TXN,Sales Organisation,Distribution Channel,Valid To,Valid From,ABC Indicator,Article,Vendor Article No,Legacy Product Code(POS),Article Description,Basic Text,Merchandise Category,Mdse Catgry Desc,Product Hierarchy,Company,Department,Group,Category,Class,Vendor,Vendor Name,Holdings Brand,Brand Description,Holdings Style,Invoice Cost exclusive tax,Invoice Cost inclusive GST,Inv Curr,Internal Rebate %,Floor Cost exclusive GST,Floor Cost Inclusive,Floor Curr,Sellprice exclusive tax,Sellprice inclusive GST,Sell Curr,Gross Profit %,Manufacturer Waranty,DC Article Status,DC Art Status Description,Global Trade Item Number,Re-order Quantity,Assortment grade,Product Care Eligibility Flag,Price Band Category
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10037701,"OFRB7","OFRB7","DIMPLEX 700W ECO CHICO COL HEA","",2030501,"COLUMN HEATERS","01061HEACOL010","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","COL - COLUMN HEATERS","010 - COLUMN HEATERS - 100",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","DIMPLEX","DIMPLEX","",53.39,58.73,"AUD",0,53.39,58.73,"AUD",72.68,79.95,"AUD",26.54,24,"D2","DChain.Delete: PDNR",5011139203120,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10040440,"GFSC60BLK","GFSC60BLK","GEORGEFOREMAN SLOW COOKER","",2050310,"PRESSURE COOKERS","01061SMACOO020","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","COO - ELECTRIC COOKWARE","020 - SLOW COOKERS",505444,"SPECTRUM BRANDS AUSTRALIA PTY","GEORGE FOR","GEORGE FOREMAN","",36.33,39.96,"AUD",0,36.33,39.96,"AUD",45.41,49.95,"AUD",20,12,"D2","DChain.Delete: PDNR",9327327007354,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10048042,"NV350","NV350","SHARK NAVIGATOR LIFTAWAY","",2020204,"UPRIGHT","01061VACVAC020","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","VAC - VACUUM CLEANERS","020 - VACUUM CLEANERS - UP",623271,"BRAND DEVELOPERS AUST PTY LTD","SHARK","SHARK","",290.87,319.96,"AUD",0,290.87,319.96,"AUD",363.59,399.95,"AUD",20,60,"D2","DChain.Delete: PDNR",9421027360891,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10059162,"S3101V1","S3101V1","SHARK S3101 V1 STEAM MOP","",2020203,"STEAM CLEANERS","01061VACSTEMOP","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","STE - HARD FLOOR CLEANERS","MOP - STEAM MOPS",623271,"BRAND DEVELOPERS AUST PTY LTD","SHARK","SHARK","",94.51,103.96,"AUD",0,94.51,103.96,"AUD",118.14,129.95,"AUD",20,12,"D2","DChain.Delete: PDNR",9421027366497,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10059514,"ESAM5500JUG","ESAM5500JUG","DELONGHI ESAM5500 MILK JUG","",7030903,"COFFEE & TEA","01061COFACCCUP","01 - HARVEY NORMAN","061 - APPLIANCES","COF - COFFEE","ACC - COFFEE ACCESSORIES","CUP - COFFEE CUPSETS/MUGS",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","",38.37,42.21,"AUD",0,38.37,42.21,"AUD",54.5,59.95,"AUD",29.6,0,"D2","DChain.Delete: PDNR",8004399323988,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10061005,"BS79B9E","BS79B9E","BISSELL LITTLE GREEN FORMULA","",2020402,"CLEANING SOLUTIONS","01061VACACC040","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","040 - CHEMICALS",614032,"BISSELL AUSTRALIA PTY LTD","BISSELL","BISSELL","",8.31,9.14,"AUD",0,8.31,9.14,"AUD",13.59,14.95,"AUD",38.85,0,"D2","DChain.Delete: PDNR",4008496537365,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10063935,"71082","71082","VORTICITY PLUS","",2020201,"BARREL","01061VACVAC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","VAC - VACUUM CLEANERS","010 - VACUUM CLEANERS - BA",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD","MORPHY RIC","MORPHY RICHARDS","",403.75,444.13,"AUD",0,403.75,444.13,"AUD",544.55,599,"AUD",25.86,24,"D2","DChain.Delete: PDNR",5011832034625,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10068341,"SLSSC","SLSSC","STONEDINE 8 PIECE POT SET","",7030904,"COOKWARE","01061SMAPOT010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","POT - NON ELECTRIC COOKING","010 - SAUCEPAN",623271,"BRAND DEVELOPERS AUST PTY LTD","STONECOTE","STONECOTE","",290.87,319.96,"AUD",0,290.87,319.96,"AUD",363.59,399.95,"AUD",20,12,"D2","DChain.Delete: PDNR",9421027366602,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079006,"BEM800RA","BEM800RA","BREVILLE RASPBERRY WIZZ MIXER","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432017121,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079049,"BEM800FR","BEM800FR","BREVILLE FROSTING WIZZ MIXR","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432017015,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079050,"BEM800PA","BEM800PA","BREVILLE PAPAYA WIZZ MIXR","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432017107,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079051,"BEM800ST","BEM800ST","BREVILLE STRAWBERRY WIZZ MIXR","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432017114,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079052,"BEM800PL","BEM800PL","BREVILLE PLUM WIZZ MIXER","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432016933,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079053,"BEM800GA","BEM800GA","BREVILLE GREEN APPLE WIZZ MIXR","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432017053,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079253,"BEM800GR","BEM800GR","BREVILLE GRAPE WIZZ MIXER","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432016940,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10079276,"BEM800MU","BEM800MU","BREVILLE MULBERRY WIZZ MIXER","",2050407,"MIXERS","01061SMAMIX050","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","050 - STAND MIXERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","",425.41,467.95,"AUD",0,425.41,467.95,"AUD",545.41,599.95,"AUD",22,24,"D2","DChain.Delete: PDNR",9312432016971,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10085438,"GFSKEF4","GFSKEF4","RINNAI AUS PORT HEA SOCKET CHR","",2030506,"GAS HEATER ACCESSORI","01061HEAACC020","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","ACC - HEATER ACCESSORIES","020 - UNFLUED GAS ACCESSOR",505507,"RINNAI AUSTRALIA PTY LTD","RINNAI","RINNAI","",41.4,45.54,"AUD",0,41.4,45.54,"AUD",46,50.6,"AUD",10,0,"D2","DChain.Delete: PDNR",9314109062977,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10085439,"H1500M3810","H1500M3810","RINNAI AUS PORT HEA HOSE","",2030506,"GAS HEATER ACCESSORI","01061HEAACC020","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","ACC - HEATER ACCESSORIES","020 - UNFLUED GAS ACCESSOR",505507,"RINNAI AUSTRALIA PTY LTD","RINNAI","RINNAI","",55.8,61.38,"AUD",0,55.8,61.38,"AUD",62,68.2,"AUD",10,0,"D2","DChain.Delete: PDNR",9314109009064,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10086668,"1004FDTN","1004FDTN","RINNAI E/SAVER 35MJ NG HEA","",2030505,"FLUED GAS HEATER","01061HEAGAS045","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","GAS - GAS HEATERS","045 -",505507,"RINNAI AUSTRALIA PTY LTD","RINNAI","RINNAI","",2157.96,2373.76,"AUD",0,2157.96,2373.76,"AUD",2544.55,2799,"AUD",15.19,12,"D2","DChain.Delete: PDNR",9314109108026,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10086669,"1004FDTL","1004FDTL","RINNAI E/SAVER 35MJ LPG HEA","",2030505,"FLUED GAS HEATER","01061HEAGAS045","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","GAS - GAS HEATERS","045 -",505507,"RINNAI AUSTRALIA PTY LTD","RINNAI","RINNAI","",2157.96,2373.76,"AUD",0,2157.96,2373.76,"AUD",2544.55,2799,"AUD",15.19,12,"D2","DChain.Delete: PDNR",9314109108033,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10088237,"KRH200","KRH200","KAMBROOK 2000W ELEC RAD HEA","",2030511,"RADIANT HEATERS","01061HEARAD010","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","RAD - RADIANT HEATERS","010 - ELECTRIC RADIANT HEA",610873,"BREVILLE PTY LTD (OLD HWI A/C)","KAMBROOK","KAMBROOK","",62.15,68.37,"AUD",0,62.15,68.37,"AUD",81.77,89.95,"AUD",23.99,12,"D2","DChain.Delete: PDNR",9310293102321,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10088300,"82424500","82424500","NILFISK GM100S/P FILTER KIT","",2020403,"FILTERS & BAGS","01061VACACC020","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","020 - FILTERS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",6.99,7.69,"AUD",0,6.99,7.69,"AUD",9.99,10.99,"AUD",30.03,0,"D2","DChain.Delete: PDNR",5715492025060,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10088834,"CG660","CG660","DELONGHI CONTACT GRL","",2050306,"GRILLS AND PRESSES","01061SMACOOGRI","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","COO - ELECTRIC COOKWARE","GRI - GRILLS & PRESSES",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","",127.36,140.1,"AUD",0,127.36,140.1,"AUD",180.91,199,"AUD",29.6,12,"D2","DChain.Delete: PDNR",8004399790285,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10091836,"VLT2000","VLT2000","DELONGHI 40CM D/FAN S/S","",2030401,"FANS","01061FANDES040","01 - HARVEY NORMAN","061 - APPLIANCES","FAN - FANS","DES - DESK FANS","040 - DESK FAN - 40CM",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","",87.72,96.49,"AUD",0,87.72,96.49,"AUD",117.27,129,"AUD",25.2,24,"D2","DChain.Delete: PDNR",8004399240117,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092439,"MA360","MA360","KENWOOD ACCESSORY PACK","",2050402,"FOOD PREP ACCESSORIE","01061SMAMIX030","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","030 - ACCESSORIES",604268,"DE LONGHI AUSTRALIA  PTY LTD","KENWOOD","KENWOOD","",99.83,109.81,"AUD",0,99.83,109.81,"AUD",135.45,149,"AUD",26.3,60,"D2","DChain.Delete: PDNR",5011423082202,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092440,"SC590K","SC590K","KENWOOD MULTI STEAMER MOP","",2020203,"STEAM CLEANERS","01061VACSTE010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","STE - HARD FLOOR CLEANERS","010 - STEAM CLEANER",604268,"DE LONGHI AUSTRALIA  PTY LTD","KENWOOD","KENWOOD","",119.93,131.92,"AUD",0,119.93,131.92,"AUD",162.73,179,"AUD",26.3,12,"D2","DChain.Delete: PDNR",5011423093840,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092539,"22198000","22198000","NILFISK BACKUUM DUST BAGS","",2020403,"FILTERS & BAGS","01061VACBAG010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","BAG - VACUUM BAGS","010 - DUST BAGS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",8.24,9.06,"AUD",0,8.24,9.06,"AUD",11.77,12.95,"AUD",29.99,0,"D2","DChain.Delete: PDNR",5715492006724,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092640,"602019","602019","ATLANTIC ELEC PAN HEA W/TIMER","",2030510,"PANEL HEATERS","01061HEAPAN030","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","PAN - PANEL & CONVECTOR HE","030 -",610534,"ATLANTIC AUSTRALASIA PTY LTD","ATLANTIC","ATLANTIC","",55,60.5,"AUD",0,55,60.5,"AUD",76.36,84,"AUD",27.97,60,"D2","DChain.Delete: PDNR",3410536020194,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092641,"602007","602007","ATLANTIC ELEC PAN HEA","",2030510,"PANEL HEATERS","01061HEAPAN030","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","PAN - PANEL & CONVECTOR HE","030 -",610534,"ATLANTIC AUSTRALASIA PTY LTD","ATLANTIC","ATLANTIC","",101.82,112,"AUD",0,101.82,112,"AUD",153.64,169,"AUD",33.73,60,"D2","DChain.Delete: PDNR",3410536020071,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092748,"10390","10390","IXL EASY DUCT FAN","",3010501,"EXHAUST FANS","01061FANEXH010","01 - HARVEY NORMAN","061 - APPLIANCES","FAN - FANS","EXH -","010 -",612848,"IXL HOME PTY LTD","IXL","IXL","",147.3,162.03,"AUD",0,147.3,162.03,"AUD",200,220,"AUD",26.35,24,"D2","DChain.Delete: PDNR",9313416103908,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092794,"SSTC","SSTC","KENWOOD CHEF CLASSIC TOOLS S/S","",2050402,"FOOD PREP ACCESSORIE","01061SMAMIX030","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","030 - ACCESSORIES",604268,"DE LONGHI AUSTRALIA  PTY LTD","KENWOOD","KENWOOD","",133.33,146.66,"AUD",0,133.33,146.66,"AUD",180.91,199,"AUD",26.3,12,"D2","DChain.Delete: PDNR",5011423088136,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10092795,"SSTM","SSTM","KENWOOD CHEF MAJOR TOOLS S/S","",2050402,"FOOD PREP ACCESSORIE","01061SMAMIX030","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","030 - ACCESSORIES",604268,"DE LONGHI AUSTRALIA  PTY LTD","KENWOOD","KENWOOD","",146.73,161.4,"AUD",0,146.73,161.4,"AUD",199.09,219,"AUD",26.3,60,"D2","DChain.Delete: PDNR",5011423088143,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10094020,"1470432500","1470432500","NILFISK POWER H12 HEPA FILTER","",2020403,"FILTERS & BAGS","01061VACACC020","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","020 - FILTERS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",12.72,13.99,"AUD",0,12.72,13.99,"AUD",18.17,19.99,"AUD",29.99,0,"D2","DChain.Delete: PDNR",7319519656091,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10094021,"1470418500","1470418500","NILFISK 3PC PREFILTER","",2020403,"FILTERS & BAGS","01061VACACC020","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","020 - FILTERS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",6.01,6.61,"AUD",0,6.01,6.61,"AUD",9.08,9.99,"AUD",33.81,0,"D2","DChain.Delete: PDNR",7319519656237,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10094022,"1470416500","1470416500","NILFISK 4PC DUST BAG+PREFILTER","",2020403,"FILTERS & BAGS","01061VACBAG010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","BAG - VACUUM BAGS","010 - DUST BAGS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",10.68,11.75,"AUD",0,10.68,11.75,"AUD",16.35,17.99,"AUD",34.68,0,"D2","DChain.Delete: PDNR",7319519656220,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10095038,"WA90028001","WA90028001","WAHL PET GROMMING DVD","",2040503,"PET CLIPPERS","01061PERPET010","01 - HARVEY NORMAN","061 - APPLIANCES","PER - PERSONAL CARE","PET - PET CLIPPERS","010 - PET CLIPPERS",506811,"WAHL AUSTRALIA PTY LTD","WAHL","WAHL","",3.8,4.18,"AUD",0,3.8,4.18,"AUD",5.41,5.95,"AUD",29.76,24,"D2","DChain.Delete: PDNR",9326888008275,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10095084,"12511","12511","IXL EASY DUCT SENSATION LIGHT","",2030504,"FAN HEATERS","01061HEAHFL010","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","HFL -","010 -",612848,"IXL HOME PTY LTD","IXL","IXL","",215.27,236.8,"AUD",0,215.27,236.8,"AUD",342.73,377,"AUD",37.19,24,"D2","DChain.Delete: PDNR",9313416125115,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10095085,"12521","12521","IXL EASY DUCT SENSATION LIGHT","",2030504,"FAN HEATERS","01061HEAHFL010","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","HFL -","010 -",612848,"IXL HOME PTY LTD","IXL","IXL","",331,364.1,"AUD",0,331,364.1,"AUD",443.64,488,"AUD",25.39,24,"D2","DChain.Delete: PDNR",9313416125214,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10095086,"11521","11521","IXL EASY DUCT TRIUMPH LIGHT","",2030504,"FAN HEATERS","01061HEAHFL010","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","HFL -","010 -",612848,"IXL HOME PTY LTD","IXL","IXL","",289.97,318.97,"AUD",0,289.97,318.97,"AUD",362.73,399,"AUD",20.06,24,"D2","DChain.Delete: PDNR",9313416115215,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10095096,"JE7600","JE7600","SUNBEAM CAFE JUICE JUICER","",2051003,"JUICE EXTRACTORS","01061SMAMIXJUI","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","JUI - JUICER",506183,"NEWELL AUSTRALIA PTY LTD","SUNBEAM","SUNBEAM","",155.09,170.6,"AUD",0,155.09,170.6,"AUD",199.09,219,"AUD",22.1,12,"D2","DChain.Delete: PDNR",9311445013410,1,1,"X",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10096653,"80066700","80066700","NILFISK COMBAT PREFILTER","",2020403,"FILTERS & BAGS","01061VACACC020","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","020 - FILTERS",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",6.01,6.61,"AUD",0,6.01,6.61,"AUD",9.08,9.99,"AUD",33.81,0,"D2","DChain.Delete: PDNR",5715492036127,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10097458,"RDF20GM","RDF20GM","HELLER 20CM 2SPEED D/FAN","",2030401,"FANS","01061FANDES050","01 - HARVEY NORMAN","061 - APPLIANCES","FAN - FANS","DES - DESK FANS","050 -",502688,"GAF CONTROL (SALES) PTY LTD","HELLER","HELLER","",26.67,29.34,"AUD",0,26.67,29.34,"AUD",40.86,44.95,"AUD",34.73,0,"D2","DChain.Delete: PDNR",9312737096166,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10098906,"78601500","78601500","NILFISK COUPE DUST BAG HOLDER","",2020404,"FLOOR CARE ACCESSORI","01061VACACC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","010 - ACCESSORIES",504656,"NILFISK PTY LTD","NILFISK","NILFISK","",2.54,2.79,"AUD",0,2.54,2.79,"AUD",3.63,3.99,"AUD",30.03,0,"D2","DChain.Delete: PDNR",5715492035564,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10099253,"31500","31500","VAX 31000 PRO DRY PAPER BAG","",2020403,"FILTERS & BAGS","01061VACBAG010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","BAG - VACUUM BAGS","010 - DUST BAGS",506842,"TECHTRONIC INDUSTRIES (AUST) P","VAX","VAX","",10.58,11.64,"AUD",0,10.58,11.64,"AUD",13.59,14.95,"AUD",22.15,0,"D2","DChain.Delete: PDNR",9322191250578,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10099744,"513125","513125","ATLANTIC 2800W HRDWRD PAN HEA","",2030510,"PANEL HEATERS","01061HEAPAN030","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","PAN - PANEL & CONVECTOR HE","030 -",610534,"ATLANTIC AUSTRALASIA PTY LTD","ATLANTIC","ATLANTIC","",248,272.8,"AUD",0,248,272.8,"AUD",390,429,"AUD",36.41,0,"D2","DChain.Delete: PDNR",3410535131259,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10102060,"OHVP40C","OHVP40C","OMEGA ALTISE 40CM HV P/FAN CHR","",2030401,"FANS","01061FANPED020","01 - HARVEY NORMAN","061 - APPLIANCES","FAN - FANS","PED - PEDESTAL FANS","020 - PEDESTAL FAN - 40CM",505798,"SHRIRO AUSTRALIA PTY LIMITED","OMEGA ALTI","OMEGA ALTISE","",68,74.8,"AUD",0,68,74.8,"AUD",90.86,99.95,"AUD",25.16,24,"D2","DChain.Delete: PDNR",9326040002790,1,1,"",3
