" article_number"," item_code",description,Group,Category,Class,Class Key,ABC_Indicator,Brand,Supply Chain Ind,classifiction,replenishment_cycle,location," supplier_code"," supplier",stock_on_hand,customer_orders,allocated_stock,available_stock,on_order,purchase_cost,orders_Sep 21,orders_Oct 21,orders_Nov 21,orders_Dec 21,orders_Jan 22,orders_Feb 22,orders_Mar 22,orders_Apr 22,orders_May 22,orders_Jun 22,orders_Jul 22,orders_Aug 22
"11701686","ENV120BWAE","NESPRESSO VERTUO NEXT BROWN/RGOLD W/AERO","COFFEE","COFFEE MAKERS","COFFEE MAKERS - CAPSULE","061COFCOF080","Z","NESPRESSO","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",4,0,1,3,0,241.13,2,2,2,4,2,2,2,2,3,2,3,2
"10096155","ESFKITIW","RINNAI IN WALL FLUE KIT","HEATERS","HEATER ACCESSORIES","FLUED GAS ACCESSORIES","061HEAACC010","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",0,0,0,0,0,727.78,2,0,1,0,6,5,6,3,7,4,6,5
"11698845","FM20","LENOXX DISPOSABLE FACE MASK PACK OF 50","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",17,0,0,17,0,25,2,1,2,3,4,2,1,1,5,8,13,10
"11647835","FTFCL_BLSH","FINISHING TOUCH FLAWLESS BLUSH 4310","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","061PERSH2010","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",25,0,0,25,0,26.69,2,2,3,6,2,2,2,4,4,1,0,1
"11647834","FTFCL_CRL","FINISHING TOUCH FLAWLESS CORAL 4311","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","061PERSH2010","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",17,0,0,17,0,26.69,2,2,1,5,2,2,1,3,3,1,0,1
"11557090","FTFRCL_BLSH","FINISHING TOUCH RECHARGEABLE BLUSH 4320","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS RECHARGEABLE","061PERSH2030","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",8,0,1,7,0,40.04,2,2,3,9,2,2,2,4,4,2,2,3
"11647839","FTF_BLK","FINISHING TOUCH FLAWLESS BLACK 4302","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","061PERSH2010","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",20,0,0,20,0,26.69,2,2,4,4,2,1,2,5,2,1,1,1
"11782704","GEFT225","GOLDAIR HEATED THROW (BLUE)","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","HEATED THROWS","061HEABKT055","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",26,0,0,26,0,37,2,1,1,0,1,0,6,16,49,37,20,6
"11782703","GEFT225LG","GOLDAIR HEATED THROW (LIGHT GREY)","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","HEATED THROWS","061HEABKT055","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",19,0,1,18,0,37,2,1,0,1,0,0,5,13,41,31,17,5
"10023308","GR8250B","SUNBEAM 2SL SANDWICH PRESS","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","061SMACOOGRI","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",43,0,3,40,0,56.69,2,0,2,1,1,1,1,1,2,2,1,1
"10018358","H67","HILLMARK EXPRESSO KLEEN 3PK","COFFEE","COFFEE ACCESSORIES","ACCESSORIES","061COFACCACC","Z","HILLMARK","Unknown","Non-stocked",0,"RETAIL",617098,"SELLEYS PTY LTD",14,0,0,14,0,5.24,2,2,2,2,2,3,2,2,3,3,2,3
"11735848","HBFW","HELLER BLADELESS FAN WHITE","FANS","TOWER FANS","TOWER FANS","061FANTOW010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",8,0,1,7,0,124.48,2,4,13,19,13,7,3,1,0,0,0,1
"11770503","IETHERAPEUTIC","INESSENCE THERAPEUTIC DIFFUSER","AIR TREATMENT","AROMA DIFFUSER","AROMA DIFFUSER","061AIRAROARO","Z","INESSENCE","Unknown","Non-stocked",0,"RETAIL",301031,"HERITAGE BRANDS AUSTRALIA PTY LTD",2,0,1,1,0,48.1,2,2,3,8,2,2,2,3,5,2,3,2
"11210855","ISR_SAC","INSTYLER STRAIGHT AWAY H/STRAIGHTEN COMB","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","INSTYLER","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",3,0,1,2,0,72.72,2,3,4,10,3,2,2,3,4,3,3,3
"11335085","IT9500","TEFAL MASTER PRECISION GARMENT STEAMER","SMALL APPLIANCES","IRONS","UPRIGHT GARMENT STEAMERS","061SMAIROUGS","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",5,0,2,3,0,181.78,2,1,2,3,2,1,2,1,2,1,2,1
"11311693","ITRODESTR","ITENS GEL PADS - LONG","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","ITENS","Unknown","Non-stocked",0,"RETAIL",300386,"AUSTRALIAN DISTRIBUTION PTY LTD",40,0,0,40,0,11.96,2,1,1,1,2,1,1,0,1,3,5,4
"11713016","KE2800W","SUNBEAM ALINEA SELECT KETTLE OCEAN MIST","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",3,0,2,1,0,105.65,2,1,2,2,2,1,1,2,2,2,2,2
"11638600","KE4430WS","SUNBEAM NEW YORK WHITE SILVER","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",7,0,2,5,0,119.84,2,1,2,2,1,1,1,2,2,2,1,1
"11723315","KEG655BSS2JAN1","KAMBROOK THE EGGSACT EGG COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","EGG COOKERS","061SMACOO030","Z","KAMBROOK","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",18,0,1,17,0,36.33,2,2,2,4,2,2,2,2,4,3,3,3
"11723309","KFP655BLK2IAN1","KAMBROOK SNAP & SEAL FOOD PROCESSOR","SMALL APPLIANCES","FOOD PREPARATION","FOOD PROCESSORS","061SMAMIXPRO","Z","KAMBROOK","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",18,0,2,16,0,68.14,2,2,2,4,2,2,2,1,3,2,2,2
"11386830","KLSP_R","KLEVA SHARP KNIFE SHARPENER - RED","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","Z","KIEVA","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",30,0,0,30,0,14.51,2,4,6,17,9,7,7,8,7,7,5,5
"11507296","KNOCKBOX","SMEG ANODISED KNOCKBOX BLACK","COFFEE","COFFEE ACCESSORIES","ACCESSORIES","061COFACCACC","Z","SMEG","Unknown","Non-stocked",0,"RETAIL",620776,"SMEG AUSTRALIA PTY LTD",11,0,1,10,0,40.88,2,2,2,1,3,1,4,3,4,4,3,4
"11723310","KSB655BSS2IAN1","KAMBROOK TURBO BOOST STICK MIXER","SMALL APPLIANCES","FOOD PREPARATION","STICK MIXERS","061SMAMIX010","Z","KAMBROOK","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",0,0,0,0,0,53.15,2,2,2,4,2,1,2,3,5,3,4,3
"11507355","LCG350SIL","BREVILLE THE COFFEE AND SPICE CONTROL","COFFEE","COFFEE MAKERS","COFFEE GRINDER","061COFCOF040","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",17,0,1,16,0,56.7,2,3,2,5,2,2,3,2,4,3,2,3
"11760362","LCM700BSS2JAN1","BREVIILLE THE AROMA STYLE ELECTRONIC","COFFEE","COFFEE MAKERS","DRIPOLATORS/PERCOLATORS","061COFCOF070","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",7,0,4,3,0,67.24,2,1,1,3,1,1,1,2,2,2,1,2
"11794800","MKRC10","MAXIM 10 CUP RICE COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","RICE COOKERS","061SMACOO040","Z","MAXIM","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",10,0,0,10,0,32.49,2,3,2,4,2,3,2,3,3,3,3,3
"11223706","MMFP20","MAXIM KITCHENPRO MINI FRY PAN - 20CM","SMALL APPLIANCES","ELECTRIC FRYWARE","FRYPAN","061SMAFRY030","Z","MAXIM","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",46,0,3,43,0,29.67,2,2,14,33,19,17,19,23,31,26,26,21
"11402455","NTRINF_1000","NUTRIINFUSION 1000W 5 PIECE","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","NUTRIINFUS","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",70,0,2,68,0,58.17,2,2,2,5,2,2,2,3,2,2,3,4
"11817880","OAIS001","ONEPRODUCT IRON SOLEPLATE CLEANING STICK","SMALL APPLIANCES","IRONS","IRON ACCESSORIES","061SMAIRO090","Z","ONEPRODUCT","Unknown","Non-stocked",0,"RETAIL",612744,"ARISIT PTY LIMITED (FROM 010207)",7,0,0,7,0,7,2,2,3,4,3,2,3,2,4,3,4,3
"11710347","OV1506","OVATION BLEND &GO PERSONAL NUTRI BLENDER","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",3,0,1,2,0,38.5,2,3,3,5,3,2,1,2,3,2,3,2
"11653108","OV654","OVATION 1.2LT KETTLE","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",31,0,3,28,0,28.75,2,3,3,5,3,2,3,3,4,4,4,3
"11692628","PED45CG","HELLER 45CM PEDESTAL FAN - CHROME","FANS","PEDESTAL FANS","PEDESTAL FAN - 46CM","061FANPED040","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,64,2,6,14,23,16,8,3,1,0,0,1,0
"11399358","R890EBS","SHARP 1100W CONVECTION GRILL INVERT B/S","MICROWAVE OVENS","CONVECTION MWO","CONVECTION/GRILL MWO","061M/OCON011","Z","SHARP","Unknown","Non-stocked",0,"RETAIL",622814,"TEMPO AUSTRALIA PTY LIMITED",12,0,2,10,0,300,2,1,2,2,1,2,2,1,2,2,3,2
"11738909","RHEK600A","RUSS/HOBBS ELITE CARVE ELECTRIC KNIFE","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ELECTRIC KNIVES","061SMAACCELE","Z","RUSS/HOBBS","Unknown","Non-stocked",0,"RETAIL",505444,"SPECTRUM BRANDS AUSTRALIA PTY LTD",14,0,3,11,0,36.33,2,3,3,5,4,2,3,4,4,4,4,3
"11738980","RHTOV10BLK","RUSS/HOBBS MINI TOASTER OVEN - BLACK","SMALL APPLIANCES","OVENS","COMPACT OVENS","061SMACOR010","Z","RUSS/HOBBS","Unknown","Non-stocked",0,"RETAIL",505444,"SPECTRUM BRANDS AUSTRALIA PTY LTD",1,0,1,0,0,43.6,2,2,2,2,2,1,2,2,2,2,3,2
"11760502","SH71/51","PHILIPS SHAVING HEADS S7000/S5000 SKINIQ","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",8,0,0,8,0,44.76,2,3,2,3,2,3,2,2,3,2,2,1
"11684213","SW3226","SWISSCARE DISINFECTANT WIPES 60PK LEMON","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","SWISSCARE","Unknown","Non-stocked",0,"RETAIL",621279,"MNB VARIETY IMPORTS PTY LTD",20,0,0,20,0,4.4,2,1,1,3,3,2,1,1,3,4,6,4
"11713014","TA2820W","SUNBEAM ALINEA SELECT 2SL OCEAN MIST","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",9,0,2,7,0,91.47,2,2,2,3,3,2,2,2,3,3,3,2
"11638579","TA4440WS","SUNBEAM NEW YORK 4SL WHITE SILVER","SMALL APPLIANCES","BREAKFAST","TOASTERS / 4 SLICE","061SMAKETT4S","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",13,0,1,12,0,119.84,2,1,2,3,1,1,2,2,2,2,2,2
"11739684","TLR_UC_BLK","THIN LIZZY UCURL AUTO CURLER BLACK/ROSE","PERSONAL CARE","HAIR CARE PRODUCTS","CURLING WANDS","061PERHAR070","Z","THINLIZZY","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",8,0,1,7,0,123.63,2,2,2,6,1,2,1,2,2,2,2,2
"11684023","TTD_AF_1.8L","TASTE THE DIFFERENCE AIR FRYER - 1.8L","SMALL APPLIANCES","ELECTRIC FRYWARE","AIRFRYERS","061SMAFRYAIR","Z","TASTE THE","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",28,0,6,22,0,65.45,2,0,2,5,1,1,3,2,3,2,3,3
"11684024","TTD_AF_4.5L","TASTE THE DIFFERENCE AIR FRYER - 4.5L","SMALL APPLIANCES","ELECTRIC FRYWARE","AIRFRYERS","061SMAFRYAIR","Z","TASTE THE","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",22,0,5,17,0,101.81,2,3,3,8,5,2,4,3,5,5,5,4
"11724213","V000760","VITAMIX CLASSIC TAMPER","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","061SMAACC010","Z","VITAMIX","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",10,0,0,10,0,14.42,2,1,2,4,2,2,2,2,3,2,3,2
"11724212","V015033","VITAMIX MINI TAMPER","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","061SMAACC010","Z","VITAMIX","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",-1,0,0,-1,0,12.97,2,3,2,4,3,3,2,3,3,3,3,3
"11317383","VP291","LAZUMBA SWISS WATER DECAFF 500G BEANS","COFFEE","COFFEE ACCESSORIES","COFFEE BEANS/CAPSULES","061COFACCBEA","Z","LAZUMBA","Unknown","Non-stocked",0,"RETAIL",300469,"GLOBAL BEVERAGE SOLUTIONS",33,0,0,33,0,15,2,2,3,4,3,2,7,9,11,9,9,8
"11717611","WHKTPK09W","WESTINGHOUSE KETTLE & TOASTER WHITE","SMALL APPLIANCES","BREAKFAST","PACKAGES","061SMAKETPAC","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",0,0,0,0,0,71,2,2,2,3,2,1,2,2,3,2,3,2
"11723223","WHSC08KS","WESTINGHOUSE 6.5L S/COOKER BLACK S/S","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","061SMACOO020","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",28,0,1,27,0,50.6,2,2,1,3,2,1,2,3,5,5,4,3
"11530416","76075","BAMIX SPECIALITY GRILL & CHILL BBQ","SMALL APPLIANCES","FOOD PREPARATION","STICK MIXERS","061SMAMIX010","S","BAMIX","Unknown","Non-stocked",0,"RETAIL",616748,"DKSH AUSTRALIA PTY LTD",4,0,1,3,0,290,2,2,2,4,2,1,2,3,5,3,4,3
"11799201","BLV03","OVATION ELECTRIC HEATED THROW","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","HEATED THROWS","061HEABKT055","S","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",194,0,1,193,0,49.9,2,1,1,0,1,0,6,15,47,38,20,6
"11509189","CAL115","STANLEY ROGERS ALBANY 8PC STEAK KNIFE","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","F","STANLEYROG","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",80,0,0,80,0,19.5,2,3,3,8,4,4,2,2,3,4,2,1
"11744495","CBE51LCMA","CONAIR REFLECTIONS LED MIRROR","PERSONAL CARE","MAKEUP MIRRORS","MAKEUP MIRRORS","061PERMIR010","S","CONAIR","Unknown","Non-stocked",0,"RETAIL",501633,"CONAIR AUSTRALIA PTY LTD",6,0,1,5,0,29.92,2,2,3,7,3,2,2,2,4,2,3,2
"11807712","EHHS99K765","PANASONIC NANOE HAIR STRAIGHTENER","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","S","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",2,0,1,1,0,159.89,2,3,3,8,3,2,1,2,4,2,3,2
"10095654","EN13N","RINNAI ENDURO 13 WHITE NG","HEATERS","GAS HEATERS","UNFLUED CONVECTOR GAS","061HEAGAS035","S","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",87,0,12,75,0,853.91,2,1,0,0,0,0,4,16,50,44,23,12
"11463495","EP7011AU","REMINGTON SMOOTH & SILKY GLIDE EPILATOR","PERSONAL CARE","HAIR REMOVAL","EPILATORS","061PERHRMEPI","S","REMINGTON","Unknown","Non-stocked",0,"RETAIL",505444,"SPECTRUM BRANDS AUSTRALIA PTY LTD",41,0,0,41,0,43.06,2,3,4,9,4,3,4,4,5,5,4,5
"11115095","FP303","KARCHER FLOOR POLISHER - 10568200","FLOORCARE","HARD FLOOR CLEANERS","HARDFLOOR WASHER","061VACSTEHFW","S","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",0,0,0,0,0,305,2,2,2,3,1,2,1,2,2,3,3,2
"11296479","GDDE25E","DIMPLEX25L DEHUMIDIFIER W/ELEC CONTROLS","AIR TREATMENT","DEHUMIDIFIERS","DEHUMIDIFIERS","061AIRDEHDEH","S","DIMPLEX","Unknown","Non-stocked",0,"RETAIL",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD",25,0,3,22,0,257.38,2,2,2,5,8,13,17,14,16,18,22,12
"11282192","HUB","NOBO ECS HUB","HEATERS","HEATER ACCESSORIES","ELECTRIC HEATER ACCESSORIES","061HEAACC040","S","NOBO","Unknown","Non-stocked",0,"RETAIL",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD",85,0,0,85,0,190.88,2,0,1,1,1,1,1,4,8,8,6,4
"11764284","IEGREYMARLE","INESSENCE GREY MARLE DIFFUSER","AIR TREATMENT","AROMA DIFFUSER","AROMA DIFFUSER","061AIRAROARO","S","INESSENCE","Unknown","Non-stocked",0,"RETAIL",301031,"HERITAGE BRANDS AUSTRALIA PTY LTD",3,0,3,0,0,48.08,2,1,2,6,1,1,2,3,3,2,1,2
"11492376","OABRFNGSS","OMEGA BRIGADIER 25MJ NG SILV STREAK","HEATERS","GAS HEATERS","UNFLUED RADIANT GAS","061HEAGAS030","S","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",17,0,7,10,0,660,2,0,0,1,0,0,3,11,24,22,12,6
"11492387","OACHB24W","OMEGA CERAMIC HEATER 2400W WHITE","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","F","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",12,0,4,8,0,147,2,1,0,0,1,0,1,6,18,22,21,8
"10091131","SPEIN","RINNAI SPECTRUM FLUED INBUILT BEIGE NG","HEATERS","GAS HEATERS","FLUED RADIANT GAS","061HEAGAS010","B","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",50,0,17,33,0,1580.8,2,1,1,2,2,1,3,7,11,10,7,4
"11574875","WHSC06KS","WESTINGHOUSE 2X2.5L SLOW COOKER BLK S/S","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","061SMACOO020","S","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",100,0,16,84,0,73,2,2,2,4,4,2,6,8,15,13,13,10
"11537713","18000130","LAVAZZA JOLIE PLUS ESPRESSO GUN METAL","COFFEE","COFFEE MAKERS","COFFEE MAKERS - CAPSULE","061COFCOF080","S","LAVAZZA","Unknown","Non-stocked",0,"RETAIL",300201,"LAVAZZA AUSTRALIA PTY LTD",106,0,25,81,0,90.3,5,8,8,21,14,8,12,11,17,16,14,15
"11584590","246152","SIX BARREL SODA - COLA SIX SODA SYRUP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","061SMAWATSOD","F","SIXBARREL","Unknown","Non-stocked",0,"RETAIL",300385,"AQIPA AUSTRALIA PTY LTD",275,0,0,275,0,12.33,4,5,9,41,12,13,7,6,10,5,10,10
"11584586","246153","SIX BARREL SODA ORG&DANDELION SODA SYRP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","061SMAWATSOD","F","SIXBARREL","Unknown","Non-stocked",0,"RETAIL",300385,"AQIPA AUSTRALIA PTY LTD",109,0,0,109,0,12.33,3,2,2,11,2,3,2,4,1,1,3,2
"11584584","246154","SIX BARREL SODA - HIBISCUS SODA SYRUP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","061SMAWATSOD","F","SIXBARREL","Unknown","Non-stocked",0,"RETAIL",300385,"AQIPA AUSTRALIA PTY LTD",140,0,0,140,0,12.33,3,2,4,13,3,4,2,4,4,3,2,3
"11584588","246158","SBS - RASPBERRY & LEMON SODA SYRUP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","061SMAWATSOD","F","SIXBARREL","Unknown","Non-stocked",0,"RETAIL",300385,"AQIPA AUSTRALIA PTY LTD",112,0,0,112,0,12.33,9,14,33,79,31,16,21,18,18,11,13,13
"11620933","300S","BRAUN SHAVER & TRIMMER SERIES 3 - 300S","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","061PERREMMSR","F","BRAUN","Unknown","Non-stocked",0,"RETAIL",611539,"PROCTER & GAMBLE AUSTRALIA PTY LTD",13,0,4,9,0,47.67,17,14,17,35,15,12,12,12,15,17,15,15
"11300659","3123-2836AA-AU","REVITIVE OSTEOARTHRITIS KNEE","PERSONAL CARE","MASSAGERS","MASSAGERS","061PERMAS010","F","REVITIVE","Unknown","Non-stocked",0,"RETAIL",625268,"ACTEGY PTY LTD",19,0,9,10,0,330.95,6,7,12,28,11,7,6,8,13,8,8,9
"11530432","38000","MINI FIREFIGHTER 250ML CDU/12","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","061SMAMIS010","S","MFF","Unknown","Non-stocked",0,"RETAIL",616748,"DKSH AUSTRALIA PTY LTD",95,0,0,95,0,21.8,7,10,11,23,13,9,9,8,16,16,23,22
"11512541","461016","EVOKE ROSE GOLD SLOW COOKER 6.5L","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","061SMACOO020","S","MORPHY RIC","Unknown","Non-stocked",0,"RETAIL",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD",48,0,10,38,0,63.6,4,3,4,7,2,3,5,8,15,13,11,9
"11443065","5KFC3516ACU","KITCHENAID MINI CHOPPER CONTOUR SILVER","SMALL APPLIANCES","FOOD PREPARATION","FOOD PROCESSORS","061SMAMIXPRO","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",33,0,6,27,0,127.97,14,0,0,2,0,0,0,0,4,0,0,4
"11723964","5KFCB519ABM","KITCHENAID CORDLESS CHOPPER BM","SMALL APPLIANCES","FOOD PREPARATION","FOOD PROCESSORS","061SMAMIXPRO","B","KITCHENAID","Unknown","Stocked",7,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",605,0,49,556,0,178.16,10,10,11,5,12,8,6,12,27,18,5,17
"11206459","5KMT2116AER","KITCHENAID KMT2116 2 SLICE RED TOASTER","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",10,0,7,3,0,75.26,13,2,2,1,2,2,1,2,3,1,3,0
"11206511","5KMT2116AOB","KITCHENAID KMT2116 2 SLICE BLACK TOASTER","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",21,0,9,12,0,75.26,10,1,1,1,2,1,1,2,0,3,0,0
"11443056","5KMT3115AER","KITCHENAID DGN COL 2 SLICE TSTR EMP RED","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",23,0,9,14,0,135.53,20,2,5,3,5,1,6,7,3,6,2,4
"11723975","5KSB4027AAC","KITCHENAID K400 ALMOND CREAM BLENDER","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",33,0,15,18,0,388.21,76,7,12,8,6,4,5,7,7,7,6,0
"11528503","5KSM180HASD","KITCHENAID QUEEN OF HEARTS STAND MIXER","SMALL APPLIANCES","FOOD PREPARATION","STAND MIXERS","061SMAMIX050","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",14,0,13,1,0,983.63,13,2,2,1,1,1,0,3,2,1,1,0
