_ownerid_value,_createdby_value,versionnumber,_owningbusinessunit_value,nadb_creditriskstatusid,modifiedon,_owningteam_value,nadb_indicatorname_status,_nadb_riskindicator_value,nadb_statusname,_modifiedonbehalfby_value,_createdonbehalfby_value,nadb_statuscode,statuscode,overriddencreatedon,importsequencenumber,nadb_statuspoints,timezoneruleversionnumber,statecode,nadb_statuspoints2,_modifiedby_value,_nadb_statusmethodology_value,_owninguser_value,nadb_variablerange,createdon,nadb_name2,utcconversiontimezonecode
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034425,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b5f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:11.000,"","Construction Complexity","959a30ab-c154-ea11-a813-000d3a4ed0f6","7.1.1","","","Low",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034448,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b9f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Construction Complexity","959a30ab-c154-ea11-a813-000d3a4ed0f6","7.1.3","","","High",1,,107,,,0,-1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034428,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","bbf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:11.000,"","Third-party review (IE) of construction schedule, cost estimates, technology, and delivery of construction status and progress reports","979a30ab-c154-ea11-a813-000d3a4ed0f6","7.10.1","","","Yes",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034459,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","bff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Technological Complexity","999a30ab-c154-ea11-a813-000d3a4ed0f6","7.2.1","","","Low",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034462,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c3f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Technological Complexity","999a30ab-c154-ea11-a813-000d3a4ed0f6","7.2.3","","","High",1,,107,,,0,-1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034464,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c5f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Technology selected comes from a Tier 1 manufacturer","9b9a30ab-c154-ea11-a813-000d3a4ed0f6","7.3.1","","","Yes - Tier 1",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034859,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c9f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Physical Completion %","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","7.4.1","","","Less than 20%",1,,107,,,0,-3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034871,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","cbf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Physical Completion %","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","7.4.2","","","Between 20% and 40%",1,,107,,,0,-2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034855,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","cdf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Physical Completion %","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","7.4.3","","","Between 40% and 60%",1,,107,,,0,-1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034908,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d1f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Physical Completion %","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","7.4.5","","","More than 80%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034873,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d3f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Ratio of NADB loan to total project costs","9f9a30ab-c154-ea11-a813-000d3a4ed0f6","7.5.1","","","Less than 50%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034907,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Ratio of NADB loan to total project costs","9f9a30ab-c154-ea11-a813-000d3a4ed0f6","7.5.3","","","More than 80%",1,,107,,,0,-1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034913,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d9f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Delay","a19a30ab-c154-ea11-a813-000d3a4ed0f6","7.6.1","","","Less than 6 months over original schedule",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034916,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ddf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:15.000,"","Project Delay","a19a30ab-c154-ea11-a813-000d3a4ed0f6","7.6.3","","","More than 12 months over schedule",1,,107,,,0,-1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034961,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","dff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:15.000,"","Fully wrapped experienced EPC Contractor","a39a30ab-c154-ea11-a813-000d3a4ed0f6","7.7.1","","","Yes",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034744,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e3f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Counterparty strenght of contingency and completion guarantees","a59a30ab-c154-ea11-a813-000d3a4ed0f6","7.8.1","","","Yes",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034709,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Change in project scope during construction process","a79a30ab-c154-ea11-a813-000d3a4ed0f6","7.9.1","","","Yes",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034748,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ebf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Complexity of Facility Management (FM) Obligation","6d9a30ab-c154-ea11-a813-000d3a4ed0f6","8.1.1","","","Low",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034742,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","edf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Complexity of Facility Management (FM) Obligation","6d9a30ab-c154-ea11-a813-000d3a4ed0f6","8.1.2","","","Mid",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034728,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f1f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Average Annual DSCR","6f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.10.1","","","Low",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034773,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f3f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Average Annual DSCR","6f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.10.2","","","Mid",1,,107,,,0,1.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034738,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Minimum Annual DSCR Break-Even Ratio","719a30ab-c154-ea11-a813-000d3a4ed0f6","8.11.1","","","Low",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034745,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f9f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Minimum Annual DSCR Break-Even Ratio","719a30ab-c154-ea11-a813-000d3a4ed0f6","8.11.2","","","Mid",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034743,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fdf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Quality of Relationships Between Project Parties","739a30ab-c154-ea11-a813-000d3a4ed0f6","8.12.1","","","Low",1,,107,,,0,6,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034754,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","01f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Quality of Relationships Between Project Parties","739a30ab-c154-ea11-a813-000d3a4ed0f6","8.12.3","","","High",1,,107,,,0,-6,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034755,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","03f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Operational Performance","759a30ab-c154-ea11-a813-000d3a4ed0f6","8.13.1","","","Low",1,,107,,,0,6,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034765,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","07f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Operational Performance","759a30ab-c154-ea11-a813-000d3a4ed0f6","8.13.3","","","High",1,,107,,,0,-6,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034762,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","09f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Refinancing Risk","779a30ab-c154-ea11-a813-000d3a4ed0f6","8.14.1","","","Low",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034767,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0df2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Refinancing Risk","779a30ab-c154-ea11-a813-000d3a4ed0f6","8.14.3","","","High",1,,107,,,0,-3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034817,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0ff2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Reserves","799a30ab-c154-ea11-a813-000d3a4ed0f6","8.15.1","","","Low",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034775,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","13f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Reserves","799a30ab-c154-ea11-a813-000d3a4ed0f6","8.15.3","","","High",1,,107,,,0,-7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034772,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","15f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Security and Creditor Controls","7b9a30ab-c154-ea11-a813-000d3a4ed0f6","8.16.1","","","Low",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034780,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","19f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Security and Creditor Controls","7b9a30ab-c154-ea11-a813-000d3a4ed0f6","8.16.3","","","High",1,,107,,,0,-7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034782,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1bf2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Guaranty Type","7d9a30ab-c154-ea11-a813-000d3a4ed0f6","8.17.1","","","Revenue Flow pledged in a trust",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034787,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1df2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Guaranty Type","7d9a30ab-c154-ea11-a813-000d3a4ed0f6","8.17.2","","","Line of credit backed with a State or Municipal Revenue (PF)",1,,107,,,0,4.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034781,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1ff2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Guaranty Type","7d9a30ab-c154-ea11-a813-000d3a4ed0f6","8.17.3","","","Direct support (in cash or in-kind)",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034784,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","21f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Debt Service Reserve Fund","7f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.18.1","","","Fully funded on a Trust or Escrow Account",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:10.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034790,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","23f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Debt Service Reserve Fund","7f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.18.2","","","Funded through an LoC with at least BBB+ counterparty",1,,107,,,0,4.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034791,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","25f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Debt Service Reserve Fund","7f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.18.3","","","Funded through an LoC rated below BBB+  or with history of delays when using LoC",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034795,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","29f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Debt Service Reserve Fund","7f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.18.5","","","LoC not perfected or with history of disputes",1,,107,,,0,-1.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034801,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","2bf2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Debt Service Reserve Fund","7f9a30ab-c154-ea11-a813-000d3a4ed0f6","8.18.6","","","Unfunded",1,,107,,,0,-3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034802,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","2df2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Full compliance with contractual conditions and covenants","819a30ab-c154-ea11-a813-000d3a4ed0f6","8.19.1","","","Yes",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034439,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","31f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:11.000,"","Complexity of Lifecycle Obligation","839a30ab-c154-ea11-a813-000d3a4ed0f6","8.2.1","","","Low",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034810,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","33f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Complexity of Lifecycle Obligation","839a30ab-c154-ea11-a813-000d3a4ed0f6","8.2.2","","","Mid",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034648,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","37f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Payment Experience with NADB","859a30ab-c154-ea11-a813-000d3a4ed0f6","8.20.1","","","History (2Y) shows no more than 30 days past due",1,,107,,,0,7.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034485,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","39f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Payment Experience with NADB","859a30ab-c154-ea11-a813-000d3a4ed0f6","8.20.2","","","History (2Y) shows past due amounts between 30 and 90 days",1,,107,,,0,-6,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034480,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3bf2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Payment Experience with NADB","859a30ab-c154-ea11-a813-000d3a4ed0f6","8.20.3","","","History (2Y) shows more than 90 days past due",1,,107,,,0,-15,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034486,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3df2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Nature of Performance Regime","879a30ab-c154-ea11-a813-000d3a4ed0f6","8.3.1","","","Low",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034664,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3ff2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:13.000,"","Nature of Performance Regime","879a30ab-c154-ea11-a813-000d3a4ed0f6","8.3.2","","","Mid",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034505,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","43f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Concession/Sub-Contract Interface","899a30ab-c154-ea11-a813-000d3a4ed0f6","8.4.1","","","Low",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034506,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","45f2917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Concession/Sub-Contract Interface","899a30ab-c154-ea11-a813-000d3a4ed0f6","8.4.2","","","Mid",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:11.000,"",
