Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2014,"20140523KXP","47th match (N)","RA Jadeja",1035,"not out",9,4,13,0,1,225,"normal player",2014-05-20 00:00:00.000
2014,"20140523MI","48th match (N)","KA Pollard",1183,"not out",8,6,6,0,1,133.33,"normal player",2014-05-21 00:00:00.000
2014,"20140524CSK","49th match (D/N)","RN ten Doeschate",1209,"not out",6,3,7,0,1,200,"normal player",2014-05-22 00:00:00.000
2015,"20150409CSK","Eliminator (N)","Harbhajan Singh",1007,"not out",7,2,8,0,1,350,"normal player",2014-05-28 00:00:00.000
2015,"20150413SH","5th match (N)","HV Patel",1248,"not out",9,4,16,0,1,225,"normal player",2015-11-04 00:00:00.000
2015,"20150419MI","11th match (N)","A Ashish Reddy",1265,"not out",13,9,15,0,1,144.44,"normal player",2015-04-16 00:00:00.000
2015,"20150420KKR","13th match (D/N)","AD Mathews",1138,"not out",15,11,20,0,1,136.36,"normal player",2015-04-18 00:00:00.000
2015,"20150503MI","31","Anureet Singh",1098,"not out",8,3,3,0,1,266.66,"normal player",2015-01-05 00:00:00.000
2015,"20150504CSK","33rd match (D/N)","YK Pathan",1033,"not out",11,6,10,0,1,183.33,"normal player",2015-02-05 00:00:00.000
2015,"20150506RCB","35th match (D/N)","MG Johnson",1299,"not out",8,4,5,0,1,200,"normal player",2015-03-05 00:00:00.000
2015,"20150514MI","47th match (N)","CH Morris",1292,"not out",16,10,18,0,1,160,"normal player",2015-10-05 00:00:00.000
2015,"20150515RCB","48th match (N)","KV Sharma",1073,"not out",11,7,12,0,1,157.14,"normal player",2015-11-05 00:00:00.000
2015,"20150522CSK","55th match (D/N)","SS Tiwary",1095,"not out",13,9,21,0,1,,"normal player",2015-05-17 00:00:00.000
2016,"20160412RCB","Final (N)","Harbhajan Singh",1007,"not out",6,3,4,0,1,200,"normal player",2015-05-24 00:00:00.000
2016,"20160417KXP","7th match (N)","P Negi",1261,"not out",8,2,3,0,1,400,"normal player",2016-04-15 00:00:00.000
2016,"20160423DC","13th match (N)","KJ Abbott",1362,"not out",12,6,7,0,1,200,"normal player",2016-04-19 00:00:00.000
2016,"20160428MI","20th match (N)","UT Yadav",1167,"not out",7,2,6,0,1,350,"normal player",2016-04-24 00:00:00.000
2016,"20160505RPS","29th match (N)","NLTC Perera",1203,"not out",12,9,12,0,1,133.33,"normal player",2016-01-05 00:00:00.000
2016,"20160507RCB","32nd match (N)","YK Pathan",1033,"not out",19,16,34,0,1,118.75,"normal player",2016-04-05 00:00:00.000
2016,"20160510SH","36th match (N)","CH Morris",1292,"not out",17,12,17,0,1,141.66,"normal player",2016-07-05 00:00:00.000
2016,"20160509RCB","35th match (D/N)","R Bhatia",1122,"not out",9,4,9,0,1,225,"normal player",2016-07-05 00:00:00.000
2016,"20160509RCB","35th match (D/N)","R Ashwin",1152,"not out",10,5,6,0,1,200,"normal player",2016-07-05 00:00:00.000
2016,"20160511MI","38th match (N)","RA Jadeja",1035,"not out",9,9,6,0,1,100,"normal player",2016-08-05 00:00:00.000
2016,"20160521RPS","50th match (N)","KC Cariappa",1368,"not out",12,8,10,0,1,150,"normal player",2016-05-18 00:00:00.000
2016,"20160524RCB","53rd match (D/N)","R Dhawan",1298,"not out",11,4,5,0,1,275,"normal player",2016-05-21 00:00:00.000
2017,"20170408RCB","1","A Choudhary",1382,"not out",6,2,4,0,1,300,"normal player",2017-05-04 00:00:00.000
2017,"20170408RCB","1","DJ Hooda",1341,"not out",16,12,29,0,1,133.33,"normal player",2017-05-04 00:00:00.000
2017,"20170413KKR","6th match (D/N)","Basil Thampi",1386,"not out",13,8,10,0,1,162.5,"normal player",2017-09-04 00:00:00.000
2017,"20170416MI","12th match (D/N)","HH Pandya",1346,"not out",9,4,8,0,1,225,"normal player",2017-04-14 00:00:00.000
2017,"20170421GL","19th match (N)","Rashid Khan",1391,"not out",6,1,3,0,1,600,"normal player",2017-04-17 00:00:00.000
2017,"20170422RPS","21","DJ Hooda",1341,"not out",9,4,6,0,1,225,"normal player",2017-04-19 00:00:00.000
2017,"20170428KKR","28th match (N)","Harbhajan Singh",1007,"not out",7,2,7,0,1,350,"normal player",2017-04-24 00:00:00.000
2017,"20170501MI","35th match (N)","Ankit Soni",1405,"not out",7,2,4,0,1,350,"normal player",2017-04-29 00:00:00.000
2017,"20170504DC","38th match (D/N)","HH Pandya",1346,"not out",14,9,18,0,1,155.55,"normal player",2017-01-05 00:00:00.000
2017,"20170506RPS","41","DT Christian",1160,"not out",9,10,14,0,1,90,"normal player",2017-03-05 00:00:00.000
2017,"20170513MI","49th match (N)","CR Woakes",1387,"not out",8,6,9,0,1,133.33,"normal player",2017-09-05 00:00:00.000
2017,"20170514RCB","51","AR Patel",1319,"not out",19,13,26,0,1,146.15,"normal player",2017-11-05 00:00:00.000
2017,"20170514RPS","52nd match (N)","A Mishra",1099,"not out",13,9,19,0,1,144.44,"normal player",2017-12-05 00:00:00.000
2018,"20180407CSK","Qualifier 1 (N)","JJ Bumrah",1320,"not out",16,11,13,0,1,145.45,"normal player",2017-05-16 00:00:00.000
2018,"20180407CSK","Qualifier 1 (N)","SL Malinga",1132,"not out",7,2,1,0,1,350,"normal player",2017-05-16 00:00:00.000
2018,"20180409SH","Final (N)","MG Johnson",1299,"not out",13,14,31,0,1,92.85,"normal player",2017-05-21 00:00:00.000
2019,"20190331SH","8th match (N)","YK Pathan",1033,"not out",16,12,22,0,1,133.33,"normal player",2019-03-29 00:00:00.000
2019,"20190414CSK","25th match (N)","RA Jadeja",1035,"not out",9,4,21,0,1,225,"normal player",2019-11-04 00:00:00.000
2019,"20190414CSK","25th match (N)","MJ Santner",,"not out",10,3,7,0,1,333.33,"normal player",2019-11-04 00:00:00.000
2019,"20190424RCB","38th match (D/N)","KC Cariappa",1368,"not out",9,3,2,0,1,300,"normal player",2019-04-21 00:00:00.000
2019,"20190427RR","41","KM Jadhav",1195,"not out",11,10,14,0,1,110,"normal player",2019-04-23 00:00:00.000
2019,"20190505KXP","51","KH Pandya",1359,"not out",9,3,5,0,1,300,"normal player",2019-02-05 00:00:00.000
2008,"20080504MI","22nd match (N)","IK Pathan",1045,"not out",24,26,40,2,0,92.3,"normal player",2008-03-05 00:00:00.000
2009,"20090506DC","27th match","IK Pathan",1045,"not out",19,16,26,2,0,118.75,"normal player",2009-03-05 00:00:00.000
2012,"20120407CSK","1","JEC Franklin",1194,"not out",25,30,32,2,0,83.33,"normal player",2012-04-04 00:00:00.000
2012,"20120408PW","4th match (N)","OA Shah",1225,"not out",14,8,14,2,0,175,"normal player",2012-06-04 00:00:00.000
2012,"20120424DC","29th match (N)","MK Tiwary",1077,"not out",30,28,44,2,0,107.14,"normal player",2012-04-22 00:00:00.000
2012,"20120425nr","30th match (N)","STR Binny",1197,"not out",20,18,29,2,0,111.11,"normal player",2012-04-23 00:00:00.000
2012,"20120503MI","41","DB Das",1240,"not out",11,4,10,2,0,275,"normal player",2012-04-30 00:00:00.000
2012,"20120507KKR","47th match (D/N)","B Kumar",1232,"not out",11,7,10,2,0,157.14,"normal player",2012-05-05 00:00:00.000
2012,"20120508KXP","48th match (N)","J Botha",1141,"not out",14,8,19,2,0,175,"normal player",2012-05-05 00:00:00.000
2012,"20120513KXP","55th match (D/N)","JP Duminy",1004,"not out",13,9,11,2,0,144.44,"normal player",2012-10-05 00:00:00.000
2012,"20120519DC","65th match (N)","SP Narine",1253,"not out",9,6,10,2,0,150,"normal player",2012-05-16 00:00:00.000
2012,"20120520DC","66th match (D/N)","Azhar Mahmood",1260,"not out",9,7,8,2,0,128.57,"normal player",2012-05-17 00:00:00.000
2012,"20120520MI","68th match (N)","A Ashish Reddy",1265,"not out",10,4,3,2,0,250,"normal player",2012-05-18 00:00:00.000
2012,"20120522KKR","70th match (N)","YK Pathan",1033,"not out",15,10,11,2,0,150,"normal player",2012-05-19 00:00:00.000
2013,"20130410CSK","7th match (N)","GH Vihari",1281,"not out",44,46,84,2,0,95.65,"normal player",2013-07-04 00:00:00.000
2013,"20130414RR","14th match (N)","A Mishra",1099,"not out",16,14,22,2,0,114.28,"normal player",2013-12-04 00:00:00.000
2013,"20130417SH","19th match (N)","R Ashwin",1152,"not out",11,5,3,2,0,220,"normal player",2013-04-15 00:00:00.000
2013,"20130418CSK","20th match (D/N)","PP Chawla",1046,"not out",11,8,20,2,0,137.5,"normal player",2013-04-16 00:00:00.000
2013,"20130507MI","48th match (N)","GH Vihari",1281,"not out",11,9,10,2,0,122.22,"normal player",2013-04-05 00:00:00.000
2013,"20130510RCB","52nd match (D/N)","KM Jadhav",1195,"not out",23,21,39,2,0,109.52,"normal player",2013-07-05 00:00:00.000
2013,"20130512KKR","56th match (N)","MK Tiwary",1077,"not out",15,10,21,2,0,150,"normal player",2013-09-05 00:00:00.000
2013,"20130514KXP","60th match (D/N)","RN ten Doeschate",1209,"not out",11,7,14,2,0,157.14,"normal player",2013-12-05 00:00:00.000
2014,"20140418KXP","Qualifier 2 (N)","BJ Hodge",1053,"not out",19,20,47,2,0,95,"normal player",2013-05-24 00:00:00.000
2014,"20140423CSK","6th match (N)","SA Yadav",1244,"not out",8,3,3,2,0,266.66,"normal player",2014-04-19 00:00:00.000
2014,"20140425CSK","8th match (N)","M Manhas",1092,"not out",13,5,7,2,0,260,"normal player",2014-04-21 00:00:00.000
2014,"20140426KXP","10th match (N)","RA Jadeja",1035,"not out",36,33,51,2,0,109.09,"normal player",2014-04-23 00:00:00.000
2014,"20140428KXP","15th match (N)","R Dhawan",1298,"not out",19,18,30,2,0,105.55,"normal player",2014-04-26 00:00:00.000
2014,"20140430SH","16th match","KM Jadhav",1195,"not out",14,10,15,2,0,140,"normal player",2014-04-27 00:00:00.000
2014,"20140503RR","19th match (N)","SPD Smith",1242,"not out",19,11,12,2,0,172.72,"normal player",2014-04-29 00:00:00.000
2014,"20140510CSK","28th match (D/N)","JH Kallis",1066,"not out",10,6,6,2,0,166.66,"normal player",2014-07-05 00:00:00.000
2014,"20140510CSK","28th match (D/N)","MK Pandey",1105,"not out",23,14,38,2,0,164.28,"normal player",2014-07-05 00:00:00.000
2014,"20140510SH","29th match (N)","R Ashwin",1152,"not out",11,4,6,2,0,275,"normal player",2014-07-05 00:00:00.000
2014,"20140510SH","29th match (N)","MG Johnson",1299,"not out",11,6,13,2,0,183.33,"normal player",2014-07-05 00:00:00.000
2014,"20140520SH","43rd match (N)","IK Pathan",1045,"not out",23,19,34,2,0,121.05,"normal player",2014-05-18 00:00:00.000
2014,"20140522SH","46th match (D/N)","S Rana",1235,"not out",12,7,12,2,0,171.42,"normal player",2014-05-20 00:00:00.000
2014,"20140523MI","48th match (N)","R Dhawan",1298,"not out",14,9,20,2,0,155.55,"normal player",2014-05-21 00:00:00.000
2014,"20140524CSK","49th match (D/N)","S Rana",1235,"not out",19,12,17,2,0,158.33,"normal player",2014-05-22 00:00:00.000
2015,"20150428CSK","24th match (N)","RA Jadeja",1035,"not out",18,11,21,2,0,163.63,"normal player",2015-04-25 00:00:00.000
2015,"20150501MI","28th match (N)","R Ashwin",1152,"not out",9,4,6,2,0,225,"normal player",2015-04-28 00:00:00.000
2015,"20150508MI","39th match (N)","SS Tiwary",1095,"not out",13,11,27,2,0,118.18,"normal player",2015-05-05 00:00:00.000
2015,"20150509SH","41","RS Bopara",1040,"not out",17,12,29,2,0,141.66,"normal player",2015-07-05 00:00:00.000
2015,"20150514MI","47th match (N)","DJ Bravo",1005,"not out",15,8,12,2,0,187.5,"normal player",2015-10-05 00:00:00.000
2016,"20160416GL","4th match (N)","EJG Morgan",1156,"not out",22,18,47,2,0,122.22,"normal player",2016-12-04 00:00:00.000
2016,"20160422RCB","12th match (N)","DJ Hooda",1341,"not out",17,9,18,2,0,188.88,"normal player",2016-04-18 00:00:00.000
2016,"20160423DC","13th match (N)","SA Yadav",1244,"not out",11,9,21,2,0,122.22,"normal player",2016-04-19 00:00:00.000
2016,"20160423DC","13th match (N)","YK Pathan",1033,"not out",12,6,8,2,0,200,"normal player",2016-04-19 00:00:00.000
2016,"20160430SH","23rd match (N)","JP Faulkner",1246,"not out",22,13,17,2,0,169.23,"normal player",2016-04-27 00:00:00.000
2016,"20160506SH","30th match (N)","SA Yadav",1244,"not out",10,5,9,2,0,200,"normal player",2016-02-05 00:00:00.000
2016,"20160507KXP","31","JP Duminy",1004,"not out",13,7,14,2,0,185.71,"normal player",2016-03-05 00:00:00.000
2016,"20160512DC","37th match (D/N)","Harbhajan Singh",1007,"not out",21,22,41,2,0,95.45,"normal player",2016-08-05 00:00:00.000
2016,"20160529SH","56th match (N)","STR Binny",1197,"not out",16,11,16,2,0,145.45,"normal player",2016-05-22 00:00:00.000
2017,"20170417SH","15th match (N)","PJ Cummins",1350,"not out",12,6,8,2,0,200,"normal player",2017-04-15 00:00:00.000
2017,"20170422RPS","21","MC Henriques",1056,"not out",12,6,8,2,0,200,"normal player",2017-04-19 00:00:00.000
2017,"20170423KXP","23rd match (N)","YK Pathan",1033,"not out",11,4,12,2,0,275,"normal player",2017-04-21 00:00:00.000
2017,"20170430KXP","32nd match (D/N)","SP Jackson",1404,"not out",12,5,10,2,0,240,"normal player",2017-04-28 00:00:00.000
2017,"20170506MI","40th match (N)","MC Henriques",1056,"not out",25,18,41,2,0,138.88,"normal player",2017-02-05 00:00:00.000
2017,"20170513SH","50th match (N)","A Mishra",1099,"not out",8,2,2,2,0,400,"normal player",2017-10-05 00:00:00.000
2017,"20170513SH","50th match (N)","RA Jadeja",1035,"not out",13,7,22,2,0,185.71,"normal player",2017-10-05 00:00:00.000
2017,"20170517KKR","53rd match (D/N)","RA Jadeja",1035,"not out",20,14,35,2,0,142.85,"normal player",2017-05-13 00:00:00.000
2019,"20190401KXP","9th match (D/N)","DA Miller",1259,"not out",15,10,34,2,0,150,"normal player",2019-03-30 00:00:00.000
2019,"20190413RR","24th match (N)","AS Joseph",,"not out",15,13,32,2,0,115.38,"normal player",2019-10-04 00:00:00.000
2019,"20190414DC","26th match (N)","PP Chawla",1046,"not out",14,6,9,2,0,233.33,"normal player",2019-12-04 00:00:00.000
2019,"20190415MI","27th match (D/N)","S Gopal",1334,"not out",13,7,12,2,0,185.71,"normal player",2019-04-13 00:00:00.000
2019,"20190420RR","33rd match (N)","AT Rayudu",1169,"not out",25,21,57,2,0,119.04,"normal player",2019-04-17 00:00:00.000
2019,"20190429SH","44th match (N)","KA Pollard",1183,"not out",13,12,21,2,0,108.33,"normal player",2019-04-26 00:00:00.000
2019,"20190508DC","54th match (N)","UT Yadav",1167,"not out",9,4,4,2,0,225,"normal player",2019-04-05 00:00:00.000
2012,"20120420RCB","20th match (D/N)","DH Yagnik",1198,"not out",9,3,9,2,0,300,"wicket keeper",2012-04-17 00:00:00.000
2012,"20120503MI","41","MS Dhoni",1014,"not out",34,30,46,2,0,113.33,"captain & wicket keeper",2012-04-30 00:00:00.000
2012,"20120512MI","56th match (N)","DH Yagnik",1198,"not out",10,7,6,2,0,142.85,"wicket keeper",2012-10-05 00:00:00.000
2013,"20130519PW","67th match (N)","CM Gautam",1308,"not out",12,8,19,2,0,150,"wicket keeper",2013-05-16 00:00:00.000
2014,"20140504RCB","20th match (N)","NV Ojha",1116,"not out",10,4,8,2,0,250,"wicket keeper",2014-04-30 00:00:00.000
2009,"20090429KXP","14th match","M Manhas",1092,"not out",23,13,21,3,0,,"normal player",2009-04-26 00:00:00.000
2009,"20090504CSK","25th match","AS Raut",1084,"not out",36,23,56,4,0,156.52,"normal player",2009-02-05 00:00:00.000
2009,"20090506DC","27th match","DPMD Jayawardene",1044,"not out",52,41,72,7,0,126.82,"normal player",2009-03-05 00:00:00.000
2011,"20110510PW","50th match (D/N)","V Kohli",1024,"not out",27,33,36,3,0,81.81,"normal player",2011-08-05 00:00:00.000
2012,"20120415RR","14th match (N)","PP Chawla",1046,"not out",21,24,26,3,0,87.5,"normal player",2012-12-04 00:00:00.000
2012,"20120417RR","18th match (N)","S Aravind",1181,"not out",14,8,12,3,0,175,"normal player",2012-04-15 00:00:00.000
2012,"20120421PW","23rd match (D/N)","Y Nagar",1150,"not out",23,15,26,3,0,153.33,"normal player",2012-04-19 00:00:00.000
2012,"20120426DC","31","RV Uthappa",1020,"not out",60,58,75,6,0,103.44,"wicket keeper",2012-04-24 00:00:00.000
2012,"20120502KXP","40th match (N)","JP Duminy",1004,"not out",25,24,54,3,0,104.16,"normal player",2012-04-29 00:00:00.000
2012,"20120506MI","45th match (N)","M Manhas",1092,"not out",42,34,59,5,0,123.52,"normal player",2012-03-05 00:00:00.000
2012,"20120512CSK","54th match (N)","Harbhajan Singh",1007,"not out",20,12,21,3,0,166.66,"captain",2012-09-05 00:00:00.000
2012,"20120518DC","64th match (N)","IK Pathan",1045,"not out",19,10,25,3,0,190,"normal player",2012-05-15 00:00:00.000
2012,"20120518DC","64th match (N)","DPMD Jayawardene",1044,"not out",56,49,71,8,0,114.28,"normal player",2012-05-15 00:00:00.000
2013,"20130409RCB","6th match (D/N)","M Vohra",1287,"not out",43,28,45,7,0,153.57,"normal player",2013-07-04 00:00:00.000
2013,"20130409RCB","6th match (D/N)","AM Nayar",1006,"not out",25,26,44,3,0,96.15,"normal player",2013-07-04 00:00:00.000
2013,"20130411PW","8th match (N)","BJ Hodge",1053,"not out",46,31,61,7,0,148.38,"normal player",2013-08-04 00:00:00.000
2013,"20130411RCB","10th match (N)","M Morkel",1136,"not out",23,9,16,3,0,255.55,"normal player",2013-09-04 00:00:00.000
2013,"20130413MI","13th match (N)","BJ Hodge",1053,"not out",22,19,33,3,0,115.78,"normal player",2013-11-04 00:00:00.000
2013,"20130416TIE","18th match (N)","AM Rahane",1111,"not out",34,42,87,3,0,80.95,"normal player",2013-04-14 00:00:00.000
2013,"20130416TIE","18th match (N)","SV Samson",1293,"not out",27,23,18,3,0,117.39,"wicket keeper",2013-04-14 00:00:00.000
2013,"20130424MI","29th match (N)","Mandeep Singh",1222,"not out",77,58,97,7,0,132.75,"normal player",2013-04-21 00:00:00.000
2013,"20130427MI","32nd match (N)","DA Miller",1259,"not out",34,39,58,3,0,87.17,"normal player",2013-04-23 00:00:00.000
2013,"20130428CSK","34th match (N)","S Dhawan",1003,"not out",63,45,79,10,0,140,"normal player",2013-04-25 00:00:00.000
2013,"20130429RR","37th match (N)","R Vinay Kumar",1027,"not out",26,20,27,4,0,130,"normal player",2013-04-27 00:00:00.000
2013,"20130429RR","37th match (N)","R Rampaul",1291,"not out",23,18,29,3,0,127.77,"normal player",2013-04-27 00:00:00.000
2013,"20130503KKR","43rd match (D/N)","AT Rayudu",1169,"not out",34,27,35,4,0,125.92,"normal player",2013-01-05 00:00:00.000
2013,"20130511MI","54th match (N)","RA Jadeja",1035,"not out",14,6,13,3,0,233.33,"normal player",2013-08-05 00:00:00.000
2013,"20130515MI","61","DJ Bravo",1005,"not out",23,11,10,4,0,209.09,"normal player",2013-12-05 00:00:00.000
2013,"20130522RR","70th match (N)","MC Henriques",1056,"not out",12,3,9,3,0,400,"normal player",2013-05-18 00:00:00.000
2014,"20140418KXP","Qualifier 2 (N)","DH Yagnik",1198,"not out",31,17,28,5,0,182.35,"wicket keeper",2013-05-24 00:00:00.000
2014,"20140419DC","1","SA Yadav",1244,"not out",13,5,5,3,0,260,"normal player",2014-04-16 00:00:00.000
2014,"20140419RCB","2nd match (N)","LRPL Taylor",1021,"not out",43,39,58,4,0,110.25,"normal player",2014-04-17 00:00:00.000
2014,"20140422KXP","5th match","PA Patel",1010,"not out",57,45,79,7,0,126.66,"wicket keeper",2014-04-19 00:00:00.000
2014,"20140424KKR","7th match (N)","CA Pujara",1178,"not out",40,38,91,3,0,105.26,"normal player",2014-04-20 00:00:00.000
2014,"20140424KKR","7th match (N)","SPD Smith",1242,"not out",27,15,23,5,0,180,"normal player",2014-04-20 00:00:00.000
2014,"20140503MI","18th match (N)","R Dhawan",1298,"not out",23,22,28,3,0,104.54,"normal player",2014-04-28 00:00:00.000
2014,"20140503RR","19th match (N)","Shakib Al Hasan",1196,"not out",29,18,41,3,0,161.11,"normal player",2014-04-29 00:00:00.000
2014,"20140508SH","26th match (N)","JP Duminy",1004,"not out",28,17,28,5,0,164.7,"normal player",2014-05-05 00:00:00.000
2014,"20140513RCB","34th match (D/N)","MK Pandey",1105,"not out",36,35,51,3,0,102.85,"normal player",2014-11-05 00:00:00.000
2014,"20140513RCB","34th match (D/N)","G Gambhir",1048,"not out",63,45,83,7,0,140,"captain",2014-11-05 00:00:00.000
2014,"20140514KXP","36th match (N)","RG Sharma",1064,"not out",14,6,16,3,0,233.33,"captain",2014-12-05 00:00:00.000
2014,"20140519KXP","40th match (N)","YK Pathan",1033,"not out",20,13,24,3,0,153.84,"normal player",2014-05-14 00:00:00.000
2015,"20150421TIE","14th match (N)","YK Pathan",1033,"not out",28,24,58,4,0,116.66,"normal player",2015-04-18 00:00:00.000
2015,"20150422SH","15th match (D/N)","MS Dhoni",1014,"not out",31,37,52,4,0,83.78,"captain & wicket keeper",2015-04-19 00:00:00.000
2015,"20150426RCB","22nd match (N)","AB de Villiers",1074,"not out",47,34,48,6,0,138.23,"normal player",2015-04-24 00:00:00.000
2015,"20150429nr","26th match (N)","V Kohli",1024,"not out",35,23,47,6,0,152.17,"captain",2015-04-26 00:00:00.000
2015,"20150504KKR","34th match (N)","DJ Bravo",1005,"not out",25,20,36,3,0,125,"normal player",2015-02-05 00:00:00.000
2015,"20150507KKR","38th match (N)","YK Pathan",1033,"not out",30,19,37,4,0,157.89,"normal player",2015-04-05 00:00:00.000
2015,"20150519MI","53rd match (D/N)","SK Raina",1012,"not out",41,34,70,4,0,,"normal player",2015-05-16 00:00:00.000
2015,"20150524MI","56th match (N)","DW Steyn",1028,"not out",19,11,13,3,0,,"normal player",2015-05-17 00:00:00.000
2015,"20150524MI","56th match (N)","PA Patel",1010,"not out",51,37,66,9,0,,"wicket keeper",2015-05-17 00:00:00.000
2016,"20160414GL","2nd match (N)","MK Pandey",1105,"not out",15,12,23,3,0,125,"normal player",2016-10-04 00:00:00.000
2016,"20160414GL","2nd match (N)","G Gambhir",1048,"not out",38,41,69,5,0,92.68,"captain",2016-10-04 00:00:00.000
2016,"20160415DC","3rd match (N)","KD Karthik",1076,"not out",41,26,62,7,0,157.69,"wicket keeper",2016-11-04 00:00:00.000
2016,"20160418SH","9th match (N)","KH Pandya",1359,"not out",20,11,25,3,0,181.81,"normal player",2016-04-16 00:00:00.000
2016,"20160424GL","15th match (N)","S Dhawan",1003,"not out",53,41,61,5,0,129.26,"normal player",2016-04-21 00:00:00.000
2016,"20160424GL","15th match (N)","DA Warner",1121,"not out",74,48,61,9,0,154.16,"captain",2016-04-21 00:00:00.000
2016,"20160427GL","19th match (D/N)","KD Karthik",1076,"not out",50,39,62,3,0,128.2,"wicket keeper",2016-04-24 00:00:00.000
2016,"20160430DC","22nd match (N)","SPD Smith",1242,"not out",46,36,54,7,0,127.77,"normal player",2016-04-26 00:00:00.000
2016,"20160501KXP","24th match (N)","YK Pathan",1033,"not out",19,8,15,4,0,237.5,"normal player",2016-04-28 00:00:00.000
2016,"20160508GL","33rd match (N)","AM Rahane",1111,"not out",63,48,94,7,0,131.25,"normal player",2016-05-05 00:00:00.000
2016,"20160508SH","34th match (N)","S Dhawan",1003,"not out",47,40,104,6,0,117.5,"normal player",2016-06-05 00:00:00.000
2016,"20160521RPS","50th match (N)","KL Rahul",1296,"not out",16,6,21,3,0,266.66,"wicket keeper",2016-05-18 00:00:00.000
2016,"20160525SH","54th match (N)","RA Jadeja",1035,"not out",21,15,27,4,0,140,"normal player",2016-05-21 00:00:00.000
2016,"20160529SH","56th match (N)","CH Morris",1292,"not out",27,18,24,3,0,150,"normal player",2016-05-22 00:00:00.000
2016,"20160529SH","56th match (N)","V Kohli",1024,"not out",54,45,85,6,0,120,"captain",2016-05-22 00:00:00.000
2017,"20170409SH","3rd match (N)","G Gambhir",1048,"not out",76,48,68,12,0,158.33,"captain",2017-07-04 00:00:00.000
2017,"20170409SH","3rd match (N)","SK Raina",1012,"not out",68,51,77,7,0,133.33,"captain",2017-07-04 00:00:00.000
2017,"20170413KKR","6th match (D/N)","MC Henriques",1056,"not out",52,39,57,6,0,133.33,"normal player",2017-09-04 00:00:00.000
2017,"20170415KKR","11th match (N)","G Gambhir",1048,"not out",72,49,83,11,0,146.93,"captain",2017-04-13 00:00:00.000
2017,"20170424RPS","24th match (D/N)","MK Tiwary",1077,"not out",17,8,27,3,0,212.5,"normal player",2017-04-22 00:00:00.000
2017,"20170426KKR","26th match (D/N)","KD Karthik",1076,"not out",58,44,69,6,0,131.81,"wicket keeper",2017-04-23 00:00:00.000
2017,"20170430KXP","32nd match (D/N)","G Gambhir",1048,"not out",71,52,87,11,0,136.53,"captain",2017-04-28 00:00:00.000
2017,"20170513MI","49th match (N)","R Tewatia",1336,"not out",15,8,10,3,0,187.5,"normal player",2017-09-05 00:00:00.000
2017,"20170517KKR","53rd match (D/N)","V Shankar",1390,"not out",63,44,70,9,0,143.18,"normal player",2017-05-13 00:00:00.000
2017,"20170517KKR","53rd match (D/N)","DA Warner",1121,"not out",69,52,84,9,0,132.69,"captain",2017-05-13 00:00:00.000
2017,"20170519MI","56th match (N)","P Negi",1261,"not out",13,5,8,3,0,260,"normal player",2017-05-14 00:00:00.000
2018,"20180408KXP","Qualifier 2 (N)","KH Pandya",1359,"not out",45,30,42,8,0,150,"normal player",2017-05-19 00:00:00.000
2019,"20190331SH","8th match (N)","BA Stokes",1383,"not out",16,9,24,3,0,177.77,"normal player",2019-03-29 00:00:00.000
2019,"20190413RCB","23rd match (N)","F du Plessis",1238,"not out",43,45,89,3,0,95.55,"normal player",2019-09-04 00:00:00.000
2019,"20190416KXP","28th match (N)","MP Stoinis",1355,"not out",28,16,23,4,0,175,"normal player",2019-04-13 00:00:00.000
2019,"20190417SH","29th match (D/N)","RA Jadeja",1035,"not out",31,17,20,5,0,182.35,"normal player",2019-04-14 00:00:00.000
2019,"20190421RCB","34th match (N)","KH Pandya",1359,"not out",37,26,48,5,0,142.3,"normal player",2019-04-18 00:00:00.000
2019,"20190501CSK","46th match (D/N)","AR Patel",1319,"not out",16,9,15,3,0,177.77,"normal player",2019-04-28 00:00:00.000
2019,"20190512MI","56th match (N)","RG Sharma",1064,"not out",55,48,77,8,0,114.58,"captain",2019-05-05 00:00:00.000
,"","Qualifier 1 (N)","SA Yadav",1244,"not out",71,54,83,10,0,131.48,"normal player",2019-07-05 00:00:00.000
2009,"20090512RCB","38th match","A Kumble",1068,"not out",7,6,10,1,0,116.66,"captain",2009-10-05 00:00:00.000
2012,"20120423RCB","26th match (D/N)","MS Dhoni",1014,"not out",15,12,20,1,0,125,"captain & wicket keeper",2012-04-21 00:00:00.000
2012,"20120505KKR","43rd match (N)","SP Goswami",1103,"not out",18,21,27,1,0,85.71,"wicket keeper",2012-01-05 00:00:00.000
2012,"20120506MI","45th match (N)","KD Karthik",1076,"not out",18,22,42,1,0,81.81,"wicket keeper",2012-03-05 00:00:00.000
2012,"20120513RR","57th match (N)","SPD Smith",1242,"not out",24,25,39,1,0,96,"captain",2012-11-05 00:00:00.000
2012,"20120520MI","68th match (N)","PA Patel",1010,"not out",10,5,15,1,0,200,"wicket keeper",2012-05-18 00:00:00.000
2012,"20120523CSK","69th match (D/N)","NV Ojha",1116,"not out",5,6,6,1,0,83.33,"wicket keeper",2012-05-19 00:00:00.000
2013,"20130407TIE","3rd match (N)","AD Mathews",1138,"not out",8,6,22,1,0,133.33,"captain",2013-05-04 00:00:00.000
2013,"20130506KXP","47th match (N)","R Dravid",1023,"not out",6,3,3,1,0,200,"captain",2013-03-05 00:00:00.000
