listener_device_fk,client_device_fk,Listening Device Name,Listening Device Type,Listening Serial Number,Listening Device UUID,Listening Device Service Level,Listening Device Tags,Listening Device First Added,Listening Device Last Changed,Listening IP,Protocol,Port Communication,Client Device Name,Client Device Type,Client Device Service Level,Client Device First Added,Client Device Last Changed,Client IP,Client Private or Public IP,Listener Private or Public IP
"","10386","","","","","","",,,"35.161.81.202","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"35.163.127.188","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"35.166.229.101","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.11.35.6","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.24.126.32","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.24.205.129","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.25.156.182","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.34.225.30","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.36.210.126","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.38.207.226","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.41.59.170","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.42.50.122","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.43.171.107","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.85.34.220","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"52.89.245.210","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.148.18.114","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.149.112.77","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.149.38.36","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.149.52.86","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.186.106.198","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.186.157.184","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.190.34.249","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.191.252.154","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"54.69.234.72","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"10.90.4.19","Private","Public"
"","10386","","","","","","",,,"::ffff:52.202.51.185","TCP",443,"qa-ubujen-90-4-19","virtual","Production",2019-08-07 20:07:02.600,2021-07-28 21:50:57.873,"::ffff:10.90.4.19","Private","Public"
"","10388","","","","","","",,,"151.101.2.110","TCP",443,"qa-ubujen-90-4-20","virtual","Production",2019-08-07 20:07:02.816,2021-07-28 21:50:57.873,"10.90.4.20","Private","Public"
"","10388","","","","","","",,,"151.101.2.133","TCP",443,"qa-ubujen-90-4-20","virtual","Production",2019-08-07 20:07:02.816,2021-07-28 21:50:57.873,"10.90.4.20","Private","Public"
"","10389","","","","","","",,,"::ffff:100.20.124.111","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.217.10","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.228.102","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.62.30","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.62.31","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.65.113","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.65.60","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.65.63","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.225.65.86","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:13.35.111.6","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:34.211.253.22","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:34.217.227.4","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:40.79.70.97","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:44.225.130.59","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.11.180.27","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.24.186.30","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.26.203.206","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.32.90.235","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.36.159.50","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.42.41.166","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:52.89.223.36","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:54.148.165.245","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:54.148.254.117","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:54.69.107.30","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:99.84.39.65","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:99.84.45.74","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:99.84.47.29","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10389","","","","","","",,,"::ffff:99.84.47.75","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"::ffff:10.90.4.18","Private","Public"
"","10401","","","","","","",,,"52.18.210.215","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:18.208.34.130","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:34.193.88.221","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:35.168.52.211","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:52.0.136.137","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:52.216.106.142","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:52.216.110.213","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10401","","","","","","",,,"::ffff:52.89.128.91","TCP",443,"VMWARE-56 4D 78 5E 40 07 11 29-8E 89 61 88 84 04 27 7B","virtual","Production",2019-08-07 20:07:04.086,2021-07-28 21:50:57.873,"::ffff:10.90.10.26","Private","Public"
"","10413","","","","","","",,,"172.217.15.195","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"172.217.2.133","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"172.217.2.74","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"172.217.2.78","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"172.217.8.131","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"216.58.192.35","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10413","","","","","","",,,"216.58.192.42","TCP",443,"WINDOWS-IQOLR68","virtual","Production",2019-08-07 20:16:02.353,2021-07-28 21:50:57.873,"10.90.4.12","Private","Public"
"","10414","","","","","","",,,"142.250.31.189","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.106","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.163","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.174","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.195","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.196","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.227","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.234","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.238","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"142.250.64.67","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.10.142","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.10.35","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.10.42","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.1.100","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.1.106","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.11.10","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.11.46","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.12.174","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.15.195","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.15.202","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.15.206","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.165.138","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.193.189","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.203.189","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.204.189","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.2.195","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.2.78","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.3.100","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.3.110","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.3.67","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.3.68","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.3.99","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.6.227","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.6.234","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.7.14","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.7.3","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.8.68","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"172.217.8.78","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"173.194.217.189","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"5.62.40.208","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10414","","","","","","",,,"77.234.42.94","TCP",443,"WINDOWS-S5H7MOG","virtual","Production",2019-08-07 20:16:02.480,2021-07-28 21:50:57.873,"10.90.3.20","Private","Public"
"","10415","","","","","","",,,"107.22.211.32","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"18.210.148.67","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"18.235.227.156","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"18.235.43.67","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"3.213.242.138","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"3.218.215.220","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"3.219.202.27","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"34.201.248.111","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"34.202.217.136","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"34.203.147.148","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"3.88.123.201","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.200.3.108","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.202.33.220","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.203.108.146","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.22.181.39","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.44.9.161","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.5.157.152","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.72.18.87","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"52.87.31.54","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"54.209.98.226","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"54.80.49.18","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"54.81.33.99","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"54.85.165.163","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10415","","","","","","",,,"72.21.81.200","TCP",443,"WINDOWS-S09MSCU","virtual","Production",2019-08-07 20:16:02.596,2021-07-28 21:50:57.873,"10.90.10.4","Private","Public"
"","10417","","","","","","",,,"142.250.64.142","TCP",443,"win-90317","virtual","Production",2019-08-07 20:16:02.853,2021-07-28 21:50:57.873,"10.90.3.17","Private","Public"
"","10417","","","","","","",,,"172.217.12.131","TCP",443,"win-90317","virtual","Production",2019-08-07 20:16:02.853,2021-07-28 21:50:57.873,"10.90.3.17","Private","Public"
