Date,DayOfMonth,MonthNumberOfYear,Year,QuarterOfYear,DayOfWeekNumber,MonthName,DayName,IsThisWeek,IsToday,IsThisYear,IsThisMonth,IsThisQuarter,IsLast30Days,Week Ending
2014-08-15 00:00:00.000,15,8,2014,"3",6,"August","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-16 00:00:00.000,16,8,2014,"3",7,"August","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-17 00:00:00.000,17,8,2014,"3",1,"August","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-18 00:00:00.000,18,8,2014,"3",2,"August","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-19 00:00:00.000,19,8,2014,"3",3,"August","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-20 00:00:00.000,20,8,2014,"3",4,"August","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-21 00:00:00.000,21,8,2014,"3",5,"August","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-22 00:00:00.000,22,8,2014,"3",6,"August","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-23 00:00:00.000,23,8,2014,"3",7,"August","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-23 00:00:00.000
2014-08-24 00:00:00.000,24,8,2014,"3",1,"August","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-25 00:00:00.000,25,8,2014,"3",2,"August","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-26 00:00:00.000,26,8,2014,"3",3,"August","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-27 00:00:00.000,27,8,2014,"3",4,"August","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-28 00:00:00.000,28,8,2014,"3",5,"August","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-29 00:00:00.000,29,8,2014,"3",6,"August","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-30 00:00:00.000,30,8,2014,"3",7,"August","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-30 00:00:00.000
2014-08-31 00:00:00.000,31,8,2014,"3",1,"August","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-01 00:00:00.000,1,9,2014,"3",2,"September","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-02 00:00:00.000,2,9,2014,"3",3,"September","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-03 00:00:00.000,3,9,2014,"3",4,"September","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-04 00:00:00.000,4,9,2014,"3",5,"September","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-05 00:00:00.000,5,9,2014,"3",6,"September","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-06 00:00:00.000,6,9,2014,"3",7,"September","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-06 00:00:00.000
2014-09-07 00:00:00.000,7,9,2014,"3",1,"September","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-08 00:00:00.000,8,9,2014,"3",2,"September","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-09 00:00:00.000,9,9,2014,"3",3,"September","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-10 00:00:00.000,10,9,2014,"3",4,"September","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-11 00:00:00.000,11,9,2014,"3",5,"September","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-12 00:00:00.000,12,9,2014,"3",6,"September","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-13 00:00:00.000,13,9,2014,"3",7,"September","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-13 00:00:00.000
2014-09-14 00:00:00.000,14,9,2014,"3",1,"September","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-15 00:00:00.000,15,9,2014,"3",2,"September","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-16 00:00:00.000,16,9,2014,"3",3,"September","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-17 00:00:00.000,17,9,2014,"3",4,"September","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-18 00:00:00.000,18,9,2014,"3",5,"September","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-19 00:00:00.000,19,9,2014,"3",6,"September","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-20 00:00:00.000,20,9,2014,"3",7,"September","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-20 00:00:00.000
2014-09-21 00:00:00.000,21,9,2014,"3",1,"September","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-22 00:00:00.000,22,9,2014,"3",2,"September","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-23 00:00:00.000,23,9,2014,"3",3,"September","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-24 00:00:00.000,24,9,2014,"3",4,"September","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-25 00:00:00.000,25,9,2014,"3",5,"September","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-26 00:00:00.000,26,9,2014,"3",6,"September","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-27 00:00:00.000,27,9,2014,"3",7,"September","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-09-27 00:00:00.000
2014-09-28 00:00:00.000,28,9,2014,"3",1,"September","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-09-29 00:00:00.000,29,9,2014,"3",2,"September","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-09-30 00:00:00.000,30,9,2014,"3",3,"September","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2016-01-01 00:00:00.000,1,1,2016,"1",6,"January","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-02 00:00:00.000
2016-01-02 00:00:00.000,2,1,2016,"1",7,"January","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-02 00:00:00.000
2016-01-03 00:00:00.000,3,1,2016,"1",1,"January","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-04 00:00:00.000,4,1,2016,"1",2,"January","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-05 00:00:00.000,5,1,2016,"1",3,"January","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-06 00:00:00.000,6,1,2016,"1",4,"January","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-07 00:00:00.000,7,1,2016,"1",5,"January","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-08 00:00:00.000,8,1,2016,"1",6,"January","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-09 00:00:00.000,9,1,2016,"1",7,"January","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-09 00:00:00.000
2016-01-10 00:00:00.000,10,1,2016,"1",1,"January","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-11 00:00:00.000,11,1,2016,"1",2,"January","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-12 00:00:00.000,12,1,2016,"1",3,"January","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-13 00:00:00.000,13,1,2016,"1",4,"January","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-14 00:00:00.000,14,1,2016,"1",5,"January","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-15 00:00:00.000,15,1,2016,"1",6,"January","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-16 00:00:00.000,16,1,2016,"1",7,"January","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-16 00:00:00.000
2016-01-17 00:00:00.000,17,1,2016,"1",1,"January","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-18 00:00:00.000,18,1,2016,"1",2,"January","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-19 00:00:00.000,19,1,2016,"1",3,"January","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-20 00:00:00.000,20,1,2016,"1",4,"January","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-21 00:00:00.000,21,1,2016,"1",5,"January","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-22 00:00:00.000,22,1,2016,"1",6,"January","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-23 00:00:00.000,23,1,2016,"1",7,"January","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-23 00:00:00.000
2016-01-24 00:00:00.000,24,1,2016,"1",1,"January","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-25 00:00:00.000,25,1,2016,"1",2,"January","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-26 00:00:00.000,26,1,2016,"1",3,"January","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-27 00:00:00.000,27,1,2016,"1",4,"January","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-28 00:00:00.000,28,1,2016,"1",5,"January","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-29 00:00:00.000,29,1,2016,"1",6,"January","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-30 00:00:00.000,30,1,2016,"1",7,"January","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-01-30 00:00:00.000
2016-01-31 00:00:00.000,31,1,2016,"1",1,"January","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-01 00:00:00.000,1,2,2016,"1",2,"February","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-02 00:00:00.000,2,2,2016,"1",3,"February","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-03 00:00:00.000,3,2,2016,"1",4,"February","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-04 00:00:00.000,4,2,2016,"1",5,"February","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-05 00:00:00.000,5,2,2016,"1",6,"February","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-06 00:00:00.000,6,2,2016,"1",7,"February","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-06 00:00:00.000
2016-02-07 00:00:00.000,7,2,2016,"1",1,"February","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-08 00:00:00.000,8,2,2016,"1",2,"February","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-09 00:00:00.000,9,2,2016,"1",3,"February","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-10 00:00:00.000,10,2,2016,"1",4,"February","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-11 00:00:00.000,11,2,2016,"1",5,"February","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-12 00:00:00.000,12,2,2016,"1",6,"February","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-13 00:00:00.000,13,2,2016,"1",7,"February","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-13 00:00:00.000
2016-02-14 00:00:00.000,14,2,2016,"1",1,"February","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-15 00:00:00.000,15,2,2016,"1",2,"February","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-16 00:00:00.000,16,2,2016,"1",3,"February","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-17 00:00:00.000,17,2,2016,"1",4,"February","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-18 00:00:00.000,18,2,2016,"1",5,"February","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-19 00:00:00.000,19,2,2016,"1",6,"February","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-20 00:00:00.000,20,2,2016,"1",7,"February","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-20 00:00:00.000
2016-02-21 00:00:00.000,21,2,2016,"1",1,"February","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-22 00:00:00.000,22,2,2016,"1",2,"February","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-23 00:00:00.000,23,2,2016,"1",3,"February","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-24 00:00:00.000,24,2,2016,"1",4,"February","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-25 00:00:00.000,25,2,2016,"1",5,"February","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-26 00:00:00.000,26,2,2016,"1",6,"February","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-27 00:00:00.000,27,2,2016,"1",7,"February","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-02-27 00:00:00.000
2016-02-28 00:00:00.000,28,2,2016,"1",1,"February","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-02-29 00:00:00.000,29,2,2016,"1",2,"February","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-01 00:00:00.000,1,3,2016,"1",3,"March","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-02 00:00:00.000,2,3,2016,"1",4,"March","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-03 00:00:00.000,3,3,2016,"1",5,"March","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-04 00:00:00.000,4,3,2016,"1",6,"March","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-05 00:00:00.000,5,3,2016,"1",7,"March","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-05 00:00:00.000
2016-03-06 00:00:00.000,6,3,2016,"1",1,"March","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-07 00:00:00.000,7,3,2016,"1",2,"March","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-08 00:00:00.000,8,3,2016,"1",3,"March","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-09 00:00:00.000,9,3,2016,"1",4,"March","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-10 00:00:00.000,10,3,2016,"1",5,"March","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-11 00:00:00.000,11,3,2016,"1",6,"March","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-12 00:00:00.000,12,3,2016,"1",7,"March","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-12 00:00:00.000
2016-03-13 00:00:00.000,13,3,2016,"1",1,"March","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-14 00:00:00.000,14,3,2016,"1",2,"March","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-15 00:00:00.000,15,3,2016,"1",3,"March","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-16 00:00:00.000,16,3,2016,"1",4,"March","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-17 00:00:00.000,17,3,2016,"1",5,"March","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-18 00:00:00.000,18,3,2016,"1",6,"March","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-19 00:00:00.000,19,3,2016,"1",7,"March","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-19 00:00:00.000
2016-03-20 00:00:00.000,20,3,2016,"1",1,"March","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-21 00:00:00.000,21,3,2016,"1",2,"March","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-22 00:00:00.000,22,3,2016,"1",3,"March","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-23 00:00:00.000,23,3,2016,"1",4,"March","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-24 00:00:00.000,24,3,2016,"1",5,"March","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-25 00:00:00.000,25,3,2016,"1",6,"March","Friday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-26 00:00:00.000,26,3,2016,"1",7,"March","Saturday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-03-26 00:00:00.000
2016-03-27 00:00:00.000,27,3,2016,"1",1,"March","Sunday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-04-02 00:00:00.000
2016-03-28 00:00:00.000,28,3,2016,"1",2,"March","Monday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-04-02 00:00:00.000
2016-03-29 00:00:00.000,29,3,2016,"1",3,"March","Tuesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-04-02 00:00:00.000
2016-03-30 00:00:00.000,30,3,2016,"1",4,"March","Wednesday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-04-02 00:00:00.000
2016-03-31 00:00:00.000,31,3,2016,"1",5,"March","Thursday","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2016-04-02 00:00:00.000
2016-04-01 00:00:00.000,1,4,2016,"2",6,"April","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-02 00:00:00.000
2016-04-02 00:00:00.000,2,4,2016,"2",7,"April","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-02 00:00:00.000
2016-04-03 00:00:00.000,3,4,2016,"2",1,"April","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-04 00:00:00.000,4,4,2016,"2",2,"April","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-05 00:00:00.000,5,4,2016,"2",3,"April","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-06 00:00:00.000,6,4,2016,"2",4,"April","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-07 00:00:00.000,7,4,2016,"2",5,"April","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-08 00:00:00.000,8,4,2016,"2",6,"April","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-09 00:00:00.000,9,4,2016,"2",7,"April","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-09 00:00:00.000
2016-04-10 00:00:00.000,10,4,2016,"2",1,"April","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-11 00:00:00.000,11,4,2016,"2",2,"April","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-12 00:00:00.000,12,4,2016,"2",3,"April","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-13 00:00:00.000,13,4,2016,"2",4,"April","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-14 00:00:00.000,14,4,2016,"2",5,"April","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-15 00:00:00.000,15,4,2016,"2",6,"April","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-16 00:00:00.000,16,4,2016,"2",7,"April","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-16 00:00:00.000
2016-04-17 00:00:00.000,17,4,2016,"2",1,"April","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-18 00:00:00.000,18,4,2016,"2",2,"April","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-19 00:00:00.000,19,4,2016,"2",3,"April","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-20 00:00:00.000,20,4,2016,"2",4,"April","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-21 00:00:00.000,21,4,2016,"2",5,"April","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-22 00:00:00.000,22,4,2016,"2",6,"April","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-23 00:00:00.000,23,4,2016,"2",7,"April","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-23 00:00:00.000
2016-04-24 00:00:00.000,24,4,2016,"2",1,"April","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-25 00:00:00.000,25,4,2016,"2",2,"April","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-26 00:00:00.000,26,4,2016,"2",3,"April","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-27 00:00:00.000,27,4,2016,"2",4,"April","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-28 00:00:00.000,28,4,2016,"2",5,"April","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-29 00:00:00.000,29,4,2016,"2",6,"April","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-04-30 00:00:00.000,30,4,2016,"2",7,"April","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-04-30 00:00:00.000
2016-05-01 00:00:00.000,1,5,2016,"2",1,"May","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-02 00:00:00.000,2,5,2016,"2",2,"May","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-03 00:00:00.000,3,5,2016,"2",3,"May","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-04 00:00:00.000,4,5,2016,"2",4,"May","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-05 00:00:00.000,5,5,2016,"2",5,"May","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
