PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,Anio
438,4,4,250,1604,4,2013-08-05 00:00:00.000,2013-08-14 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-08-14 00:00:00.000,2013
444,4,4,253,1696,4,2013-08-05 00:00:00.000,2013-08-14 00:00:00.000,34118.7,2729.496,852.9675,37701.1635,2013-08-14 00:00:00.000,2013
452,4,4,261,1598,4,2013-08-06 00:00:00.000,2013-08-15 00:00:00.000,234.6435,18.7715,5.8661,259.2811,2013-08-15 00:00:00.000,2013
454,4,4,253,1536,4,2013-08-06 00:00:00.000,2013-08-15 00:00:00.000,247.2435,19.7795,6.1811,273.2041,2013-08-15 00:00:00.000,2013
458,4,4,260,1672,4,2013-08-06 00:00:00.000,2013-08-15 00:00:00.000,51113.748,4089.0998,1277.8437,56480.6915,2013-08-15 00:00:00.000,2013
461,4,4,257,1570,4,2013-08-06 00:00:00.000,2013-08-15 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-08-15 00:00:00.000,2013
466,4,4,256,1610,4,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-08-16 00:00:00.000,2013
475,4,4,255,1666,4,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,1503.18,120.2544,37.5795,1661.0139,2013-08-16 00:00:00.000,2013
477,4,4,259,1618,4,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-08-16 00:00:00.000,2013
478,4,4,260,1612,4,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-08-16 00:00:00.000,2013
483,4,4,251,1562,4,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,377.055,30.1644,9.4264,416.6458,2013-08-17 00:00:00.000,2013
485,4,4,255,1682,4,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-08-17 00:00:00.000,2013
486,4,4,256,1686,4,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,507.087,40.567,12.6772,560.3312,2013-08-17 00:00:00.000,2013
489,4,4,258,1614,4,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,663.453,53.0762,16.5863,733.1155,2013-08-17 00:00:00.000,2013
491,4,4,257,1622,4,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,259.8435,20.7875,6.4961,287.1271,2013-08-17 00:00:00.000,2013
497,4,4,259,1498,4,2013-08-10 00:00:00.000,2013-08-19 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-08-19 00:00:00.000,2013
499,4,4,258,1652,4,2013-08-10 00:00:00.000,2013-08-19 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-08-19 00:00:00.000,2013
502,4,4,261,1556,4,2013-08-10 00:00:00.000,2013-08-19 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-08-19 00:00:00.000,2013
503,4,4,251,1554,4,2013-08-10 00:00:00.000,2013-08-19 00:00:00.000,402.7275,32.2182,10.0682,445.0139,2013-08-19 00:00:00.000,2013
504,4,4,253,1688,4,2013-08-10 00:00:00.000,2013-08-19 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-08-19 00:00:00.000,2013
506,4,4,256,1496,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,465.2865,37.2229,11.6322,514.1416,2013-08-20 00:00:00.000,2013
509,4,4,258,1654,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-08-20 00:00:00.000,2013
512,4,4,261,1616,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,259.8435,20.7875,6.4961,287.1271,2013-08-20 00:00:00.000,2013
513,4,4,251,1492,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,402.7275,32.2182,10.0682,445.0139,2013-08-20 00:00:00.000,2013
515,4,4,255,1540,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,2551.311,204.1049,63.7828,2819.1987,2013-08-20 00:00:00.000,2013
517,4,4,259,1604,4,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-08-20 00:00:00.000,2013
533,4,4,251,1536,4,2013-08-12 00:00:00.000,2013-08-21 00:00:00.000,345.555,27.6444,8.6389,381.8383,2013-08-21 00:00:00.000,2013
541,4,4,259,1672,4,2013-08-13 00:00:00.000,2013-08-22 00:00:00.000,550.9665,44.0773,13.7742,608.818,2013-08-22 00:00:00.000,2013
549,4,4,255,1610,4,2013-08-13 00:00:00.000,2013-08-22 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-08-22 00:00:00.000,2013
555,4,4,257,1680,4,2013-08-13 00:00:00.000,2013-08-22 00:00:00.000,19952.625,1596.21,498.8156,22047.6506,2013-08-22 00:00:00.000,2013
560,4,4,256,1618,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-08-23 00:00:00.000,2013
561,4,4,259,1612,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-08-23 00:00:00.000,2013
564,4,4,254,1656,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,273.7035,21.8963,6.8426,302.4424,2013-08-23 00:00:00.000,2013
566,4,4,261,1562,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,481.887,38.551,12.0472,532.4852,2013-08-23 00:00:00.000,2013
568,4,4,253,1682,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-08-23 00:00:00.000,2013
569,4,4,255,1686,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,567.378,45.3902,14.1845,626.9527,2013-08-23 00:00:00.000,2013
572,4,4,260,1614,4,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,136.647,10.9318,3.4162,150.995,2013-08-23 00:00:00.000,2013
575,4,4,257,1632,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,23671.725,1893.738,591.7931,26157.2561,2013-08-24 00:00:00.000,2013
580,4,4,256,1498,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-08-24 00:00:00.000,2013
582,4,4,260,1652,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,44594.55,3567.564,1114.8638,49276.9778,2013-08-24 00:00:00.000,2013
585,4,4,252,1556,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-08-24 00:00:00.000,2013
586,4,4,261,1554,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,501.1965,40.0957,12.5299,553.8221,2013-08-24 00:00:00.000,2013
587,4,4,251,1688,4,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-08-24 00:00:00.000,2013
592,4,4,260,1654,4,2013-08-17 00:00:00.000,2013-08-26 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-08-26 00:00:00.000,2013
595,4,4,257,1616,4,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,1074.78,85.9824,26.8695,1187.6319,2013-08-27 00:00:00.000,2013
596,4,4,261,1492,4,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,501.1965,40.0957,12.5299,553.8221,2013-08-27 00:00:00.000,2013
598,4,4,253,1540,4,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,631.386,50.5109,15.7847,697.6816,2013-08-27 00:00:00.000,2013
600,4,4,256,1604,4,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-08-27 00:00:00.000,2013
610,4,4,254,1598,4,2013-08-19 00:00:00.000,2013-08-28 00:00:00.000,370.755,29.6604,9.2689,409.6843,2013-08-28 00:00:00.000,2013
612,4,4,261,1536,4,2013-08-19 00:00:00.000,2013-08-28 00:00:00.000,272.1285,21.7703,6.8032,300.702,2013-08-28 00:00:00.000,2013
618,4,4,254,1598,4,2013-08-19 00:00:00.000,2013-08-28 00:00:00.000,567.378,45.3902,14.1845,626.9527,2013-08-28 00:00:00.000,2013
620,4,4,261,1536,4,2013-08-19 00:00:00.000,2013-08-28 00:00:00.000,402.255,32.1804,10.0564,444.4918,2013-08-28 00:00:00.000,2013
627,4,4,258,1570,4,2013-08-19 00:00:00.000,2013-08-28 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-08-28 00:00:00.000,2013
632,4,4,253,1610,4,2013-08-20 00:00:00.000,2013-08-29 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-08-29 00:00:00.000,2013
634,4,4,256,1582,4,2013-08-20 00:00:00.000,2013-08-29 00:00:00.000,241.038,19.283,6.026,266.347,2013-08-29 00:00:00.000,2013
640,4,4,256,1672,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,28467.2115,2277.3769,711.6803,31456.2687,2013-08-30 00:00:00.000,2013
647,4,4,255,1618,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-08-30 00:00:00.000,2013
648,4,4,256,1612,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-08-30 00:00:00.000,2013
651,4,4,258,1656,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,515.6865,41.2549,12.8922,569.8336,2013-08-30 00:00:00.000,2013
653,4,4,257,1562,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,383.04,30.6432,9.576,423.2592,2013-08-30 00:00:00.000,2013
655,4,4,251,1682,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-08-30 00:00:00.000,2013
656,4,4,253,1686,4,2013-08-21 00:00:00.000,2013-08-30 00:00:00.000,545.832,43.6666,13.6458,603.1444,2013-08-30 00:00:00.000,2013
657,4,4,255,1684,4,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,20980.575,1678.446,524.5144,23183.5354,2013-08-31 00:00:00.000,2013
658,4,4,256,1534,4,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,602.028,48.1622,15.0507,665.2409,2013-08-31 00:00:00.000,2013
667,4,4,255,1498,4,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-08-31 00:00:00.000,2013
672,4,4,254,1556,4,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-08-31 00:00:00.000,2013
673,4,4,257,1554,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,358.6275,28.6902,8.9657,396.2834,2013-09-03 00:00:00.000,2013
679,4,4,252,1654,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-09-03 00:00:00.000,2013
681,4,4,258,1678,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,25334.925,2026.794,633.3731,27995.0921,2013-09-03 00:00:00.000,2013
683,4,4,257,1492,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,358.6275,28.6902,8.9657,396.2834,2013-09-03 00:00:00.000,2013
685,4,4,250,1540,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,2421.1215,193.6897,60.528,2675.3392,2013-09-03 00:00:00.000,2013
687,4,4,255,1604,4,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-09-03 00:00:00.000,2013
701,4,4,258,1598,4,2013-08-26 00:00:00.000,2013-09-04 00:00:00.000,117.432,9.3946,2.9358,129.7624,2013-09-04 00:00:00.000,2013
703,4,4,257,1536,4,2013-08-26 00:00:00.000,2013-09-04 00:00:00.000,383.355,30.6684,9.5839,423.6073,2013-09-04 00:00:00.000,2013
707,4,4,255,1672,4,2013-08-27 00:00:00.000,2013-09-05 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-09-05 00:00:00.000,2013
715,4,4,251,1610,4,2013-08-27 00:00:00.000,2013-09-05 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-09-05 00:00:00.000,2013
717,4,4,252,1582,4,2013-08-27 00:00:00.000,2013-09-05 00:00:00.000,247.5585,19.8047,6.189,273.5522,2013-09-05 00:00:00.000,2013
721,4,4,258,1680,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,19952.625,1596.21,498.8156,22047.6506,2013-09-06 00:00:00.000,2013
726,4,4,253,1618,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-09-06 00:00:00.000,2013
727,4,4,255,1612,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-09-06 00:00:00.000,2013
730,4,4,260,1656,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,366.345,29.3076,9.1586,404.8112,2013-09-06 00:00:00.000,2013
732,4,4,250,1562,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,272.4435,21.7955,6.8111,301.0501,2013-09-06 00:00:00.000,2013
735,4,4,251,1686,4,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,800.1,64.008,20.0025,884.1105,2013-09-06 00:00:00.000,2013
737,4,4,255,1534,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,235.9035,18.8723,5.8976,260.6734,2013-09-07 00:00:00.000,2013
740,4,4,260,1622,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,389.655,31.1724,9.7414,430.5688,2013-09-07 00:00:00.000,2013
741,4,4,258,1632,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,23671.725,1893.738,591.7931,26157.2561,2013-09-07 00:00:00.000,2013
746,4,4,253,1498,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-09-07 00:00:00.000,2013
748,4,4,256,1652,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-09-07 00:00:00.000,2013
751,4,4,258,1556,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-09-07 00:00:00.000,2013
752,4,4,254,1554,4,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,234.9585,18.7967,5.874,259.6292,2013-09-07 00:00:00.000,2013
757,4,4,257,1688,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-09-10 00:00:00.000,2013
759,4,4,251,1496,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,602.028,48.1622,15.0507,665.2409,2013-09-10 00:00:00.000,2013
762,4,4,256,1654,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-09-10 00:00:00.000,2013
766,4,4,254,1492,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,234.9585,18.7967,5.874,259.6292,2013-09-10 00:00:00.000,2013
768,4,4,261,1540,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,631.386,50.5109,15.7847,697.6816,2013-09-10 00:00:00.000,2013
770,4,4,253,1604,4,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-09-10 00:00:00.000,2013
784,4,4,260,1598,4,2013-09-02 00:00:00.000,2013-09-11 00:00:00.000,240.723,19.2578,6.0181,265.9989,2013-09-11 00:00:00.000,2013
786,4,4,254,1536,4,2013-09-02 00:00:00.000,2013-09-11 00:00:00.000,475.3665,38.0293,11.8842,525.28,2013-09-11 00:00:00.000,2013
790,4,4,253,1672,4,2013-09-03 00:00:00.000,2013-09-12 00:00:00.000,421.155,33.6924,10.5289,465.3763,2013-09-12 00:00:00.000,2013
798,4,4,261,1610,4,2013-09-03 00:00:00.000,2013-09-12 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-09-12 00:00:00.000,2013
809,4,4,251,1618,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-09-13 00:00:00.000,2013
810,4,4,253,1612,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-09-13 00:00:00.000,2013
813,4,4,259,1656,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,347.445,27.7956,8.6861,383.9267,2013-09-13 00:00:00.000,2013
815,4,4,258,1562,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,1112.265,88.9812,27.8066,1229.0528,2013-09-13 00:00:00.000,2013
817,4,4,257,1682,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-09-13 00:00:00.000,2013
818,4,4,261,1686,4,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,624.2985,49.9439,15.6075,689.8499,2013-09-13 00:00:00.000,2013
831,4,4,255,1652,4,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-09-14 00:00:00.000,2013
834,4,4,260,1556,4,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-09-14 00:00:00.000,2013
836,4,4,250,1688,4,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-09-14 00:00:00.000,2013
840,4,4,253,1610,4,2013-09-06 00:00:00.000,2013-09-15 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-09-15 00:00:00.000,2013
842,4,4,261,1496,4,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,235.9035,18.8723,5.8976,260.6734,2013-09-17 00:00:00.000,2013
847,4,4,259,1678,4,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,25334.925,2026.794,633.3731,27995.0921,2013-09-17 00:00:00.000,2013
851,4,4,257,1540,4,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,463.3965,37.0717,11.5849,512.0531,2013-09-17 00:00:00.000,2013
853,4,4,251,1604,4,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-09-17 00:00:00.000,2013
867,4,4,259,1598,4,2013-09-09 00:00:00.000,2013-09-18 00:00:00.000,697.41,55.7928,17.4353,770.6381,2013-09-18 00:00:00.000,2013
869,4,4,250,1536,4,2013-09-09 00:00:00.000,2013-09-18 00:00:00.000,636.5835,50.9267,15.9146,703.4248,2013-09-18 00:00:00.000,2013
873,4,4,251,1672,4,2013-09-10 00:00:00.000,2013-09-19 00:00:00.000,402.255,32.1804,10.0564,444.4918,2013-09-19 00:00:00.000,2013
881,4,4,257,1610,4,2013-09-10 00:00:00.000,2013-09-19 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-09-19 00:00:00.000,2013
883,4,4,251,1582,4,2013-09-10 00:00:00.000,2013-09-19 00:00:00.000,409.0275,32.7222,10.2257,451.9754,2013-09-19 00:00:00.000,2013
887,4,4,252,1680,4,2013-09-10 00:00:00.000,2013-09-19 00:00:00.000,19952.625,1596.21,498.8156,22047.6506,2013-09-19 00:00:00.000,2013
892,4,4,261,1618,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-09-20 00:00:00.000,2013
893,4,4,250,1612,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-09-20 00:00:00.000,2013
898,4,4,260,1562,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,630.378,50.4302,15.7595,696.5677,2013-09-20 00:00:00.000,2013
900,4,4,254,1682,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-09-20 00:00:00.000,2013
901,4,4,252,1686,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,450.1665,36.0133,11.2542,497.434,2013-09-20 00:00:00.000,2013
903,4,4,251,1534,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,410.445,32.8356,10.2611,453.5417,2013-09-20 00:00:00.000,2013
904,4,4,253,1614,4,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,273.0735,21.8459,6.8268,301.7462,2013-09-20 00:00:00.000,2013
906,4,4,256,1582,4,2013-09-12 00:00:00.000,2013-09-21 00:00:00.000,513.7965,41.1037,12.8449,567.7451,2013-09-21 00:00:00.000,2013
910,4,4,256,1622,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,408.555,32.6844,10.2139,451.4533,2013-09-24 00:00:00.000,2013
911,4,4,259,1632,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,23671.725,1893.738,591.7931,26157.2561,2013-09-24 00:00:00.000,2013
916,4,4,261,1498,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-09-24 00:00:00.000,2013
918,4,4,253,1652,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-09-24 00:00:00.000,2013
921,4,4,259,1556,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-09-24 00:00:00.000,2013
923,4,4,258,1688,4,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-09-24 00:00:00.000,2013
928,4,4,253,1654,4,2013-09-17 00:00:00.000,2013-09-26 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-09-26 00:00:00.000,2013
936,4,4,261,1604,4,2013-09-18 00:00:00.000,2013-09-27 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-09-27 00:00:00.000,2013
950,4,4,256,1598,4,2013-09-22 00:00:00.000,2013-10-01 00:00:00.000,117.432,9.3946,2.9358,129.7624,2013-10-01 00:00:00.000,2013
956,4,4,261,1672,4,2013-09-22 00:00:00.000,2013-10-01 00:00:00.000,50983.9365,4078.7149,1274.5984,56337.2498,2013-10-01 00:00:00.000,2013
964,4,4,254,1610,4,2013-09-22 00:00:00.000,2013-10-01 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-10-01 00:00:00.000,2013
970,4,4,261,1582,4,2013-09-26 00:00:00.000,2013-10-05 00:00:00.000,364.9275,29.1942,9.1232,403.2449,2013-10-05 00:00:00.000,2013
973,4,4,250,1666,4,2013-09-27 00:00:00.000,2013-10-06 00:00:00.000,360.045,28.8036,9.0011,397.8497,2013-10-06 00:00:00.000,2013
976,4,4,256,1612,4,2013-09-27 00:00:00.000,2013-10-06 00:00:00.000,132.6465,10.6117,3.3162,146.5744,2013-10-06 00:00:00.000,2013
981,4,4,250,1666,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,235.9035,18.8723,5.8976,260.6734,2013-10-08 00:00:00.000,2013
983,4,4,257,1618,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,114.471,9.1577,2.8618,126.4905,2013-10-08 00:00:00.000,2013
987,4,4,255,1656,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,402.7275,32.2182,10.0682,445.0139,2013-10-08 00:00:00.000,2013
989,4,4,259,1562,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,592.7985,47.4239,14.82,655.0424,2013-10-08 00:00:00.000,2013
991,4,4,258,1682,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-10-08 00:00:00.000,2013
992,4,4,254,1686,4,2013-09-29 00:00:00.000,2013-10-08 00:00:00.000,260.1585,20.8127,6.504,287.4752,2013-10-08 00:00:00.000,2013
993,4,4,257,1684,4,2013-09-30 00:00:00.000,2013-10-09 00:00:00.000,45172.05,3613.764,1129.3013,49915.1153,2013-10-09 00:00:00.000,2013
995,4,4,251,1614,4,2013-09-30 00:00:00.000,2013-10-09 00:00:00.000,390.6,31.248,9.765,431.613,2013-10-09 00:00:00.000,2013
997,4,4,255,1622,4,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,389.655,31.1724,9.7414,430.5688,2013-10-15 00:00:00.000,2013
1003,4,4,257,1498,4,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-10-15 00:00:00.000,2013
1005,4,4,250,1652,4,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-10-15 00:00:00.000,2013
1008,4,4,256,1556,4,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,25531.275,2042.502,638.2819,28212.0589,2013-10-15 00:00:00.000,2013
1010,4,4,260,1688,4,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,125.748,10.0598,3.1437,138.9515,2013-10-15 00:00:00.000,2013
1015,4,4,258,1656,4,2013-10-10 00:00:00.000,2013-10-19 00:00:00.000,3939.012,315.121,98.4753,4352.6083,2013-10-19 00:00:00.000,2013
1017,4,4,252,1562,4,2013-10-10 00:00:00.000,2013-10-19 00:00:00.000,797.895,63.8316,19.9474,881.674,2013-10-19 00:00:00.000,2013
1019,4,4,251,1682,4,2013-10-10 00:00:00.000,2013-10-19 00:00:00.000,21558.075,1724.646,538.9519,23821.6729,2013-10-19 00:00:00.000,2013
1020,4,4,253,1686,4,2013-10-10 00:00:00.000,2013-10-19 00:00:00.000,422.1,33.768,10.5525,466.4205,2013-10-19 00:00:00.000,2013
1022,4,4,256,1534,4,2013-10-10 00:00:00.000,2013-10-19 00:00:00.000,261.1035,20.8883,6.5276,288.5194,2013-10-19 00:00:00.000,2013
1027,4,4,251,1654,4,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,20397.3,1631.784,509.9325,22539.0165,2013-10-22 00:00:00.000,2013
1030,4,4,256,1616,4,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,370.755,29.6604,9.2689,409.6843,2013-10-22 00:00:00.000,2013
1031,4,4,259,1492,4,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,501.1965,40.0957,12.5299,553.8221,2013-10-22 00:00:00.000,2013
1035,4,4,257,1604,4,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535,2013-10-22 00:00:00.000,2013
1041,4,4,259,1696,4,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000,73377.15,5870.172,1834.4288,81081.7508,2013-10-23 00:00:00.000,2013
1049,4,4,252,1598,4,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000,598.878,47.9102,14.972,661.7602,2013-10-23 00:00:00.000,2013
1051,4,4,259,1536,4,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000,481.887,38.551,12.0472,532.4852,2013-10-23 00:00:00.000,2013
1055,4,4,257,1672,4,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000,51807.3465,4144.5877,1295.1837,57247.1179,2013-10-23 00:00:00.000,2013
1063,4,4,255,1498,4,2013-10-15 00:00:00.000,2013-10-24 00:00:00.000,26455.275,2116.422,661.3819,29233.0789,2013-10-24 00:00:00.000,2013
1071,4,4,258,1610,4,2013-10-20 00:00:00.000,2013-10-29 00:00:00.000,22516.725,1801.338,562.9181,24880.9811,2013-10-29 00:00:00.000,2013
1081,4,4,259,1652,4,2013-10-21 00:00:00.000,2013-10-30 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229,2013-10-30 00:00:00.000,2013
