responseID_primary key_cleaned,variable,value
750,Professional DV,4
751,Professional DV,4
752,Professional DV,4
753,Professional DV,4
754,Professional DV,5
755,Professional DV,5
756,Professional DV,5
757,Professional DV,4
758,Professional DV,3
759,Professional DV,4
76,Professional DV,4
760,Professional DV,4
761,Professional DV,5
762,Professional DV,5
763,Professional DV,4
764,Professional DV,5
765,Professional DV,5
766,Professional DV,5
767,Professional DV,4
768,Professional DV,4
769,Professional DV,5
77,Professional DV,4
770,Professional DV,4
771,Professional DV,5
772,Professional DV,4
773,Professional DV,4
774,Professional DV,4
775,Professional DV,4
776,Professional DV,4
777,Professional DV,5
778,Professional DV,4
779,Professional DV,5
78,Professional DV,5
780,Professional DV,3
781,Professional DV,5
782,Professional DV,5
783,Professional DV,5
784,Professional DV,5
785,Professional DV,5
786,Professional DV,4
787,Professional DV,2
788,Professional DV,4
789,Professional DV,4
79,Professional DV,4
790,Professional DV,5
791,Professional DV,5
792,Professional DV,4
793,Professional DV,4
794,Professional DV,4
795,Professional DV,5
796,Professional DV,5
797,Professional DV,4
798,Professional DV,4
799,Professional DV,4
8,Professional DV,5
80,Professional DV,5
800,Professional DV,3
801,Professional DV,5
802,Professional DV,4
803,Professional DV,5
804,Professional DV,4
805,Professional DV,5
806,Professional DV,4
807,Professional DV,5
808,Professional DV,5
809,Professional DV,3
81,Professional DV,5
810,Professional DV,5
811,Professional DV,3
812,Professional DV,4
813,Professional DV,5
814,Professional DV,5
815,Professional DV,4
816,Professional DV,5
817,Professional DV,4
818,Professional DV,5
819,Professional DV,5
82,Professional DV,4
820,Professional DV,4
821,Professional DV,5
822,Professional DV,5
823,Professional DV,3
824,Professional DV,3
825,Professional DV,3
826,Professional DV,4
827,Professional DV,3
828,Professional DV,3
829,Professional DV,4
83,Professional DV,5
830,Professional DV,5
831,Professional DV,5
832,Professional DV,4
833,Professional DV,5
834,Professional DV,4
835,Professional DV,3
836,Professional DV,3
837,Professional DV,4
838,Professional DV,4
839,Professional DV,4
84,Professional DV,2
840,Professional DV,3
841,Professional DV,4
842,Professional DV,4
843,Professional DV,3
844,Professional DV,5
845,Professional DV,4
846,Professional DV,4
85,Professional DV,5
86,Professional DV,5
87,Professional DV,5
88,Professional DV,5
89,Professional DV,4
9,Professional DV,4
90,Professional DV,3
91,Professional DV,4
92,Professional DV,4
93,Professional DV,5
94,Professional DV,5
95,Professional DV,5
96,Professional DV,5
97,Professional DV,4
98,Professional DV,5
99,Professional DV,4
1,Promotion,5
10,Promotion,4
100,Promotion,4
101,Promotion,5
102,Promotion,4
103,Promotion,4
104,Promotion,4
105,Promotion,4
106,Promotion,5
107,Promotion,4
108,Promotion,5
109,Promotion,4
11,Promotion,4
110,Promotion,6
111,Promotion,4
112,Promotion,4
113,Promotion,3
114,Promotion,4
115,Promotion,4
116,Promotion,4
117,Promotion,4
118,Promotion,4
119,Promotion,4
12,Promotion,4
120,Promotion,3
121,Promotion,3
122,Promotion,4
123,Promotion,4
124,Promotion,4
125,Promotion,4
126,Promotion,4
127,Promotion,3
128,Promotion,4
129,Promotion,4
13,Promotion,4
130,Promotion,4
131,Promotion,3
132,Promotion,3
133,Promotion,4
134,Promotion,4
135,Promotion,4
136,Promotion,4
137,Promotion,3
138,Promotion,3
139,Promotion,4
14,Promotion,4
140,Promotion,5
141,Promotion,4
142,Promotion,4
143,Promotion,5
144,Promotion,4
145,Promotion,3
146,Promotion,3
147,Promotion,4
148,Promotion,3
149,Promotion,4
15,Promotion,3
150,Promotion,4
151,Promotion,5
152,Promotion,4
153,Promotion,4
154,Promotion,4
155,Promotion,4
156,Promotion,4
157,Promotion,3
158,Promotion,5
159,Promotion,3
16,Promotion,3
160,Promotion,5
161,Promotion,5
162,Promotion,4
163,Promotion,4
164,Promotion,3
165,Promotion,4
166,Promotion,3
167,Promotion,4
168,Promotion,4
169,Promotion,5
17,Promotion,4
170,Promotion,4
171,Promotion,5
172,Promotion,5
173,Promotion,3
174,Promotion,3
175,Promotion,4
176,Promotion,4
177,Promotion,5
178,Promotion,4
179,Promotion,4
18,Promotion,5
180,Promotion,4
181,Promotion,4
182,Promotion,3
183,Promotion,3
184,Promotion,3
185,Promotion,2
186,Promotion,5
187,Promotion,4
188,Promotion,4
189,Promotion,5
19,Promotion,4
190,Promotion,4
191,Promotion,4
192,Promotion,5
193,Promotion,3
194,Promotion,1
195,Promotion,2
196,Promotion,4
197,Promotion,4
198,Promotion,4
199,Promotion,5
2,Promotion,3
20,Promotion,4
200,Promotion,4
201,Promotion,4
202,Promotion,4
203,Promotion,6
204,Promotion,5
205,Promotion,4
206,Promotion,4
207,Promotion,4
208,Promotion,4
209,Promotion,5
21,Promotion,5
210,Promotion,3
211,Promotion,1
212,Promotion,4
213,Promotion,5
214,Promotion,4
215,Promotion,4
216,Promotion,4
217,Promotion,3
218,Promotion,4
219,Promotion,3
22,Promotion,3
220,Promotion,3
221,Promotion,3
222,Promotion,4
223,Promotion,4
224,Promotion,5
225,Promotion,4
226,Promotion,4
227,Promotion,4
228,Promotion,5
229,Promotion,4
23,Promotion,4
230,Promotion,4
231,Promotion,4
232,Promotion,4
233,Promotion,4
234,Promotion,4
235,Promotion,4
236,Promotion,4
237,Promotion,5
238,Promotion,4
239,Promotion,4
24,Promotion,4
240,Promotion,3
241,Promotion,3
242,Promotion,4
243,Promotion,5
244,Promotion,3
245,Promotion,4
246,Promotion,5
247,Promotion,4
248,Promotion,3
249,Promotion,4
25,Promotion,3
250,Promotion,2
251,Promotion,5
252,Promotion,4
253,Promotion,4
254,Promotion,4
255,Promotion,4
256,Promotion,5
257,Promotion,5
258,Promotion,3
259,Promotion,4
26,Promotion,2
260,Promotion,4
261,Promotion,4
262,Promotion,3
263,Promotion,3
264,Promotion,3
265,Promotion,3
266,Promotion,4
267,Promotion,3
268,Promotion,4
269,Promotion,4
27,Promotion,2
270,Promotion,4
271,Promotion,4
272,Promotion,4
273,Promotion,4
274,Promotion,4
275,Promotion,5
276,Promotion,4
277,Promotion,5
278,Promotion,5
279,Promotion,5
28,Promotion,5
280,Promotion,3
281,Promotion,2
282,Promotion,4
283,Promotion,4
284,Promotion,4
285,Promotion,4
286,Promotion,3
287,Promotion,3
288,Promotion,5
289,Promotion,3
29,Promotion,3
290,Promotion,4
291,Promotion,5
292,Promotion,5
293,Promotion,4
294,Promotion,4
295,Promotion,4
296,Promotion,4
297,Promotion,4
298,Promotion,3
299,Promotion,5
3,Promotion,3
30,Promotion,4
300,Promotion,5
301,Promotion,5
302,Promotion,5
303,Promotion,4
304,Promotion,4
305,Promotion,2
306,Promotion,5
307,Promotion,3
308,Promotion,5
309,Promotion,4
31,Promotion,4
310,Promotion,3
311,Promotion,4
312,Promotion,5
313,Promotion,4
314,Promotion,4
315,Promotion,5
316,Promotion,3
317,Promotion,4
318,Promotion,4
319,Promotion,4
32,Promotion,3
320,Promotion,4
321,Promotion,5
322,Promotion,4
323,Promotion,4
324,Promotion,3
325,Promotion,3
326,Promotion,5
327,Promotion,5
328,Promotion,3
329,Promotion,4
33,Promotion,5
330,Promotion,4
331,Promotion,2
332,Promotion,4
333,Promotion,3
334,Promotion,4
335,Promotion,3
336,Promotion,2
337,Promotion,6
338,Promotion,4
339,Promotion,4
34,Promotion,3
340,Promotion,4
341,Promotion,4
342,Promotion,4
343,Promotion,2
344,Promotion,4
345,Promotion,5
346,Promotion,3
347,Promotion,5
348,Promotion,4
349,Promotion,3
35,Promotion,4
350,Promotion,5
351,Promotion,3
352,Promotion,4
353,Promotion,4
354,Promotion,4
355,Promotion,4
356,Promotion,4
357,Promotion,2
358,Promotion,4
359,Promotion,4
36,Promotion,3
360,Promotion,6
361,Promotion,4
362,Promotion,4
363,Promotion,3
364,Promotion,4
365,Promotion,4
366,Promotion,4
367,Promotion,4
368,Promotion,3
369,Promotion,4
37,Promotion,4
370,Promotion,3
371,Promotion,4
372,Promotion,3
373,Promotion,4
374,Promotion,4
375,Promotion,4
376,Promotion,4
377,Promotion,4
378,Promotion,4
379,Promotion,4
38,Promotion,3
380,Promotion,5
381,Promotion,5
382,Promotion,4
383,Promotion,4
384,Promotion,3
385,Promotion,4
386,Promotion,4
387,Promotion,4
388,Promotion,3
389,Promotion,5
39,Promotion,5
390,Promotion,4
391,Promotion,5
392,Promotion,3
393,Promotion,4
394,Promotion,4
395,Promotion,3
396,Promotion,4
397,Promotion,4
398,Promotion,5
399,Promotion,3
4,Promotion,5
40,Promotion,4
400,Promotion,3
401,Promotion,4
402,Promotion,3
403,Promotion,5
404,Promotion,4
405,Promotion,4
406,Promotion,4
407,Promotion,4
408,Promotion,4
409,Promotion,5
41,Promotion,5
410,Promotion,5
411,Promotion,4
412,Promotion,4
413,Promotion,5
414,Promotion,5
415,Promotion,3
416,Promotion,3
417,Promotion,4
418,Promotion,4
419,Promotion,4
42,Promotion,3
420,Promotion,4
421,Promotion,5
422,Promotion,5
423,Promotion,4
424,Promotion,5
425,Promotion,3
426,Promotion,4
427,Promotion,2
428,Promotion,3
429,Promotion,3
43,Promotion,4
430,Promotion,3
431,Promotion,3
432,Promotion,3
433,Promotion,4
434,Promotion,4
435,Promotion,5
436,Promotion,4
437,Promotion,5
438,Promotion,4
439,Promotion,4
44,Promotion,4
440,Promotion,5
441,Promotion,4
442,Promotion,6
443,Promotion,5
444,Promotion,4
445,Promotion,4
446,Promotion,5
447,Promotion,5
448,Promotion,3
449,Promotion,4
45,Promotion,4
450,Promotion,3
451,Promotion,4
452,Promotion,4
453,Promotion,4
454,Promotion,4
455,Promotion,6
456,Promotion,5
457,Promotion,5
458,Promotion,4
459,Promotion,4
46,Promotion,5
460,Promotion,6
461,Promotion,4
462,Promotion,5
463,Promotion,4
464,Promotion,6
465,Promotion,4
466,Promotion,3
467,Promotion,5
468,Promotion,3
469,Promotion,4
47,Promotion,4
470,Promotion,4
471,Promotion,4
472,Promotion,4
473,Promotion,4
474,Promotion,4
475,Promotion,3
476,Promotion,4
477,Promotion,5
478,Promotion,4
479,Promotion,4
48,Promotion,4
480,Promotion,4
481,Promotion,4
482,Promotion,4
483,Promotion,4
484,Promotion,3
485,Promotion,4
486,Promotion,4
487,Promotion,4
488,Promotion,2
489,Promotion,4
49,Promotion,4
490,Promotion,5
491,Promotion,3
492,Promotion,5
493,Promotion,4
494,Promotion,5
495,Promotion,5
496,Promotion,4
497,Promotion,5
498,Promotion,4
499,Promotion,4
5,Promotion,2
50,Promotion,4
500,Promotion,4
501,Promotion,4
502,Promotion,4
503,Promotion,4
504,Promotion,3
505,Promotion,4
506,Promotion,5
507,Promotion,4
508,Promotion,4
509,Promotion,4
51,Promotion,1
510,Promotion,4
511,Promotion,3
512,Promotion,4
513,Promotion,4
514,Promotion,3
515,Promotion,5
516,Promotion,4
517,Promotion,4
518,Promotion,5
519,Promotion,3
52,Promotion,5
520,Promotion,3
521,Promotion,4
522,Promotion,3
523,Promotion,4
524,Promotion,5
525,Promotion,4
526,Promotion,3
527,Promotion,5
528,Promotion,1
529,Promotion,3
53,Promotion,3
530,Promotion,3
531,Promotion,2
532,Promotion,4
533,Promotion,4
534,Promotion,4
535,Promotion,4
536,Promotion,4
537,Promotion,4
538,Promotion,3
539,Promotion,2
54,Promotion,4
540,Promotion,3
541,Promotion,5
542,Promotion,3
543,Promotion,5
544,Promotion,5
545,Promotion,4
546,Promotion,5
547,Promotion,5
548,Promotion,4
549,Promotion,5
55,Promotion,4
550,Promotion,5
551,Promotion,3
552,Promotion,4
553,Promotion,4
554,Promotion,5
555,Promotion,5
556,Promotion,4
557,Promotion,4
558,Promotion,3
559,Promotion,4
56,Promotion,6
560,Promotion,3
561,Promotion,4
562,Promotion,5
563,Promotion,4
564,Promotion,4
565,Promotion,3
566,Promotion,4
567,Promotion,4
568,Promotion,4
569,Promotion,5
57,Promotion,4
570,Promotion,4
571,Promotion,4
572,Promotion,4
573,Promotion,3
574,Promotion,4
575,Promotion,4
576,Promotion,4
577,Promotion,5
578,Promotion,5
579,Promotion,4
58,Promotion,4
580,Promotion,5
581,Promotion,5
582,Promotion,3
583,Promotion,4
584,Promotion,4
585,Promotion,4
586,Promotion,5
587,Promotion,4
588,Promotion,6
589,Promotion,4
59,Promotion,3
590,Promotion,4
591,Promotion,4
592,Promotion,4
593,Promotion,4
594,Promotion,4
595,Promotion,4
596,Promotion,4
597,Promotion,4
598,Promotion,3
599,Promotion,5
6,Promotion,3
60,Promotion,4
600,Promotion,4
601,Promotion,5
602,Promotion,6
603,Promotion,4
604,Promotion,5
605,Promotion,3
606,Promotion,3
607,Promotion,3
608,Promotion,3
609,Promotion,2
61,Promotion,5
610,Promotion,5
611,Promotion,4
612,Promotion,4
613,Promotion,4
614,Promotion,4
615,Promotion,4
616,Promotion,4
617,Promotion,5
618,Promotion,4
619,Promotion,4
62,Promotion,4
620,Promotion,4
621,Promotion,3
622,Promotion,4
623,Promotion,5
624,Promotion,5
625,Promotion,4
626,Promotion,3
627,Promotion,5
628,Promotion,5
629,Promotion,4
63,Promotion,4
630,Promotion,4
631,Promotion,4
632,Promotion,2
633,Promotion,5
634,Promotion,4
635,Promotion,5
636,Promotion,3
637,Promotion,5
638,Promotion,3
639,Promotion,4
64,Promotion,3
640,Promotion,3
641,Promotion,5
642,Promotion,5
643,Promotion,2
644,Promotion,4
645,Promotion,5
646,Promotion,2
647,Promotion,4
648,Promotion,4
649,Promotion,5
65,Promotion,4
650,Promotion,4
651,Promotion,3
652,Promotion,4
653,Promotion,4
654,Promotion,4
655,Promotion,4
656,Promotion,5
657,Promotion,3
658,Promotion,4
659,Promotion,3
66,Promotion,4
660,Promotion,3
661,Promotion,3
662,Promotion,4
663,Promotion,4
664,Promotion,3
665,Promotion,4
666,Promotion,4
667,Promotion,4
668,Promotion,4
669,Promotion,3
67,Promotion,4
670,Promotion,3
671,Promotion,4
672,Promotion,4
673,Promotion,5
674,Promotion,4
675,Promotion,4
676,Promotion,3
677,Promotion,4
678,Promotion,4
679,Promotion,3
68,Promotion,3
680,Promotion,4
681,Promotion,3
682,Promotion,4
683,Promotion,4
684,Promotion,5
685,Promotion,4
686,Promotion,3
687,Promotion,3
688,Promotion,4
689,Promotion,4
69,Promotion,4
690,Promotion,4
691,Promotion,3
692,Promotion,3
693,Promotion,4
694,Promotion,4
695,Promotion,3
696,Promotion,4
697,Promotion,4
698,Promotion,4
699,Promotion,5
7,Promotion,4
70,Promotion,3
700,Promotion,5
701,Promotion,4
702,Promotion,4
703,Promotion,3
704,Promotion,4
705,Promotion,4
706,Promotion,4
707,Promotion,4
708,Promotion,4
709,Promotion,3
71,Promotion,3
710,Promotion,5
711,Promotion,4
712,Promotion,5
713,Promotion,4
714,Promotion,4
715,Promotion,4
716,Promotion,4
717,Promotion,3
718,Promotion,3
719,Promotion,4
72,Promotion,4
720,Promotion,3
721,Promotion,4
722,Promotion,5
723,Promotion,4
724,Promotion,5
725,Promotion,5
726,Promotion,4
727,Promotion,4
728,Promotion,4
729,Promotion,4
73,Promotion,4
730,Promotion,5
731,Promotion,5
732,Promotion,5
733,Promotion,4
734,Promotion,4
735,Promotion,5
736,Promotion,3
737,Promotion,5
738,Promotion,5
739,Promotion,4
74,Promotion,4
740,Promotion,4
741,Promotion,6
742,Promotion,4
743,Promotion,5
744,Promotion,4
745,Promotion,6
746,Promotion,4
747,Promotion,2
748,Promotion,3
749,Promotion,3
75,Promotion,3
750,Promotion,2
751,Promotion,5
752,Promotion,3
753,Promotion,3
754,Promotion,4
755,Promotion,5
756,Promotion,4
757,Promotion,4
758,Promotion,4
759,Promotion,3
76,Promotion,3
760,Promotion,4
761,Promotion,3
762,Promotion,3
763,Promotion,5
764,Promotion,5
765,Promotion,4
766,Promotion,4
767,Promotion,4
768,Promotion,3
769,Promotion,3
77,Promotion,4
770,Promotion,4
771,Promotion,4
772,Promotion,4
773,Promotion,4
774,Promotion,4
775,Promotion,4
776,Promotion,4
777,Promotion,5
778,Promotion,4
779,Promotion,5
78,Promotion,4
780,Promotion,5
781,Promotion,3
782,Promotion,4
783,Promotion,4
784,Promotion,5
785,Promotion,5
786,Promotion,4
787,Promotion,3
788,Promotion,4
789,Promotion,4
79,Promotion,3
790,Promotion,3
791,Promotion,3
792,Promotion,2
793,Promotion,4
794,Promotion,4
795,Promotion,4
796,Promotion,5
797,Promotion,3
798,Promotion,4
799,Promotion,4
8,Promotion,4
80,Promotion,5
800,Promotion,5
801,Promotion,4
802,Promotion,4
803,Promotion,3
804,Promotion,4
805,Promotion,4
806,Promotion,5
807,Promotion,4
808,Promotion,4
809,Promotion,4
81,Promotion,5
810,Promotion,1
811,Promotion,3
812,Promotion,4
813,Promotion,4
814,Promotion,5
815,Promotion,4
816,Promotion,3
817,Promotion,4
818,Promotion,4
819,Promotion,5
82,Promotion,5
820,Promotion,3
821,Promotion,4
822,Promotion,4
823,Promotion,4
824,Promotion,4
825,Promotion,4
826,Promotion,5
827,Promotion,5
828,Promotion,4
829,Promotion,4
83,Promotion,5
830,Promotion,5
831,Promotion,5
832,Promotion,3
833,Promotion,4
834,Promotion,4
835,Promotion,3
836,Promotion,5
837,Promotion,2
838,Promotion,5
839,Promotion,5
84,Promotion,3
840,Promotion,2
841,Promotion,4
842,Promotion,3
843,Promotion,4
844,Promotion,4
845,Promotion,4
846,Promotion,2
85,Promotion,4
86,Promotion,4
87,Promotion,4
88,Promotion,4
89,Promotion,3
9,Promotion,4
90,Promotion,4
91,Promotion,4
92,Promotion,3
93,Promotion,4
94,Promotion,4
95,Promotion,5
96,Promotion,4
97,Promotion,5
98,Promotion,4
99,Promotion,6
1,Security,4
10,Security,4
100,Security,4
101,Security,3
102,Security,4
103,Security,2
104,Security,4
105,Security,3
106,Security,5
107,Security,5
108,Security,4
109,Security,4
11,Security,5
110,Security,5
111,Security,5
112,Security,4
113,Security,4
114,Security,5
115,Security,3
116,Security,5
117,Security,5
118,Security,4
119,Security,4
12,Security,4
120,Security,3
121,Security,3
122,Security,4
123,Security,3
124,Security,4
125,Security,4
126,Security,3
127,Security,4
128,Security,3
129,Security,5
13,Security,5
130,Security,4
131,Security,4
132,Security,4
133,Security,4
134,Security,5
135,Security,4
136,Security,3
137,Security,4
138,Security,3
139,Security,3
14,Security,5
140,Security,5
141,Security,5
142,Security,3
143,Security,5
144,Security,4
145,Security,2
146,Security,3
147,Security,4
148,Security,3
149,Security,4
15,Security,3
150,Security,3
151,Security,5
152,Security,5
153,Security,5
154,Security,4
155,Security,5
156,Security,4
157,Security,4
158,Security,4
159,Security,4
16,Security,3
160,Security,2
161,Security,5
162,Security,4
163,Security,5
164,Security,1
165,Security,3
166,Security,4
167,Security,5
168,Security,4
169,Security,3
17,Security,2
170,Security,5
171,Security,5
172,Security,4
173,Security,4
174,Security,4
175,Security,3
176,Security,4
177,Security,2
178,Security,4
179,Security,2
18,Security,4
180,Security,4
181,Security,2
182,Security,5
183,Security,3
184,Security,3
185,Security,3
186,Security,4
187,Security,4
188,Security,3
189,Security,4
19,Security,3
190,Security,3
191,Security,5
192,Security,4
193,Security,4
194,Security,1
195,Security,3
196,Security,4
197,Security,5
198,Security,3
199,Security,5
2,Security,2
20,Security,3
200,Security,5
201,Security,3
202,Security,5
203,Security,4
204,Security,4
205,Security,4
206,Security,4
207,Security,3
208,Security,4
209,Security,4
21,Security,5
210,Security,3
211,Security,2
212,Security,3
213,Security,2
214,Security,5
215,Security,4
216,Security,4
217,Security,3
218,Security,4
219,Security,4
22,Security,4
220,Security,3
221,Security,4
222,Security,4
223,Security,4
224,Security,3
225,Security,4
226,Security,5
227,Security,4
228,Security,4
229,Security,4
23,Security,5
230,Security,3
231,Security,4
232,Security,5
233,Security,5
234,Security,4
235,Security,4
236,Security,5
237,Security,5
238,Security,5
239,Security,5
24,Security,5
240,Security,5
241,Security,4
242,Security,3
243,Security,5
244,Security,3
245,Security,4
246,Security,4
247,Security,4
248,Security,4
249,Security,4
25,Security,4
250,Security,2
251,Security,4
252,Security,4
253,Security,4
254,Security,5
255,Security,4
256,Security,5
257,Security,4
258,Security,3
259,Security,4
26,Security,3
260,Security,4
261,Security,1
262,Security,3
263,Security,3
264,Security,3
265,Security,4
266,Security,3
267,Security,4
268,Security,4
269,Security,4
27,Security,5
270,Security,5
271,Security,3
272,Security,3
273,Security,3
274,Security,4
275,Security,5
276,Security,4
277,Security,4
278,Security,4
279,Security,5
28,Security,5
280,Security,4
281,Security,1
282,Security,3
283,Security,4
284,Security,5
285,Security,5
286,Security,4
287,Security,4
288,Security,3
289,Security,4
29,Security,4
290,Security,5
291,Security,5
292,Security,5
293,Security,5
294,Security,5
295,Security,3
296,Security,2
297,Security,4
298,Security,4
299,Security,5
3,Security,5
30,Security,4
300,Security,5
301,Security,4
302,Security,4
303,Security,4
304,Security,3
305,Security,4
306,Security,3
307,Security,4
308,Security,4
309,Security,4
31,Security,4
310,Security,6
311,Security,4
312,Security,5
313,Security,5
314,Security,4
315,Security,5
316,Security,3
317,Security,4
318,Security,5
319,Security,4
32,Security,4
320,Security,5
321,Security,5
322,Security,5
323,Security,5
324,Security,3
325,Security,4
326,Security,4
327,Security,5
328,Security,3
329,Security,4
33,Security,3
330,Security,4
331,Security,3
332,Security,4
333,Security,3
334,Security,4
335,Security,4
336,Security,4
337,Security,4
338,Security,4
339,Security,4
34,Security,3
340,Security,4
341,Security,3
342,Security,3
343,Security,3
344,Security,4
345,Security,5
346,Security,4
347,Security,5
348,Security,4
349,Security,5
35,Security,4
350,Security,5
351,Security,3
352,Security,4
353,Security,5
354,Security,4
355,Security,4
356,Security,4
357,Security,2
358,Security,4
359,Security,4
36,Security,2
360,Security,4
361,Security,5
362,Security,3
363,Security,5
364,Security,5
365,Security,5
366,Security,5
367,Security,4
368,Security,4
369,Security,4
37,Security,3
370,Security,5
371,Security,3
372,Security,3
373,Security,2
374,Security,2
375,Security,3
376,Security,3
377,Security,5
378,Security,4
379,Security,5
38,Security,4
380,Security,5
381,Security,5
382,Security,5
383,Security,3
384,Security,3
385,Security,5
386,Security,4
387,Security,5
388,Security,3
389,Security,5
39,Security,5
390,Security,4
391,Security,5
392,Security,2
393,Security,4
394,Security,5
395,Security,5
396,Security,2
397,Security,4
398,Security,5
399,Security,5
4,Security,5
40,Security,4
400,Security,4
401,Security,5
402,Security,4
403,Security,4
404,Security,4
405,Security,4
406,Security,4
407,Security,4
408,Security,5
409,Security,3
41,Security,5
410,Security,4
411,Security,4
412,Security,4
413,Security,5
414,Security,5
415,Security,4
416,Security,5
417,Security,3
418,Security,4
419,Security,4
42,Security,3
420,Security,3
421,Security,5
422,Security,3
423,Security,5
424,Security,5
425,Security,3
426,Security,4
427,Security,2
428,Security,2
429,Security,4
43,Security,5
430,Security,4
431,Security,3
432,Security,4
433,Security,5
434,Security,3
435,Security,3
436,Security,4
437,Security,4
438,Security,3
439,Security,5
44,Security,5
440,Security,4
441,Security,4
442,Security,3
443,Security,5
444,Security,5
445,Security,4
446,Security,4
447,Security,4
448,Security,3
449,Security,5
45,Security,4
450,Security,3
451,Security,5
452,Security,4
453,Security,4
454,Security,3
455,Security,4
456,Security,4
457,Security,4
458,Security,5
459,Security,4
46,Security,5
460,Security,5
461,Security,4
462,Security,4
463,Security,3
464,Security,4
465,Security,4
466,Security,3
467,Security,5
468,Security,3
469,Security,4
47,Security,4
470,Security,5
471,Security,4
472,Security,4
473,Security,4
474,Security,5
475,Security,4
476,Security,4
477,Security,5
478,Security,5
479,Security,4
48,Security,4
480,Security,4
481,Security,3
482,Security,4
483,Security,4
484,Security,3
485,Security,3
486,Security,3
487,Security,4
488,Security,3
489,Security,3
49,Security,3
490,Security,3
491,Security,4
492,Security,3
493,Security,4
494,Security,3
495,Security,5
496,Security,5
497,Security,5
498,Security,4
499,Security,5
5,Security,2
50,Security,2
500,Security,4
501,Security,4
502,Security,5
503,Security,4
504,Security,4
505,Security,4
506,Security,3
507,Security,5
508,Security,4
509,Security,4
51,Security,1
510,Security,4
511,Security,2
512,Security,4
513,Security,4
514,Security,3
515,Security,5
516,Security,3
517,Security,4
518,Security,4
519,Security,3
52,Security,4
520,Security,4
521,Security,5
522,Security,4
523,Security,4
524,Security,5
525,Security,5
526,Security,3
527,Security,3
528,Security,3
529,Security,4
53,Security,3
530,Security,5
531,Security,2
532,Security,5
533,Security,4
534,Security,3
535,Security,5
536,Security,4
537,Security,4
538,Security,4
539,Security,2
54,Security,3
540,Security,4
541,Security,4
542,Security,3
543,Security,5
544,Security,5
545,Security,5
546,Security,5
547,Security,4
548,Security,4
549,Security,4
55,Security,4
550,Security,5
551,Security,2
552,Security,4
553,Security,4
554,Security,3
555,Security,5
556,Security,4
557,Security,4
558,Security,4
559,Security,4
56,Security,3
560,Security,4
561,Security,3
562,Security,4
563,Security,4
564,Security,4
565,Security,5
566,Security,4
567,Security,5
568,Security,4
569,Security,5
57,Security,3
570,Security,4
571,Security,4
572,Security,4
573,Security,4
574,Security,4
575,Security,5
576,Security,4
577,Security,5
578,Security,5
579,Security,4
58,Security,4
580,Security,4
581,Security,4
582,Security,4
583,Security,4
584,Security,4
585,Security,5
586,Security,5
587,Security,3
588,Security,2
589,Security,3
59,Security,2
590,Security,4
591,Security,5
592,Security,5
593,Security,3
594,Security,4
595,Security,4
596,Security,4
597,Security,2
598,Security,4
599,Security,3
6,Security,3
60,Security,4
600,Security,4
601,Security,4
602,Security,4
603,Security,3
604,Security,4
605,Security,2
606,Security,2
607,Security,5
608,Security,2
609,Security,3
61,Security,5
610,Security,2
611,Security,4
612,Security,4
613,Security,1
614,Security,5
615,Security,4
616,Security,4
617,Security,5
618,Security,4
619,Security,4
62,Security,2
620,Security,4
621,Security,4
622,Security,5
623,Security,5
624,Security,4
625,Security,4
626,Security,4
627,Security,5
628,Security,5
629,Security,3
63,Security,4
630,Security,5
631,Security,5
632,Security,1
633,Security,4
634,Security,2
635,Security,5
636,Security,3
637,Security,5
638,Security,4
639,Security,4
64,Security,5
640,Security,3
641,Security,5
642,Security,4
643,Security,2
644,Security,4
645,Security,5
646,Security,3
647,Security,5
648,Security,5
649,Security,4
65,Security,4
650,Security,4
651,Security,4
652,Security,5
653,Security,4
654,Security,5
655,Security,4
656,Security,5
657,Security,5
658,Security,5
659,Security,3
66,Security,3
660,Security,4
661,Security,4
662,Security,5
663,Security,3
664,Security,4
665,Security,4
666,Security,4
667,Security,4
668,Security,4
669,Security,4
67,Security,3
670,Security,3
671,Security,4
672,Security,4
673,Security,5
674,Security,3
675,Security,5
676,Security,4
677,Security,4
678,Security,4
679,Security,4
68,Security,2
680,Security,4
681,Security,4
682,Security,5
683,Security,5
684,Security,3
685,Security,5
686,Security,3
687,Security,3
688,Security,4
689,Security,3
69,Security,4
690,Security,4
691,Security,3
692,Security,3
693,Security,4
694,Security,3
695,Security,4
696,Security,3
697,Security,5
698,Security,4
699,Security,5
7,Security,3
70,Security,3
700,Security,5
701,Security,5
702,Security,3
703,Security,5
704,Security,5
705,Security,4
706,Security,4
707,Security,4
708,Security,5
709,Security,5
71,Security,4
710,Security,3
711,Security,3
712,Security,4
713,Security,4
714,Security,4
715,Security,4
716,Security,4
717,Security,4
718,Security,3
719,Security,5
72,Security,3
720,Security,5
721,Security,3
722,Security,5
723,Security,4
724,Security,5
725,Security,5
726,Security,5
727,Security,2
728,Security,5
729,Security,5
73,Security,4
730,Security,4
731,Security,3
732,Security,5
733,Security,5
734,Security,5
735,Security,2
736,Security,4
737,Security,5
738,Security,5
739,Security,4
74,Security,4
740,Security,4
741,Security,4
742,Security,2
743,Security,5
744,Security,4
745,Security,4
746,Security,4
747,Security,5
748,Security,2
749,Security,4
75,Security,3
750,Security,2
751,Security,3
752,Security,4
753,Security,4
754,Security,5
755,Security,4
756,Security,4
757,Security,5
758,Security,3
759,Security,4
76,Security,4
