responseID,responseID_primary key_cleaned,variable,value
696,501,Fast career DV,4
698,503,Fast career DV,4
701,505,Fast career DV,3
709,509,Fast career DV,4
710,510,Fast career DV,5
714,513,Fast career DV,4
727,523,Fast career DV,5
745,537,Fast career DV,3
769,552,Fast career DV,5
771,553,Fast career DV,3
779,556,Fast career DV,4
780,557,Fast career DV,4
800,568,Fast career DV,3
807,570,Fast career DV,4
809,571,Fast career DV,4
810,572,Fast career DV,4
821,579,Fast career DV,4
828,584,Fast career DV,2
842,595,Fast career DV,6
885,620,Fast career DV,3
959,665,Fast career DV,4
962,666,Fast career DV,2
983,680,Fast career DV,3
1005,693,Fast career DV,4
1013,698,Fast career DV,3
1039,715,Fast career DV,3
1040,716,Fast career DV,3
1087,740,Fast career DV,4
1097,746,Fast career DV,4
1114,756,Fast career DV,4
1163,788,Fast career DV,4
1164,789,Fast career DV,4
1177,798,Fast career DV,3
1185,802,Fast career DV,3
1201,809,Fast career DV,2
1211,817,Fast career DV,4
1222,823,Fast career DV,5
1259,844,Fast career DV,3
1260,845,Fast career DV,4
8,7,Fast career DV,4
18,16,Fast career DV,3
75,63,Fast career DV,4
83,69,Fast career DV,3
84,70,Fast career DV,5
91,75,Fast career DV,3
99,82,Fast career DV,3
122,99,Fast career DV,3
133,108,Fast career DV,3
137,112,Fast career DV,4
228,170,Fast career DV,4
254,185,Fast career DV,1
289,213,Fast career DV,3
294,215,Fast career DV,2
296,216,Fast career DV,4
327,234,Fast career DV,5
366,266,Fast career DV,3
379,276,Fast career DV,4
385,279,Fast career DV,4
387,281,Fast career DV,2
388,282,Fast career DV,3
398,291,Fast career DV,3
400,292,Fast career DV,5
414,304,Fast career DV,2
437,320,Fast career DV,4
446,325,Fast career DV,3
457,334,Fast career DV,3
476,348,Fast career DV,3
477,349,Fast career DV,5
479,351,Fast career DV,1
487,357,Fast career DV,2
518,380,Fast career DV,3
533,391,Fast career DV,4
561,412,Fast career DV,2
568,417,Fast career DV,4
573,421,Fast career DV,3
576,422,Fast career DV,4
597,435,Fast career DV,5
611,444,Fast career DV,3
624,452,Fast career DV,3
634,459,Fast career DV,3
638,463,Fast career DV,3
700,504,Fast career DV,3
783,559,Fast career DV,3
785,560,Fast career DV,1
797,566,Fast career DV,4
814,575,Fast career DV,3
846,597,Fast career DV,2
856,601,Fast career DV,4
859,603,Fast career DV,4
883,618,Fast career DV,4
894,625,Fast career DV,4
905,632,Fast career DV,2
908,635,Fast career DV,3
915,638,Fast career DV,3
925,646,Fast career DV,4
947,658,Fast career DV,4
966,670,Fast career DV,3
981,678,Fast career DV,4
990,684,Fast career DV,5
1028,707,Fast career DV,3
1032,711,Fast career DV,3
1035,714,Fast career DV,4
1069,729,Fast career DV,4
1099,747,Fast career DV,3
1179,799,Fast career DV,3
1182,800,Fast career DV,2
1187,804,Fast career DV,3
1194,808,Fast career DV,4
1202,810,Fast career DV,4
1203,811,Fast career DV,3
1218,821,Fast career DV,3
1241,833,Fast career DV,4
9,8,International work,2
19,17,International work,1
25,20,International work,2
30,24,International work,2
44,37,International work,3
52,43,International work,2
68,57,International work,1
94,78,International work,5
116,94,International work,2
121,98,International work,3
123,100,International work,1
128,105,International work,2
136,111,International work,3
147,119,International work,4
155,126,International work,3
167,133,International work,1
170,136,International work,4
201,152,International work,3
206,154,International work,1
221,165,International work,4
223,167,International work,2
244,178,International work,2
247,179,International work,1
256,187,International work,1
258,188,International work,1
261,191,International work,2
276,202,International work,1
279,205,International work,1
281,207,International work,2
288,212,International work,1
305,222,International work,2
313,227,International work,2
321,231,International work,1
323,232,International work,3
353,255,International work,4
359,260,International work,4
360,261,International work,1
371,271,International work,4
390,284,International work,3
391,285,International work,2
407,297,International work,1
413,303,International work,3
435,319,International work,1
461,338,International work,1
462,339,International work,2
464,340,International work,4
482,353,International work,3
493,361,International work,3
498,364,International work,2
501,366,International work,2
504,369,International work,2
509,373,International work,3
511,374,International work,5
514,376,International work,2
520,382,International work,3
526,386,International work,4
527,387,International work,3
547,401,International work,1
550,404,International work,5
584,426,International work,1
596,434,International work,5
632,458,International work,2
636,461,International work,2
646,470,International work,5
648,472,International work,2
653,474,International work,2
670,485,International work,5
672,486,International work,5
676,489,International work,3
694,499,International work,2
713,512,International work,1
718,516,International work,5
719,517,International work,4
743,535,International work,1
744,536,International work,3
792,563,International work,3
829,585,International work,2
840,593,International work,4
875,611,International work,3
878,613,International work,1
881,616,International work,1
890,622,International work,2
901,629,International work,5
907,634,International work,3
916,639,International work,2
935,650,International work,2
938,652,International work,1
942,653,International work,5
991,685,International work,3
1001,690,International work,3
1012,697,International work,3
1057,723,International work,3
1067,727,International work,4
1078,734,International work,4
1095,744,International work,2
1126,765,International work,2
1127,766,International work,2
1150,782,International work,4
1172,795,International work,1
1188,805,International work,3
1190,807,International work,1
1219,822,International work,3
1,1,International work,1
4,4,International work,2
40,33,International work,5
50,41,International work,5
73,61,International work,2
96,80,International work,1
98,81,International work,2
101,83,International work,5
118,95,International work,3
124,101,International work,1
177,140,International work,2
215,160,International work,3
216,161,International work,2
242,177,International work,5
259,189,International work,6
308,224,International work,1
331,237,International work,4
337,243,International work,6
409,299,International work,2
410,300,International work,5
411,301,International work,1
417,306,International work,1
427,312,International work,4
430,315,International work,3
448,327,International work,1
471,345,International work,3
519,381,International work,2
531,389,International work,2
541,398,International work,3
549,403,International work,2
555,409,International work,3
562,413,International work,5
564,414,International work,5
579,424,International work,2
610,443,International work,5
615,446,International work,3
616,447,International work,3
637,462,International work,5
642,467,International work,3
660,477,International work,4
677,490,International work,5
702,506,International work,3
717,515,International work,1
728,524,International work,2
749,541,International work,2
753,544,International work,5
765,549,International work,2
766,550,International work,4
802,569,International work,3
817,577,International work,2
823,580,International work,1
882,617,International work,2
896,627,International work,3
898,628,International work,5
912,637,International work,3
924,645,International work,4
933,649,International work,3
945,656,International work,6
971,673,International work,3
1014,699,International work,3
1015,700,International work,3
1033,712,International work,1
1055,722,International work,2
1059,724,International work,5
1071,731,International work,5
1072,732,International work,5
1079,735,International work,5
1082,737,International work,1
1113,755,International work,1
1144,777,International work,4
1154,784,International work,5
1173,796,International work,3
1206,814,International work,2
1236,830,International work,2
1238,831,International work,1
3,3,International work,2
27,22,International work,1
39,32,International work,1
63,53,International work,2
71,59,International work,2
76,64,International work,1
82,68,International work,2
166,132,International work,3
188,145,International work,1
220,164,International work,2
222,166,International work,3
237,173,International work,4
263,193,International work,2
334,240,International work,5
345,250,International work,2
416,305,International work,2
530,388,International work,5
594,432,International work,2
635,460,International work,2
641,466,International work,1
730,526,International work,3
748,540,International work,5
750,542,International work,2
847,598,International work,2
909,636,International work,3
917,640,International work,3
952,661,International work,4
982,679,International work,2
1003,692,International work,5
1081,736,International work,2
1121,762,International work,1
20,18,International work,1
32,26,International work,3
36,29,International work,2
41,34,International work,1
43,36,International work,4
46,38,International work,2
59,49,International work,1
65,55,International work,2
90,74,International work,2
93,77,International work,1
110,89,International work,5
144,116,International work,3
151,123,International work,3
152,124,International work,3
172,137,International work,2
212,158,International work,2
248,180,International work,1
255,186,International work,2
272,198,International work,4
286,211,International work,5
299,219,International work,5
333,239,International work,1
335,241,International work,4
352,254,International work,3
369,269,International work,1
380,277,International work,2
381,278,International work,1
406,296,International work,1
438,321,International work,2
467,343,International work,1
474,347,International work,1
521,383,International work,4
551,405,International work,2
585,427,International work,2
605,439,International work,2
614,445,International work,2
639,464,International work,5
655,475,International work,3
692,498,International work,4
706,507,International work,2
707,508,International work,2
712,511,International work,2
723,520,International work,2
762,547,International work,4
781,558,International work,2
812,574,International work,2
815,576,International work,4
834,589,International work,1
841,594,International work,3
877,612,International work,1
884,619,International work,3
944,655,International work,2
953,662,International work,2
967,671,International work,5
977,676,International work,1
987,682,International work,1
992,686,International work,3
997,688,International work,2
1007,694,International work,3
1027,706,International work,2
1029,708,International work,2
1075,733,International work,3
1107,751,International work,2
1111,753,International work,2
1119,760,International work,3
1135,772,International work,3
1138,774,International work,2
1140,775,International work,2
1169,792,International work,2
1189,806,International work,2
1204,812,International work,2
1209,815,International work,5
1243,834,International work,3
1253,839,International work,2
1261,846,International work,3
54,45,International work,5
157,127,International work,2
264,194,International work,1
283,209,International work,2
306,223,International work,2
364,264,International work,3
554,408,International work,2
858,602,International work,2
923,644,International work,2
972,674,International work,2
1031,710,International work,2
1147,780,International work,3
1232,827,International work,1
1247,836,International work,3
1258,843,International work,2
13,11,International work,5
53,44,International work,2
111,90,International work,4
150,122,International work,2
176,139,International work,1
209,156,International work,2
234,172,International work,3
370,270,International work,2
397,290,International work,4
421,308,International work,2
431,316,International work,3
466,342,International work,1
478,350,International work,4
483,354,International work,2
491,360,International work,6
506,371,International work,3
524,384,International work,2
542,399,International work,1
572,420,International work,1
586,428,International work,2
662,479,International work,2
667,482,International work,2
720,518,International work,2
733,528,International work,1
737,532,International work,2
827,583,International work,2
861,604,International work,1
868,608,International work,2
892,623,International work,5
930,647,International work,1
943,654,International work,5
974,675,International work,2
1042,718,International work,1
1091,742,International work,3
1112,754,International work,2
1162,787,International work,1
1186,803,International work,3
1205,813,International work,1
1212,818,International work,2
1228,825,International work,1
1233,828,International work,3
2,2,International work,3
35,28,International work,5
61,51,International work,1
67,56,International work,6
92,76,International work,1
114,92,International work,4
163,131,International work,3
227,169,International work,2
252,184,International work,2
297,217,International work,3
300,220,International work,2
341,246,International work,3
356,258,International work,2
378,275,International work,2
386,280,International work,1
408,298,International work,2
420,307,International work,2
453,331,International work,3
458,335,International work,2
473,346,International work,2
497,363,International work,3
503,368,International work,2
589,430,International work,2
599,437,International work,3
607,440,International work,1
620,450,International work,1
628,455,International work,3
674,488,International work,3
678,491,International work,3
679,492,International work,1
725,522,International work,2
731,527,International work,3
752,543,International work,2
820,578,International work,1
826,582,International work,3
958,664,International work,2
965,669,International work,2
1019,703,International work,6
1048,720,International work,2
1117,759,International work,2
1129,768,International work,3
1240,832,International work,2
28,23,International work,2
69,58,International work,3
78,66,International work,1
88,73,International work,2
127,104,International work,2
132,107,International work,4
143,115,International work,1
146,118,International work,1
154,125,International work,1
202,153,International work,3
207,155,International work,2
260,190,International work,1
282,208,International work,1
292,214,International work,3
319,230,International work,1
332,238,International work,3
340,245,International work,3
342,247,International work,1
344,249,International work,1
368,268,International work,1
372,272,International work,1
375,274,International work,1
402,294,International work,2
404,295,International work,2
432,317,International work,2
439,322,International work,1
455,332,International work,2
465,341,International work,4
468,344,International work,3
480,352,International work,4
494,362,International work,2
525,385,International work,1
552,406,International work,1
578,423,International work,2
602,438,International work,2
625,453,International work,3
645,469,International work,2
659,476,International work,2
665,480,International work,3
680,493,International work,3
695,500,International work,6
697,502,International work,2
729,525,International work,4
738,533,International work,1
763,548,International work,2
793,564,International work,2
837,590,International work,1
838,591,International work,1
845,596,International work,2
854,600,International work,1
879,614,International work,2
880,615,International work,2
932,648,International work,3
963,667,International work,2
964,668,International work,2
980,677,International work,1
1010,696,International work,1
1016,701,International work,1
1020,704,International work,2
1025,705,International work,2
1034,713,International work,2
1043,719,International work,6
1086,739,International work,2
1142,776,International work,2
1145,778,International work,6
1161,786,International work,2
1170,793,International work,4
1171,794,International work,1
1256,841,International work,1
5,5,International work,3
95,79,International work,5
149,121,International work,2
191,147,International work,3
277,203,International work,2
311,226,International work,3
316,229,International work,3
426,311,International work,3
508,372,International work,4
513,375,International work,1
617,448,International work,1
862,605,International work,1
969,672,International work,1
1002,691,International work,1
1128,767,International work,1
1225,824,International work,2
1235,829,International work,1
26,21,International work,1
34,27,International work,3
48,39,International work,5
55,46,International work,3
62,52,International work,2
120,97,International work,1
131,106,International work,3
135,110,International work,5
184,143,International work,3
200,151,International work,2
231,171,International work,3
262,192,International work,3
265,195,International work,2
273,199,International work,3
278,204,International work,5
315,228,International work,2
347,251,International work,6
354,256,International work,1
355,257,International work,6
395,288,International work,1
412,302,International work,4
447,326,International work,2
459,336,International work,1
460,337,International work,2
558,410,International work,1
609,442,International work,2
629,456,International work,2
630,457,International work,1
682,494,International work,2
687,495,International work,6
691,497,International work,2
736,531,International work,3
747,539,International work,5
761,546,International work,1
773,554,International work,2
777,555,International work,5
787,562,International work,1
824,581,International work,1
830,586,International work,2
833,588,International work,4
851,599,International work,6
870,609,International work,1
871,610,International work,3
893,624,International work,2
906,633,International work,2
919,641,International work,2
920,642,International work,1
921,643,International work,2
1060,725,International work,3
1070,730,International work,2
1085,738,International work,1
1090,741,International work,6
1092,743,International work,2
1096,745,International work,3
1103,750,International work,2
1123,763,International work,2
1125,764,International work,2
1146,779,International work,1
1159,785,International work,1
1214,819,International work,2
1230,826,International work,1
1248,837,International work,2
1249,838,International work,2
1254,840,International work,2
6,6,International work,1
17,15,International work,4
31,25,International work,2
51,42,International work,3
85,71,International work,3
102,84,International work,2
139,113,International work,5
148,120,International work,2
173,138,International work,2
190,146,International work,2
192,148,International work,1
210,157,International work,1
213,159,International work,1
238,174,International work,2
250,182,International work,3
251,183,International work,4
285,210,International work,3
303,221,International work,1
338,244,International work,3
343,248,International work,1
362,262,International work,2
363,263,International work,3
365,265,International work,4
367,267,International work,2
392,286,International work,1
394,287,International work,2
396,289,International work,2
424,310,International work,2
445,324,International work,2
450,328,International work,2
456,333,International work,3
505,370,International work,1
534,392,International work,2
537,395,International work,2
545,400,International work,2
548,402,International work,2
565,415,International work,2
567,416,International work,1
581,425,International work,1
588,429,International work,1
590,431,International work,3
643,468,International work,2
669,484,International work,2
716,514,International work,5
722,519,International work,2
734,529,International work,2
735,530,International work,2
746,538,International work,3
768,551,International work,1
796,565,International work,3
811,573,International work,2
863,606,International work,3
865,607,International work,2
887,621,International work,2
895,626,International work,3
937,651,International work,3
946,657,International work,3
948,659,International work,1
951,660,International work,2
984,681,International work,2
995,687,International work,1
1008,695,International work,1
1030,709,International work,2
1041,717,International work,2
1101,748,International work,2
1102,749,International work,4
1109,752,International work,1
1120,761,International work,6
1131,769,International work,1
1149,781,International work,2
1165,790,International work,3
1168,791,International work,2
1175,797,International work,1
1210,816,International work,3
1216,820,International work,2
1245,835,International work,2
1257,842,International work,2
15,13,International work,2
16,14,International work,1
24,19,International work,1
60,50,International work,4
64,54,International work,2
74,62,International work,4
80,67,International work,3
87,72,International work,2
104,85,International work,2
105,86,International work,4
106,87,International work,3
115,93,International work,3
119,96,International work,3
126,103,International work,3
140,114,International work,1
145,117,International work,1
159,128,International work,2
161,129,International work,2
168,134,International work,3
180,141,International work,2
182,142,International work,3
194,150,International work,3
219,163,International work,3
239,175,International work,2
249,181,International work,3
270,197,International work,2
274,200,International work,3
275,201,International work,2
325,233,International work,1
330,236,International work,1
336,242,International work,3
374,273,International work,3
401,293,International work,1
428,313,International work,1
433,318,International work,2
440,323,International work,1
499,365,International work,2
515,377,International work,2
517,379,International work,1
536,394,International work,2
538,396,International work,1
595,433,International work,4
618,449,International work,1
621,451,International work,4
626,454,International work,1
661,478,International work,2
666,481,International work,2
690,496,International work,1
724,521,International work,4
742,534,International work,3
755,545,International work,2
786,561,International work,2
798,567,International work,3
832,587,International work,2
839,592,International work,1
902,630,International work,1
903,631,International work,3
954,663,International work,2
988,683,International work,2
998,689,International work,2
1017,702,International work,1
1050,721,International work,1
1063,726,International work,1
1068,728,International work,2
1115,757,International work,1
1116,758,International work,4
1132,770,International work,3
1133,771,International work,1
1136,773,International work,4
1152,783,International work,4
1184,801,International work,4
11,9,International work,2
12,10,International work,2
14,12,International work,1
37,30,International work,2
38,31,International work,2
42,35,International work,2
49,40,International work,5
56,47,International work,2
58,48,International work,3
72,60,International work,2
77,65,International work,2
109,88,International work,3
113,91,International work,3
125,102,International work,5
134,109,International work,1
162,130,International work,6
169,135,International work,3
185,144,International work,1
193,149,International work,2
218,162,International work,2
225,168,International work,4
241,176,International work,1
269,196,International work,2
280,206,International work,1
298,218,International work,2
309,225,International work,1
328,235,International work,5
349,252,International work,4
350,253,International work,1
357,259,International work,5
389,283,International work,1
423,309,International work,1
429,314,International work,1
451,329,International work,1
452,330,International work,2
484,355,International work,1
486,356,International work,2
488,358,International work,2
489,359,International work,4
502,367,International work,3
516,378,International work,4
532,390,International work,1
535,393,International work,5
539,397,International work,2
553,407,International work,2
560,411,International work,2
569,418,International work,1
571,419,International work,1
598,436,International work,3
608,441,International work,2
640,465,International work,2
647,471,International work,1
651,473,International work,2
668,483,International work,1
673,487,International work,3
696,501,International work,3
698,503,International work,2
701,505,International work,1
709,509,International work,2
710,510,International work,2
714,513,International work,2
727,523,International work,3
745,537,International work,1
769,552,International work,2
771,553,International work,2
779,556,International work,3
780,557,International work,5
800,568,International work,2
807,570,International work,3
809,571,International work,4
810,572,International work,4
821,579,International work,1
828,584,International work,1
842,595,International work,6
885,620,International work,2
959,665,International work,2
962,666,International work,1
983,680,International work,2
1005,693,International work,2
1013,698,International work,4
1039,715,International work,2
1040,716,International work,4
1087,740,International work,2
1097,746,International work,4
1114,756,International work,2
1163,788,International work,1
1164,789,International work,4
1177,798,International work,2
1185,802,International work,1
1201,809,International work,1
1211,817,International work,1
1222,823,International work,2
1259,844,International work,3
1260,845,International work,3
8,7,International work,5
18,16,International work,1
75,63,International work,4
83,69,International work,2
84,70,International work,1
91,75,International work,1
99,82,International work,2
122,99,International work,3
133,108,International work,1
137,112,International work,3
228,170,International work,5
254,185,International work,1
289,213,International work,1
294,215,International work,2
296,216,International work,1
327,234,International work,6
366,266,International work,1
379,276,International work,4
385,279,International work,2
387,281,International work,5
388,282,International work,2
398,291,International work,2
400,292,International work,1
414,304,International work,1
437,320,International work,5
446,325,International work,3
457,334,International work,2
476,348,International work,1
477,349,International work,2
479,351,International work,1
487,357,International work,1
518,380,International work,4
533,391,International work,1
561,412,International work,2
568,417,International work,2
573,421,International work,1
576,422,International work,3
597,435,International work,1
611,444,International work,2
624,452,International work,2
634,459,International work,2
638,463,International work,1
700,504,International work,2
783,559,International work,2
785,560,International work,3
797,566,International work,4
814,575,International work,2
846,597,International work,2
856,601,International work,2
859,603,International work,3
883,618,International work,1
894,625,International work,2
905,632,International work,1
908,635,International work,1
915,638,International work,2
925,646,International work,2
947,658,International work,1
966,670,International work,2
981,678,International work,3
990,684,International work,2
1028,707,International work,2
1032,711,International work,1
1035,714,International work,2
1069,729,International work,3
1099,747,International work,5
1179,799,International work,1
1182,800,International work,1
1187,804,International work,1
1194,808,International work,2
1202,810,International work,3
1203,811,International work,2
1218,821,International work,2
1241,833,International work,2
9,8,High status,3
19,17,High status,3
25,20,High status,4
30,24,High status,3
44,37,High status,3
52,43,High status,3
68,57,High status,2
94,78,High status,3
116,94,High status,3
121,98,High status,2
123,100,High status,2
128,105,High status,4
136,111,High status,2
147,119,High status,3
155,126,High status,3
167,133,High status,4
170,136,High status,4
201,152,High status,3
206,154,High status,2
221,165,High status,3
223,167,High status,2
244,178,High status,2
247,179,High status,1
256,187,High status,2
258,188,High status,1
261,191,High status,3
276,202,High status,2
279,205,High status,2
281,207,High status,3
288,212,High status,1
305,222,High status,4
313,227,High status,3
321,231,High status,1
323,232,High status,5
353,255,High status,5
359,260,High status,3
360,261,High status,1
371,271,High status,3
390,284,High status,1
391,285,High status,2
407,297,High status,5
413,303,High status,4
435,319,High status,3
461,338,High status,1
462,339,High status,3
464,340,High status,4
482,353,High status,3
493,361,High status,3
498,364,High status,3
501,366,High status,3
504,369,High status,2
509,373,High status,5
511,374,High status,5
514,376,High status,3
520,382,High status,3
526,386,High status,3
527,387,High status,2
547,401,High status,5
550,404,High status,4
584,426,High status,3
596,434,High status,3
632,458,High status,2
636,461,High status,3
646,470,High status,5
648,472,High status,3
653,474,High status,3
670,485,High status,2
672,486,High status,4
676,489,High status,3
694,499,High status,1
713,512,High status,3
718,516,High status,5
719,517,High status,2
743,535,High status,3
744,536,High status,3
792,563,High status,2
829,585,High status,3
840,593,High status,3
875,611,High status,2
878,613,High status,4
881,616,High status,2
890,622,High status,2
901,629,High status,4
907,634,High status,4
916,639,High status,4
935,650,High status,3
938,652,High status,2
942,653,High status,3
991,685,High status,3
1001,690,High status,3
1012,697,High status,3
1057,723,High status,3
1067,727,High status,4
1078,734,High status,5
1095,744,High status,3
1126,765,High status,2
1127,766,High status,2
1150,782,High status,4
1172,795,High status,1
1188,805,High status,3
1190,807,High status,2
1219,822,High status,3
1,1,High status,2
4,4,High status,3
40,33,High status,4
50,41,High status,3
73,61,High status,2
96,80,High status,1
98,81,High status,3
101,83,High status,5
118,95,High status,2
124,101,High status,1
177,140,High status,3
215,160,High status,3
216,161,High status,3
242,177,High status,4
259,189,High status,3
308,224,High status,1
331,237,High status,1
337,243,High status,4
409,299,High status,4
410,300,High status,5
411,301,High status,6
417,306,High status,3
427,312,High status,4
430,315,High status,4
448,327,High status,3
471,345,High status,3
519,381,High status,5
531,389,High status,3
541,398,High status,4
549,403,High status,2
555,409,High status,2
562,413,High status,5
564,414,High status,3
579,424,High status,4
610,443,High status,5
615,446,High status,3
616,447,High status,4
637,462,High status,4
642,467,High status,3
660,477,High status,2
677,490,High status,2
702,506,High status,4
717,515,High status,5
728,524,High status,5
749,541,High status,1
753,544,High status,5
765,549,High status,2
766,550,High status,2
802,569,High status,3
817,577,High status,4
823,580,High status,3
882,617,High status,3
896,627,High status,1
898,628,High status,5
912,637,High status,1
924,645,High status,4
933,649,High status,4
945,656,High status,4
971,673,High status,3
1014,699,High status,4
1015,700,High status,3
1033,712,High status,1
1055,722,High status,4
1059,724,High status,5
1071,731,High status,5
1072,732,High status,1
1079,735,High status,3
1082,737,High status,3
1113,755,High status,4
1144,777,High status,3
1154,784,High status,6
1173,796,High status,3
1206,814,High status,3
1236,830,High status,3
1238,831,High status,4
3,3,High status,2
27,22,High status,2
39,32,High status,1
63,53,High status,2
71,59,High status,2
76,64,High status,3
82,68,High status,1
166,132,High status,3
188,145,High status,3
220,164,High status,3
222,166,High status,5
237,173,High status,3
263,193,High status,4
334,240,High status,2
345,250,High status,2
416,305,High status,5
530,388,High status,1
594,432,High status,3
635,460,High status,3
641,466,High status,4
730,526,High status,3
748,540,High status,4
750,542,High status,3
847,598,High status,2
909,636,High status,4
917,640,High status,2
952,661,High status,3
982,679,High status,3
1003,692,High status,3
1081,736,High status,2
1121,762,High status,1
20,18,High status,3
32,26,High status,4
36,29,High status,3
41,34,High status,3
43,36,High status,4
46,38,High status,2
59,49,High status,1
65,55,High status,2
90,74,High status,3
93,77,High status,4
110,89,High status,4
144,116,High status,2
151,123,High status,2
152,124,High status,3
172,137,High status,3
212,158,High status,4
248,180,High status,3
255,186,High status,2
272,198,High status,2
286,211,High status,1
299,219,High status,3
333,239,High status,5
335,241,High status,5
352,254,High status,4
369,269,High status,2
380,277,High status,3
381,278,High status,3
406,296,High status,1
438,321,High status,2
467,343,High status,2
474,347,High status,3
521,383,High status,3
551,405,High status,3
585,427,High status,5
605,439,High status,2
614,445,High status,2
639,464,High status,3
655,475,High status,2
692,498,High status,4
706,507,High status,3
707,508,High status,4
712,511,High status,4
723,520,High status,2
762,547,High status,1
781,558,High status,4
812,574,High status,4
815,576,High status,2
834,589,High status,1
841,594,High status,4
877,612,High status,3
884,619,High status,3
944,655,High status,3
953,662,High status,3
967,671,High status,4
977,676,High status,3
987,682,High status,2
992,686,High status,2
997,688,High status,3
1007,694,High status,2
1027,706,High status,3
1029,708,High status,2
1075,733,High status,3
1107,751,High status,2
1111,753,High status,4
1119,760,High status,4
1135,772,High status,4
1138,774,High status,2
1140,775,High status,4
1169,792,High status,2
1189,806,High status,3
1204,812,High status,4
1209,815,High status,4
1243,834,High status,4
1253,839,High status,2
1261,846,High status,3
54,45,High status,1
157,127,High status,3
264,194,High status,5
283,209,High status,2
306,223,High status,2
364,264,High status,3
554,408,High status,3
858,602,High status,1
923,644,High status,1
972,674,High status,3
1031,710,High status,1
1147,780,High status,3
1232,827,High status,1
1247,836,High status,5
1258,843,High status,2
13,11,High status,3
53,44,High status,2
111,90,High status,3
150,122,High status,2
176,139,High status,4
209,156,High status,4
234,172,High status,2
370,270,High status,3
397,290,High status,3
421,308,High status,2
431,316,High status,4
466,342,High status,1
478,350,High status,4
483,354,High status,2
491,360,High status,6
506,371,High status,2
524,384,High status,1
542,399,High status,1
572,420,High status,2
586,428,High status,1
662,479,High status,2
667,482,High status,2
720,518,High status,3
733,528,High status,3
737,532,High status,1
827,583,High status,2
861,604,High status,2
868,608,High status,3
892,623,High status,5
930,647,High status,1
943,654,High status,3
974,675,High status,4
1042,718,High status,1
1091,742,High status,3
1112,754,High status,2
1162,787,High status,1
1186,803,High status,4
1205,813,High status,2
1212,818,High status,1
1228,825,High status,2
1233,828,High status,2
2,2,High status,3
35,28,High status,5
61,51,High status,3
67,56,High status,2
92,76,High status,1
114,92,High status,3
163,131,High status,2
227,169,High status,3
252,184,High status,1
297,217,High status,3
300,220,High status,3
341,246,High status,3
356,258,High status,2
378,275,High status,2
386,280,High status,1
408,298,High status,2
420,307,High status,2
453,331,High status,2
458,335,High status,2
473,346,High status,3
497,363,High status,3
503,368,High status,3
589,430,High status,3
599,437,High status,4
607,440,High status,2
620,450,High status,2
628,455,High status,3
674,488,High status,2
678,491,High status,3
679,492,High status,2
725,522,High status,3
731,527,High status,3
752,543,High status,5
820,578,High status,2
826,582,High status,2
958,664,High status,3
965,669,High status,3
1019,703,High status,2
1048,720,High status,2
1117,759,High status,2
1129,768,High status,2
1240,832,High status,3
28,23,High status,2
69,58,High status,3
78,66,High status,3
88,73,High status,2
127,104,High status,4
132,107,High status,3
143,115,High status,3
146,118,High status,1
154,125,High status,3
202,153,High status,2
207,155,High status,3
260,190,High status,1
282,208,High status,2
292,214,High status,3
319,230,High status,1
332,238,High status,2
340,245,High status,3
342,247,High status,2
344,249,High status,1
368,268,High status,3
372,272,High status,1
375,274,High status,1
402,294,High status,4
404,295,High status,2
432,317,High status,3
439,322,High status,1
455,332,High status,3
465,341,High status,3
468,344,High status,3
480,352,High status,3
494,362,High status,3
525,385,High status,3
552,406,High status,3
578,423,High status,2
602,438,High status,2
625,453,High status,3
645,469,High status,2
659,476,High status,2
665,480,High status,3
680,493,High status,3
695,500,High status,3
697,502,High status,3
729,525,High status,2
738,533,High status,2
763,548,High status,3
793,564,High status,3
837,590,High status,2
838,591,High status,2
845,596,High status,2
854,600,High status,3
879,614,High status,4
880,615,High status,2
932,648,High status,4
963,667,High status,2
964,668,High status,3
980,677,High status,1
1010,696,High status,1
1016,701,High status,1
1020,704,High status,2
1025,705,High status,2
1034,713,High status,3
1043,719,High status,4
1086,739,High status,3
1142,776,High status,4
1145,778,High status,2
1161,786,High status,3
1170,793,High status,3
1171,794,High status,3
1256,841,High status,3
5,5,High status,2
95,79,High status,3
149,121,High status,2
191,147,High status,1
277,203,High status,1
311,226,High status,3
316,229,High status,3
426,311,High status,3
508,372,High status,2
513,375,High status,1
617,448,High status,3
862,605,High status,2
969,672,High status,1
1002,691,High status,3
1128,767,High status,2
1225,824,High status,2
1235,829,High status,3
26,21,High status,1
34,27,High status,2
48,39,High status,5
55,46,High status,3
62,52,High status,2
120,97,High status,2
131,106,High status,5
135,110,High status,4
184,143,High status,4
200,151,High status,2
231,171,High status,6
262,192,High status,3
265,195,High status,1
273,199,High status,4
278,204,High status,2
315,228,High status,3
347,251,High status,6
354,256,High status,2
355,257,High status,3
395,288,High status,2
412,302,High status,4
447,326,High status,2
459,336,High status,2
460,337,High status,1
558,410,High status,2
609,442,High status,1
629,456,High status,4
630,457,High status,3
682,494,High status,3
687,495,High status,4
691,497,High status,3
736,531,High status,2
747,539,High status,4
761,546,High status,1
773,554,High status,2
777,555,High status,5
787,562,High status,2
824,581,High status,5
830,586,High status,2
833,588,High status,2
851,599,High status,2
870,609,High status,1
871,610,High status,4
893,624,High status,2
906,633,High status,4
919,641,High status,2
920,642,High status,1
921,643,High status,2
