ProductID,ManufacturerName,ProductName,Description,CategoryName,Price,CostPrice
995,"VIVO","VIVO Qd7","unleash global vortals","Quadcopter",1080.27,972.24
996,"TECNO","TECNO Qd1","integrate innovative methodologies","Quadcopter",1689.66,1520.69
997,"TECNO","TECNO Qd2","synthesize turn-key vortals","Quadcopter",238.07,214.26
998,"TECNO","TECNO Qd3","architect synergistic relationships","Quadcopter",2371.18,2134.06
999,"TECNO","TECNO Qd4","seize enterprise niches","Quadcopter",1879.82,1691.84
1000,"TECNO","TECNO Qd5","benchmark cross-platform platforms","Quadcopter",2481.04,2232.94
27,"VIVO","vivo Y31","aggregate frictionless convergence","Smartphone",1084.05,975.65
28,"VIVO","Vivo V23 5G","recontextualize cross-platform niches","Smartphone",1510.29,1359.26
29,"VIVO","Vivo Y33s","productize killer mindshare","Smartphone",1350.36,1215.32
30,"VIVO","Vivo Y53s","leverage sticky e-commerce","Smartphone",1719.55,1547.6
31,"VIVO","vivo Y1s","strategize out-of-the-box e-tailers","Smartphone",1896.78,1707.1
32,"VIVO","vivo v21e","incentivize dot-com infrastructures","Smartphone",1492.87,1343.58
33,"VIVO","VIVO Y21","scale interactive web-readiness","Smartphone",1732.41,1559.17
34,"VIVO","vivo v21","streamline strategic mindshare","Smartphone",334.71,301.24
35,"VIVO","vivo v23","harness robust technologies","Smartphone",235.59,212.03
36,"VIVO","Vivo Y15s","expedite vertical supply-chains","Smartphone",1384.65,1246.19
37,"TECNO","TECNO Spark 6 Go","grow visionary experiences","Smartphone",1196.31,1076.68
38,"TECNO","Tecno Spark 7","revolutionize killer methodologies","Smartphone",1938.26,1744.43
39,"TECNO","Tecno Pop 5","transition interactive supply-chains","Smartphone",1260.18,1134.16
40,"TECNO","Tecno Pop 3","aggregate visionary applications","Smartphone",2671.38,2404.24
41,"TECNO","Tecno Pop 4","envisioneer back-end experiences","Smartphone",1452.17,1306.95
42,"TECNO","Tecno Spark 5 Pro","morph real-time ROI","Smartphone",477.94,430.15
43,"TECNO","Tecno Camon 16 SE","seize virtual e-commerce","Smartphone",233.65,210.29
44,"Realme","Realme C25S","revolutionize magnetic schemas","Smartphone",241.42,217.28
45,"Realme","realme C11","engage rich users","Smartphone",405.24,364.72
46,"Realme","Realme 8i","cultivate wireless channels","Smartphone",1499.58,1349.62
47,"Realme","Realme C21Y","morph clicks-and-mortar infomediaries","Smartphone",1517.53,1365.78
48,"Realme","Realme GT Master Edition","revolutionize open-source bandwidth","Smartphone",1882.66,1694.39
49,"Realme","Realme 8","unleash vertical mindshare","Smartphone",839.7,755.73
50,"TCL","TCL 10Y","optimize visionary bandwidth","Smartphone",1142.03,1027.83
51,"TCL","TCL 10E","productize world-class action-items","Smartphone",185.64,167.08
52,"TCL","TCL 20Y","exploit sticky deliverables","Smartphone",1364.35,1227.92
53,"TCL","TCL 20E","incentivize bleeding-edge users","Smartphone",1953.5,1758.15
54,"TCL","TCL 10L","engineer end-to-end bandwidth","Smartphone",492.54,443.29
55,"TCL","TCL 20L","target world-class infrastructures","Smartphone",239.44,215.5
56,"TCL","TCL 20B","deploy enterprise solutions","Smartphone",756.93,681.24
57,"TCL","TCL 20L+","whiteboard interactive deliverables","Smartphone",471.54,424.39
58,"APPLE�","iPhone 11","disintermediate B2C experiences","Smartphone",1122.35,1010.12
59,"APPLE�","iPhone 12","syndicate 24/7 paradigms","Smartphone",1376.07,1238.46
60,"APPLE�","iPhone 12 mini","facilitate viral technologies","Smartphone",1958.96,1763.06
61,"APPLE�","iPhone 10","transform magnetic synergies","Smartphone",1486.15,1337.54
62,"APPLE�","iPhone SE","disintermediate B2B e-tailers","Smartphone",1601.71,1441.54
63,"APPLE�","iPhone 7","envisioneer world-class ROI","Smartphone",1612.6,1451.34
64,"APPLE�","iPhone 7Pro","architect rich web-readiness","Smartphone",1101.31,991.18
65,"APPLE�","iPhone 6","syndicate bricks-and-clicks systems","Smartphone",1888.7,1699.83
66,"APPLE�","iPhone 6Pro","morph sexy convergence","Smartphone",1783.22,1604.9
67,"APPLE�","iPhone 6S","morph intuitive schemas","Smartphone",1660.11,1494.1
68,"ZTE�","ZTE Blade A51","enhance sticky web-readiness","Smartphone",776.86,699.17
69,"ZTE�","ZTE Blade A71","morph open-source applications","Smartphone",1694.94,1525.45
70,"ZTE�","ZTE A5","facilitate virtual portals","Smartphone",1750.23,1575.21
71,"ZTE�","ZTE Blade V30 Vita","productize dynamic action-items","Smartphone",119.59,107.63
72,"ZTE�","ZTE Blade V2020 Smart","integrate real-time interfaces","Smartphone",1162.69,1046.42
73,"ZTE�","ZTE Blade A31","reintermediate wireless bandwidth","Smartphone",203.69,183.32
74,"ZTE�","ZTE Blade A31 Lite�(1)","engage integrated relationships","Smartphone",1274.58,1147.12
75,"HONOR�","HONOR 40","incentivize cutting-edge functionalities","Smartphone",1137.9,1024.11
76,"HONOR�","HONOR 40 Lite","synergize dynamic networks","Smartphone",1806.99,1626.29
77,"HONOR�","HONOR 30","architect clicks-and-mortar eyeballs","Smartphone",227.18,204.46
78,"HONOR�","HONOR 30 Lite","architect synergistic platforms","Smartphone",1391.56,1252.4
79,"HONOR�","HONOR 20","syndicate wireless e-business","Smartphone",1375.32,1237.79
80,"HONOR�","HONOR 20 Lite","harness efficient deliverables","Smartphone",1671.59,1504.43
81,"HONOR�","HONOR 50","envisioneer scalable markets","Smartphone",461.23,415.11
82,"HONOR�","HONOR 50 Lite","target revolutionary action-items","Smartphone",2650.9,2385.81
83,"HUAWEI�","Huawei Nova10","iterate next-generation synergies","Smartphone",2165.98,1949.38
84,"HUAWEI�","Huawei Nova3","e-enable strategic applications","Smartphone",1261.02,1134.92
85,"HUAWEI�","Huawei Nova4","reinvent 24/365 mindshare","Smartphone",1978.85,1780.97
86,"HUAWEI�","Huawei Nova6","grow impactful relationships","Smartphone",2679.7,2411.73
87,"HUAWEI�","Huawei Nova5","recontextualize user-centric technologies","Smartphone",1541.67,1387.5
88,"HUAWEI�","Huawei Nova 7i","synergize open-source architectures","Smartphone",583.35,525.02
89,"HUAWEI�","Huawei Nova 8i","revolutionize viral infomediaries","Smartphone",1575.15,1417.64
90,"HUAWEI�","Huawei Y5p","redefine collaborative web services","Smartphone",1318.38,1186.54
91,"HUAWEI�","Huawei Nova 9","drive vertical mindshare","Smartphone",1066.78,960.1
92,"bq","BQ-5047L Like","redefine compelling paradigms","Smartphone",1319.67,1187.7
93,"bq","BQ-5031G Fun","architect magnetic platforms","Smartphone",1767.8,1591.02
94,"ITEL�","ItelA16Plus","scale user-centric solutions","Smartphone",2005.96,1805.36
95,"ITEL�","ItelA15Plus","drive next-generation deliverables","Smartphone",1634.82,1471.34
96,"ITEL�","ItelA14Plus","exploit efficient e-tailers","Smartphone",1560.86,1404.77
97,"ITEL�","ItelA13Plus","leverage dot-com platforms","Smartphone",2611.19,2350.07
98,"ITEL�","ItelA12Plus","recontextualize 24/365 metrics","Smartphone",1371.93,1234.74
99,"ITEL�","ItelA11Plus","brand turn-key supply-chains","Smartphone",1440.9,1296.81
100,"ITEL�","ItelA9Plus","empower integrated portals","Smartphone",1373.45,1236.11
101,"ITEL�","ItelA8Plus","synthesize user-centric systems","Smartphone",1167.17,1050.45
102,"ITEL�","ItelA7Plus","iterate magnetic supply-chains","Smartphone",2643.47,2379.12
