id_disability_rate,id_time,id_age,id_disability_type,id_area,id_gender,number_disability
113115,1,3,1,111433,49,2879
113127,1,3,1,111445,49,6416
113139,1,3,1,111457,49,968
113151,1,3,1,111469,49,521
113163,1,3,1,111481,49,1017
113175,1,3,1,111493,49,919
113187,1,3,1,111505,49,971
113199,1,3,1,111517,49,238
113211,1,3,1,111529,49,329
113223,1,3,1,111541,49,104
113235,1,3,1,111553,49,277
113247,1,3,1,111565,49,82
113259,1,3,1,111577,49,670
113271,1,3,1,111589,49,353
113283,1,3,1,111601,49,515
113295,1,3,1,111613,49,66
113307,1,3,1,111625,49,1207
113319,1,3,1,111637,49,125
113331,1,3,1,111649,49,2590
113343,1,3,1,111661,49,167
113355,1,3,1,111673,49,982
113367,1,3,1,111685,49,100
113379,1,3,1,111697,49,5470
113391,1,3,1,111709,49,1479
113403,1,3,1,111721,49,3285
113415,1,3,1,111733,49,616
113427,1,3,1,111745,49,617
113439,1,3,1,111757,49,86
113451,1,3,1,111769,49,2364
113463,1,3,1,111781,49,260
113475,1,3,1,111793,49,3608
113487,1,3,1,111805,49,195
113499,1,3,1,111817,49,1870
113511,1,3,1,111829,49,215
113523,1,3,1,111841,49,320
113535,1,3,1,111853,49,14
113547,1,3,1,111865,49,1569
113559,1,3,1,111877,49,242
113571,1,3,1,111889,49,2064
113583,1,3,1,111901,49,328
113595,1,3,1,111913,49,2453
113607,1,3,1,111925,49,165
113619,1,3,1,111937,49,2115
113631,1,3,1,111949,49,152
113643,1,3,1,111961,49,1260
113655,1,3,1,111973,49,108
113667,1,3,1,111985,49,3492
113679,1,3,1,111997,49,155
113691,1,3,1,112009,49,1781
113703,1,3,1,112021,49,454
113715,1,3,1,112033,49,1393
113727,1,3,1,112045,49,70
113739,1,3,1,112057,49,3407
113751,1,3,1,112069,49,279
113763,1,3,1,112081,49,6759
113775,1,3,1,112093,49,724
113787,1,3,1,112105,49,764
113799,1,3,1,112117,49,241
113811,1,3,1,112129,49,2153
113823,1,3,1,112141,49,189
113835,1,3,1,112153,49,4232
113847,1,3,1,112165,49,300
113859,1,3,1,112177,49,2082
113871,1,3,1,112189,49,292
113883,1,3,1,112201,49,1006
113895,1,3,1,112213,49,240
113907,1,3,1,112225,49,2726
113919,1,3,1,112237,49,1868
113931,1,3,1,112249,49,1185
113943,1,3,1,112261,49,100
113955,1,3,1,112273,49,1115
113967,1,3,1,112285,49,213
113979,1,3,1,112297,49,456
113991,1,3,1,112309,49,144
127875,1,3,1,127441,49,2804
127887,1,3,1,127453,49,834
127899,1,3,1,127465,49,3538
127911,1,3,1,127477,49,588
127923,1,3,1,127489,49,2206
127935,1,3,1,127501,49,442
127947,1,3,1,127513,49,1184
127959,1,3,1,127525,49,147
127971,1,3,1,127537,49,1014
127983,1,3,1,127549,49,210
127995,1,3,1,127561,49,1925
128007,1,3,1,127573,49,200
128019,1,3,1,127585,49,6777
128031,1,3,1,127597,49,1005
128043,1,3,1,127609,49,1360
128055,1,3,1,127621,49,151
128067,1,3,1,127633,49,4166
128079,1,3,1,127645,49,2117
128091,1,3,1,127657,49,2986
128103,1,3,1,127669,49,933
128115,1,3,1,127681,49,3660
128127,1,3,1,127693,49,4208
128139,1,3,1,127705,49,2820
128151,1,3,1,127717,49,1538
128163,1,3,1,127729,49,1673
128175,1,3,1,127741,49,113
128187,1,3,1,127753,49,1677
128199,1,3,1,127765,49,201
128211,1,3,1,127777,49,6008
128223,1,3,1,127789,49,734
128235,1,3,1,127801,49,1933
128247,1,3,1,127813,49,1832
128271,1,3,1,127837,49,4598
128283,1,3,1,127849,49,5494
128295,1,3,1,127861,49,952
131764,131761,4,1,1,1,10
131788,131761,4,1,25,1,27
132484,131761,4,1,481,1,476
132496,131761,4,1,493,1,172
132508,131761,4,1,505,1,362
132520,131761,4,1,517,1,100
132532,131761,4,1,529,1,711
132544,131761,4,1,541,1,359
132556,131761,4,1,553,1,432
132568,131761,4,1,565,1,139
132592,131761,4,1,589,1,4519
132604,131761,4,1,601,1,734
132616,131761,4,1,613,1,1888
132628,131761,4,1,625,1,695
132640,131761,4,1,637,1,101
132652,131761,4,1,649,1,570
132664,131761,4,1,661,1,101
132676,131761,4,1,673,1,474
132688,131761,4,1,685,1,184
132700,131761,4,1,697,1,592
132712,131761,4,1,709,1,146
132724,131761,4,1,721,1,530
132736,131761,4,1,733,1,136
132748,131761,4,1,745,1,396
132760,131761,4,1,757,1,96
132772,131761,4,1,769,1,789
132784,131761,4,1,781,1,1158
132796,131761,4,1,793,1,655
132808,131761,4,1,805,1,216
132820,131761,4,1,817,1,462
132832,131761,4,1,829,1,110
132844,131761,4,1,841,1,551
132856,131761,4,1,853,1,477
132868,131761,4,1,865,1,471
132880,131761,4,1,877,1,247
132892,131761,4,1,889,1,441
132904,131761,4,1,901,1,85
132916,131761,4,1,913,1,345
132928,131761,4,1,925,1,115
132940,131761,4,1,937,1,317
132952,131761,4,1,949,1,140
132964,131761,4,1,961,1,557
132976,131761,4,1,973,1,291
132988,131761,4,1,985,1,841
133000,131761,4,1,997,1,196
133012,131761,4,1,1009,1,580
133024,131761,4,1,1021,1,305
138004,131761,4,1,6001,1,8
138016,131761,4,1,6013,1,5
138028,131761,4,1,6025,1,37
138040,131761,4,1,6037,1,9
138052,131761,4,1,6049,1,18
138064,131761,4,1,6061,1,2
138076,131761,4,1,6073,1,18
138088,131761,4,1,6085,1,28
138100,131761,4,1,6097,1,21
138112,131761,4,1,6109,1,8
138124,131761,4,1,6121,1,19
138136,131761,4,1,6133,1,10
138148,131761,4,1,6145,1,23
138160,131761,4,1,6157,1,6
138172,131761,4,1,6169,1,7
138184,131761,4,1,6181,1,3
138196,131761,4,1,6193,1,26
138208,131761,4,1,6205,1,5
138220,131761,4,1,6217,1,26
138232,131761,4,1,6229,1,2
138244,131761,4,1,6241,1,12
138256,131761,4,1,6253,1,3
138268,131761,4,1,6265,1,16
138316,131761,4,1,138313,1,14
138364,131761,4,1,138361,1,15
141844,131761,4,1,9121,1,67
141856,131761,4,1,9133,1,32
141868,131761,4,1,9145,1,522
141880,131761,4,1,9157,1,36
141892,131761,4,1,9169,1,132
141904,131761,4,1,9181,1,25
141916,131761,4,1,9193,1,214
141928,131761,4,1,9205,1,13
141940,131761,4,1,9217,1,104
141952,131761,4,1,9229,1,15
141964,131761,4,1,9241,1,342
141976,131761,4,1,9253,1,57
141988,131761,4,1,9265,1,216
142000,131761,4,1,9277,1,19
142012,131761,4,1,9289,1,73
142024,131761,4,1,9301,1,7
142036,131761,4,1,9313,1,96
142048,131761,4,1,9325,1,12
142060,131761,4,1,9337,1,157
142072,131761,4,1,9349,1,30
142084,131761,4,1,9361,1,156
142096,131761,4,1,9373,1,46
142108,131761,4,1,9385,1,150
142120,131761,4,1,9397,1,7
142132,131761,4,1,9409,1,109
142144,131761,4,1,9421,1,30
142156,131761,4,1,9433,1,124
142168,131761,4,1,9445,1,4
142180,131761,4,1,9457,1,141
142192,131761,4,1,9469,1,19
142204,131761,4,1,9481,1,19
142216,131761,4,1,9493,1,3
142228,131761,4,1,9505,1,260
142240,131761,4,1,9517,1,33
142252,131761,4,1,9529,1,168
142264,131761,4,1,9541,1,13
142276,131761,4,1,9553,1,107
142288,131761,4,1,9565,1,27
142300,131761,4,1,9577,1,66
142312,131761,4,1,9589,1,23
142324,131761,4,1,9601,1,69
142336,131761,4,1,9613,1,5
142348,131761,4,1,9625,1,190
142360,131761,4,1,9637,1,26
142372,131761,4,1,9649,1,43
142384,131761,4,1,9661,1,186
142420,131761,4,1,142417,1,154
142432,131761,4,1,142429,1,4
142468,131761,4,1,142465,1,140
142480,131761,4,1,142477,1,4
148324,131761,4,1,14641,1,1169
148336,131761,4,1,14653,1,77
148348,131761,4,1,14665,1,2046
148360,131761,4,1,14677,1,320
148372,131761,4,1,14689,1,145
148384,131761,4,1,14701,1,12
148396,131761,4,1,14713,1,1746
148408,131761,4,1,14725,1,93
148420,131761,4,1,14737,1,849
148432,131761,4,1,14749,1,33
148444,131761,4,1,14761,1,457
148456,131761,4,1,14773,1,28
148468,131761,4,1,14785,1,390
148480,131761,4,1,14797,1,19
148492,131761,4,1,14809,1,225
148504,131761,4,1,14821,1,18
148516,131761,4,1,14833,1,1608
148528,131761,4,1,14845,1,235
148540,131761,4,1,14857,1,348
148552,131761,4,1,14869,1,44
148564,131761,4,1,14881,1,294
148576,131761,4,1,14893,1,9
148588,131761,4,1,14905,1,324
148600,131761,4,1,14917,1,62
148612,131761,4,1,14929,1,776
148624,131761,4,1,14941,1,55
148636,131761,4,1,14953,1,2595
148648,131761,4,1,14965,1,194
148660,131761,4,1,14977,1,404
148672,131761,4,1,14989,1,28
148684,131761,4,1,15001,1,778
148696,131761,4,1,15013,1,81
148708,131761,4,1,15025,1,1255
148720,131761,4,1,15037,1,163
148732,131761,4,1,15049,1,2411
148744,131761,4,1,15061,1,277
148756,131761,4,1,15073,1,903
148768,131761,4,1,15085,1,18
148780,131761,4,1,15097,1,1769
148792,131761,4,1,15109,1,353
148804,131761,4,1,15121,1,305
148816,131761,4,1,15133,1,18
148828,131761,4,1,15145,1,881
148840,131761,4,1,15157,1,386
148852,131761,4,1,15169,1,968
148864,131761,4,1,15181,1,38
148876,131761,4,1,15193,1,141
148888,131761,4,1,15205,1,53
148900,131761,4,1,15217,1,100
148912,131761,4,1,15229,1,18
148924,131761,4,1,15241,1,78
148936,131761,4,1,15253,1,13
148948,131761,4,1,15265,1,589
148960,131761,4,1,15277,1,91
148972,131761,4,1,15289,1,2231
148984,131761,4,1,15301,1,1991
148996,131761,4,1,15313,1,1282
149008,131761,4,1,15325,1,278
149020,131761,4,1,15337,1,364
149032,131761,4,1,15349,1,23
149044,131761,4,1,15361,1,244
149056,131761,4,1,15373,1,2
149068,131761,4,1,15385,1,1109
149080,131761,4,1,15397,1,105
149092,131761,4,1,15409,1,1322
149104,131761,4,1,15421,1,133
149116,131761,4,1,15433,1,2414
149128,131761,4,1,15445,1,347
149140,131761,4,1,15457,1,364
149152,131761,4,1,15469,1,30
149164,131761,4,1,15481,1,214
149176,131761,4,1,15493,1,21
149188,131761,4,1,15505,1,187
149200,131761,4,1,15517,1,20
149212,131761,4,1,149209,1,106
149224,131761,4,1,149221,1,9
157444,131761,4,1,23521,1,122
157456,131761,4,1,23533,1,42
157468,131761,4,1,23545,1,352
157480,131761,4,1,23557,1,45
157492,131761,4,1,23569,1,113
157504,131761,4,1,23581,1,18
157516,131761,4,1,23593,1,239
157528,131761,4,1,23605,1,36
157540,131761,4,1,23617,1,108
157552,131761,4,1,23629,1,83
157564,131761,4,1,23641,1,264
157576,131761,4,1,23653,1,37
157588,131761,4,1,23665,1,369
157600,131761,4,1,23677,1,116
157612,131761,4,1,23689,1,146
157624,131761,4,1,23701,1,18
157636,131761,4,1,23713,1,175
157648,131761,4,1,23725,1,48
157660,131761,4,1,23737,1,307
157672,131761,4,1,23749,1,322
157684,131761,4,1,23761,1,1354
157696,131761,4,1,23773,1,989
157708,131761,4,1,23785,1,142
157720,131761,4,1,23797,1,34
157732,131761,4,1,23809,1,78
157744,131761,4,1,23821,1,24
157756,131761,4,1,23833,1,103
157768,131761,4,1,23845,1,13
157780,131761,4,1,23857,1,219
157792,131761,4,1,23869,1,27
157804,131761,4,1,23881,1,18
157816,131761,4,1,23893,1,6
157828,131761,4,1,157825,1,48
157840,131761,4,1,157837,1,11
157852,131761,4,1,157849,1,34
157864,131761,4,1,157861,1,8
161764,131761,4,1,27361,1,31
161776,131761,4,1,27373,1,21
162004,131761,4,1,27601,1,6
162016,131761,4,1,27613,1,2
162028,131761,4,1,27625,1,4
162040,131761,4,1,27637,1,24
162484,131761,4,1,28081,1,18
162496,131761,4,1,28093,1,406
162508,131761,4,1,28105,1,2
162520,131761,4,1,28117,1,115
162544,131761,4,1,28141,1,282
162556,131761,4,1,28153,1,2
162568,131761,4,1,28165,1,202
162592,131761,4,1,28189,1,33
162616,131761,4,1,28213,1,99
162640,131761,4,1,28237,1,305
162652,131761,4,1,28249,1,14
162664,131761,4,1,28261,1,399
162688,131761,4,1,28285,1,429
164644,131761,4,1,30241,1,62
164656,131761,4,1,30253,1,76
164668,131761,4,1,30265,1,32
164680,131761,4,1,30277,1,61
165124,131761,4,1,30721,1,210
165136,131761,4,1,30733,1,136
165148,131761,4,1,30745,1,376
165160,131761,4,1,30757,1,77
165172,131761,4,1,30769,1,222
165184,131761,4,1,30781,1,48
165196,131761,4,1,30793,1,235
165208,131761,4,1,30805,1,110
165220,131761,4,1,30817,1,360
165232,131761,4,1,30829,1,71
165244,131761,4,1,30841,1,235
165256,131761,4,1,30853,1,100
165268,131761,4,1,30865,1,250
165280,131761,4,1,30877,1,5004
165292,131761,4,1,30889,1,202
165304,131761,4,1,30901,1,96
165316,131761,4,1,30913,1,203
165328,131761,4,1,30925,1,399
165340,131761,4,1,30937,1,225
165352,131761,4,1,30949,1,209
165364,131761,4,1,30961,1,39
165376,131761,4,1,30973,1,59
165388,131761,4,1,30985,1,289
165400,131761,4,1,30997,1,194
165412,131761,4,1,31009,1,223
165424,131761,4,1,31021,1,76
165436,131761,4,1,31033,1,289
165448,131761,4,1,31045,1,290
165460,131761,4,1,31057,1,303
165472,131761,4,1,31069,1,93
165484,131761,4,1,31081,1,443
165496,131761,4,1,31093,1,135
165508,131761,4,1,31105,1,347
165520,131761,4,1,31117,1,51
165532,131761,4,1,31129,1,317
165544,131761,4,1,31141,1,20
165556,131761,4,1,31153,1,430
165568,131761,4,1,31165,1,1381
165580,131761,4,1,31177,1,55
165592,131761,4,1,31189,1,12
165604,131761,4,1,31201,1,170
165616,131761,4,1,31213,1,131
165628,131761,4,1,31225,1,34
165640,131761,4,1,31237,1,4
165652,131761,4,1,31249,1,100
165664,131761,4,1,31261,1,68
165676,131761,4,1,31273,1,169
165688,131761,4,1,31285,1,183
165700,131761,4,1,31297,1,120
165712,131761,4,1,31309,1,1278
165724,131761,4,1,165721,1,105
165736,131761,4,1,165733,1,17
171364,131761,4,1,36721,1,34
171376,131761,4,1,36733,1,71
171388,131761,4,1,36745,1,109
171400,131761,4,1,36757,1,76
171412,131761,4,1,36769,1,112
171424,131761,4,1,36781,1,85
171436,131761,4,1,36793,1,66
171448,131761,4,1,36805,1,34
171460,131761,4,1,36817,1,133
171472,131761,4,1,36829,1,43
171484,131761,4,1,36841,1,230
171496,131761,4,1,36853,1,137
171508,131761,4,1,36865,1,83
171520,131761,4,1,36877,1,89
171532,131761,4,1,36889,1,168
171544,131761,4,1,36901,1,158
171556,131761,4,1,36913,1,178
171568,131761,4,1,36925,1,31
171580,131761,4,1,36937,1,133
171592,131761,4,1,36949,1,44
171604,131761,4,1,36961,1,192
171616,131761,4,1,36973,1,60
171628,131761,4,1,36985,1,292
171640,131761,4,1,36997,1,134
171652,131761,4,1,37009,1,219
171664,131761,4,1,37021,1,55
171676,131761,4,1,37033,1,104
171688,131761,4,1,37045,1,62
171700,131761,4,1,37057,1,104
171712,131761,4,1,37069,1,46
171724,131761,4,1,37081,1,176
171736,131761,4,1,37093,1,29
171748,131761,4,1,37105,1,69
171760,131761,4,1,37117,1,37
171772,131761,4,1,37129,1,57
171784,131761,4,1,37141,1,143
171796,131761,4,1,37153,1,115
171808,131761,4,1,37165,1,14
171844,131761,4,1,171841,1,85
171856,131761,4,1,171853,1,39
176404,131761,4,1,41281,1,77
176416,131761,4,1,41293,1,6
176428,131761,4,1,41305,1,212
176440,131761,4,1,41317,1,11
176452,131761,4,1,41329,1,8
176476,131761,4,1,41353,1,65
176488,131761,4,1,41365,1,8
176500,131761,4,1,41377,1,275
176512,131761,4,1,41389,1,15
176524,131761,4,1,41401,1,23
176548,131761,4,1,41425,1,40
176560,131761,4,1,41437,1,4
176572,131761,4,1,41449,1,55
176584,131761,4,1,41461,1,3
176596,131761,4,1,41473,1,80
176608,131761,4,1,41485,1,14
176620,131761,4,1,41497,1,95
176632,131761,4,1,41509,1,14
176644,131761,4,1,41521,1,210
176656,131761,4,1,41533,1,91
176668,131761,4,1,41545,1,27
179284,131761,4,1,44161,1,294
179296,131761,4,1,44173,1,21
179308,131761,4,1,44185,1,171
179320,131761,4,1,44197,1,25
179332,131761,4,1,44209,1,29
179344,131761,4,1,44221,1,17
179356,131761,4,1,44233,1,38
179380,131761,4,1,44257,1,74
179392,131761,4,1,44269,1,7
179404,131761,4,1,44281,1,294
179416,131761,4,1,44293,1,24
179428,131761,4,1,44305,1,290
179440,131761,4,1,44317,1,113
179452,131761,4,1,44329,1,269
179464,131761,4,1,44341,1,52
179476,131761,4,1,44353,1,126
179488,131761,4,1,44365,1,20
179512,131761,4,1,44389,1,462
179524,131761,4,1,44401,1,99
179536,131761,4,1,44413,1,8
179548,131761,4,1,44425,1,134
179560,131761,4,1,44437,1,17
179572,131761,4,1,44449,1,80
179584,131761,4,1,44461,1,4
179596,131761,4,1,44473,1,266
179608,131761,4,1,44485,1,86
179620,131761,4,1,179617,1,114
179632,131761,4,1,179629,1,20
179668,131761,4,1,179665,1,78
179680,131761,4,1,179677,1,5
179692,131761,4,1,179689,1,61
179740,131761,4,1,179737,1,50
179752,131761,4,1,179749,1,6
184564,131761,4,1,47521,1,170
184576,131761,4,1,47533,1,8
184588,131761,4,1,47545,1,98
184600,131761,4,1,47557,1,6
184612,131761,4,1,47569,1,56
184624,131761,4,1,47581,1,19
184636,131761,4,1,47593,1,376
184648,131761,4,1,47605,1,47
184660,131761,4,1,47617,1,862
184672,131761,4,1,47629,1,269
184684,131761,4,1,47641,1,1569
184696,131761,4,1,47653,1,33
184708,131761,4,1,47665,1,943
184720,131761,4,1,47677,1,174
184732,131761,4,1,47689,1,411
184744,131761,4,1,47701,1,17
184756,131761,4,1,47713,1,458
184768,131761,4,1,47725,1,522
184780,131761,4,1,47737,1,1159
184792,131761,4,1,47749,1,1140
184804,131761,4,1,47761,1,55
184816,131761,4,1,47773,1,11
184828,131761,4,1,47785,1,129
184840,131761,4,1,47797,1,193
184852,131761,4,1,47809,1,434
184864,131761,4,1,47821,1,34
184876,131761,4,1,47833,1,134
184888,131761,4,1,47845,1,11
184900,131761,4,1,47857,1,244
184912,131761,4,1,47869,1,37
184924,131761,4,1,47881,1,90
184936,131761,4,1,47893,1,46
184948,131761,4,1,47905,1,598
184960,131761,4,1,47917,1,50
184972,131761,4,1,47929,1,382
184984,131761,4,1,47941,1,23
185020,131761,4,1,185017,1,52
185032,131761,4,1,185029,1,4
185068,131761,4,1,185065,1,35
185080,131761,4,1,185077,1,3
185116,131761,4,1,185113,1,390
185128,131761,4,1,185125,1,248
190324,131761,4,1,51841,1,744
190336,131761,4,1,51853,1,251
190348,131761,4,1,51865,1,261
190360,131761,4,1,51877,1,119
190372,131761,4,1,51889,1,382
190384,131761,4,1,51901,1,126
190396,131761,4,1,51913,1,400
190408,131761,4,1,51925,1,103
190420,131761,4,1,51937,1,382
190432,131761,4,1,51949,1,95
190444,131761,4,1,51961,1,301
190456,131761,4,1,51973,1,43
190468,131761,4,1,51985,1,201
190480,131761,4,1,51997,1,115
190492,131761,4,1,52009,1,190
190504,131761,4,1,52021,1,245
190516,131761,4,1,52033,1,129
190528,131761,4,1,52045,1,34
190540,131761,4,1,52057,1,270
190552,131761,4,1,52069,1,83
190564,131761,4,1,52081,1,464
190576,131761,4,1,52093,1,236
190588,131761,4,1,52105,1,310
190600,131761,4,1,52117,1,97
190612,131761,4,1,52129,1,325
190624,131761,4,1,52141,1,181
190636,131761,4,1,52153,1,182
190648,131761,4,1,52165,1,127
190660,131761,4,1,52177,1,65
190672,131761,4,1,52189,1,15
190684,131761,4,1,52201,1,170
190696,131761,4,1,52213,1,50
190708,131761,4,1,52225,1,466
190720,131761,4,1,52237,1,123
190732,131761,4,1,52249,1,430
190744,131761,4,1,52261,1,9476
190756,131761,4,1,52273,1,338
190768,131761,4,1,52285,1,61
190780,131761,4,1,52297,1,241
190792,131761,4,1,52309,1,71
190804,131761,4,1,52321,1,92
190816,131761,4,1,52333,1,102
190828,131761,4,1,52345,1,31
190840,131761,4,1,52357,1,9
190852,131761,4,1,52369,1,422
190864,131761,4,1,52381,1,433
190876,131761,4,1,52393,1,183
190888,131761,4,1,52405,1,26
190900,131761,4,1,52417,1,534
190912,131761,4,1,52429,1,363
190924,131761,4,1,52441,1,222
190936,131761,4,1,52453,1,30
190948,131761,4,1,52465,1,260
190960,131761,4,1,52477,1,110
190972,131761,4,1,190969,1,299
190984,131761,4,1,190981,1,56
191020,131761,4,1,191017,1,205
191032,131761,4,1,191029,1,43
197524,131761,4,1,58321,1,119
197536,131761,4,1,58333,1,91
197548,131761,4,1,58345,1,116
197560,131761,4,1,58357,1,200
197572,131761,4,1,58369,1,119
197584,131761,4,1,58381,1,5
197596,131761,4,1,58393,1,169
197608,131761,4,1,58405,1,263
197620,131761,4,1,58417,1,307
197632,131761,4,1,58429,1,265
197644,131761,4,1,58441,1,201
197656,131761,4,1,58453,1,66
197668,131761,4,1,58465,1,93
197680,131761,4,1,58477,1,162
197692,131761,4,1,58489,1,71
197704,131761,4,1,58501,1,228
197716,131761,4,1,58513,1,116
197728,131761,4,1,58525,1,5
197740,131761,4,1,58537,1,128
197752,131761,4,1,58549,1,50
197764,131761,4,1,58561,1,95
197776,131761,4,1,58573,1,133
197788,131761,4,1,58585,1,74
197800,131761,4,1,58597,1,13
197812,131761,4,1,58609,1,137
197824,131761,4,1,58621,1,99
197836,131761,4,1,58633,1,214
197848,131761,4,1,58645,1,232
200884,131761,4,1,61681,1,7
200896,131761,4,1,61693,1,14
201124,131761,4,1,61921,1,94
201136,131761,4,1,61933,1,18
201148,131761,4,1,61945,1,257
201160,131761,4,1,61957,1,71
201172,131761,4,1,61969,1,304
201184,131761,4,1,61981,1,85
201196,131761,4,1,61993,1,128
201208,131761,4,1,62005,1,264
201220,131761,4,1,62017,1,105
201232,131761,4,1,62029,1,20
201244,131761,4,1,62041,1,376
201256,131761,4,1,62053,1,51
201268,131761,4,1,62065,1,225
201280,131761,4,1,62077,1,53
201292,131761,4,1,62089,1,322
201304,131761,4,1,62101,1,85
201316,131761,4,1,62113,1,213
201328,131761,4,1,62125,1,20
201340,131761,4,1,62137,1,520
201352,131761,4,1,62149,1,188
201364,131761,4,1,62161,1,273
201376,131761,4,1,62173,1,69
201388,131761,4,1,62185,1,479
201400,131761,4,1,62197,1,154
201412,131761,4,1,62209,1,522
201424,131761,4,1,62221,1,94
201436,131761,4,1,62233,1,126
201448,131761,4,1,62245,1,17
201460,131761,4,1,62257,1,77
201472,131761,4,1,62269,1,74
201484,131761,4,1,62281,1,177
201496,131761,4,1,62293,1,48
201508,131761,4,1,62305,1,174
201520,131761,4,1,62317,1,78
201532,131761,4,1,62329,1,207
201544,131761,4,1,62341,1,158
201556,131761,4,1,62353,1,248
201568,131761,4,1,62365,1,71
201580,131761,4,1,62377,1,248
201592,131761,4,1,62389,1,104
201604,131761,4,1,62401,1,410
201616,131761,4,1,62413,1,111
201628,131761,4,1,62425,1,193
201640,131761,4,1,62437,1,1430
201652,131761,4,1,62449,1,350
201664,131761,4,1,62461,1,53
201676,131761,4,1,62473,1,175
201688,131761,4,1,62485,1,31
201700,131761,4,1,62497,1,293
201712,131761,4,1,62509,1,82
201724,131761,4,1,62521,1,268
201736,131761,4,1,62533,1,75
201748,131761,4,1,62545,1,112
201760,131761,4,1,62557,1,2099
201772,131761,4,1,62569,1,244
201784,131761,4,1,62581,1,100
201796,131761,4,1,62593,1,305
201808,131761,4,1,62605,1,59
201820,131761,4,1,62617,1,310
201832,131761,4,1,62629,1,62
201844,131761,4,1,62641,1,155
201856,131761,4,1,62653,1,34
201868,131761,4,1,62665,1,238
201880,131761,4,1,62677,1,84
201892,131761,4,1,62689,1,312
201904,131761,4,1,62701,1,58
201916,131761,4,1,62713,1,233
201928,131761,4,1,62725,1,586
201940,131761,4,1,62737,1,195
201952,131761,4,1,62749,1,30
201964,131761,4,1,62761,1,132
201976,131761,4,1,62773,1,14
201988,131761,4,1,62785,1,233
202000,131761,4,1,62797,1,21
202012,131761,4,1,62809,1,338
202024,131761,4,1,62821,1,134
202036,131761,4,1,62833,1,286
202048,131761,4,1,62845,1,24
202060,131761,4,1,62857,1,245
202072,131761,4,1,62869,1,48
202084,131761,4,1,62881,1,172
202096,131761,4,1,62893,1,73
202108,131761,4,1,62905,1,170
202120,131761,4,1,62917,1,37
202132,131761,4,1,62929,1,300
202144,131761,4,1,62941,1,51
202156,131761,4,1,62953,1,118
202168,131761,4,1,62965,1,37
202180,131761,4,1,62977,1,233
202192,131761,4,1,62989,1,12
202204,131761,4,1,202201,1,188
202216,131761,4,1,202213,1,49
202252,131761,4,1,202249,1,127
202264,131761,4,1,202261,1,7
202276,131761,4,1,202273,1,267
202288,131761,4,1,202285,1,112
202300,131761,4,1,202297,1,101
202312,131761,4,1,202309,1,25
213124,131761,4,1,72721,1,250
213136,131761,4,1,72733,1,72
213148,131761,4,1,72745,1,514
213160,131761,4,1,72757,1,210
213172,131761,4,1,72769,1,1435
213184,131761,4,1,72781,1,554
213196,131761,4,1,72793,1,774
213208,131761,4,1,72805,1,174
213220,131761,4,1,72817,1,401
213232,131761,4,1,72829,1,168
213244,131761,4,1,72841,1,416
213256,131761,4,1,72853,1,55
213268,131761,4,1,72865,1,988
213280,131761,4,1,72877,1,476
213292,131761,4,1,72889,1,238
213304,131761,4,1,72901,1,112
213316,131761,4,1,72913,1,352
213328,131761,4,1,72925,1,1342
213340,131761,4,1,72937,1,670
213352,131761,4,1,72949,1,116
213364,131761,4,1,72961,1,181
213376,131761,4,1,72973,1,28
213388,131761,4,1,72985,1,288
213400,131761,4,1,72997,1,26
213412,131761,4,1,73009,1,976
213424,131761,4,1,73021,1,599
213436,131761,4,1,73033,1,699
213448,131761,4,1,73045,1,179
213460,131761,4,1,73057,1,940
213472,131761,4,1,73069,1,341
213484,131761,4,1,73081,1,304
213496,131761,4,1,73093,1,34
213508,131761,4,1,73105,1,629
213520,131761,4,1,73117,1,362
213532,131761,4,1,73129,1,499
213544,131761,4,1,73141,1,178
213556,131761,4,1,73153,1,1223
213568,131761,4,1,73165,1,1443
213580,131761,4,1,73177,1,979
213592,131761,4,1,73189,1,586
213604,131761,4,1,73201,1,697
213616,131761,4,1,73213,1,2986
213640,131761,4,1,73237,1,7275
213664,131761,4,1,73261,1,3889
213676,131761,4,1,73273,1,475
213688,131761,4,1,73285,1,299
213700,131761,4,1,73297,1,1131
213712,131761,4,1,73309,1,2340
213724,131761,4,1,73321,1,1181
213736,131761,4,1,73333,1,274
213748,131761,4,1,73345,1,574
213760,131761,4,1,73357,1,168
213772,131761,4,1,73369,1,584
213784,131761,4,1,73381,1,198
213796,131761,4,1,73393,1,503
213808,131761,4,1,73405,1,118
213820,131761,4,1,73417,1,1656
213832,131761,4,1,73429,1,1024
213844,131761,4,1,73441,1,658
213856,131761,4,1,73453,1,188
213868,131761,4,1,73465,1,195
213880,131761,4,1,73477,1,29
213892,131761,4,1,73489,1,139
213904,131761,4,1,73501,1,14
213916,131761,4,1,73513,1,930
213928,131761,4,1,73525,1,275
213940,131761,4,1,73537,1,949
213952,131761,4,1,73549,1,370
221524,131761,4,1,81121,1,323
221536,131761,4,1,81133,1,2
221548,131761,4,1,81145,1,43
221560,131761,4,1,81157,1,5
221572,131761,4,1,81169,1,64
221584,131761,4,1,81181,1,7
221596,131761,4,1,81193,1,47
221608,131761,4,1,81205,1,9
221620,131761,4,1,81217,1,44
221632,131761,4,1,81229,1,29
221644,131761,4,1,81241,1,129
221656,131761,4,1,81253,1,269
221668,131761,4,1,81265,1,208
221680,131761,4,1,81277,1,109
221692,131761,4,1,81289,1,120
221704,131761,4,1,81301,1,28
221716,131761,4,1,81313,1,231
