ID,Name,ProjectID,INTERMEDIATE RESOURCE,LATERAL RESOURCE,FRAC RESOURCE,DRILL OUT RESOURCE,RR TO FRAC TIME,POP,TTP TO POP,INTERMEDIATE START,INTERMEDIATE END,LATERAL START,LATERAL END,RR TO FRAC TIME.1,RR TO FRAC START END,FRAC START,FRAC END,DRILL OUT START,DRILL OUT END,TTP TO POP START,TTP TO POP END,POP START,POP END,Count of Lateral End,VersionName
"d5fd6581-6b86-4bf3-8ee3-21ecacdd5947","DIAMOND RIO 9-16-4206H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2020-05-07 00:00:00.000,2020-05-15 23:59:58.000,2020-06-25 00:00:00.000,2020-07-19 23:59:58.000,2020-07-20 00:00:00.000,2020-07-20 00:00:00.000,2020-07-27 00:00:00.000,2020-08-24 23:59:58.000,2020-08-25 00:00:00.000,2020-09-16 23:59:58.000,2020-09-17 00:00:00.000,2020-09-18 23:59:58.000,2020-09-19 00:00:00.000,2020-09-19 00:00:00.000,1,""
"d67405bf-c8ab-4a1f-b954-cfa91199c59f","TAYLOR 45-33-4601H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Independence #211","Independence #211","Liberty","Drill Out Crew","","","",2016-12-07 00:00:00.000,2016-12-18 23:59:58.000,2016-12-19 00:00:00.000,2017-01-09 23:59:58.000,2017-01-10 00:00:00.000,2017-01-10 00:00:00.000,2017-01-19 00:00:00.000,2017-02-04 23:59:58.000,2017-02-05 00:00:00.000,2017-02-11 23:59:58.000,2017-02-12 00:00:00.000,2017-02-13 23:59:58.000,2017-02-14 00:00:00.000,2017-02-14 00:00:00.000,1,""
"d6b3ed49-2b92-4cc5-85e7-31dd9fb282a5","DIAMOND RIO 9-16-H-4214H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2020-01-21 00:00:00.000,2020-01-30 23:59:58.000,2020-03-13 00:00:00.000,2020-04-06 23:59:58.000,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,2020-05-04 23:59:58.000,2020-05-05 00:00:00.000,2020-05-27 23:59:58.000,2020-05-28 00:00:00.000,2020-05-29 23:59:58.000,2020-05-30 00:00:00.000,2020-05-30 00:00:00.000,1,""
"d8094b0f-2d61-4871-ab14-4cb7d1b2a596","TAYLOR 45-33-4407H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Patterson 260","Liberty","Drill Out Crew","","","",2018-02-07 00:00:00.000,2018-02-23 23:59:58.000,2018-05-05 00:00:00.000,2018-05-18 23:59:58.000,2018-06-02 00:00:00.000,2018-06-02 00:00:00.000,2018-07-03 00:00:00.000,2018-08-01 23:59:58.000,2018-08-02 00:00:00.000,2018-08-15 23:59:58.000,2018-08-16 00:00:00.000,2018-08-17 23:59:58.000,2018-08-18 00:00:00.000,2018-08-18 00:00:00.000,1,""
"da242fed-da7d-40a6-a055-3ef8731cfd02","BEVO 28-33-E-4409H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2019-11-10 00:00:00.000,2019-11-24 23:59:58.000,2019-12-30 00:00:00.000,2020-01-11 23:59:58.000,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,2020-02-25 00:00:00.000,2020-03-26 23:59:58.000,2020-03-27 00:00:00.000,2020-04-15 23:59:58.000,2020-04-16 00:00:00.000,2020-04-17 23:59:58.000,2020-04-18 00:00:00.000,2020-04-18 00:00:00.000,1,""
"ddee8957-a910-4a77-b4e8-90dee91fa4c1","REESE 15-10-4215H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Patterson 760","Patterson 760","Liberty","Drill Out Crew","","","",2019-11-19 00:00:00.000,2019-11-30 23:59:58.000,2019-12-16 00:00:00.000,2019-12-28 23:59:58.000,2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,2020-02-05 00:00:00.000,2020-02-21 23:59:58.000,2020-02-22 00:00:00.000,2020-03-09 23:59:58.000,2020-03-10 00:00:00.000,2020-03-11 23:59:58.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,""
"de8500d2-b63b-41c1-ae8f-62e36456e101","DIAMOND RIO C UNIT 4213H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2019-09-07 00:00:00.000,2019-09-15 23:59:58.000,2019-10-14 00:00:00.000,2019-10-31 23:59:58.000,2019-12-20 00:00:00.000,2019-12-20 00:00:00.000,2020-01-04 00:00:00.000,2020-02-01 23:59:58.000,2020-02-02 00:00:00.000,2020-02-25 23:59:58.000,2020-02-26 00:00:00.000,2020-02-27 23:59:58.000,2020-02-28 00:00:00.000,2020-02-28 00:00:00.000,1,""
"e1c0f0cf-09ea-449e-a111-b94d6f25ff73","CHERRY STATE UNIT 29-28-4301H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Sendero #16","Trinidad #225","Liberty","Drill Out Crew","","","",2018-04-15 00:00:00.000,2018-04-29 23:59:58.000,2018-06-14 00:00:00.000,2018-08-09 23:59:58.000,2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,2018-10-01 00:00:00.000,2018-10-17 23:59:58.000,2018-10-18 00:00:00.000,2018-10-28 23:59:58.000,2018-10-29 00:00:00.000,2018-10-30 23:59:58.000,2018-10-31 00:00:00.000,2018-10-31 00:00:00.000,1,""
"e2fd0e53-c8a2-4609-aed8-73019eb6ed2b","CALVERLEY 36-25-2815H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Patterson 254","Liberty","Drill Out Crew","","","",2017-07-07 00:00:00.000,2017-07-23 23:59:58.000,2017-10-27 00:00:00.000,2017-11-10 23:59:58.000,2017-12-16 00:00:00.000,2017-12-16 00:00:00.000,2017-12-17 00:00:00.000,2018-01-11 23:59:58.000,2018-01-12 00:00:00.000,2018-01-27 23:59:58.000,2018-01-28 00:00:00.000,2018-01-29 23:59:58.000,2018-01-30 00:00:00.000,2018-01-30 00:00:00.000,1,""
"e9ef402b-7175-40c6-9aaa-5f5445ee2e93","ELLIE 20-32-2811H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Patterson 760","Patterson 760","Liberty","Drill Out Crew","","","",2020-01-26 00:00:00.000,2020-02-07 23:59:58.000,2020-03-09 00:00:00.000,2020-03-22 23:59:58.000,2020-05-01 00:00:00.000,2020-05-02 23:59:58.000,2020-05-08 00:00:00.000,2020-05-30 23:59:58.000,2020-05-31 00:00:00.000,2020-06-16 23:59:58.000,2020-06-17 00:00:00.000,2020-06-18 23:59:58.000,2020-06-19 00:00:00.000,2020-06-19 00:00:00.000,1,""
"eb9d53b8-dd8e-43aa-bfbc-85ce5d1b4f83","TREES RANCH 35-38-4315H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Sendero #16","Trinidad 100","Liberty","Drill Out Crew","","","",2018-11-02 00:00:00.000,2018-11-25 23:59:58.000,2019-03-14 00:00:00.000,2019-04-15 23:59:58.000,2019-04-16 00:00:00.000,2019-04-16 00:00:00.000,2019-04-30 00:00:00.000,2019-05-17 23:59:58.000,2019-05-18 00:00:00.000,2019-05-29 23:59:58.000,2019-05-30 00:00:00.000,2019-05-31 23:59:58.000,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,1,""
"ecf416a7-58b4-4540-aa76-bc237ecd5cca","BATES 31-43-4401H (660 SPACING)","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Independence #211","Liberty","Drill Out Crew","","","",2016-09-08 00:00:00.000,2016-09-23 23:59:58.000,2016-11-20 00:00:00.000,2016-12-03 23:59:58.000,2016-12-04 00:00:00.000,2016-12-04 00:00:00.000,2016-12-11 00:00:00.000,2017-01-06 23:59:58.000,2017-01-07 00:00:00.000,2017-01-23 23:59:58.000,2017-01-24 00:00:00.000,2017-01-25 23:59:58.000,2017-01-26 00:00:00.000,2017-01-26 00:00:00.000,1,""
"eebd9dd2-431a-461e-af18-88b3d1cf4034","PECAN STATE UNIT 4108BH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #536","H&P #536","Liberty","Drill Out Crew","","","",2020-07-12 00:00:00.000,2020-07-28 23:59:58.000,2020-08-17 00:00:00.000,2020-09-05 23:59:58.000,2020-10-10 00:00:00.000,2020-10-10 00:00:00.000,2020-10-10 00:00:00.000,2020-10-27 23:59:58.000,2020-10-28 00:00:00.000,2020-11-08 23:59:58.000,2020-11-09 00:00:00.000,2020-11-10 23:59:58.000,2020-11-11 00:00:00.000,2020-11-11 00:00:00.000,1,""
"f2862817-662c-45e7-adf7-434befa0e18c","ROBBIE 17A-8-2815H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter 103","Pacesetter 103","Liberty","Drill Out Crew","","","",2018-07-31 00:00:00.000,2018-08-11 23:59:58.000,2018-08-12 00:00:00.000,2018-08-24 23:59:58.000,2018-08-25 00:00:00.000,2018-08-25 00:00:00.000,2018-09-04 00:00:00.000,2018-09-24 23:59:58.000,2018-09-25 00:00:00.000,2018-11-04 23:59:58.000,2018-11-05 00:00:00.000,2018-11-06 23:59:58.000,2018-11-07 00:00:00.000,2018-11-07 00:00:00.000,1,""
"fba2477a-7425-4d6c-8700-f4611763e306","WAHA 4313NH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Ensign #765","Ensign #765","Liberty","Drill Out Crew","","","",2017-04-23 00:00:00.000,2017-05-08 23:59:58.000,2017-05-09 00:00:00.000,2017-06-01 23:59:58.000,2017-07-01 00:00:00.000,2017-07-01 00:00:00.000,2017-07-07 00:00:00.000,2017-08-16 23:59:58.000,2017-08-17 00:00:00.000,2017-08-28 23:59:58.000,2017-08-29 00:00:00.000,2017-08-30 23:59:58.000,2017-08-31 00:00:00.000,2017-08-31 00:00:00.000,1,""
"fc081ca9-534b-47c1-b182-3a92b8908c3e","HOGAN 1-13-D-4207H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2019-04-13 00:00:00.000,2019-04-21 23:59:58.000,2019-05-06 00:00:00.000,2019-05-14 23:59:58.000,2019-06-03 00:00:00.000,2019-06-03 00:00:00.000,2019-06-14 00:00:00.000,2019-06-27 23:59:58.000,2019-06-28 00:00:00.000,2019-07-10 23:59:58.000,2019-07-11 00:00:00.000,2019-07-12 23:59:58.000,2019-07-13 00:00:00.000,2019-07-13 00:00:00.000,1,""
"fccee825-5b96-4a76-81b3-a2b828117d27","SEBASTIAN 19-18B-4412H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2020-08-28 00:00:00.000,2020-09-08 23:59:58.000,2020-10-18 00:00:00.000,2020-11-08 23:59:58.000,2020-11-09 00:00:00.000,2020-11-10 23:59:58.000,2020-11-11 00:00:00.000,2020-12-12 23:59:58.000,2020-12-13 00:00:00.000,2020-12-30 23:59:58.000,2020-12-31 00:00:00.000,2020-12-31 00:00:00.000,,,1,""
"fce3b7d3-0582-4318-acc6-4352b01b4096","KELLEN 36-25-B-4303H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2019-08-28 00:00:00.000,2019-09-11 23:59:58.000,2019-10-22 00:00:00.000,2019-11-09 23:59:58.000,2019-11-10 00:00:00.000,2019-11-10 00:00:00.000,2019-11-18 00:00:00.000,2019-12-31 23:59:58.000,2020-01-01 00:00:00.000,2020-01-24 23:59:58.000,2020-01-25 00:00:00.000,2020-01-28 23:59:58.000,2020-01-29 00:00:00.000,2020-01-29 00:00:00.000,1,""
"fdcf3906-e1e5-40c5-bc2d-35da1936f795","DIAMOND RIO 9-16-H-2415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2019-12-20 00:00:00.000,2020-01-02 23:59:58.000,2020-01-31 00:00:00.000,2020-02-18 23:59:58.000,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,2020-05-04 23:59:58.000,2020-05-05 00:00:00.000,2020-05-27 23:59:58.000,2020-05-28 00:00:00.000,2020-05-29 23:59:58.000,2020-05-30 00:00:00.000,2020-05-30 00:00:00.000,1,""
"fe680ec9-b62a-445a-97c1-bcda074840ad","TREES STATE 49-48-A-4101H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #6","Trinidad 100","Liberty","Drill Out Crew","","","",2018-10-16 00:00:00.000,2018-10-31 23:59:58.000,2018-12-22 00:00:00.000,2019-01-12 23:59:58.000,2019-02-18 00:00:00.000,2019-02-18 00:00:00.000,2019-03-11 00:00:00.000,2019-03-29 23:59:58.000,2019-03-30 00:00:00.000,2019-04-10 23:59:58.000,2019-04-11 00:00:00.000,2019-04-12 23:59:58.000,2019-04-13 00:00:00.000,2019-04-13 00:00:00.000,1,""
"081b9b63-2052-491e-bb8f-0989eeb4b17e","GRISHAM 48-37-2804H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","Trinidad #224","Trinidad #224","Liberty","Drill Out Crew","","","",2023-02-28 00:00:00.000,2023-03-05 23:59:58.000,2023-03-22 00:00:00.000,2023-03-30 23:59:58.000,2023-04-28 00:00:00.000,2023-05-01 23:59:58.000,2023-05-02 00:00:00.000,2023-05-20 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
"7949a255-2e74-46e1-9739-bc0461348bcd","HARRIS 17-20-4201H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2020-01-02 00:00:00.000,2020-01-07 23:59:58.000,2020-01-08 00:00:00.000,2020-01-17 23:59:58.000,2020-02-16 00:00:00.000,2020-02-16 00:00:00.000,2020-10-27 00:00:00.000,2020-11-26 23:59:58.000,2020-11-27 00:00:00.000,2020-12-13 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"737a4779-6dc9-4491-bd37-4adef682f8fa","HARRIS 17-20-4205H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2019-12-14 00:00:00.000,2019-12-21 23:59:58.000,2020-01-19 00:00:00.000,2020-01-27 23:59:58.000,2020-02-16 00:00:00.000,2020-02-16 00:00:00.000,2020-10-27 00:00:00.000,2020-11-24 23:59:58.000,2020-11-27 00:00:00.000,2020-12-13 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"c965e148-00a8-4b57-a917-ae6a27b9d33f","HARRIS 17-20-4303H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2019-12-22 00:00:00.000,2020-01-01 23:59:58.000,2020-01-28 00:00:00.000,2020-02-04 23:59:58.000,2020-02-16 00:00:00.000,2020-02-16 00:00:00.000,2020-10-27 00:00:00.000,2020-11-24 23:59:58.000,2020-11-27 00:00:00.000,2020-12-13 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"eb7627fb-2b10-41f0-81e2-aef697c30f7e","HARRIS 17-20-4307H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2019-12-05 00:00:00.000,2019-12-13 23:59:58.000,2020-02-07 00:00:00.000,2020-02-15 23:59:58.000,2020-02-16 00:00:00.000,2020-02-16 00:00:00.000,2020-10-27 00:00:00.000,2020-11-24 23:59:58.000,2020-11-27 00:00:00.000,2020-12-13 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"0e87abea-84ba-4d86-83c4-3ceafee9faed","HARRIS 17-20-A-4401H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2019-05-08 00:00:00.000,2019-05-23 23:59:58.000,2019-05-24 00:00:00.000,2019-06-11 23:59:58.000,2019-07-08 00:00:00.000,2019-07-08 00:00:00.000,2020-10-10 00:00:00.000,2020-10-26 23:59:58.000,2020-11-27 00:00:00.000,2020-12-09 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"16bc130f-2c8e-4ace-bf79-4f48f1e10cae","HARRIS 17-20-C-4405H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #509","H&P #509","Liberty","Drill Out Crew","","","",2019-04-29 00:00:00.000,2019-05-07 23:59:58.000,2019-06-21 00:00:00.000,2019-07-07 23:59:58.000,2019-07-08 00:00:00.000,2019-07-08 00:00:00.000,2020-10-10 00:00:00.000,2020-10-24 23:59:58.000,2020-11-27 00:00:00.000,2020-12-09 23:59:58.000,2020-12-14 00:00:00.000,2020-12-17 23:59:58.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,1,"Ghostbusters II - 4+8"
"c36d9021-319b-42b0-9ab2-e1f1ace5d323","HAYDEN 14-23-2804H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #313","H&P #313","Liberty","Drill Out Crew","","","",2020-12-17 00:00:00.000,2020-12-23 23:59:58.000,2021-01-11 00:00:00.000,2021-01-19 23:59:58.000,2021-02-18 00:00:00.000,2021-02-21 23:59:58.000,2021-05-09 00:00:00.000,2021-05-28 23:59:58.000,2021-06-10 00:00:00.000,2021-06-25 23:59:58.000,2021-06-26 00:00:00.000,2021-06-29 23:59:58.000,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,1,"Ghostbusters II - 4+8"
"b0c9fd26-d388-4db6-8efe-09f13dbdcce3","HAYDEN 14-23-4204H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #313","H&P #313","Liberty","Drill Out Crew","","","",2020-12-25 00:00:00.000,2021-01-01 23:59:58.000,2021-01-21 00:00:00.000,2021-01-28 23:59:58.000,2021-02-18 00:00:00.000,2021-02-21 23:59:58.000,2021-05-09 00:00:00.000,2021-05-28 23:59:58.000,2021-06-10 00:00:00.000,2021-06-25 23:59:58.000,2021-06-26 00:00:00.000,2021-06-29 23:59:58.000,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,1,"Ghostbusters II - 4+8"
"875b7a6a-db8f-42a3-8c33-7770fcc7b3b0","HAYDEN 14-23-4305H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #313","H&P #313","Liberty","Drill Out Crew","","","",2021-01-03 00:00:00.000,2021-01-10 23:59:58.000,2021-01-30 00:00:00.000,2021-02-17 23:59:58.000,2021-02-18 00:00:00.000,2021-02-21 23:59:58.000,2021-05-09 00:00:00.000,2021-05-30 23:59:58.000,2021-06-10 00:00:00.000,2021-06-25 23:59:58.000,2021-06-26 00:00:00.000,2021-06-29 23:59:58.000,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,1,"Ghostbusters II - 4+8"
"a144edc3-fe19-4878-98df-dc27473fa0a6","HOELSCHER 45-34-2801H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #313","H&P #313","Liberty","Drill Out Crew","","","",2021-02-18 00:00:00.000,2021-02-24 23:59:58.000,2021-03-15 00:00:00.000,2021-03-27 23:59:58.000,2021-05-03 00:00:00.000,2021-05-06 23:59:58.000,2021-05-31 00:00:00.000,2021-07-01 23:59:58.000,2021-07-04 00:00:00.000,2021-07-23 23:59:58.000,2021-07-24 00:00:00.000,2021-07-27 23:59:58.000,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,1,"Ghostbusters II - 4+8"
"1217b10d-bdaf-472f-9c22-21a28a8d25c6","GRISHAM 48-37-2806H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #312","H&P #312","Liberty","Drill Out Crew","","","",2023-03-24 00:00:00.000,2023-03-29 23:59:58.000,2023-04-25 00:00:00.000,2023-05-03 23:59:58.000,2023-05-19 00:00:00.000,2023-05-22 23:59:58.000,2023-05-23 00:00:00.000,2023-06-16 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
"1277503a-7b7b-4cd4-bfa5-22f1ea1408c5","UTL L. J. BELDIN 1211-17 8H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #536","H&P #536","Liberty","Drill Out Crew","","","",2020-03-06 00:00:00.000,2020-03-20 23:59:58.000,2020-03-21 00:00:00.000,2020-04-21 23:59:58.000,2020-09-28 00:00:00.000,2020-09-28 00:00:00.000,2021-03-12 00:00:00.000,2021-03-27 23:59:58.000,2021-04-17 00:00:00.000,2021-04-26 23:59:58.000,2021-04-28 00:00:00.000,2021-05-01 23:59:58.000,2021-05-02 00:00:00.000,2021-05-02 00:00:00.000,1,"Ghostbusters II - 4+8"
"164f9277-1852-4435-abff-454b45ac077a","GRISHAM 48-37-4207H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #312","H&P #312","Liberty","Drill Out Crew","","","",2023-03-09 00:00:00.000,2023-03-15 23:59:58.000,2023-04-06 00:00:00.000,2023-04-13 23:59:58.000,2023-05-19 00:00:00.000,2023-05-22 23:59:58.000,2023-05-23 00:00:00.000,2023-06-16 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
"1b1c8c5b-fb7f-41b5-ac5b-a1b538e39679","KELLEN 36-25-2806H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #296","H&P #296","Liberty","Drill Out Crew","","","",2022-07-11 00:00:00.000,2022-07-16 23:59:58.000,2022-08-10 00:00:00.000,2022-08-18 23:59:58.000,2022-09-25 00:00:00.000,2022-09-28 23:59:58.000,2022-10-18 00:00:00.000,2022-11-11 23:59:58.000,2022-11-19 00:00:00.000,2022-12-04 23:59:58.000,2022-12-05 00:00:00.000,2022-12-08 23:59:58.000,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000,1,"Ghostbusters II - 4+8"
"1ba3b5d1-ab5b-4c01-9207-38877bccb140","MARTIN 12-13-2814H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","Trinidad #224","Trinidad #224","Liberty","Drill Out Crew","","","",2023-04-28 00:00:00.000,2023-05-03 23:59:58.000,2023-05-04 00:00:00.000,2023-05-17 23:59:58.000,2023-05-18 00:00:00.000,2023-05-21 23:59:58.000,2023-06-19 00:00:00.000,2023-06-28 23:59:58.000,2023-08-07 00:00:00.000,2023-08-16 23:59:58.000,2023-08-23 00:00:00.000,2023-08-26 23:59:58.000,2023-09-10 00:00:00.000,2023-09-10 00:00:00.000,1,"Ghostbusters II - 4+8"
"81529793-ebfc-4f42-ae27-b9365b39aa87","GRIFFIN 19-30-2805H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #296","H&P #296","Liberty","Drill Out Crew","","","",2023-09-07 00:00:00.000,2023-09-12 23:59:58.000,2023-09-28 00:00:00.000,2023-10-04 23:59:58.000,2023-10-26 00:00:00.000,2023-10-29 23:59:58.000,2023-10-30 00:00:00.000,2023-11-13 23:59:58.000,2023-11-20 00:00:00.000,2023-12-02 23:59:58.000,2023-12-03 00:00:00.000,2023-12-06 23:59:58.000,2023-12-07 00:00:00.000,2023-12-07 00:00:00.000,1,"Ghostbusters II - 4+8"
"c144b822-2ca9-40b2-98b7-ae7327d86022","GRIFFIN 19-30-2806H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #296","H&P #296","Liberty","Drill Out Crew","","","",2023-09-14 00:00:00.000,2023-09-19 23:59:58.000,2023-10-06 00:00:00.000,2023-10-12 23:59:58.000,2023-10-26 00:00:00.000,2023-10-29 23:59:58.000,2023-10-30 00:00:00.000,2023-11-13 23:59:58.000,2023-11-20 00:00:00.000,2023-12-02 23:59:58.000,2023-12-03 00:00:00.000,2023-12-06 23:59:58.000,2023-12-07 00:00:00.000,2023-12-07 00:00:00.000,1,"Ghostbusters II - 4+8"
"5de477dc-e131-4a86-a7fb-822416bab444","GRIFFIN 19-30-4204H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #296","H&P #296","Liberty","Drill Out Crew","","","",2023-09-21 00:00:00.000,2023-09-27 23:59:58.000,2023-10-14 00:00:00.000,2023-10-25 23:59:58.000,2023-10-26 00:00:00.000,2023-10-29 23:59:58.000,2023-10-30 00:00:00.000,2023-11-15 23:59:58.000,2023-11-20 00:00:00.000,2023-12-02 23:59:58.000,2023-12-03 00:00:00.000,2023-12-06 23:59:58.000,2023-12-07 00:00:00.000,2023-12-07 00:00:00.000,1,"Ghostbusters II - 4+8"
"edd4e4ba-8094-4b91-9178-a04b746b06ee","GRISHAM 48-37-2808H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #312","H&P #312","Liberty","Drill Out Crew","","","",2023-03-31 00:00:00.000,2023-04-05 23:59:58.000,2023-05-05 00:00:00.000,2023-05-18 23:59:58.000,2023-05-19 00:00:00.000,2023-05-22 23:59:58.000,2023-05-23 00:00:00.000,2023-06-18 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
"dc634b60-cff8-4773-b0a5-bd11884cb916","GRISHAM 48-37-2810H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #312","H&P #312","Liberty","Drill Out Crew","","","",2023-03-17 00:00:00.000,2023-03-22 23:59:58.000,2023-04-15 00:00:00.000,2023-04-23 23:59:58.000,2023-05-19 00:00:00.000,2023-05-22 23:59:58.000,2023-05-23 00:00:00.000,2023-06-16 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
"fc7fb7e2-ee1f-4003-8cd0-f6e06842d9f1","GRISHAM 48-37-2812H","Versionb44c3c5e-5d56-4af3-b6ac-1d206796bdda","H&P #313","H&P #313","Liberty","Drill Out Crew","","","",2023-01-31 00:00:00.000,2023-02-06 23:59:58.000,2023-02-23 00:00:00.000,2023-03-03 23:59:58.000,2023-04-01 00:00:00.000,2023-04-04 23:59:58.000,2023-04-09 00:00:00.000,2023-04-27 23:59:58.000,2023-07-06 00:00:00.000,2023-07-21 23:59:58.000,2023-07-22 00:00:00.000,2023-07-25 23:59:58.000,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,1,"Ghostbusters II - 4+8"
