Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10017389,12,1,"no",2,2,2,"High","reliability",9
10017483,10,1,"no",2,2,2,"High","reliability",9
10017752,26,1,"no",2,2,2,"High","reliability",9
10017819,5,1,"no",2,2,2,"High","reliability",9
10018248,13,1,"no",2,2,2,"High","reliability",9
10018272,23,1,"no",2,2,2,"High","reliability",9
10018288,18,1,"no",2,2,2,"High","reliability",9
10018339,29,1,"no",2,2,2,"High","reliability",9
10018640,0,1,"no",2,2,2,"High","reliability",9
10018835,11,1,"no",2,2,2,"High","reliability",9
10019010,3,1,"no",2,2,2,"High","reliability",9
10019180,20,1,"no",2,2,2,"High","reliability",9
10019461,16,1,"no",2,2,2,"High","reliability",9
10019545,3,1,"no",2,2,2,"High","reliability",9
10019621,50,1,"no",2,2,2,"High","reliability",9
10019797,59,1,"no",2,2,2,"High","reliability",9
10019841,13,1,"no",2,2,2,"High","reliability",9
10020416,0,1,"no",2,2,2,"High","reliability",9
10020805,11,1,"no",2,2,2,"High","reliability",9
10020818,20,1,"no",2,2,2,"High","reliability",9
10020848,12,1,"no",2,2,2,"High","reliability",9
10020922,26,1,"no",2,2,2,"High","reliability",9
10021298,13,1,"no",2,2,2,"High","reliability",9
10021679,17,1,"no",2,2,2,"High","reliability",9
10022168,5,1,"no",2,2,2,"High","reliability",9
10022690,13,1,"no",2,2,2,"High","reliability",9
10022712,8,1,"no",2,2,2,"High","reliability",9
10022822,18,1,"no",2,2,2,"High","reliability",9
10022848,58,1,"no",2,2,2,"High","reliability",9
10023021,4,1,"no",2,2,2,"High","reliability",9
10024243,13,1,"no",2,2,2,"High","reliability",9
10024511,13,1,"no",2,2,2,"High","reliability",9
10025207,27,1,"no",2,2,2,"High","reliability",9
10025270,14,1,"no",2,2,2,"High","reliability",9
10025568,15,1,"no",2,2,2,"High","reliability",9
10025865,25,1,"no",2,2,2,"High","reliability",9
10026647,10,1,"no",2,2,2,"High","reliability",9
10026687,22,1,"no",2,2,2,"High","reliability",9
10026870,2,1,"no",2,2,2,"High","reliability",9
10027537,17,1,"no",2,2,2,"High","reliability",9
10028078,16,1,"no",2,2,2,"High","reliability",9
10029412,17,1,"no",2,2,2,"High","reliability",9
10029523,28,1,"no",2,2,2,"High","reliability",9
10029528,24,1,"no",2,2,2,"High","reliability",9
10029635,58,1,"no",2,2,2,"High","reliability",9
10030376,7,1,"no",2,2,2,"High","reliability",9
10030693,0,1,"no",2,2,2,"High","reliability",9
10031232,18,1,"no",2,2,2,"High","reliability",9
10031806,3,1,"no",2,2,2,"High","reliability",9
10031935,15,1,"no",2,2,2,"High","reliability",9
10032697,21,1,"no",2,2,2,"High","reliability",9
10033519,22,1,"no",2,2,2,"High","reliability",9
10033806,13,1,"no",2,2,2,"High","reliability",9
10035804,7,1,"no",2,2,2,"High","reliability",9
10035807,24,1,"no",2,2,2,"High","reliability",9
10035993,6,1,"no",2,2,2,"High","reliability",9
10036136,13,1,"no",2,2,2,"High","reliability",9
10036882,6,1,"no",2,2,2,"High","reliability",9
10036936,29,1,"no",2,2,2,"High","reliability",9
10037545,26,1,"no",2,2,2,"High","reliability",9
10037733,10,1,"no",2,2,2,"High","reliability",9
10038170,11,1,"no",2,2,2,"High","reliability",9
10038241,23,1,"no",2,2,2,"High","reliability",9
10038345,9,1,"no",2,2,2,"High","reliability",9
10038694,10,1,"no",2,2,2,"High","reliability",9
10038810,7,1,"no",2,2,2,"High","reliability",9
10038884,19,1,"no",2,2,2,"High","reliability",9
10038950,9,1,"no",2,2,2,"High","reliability",9
10039408,,1,"no",2,2,2,"High","reliability",9
10039545,21,1,"no",2,2,2,"High","reliability",9
10039904,29,1,"no",2,2,2,"High","reliability",9
10012258,29,1,"yes",2,2,2,"High","reliability",9
10012732,34,1,"yes",2,2,2,"High","reliability",9
10012813,13,1,"yes",2,2,2,"High","reliability",9
10013207,16,1,"yes",2,2,2,"High","reliability",9
10013329,29,1,"yes",2,2,2,"High","reliability",9
10013474,19,1,"yes",2,2,2,"High","reliability",9
10013500,14,1,"yes",2,2,2,"High","reliability",9
10013586,11,1,"yes",2,2,2,"High","reliability",9
10013914,25,1,"yes",2,2,2,"High","reliability",9
10013937,10,1,"yes",2,2,2,"High","reliability",9
10014123,18,1,"yes",2,2,2,"High","reliability",9
10014364,3,1,"yes",2,2,2,"High","reliability",9
10014365,26,1,"yes",2,2,2,"High","reliability",9
10014424,12,1,"yes",2,2,2,"High","reliability",9
10014465,6,1,"yes",2,2,2,"High","reliability",9
10014661,20,1,"yes",2,2,2,"High","reliability",9
10015041,29,1,"yes",2,2,2,"High","reliability",9
10015130,26,1,"yes",2,2,2,"High","reliability",9
10015242,26,1,"yes",2,2,2,"High","reliability",9
10015298,6,1,"yes",2,2,2,"High","reliability",9
10015305,12,1,"yes",2,2,2,"High","reliability",9
10015639,39,1,"yes",2,2,2,"High","reliability",9
10015696,3,1,"yes",2,2,2,"High","reliability",9
10015814,22,1,"yes",2,2,2,"High","reliability",9
10015817,17,1,"yes",2,2,2,"High","reliability",9
10015831,22,1,"yes",2,2,2,"High","reliability",9
10015983,23,1,"yes",2,2,2,"High","reliability",9
10016341,15,1,"yes",2,2,2,"High","reliability",9
10016630,22,1,"yes",2,2,2,"High","reliability",9
10016637,4,1,"yes",2,2,2,"High","reliability",9
10016645,7,1,"yes",2,2,2,"High","reliability",9
10016987,4,1,"yes",2,2,2,"High","reliability",9
10019685,10,1,"yes",2,2,2,"High","reliability",9
10020920,13,1,"yes",2,2,2,"High","reliability",9
10022982,1,1,"yes",2,2,2,"High","reliability",9
10023336,18,1,"yes",2,2,2,"High","reliability",9
10023688,2,1,"yes",2,2,2,"High","reliability",9
10023884,21,1,"yes",2,2,2,"High","reliability",9
10023887,1,1,"yes",2,2,2,"High","reliability",9
10024108,23,1,"yes",2,2,2,"High","reliability",9
10024758,3,1,"yes",2,2,2,"High","reliability",9
10024902,22,1,"yes",2,2,2,"High","reliability",9
10025319,17,1,"yes",2,2,2,"High","reliability",9
10025609,22,1,"yes",2,2,2,"High","reliability",9
10026718,4,1,"yes",2,2,2,"High","reliability",9
10026809,13,1,"yes",2,2,2,"High","reliability",9
10027156,23,1,"yes",2,2,2,"High","reliability",9
10027406,4,1,"yes",2,2,2,"High","reliability",9
10027735,15,1,"yes",2,2,2,"High","reliability",9
10027813,24,1,"yes",2,2,2,"High","reliability",9
10027817,12,1,"yes",2,2,2,"High","reliability",9
10028021,2,1,"yes",2,2,2,"High","reliability",9
10028036,4,1,"yes",2,2,2,"High","reliability",9
10028150,11,1,"yes",2,2,2,"High","reliability",9
10028278,24,1,"yes",2,2,2,"High","reliability",9
10028478,10,1,"yes",2,2,2,"High","reliability",9
10028986,8,1,"yes",2,2,2,"High","reliability",9
10029260,19,1,"yes",2,2,2,"High","reliability",9
10030013,0,1,"yes",2,2,2,"High","reliability",9
10030068,24,1,"yes",2,2,2,"High","reliability",9
10030086,14,1,"yes",2,2,2,"High","reliability",9
10030094,20,1,"yes",2,2,2,"High","reliability",9
10030095,15,1,"yes",2,2,2,"High","reliability",9
10030381,19,1,"yes",2,2,2,"High","reliability",9
10030461,9,1,"yes",2,2,2,"High","reliability",9
10030471,35,1,"yes",2,2,2,"High","reliability",9
10030518,17,1,"yes",2,2,2,"High","reliability",9
10030788,19,1,"yes",2,2,2,"High","reliability",9
10030800,12,1,"yes",2,2,2,"High","reliability",9
10030811,24,1,"yes",2,2,2,"High","reliability",9
10030818,17,1,"yes",2,2,2,"High","reliability",9
10030819,16,1,"yes",2,2,2,"High","reliability",9
10031019,19,1,"yes",2,2,2,"High","reliability",9
10031022,19,1,"yes",2,2,2,"High","reliability",9
10031045,25,1,"yes",2,2,2,"High","reliability",9
10031143,2,1,"yes",2,2,2,"High","reliability",9
10031296,47,1,"yes",2,2,2,"High","reliability",9
10031406,15,1,"yes",2,2,2,"High","reliability",9
10031699,27,1,"yes",2,2,2,"High","reliability",9
10032317,13,1,"yes",2,2,2,"High","reliability",9
10032443,27,1,"yes",2,2,2,"High","reliability",9
10032670,14,1,"yes",2,2,2,"High","reliability",9
10032835,23,1,"yes",2,2,2,"High","reliability",9
10032883,28,1,"yes",2,2,2,"High","reliability",9
10033100,20,1,"yes",2,2,2,"High","reliability",9
10033143,18,1,"yes",2,2,2,"High","reliability",9
10033500,6,1,"yes",2,2,2,"High","reliability",9
10033681,12,1,"yes",2,2,2,"High","reliability",9
10034286,3,1,"yes",2,2,2,"High","reliability",9
10034296,22,1,"yes",2,2,2,"High","reliability",9
10034308,0,1,"yes",2,2,2,"High","reliability",9
10035555,16,1,"yes",2,2,2,"High","reliability",9
10035559,39,1,"yes",2,2,2,"High","reliability",9
10035770,17,1,"yes",2,2,2,"High","reliability",9
10035928,24,1,"yes",2,2,2,"High","reliability",9
10036041,15,1,"yes",2,2,2,"High","reliability",9
10036113,27,1,"yes",2,2,2,"High","reliability",9
10036294,18,1,"yes",2,2,2,"High","reliability",9
10036341,16,1,"yes",2,2,2,"High","reliability",9
10036474,26,1,"yes",2,2,2,"High","reliability",9
10036754,27,1,"yes",2,2,2,"High","reliability",9
10037148,21,1,"yes",2,2,2,"High","reliability",9
10037307,3,1,"yes",2,2,2,"High","reliability",9
10037625,4,1,"yes",2,2,2,"High","reliability",9
10038007,11,1,"yes",2,2,2,"High","reliability",9
10038160,28,1,"yes",2,2,2,"High","reliability",9
10038313,7,1,"yes",2,2,2,"High","reliability",9
10038346,27,1,"yes",2,2,2,"High","reliability",9
10038350,23,1,"yes",2,2,2,"High","reliability",9
10038567,9,1,"yes",2,2,2,"High","reliability",9
10038964,16,1,"yes",2,2,2,"High","reliability",9
10039124,26,1,"yes",2,2,2,"High","reliability",9
10012703,20,1,"yes",2,2,2,"High","reliability",10
10012857,24,1,"yes",2,2,2,"High","reliability",10
10012867,3,1,"yes",2,2,2,"High","reliability",10
10013065,0,1,"yes",2,2,2,"High","reliability",10
10013336,27,1,"yes",2,2,2,"High","reliability",10
10013381,14,1,"yes",2,2,2,"High","reliability",10
10013487,11,1,"yes",2,2,2,"High","reliability",10
10013544,23,1,"yes",2,2,2,"High","reliability",10
10013556,23,1,"yes",2,2,2,"High","reliability",10
10013564,29,1,"yes",2,2,2,"High","reliability",10
10014117,21,1,"yes",2,2,2,"High","reliability",10
10014613,4,1,"yes",2,2,2,"High","reliability",10
10014736,5,1,"yes",2,2,2,"High","reliability",10
10014867,1,1,"yes",2,2,2,"High","reliability",10
10014904,10,1,"yes",2,2,2,"High","reliability",10
10014941,25,1,"yes",2,2,2,"High","reliability",10
10015069,11,1,"yes",2,2,2,"High","reliability",10
10015163,,1,"yes",2,2,2,"High","reliability",10
10015190,29,1,"yes",2,2,2,"High","reliability",10
10015223,18,1,"yes",2,2,2,"High","reliability",10
10015265,22,1,"yes",2,2,2,"High","reliability",10
10015371,9,1,"yes",2,2,2,"High","reliability",10
10015481,8,1,"yes",2,2,2,"High","reliability",10
10015533,21,1,"yes",2,2,2,"High","reliability",10
10015679,1,1,"yes",2,2,2,"High","reliability",10
10016019,14,1,"yes",2,2,2,"High","reliability",10
10016052,29,1,"yes",2,2,2,"High","reliability",10
10016247,7,1,"yes",2,2,2,"High","reliability",10
10016638,28,1,"yes",2,2,2,"High","reliability",10
10016672,20,1,"yes",2,2,2,"High","reliability",10
10016721,26,1,"yes",2,2,2,"High","reliability",10
10016748,17,1,"yes",2,2,2,"High","reliability",10
10017027,19,1,"yes",2,2,2,"High","reliability",10
10017290,27,1,"yes",2,2,2,"High","reliability",10
10017299,9,1,"yes",2,2,2,"High","reliability",10
10017566,19,1,"yes",2,2,2,"High","reliability",10
10017705,22,1,"yes",2,2,2,"High","reliability",10
10017938,18,1,"yes",2,2,2,"High","reliability",10
10018747,7,1,"yes",2,2,2,"High","reliability",10
10020519,26,1,"yes",2,2,2,"High","reliability",10
10020745,20,1,"yes",2,2,2,"High","reliability",10
10020885,22,1,"yes",2,2,2,"High","reliability",10
10023071,17,1,"yes",2,2,2,"High","reliability",10
10023139,12,1,"yes",2,2,2,"High","reliability",10
10023224,2,1,"yes",2,2,2,"High","reliability",10
10023552,0,1,"yes",2,2,2,"High","reliability",10
10023681,20,1,"yes",2,2,2,"High","reliability",10
10023732,15,1,"yes",2,2,2,"High","reliability",10
10023780,15,1,"yes",2,2,2,"High","reliability",10
10023999,18,1,"yes",2,2,2,"High","reliability",10
10024838,25,1,"yes",2,2,2,"High","reliability",10
10024929,27,1,"yes",2,2,2,"High","reliability",10
10024949,11,1,"yes",2,2,2,"High","reliability",10
10025194,15,1,"yes",2,2,2,"High","reliability",10
10025225,17,1,"yes",2,2,2,"High","reliability",10
10025242,19,1,"yes",2,2,2,"High","reliability",10
10025254,9,1,"yes",2,2,2,"High","reliability",10
10025593,24,1,"yes",2,2,2,"High","reliability",10
10025806,20,1,"yes",2,2,2,"High","reliability",10
10026788,12,1,"yes",2,2,2,"High","reliability",10
10027503,29,1,"yes",2,2,2,"High","reliability",10
10027572,28,1,"yes",2,2,2,"High","reliability",10
10027717,7,1,"yes",2,2,2,"High","reliability",10
10027719,19,1,"yes",2,2,2,"High","reliability",10
10027772,11,1,"yes",2,2,2,"High","reliability",10
10027915,18,1,"yes",2,2,2,"High","reliability",10
10028576,23,1,"yes",2,2,2,"High","reliability",10
10029055,16,1,"yes",2,2,2,"High","reliability",10
10029326,10,1,"yes",2,2,2,"High","reliability",10
10029348,3,1,"yes",2,2,2,"High","reliability",10
10029492,9,1,"yes",2,2,2,"High","reliability",10
10029696,6,1,"yes",2,2,2,"High","reliability",10
10029787,9,1,"yes",2,2,2,"High","reliability",10
10029842,3,1,"yes",2,2,2,"High","reliability",10
10029917,18,1,"yes",2,2,2,"High","reliability",10
10030004,20,1,"yes",2,2,2,"High","reliability",10
10030404,11,1,"yes",2,2,2,"High","reliability",10
10030446,22,1,"yes",2,2,2,"High","reliability",10
10030551,23,1,"yes",2,2,2,"High","reliability",10
10030791,4,1,"yes",2,2,2,"High","reliability",10
10031041,3,1,"yes",2,2,2,"High","reliability",10
10031147,3,1,"yes",2,2,2,"High","reliability",10
10031212,11,1,"yes",2,2,2,"High","reliability",10
10031230,6,1,"yes",2,2,2,"High","reliability",10
10031231,1,1,"yes",2,2,2,"High","reliability",10
10031431,3,1,"yes",2,2,2,"High","reliability",10
10031691,16,1,"yes",2,2,2,"High","reliability",10
10031892,1,1,"yes",2,2,2,"High","reliability",10
10032148,0,1,"yes",2,2,2,"High","reliability",10
10032299,20,1,"yes",2,2,2,"High","reliability",10
10032472,36,1,"yes",2,2,2,"High","reliability",10
10033112,11,1,"yes",2,2,2,"High","reliability",10
10033320,14,1,"yes",2,2,2,"High","reliability",10
10033375,24,1,"yes",2,2,2,"High","reliability",10
10033407,19,1,"yes",2,2,2,"High","reliability",10
10033609,44,1,"yes",2,2,2,"High","reliability",10
10033639,1,1,"yes",2,2,2,"High","reliability",10
10033675,21,1,"yes",2,2,2,"High","reliability",10
10033830,6,1,"yes",2,2,2,"High","reliability",10
10033855,7,1,"yes",2,2,2,"High","reliability",10
10034029,11,1,"yes",2,2,2,"High","reliability",10
10034347,23,1,"yes",2,2,2,"High","reliability",10
10034403,18,1,"yes",2,2,2,"High","reliability",10
10034533,20,1,"yes",2,2,2,"High","reliability",10
10034674,16,1,"yes",2,2,2,"High","reliability",10
10034733,7,1,"yes",2,2,2,"High","reliability",10
10034746,5,1,"yes",2,2,2,"High","reliability",10
10034814,14,1,"yes",2,2,2,"High","reliability",10
10035037,10,1,"yes",2,2,2,"High","reliability",10
10035461,9,1,"yes",2,2,2,"High","reliability",10
10035588,4,1,"yes",2,2,2,"High","reliability",10
10035991,17,1,"yes",2,2,2,"High","reliability",10
10036175,37,1,"yes",2,2,2,"High","reliability",10
10036321,7,1,"yes",2,2,2,"High","reliability",10
10036507,10,1,"yes",2,2,2,"High","reliability",10
10036933,24,1,"yes",2,2,2,"High","reliability",10
10037379,4,1,"yes",2,2,2,"High","reliability",10
10037522,10,1,"yes",2,2,2,"High","reliability",10
10037831,20,1,"yes",2,2,2,"High","reliability",10
10038075,17,1,"yes",2,2,2,"High","reliability",10
10038744,1,1,"yes",2,2,2,"High","reliability",10
10039036,3,1,"yes",2,2,2,"High","reliability",10
10039461,17,1,"yes",2,2,2,"High","reliability",10
10012332,28,1,"no",2,2,2,"High","reliability",10
10013922,16,1,"no",2,2,2,"High","reliability",10
10014006,27,1,"no",2,2,2,"High","reliability",10
10015111,6,1,"no",2,2,2,"High","reliability",10
10015118,11,1,"no",2,2,2,"High","reliability",10
10015336,27,1,"no",2,2,2,"High","reliability",10
10016245,19,1,"no",2,2,2,"High","reliability",10
10016849,27,1,"no",2,2,2,"High","reliability",10
10017595,27,1,"no",2,2,2,"High","reliability",10
10017808,12,1,"no",2,2,2,"High","reliability",10
10017915,18,1,"no",2,2,2,"High","reliability",10
10018101,28,1,"no",2,2,2,"High","reliability",10
10018123,11,1,"no",2,2,2,"High","reliability",10
10018241,55,1,"no",2,2,2,"High","reliability",10
10019035,12,1,"no",2,2,2,"High","reliability",10
10019067,5,1,"no",2,2,2,"High","reliability",10
10019388,11,1,"no",2,2,2,"High","reliability",10
10019976,14,1,"no",2,2,2,"High","reliability",10
10020531,1,1,"no",2,2,2,"High","reliability",10
10020829,4,1,"no",2,2,2,"High","reliability",10
10021321,11,1,"no",2,2,2,"High","reliability",10
10021373,16,1,"no",2,2,2,"High","reliability",10
10021409,22,1,"no",2,2,2,"High","reliability",10
10021601,22,1,"no",2,2,2,"High","reliability",10
10021861,9,1,"no",2,2,2,"High","reliability",10
10021985,18,1,"no",2,2,2,"High","reliability",10
10022463,3,1,"no",2,2,2,"High","reliability",10
10022801,3,1,"no",2,2,2,"High","reliability",10
10023152,2,1,"no",2,2,2,"High","reliability",10
10023364,12,1,"no",2,2,2,"High","reliability",10
10023664,12,1,"no",2,2,2,"High","reliability",10
10024210,16,1,"no",2,2,2,"High","reliability",10
10024430,9,1,"no",2,2,2,"High","reliability",10
10026116,7,1,"no",2,2,2,"High","reliability",10
10026454,8,1,"no",2,2,2,"High","reliability",10
10027518,28,1,"no",2,2,2,"High","reliability",10
10028057,17,1,"no",2,2,2,"High","reliability",10
10028826,17,1,"no",2,2,2,"High","reliability",10
10028954,28,1,"no",2,2,2,"High","reliability",10
10030037,28,1,"no",2,2,2,"High","reliability",10
10030840,9,1,"no",2,2,2,"High","reliability",10
10031644,13,1,"no",2,2,2,"High","reliability",10
10031654,48,1,"no",2,2,2,"High","reliability",10
10031688,13,1,"no",2,2,2,"High","reliability",10
10031925,0,1,"no",2,2,2,"High","reliability",10
10033336,23,1,"no",2,2,2,"High","reliability",10
10036926,28,1,"no",2,2,2,"High","reliability",10
10037057,22,1,"no",2,2,2,"High","reliability",10
10037438,57,1,"no",2,2,2,"High","reliability",10
10037774,7,1,"no",2,2,2,"High","reliability",10
10038126,13,1,"no",2,2,2,"High","reliability",10
10038198,9,1,"no",2,2,2,"High","reliability",10
10038222,12,1,"no",2,2,2,"High","reliability",10
10038332,7,1,"no",2,2,2,"High","reliability",10
10038531,12,1,"no",2,2,2,"High","reliability",10
10038623,4,1,"no",2,2,2,"High","reliability",10
10038713,4,1,"no",2,2,2,"High","reliability",10
10039458,15,1,"no",2,2,2,"High","reliability",10
10039509,17,1,"no",2,2,2,"High","reliability",10
10039637,41,1,"no",2,2,2,"High","reliability",10
10039690,57,1,"no",2,2,2,"High","reliability",10
10039718,26,1,"no",2,2,2,"High","reliability",10
10039797,7,1,"no",2,2,2,"High","reliability",10
10012204,15,1,"no",1,2,2,"High","reliability",10
10012345,7,1,"no",1,2,2,"High","reliability",10
10012424,,1,"yes",1,2,2,"High","reliability",10
10012583,10,1,"no",1,2,2,"High","reliability",10
10012650,24,1,"no",1,2,2,"High","reliability",10
10012838,28,1,"no",1,2,2,"High","reliability",10
10012846,17,1,"yes",1,2,2,"High","reliability",10
10012917,10,1,"no",1,2,2,"High","reliability",10
10013048,27,1,"no",1,2,2,"High","reliability",10
10013154,7,1,"no",1,2,2,"High","reliability",10
10013466,15,1,"no",1,2,2,"High","reliability",10
10013549,27,1,"no",1,2,2,"High","reliability",10
10013933,19,1,"yes",1,2,2,"High","reliability",10
10014124,4,1,"yes",1,2,2,"High","reliability",10
10014325,24,1,"yes",1,2,2,"High","reliability",10
10014731,16,1,"no",1,2,2,"High","reliability",10
10014886,29,1,"no",1,2,2,"High","reliability",10
10015281,14,1,"yes",1,2,2,"High","reliability",10
10015304,5,1,"no",1,2,2,"High","reliability",10
10015676,28,1,"yes",1,2,2,"High","reliability",10
10015864,28,1,"no",1,2,2,"High","reliability",10
10015873,,1,"yes",1,2,2,"High","reliability",10
10015932,8,1,"yes",1,2,2,"High","reliability",10
10016050,26,1,"yes",1,2,2,"High","reliability",10
10016186,29,1,"no",1,2,2,"High","reliability",10
10016566,29,1,"yes",1,2,2,"High","reliability",10
10016919,8,1,"no",1,2,2,"High","reliability",10
10017447,28,1,"no",1,2,2,"High","reliability",10
10017563,28,1,"no",1,2,2,"High","reliability",10
10017793,14,1,"no",1,2,2,"High","reliability",10
10017848,0,1,"yes",1,2,2,"High","reliability",10
10017972,9,1,"yes",1,2,2,"High","reliability",10
10018151,6,1,"no",1,2,2,"High","reliability",10
10018564,14,1,"no",1,2,2,"High","reliability",10
10022173,2,1,"no",1,2,2,"High","reliability",10
10023027,3,1,"no",1,2,2,"High","reliability",10
10025554,14,1,"no",1,2,2,"High","reliability",10
10026529,23,1,"no",1,2,2,"High","reliability",10
10028632,16,1,"no",1,2,2,"High","reliability",10
10029036,4,1,"yes",1,2,2,"High","reliability",10
10029150,29,1,"no",1,2,2,"High","reliability",10
10029540,26,1,"yes",1,2,2,"High","reliability",10
10030592,8,1,"yes",1,2,2,"High","reliability",10
10030691,14,1,"yes",1,2,2,"High","reliability",10
10030710,28,1,"yes",1,2,2,"High","reliability",10
10031647,14,1,"yes",1,2,2,"High","reliability",10
10031713,0,1,"yes",1,2,2,"High","reliability",10
10031720,29,1,"yes",1,2,2,"High","reliability",10
10032260,16,1,"yes",1,2,2,"High","reliability",10
10032527,21,1,"yes",1,2,2,"High","reliability",10
10032532,10,1,"yes",1,2,2,"High","reliability",10
10033513,23,1,"no",1,2,2,"High","reliability",10
10034321,6,1,"yes",1,2,2,"High","reliability",10
10034667,25,1,"no",1,2,2,"High","reliability",10
10035075,22,1,"yes",1,2,2,"High","reliability",10
10035203,10,1,"yes",1,2,2,"High","reliability",10
10035227,8,1,"yes",1,2,2,"High","reliability",10
10035824,27,1,"yes",1,2,2,"High","reliability",10
10036014,14,1,"yes",1,2,2,"High","reliability",10
10036547,3,1,"no",1,2,2,"High","reliability",10
10036610,28,1,"yes",1,2,2,"High","reliability",10
10037439,3,1,"yes",1,2,2,"High","reliability",10
10038189,1,1,"yes",1,2,2,"High","reliability",10
10038861,15,1,"no",1,2,2,"High","reliability",10
10039323,1,1,"no",1,2,2,"High","reliability",10
10012276,7,1,"yes",1,2,2,"High","reliability",7
10012393,2,1,"no",1,2,2,"High","reliability",7
10012949,17,1,"yes",1,2,2,"High","reliability",7
10013041,28,1,"yes",1,2,2,"High","reliability",7
10013061,0,1,"yes",1,2,2,"High","reliability",7
10013074,22,1,"no",1,2,2,"High","reliability",7
10013276,24,1,"yes",1,2,2,"High","reliability",7
10013386,22,1,"no",1,2,2,"High","reliability",7
10013395,9,1,"yes",1,2,2,"High","reliability",7
10013793,28,1,"yes",1,2,2,"High","reliability",7
10013824,5,1,"no",1,2,2,"High","reliability",7
10014782,7,1,"no",1,2,2,"High","reliability",7
10015229,13,1,"no",1,2,2,"High","reliability",7
10015656,2,1,"no",1,2,2,"High","reliability",7
10016003,23,1,"yes",1,2,2,"High","reliability",7
10016697,25,1,"no",1,2,2,"High","reliability",7
10016802,2,1,"yes",1,2,2,"High","reliability",7
10017460,25,1,"no",1,2,2,"High","reliability",7
10018634,23,1,"no",1,2,2,"High","reliability",7
10018989,16,1,"yes",1,2,2,"High","reliability",7
10019745,7,1,"no",1,2,2,"High","reliability",7
10021937,4,1,"no",1,2,2,"High","reliability",7
10023437,11,1,"yes",1,2,2,"High","reliability",7
10023466,26,1,"yes",1,2,2,"High","reliability",7
10024059,9,1,"no",1,2,2,"High","reliability",7
10024670,26,1,"no",1,2,2,"High","reliability",7
10024688,25,1,"no",1,2,2,"High","reliability",7
10025921,9,1,"no",1,2,2,"High","reliability",7
10026411,23,1,"no",1,2,2,"High","reliability",7
10026967,24,1,"yes",1,2,2,"High","reliability",7
10028547,27,1,"yes",1,2,2,"High","reliability",7
10029960,29,1,"yes",1,2,2,"High","reliability",7
10031517,9,1,"yes",1,2,2,"High","reliability",7
10033080,6,1,"yes",1,2,2,"High","reliability",7
10033146,5,1,"yes",1,2,2,"High","reliability",7
10033462,9,1,"yes",1,2,2,"High","reliability",7
10034706,20,1,"yes",1,2,2,"High","reliability",7
10034727,6,1,"yes",1,2,2,"High","reliability",7
10036595,4,1,"yes",1,2,2,"High","reliability",7
10036603,11,1,"yes",1,2,2,"High","reliability",7
10036856,12,1,"yes",1,2,2,"High","reliability",7
10013017,20,1,"no",2,2,2,"High","reliability",7
10013171,2,1,"no",2,2,2,"High","reliability",7
10013462,0,1,"no",2,2,2,"High","reliability",7
10014113,29,1,"no",2,2,2,"High","reliability",7
10014231,14,1,"no",2,2,2,"High","reliability",7
10014413,3,1,"no",2,2,2,"High","reliability",7
10014861,27,1,"no",2,2,2,"High","reliability",7
10014935,19,1,"no",2,2,2,"High","reliability",7
10015253,27,1,"no",2,2,2,"High","reliability",7
10016797,21,1,"no",2,2,2,"High","reliability",7
10016844,20,1,"no",2,2,2,"High","reliability",7
10016879,25,1,"no",2,2,2,"High","reliability",7
10017029,6,1,"no",2,2,2,"High","reliability",7
10017124,7,1,"no",2,2,2,"High","reliability",7
10017381,21,1,"no",2,2,2,"High","reliability",7
10018058,9,1,"no",2,2,2,"High","reliability",7
10018094,20,1,"no",2,2,2,"High","reliability",7
10018269,29,1,"no",2,2,2,"High","reliability",7
10018432,60,1,"no",2,2,2,"High","reliability",7
10018442,29,1,"no",2,2,2,"High","reliability",7
10018614,2,1,"no",2,2,2,"High","reliability",7
10018708,28,1,"no",2,2,2,"High","reliability",7
10018800,20,1,"no",2,2,2,"High","reliability",7
10018994,23,1,"no",2,2,2,"High","reliability",7
10019661,26,1,"no",2,2,2,"High","reliability",7
10019746,3,1,"no",2,2,2,"High","reliability",7
10020051,12,1,"no",2,2,2,"High","reliability",7
10020185,17,1,"no",2,2,2,"High","reliability",7
10020581,20,1,"no",2,2,2,"High","reliability",7
10020595,6,1,"no",2,2,2,"High","reliability",7
10020636,6,1,"no",2,2,2,"High","reliability",7
10021598,25,1,"no",2,2,2,"High","reliability",7
10022079,3,1,"no",2,2,2,"High","reliability",7
10022558,24,1,"no",2,2,2,"High","reliability",7
10022715,2,1,"no",2,2,2,"High","reliability",7
10022763,27,1,"no",2,2,2,"High","reliability",7
10023222,5,1,"no",2,2,2,"High","reliability",7
10023264,3,1,"no",2,2,2,"High","reliability",7
10023434,4,1,"no",2,2,2,"High","reliability",7
10024329,14,1,"no",2,2,2,"High","reliability",7
10024354,0,1,"no",2,2,2,"High","reliability",7
10026478,16,1,"no",2,2,2,"High","reliability",7
10026533,16,1,"no",2,2,2,"High","reliability",7
10026583,24,1,"no",2,2,2,"High","reliability",7
10027017,16,1,"no",2,2,2,"High","reliability",7
10027286,12,1,"no",2,2,2,"High","reliability",7
10027577,7,1,"no",2,2,2,"High","reliability",7
10027751,24,1,"no",2,2,2,"High","reliability",7
10028429,18,1,"no",2,2,2,"High","reliability",7
10029163,20,1,"no",2,2,2,"High","reliability",7
