Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Quater
2015-10-01 00:00:00.000,"2015",4,10,1,20151001,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","Q4"
2015-10-02 00:00:00.000,"2015",4,10,2,20151002,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","Q4"
2015-10-03 00:00:00.000,"2015",4,10,3,20151003,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","Q4"
2015-10-04 00:00:00.000,"2015",4,10,4,20151004,"October","Oct 2015","Q4 2015",6,"Sunday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","Q4"
2015-10-05 00:00:00.000,"2015",4,10,5,20151005,"October","Oct 2015","Q4 2015",0,"Monday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-06 00:00:00.000,"2015",4,10,6,20151006,"October","Oct 2015","Q4 2015",1,"Tuesday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-07 00:00:00.000,"2015",4,10,7,20151007,"October","Oct 2015","Q4 2015",2,"Wednesday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-08 00:00:00.000,"2015",4,10,8,20151008,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-09 00:00:00.000,"2015",4,10,9,20151009,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-10 00:00:00.000,"2015",4,10,10,20151010,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-11 00:00:00.000,"2015",4,10,11,20151011,"October","Oct 2015","Q4 2015",6,"Sunday",2015-10-11 00:00:00.000,41,20151000,20150400,"15","FY16","Q4"
2015-10-12 00:00:00.000,"2015",4,10,12,20151012,"October","Oct 2015","Q4 2015",0,"Monday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-13 00:00:00.000,"2015",4,10,13,20151013,"October","Oct 2015","Q4 2015",1,"Tuesday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-14 00:00:00.000,"2015",4,10,14,20151014,"October","Oct 2015","Q4 2015",2,"Wednesday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-15 00:00:00.000,"2015",4,10,15,20151015,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-16 00:00:00.000,"2015",4,10,16,20151016,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-17 00:00:00.000,"2015",4,10,17,20151017,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-18 00:00:00.000,"2015",4,10,18,20151018,"October","Oct 2015","Q4 2015",6,"Sunday",2015-10-18 00:00:00.000,42,20151000,20150400,"15","FY16","Q4"
2015-10-19 00:00:00.000,"2015",4,10,19,20151019,"October","Oct 2015","Q4 2015",0,"Monday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-20 00:00:00.000,"2015",4,10,20,20151020,"October","Oct 2015","Q4 2015",1,"Tuesday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-21 00:00:00.000,"2015",4,10,21,20151021,"October","Oct 2015","Q4 2015",2,"Wednesday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-22 00:00:00.000,"2015",4,10,22,20151022,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-23 00:00:00.000,"2015",4,10,23,20151023,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-24 00:00:00.000,"2015",4,10,24,20151024,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-25 00:00:00.000,"2015",4,10,25,20151025,"October","Oct 2015","Q4 2015",6,"Sunday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","Q4"
2015-10-26 00:00:00.000,"2015",4,10,26,20151026,"October","Oct 2015","Q4 2015",0,"Monday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-10-27 00:00:00.000,"2015",4,10,27,20151027,"October","Oct 2015","Q4 2015",1,"Tuesday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-10-28 00:00:00.000,"2015",4,10,28,20151028,"October","Oct 2015","Q4 2015",2,"Wednesday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-10-29 00:00:00.000,"2015",4,10,29,20151029,"October","Oct 2015","Q4 2015",3,"Thursday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-10-30 00:00:00.000,"2015",4,10,30,20151030,"October","Oct 2015","Q4 2015",4,"Friday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-10-31 00:00:00.000,"2015",4,10,31,20151031,"October","Oct 2015","Q4 2015",5,"Saturday",2015-11-01 00:00:00.000,44,20151000,20150400,"15","FY16","Q4"
2015-11-01 00:00:00.000,"2015",4,11,1,20151101,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-01 00:00:00.000,44,20151100,20150400,"15","FY16","Q4"
2015-11-02 00:00:00.000,"2015",4,11,2,20151102,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-03 00:00:00.000,"2015",4,11,3,20151103,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-04 00:00:00.000,"2015",4,11,4,20151104,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-05 00:00:00.000,"2015",4,11,5,20151105,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-06 00:00:00.000,"2015",4,11,6,20151106,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-07 00:00:00.000,"2015",4,11,7,20151107,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-08 00:00:00.000,"2015",4,11,8,20151108,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","Q4"
2015-11-09 00:00:00.000,"2015",4,11,9,20151109,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-10 00:00:00.000,"2015",4,11,10,20151110,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-11 00:00:00.000,"2015",4,11,11,20151111,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-12 00:00:00.000,"2015",4,11,12,20151112,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-13 00:00:00.000,"2015",4,11,13,20151113,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-14 00:00:00.000,"2015",4,11,14,20151114,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-15 00:00:00.000,"2015",4,11,15,20151115,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-15 00:00:00.000,46,20151100,20150400,"15","FY16","Q4"
2015-11-16 00:00:00.000,"2015",4,11,16,20151116,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-17 00:00:00.000,"2015",4,11,17,20151117,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-18 00:00:00.000,"2015",4,11,18,20151118,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-19 00:00:00.000,"2015",4,11,19,20151119,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-20 00:00:00.000,"2015",4,11,20,20151120,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-21 00:00:00.000,"2015",4,11,21,20151121,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-22 00:00:00.000,"2015",4,11,22,20151122,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","Q4"
2015-11-23 00:00:00.000,"2015",4,11,23,20151123,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-24 00:00:00.000,"2015",4,11,24,20151124,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-25 00:00:00.000,"2015",4,11,25,20151125,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-26 00:00:00.000,"2015",4,11,26,20151126,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-27 00:00:00.000,"2015",4,11,27,20151127,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-28 00:00:00.000,"2015",4,11,28,20151128,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-29 00:00:00.000,"2015",4,11,29,20151129,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-29 00:00:00.000,48,20151100,20150400,"15","FY16","Q4"
2015-11-30 00:00:00.000,"2015",4,11,30,20151130,"November","Nov 2015","Q4 2015",0,"Monday",2015-12-06 00:00:00.000,49,20151100,20150400,"15","FY16","Q4"
2015-12-01 00:00:00.000,"2015",4,12,1,20151201,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-02 00:00:00.000,"2015",4,12,2,20151202,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-03 00:00:00.000,"2015",4,12,3,20151203,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-04 00:00:00.000,"2015",4,12,4,20151204,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-05 00:00:00.000,"2015",4,12,5,20151205,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-06 00:00:00.000,"2015",4,12,6,20151206,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Q4"
2015-12-07 00:00:00.000,"2015",4,12,7,20151207,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-08 00:00:00.000,"2015",4,12,8,20151208,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-09 00:00:00.000,"2015",4,12,9,20151209,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-10 00:00:00.000,"2015",4,12,10,20151210,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-11 00:00:00.000,"2015",4,12,11,20151211,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-12 00:00:00.000,"2015",4,12,12,20151212,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-13 00:00:00.000,"2015",4,12,13,20151213,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Q4"
2015-12-14 00:00:00.000,"2015",4,12,14,20151214,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-15 00:00:00.000,"2015",4,12,15,20151215,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-16 00:00:00.000,"2015",4,12,16,20151216,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-17 00:00:00.000,"2015",4,12,17,20151217,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-18 00:00:00.000,"2015",4,12,18,20151218,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-19 00:00:00.000,"2015",4,12,19,20151219,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-20 00:00:00.000,"2015",4,12,20,20151220,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Q4"
2015-12-21 00:00:00.000,"2015",4,12,21,20151221,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-22 00:00:00.000,"2015",4,12,22,20151222,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-23 00:00:00.000,"2015",4,12,23,20151223,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-24 00:00:00.000,"2015",4,12,24,20151224,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-25 00:00:00.000,"2015",4,12,25,20151225,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-26 00:00:00.000,"2015",4,12,26,20151226,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-27 00:00:00.000,"2015",4,12,27,20151227,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Q4"
2015-12-28 00:00:00.000,"2015",4,12,28,20151228,"December","Dec 2015","Q4 2015",0,"Monday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Q4"
2015-12-29 00:00:00.000,"2015",4,12,29,20151229,"December","Dec 2015","Q4 2015",1,"Tuesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Q4"
2015-12-30 00:00:00.000,"2015",4,12,30,20151230,"December","Dec 2015","Q4 2015",2,"Wednesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Q4"
2015-12-31 00:00:00.000,"2015",4,12,31,20151231,"December","Dec 2015","Q4 2015",3,"Thursday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Q4"
2015-04-01 00:00:00.000,"2015",2,4,1,20150401,"April","Apr 2015","Q2 2015",2,"Wednesday",2015-04-05 00:00:00.000,14,20150400,20150200,"15","FY16","Q2"
2015-04-02 00:00:00.000,"2015",2,4,2,20150402,"April","Apr 2015","Q2 2015",3,"Thursday",2015-04-05 00:00:00.000,14,20150400,20150200,"15","FY16","Q2"
2015-04-03 00:00:00.000,"2015",2,4,3,20150403,"April","Apr 2015","Q2 2015",4,"Friday",2015-04-05 00:00:00.000,14,20150400,20150200,"15","FY16","Q2"
2015-04-04 00:00:00.000,"2015",2,4,4,20150404,"April","Apr 2015","Q2 2015",5,"Saturday",2015-04-05 00:00:00.000,14,20150400,20150200,"15","FY16","Q2"
2015-04-05 00:00:00.000,"2015",2,4,5,20150405,"April","Apr 2015","Q2 2015",6,"Sunday",2015-04-05 00:00:00.000,14,20150400,20150200,"15","FY16","Q2"
2015-04-06 00:00:00.000,"2015",2,4,6,20150406,"April","Apr 2015","Q2 2015",0,"Monday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-07 00:00:00.000,"2015",2,4,7,20150407,"April","Apr 2015","Q2 2015",1,"Tuesday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-08 00:00:00.000,"2015",2,4,8,20150408,"April","Apr 2015","Q2 2015",2,"Wednesday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-09 00:00:00.000,"2015",2,4,9,20150409,"April","Apr 2015","Q2 2015",3,"Thursday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-10 00:00:00.000,"2015",2,4,10,20150410,"April","Apr 2015","Q2 2015",4,"Friday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-11 00:00:00.000,"2015",2,4,11,20150411,"April","Apr 2015","Q2 2015",5,"Saturday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-12 00:00:00.000,"2015",2,4,12,20150412,"April","Apr 2015","Q2 2015",6,"Sunday",2015-04-12 00:00:00.000,15,20150400,20150200,"15","FY16","Q2"
2015-04-13 00:00:00.000,"2015",2,4,13,20150413,"April","Apr 2015","Q2 2015",0,"Monday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-14 00:00:00.000,"2015",2,4,14,20150414,"April","Apr 2015","Q2 2015",1,"Tuesday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-15 00:00:00.000,"2015",2,4,15,20150415,"April","Apr 2015","Q2 2015",2,"Wednesday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-16 00:00:00.000,"2015",2,4,16,20150416,"April","Apr 2015","Q2 2015",3,"Thursday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-17 00:00:00.000,"2015",2,4,17,20150417,"April","Apr 2015","Q2 2015",4,"Friday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-18 00:00:00.000,"2015",2,4,18,20150418,"April","Apr 2015","Q2 2015",5,"Saturday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-19 00:00:00.000,"2015",2,4,19,20150419,"April","Apr 2015","Q2 2015",6,"Sunday",2015-04-19 00:00:00.000,16,20150400,20150200,"15","FY16","Q2"
2015-04-20 00:00:00.000,"2015",2,4,20,20150420,"April","Apr 2015","Q2 2015",0,"Monday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-21 00:00:00.000,"2015",2,4,21,20150421,"April","Apr 2015","Q2 2015",1,"Tuesday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-22 00:00:00.000,"2015",2,4,22,20150422,"April","Apr 2015","Q2 2015",2,"Wednesday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-23 00:00:00.000,"2015",2,4,23,20150423,"April","Apr 2015","Q2 2015",3,"Thursday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-24 00:00:00.000,"2015",2,4,24,20150424,"April","Apr 2015","Q2 2015",4,"Friday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-25 00:00:00.000,"2015",2,4,25,20150425,"April","Apr 2015","Q2 2015",5,"Saturday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-26 00:00:00.000,"2015",2,4,26,20150426,"April","Apr 2015","Q2 2015",6,"Sunday",2015-04-26 00:00:00.000,17,20150400,20150200,"15","FY16","Q2"
2015-04-27 00:00:00.000,"2015",2,4,27,20150427,"April","Apr 2015","Q2 2015",0,"Monday",2015-05-03 00:00:00.000,18,20150400,20150200,"15","FY16","Q2"
2015-04-28 00:00:00.000,"2015",2,4,28,20150428,"April","Apr 2015","Q2 2015",1,"Tuesday",2015-05-03 00:00:00.000,18,20150400,20150200,"15","FY16","Q2"
2015-04-29 00:00:00.000,"2015",2,4,29,20150429,"April","Apr 2015","Q2 2015",2,"Wednesday",2015-05-03 00:00:00.000,18,20150400,20150200,"15","FY16","Q2"
2015-04-30 00:00:00.000,"2015",2,4,30,20150430,"April","Apr 2015","Q2 2015",3,"Thursday",2015-05-03 00:00:00.000,18,20150400,20150200,"15","FY16","Q2"
2015-05-01 00:00:00.000,"2015",2,5,1,20150501,"May","May 2015","Q2 2015",4,"Friday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY16","Q2"
2015-05-02 00:00:00.000,"2015",2,5,2,20150502,"May","May 2015","Q2 2015",5,"Saturday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY16","Q2"
2015-05-03 00:00:00.000,"2015",2,5,3,20150503,"May","May 2015","Q2 2015",6,"Sunday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY16","Q2"
2015-05-04 00:00:00.000,"2015",2,5,4,20150504,"May","May 2015","Q2 2015",0,"Monday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-05 00:00:00.000,"2015",2,5,5,20150505,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-06 00:00:00.000,"2015",2,5,6,20150506,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-07 00:00:00.000,"2015",2,5,7,20150507,"May","May 2015","Q2 2015",3,"Thursday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-08 00:00:00.000,"2015",2,5,8,20150508,"May","May 2015","Q2 2015",4,"Friday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-09 00:00:00.000,"2015",2,5,9,20150509,"May","May 2015","Q2 2015",5,"Saturday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-10 00:00:00.000,"2015",2,5,10,20150510,"May","May 2015","Q2 2015",6,"Sunday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY16","Q2"
2015-05-11 00:00:00.000,"2015",2,5,11,20150511,"May","May 2015","Q2 2015",0,"Monday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-12 00:00:00.000,"2015",2,5,12,20150512,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-13 00:00:00.000,"2015",2,5,13,20150513,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-14 00:00:00.000,"2015",2,5,14,20150514,"May","May 2015","Q2 2015",3,"Thursday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-15 00:00:00.000,"2015",2,5,15,20150515,"May","May 2015","Q2 2015",4,"Friday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-16 00:00:00.000,"2015",2,5,16,20150516,"May","May 2015","Q2 2015",5,"Saturday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-17 00:00:00.000,"2015",2,5,17,20150517,"May","May 2015","Q2 2015",6,"Sunday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY16","Q2"
2015-05-18 00:00:00.000,"2015",2,5,18,20150518,"May","May 2015","Q2 2015",0,"Monday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-19 00:00:00.000,"2015",2,5,19,20150519,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-20 00:00:00.000,"2015",2,5,20,20150520,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-21 00:00:00.000,"2015",2,5,21,20150521,"May","May 2015","Q2 2015",3,"Thursday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-22 00:00:00.000,"2015",2,5,22,20150522,"May","May 2015","Q2 2015",4,"Friday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-23 00:00:00.000,"2015",2,5,23,20150523,"May","May 2015","Q2 2015",5,"Saturday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-24 00:00:00.000,"2015",2,5,24,20150524,"May","May 2015","Q2 2015",6,"Sunday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY16","Q2"
2015-05-25 00:00:00.000,"2015",2,5,25,20150525,"May","May 2015","Q2 2015",0,"Monday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-26 00:00:00.000,"2015",2,5,26,20150526,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-27 00:00:00.000,"2015",2,5,27,20150527,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-28 00:00:00.000,"2015",2,5,28,20150528,"May","May 2015","Q2 2015",3,"Thursday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-29 00:00:00.000,"2015",2,5,29,20150529,"May","May 2015","Q2 2015",4,"Friday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-30 00:00:00.000,"2015",2,5,30,20150530,"May","May 2015","Q2 2015",5,"Saturday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
2015-05-31 00:00:00.000,"2015",2,5,31,20150531,"May","May 2015","Q2 2015",6,"Sunday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY16","Q2"
