Index,Attribute,Value
907,"Residual",-285.62099999999919
908,"Residual",353.87299999999959
909,"Residual",-1.8519999999989523
910,"Residual",730.65999999999985
911,"Residual",117.92799999999988
912,"Residual",-954.0112999999983
913,"Residual",138.29999999999927
914,"Residual",-112.54499999999825
915,"Residual",221.33199999999852
916,"Residual",-193.43400000000111
917,"Residual",24.136999999998807
918,"Residual",791.732
919,"Residual",-274.70300000000134
920,"Residual",-1203.1519999999982
921,"Residual",1673.1209999999992
922,"Residual",287.09200000000055
923,"Residual",-488.21670000000086
924,"Residual",-703.523000000001
925,"Residual",115.75400000000081
926,"Residual",-1216.8260000000009
927,"Residual",294.77699999999822
928,"Residual",-1221.232
929,"Residual",456.45999999999913
930,"Residual",725.04300000000148
931,"Residual",-129.34800000000178
932,"Residual",343.30500000000029
933,"Residual",556.63300000000163
934,"Residual",-178.1349999999984
935,"Residual",38.098000000001775
936,"Residual",-533.57800000000134
937,"Residual",-139.02000000000044
938,"Residual",-671.3849999999984
939,"Residual",5.0370000000002619
940,"Residual",-352.63999999999942
941,"Residual",341.00400000000081
942,"Residual",93.004000000000815
943,"Residual",419.32600000000093
944,"Residual",1070.5107000000025
945,"Residual",-225.45300000000134
946,"Residual",-202.21900000000096
947,"Residual",284.49199999999837
948,"Residual",-273.24399999999878
949,"Residual",-181.67199999999866
950,"Residual",-353.89800000000105
951,"Residual",-1578.6169999999984
952,"Residual",-469.84200000000055
953,"Residual",557.476999999999
954,"Residual",-281.66200000000026
955,"Residual",-396.58799999999974
956,"Residual",-313.60699999999997
957,"Residual",-1144.6399999999994
958,"Residual",-280.64600000000064
959,"Residual",426.56399999999849
960,"Residual",-46.1929999999993
961,"Residual",53.921999999998661
962,"Residual",-604.95000000000073
963,"Residual",-1400.1519999999982
964,"Residual",27.076000000000931
965,"Residual",-237.15199999999822
966,"Residual",-291.62329999999929
967,"Residual",-739.07400000000052
968,"Residual",-75.388999999999214
969,"Residual",-320.04899999999907
970,"Residual",-73.120999999999185
971,"Residual",-238.96829999999682
972,"Residual",-1387.3869999999988
973,"Residual",-143.07800000000134
974,"Residual",-1011.0080000000016
975,"Residual",381.68770000000222
976,"Residual",92.125
977,"Residual",-83.041000000001077
978,"Residual",-275.619999999999
979,"Residual",1200.0967000000019
980,"Residual",67.018000000000029
981,"Residual",155.14300000000003
982,"Residual",473.619999999999
983,"Residual",190.26399999999921
984,"Residual",-341.53700000000026
985,"Residual",122.88000000000102
986,"Residual",637.95970000000307
987,"Residual",-1450.25
988,"Residual",716.49329999999827
989,"Residual",711.232
990,"Residual",344.59600000000137
991,"Residual",-922.58399999999892
992,"Residual",-555.2400000000016
993,"Residual",280.10670000000027
994,"Residual",139.58000000000175
995,"Residual",-1282.1970000000001
996,"Residual",547.27999999999884
997,"Residual",351.70899999999892
998,"Residual",-274.17599999999948
999,"Residual",5.2799999999988358
1000,"Residual",-49.645300000000134
1001,"Residual",-1416.6840000000011
1002,"Residual",-269.02000000000044
1003,"Residual",-117.59000000000015
1004,"Residual",26.723000000001775
1005,"Residual",-182.98600000000081
1006,"Residual",476.65199999999822
1007,"Residual",64.3650000000016
1008,"Residual",811.875
1009,"Residual",-1404.5780000000013
1010,"Residual",-398.79970000000321
1011,"Residual",21.231999999999971
1012,"Residual",-774.49799999999959
1013,"Residual",-1141.1909999999989
1014,"Residual",234.79699999999866
1015,"Residual",1141.3102999999974
1016,"Residual",1243.7659999999996
1017,"Residual",123.81999999999971
1018,"Residual",317.57800000000134
1019,"Residual",-115.23600000000079
1020,"Residual",-891.83599999999933
1021,"Residual",367.26599999999962
1022,"Residual",-131.74399999999878
1023,"Residual",-706.81999999999971
1024,"Residual",-756.15000000000146
1025,"Residual",-689.625
1026,"Residual",75.705000000001746
1027,"Residual",-168.60429999999906
1028,"Residual",-7.72899999999936
1029,"Residual",-98.215000000000146
1030,"Residual",565.11000000000058
1031,"Residual",-231.64300000000003
1032,"Residual",1400.9860000000008
1033,"Residual",63.837999999999738
1034,"Residual",-339.59800000000178
1035,"Residual",53.88300000000163
1036,"Residual",279.90000000000146
1037,"Residual",-1207.6970000000001
1038,"Residual",-34.936000000001513
1039,"Residual",181.70500000000175
1040,"Residual",321.0557000000008
1041,"Residual",-1329.1330000000016
1042,"Residual",549.90529999999853
1043,"Residual",-1599.4900000000016
1044,"Residual",756.37299999999959
1045,"Residual",235.77000000000044
1046,"Residual",-280.35399999999936
1047,"Residual",-1027.2769999999982
1048,"Residual",-127.3849999999984
1049,"Residual",-458.00600000000122
1050,"Residual",-855.07200000000012
1051,"Residual",668.75400000000081
1052,"Residual",-116.69099999999889
1053,"Residual",-310.15399999999863
1054,"Residual",1031.9670000000006
1055,"Residual",606.74670000000333
1056,"Residual",160.60199999999895
1057,"Residual",-390.2400000000016
1058,"Residual",-413.7487000000001
1059,"Residual",213.05900000000111
1060,"Residual",913.94700000000012
1061,"Residual",-1060.2170000000006
1062,"Residual",-129.54100000000108
1063,"Residual",-1161.1150000000016
1064,"Residual",-13.414000000000669
1065,"Residual",-426.93000000000029
1066,"Residual",-270.23199999999997
1067,"Residual",716.99729999999909
1068,"Residual",-322.62900000000081
1069,"Residual",257.72899999999936
1070,"Residual",-145.22629999999845
1071,"Residual",-1823.5410000000011
1072,"Residual",-1290.0349999999999
1073,"Residual",481.91200000000026
1074,"Residual",30.254000000000815
1075,"Residual",67.947000000000116
1076,"Residual",-629.38329999999769
1077,"Residual",310.7599999999984
1078,"Residual",-1592.6270000000004
1079,"Residual",200.54699999999866
1080,"Residual",-240.17599999999948
1081,"Residual",-191.375
1082,"Residual",-26.937999999998283
1083,"Residual",327.4483
1084,"Residual",65.666000000001077
1085,"Residual",366.12429999999949
1086,"Residual",1832.1487000000016
1087,"Residual",24.435299999997369
1088,"Residual",-1371.0550000000003
1089,"Residual",-34.402700000002369
1090,"Residual",-65.187999999998283
1091,"Residual",-1767.2750000000015
1092,"Residual",329.57800000000134
1093,"Residual",779.96500000000015
1094,"Residual",-326.65599999999904
1095,"Residual",-1254.2010000000009
1096,"Residual",364.36000000000058
1097,"Residual",299.66999999999825
1098,"Residual",3152.9670000000006
1099,"Residual",697.56599999999889
1100,"Residual",1484.8379999999997
1101,"Residual",-89.004000000000815
1102,"Residual",-787.31399999999849
1103,"Residual",357.97829999999885
1104,"Residual",-250.45999999999913
1105,"Residual",-125.50600000000122
1106,"Residual",-512.094000000001
1107,"Residual",1997.2459999999992
1108,"Residual",-51.984000000000378
1109,"Residual",23.599999999998545
1110,"Residual",-285.66800000000148
1111,"Residual",253.67799999999988
1112,"Residual",-169.85199999999895
1113,"Residual",-285.67199999999866
1114,"Residual",-169.49599999999919
1115,"Residual",599.81000000000131
1116,"Residual",-1059.2089999999989
1117,"Residual",-424.29000000000087
1118,"Residual",-63.585999999999331
1119,"Residual",158.46329999999944
1120,"Residual",-496.74470000000292
1121,"Residual",-597.47300000000178
1122,"Residual",371.72329999999783
1123,"Residual",-1615.2829999999994
1124,"Residual",-1656.7249999999985
1125,"Residual",212.91200000000026
1126,"Residual",-329.05500000000029
1127,"Residual",75.526999999998225
1128,"Residual",868.04029999999693
1129,"Residual",-152.15599999999904
1130,"Residual",-228.331299999998
1131,"Residual",-386.60329999999885
1132,"Residual",-486.44770000000062
1133,"Residual",-315.13229999999749
1134,"Residual",-267.11699999999837
1135,"Residual",-564.99599999999919
1136,"Residual",-653.87299999999959
1137,"Residual",-1276.5590000000011
1138,"Residual",282.08000000000175
1139,"Residual",-370.05299999999988
1140,"Residual",-202.07400000000052
1141,"Residual",-247.73400000000038
1142,"Residual",-1356.607
1143,"Residual",273.9320000000007
1144,"Residual",355.25600000000122
1145,"Residual",498.96500000000015
1146,"Residual",-1168.9300000000003
1147,"Residual",232.42399999999907
1148,"Residual",-680.357
1149,"Residual",-433.09600000000137
1150,"Residual",-257.20500000000175
1151,"Residual",-1265.6899999999987
1152,"Residual",51.879000000000815
1153,"Residual",-1445.0060000000012
1154,"Residual",-2055.0200000000004
1155,"Residual",-1507.4429999999993
1156,"Residual",-1573.2580000000016
1157,"Residual",-157.1150000000016
1158,"Residual",-439.70000000000073
1159,"Residual",159.94830000000002
1160,"Residual",-1303.1860000000015
1161,"Residual",-1640.0819999999985
1162,"Residual",-351.5672999999988
1163,"Residual",66.877000000000407
1164,"Residual",-27.412000000000262
1165,"Residual",184.34529999999722
1166,"Residual",-129.30299999999988
1167,"Residual",-1021.6169999999984
1168,"Residual",193.25400000000081
1169,"Residual",211.86300000000119
1170,"Residual",-366.27000000000044
1171,"Residual",-1068.7742999999973
1172,"Residual",248.00200000000041
1173,"Residual",-289.8849999999984
1174,"Residual",157.95000000000073
1175,"Residual",-1586.1169999999984
1176,"Residual",-12.36699999999837
1177,"Residual",-455.73800000000119
1178,"Residual",-1896.1759999999995
1179,"Residual",-303.92199999999866
1180,"Residual",-577.982
1181,"Residual",-660.0679999999993
1182,"Residual",35.34400000000096
1183,"Residual",-247.36000000000058
1184,"Residual",-6.2520000000004075
1185,"Residual",-1192.0999999999985
1186,"Residual",-968.52999999999884
1187,"Residual",698.01399999999921
1188,"Residual",11.458999999998923
1189,"Residual",-534.98400000000038
1190,"Residual",-124.43999999999869
1191,"Residual",-334.45500000000175
1192,"Residual",-1614.0200000000004
1193,"Residual",-894.61699999999837
1194,"Residual",-830.84999999999854
1195,"Residual",-1308.0060000000012
1196,"Residual",306.73129999999946
1197,"Residual",9.11699999999837
1198,"Residual",-363.67399999999907
1199,"Residual",-323.17599999999948
1200,"Residual",-1447.8669999999984
1201,"Residual",-1132.7769999999982
1202,"Residual",-282.92599999999948
1203,"Residual",-1292.3359999999993
1204,"Residual",-279.7599999999984
1205,"Residual",-35.840000000000146
1206,"Residual",-1467.8729999999996
1207,"Residual",-1173.1270000000004
1208,"Residual",28.31000000000131
1209,"Residual",-423.70699999999852
1210,"Residual",-3531.8379999999997
1211,"Residual",166.86699999999837
1212,"Residual",-88.553299999999581
1213,"Residual",-159.82200000000012
1214,"Residual",465.10199999999895
1215,"Residual",-1941.5080000000016
1216,"Residual",-2397.8187
1217,"Residual",70.6369999999988
1218,"Residual",-41.099999999998545
1219,"Residual",-399.24599999999919
1220,"Residual",451.73400000000038
1221,"Residual",-171.90399999999863
1222,"Residual",626.78700000000026
1223,"Residual",527.23670000000129
1224,"Residual",190.61699999999837
1225,"Residual",-1165.6519999999982
1226,"Residual",-331.39500000000044
1227,"Residual",-136.46570000000065
1228,"Residual",948.47899999999936
1229,"Residual",-641.44499999999971
1230,"Residual",-692.91200000000026
1231,"Residual",-1514.8950000000004
1232,"Residual",-69.919999999998254
1233,"Residual",-24.981999999999971
1234,"Residual",563.398000000001
1235,"Residual",-345.26199999999881
1236,"Residual",-988.6820000000007
1237,"Residual",-126.27999999999884
1238,"Residual",-392.4900000000016
1239,"Residual",-340.62900000000081
1240,"Residual",82.063999999998487
1241,"Residual",-145.17799999999988
1242,"Residual",-349.418700000002
1243,"Residual",686.53700000000026
1244,"Residual",55.020000000000437
1245,"Residual",-592.95000000000073
1246,"Residual",-540.32800000000134
1247,"Residual",176.09600000000137
1248,"Residual",-157.97999999999956
1249,"Residual",62.247999999999593
1250,"Residual",-148.34400000000096
1251,"Residual",444.65799999999945
1252,"Residual",78.715000000000146
1253,"Residual",-479.08929999999964
1254,"Residual",-153.875
1255,"Residual",410.27999999999884
1256,"Residual",388.59000000000015
1257,"Residual",54.290000000000873
1258,"Residual",-29.9900000000016
1259,"Residual",-115.67270000000281
1260,"Residual",-220.70000000000073
1261,"Residual",126.63000000000102
1262,"Residual",-118.10699999999997
1263,"Residual",-228.17399999999907
1264,"Residual",158.65999999999985
1265,"Residual",-401.99599999999919
1266,"Residual",46.636999999998807
1267,"Residual",-260.48199999999997
1268,"Residual",-142.91600000000108
1269,"Residual",-181.30500000000029
1270,"Residual",49.787000000000262
1271,"Residual",-847.21500000000015
1272,"Residual",451.35499999999956
1273,"Residual",-87.268000000000029
1274,"Residual",60.511999999998807
1275,"Residual",-114.49799999999959
1276,"Residual",-1627.643
1277,"Residual",39.549999999999272
1278,"Residual",325.94499999999971
1279,"Residual",27.840000000000146
1280,"Residual",-628.54699999999866
1281,"Residual",-63.72899999999936
1282,"Residual",-207.14800000000105
1283,"Residual",74.28099999999904
1284,"Residual",-23.84400000000096
1285,"Residual",-54.2287000000033
1286,"Residual",136.93000000000029
1287,"Residual",734.2387000000017
1288,"Residual",370.16270000000077
1289,"Residual",-771.13670000000275
1290,"Residual",-255.42199999999866
1291,"Residual",293.61000000000058
1292,"Residual",88.1150000000016
1293,"Residual",-330.9320000000007
1294,"Residual",-305.45699999999852
1295,"Residual",-419.09800000000178
1296,"Residual",217.58799999999974
1297,"Residual",-264.48470000000088
1298,"Residual",187.875
1299,"Residual",486.97699999999895
1300,"Residual",1195.3100000000013
1301,"Residual",-1092.9379999999983
1302,"Residual",-405.68600000000151
1303,"Residual",-344.72899999999936
1304,"Residual",-1393.5469999999987
1305,"Residual",191.89670000000115
1306,"Residual",446.52970000000278
1307,"Residual",-102.72000000000116
1308,"Residual",413.58399999999892
1309,"Residual",617.3849999999984
1310,"Residual",-89.0679999999993
1311,"Residual",123.27999999999884
1312,"Residual",70.599999999998545
1313,"Residual",685.813299999998
1314,"Residual",727.54829999999856
1315,"Residual",87.627000000000407
1316,"Residual",1017.2360000000008
1317,"Residual",1019.7900000000009
1318,"Residual",-254.77699999999822
1319,"Residual",245.17529999999897
1320,"Residual",25.636999999998807
1321,"Residual",-1154.7619999999988
1322,"Residual",-112.79499999999825
1323,"Residual",455.375
1324,"Residual",-438.55900000000111
1325,"Residual",-23.610000000000582
1326,"Residual",161.15329999999813
1327,"Residual",-143.76399999999921
1328,"Residual",-8.4019999999982247
1329,"Residual",-24.282999999999447
1330,"Residual",-1541.7639999999992
1331,"Residual",228.56599999999889
1332,"Residual",-517.14500000000044
1333,"Residual",148.0570000000007
1334,"Residual",57.555000000000291
1335,"Residual",307.75870000000214
1336,"Residual",-483.32600000000093
1337,"Residual",402.16400000000067
1338,"Residual",-1175.9120000000003
1339,"Residual",30.084700000003068
1340,"Residual",27.291000000001077
1341,"Residual",734.90329999999813
1342,"Residual",-1148.1290000000008
1343,"Residual",1175.0147000000034
1344,"Residual",46.540000000000873
1345,"Residual",-136.91800000000148
1346,"Residual",-438.2599999999984
1347,"Residual",763.130000000001
1348,"Residual",120.69499999999971
1349,"Residual",-368.30900000000111
1350,"Residual",-366.56000000000131
1351,"Residual",-209.50800000000163
1352,"Residual",-1083.0999999999985
1353,"Residual",162.1349999999984
1354,"Residual",155.14600000000064
1355,"Residual",1666.3527000000031
1356,"Residual",-18.664000000000669
1357,"Residual",103.28099999999904
1358,"Residual",114.66400000000067
1359,"Residual",-706.25800000000163
1360,"Residual",-798.875
1361,"Residual",-502.63300000000163
1362,"Residual",158.63300000000163
1363,"Residual",-1851.143
1364,"Residual",2099.393
1365,"Residual",-78.675999999999476
1366,"Residual",484.65199999999822
1367,"Residual",-311.65399999999863
1368,"Residual",-585.1767
1369,"Residual",55.840000000000146
1370,"Residual",-280.67199999999866
1371,"Residual",235.65399999999863
1372,"Residual",219.44970000000103
1373,"Residual",-60.627000000000407
1374,"Residual",320.10670000000027
1375,"Residual",75.901999999998225
1376,"Residual",293.26399999999921
1377,"Residual",-111.1820000000007
1378,"Residual",-1347.0430000000015
1379,"Residual",129.31999999999971
1380,"Residual",966.84800000000178
1381,"Residual",462.60199999999895
1382,"Residual",-650.83529999999882
1383,"Residual",-166.0570000000007
1384,"Residual",-246.08799999999974
1385,"Residual",5.2299999999995634
1386,"Residual",-1082.2089999999989
1387,"Residual",473.54629999999815
1388,"Residual",-352.4483
1389,"Residual",686.83399999999892
1390,"Residual",-1483.1719999999987
1391,"Residual",54.493999999998778
1392,"Residual",211.53029999999853
1393,"Residual",-487.119999999999
1394,"Residual",-162.92199999999866
1395,"Residual",-53.546999999998661
1396,"Residual",-822.47300000000178
1397,"Residual",-329.55900000000111
1398,"Residual",455.25600000000122
1399,"Residual",-185.34200000000055
1400,"Residual",568.893
1401,"Residual",212.40799999999945
1402,"Residual",-912.2400000000016
1403,"Residual",-271.59800000000178
1404,"Residual",227.68000000000029
1405,"Residual",-53.298999999999069
1406,"Residual",-694.86699999999837
1407,"Residual",-402.9320000000007
1408,"Residual",-1230.2969999999987
1409,"Residual",-282.77699999999822
1410,"Residual",515.64570000000094
1411,"Residual",251.125
1412,"Residual",240.04300000000148
1413,"Residual",189.48400000000038
1414,"Residual",415.16600000000108
1415,"Residual",-313.81999999999971
1416,"Residual",196.98800000000119
1417,"Residual",-439.41600000000108
1418,"Residual",112.86000000000058
1419,"Residual",1472.1640000000007
1420,"Residual",-243.42399999999907
1421,"Residual",35.168000000001484
1422,"Residual",-199.69099999999889
1423,"Residual",907.619999999999
1424,"Residual",-408.16999999999825
1425,"Residual",564.648000000001
1426,"Residual",315.03099999999904
1427,"Residual",363.89600000000064
1428,"Residual",315.63300000000163
1429,"Residual",674.893
1430,"Residual",448.54699999999866
1431,"Residual",147.20300000000134
1432,"Residual",-526.72570000000269
1433,"Residual",-1375.2520000000004
1434,"Residual",-406.84000000000015
1435,"Residual",119.79329999999754
1436,"Residual",-239.12029999999868
1437,"Residual",982.73670000000129
1438,"Residual",-1302.5780000000013
1439,"Residual",-725.15399999999863
1440,"Residual",-777.95500000000175
1441,"Residual",393.09000000000015
1442,"Residual",-306.56000000000131
1443,"Residual",132.70999999999913
1444,"Residual",-599.81000000000131
1445,"Residual",-1139.3100000000013
1446,"Residual",-1509.8359999999993
1447,"Residual",137.54899999999907
1448,"Residual",-452.8070000000007
1449,"Residual",1128.4900000000016
1450,"Residual",328.86100000000079
1451,"Residual",-97.4887000000017
1452,"Residual",671.04699999999866
1453,"Residual",1003.869999999999
1454,"Residual",-178.79300000000148
1455,"Residual",-295.85129999999845
1456,"Residual",-1190.6460000000006
1457,"Residual",35.712999999999738
1458,"Residual",266.22629999999845
1459,"Residual",355.15999999999985
1460,"Residual",-1483.3240000000005
1461,"Residual",404.04100000000108
1462,"Residual",234.20699999999852
1463,"Residual",413.84000000000015
1464,"Residual",-141.55900000000111
1465,"Residual",-1772.2129999999997
1466,"Residual",243.27000000000044
1467,"Residual",-450.92199999999866
1468,"Residual",1402.5960000000014
1469,"Residual",174.99599999999919
1470,"Residual",409.32200000000012
1471,"Residual",-733.17399999999907
1472,"Residual",139.20300000000134
1473,"Residual",-274.61000000000058
1474,"Residual",151.75929999999789
1475,"Residual",-1358.369999999999
1476,"Residual",-774.99799999999959
1477,"Residual",-969.09800000000178
1478,"Residual",-49.90599999999904
1479,"Residual",27.2612999999983
1480,"Residual",-1197.4320000000007
1481,"Residual",-878.92599999999948
1482,"Residual",-327.6150000000016
1483,"Residual",-133.44970000000103
1484,"Residual",443.50070000000051
1485,"Residual",-647.76199999999881
1486,"Residual",798.42399999999907
1487,"Residual",479.47899999999936
1488,"Residual",-1724
1489,"Residual",1948.0152999999991
1490,"Residual",-730.99599999999919
1491,"Residual",-262.06599999999889
1492,"Residual",-564.43400000000111
1493,"Residual",-1539.5250000000015
1494,"Residual",-529.619999999999
1495,"Residual",876.16529999999693
1496,"Residual",926.84600000000137
1497,"Residual",-858.643
1498,"Residual",-1272.9860000000008
1499,"Residual",512.92199999999866
1500,"Residual",-408.93000000000029
1501,"Residual",-1055.8050000000003
1502,"Residual",25.64600000000064
1503,"Residual",779.45500000000175
1504,"Residual",485.79899999999907
1505,"Residual",-860.13899999999921
1506,"Residual",-477.43999999999869
1507,"Residual",-259.49199999999837
1508,"Residual",-772.05500000000029
1509,"Residual",-864.75200000000041
1510,"Residual",-301.82729999999719
1511,"Residual",-488.03670000000056
1512,"Residual",-1445.6460000000006
1513,"Residual",669.66400000000067
1514,"Residual",-296.98400000000038
1515,"Residual",-4.7849999999998545
1516,"Residual",-587.56200000000172
1517,"Residual",363.77429999999731
1518,"Residual",106.13899999999921
1519,"Residual",40.456999999998516
1520,"Residual",-327.29999999999927
1521,"Residual",1720.3732999999993
1522,"Residual",-696.78499999999985
1523,"Residual",-27.495999999999185
1524,"Residual",337.17599999999948
1525,"Residual",-263.51199999999881
1526,"Residual",451.5467000000026
1527,"Residual",237.29999999999927
1528,"Residual",84.563999999998487
1529,"Residual",-136.74399999999878
1530,"Residual",123.15799999999945
1531,"Residual",-39.837999999999738
1532,"Residual",-63.326700000001438
1533,"Residual",-839.43799999999828
1534,"Residual",241.23199999999997
1535,"Residual",-1464.5699999999997
1536,"Residual",-333.70300000000134
1537,"Residual",-82.328000000001339
1538,"Residual",-258.31399999999849
1539,"Residual",-473.11699999999837
1540,"Residual",151.8637000000017
1541,"Residual",-11.798999999999069
1542,"Residual",294.03499999999985
1543,"Residual",-714.898000000001
1544,"Residual",-220.91999999999825
1545,"Residual",-175.12700000000041
1546,"Residual",87.337299999999232
1547,"Residual",706.56999999999971
1548,"Residual",114.23199999999997
1549,"Residual",-105.33399999999892
1550,"Residual",140.11670000000231
1551,"Residual",215.58470000000307
1552,"Residual",-1366.1399999999994
1553,"Residual",1113.6209999999992
1554,"Residual",1177.5879999999997
1555,"Residual",-1076.3669999999984
1556,"Residual",-392.44670000000042
1557,"Residual",167.05500000000029
1558,"Residual",-210.34200000000055
1559,"Residual",-169.98600000000081
1560,"Residual",9.40599999999904
1561,"Residual",-490.58799999999974
1562,"Residual",-42.84400000000096
1563,"Residual",119.67599999999948
1564,"Residual",740.40670000000318
1565,"Residual",-136.66600000000108
1566,"Residual",-10.523000000001048
1567,"Residual",-1075.3300000000017
1568,"Residual",-685.851999999999
1569,"Residual",54.64600000000064
1570,"Residual",523.73800000000119
1571,"Residual",-37.930000000000291
1572,"Residual",-28.2387000000017
1573,"Residual",-0.63570000000254367
1574,"Residual",483.02429999999731
1575,"Residual",157.31000000000131
1576,"Residual",-41.383299999997689
1577,"Residual",-459.25200000000041
1578,"Residual",64.643000000000029
1579,"Residual",-28.22899999999936
1580,"Residual",-121.20670000000246
1581,"Residual",55.75800000000163
1582,"Residual",40.290000000000873
1583,"Residual",-362.01599999999962
1584,"Residual",106.29300000000148
1585,"Residual",121.41800000000148
1586,"Residual",-560.67599999999948
1587,"Residual",-0.47899999999935972
1588,"Residual",-1888.5329999999994
1589,"Residual",509.063299999998
1590,"Residual",295.630000000001
1591,"Residual",-111.35670000000027
1592,"Residual",-330.21299999999974
1593,"Residual",68.799999999999272
1594,"Residual",165.59600000000137
1595,"Residual",-187.0570000000007
1596,"Residual",-116.14800000000105
1597,"Residual",62.814700000002631
1598,"Residual",416.96670000000086
1599,"Residual",-60.650000000001455
1600,"Residual",3.7540000000008149
1601,"Residual",338.9320000000007
1602,"Residual",1241.2687000000005
1603,"Residual",160.76399999999921
1604,"Residual",-72.023000000001048
1605,"Residual",-200.07400000000052
1606,"Residual",1475.8427000000011
1607,"Residual",137.03700000000026
1608,"Residual",541.9320000000007
1609,"Residual",176.54899999999907
1610,"Residual",-39.01929999999993
1611,"Residual",281.42799999999988
1612,"Residual",-351.58599999999933
1613,"Residual",172.85629999999946
1614,"Residual",574.063299999998
1615,"Residual",486.70899999999892
1616,"Residual",-55.604999999999563
1617,"Residual",-996.81200000000172
1618,"Residual",-409.93000000000029
1619,"Residual",-356.86100000000079
1620,"Residual",-1561.6450000000004
1621,"Residual",-983.27000000000044
1622,"Residual",-13.581999999998516
1623,"Residual",-387.82600000000093
1624,"Residual",263.64800000000105
1625,"Residual",-164.87099999999919
1626,"Residual",-304.64300000000003
1627,"Residual",-218.46500000000015
1628,"Residual",-47.546999999998661
1629,"Residual",496.02999999999884
1630,"Residual",55.711699999999837
1631,"Residual",-195.93470000000161
1632,"Residual",13.084700000003068
1633,"Residual",-17.921299999998155
1634,"Residual",1490.0410000000011
1635,"Residual",-850.72300000000178
1636,"Residual",1446.268
1637,"Residual",171.34200000000055
1638,"Residual",-1207.9379999999983
1639,"Residual",-631.16999999999825
1640,"Residual",-1703.2900000000009
1641,"Residual",1419.9500000000007
1642,"Residual",-435.05299999999988
1643,"Residual",-967.33000000000175
1644,"Residual",251.79029999999693
1645,"Residual",-699.380000000001
1646,"Residual",560.93000000000029
1647,"Residual",970.64530000000013
1648,"Residual",192.82200000000012
1649,"Residual",195.52300000000105
1650,"Residual",267.10699999999997
1651,"Residual",-595.726999999999
1652,"Residual",-273.57400000000052
1653,"Residual",408.6150000000016
1654,"Residual",158.36000000000058
1655,"Residual",453.08399999999892
1656,"Residual",1192.0349999999999
1657,"Residual",1009.9979999999996
1658,"Residual",486.7612999999983
1659,"Residual",-228.66200000000026
1660,"Residual",484.83000000000175
1661,"Residual",-3455.428
1662,"Residual",-481.35399999999936
1663,"Residual",188.59600000000137
1664,"Residual",-346.85970000000088
1665,"Residual",-72.263299999998708
1666,"Residual",-185.26800000000003
1667,"Residual",-617.0099999999984
1668,"Residual",-505.55299999999988
1669,"Residual",-1471.768
1670,"Residual",-992.78499999999985
1671,"Residual",276.24599999999919
1672,"Residual",-36.787000000000262
1673,"Residual",9.9279999999998836
1674,"Residual",76.587999999999738
1675,"Residual",-243.39670000000115
1676,"Residual",208.87099999999919
1677,"Residual",-208.95300000000134
1678,"Residual",-245.46500000000015
1679,"Residual",-251.6929999999993
1680,"Residual",-412.24599999999919
1681,"Residual",-231.21299999999974
1682,"Residual",-1071.8650000000016
1683,"Residual",314.37299999999959
1684,"Residual",503.4320000000007
1685,"Residual",-0.967000000000553
1686,"Residual",102.83399999999892
1687,"Residual",632.87970000000132
1688,"Residual",-16.543299999997544
1689,"Residual",-1179.094000000001
1690,"Residual",-566.22029999999722
1691,"Residual",44.745999999999185
1692,"Residual",-973.83199999999852
1693,"Residual",-2.8029999999998836
1694,"Residual",318.20100000000093
1695,"Residual",77.666700000001583
1696,"Residual",-1277.0699999999997
1697,"Residual",-252.07200000000012
1698,"Residual",-25.833999999998923
1699,"Residual",-206.87099999999919
1700,"Residual",-1714.5600000000013
1701,"Residual",-207.81599999999889
1702,"Residual",261.619999999999
1703,"Residual",393.69670000000042
1704,"Residual",-173.74199999999837
1705,"Residual",-998.04999999999927
1706,"Residual",-495.02500000000146
1707,"Residual",-287.42399999999907
1708,"Residual",-168.17599999999948
1709,"Residual",-266.71900000000096
1710,"Residual",-36.418000000001484
1711,"Residual",-217.09870000000228
1712,"Residual",295.3179999999993
1713,"Residual",-739.77100000000064
1714,"Residual",654.5099999999984
1715,"Residual",-58.059000000001106
1716,"Residual",-526.4320000000007
1717,"Residual",-202.79300000000148
1718,"Residual",357.45100000000093
1719,"Residual",-1194.380000000001
1720,"Residual",-1236.6229999999996
1721,"Residual",-572.37099999999919
1722,"Residual",-159.29100000000108
1723,"Residual",-473.89370000000054
1724,"Residual",-302.90599999999904
1725,"Residual",-40.540000000000873
1726,"Residual",-623.10499999999956
1727,"Residual",455.76670000000013
1728,"Residual",-528.06200000000172
1729,"Residual",-535.00800000000163
1730,"Residual",-993.1820000000007
1731,"Residual",-363.18470000000161
1732,"Residual",444.63970000000336
1733,"Residual",-146.43799999999828
1734,"Residual",82.909999999999854
1735,"Residual",-90.78099999999904
1736,"Residual",-774.79300000000148
1737,"Residual",-389.87900000000081
1738,"Residual",-553.34999999999854
1739,"Residual",352.20699999999852
1740,"Residual",-391.41800000000148
1741,"Residual",506.06599999999889
1742,"Residual",-265.76399999999921
1743,"Residual",-1522.7849999999999
1744,"Residual",-127.06999999999971
1745,"Residual",-946.20000000000073
1746,"Residual",-199.14800000000105
1747,"Residual",-81.121700000003329
1748,"Residual",183.6150000000016
1749,"Residual",-315.70100000000093
1750,"Residual",-29.813999999998487
1751,"Residual",-72.22899999999936
1752,"Residual",-1198.8790000000008
1753,"Residual",199.67799999999988
1754,"Residual",-1257.5020000000004
1755,"Residual",138.71299999999974
