show_id,country
"n5053","Mexico"
"n5062","Mexico"
"n5117","Mexico"
"n5143","Mexico"
"n5177","Mexico"
"n5225","Mexico"
"n5250","Mexico"
"n5306","Mexico"
"n5331","Mexico"
"n5343","Mexico"
"n5496","Mexico"
"n5535","Mexico"
"n5592","Mexico"
"n5615","Mexico"
"n5624","Mexico"
"n5653","Mexico"
"n5657","Mexico"
"n5679","Mexico"
"n5707","Mexico"
"n5712","Mexico"
"n5840","Mexico"
"n5873","Mexico"
"n5910","Mexico"
"n5955","Mexico"
"n6084","Mexico"
"n6206","Mexico"
"n6234","Mexico"
"n6409","Mexico"
"n6426","Mexico"
"n6560","Mexico"
"n6627","Mexico"
"n6675","Mexico"
"n6707","Mexico"
"n6779","Mexico"
"n6799","Mexico"
"n6922","Mexico"
"n7015","Mexico"
"n7040","Mexico"
"n7085","Mexico"
"n7144","Mexico"
"n7241","Mexico"
"n7257","Mexico"
"n7258","Mexico"
"n7259","Mexico"
"n7268","Mexico"
"n7306","Mexico"
"n7326","Mexico"
"n7330","Mexico"
"n7430","Mexico"
"n7464","Mexico"
"n7554","Mexico"
"n7841","Mexico"
"n7854","Mexico"
"n7867","Mexico"
"n7898","Mexico"
"n7900","Mexico"
"n7990","Mexico"
"n8022","Mexico"
"n8051","Mexico"
"n8166","Mexico"
"n8178","Mexico"
"n8246","Mexico"
"n8247","Mexico"
"n8359","Mexico"
"n8414","Mexico"
"n8509","Mexico"
"n8700","Mexico"
"n8769","Mexico"
"n39","China"
"n152","China"
"n163","China"
"n353","China"
"n574","China"
"n575","China"
"n628","China"
"n740","China"
"n906","China"
"n945","China"
"n1050","China"
"n1067","China"
"n1081","China"
"n1085","China"
"n1098","China"
"n1104","China"
"n1152","China"
"n1185","China"
"n1335","China"
"n1346","China"
"n1627","China"
"n1668","China"
"n1763","China"
"n1802","China"
"n1998","China"
"n2007","China"
"n2012","China"
"n2122","China"
"n2206","China"
"n2208","China"
"n2221","China"
"n2263","China"
"n2470","China"
"n2558","China"
"n2563","China"
"n2749","China"
"n2785","China"
"n3016","China"
"n3085","China"
"n3088","China"
"n3185","China"
"n3237","China"
"n3292","China"
"n3303","China"
"n3368","China"
"n3369","China"
"n3382","China"
"n3388","China"
"n3415","China"
"n3488","China"
"n3523","China"
"n3547","China"
"n3566","China"
"n3586","China"
"n3650","China"
"n3651","China"
"n3661","China"
"n3671","China"
"n3683","China"
"n3718","China"
"n3743","China"
"n3792","China"
"n3832","China"
"n3835","China"
"n3840","China"
"n3859","China"
"n3955","China"
"n4149","China"
"n4289","China"
"n4330","China"
"n4334","China"
"n4339","China"
"n4342","China"
"n4343","China"
"n4350","China"
"n4380","China"
"n4471","China"
"n4484","China"
"n4488","China"
"n4500","China"
"n4619","China"
"n4644","China"
"n4657","China"
"n4688","China"
"n4716","China"
"n4761","China"
"n4773","China"
"n4790","China"
"n4823","China"
"n4882","China"
"n4928","China"
"n5027","China"
"n5125","China"
"n5191","China"
"n5233","China"
"n5312","China"
"n5342","China"
"n5383","China"
"n5384","China"
"n5385","China"
"n5387","China"
"n5438","China"
"n5509","China"
"n5671","China"
"n5842","China"
"n5865","China"
"n5874","China"
"n5875","China"
"n5903","China"
"n5991","China"
"n6004","China"
"n6028","China"
"n6381","China"
"n6433","China"
"n6453","China"
"n6471","China"
"n6544","China"
"n6572","China"
"n6606","China"
"n6641","China"
"n6647","China"
"n6718","China"
"n6861","China"
"n6926","China"
"n6953","China"
"n6963","China"
"n6968","China"
"n7041","China"
"n7042","China"
"n7053","China"
"n7212","China"
"n7240","China"
"n7243","China"
"n7284","China"
"n7291","China"
"n7360","China"
"n7391","China"
"n7411","China"
"n7480","China"
"n7597","China"
"n7653","China"
"n7673","China"
"n7677","China"
"n7686","China"
"n7824","China"
"n8033","China"
"n8034","China"
"n8126","China"
"n8142","China"
"n8222","China"
"n8233","China"
"n8308","China"
"n8310","China"
"n8396","China"
"n8561","China"
"n8577","China"
"n8585","China"
"n8589","China"
"n8590","China"
"n8617","China"
"n8703","China"
"n8720","China"
"n26","Australia"
"n109","Australia"
"n116","Australia"
"n121","Australia"
"n123","Australia"
"n138","Australia"
"n268","Australia"
"n286","Australia"
"n394","Australia"
"n507","Australia"
"n537","Australia"
"n540","Australia"
"n558","Australia"
"n566","Australia"
"n577","Australia"
"n683","Australia"
"n861","Australia"
"n943","Australia"
"n998","Australia"
"n1005","Australia"
"n1239","Australia"
"n1360","Australia"
"n1379","Australia"
"n1507","Australia"
"n1622","Australia"
"n1640","Australia"
"n1717","Australia"
"n1731","Australia"
"n1774","Australia"
"n1798","Australia"
"n1896","Australia"
"n1934","Australia"
"n2043","Australia"
"n2071","Australia"
"n2227","Australia"
"n2228","Australia"
"n2243","Australia"
"n2259","Australia"
"n2329","Australia"
"n2467","Australia"
"n2469","Australia"
"n2530","Australia"
"n2591","Australia"
"n2820","Australia"
"n3040","Australia"
"n3110","Australia"
"n3195","Australia"
"n3346","Australia"
"n3348","Australia"
"n3416","Australia"
"n3492","Australia"
"n3634","Australia"
"n3645","Australia"
"n3688","Australia"
"n3706","Australia"
"n3708","Australia"
"n3765","Australia"
"n3899","Australia"
"n4044","Australia"
"n4310","Australia"
"n4322","Australia"
"n4340","Australia"
"n4489","Australia"
"n4505","Australia"
"n4614","Australia"
"n4671","Australia"
"n4703","Australia"
"n4746","Australia"
"n4747","Australia"
"n4748","Australia"
"n4754","Australia"
"n4771","Australia"
"n4790","Australia"
"n4824","Australia"
"n4835","Australia"
"n4942","Australia"
"n5082","Australia"
"n5113","Australia"
"n5133","Australia"
"n5161","Australia"
"n5275","Australia"
"n5318","Australia"
"n5360","Australia"
"n5390","Australia"
"n5495","Australia"
"n5509","Australia"
"n5559","Australia"
"n5568","Australia"
"n5845","Australia"
"n5846","Australia"
"n5903","Australia"
"n6092","Australia"
"n6199","Australia"
"n6211","Australia"
"n6234","Australia"
"n6257","Australia"
"n6334","Australia"
"n6358","Australia"
"n6376","Australia"
"n6423","Australia"
"n6434","Australia"
"n6456","Australia"
"n6493","Australia"
"n6539","Australia"
"n6557","Australia"
"n6558","Australia"
"n6588","Australia"
"n6627","Australia"
"n6690","Australia"
"n6838","Australia"
"n6848","Australia"
"n6870","Australia"
"n6941","Australia"
"n6948","Australia"
"n6969","Australia"
"n6977","Australia"
"n6984","Australia"
"n7152","Australia"
"n7221","Australia"
"n7283","Australia"
"n7313","Australia"
"n7314","Australia"
"n7315","Australia"
"n7342","Australia"
"n7368","Australia"
"n7437","Australia"
"n7515","Australia"
"n7588","Australia"
"n7637","Australia"
"n7669","Australia"
"n7682","Australia"
"n7694","Australia"
"n7733","Australia"
"n7844","Australia"
"n7902","Australia"
"n7935","Australia"
"n7938","Australia"
"n7950","Australia"
"n7994","Australia"
"n8004","Australia"
"n8007","Australia"
"n8008","Australia"
"n8057","Australia"
"n8097","Australia"
"n8104","Australia"
"n8183","Australia"
"n8244","Australia"
"n8270","Australia"
"n8272","Australia"
"n8334","Australia"
"n8378","Australia"
"n8384","Australia"
"n8411","Australia"
"n8494","Australia"
"n8498","Australia"
"n8553","Australia"
"n8554","Australia"
"n8584","Australia"
"n8651","Australia"
"n8749","Australia"
"n458","Egypt"
"n530","Egypt"
"n860","Egypt"
"n992","Egypt"
"n1138","Egypt"
"n1202","Egypt"
"n1230","Egypt"
"n1512","Egypt"
"n1571","Egypt"
"n1659","Egypt"
"n1663","Egypt"
"n1738","Egypt"
"n1847","Egypt"
"n1971","Egypt"
"n2029","Egypt"
"n2111","Egypt"
"n2248","Egypt"
"n2355","Egypt"
"n2362","Egypt"
"n2366","Egypt"
"n2367","Egypt"
"n2368","Egypt"
"n2369","Egypt"
"n2370","Egypt"
"n2374","Egypt"
"n2376","Egypt"
"n2377","Egypt"
"n2419","Egypt"
"n2430","Egypt"
"n2434","Egypt"
"n2435","Egypt"
"n2436","Egypt"
"n2438","Egypt"
"n2439","Egypt"
"n2440","Egypt"
"n2443","Egypt"
"n2444","Egypt"
"n2461","Egypt"
"n2488","Egypt"
"n2491","Egypt"
"n2492","Egypt"
"n2493","Egypt"
"n2502","Egypt"
"n2503","Egypt"
"n2504","Egypt"
"n2505","Egypt"
"n2506","Egypt"
"n2507","Egypt"
"n2510","Egypt"
"n2511","Egypt"
"n2513","Egypt"
"n2615","Egypt"
"n2624","Egypt"
"n2631","Egypt"
"n2634","Egypt"
"n2636","Egypt"
"n2637","Egypt"
"n2638","Egypt"
"n2639","Egypt"
"n3160","Egypt"
"n4023","Egypt"
"n4024","Egypt"
"n4027","Egypt"
"n4028","Egypt"
"n4031","Egypt"
"n4126","Egypt"
"n4127","Egypt"
"n4131","Egypt"
"n4904","Egypt"
"n4985","Egypt"
"n5936","Egypt"
"n6012","Egypt"
"n6078","Egypt"
"n6109","Egypt"
"n6132","Egypt"
"n6156","Egypt"
"n6159","Egypt"
"n6173","Egypt"
"n6184","Egypt"
"n6270","Egypt"
"n6291","Egypt"
"n6597","Egypt"
"n6741","Egypt"
"n6769","Egypt"
"n6801","Egypt"
"n6808","Egypt"
"n6878","Egypt"
"n6915","Egypt"
"n7107","Egypt"
"n7310","Egypt"
"n7352","Egypt"
"n7426","Egypt"
"n7488","Egypt"
"n7523","Egypt"
"n7535","Egypt"
"n7651","Egypt"
"n7837","Egypt"
"n7850","Egypt"
"n7886","Egypt"
"n7925","Egypt"
"n7928","Egypt"
"n7948","Egypt"
"n8089","Egypt"
"n8154","Egypt"
"n8193","Egypt"
"n8241","Egypt"
"n8245","Egypt"
"n8256","Egypt"
"n8461","Egypt"
"n8486","Egypt"
"n8529","Egypt"
"n8551","Egypt"
"n8664","Egypt"
"n8667","Egypt"
"n8699","Egypt"
"n8775","Egypt"
"n8795","Egypt"
"n22","Turkey"
"n704","Turkey"
"n907","Turkey"
"n973","Turkey"
"n977","Turkey"
"n978","Turkey"
"n979","Turkey"
"n980","Turkey"
"n981","Turkey"
"n982","Turkey"
"n983","Turkey"
"n985","Turkey"
"n986","Turkey"
"n987","Turkey"
"n990","Turkey"
"n991","Turkey"
"n996","Turkey"
"n1163","Turkey"
"n1209","Turkey"
"n1212","Turkey"
"n1213","Turkey"
"n1216","Turkey"
"n1217","Turkey"
"n1220","Turkey"
"n1374","Turkey"
"n1432","Turkey"
"n1595","Turkey"
"n1709","Turkey"
"n1871","Turkey"
"n1889","Turkey"
"n1892","Turkey"
"n1900","Turkey"
"n2025","Turkey"
"n2040","Turkey"
"n2180","Turkey"
"n2255","Turkey"
"n2310","Turkey"
"n2313","Turkey"
"n2361","Turkey"
"n2428","Turkey"
"n2429","Turkey"
"n2606","Turkey"
"n2613","Turkey"
"n2614","Turkey"
"n2616","Turkey"
"n2617","Turkey"
"n2618","Turkey"
"n2619","Turkey"
"n2621","Turkey"
"n2622","Turkey"
"n2644","Turkey"
"n2668","Turkey"
"n2682","Turkey"
"n2824","Turkey"
"n3284","Turkey"
"n3372","Turkey"
"n3403","Turkey"
"n3424","Turkey"
"n3428","Turkey"
"n3449","Turkey"
"n3452","Turkey"
"n3483","Turkey"
"n3508","Turkey"
"n3521","Turkey"
"n3534","Turkey"
"n3570","Turkey"
"n3890","Turkey"
"n3923","Turkey"
"n3924","Turkey"
"n4033","Turkey"
"n4175","Turkey"
"n4277","Turkey"
"n5224","Turkey"
"n5325","Turkey"
"n5389","Turkey"
"n5396","Turkey"
"n5543","Turkey"
"n5582","Turkey"
"n5594","Turkey"
"n5977","Turkey"
"n5979","Turkey"
"n6071","Turkey"
"n6088","Turkey"
"n6205","Turkey"
"n6225","Turkey"
"n6277","Turkey"
"n6286","Turkey"
"n6324","Turkey"
"n6530","Turkey"
"n6548","Turkey"
"n6726","Turkey"
"n6727","Turkey"
"n6728","Turkey"
"n6729","Turkey"
"n6751","Turkey"
"n6874","Turkey"
"n6905","Turkey"
"n6906","Turkey"
"n6909","Turkey"
"n6983","Turkey"
"n7063","Turkey"
"n7158","Turkey"
"n7246","Turkey"
"n7247","Turkey"
"n7296","Turkey"
"n7386","Turkey"
"n7716","Turkey"
"n7916","Turkey"
"n7981","Turkey"
"n8683","Turkey"
"n8721","Turkey"
"n8750","Turkey"
"n8797","Turkey"
"n152","Hong Kong"
"n160","Hong Kong"
"n163","Hong Kong"
"n487","Hong Kong"
"n1621","Hong Kong"
"n2060","Hong Kong"
"n2221","Hong Kong"
"n3303","Hong Kong"
"n3388","Hong Kong"
"n3448","Hong Kong"
"n3488","Hong Kong"
"n3561","Hong Kong"
"n3610","Hong Kong"
"n3648","Hong Kong"
"n3649","Hong Kong"
"n3650","Hong Kong"
"n3651","Hong Kong"
"n3652","Hong Kong"
"n3787","Hong Kong"
"n3832","Hong Kong"
"n3835","Hong Kong"
"n3876","Hong Kong"
"n3879","Hong Kong"
"n4149","Hong Kong"
"n4330","Hong Kong"
"n4331","Hong Kong"
"n4334","Hong Kong"
"n4335","Hong Kong"
"n4338","Hong Kong"
"n4339","Hong Kong"
"n4342","Hong Kong"
"n4343","Hong Kong"
"n4344","Hong Kong"
"n4346","Hong Kong"
"n4349","Hong Kong"
"n4402","Hong Kong"
"n4471","Hong Kong"
"n4500","Hong Kong"
"n4882","Hong Kong"
"n5842","Hong Kong"
"n5874","Hong Kong"
"n5875","Hong Kong"
"n5991","Hong Kong"
"n6429","Hong Kong"
"n6430","Hong Kong"
"n6453","Hong Kong"
"n6502","Hong Kong"
"n6544","Hong Kong"
"n6606","Hong Kong"
"n6615","Hong Kong"
"n6637","Hong Kong"
"n6702","Hong Kong"
"n6766","Hong Kong"
"n6772","Hong Kong"
"n6861","Hong Kong"
"n6963","Hong Kong"
"n7053","Hong Kong"
"n7154","Hong Kong"
"n7240","Hong Kong"
"n7262","Hong Kong"
"n7285","Hong Kong"
"n7304","Hong Kong"
"n7312","Hong Kong"
"n7336","Hong Kong"
"n7346","Hong Kong"
"n7348","Hong Kong"
"n7358","Hong Kong"
"n7372","Hong Kong"
"n7385","Hong Kong"
"n7391","Hong Kong"
"n7411","Hong Kong"
"n7425","Hong Kong"
"n7520","Hong Kong"
"n7545","Hong Kong"
"n7641","Hong Kong"
"n7652","Hong Kong"
"n7673","Hong Kong"
"n7677","Hong Kong"
"n7679","Hong Kong"
"n7698","Hong Kong"
"n7795","Hong Kong"
"n7861","Hong Kong"
"n7864","Hong Kong"
"n7901","Hong Kong"
"n7968","Hong Kong"
"n7998","Hong Kong"
"n8033","Hong Kong"
"n8034","Hong Kong"
"n8142","Hong Kong"
"n8143","Hong Kong"
"n8159","Hong Kong"
"n8160","Hong Kong"
"n8165","Hong Kong"
"n8204","Hong Kong"
"n8232","Hong Kong"
"n8273","Hong Kong"
"n8282","Hong Kong"
"n8304","Hong Kong"
"n8307","Hong Kong"
"n8410","Hong Kong"
"n8570","Hong Kong"
"n8585","Hong Kong"
"n8712","Hong Kong"
"n8793","Hong Kong"
"n50","Nigeria"
"n74","Nigeria"
"n85","Nigeria"
"n199","Nigeria"
"n282","Nigeria"
"n299","Nigeria"
"n307","Nigeria"
"n316","Nigeria"
"n375","Nigeria"
"n430","Nigeria"
"n503","Nigeria"
"n555","Nigeria"
"n614","Nigeria"
"n652","Nigeria"
"n689","Nigeria"
"n748","Nigeria"
"n757","Nigeria"
"n795","Nigeria"
"n995","Nigeria"
"n1002","Nigeria"
"n1087","Nigeria"
"n1108","Nigeria"
"n1156","Nigeria"
"n1186","Nigeria"
"n1195","Nigeria"
"n1234","Nigeria"
"n1312","Nigeria"
"n1380","Nigeria"
"n1655","Nigeria"
"n1726","Nigeria"
"n1777","Nigeria"
"n1897","Nigeria"
"n2006","Nigeria"
"n2049","Nigeria"
"n2103","Nigeria"
"n2117","Nigeria"
"n2131","Nigeria"
"n2149","Nigeria"
"n2196","Nigeria"
"n2210","Nigeria"
"n2232","Nigeria"
"n2235","Nigeria"
"n2240","Nigeria"
"n2324","Nigeria"
"n2326","Nigeria"
"n2333","Nigeria"
"n2349","Nigeria"
"n2352","Nigeria"
"n2382","Nigeria"
"n2388","Nigeria"
"n2422","Nigeria"
"n2478","Nigeria"
"n2494","Nigeria"
"n2514","Nigeria"
"n2538","Nigeria"
"n2608","Nigeria"
"n2655","Nigeria"
"n2688","Nigeria"
"n2689","Nigeria"
"n2840","Nigeria"
"n2879","Nigeria"
"n2880","Nigeria"
"n2882","Nigeria"
"n2883","Nigeria"
"n2886","Nigeria"
"n2907","Nigeria"
"n2919","Nigeria"
"n2939","Nigeria"
"n2974","Nigeria"
"n2993","Nigeria"
"n3111","Nigeria"
"n3113","Nigeria"
"n3115","Nigeria"
"n3131","Nigeria"
"n3141","Nigeria"
"n3152","Nigeria"
"n3154","Nigeria"
"n3167","Nigeria"
"n3172","Nigeria"
"n3179","Nigeria"
"n3180","Nigeria"
"n3210","Nigeria"
"n3215","Nigeria"
"n3216","Nigeria"
"n3218","Nigeria"
"n3393","Nigeria"
"n3408","Nigeria"
"n3412","Nigeria"
"n3432","Nigeria"
"n4215","Nigeria"
"n5531","Nigeria"
"n5964","Nigeria"
"n6468","Nigeria"
"n6748","Nigeria"
"n6898","Nigeria"
"n7449","Nigeria"
"n7479","Nigeria"
"n7739","Nigeria"
"n7876","Nigeria"
"n8228","Nigeria"
"n8242","Nigeria"
"n8298","Nigeria"
"n8557","Nigeria"
"n136","Italy"
"n137","Italy"
"n167","Italy"
"n270","Italy"
"n271","Italy"
"n325","Italy"
"n464","Italy"
"n607","Italy"
"n610","Italy"
"n712","Italy"
"n773","Italy"
"n841","Italy"
"n1004","Italy"
"n1059","Italy"
"n1168","Italy"
"n1345","Italy"
"n1480","Italy"
"n1572","Italy"
"n1611","Italy"
"n1615","Italy"
"n1643","Italy"
"n1706","Italy"
"n1783","Italy"
"n1823","Italy"
"n1899","Italy"
"n1990","Italy"
"n2078","Italy"
"n2241","Italy"
"n2305","Italy"
"n2320","Italy"
"n2323","Italy"
"n2405","Italy"
"n2551","Italy"
"n2586","Italy"
"n2618","Italy"
"n2694","Italy"
"n2697","Italy"
"n2797","Italy"
"n2975","Italy"
"n3067","Italy"
"n3095","Italy"
"n3117","Italy"
"n3349","Italy"
"n3677","Italy"
"n3816","Italy"
"n3905","Italy"
"n3925","Italy"
"n4005","Italy"
"n4316","Italy"
"n4356","Italy"
"n4647","Italy"
"n4860","Italy"
"n4879","Italy"
"n4888","Italy"
"n5240","Italy"
"n5313","Italy"
"n5429","Italy"
"n5530","Italy"
"n5598","Italy"
"n5612","Italy"
"n5781","Italy"
"n6118","Italy"
"n6250","Italy"
"n6372","Italy"
"n6408","Italy"
"n6524","Italy"
"n6620","Italy"
"n6624","Italy"
"n6692","Italy"
"n6709","Italy"
"n6714","Italy"
"n6757","Italy"
"n6827","Italy"
"n6839","Italy"
"n6872","Italy"
"n6885","Italy"
"n7001","Italy"
"n7030","Italy"
"n7254","Italy"
"n7293","Italy"
"n7376","Italy"
"n7538","Italy"
"n7555","Italy"
"n7627","Italy"
"n7660","Italy"
"n7755","Italy"
"n7877","Italy"
"n7912","Italy"
"n7915","Italy"
"n7955","Italy"
"n7994","Italy"
"n8015","Italy"
"n8097","Italy"
"n8113","Italy"
"n8168","Italy"
"n8276","Italy"
"n8396","Italy"
"n8433","Italy"
"n8507","Italy"
"n8597","Italy"
"n271","Brazil"
"n303","Brazil"
"n651","Brazil"
"n784","Brazil"
"n895","Brazil"
"n967","Brazil"
"n1076","Brazil"
"n1189","Brazil"
"n1267","Brazil"
"n1340","Brazil"
"n1404","Brazil"
"n1533","Brazil"
"n1578","Brazil"
"n1602","Brazil"
"n1705","Brazil"
"n1716","Brazil"
"n1772","Brazil"
"n1799","Brazil"
"n1911","Brazil"
"n2051","Brazil"
"n2128","Brazil"
"n2169","Brazil"
"n2198","Brazil"
"n2231","Brazil"
"n2246","Brazil"
"n2303","Brazil"
"n2360","Brazil"
"n2364","Brazil"
"n2410","Brazil"
"n2564","Brazil"
"n2602","Brazil"
"n2680","Brazil"
"n2828","Brazil"
"n2849","Brazil"
"n2901","Brazil"
"n2985","Brazil"
"n3165","Brazil"
"n3175","Brazil"
"n3221","Brazil"
"n3244","Brazil"
"n3304","Brazil"
"n3371","Brazil"
"n3539","Brazil"
"n3543","Brazil"
"n3557","Brazil"
"n3592","Brazil"
"n3605","Brazil"
"n3733","Brazil"
"n3748","Brazil"
"n3839","Brazil"
"n3862","Brazil"
"n3903","Brazil"
"n3930","Brazil"
"n4091","Brazil"
"n4101","Brazil"
"n4181","Brazil"
"n4388","Brazil"
"n4406","Brazil"
"n4415","Brazil"
"n4436","Brazil"
"n4524","Brazil"
"n4618","Brazil"
"n4632","Brazil"
"n4677","Brazil"
"n4766","Brazil"
"n4816","Brazil"
"n4918","Brazil"
"n4924","Brazil"
"n4948","Brazil"
"n5178","Brazil"
"n5431","Brazil"
"n5455","Brazil"
"n5479","Brazil"
"n5544","Brazil"
"n5560","Brazil"
"n5589","Brazil"
"n5590","Brazil"
"n5627","Brazil"
"n5766","Brazil"
"n6049","Brazil"
"n6171","Brazil"
"n6208","Brazil"
"n6367","Brazil"
"n6489","Brazil"
"n6659","Brazil"
"n6787","Brazil"
"n6795","Brazil"
"n6820","Brazil"
"n7316","Brazil"
"n7653","Brazil"
"n7819","Brazil"
"n8109","Brazil"
"n8208","Brazil"
"n8301","Brazil"
"n8387","Brazil"
"n8618","Brazil"
"n8703","Brazil"
"n141","Argentina"
"n276","Argentina"
"n304","Argentina"
"n306","Argentina"
"n435","Argentina"
"n674","Argentina"
"n710","Argentina"
"n770","Argentina"
"n839","Argentina"
"n1221","Argentina"
"n1262","Argentina"
"n1418","Argentina"
"n1658","Argentina"
"n1714","Argentina"
"n1734","Argentina"
"n1793","Argentina"
"n1877","Argentina"
"n1918","Argentina"
"n2035","Argentina"
"n2112","Argentina"
"n2386","Argentina"
"n2466","Argentina"
"n2566","Argentina"
"n2675","Argentina"
"n2693","Argentina"
"n2787","Argentina"
"n2895","Argentina"
"n3003","Argentina"
"n3092","Argentina"
"n3267","Argentina"
"n3288","Argentina"
"n3352","Argentina"
"n3355","Argentina"
"n3376","Argentina"
"n3484","Argentina"
"n3577","Argentina"
"n3642","Argentina"
"n3682","Argentina"
"n3719","Argentina"
"n3723","Argentina"
"n3824","Argentina"
"n3833","Argentina"
"n4065","Argentina"
"n4112","Argentina"
"n4170","Argentina"
"n4174","Argentina"
"n4253","Argentina"
"n4431","Argentina"
"n4491","Argentina"
"n4709","Argentina"
"n4741","Argentina"
"n4782","Argentina"
"n4850","Argentina"
"n4860","Argentina"
"n4888","Argentina"
"n4890","Argentina"
"n4941","Argentina"
"n4948","Argentina"
"n4979","Argentina"
"n5002","Argentina"
"n5035","Argentina"
"n5063","Argentina"
"n5115","Argentina"
"n5266","Argentina"
"n5311","Argentina"
"n5314","Argentina"
"n5315","Argentina"
"n5540","Argentina"
"n5552","Argentina"
"n5598","Argentina"
"n5606","Argentina"
"n6005","Argentina"
"n6083","Argentina"
"n6329","Argentina"
"n6401","Argentina"
"n6483","Argentina"
"n6553","Argentina"
"n6706","Argentina"
"n6975","Argentina"
"n7035","Argentina"
"n7251","Argentina"
"n7359","Argentina"
"n7363","Argentina"
"n7422","Argentina"
"n7578","Argentina"
"n7746","Argentina"
"n7801","Argentina"
"n8164","Argentina"
"n8186","Argentina"
"n8274","Argentina"
"n8709","Argentina"
"n93","Belgium"
"n284","Belgium"
"n513","Belgium"
"n544","Belgium"
"n573","Belgium"
"n879","Belgium"
"n1197","Belgium"
"n1259","Belgium"
"n1348","Belgium"
"n1550","Belgium"
"n1600","Belgium"
"n1797","Belgium"
"n1811","Belgium"
"n1823","Belgium"
"n1830","Belgium"
"n1998","Belgium"
"n2004","Belgium"
"n2080","Belgium"
"n2225","Belgium"
"n2234","Belgium"
"n2252","Belgium"
"n2297","Belgium"
"n2364","Belgium"
"n2579","Belgium"
"n2635","Belgium"
"n2669","Belgium"
"n2713","Belgium"
"n2912","Belgium"
"n2982","Belgium"
"n3051","Belgium"
"n3126","Belgium"
"n3208","Belgium"
"n3260","Belgium"
"n3349","Belgium"
"n3392","Belgium"
"n3640","Belgium"
"n3745","Belgium"
"n3747","Belgium"
"n3858","Belgium"
"n4004","Belgium"
"n4006","Belgium"
"n4054","Belgium"
"n4120","Belgium"
"n4166","Belgium"
"n4213","Belgium"
"n4268","Belgium"
"n4384","Belgium"
"n4410","Belgium"
"n4660","Belgium"
"n4666","Belgium"
"n4749","Belgium"
"n4972","Belgium"
"n4986","Belgium"
"n5324","Belgium"
"n5345","Belgium"
"n5502","Belgium"
"n5503","Belgium"
"n5532","Belgium"
"n5650","Belgium"
"n5741","Belgium"
"n5852","Belgium"
"n6182","Belgium"
"n6339","Belgium"
"n6397","Belgium"
"n6609","Belgium"
"n6624","Belgium"
"n6650","Belgium"
"n6671","Belgium"
"n7007","Belgium"
"n7048","Belgium"
"n7111","Belgium"
"n7196","Belgium"
"n7212","Belgium"
"n7378","Belgium"
"n7509","Belgium"
"n7631","Belgium"
"n7632","Belgium"
"n7731","Belgium"
"n7735","Belgium"
"n7751","Belgium"
"n8105","Belgium"
"n8117","Belgium"
"n8255","Belgium"
"n8383","Belgium"
"n8484","Belgium"
"n8497","Belgium"
"n8547","Belgium"
"n8578","Belgium"
"n8677","Belgium"
"n8777","Belgium"
"n453","Indonesia"
"n535","Indonesia"
"n738","Indonesia"
"n1091","Indonesia"
"n1137","Indonesia"
"n1222","Indonesia"
"n1238","Indonesia"
"n1270","Indonesia"
"n1324","Indonesia"
"n1373","Indonesia"
"n1414","Indonesia"
"n1415","Indonesia"
"n1434","Indonesia"
"n1475","Indonesia"
"n1476","Indonesia"
"n1496","Indonesia"
"n1497","Indonesia"
"n1526","Indonesia"
"n1606","Indonesia"
"n1850","Indonesia"
"n1851","Indonesia"
"n1982","Indonesia"
"n2028","Indonesia"
"n2052","Indonesia"
"n2118","Indonesia"
"n2120","Indonesia"
"n2296","Indonesia"
"n2325","Indonesia"
"n2392","Indonesia"
"n2475","Indonesia"
"n2476","Indonesia"
"n2482","Indonesia"
"n2532","Indonesia"
"n2533","Indonesia"
"n2559","Indonesia"
"n2647","Indonesia"
"n2648","Indonesia"
"n2650","Indonesia"
"n2931","Indonesia"
"n3052","Indonesia"
"n3071","Indonesia"
"n3414","Indonesia"
"n3444","Indonesia"
"n3758","Indonesia"
"n3949","Indonesia"
"n3973","Indonesia"
"n3974","Indonesia"
"n4158","Indonesia"
"n4160","Indonesia"
"n4161","Indonesia"
"n4162","Indonesia"
"n4195","Indonesia"
"n4196","Indonesia"
"n4375","Indonesia"
"n4376","Indonesia"
"n4393","Indonesia"
"n4501","Indonesia"
"n4516","Indonesia"
"n4625","Indonesia"
"n4928","Indonesia"
"n5443","Indonesia"
"n6010","Indonesia"
"n6021","Indonesia"
"n6185","Indonesia"
"n6269","Indonesia"
"n6387","Indonesia"
"n6400","Indonesia"
"n6445","Indonesia"
"n6689","Indonesia"
"n6703","Indonesia"
"n6753","Indonesia"
"n6824","Indonesia"
"n6829","Indonesia"
"n6830","Indonesia"
"n6853","Indonesia"
"n6938","Indonesia"
"n7353","Indonesia"
"n7446","Indonesia"
"n8025","Indonesia"
"n8050","Indonesia"
"n8132","Indonesia"
"n8266","Indonesia"
"n8281","Indonesia"
"n8318","Indonesia"
"n8375","Indonesia"
"n8404","Indonesia"
"n8473","Indonesia"
"n8510","Indonesia"
"n8726","Indonesia"
"n8798","Indonesia"
"n314","Taiwan"
"n317","Taiwan"
"n320","Taiwan"
"n322","Taiwan"
"n323","Taiwan"
"n1067","Taiwan"
"n1178","Taiwan"
"n1287","Taiwan"
"n1341","Taiwan"
"n1482","Taiwan"
"n1501","Taiwan"
"n1588","Taiwan"
"n1728","Taiwan"
"n1795","Taiwan"
"n1856","Taiwan"
"n2092","Taiwan"
"n2307","Taiwan"
