OrderDateKey,FullDate,MonthName,MonthNumber,Year
20090331,2009-03-31 00:00:00.000,"March",3,2009
20090401,2009-04-01 00:00:00.000,"April",4,2009
20090402,2009-04-02 00:00:00.000,"April",4,2009
20090403,2009-04-03 00:00:00.000,"April",4,2009
20090404,2009-04-04 00:00:00.000,"April",4,2009
20090405,2009-04-05 00:00:00.000,"April",4,2009
20090406,2009-04-06 00:00:00.000,"April",4,2009
20090407,2009-04-07 00:00:00.000,"April",4,2009
20090408,2009-04-08 00:00:00.000,"April",4,2009
20090409,2009-04-09 00:00:00.000,"April",4,2009
20090410,2009-04-10 00:00:00.000,"April",4,2009
20090411,2009-04-11 00:00:00.000,"April",4,2009
20090412,2009-04-12 00:00:00.000,"April",4,2009
20090413,2009-04-13 00:00:00.000,"April",4,2009
20090414,2009-04-14 00:00:00.000,"April",4,2009
20090415,2009-04-15 00:00:00.000,"April",4,2009
20090416,2009-04-16 00:00:00.000,"April",4,2009
20090417,2009-04-17 00:00:00.000,"April",4,2009
20090418,2009-04-18 00:00:00.000,"April",4,2009
20090419,2009-04-19 00:00:00.000,"April",4,2009
20090420,2009-04-20 00:00:00.000,"April",4,2009
20090421,2009-04-21 00:00:00.000,"April",4,2009
20090422,2009-04-22 00:00:00.000,"April",4,2009
20090423,2009-04-23 00:00:00.000,"April",4,2009
20090424,2009-04-24 00:00:00.000,"April",4,2009
20090425,2009-04-25 00:00:00.000,"April",4,2009
20090426,2009-04-26 00:00:00.000,"April",4,2009
20090427,2009-04-27 00:00:00.000,"April",4,2009
20090428,2009-04-28 00:00:00.000,"April",4,2009
20090429,2009-04-29 00:00:00.000,"April",4,2009
20090430,2009-04-30 00:00:00.000,"April",4,2009
20090501,2009-05-01 00:00:00.000,"May",5,2009
20090502,2009-05-02 00:00:00.000,"May",5,2009
20090503,2009-05-03 00:00:00.000,"May",5,2009
20090504,2009-05-04 00:00:00.000,"May",5,2009
20090505,2009-05-05 00:00:00.000,"May",5,2009
20090506,2009-05-06 00:00:00.000,"May",5,2009
20090507,2009-05-07 00:00:00.000,"May",5,2009
20090508,2009-05-08 00:00:00.000,"May",5,2009
20090509,2009-05-09 00:00:00.000,"May",5,2009
20090510,2009-05-10 00:00:00.000,"May",5,2009
20090511,2009-05-11 00:00:00.000,"May",5,2009
20090512,2009-05-12 00:00:00.000,"May",5,2009
20090513,2009-05-13 00:00:00.000,"May",5,2009
20090514,2009-05-14 00:00:00.000,"May",5,2009
20090515,2009-05-15 00:00:00.000,"May",5,2009
20090516,2009-05-16 00:00:00.000,"May",5,2009
20090517,2009-05-17 00:00:00.000,"May",5,2009
20090518,2009-05-18 00:00:00.000,"May",5,2009
20090519,2009-05-19 00:00:00.000,"May",5,2009
20090520,2009-05-20 00:00:00.000,"May",5,2009
20090521,2009-05-21 00:00:00.000,"May",5,2009
20090522,2009-05-22 00:00:00.000,"May",5,2009
20090523,2009-05-23 00:00:00.000,"May",5,2009
20090524,2009-05-24 00:00:00.000,"May",5,2009
20090525,2009-05-25 00:00:00.000,"May",5,2009
20090526,2009-05-26 00:00:00.000,"May",5,2009
20090527,2009-05-27 00:00:00.000,"May",5,2009
20090528,2009-05-28 00:00:00.000,"May",5,2009
20090529,2009-05-29 00:00:00.000,"May",5,2009
20090530,2009-05-30 00:00:00.000,"May",5,2009
20090531,2009-05-31 00:00:00.000,"May",5,2009
20090601,2009-06-01 00:00:00.000,"June",6,2009
20090602,2009-06-02 00:00:00.000,"June",6,2009
20090603,2009-06-03 00:00:00.000,"June",6,2009
20090604,2009-06-04 00:00:00.000,"June",6,2009
20090605,2009-06-05 00:00:00.000,"June",6,2009
20090606,2009-06-06 00:00:00.000,"June",6,2009
20090607,2009-06-07 00:00:00.000,"June",6,2009
20090608,2009-06-08 00:00:00.000,"June",6,2009
20090609,2009-06-09 00:00:00.000,"June",6,2009
20090610,2009-06-10 00:00:00.000,"June",6,2009
20090611,2009-06-11 00:00:00.000,"June",6,2009
20090612,2009-06-12 00:00:00.000,"June",6,2009
20090613,2009-06-13 00:00:00.000,"June",6,2009
20090614,2009-06-14 00:00:00.000,"June",6,2009
20090615,2009-06-15 00:00:00.000,"June",6,2009
20090616,2009-06-16 00:00:00.000,"June",6,2009
20090617,2009-06-17 00:00:00.000,"June",6,2009
20090618,2009-06-18 00:00:00.000,"June",6,2009
20090619,2009-06-19 00:00:00.000,"June",6,2009
20090620,2009-06-20 00:00:00.000,"June",6,2009
20090621,2009-06-21 00:00:00.000,"June",6,2009
20090622,2009-06-22 00:00:00.000,"June",6,2009
20090623,2009-06-23 00:00:00.000,"June",6,2009
20090624,2009-06-24 00:00:00.000,"June",6,2009
20090625,2009-06-25 00:00:00.000,"June",6,2009
20090626,2009-06-26 00:00:00.000,"June",6,2009
20090627,2009-06-27 00:00:00.000,"June",6,2009
20090628,2009-06-28 00:00:00.000,"June",6,2009
20090629,2009-06-29 00:00:00.000,"June",6,2009
20090630,2009-06-30 00:00:00.000,"June",6,2009
20090701,2009-07-01 00:00:00.000,"July",7,2009
20090702,2009-07-02 00:00:00.000,"July",7,2009
20090703,2009-07-03 00:00:00.000,"July",7,2009
20090704,2009-07-04 00:00:00.000,"July",7,2009
20090705,2009-07-05 00:00:00.000,"July",7,2009
20090706,2009-07-06 00:00:00.000,"July",7,2009
20090707,2009-07-07 00:00:00.000,"July",7,2009
20090708,2009-07-08 00:00:00.000,"July",7,2009
20090709,2009-07-09 00:00:00.000,"July",7,2009
20090710,2009-07-10 00:00:00.000,"July",7,2009
20090711,2009-07-11 00:00:00.000,"July",7,2009
20090712,2009-07-12 00:00:00.000,"July",7,2009
20090713,2009-07-13 00:00:00.000,"July",7,2009
20090714,2009-07-14 00:00:00.000,"July",7,2009
20090715,2009-07-15 00:00:00.000,"July",7,2009
20090716,2009-07-16 00:00:00.000,"July",7,2009
20090717,2009-07-17 00:00:00.000,"July",7,2009
20090718,2009-07-18 00:00:00.000,"July",7,2009
20090719,2009-07-19 00:00:00.000,"July",7,2009
20090720,2009-07-20 00:00:00.000,"July",7,2009
20090721,2009-07-21 00:00:00.000,"July",7,2009
20090722,2009-07-22 00:00:00.000,"July",7,2009
20090723,2009-07-23 00:00:00.000,"July",7,2009
20090724,2009-07-24 00:00:00.000,"July",7,2009
20090725,2009-07-25 00:00:00.000,"July",7,2009
20090726,2009-07-26 00:00:00.000,"July",7,2009
20090727,2009-07-27 00:00:00.000,"July",7,2009
20090728,2009-07-28 00:00:00.000,"July",7,2009
20090729,2009-07-29 00:00:00.000,"July",7,2009
20090730,2009-07-30 00:00:00.000,"July",7,2009
20090731,2009-07-31 00:00:00.000,"July",7,2009
20090801,2009-08-01 00:00:00.000,"August",8,2009
20090802,2009-08-02 00:00:00.000,"August",8,2009
20090803,2009-08-03 00:00:00.000,"August",8,2009
20090804,2009-08-04 00:00:00.000,"August",8,2009
20090805,2009-08-05 00:00:00.000,"August",8,2009
20090806,2009-08-06 00:00:00.000,"August",8,2009
20090807,2009-08-07 00:00:00.000,"August",8,2009
20090808,2009-08-08 00:00:00.000,"August",8,2009
20090809,2009-08-09 00:00:00.000,"August",8,2009
20090810,2009-08-10 00:00:00.000,"August",8,2009
20090811,2009-08-11 00:00:00.000,"August",8,2009
20090812,2009-08-12 00:00:00.000,"August",8,2009
20090813,2009-08-13 00:00:00.000,"August",8,2009
20090814,2009-08-14 00:00:00.000,"August",8,2009
20090815,2009-08-15 00:00:00.000,"August",8,2009
20090816,2009-08-16 00:00:00.000,"August",8,2009
20090817,2009-08-17 00:00:00.000,"August",8,2009
20090818,2009-08-18 00:00:00.000,"August",8,2009
20090819,2009-08-19 00:00:00.000,"August",8,2009
20090820,2009-08-20 00:00:00.000,"August",8,2009
20090821,2009-08-21 00:00:00.000,"August",8,2009
20090822,2009-08-22 00:00:00.000,"August",8,2009
20090823,2009-08-23 00:00:00.000,"August",8,2009
20090824,2009-08-24 00:00:00.000,"August",8,2009
20090825,2009-08-25 00:00:00.000,"August",8,2009
20090826,2009-08-26 00:00:00.000,"August",8,2009
20090827,2009-08-27 00:00:00.000,"August",8,2009
20090828,2009-08-28 00:00:00.000,"August",8,2009
20090829,2009-08-29 00:00:00.000,"August",8,2009
20090830,2009-08-30 00:00:00.000,"August",8,2009
20090831,2009-08-31 00:00:00.000,"August",8,2009
20090901,2009-09-01 00:00:00.000,"September",9,2009
20090902,2009-09-02 00:00:00.000,"September",9,2009
20090903,2009-09-03 00:00:00.000,"September",9,2009
20090904,2009-09-04 00:00:00.000,"September",9,2009
20090905,2009-09-05 00:00:00.000,"September",9,2009
20090906,2009-09-06 00:00:00.000,"September",9,2009
20090907,2009-09-07 00:00:00.000,"September",9,2009
20090908,2009-09-08 00:00:00.000,"September",9,2009
20090909,2009-09-09 00:00:00.000,"September",9,2009
20090910,2009-09-10 00:00:00.000,"September",9,2009
20090911,2009-09-11 00:00:00.000,"September",9,2009
20090912,2009-09-12 00:00:00.000,"September",9,2009
20090913,2009-09-13 00:00:00.000,"September",9,2009
20090914,2009-09-14 00:00:00.000,"September",9,2009
20090915,2009-09-15 00:00:00.000,"September",9,2009
20090916,2009-09-16 00:00:00.000,"September",9,2009
20090917,2009-09-17 00:00:00.000,"September",9,2009
20090918,2009-09-18 00:00:00.000,"September",9,2009
20090919,2009-09-19 00:00:00.000,"September",9,2009
20090920,2009-09-20 00:00:00.000,"September",9,2009
20090921,2009-09-21 00:00:00.000,"September",9,2009
20090922,2009-09-22 00:00:00.000,"September",9,2009
20090923,2009-09-23 00:00:00.000,"September",9,2009
20090924,2009-09-24 00:00:00.000,"September",9,2009
20090925,2009-09-25 00:00:00.000,"September",9,2009
20090926,2009-09-26 00:00:00.000,"September",9,2009
20090927,2009-09-27 00:00:00.000,"September",9,2009
20090928,2009-09-28 00:00:00.000,"September",9,2009
20090929,2009-09-29 00:00:00.000,"September",9,2009
20090930,2009-09-30 00:00:00.000,"September",9,2009
20091001,2009-10-01 00:00:00.000,"October",10,2009
20091002,2009-10-02 00:00:00.000,"October",10,2009
20091003,2009-10-03 00:00:00.000,"October",10,2009
20091004,2009-10-04 00:00:00.000,"October",10,2009
20091005,2009-10-05 00:00:00.000,"October",10,2009
20091006,2009-10-06 00:00:00.000,"October",10,2009
20091007,2009-10-07 00:00:00.000,"October",10,2009
20091008,2009-10-08 00:00:00.000,"October",10,2009
20091009,2009-10-09 00:00:00.000,"October",10,2009
20091010,2009-10-10 00:00:00.000,"October",10,2009
20091011,2009-10-11 00:00:00.000,"October",10,2009
20091012,2009-10-12 00:00:00.000,"October",10,2009
20091013,2009-10-13 00:00:00.000,"October",10,2009
20091014,2009-10-14 00:00:00.000,"October",10,2009
20091015,2009-10-15 00:00:00.000,"October",10,2009
20091016,2009-10-16 00:00:00.000,"October",10,2009
20091017,2009-10-17 00:00:00.000,"October",10,2009
20091018,2009-10-18 00:00:00.000,"October",10,2009
20091019,2009-10-19 00:00:00.000,"October",10,2009
20091020,2009-10-20 00:00:00.000,"October",10,2009
20091021,2009-10-21 00:00:00.000,"October",10,2009
20091022,2009-10-22 00:00:00.000,"October",10,2009
20091023,2009-10-23 00:00:00.000,"October",10,2009
20091024,2009-10-24 00:00:00.000,"October",10,2009
20091025,2009-10-25 00:00:00.000,"October",10,2009
20091026,2009-10-26 00:00:00.000,"October",10,2009
20091027,2009-10-27 00:00:00.000,"October",10,2009
20091028,2009-10-28 00:00:00.000,"October",10,2009
20091029,2009-10-29 00:00:00.000,"October",10,2009
20091030,2009-10-30 00:00:00.000,"October",10,2009
20091031,2009-10-31 00:00:00.000,"October",10,2009
20091101,2009-11-01 00:00:00.000,"November",11,2009
20091102,2009-11-02 00:00:00.000,"November",11,2009
20091103,2009-11-03 00:00:00.000,"November",11,2009
20091104,2009-11-04 00:00:00.000,"November",11,2009
20091105,2009-11-05 00:00:00.000,"November",11,2009
20091106,2009-11-06 00:00:00.000,"November",11,2009
20091107,2009-11-07 00:00:00.000,"November",11,2009
20091108,2009-11-08 00:00:00.000,"November",11,2009
20091109,2009-11-09 00:00:00.000,"November",11,2009
20091110,2009-11-10 00:00:00.000,"November",11,2009
20091111,2009-11-11 00:00:00.000,"November",11,2009
20091112,2009-11-12 00:00:00.000,"November",11,2009
20091113,2009-11-13 00:00:00.000,"November",11,2009
20091114,2009-11-14 00:00:00.000,"November",11,2009
20091115,2009-11-15 00:00:00.000,"November",11,2009
20091116,2009-11-16 00:00:00.000,"November",11,2009
20091117,2009-11-17 00:00:00.000,"November",11,2009
20091118,2009-11-18 00:00:00.000,"November",11,2009
20091119,2009-11-19 00:00:00.000,"November",11,2009
20091120,2009-11-20 00:00:00.000,"November",11,2009
20091121,2009-11-21 00:00:00.000,"November",11,2009
20091122,2009-11-22 00:00:00.000,"November",11,2009
20091123,2009-11-23 00:00:00.000,"November",11,2009
20091124,2009-11-24 00:00:00.000,"November",11,2009
20091125,2009-11-25 00:00:00.000,"November",11,2009
20091126,2009-11-26 00:00:00.000,"November",11,2009
20091127,2009-11-27 00:00:00.000,"November",11,2009
20091128,2009-11-28 00:00:00.000,"November",11,2009
20091129,2009-11-29 00:00:00.000,"November",11,2009
20091130,2009-11-30 00:00:00.000,"November",11,2009
20091201,2009-12-01 00:00:00.000,"December",12,2009
20091202,2009-12-02 00:00:00.000,"December",12,2009
20091203,2009-12-03 00:00:00.000,"December",12,2009
20091204,2009-12-04 00:00:00.000,"December",12,2009
20091205,2009-12-05 00:00:00.000,"December",12,2009
20091206,2009-12-06 00:00:00.000,"December",12,2009
20091207,2009-12-07 00:00:00.000,"December",12,2009
20091208,2009-12-08 00:00:00.000,"December",12,2009
20091209,2009-12-09 00:00:00.000,"December",12,2009
20091210,2009-12-10 00:00:00.000,"December",12,2009
20091211,2009-12-11 00:00:00.000,"December",12,2009
20091212,2009-12-12 00:00:00.000,"December",12,2009
20091213,2009-12-13 00:00:00.000,"December",12,2009
20091214,2009-12-14 00:00:00.000,"December",12,2009
20091215,2009-12-15 00:00:00.000,"December",12,2009
20091216,2009-12-16 00:00:00.000,"December",12,2009
20091217,2009-12-17 00:00:00.000,"December",12,2009
20091218,2009-12-18 00:00:00.000,"December",12,2009
20091219,2009-12-19 00:00:00.000,"December",12,2009
20091220,2009-12-20 00:00:00.000,"December",12,2009
20091221,2009-12-21 00:00:00.000,"December",12,2009
20091222,2009-12-22 00:00:00.000,"December",12,2009
20091223,2009-12-23 00:00:00.000,"December",12,2009
20091224,2009-12-24 00:00:00.000,"December",12,2009
20091225,2009-12-25 00:00:00.000,"December",12,2009
20091226,2009-12-26 00:00:00.000,"December",12,2009
20091227,2009-12-27 00:00:00.000,"December",12,2009
20091228,2009-12-28 00:00:00.000,"December",12,2009
20091229,2009-12-29 00:00:00.000,"December",12,2009
20091230,2009-12-30 00:00:00.000,"December",12,2009
20091231,2009-12-31 00:00:00.000,"December",12,2009
20100101,2010-01-01 00:00:00.000,"January",1,2010
20100102,2010-01-02 00:00:00.000,"January",1,2010
20100103,2010-01-03 00:00:00.000,"January",1,2010
20100104,2010-01-04 00:00:00.000,"January",1,2010
20100105,2010-01-05 00:00:00.000,"January",1,2010
20100106,2010-01-06 00:00:00.000,"January",1,2010
20100107,2010-01-07 00:00:00.000,"January",1,2010
20100108,2010-01-08 00:00:00.000,"January",1,2010
20100109,2010-01-09 00:00:00.000,"January",1,2010
20100110,2010-01-10 00:00:00.000,"January",1,2010
20100111,2010-01-11 00:00:00.000,"January",1,2010
20100112,2010-01-12 00:00:00.000,"January",1,2010
20100113,2010-01-13 00:00:00.000,"January",1,2010
20100114,2010-01-14 00:00:00.000,"January",1,2010
20100115,2010-01-15 00:00:00.000,"January",1,2010
20100116,2010-01-16 00:00:00.000,"January",1,2010
20100117,2010-01-17 00:00:00.000,"January",1,2010
20100118,2010-01-18 00:00:00.000,"January",1,2010
20100119,2010-01-19 00:00:00.000,"January",1,2010
20100120,2010-01-20 00:00:00.000,"January",1,2010
20100121,2010-01-21 00:00:00.000,"January",1,2010
20100122,2010-01-22 00:00:00.000,"January",1,2010
20100123,2010-01-23 00:00:00.000,"January",1,2010
20100124,2010-01-24 00:00:00.000,"January",1,2010
20100125,2010-01-25 00:00:00.000,"January",1,2010
20100126,2010-01-26 00:00:00.000,"January",1,2010
20100127,2010-01-27 00:00:00.000,"January",1,2010
20100128,2010-01-28 00:00:00.000,"January",1,2010
20100129,2010-01-29 00:00:00.000,"January",1,2010
20100130,2010-01-30 00:00:00.000,"January",1,2010
20100131,2010-01-31 00:00:00.000,"January",1,2010
20100201,2010-02-01 00:00:00.000,"February",2,2010
20100202,2010-02-02 00:00:00.000,"February",2,2010
20100203,2010-02-03 00:00:00.000,"February",2,2010
20100204,2010-02-04 00:00:00.000,"February",2,2010
20100205,2010-02-05 00:00:00.000,"February",2,2010
20100206,2010-02-06 00:00:00.000,"February",2,2010
20100207,2010-02-07 00:00:00.000,"February",2,2010
20100208,2010-02-08 00:00:00.000,"February",2,2010
20100209,2010-02-09 00:00:00.000,"February",2,2010
20100210,2010-02-10 00:00:00.000,"February",2,2010
20100211,2010-02-11 00:00:00.000,"February",2,2010
20100212,2010-02-12 00:00:00.000,"February",2,2010
20100213,2010-02-13 00:00:00.000,"February",2,2010
20100214,2010-02-14 00:00:00.000,"February",2,2010
20100215,2010-02-15 00:00:00.000,"February",2,2010
20100216,2010-02-16 00:00:00.000,"February",2,2010
20100217,2010-02-17 00:00:00.000,"February",2,2010
20100218,2010-02-18 00:00:00.000,"February",2,2010
20100219,2010-02-19 00:00:00.000,"February",2,2010
20100220,2010-02-20 00:00:00.000,"February",2,2010
20100221,2010-02-21 00:00:00.000,"February",2,2010
20100222,2010-02-22 00:00:00.000,"February",2,2010
20100223,2010-02-23 00:00:00.000,"February",2,2010
20100224,2010-02-24 00:00:00.000,"February",2,2010
20100225,2010-02-25 00:00:00.000,"February",2,2010
20100226,2010-02-26 00:00:00.000,"February",2,2010
20100227,2010-02-27 00:00:00.000,"February",2,2010
20100228,2010-02-28 00:00:00.000,"February",2,2010
20100301,2010-03-01 00:00:00.000,"March",3,2010
20100302,2010-03-02 00:00:00.000,"March",3,2010
20100303,2010-03-03 00:00:00.000,"March",3,2010
20100304,2010-03-04 00:00:00.000,"March",3,2010
20100305,2010-03-05 00:00:00.000,"March",3,2010
20100306,2010-03-06 00:00:00.000,"March",3,2010
20100307,2010-03-07 00:00:00.000,"March",3,2010
20100308,2010-03-08 00:00:00.000,"March",3,2010
20100309,2010-03-09 00:00:00.000,"March",3,2010
20100310,2010-03-10 00:00:00.000,"March",3,2010
20100311,2010-03-11 00:00:00.000,"March",3,2010
20100312,2010-03-12 00:00:00.000,"March",3,2010
20100313,2010-03-13 00:00:00.000,"March",3,2010
20100314,2010-03-14 00:00:00.000,"March",3,2010
20100315,2010-03-15 00:00:00.000,"March",3,2010
20100316,2010-03-16 00:00:00.000,"March",3,2010
20100317,2010-03-17 00:00:00.000,"March",3,2010
20100318,2010-03-18 00:00:00.000,"March",3,2010
20100319,2010-03-19 00:00:00.000,"March",3,2010
20100320,2010-03-20 00:00:00.000,"March",3,2010
20100321,2010-03-21 00:00:00.000,"March",3,2010
20100322,2010-03-22 00:00:00.000,"March",3,2010
20100323,2010-03-23 00:00:00.000,"March",3,2010
20100324,2010-03-24 00:00:00.000,"March",3,2010
20100325,2010-03-25 00:00:00.000,"March",3,2010
20100326,2010-03-26 00:00:00.000,"March",3,2010
20100327,2010-03-27 00:00:00.000,"March",3,2010
20100328,2010-03-28 00:00:00.000,"March",3,2010
20100329,2010-03-29 00:00:00.000,"March",3,2010
20100330,2010-03-30 00:00:00.000,"March",3,2010
20100331,2010-03-31 00:00:00.000,"March",3,2010
20100401,2010-04-01 00:00:00.000,"April",4,2010
20100402,2010-04-02 00:00:00.000,"April",4,2010
20100403,2010-04-03 00:00:00.000,"April",4,2010
20100404,2010-04-04 00:00:00.000,"April",4,2010
20100405,2010-04-05 00:00:00.000,"April",4,2010
20100406,2010-04-06 00:00:00.000,"April",4,2010
20100407,2010-04-07 00:00:00.000,"April",4,2010
20100408,2010-04-08 00:00:00.000,"April",4,2010
20100409,2010-04-09 00:00:00.000,"April",4,2010
20100410,2010-04-10 00:00:00.000,"April",4,2010
20100411,2010-04-11 00:00:00.000,"April",4,2010
20100412,2010-04-12 00:00:00.000,"April",4,2010
20100413,2010-04-13 00:00:00.000,"April",4,2010
20100414,2010-04-14 00:00:00.000,"April",4,2010
20100415,2010-04-15 00:00:00.000,"April",4,2010
20100416,2010-04-16 00:00:00.000,"April",4,2010
20100417,2010-04-17 00:00:00.000,"April",4,2010
20100418,2010-04-18 00:00:00.000,"April",4,2010
20100419,2010-04-19 00:00:00.000,"April",4,2010
20100420,2010-04-20 00:00:00.000,"April",4,2010
20100421,2010-04-21 00:00:00.000,"April",4,2010
20100422,2010-04-22 00:00:00.000,"April",4,2010
20100423,2010-04-23 00:00:00.000,"April",4,2010
20100424,2010-04-24 00:00:00.000,"April",4,2010
20100425,2010-04-25 00:00:00.000,"April",4,2010
20100426,2010-04-26 00:00:00.000,"April",4,2010
20100427,2010-04-27 00:00:00.000,"April",4,2010
20100428,2010-04-28 00:00:00.000,"April",4,2010
20100429,2010-04-29 00:00:00.000,"April",4,2010
20100430,2010-04-30 00:00:00.000,"April",4,2010
20100501,2010-05-01 00:00:00.000,"May",5,2010
20100502,2010-05-02 00:00:00.000,"May",5,2010
20100503,2010-05-03 00:00:00.000,"May",5,2010
20100504,2010-05-04 00:00:00.000,"May",5,2010
20100505,2010-05-05 00:00:00.000,"May",5,2010
20100506,2010-05-06 00:00:00.000,"May",5,2010
20100507,2010-05-07 00:00:00.000,"May",5,2010
20100508,2010-05-08 00:00:00.000,"May",5,2010
20100509,2010-05-09 00:00:00.000,"May",5,2010
20100510,2010-05-10 00:00:00.000,"May",5,2010
20100511,2010-05-11 00:00:00.000,"May",5,2010
20100512,2010-05-12 00:00:00.000,"May",5,2010
20100513,2010-05-13 00:00:00.000,"May",5,2010
20100514,2010-05-14 00:00:00.000,"May",5,2010
20100515,2010-05-15 00:00:00.000,"May",5,2010
20100516,2010-05-16 00:00:00.000,"May",5,2010
20100517,2010-05-17 00:00:00.000,"May",5,2010
20100518,2010-05-18 00:00:00.000,"May",5,2010
20100519,2010-05-19 00:00:00.000,"May",5,2010
20100520,2010-05-20 00:00:00.000,"May",5,2010
20100521,2010-05-21 00:00:00.000,"May",5,2010
20100522,2010-05-22 00:00:00.000,"May",5,2010
20100523,2010-05-23 00:00:00.000,"May",5,2010
20100524,2010-05-24 00:00:00.000,"May",5,2010
20100525,2010-05-25 00:00:00.000,"May",5,2010
20100526,2010-05-26 00:00:00.000,"May",5,2010
20100527,2010-05-27 00:00:00.000,"May",5,2010
20100528,2010-05-28 00:00:00.000,"May",5,2010
20100529,2010-05-29 00:00:00.000,"May",5,2010
20100530,2010-05-30 00:00:00.000,"May",5,2010
20100531,2010-05-31 00:00:00.000,"May",5,2010
20100601,2010-06-01 00:00:00.000,"June",6,2010
20100602,2010-06-02 00:00:00.000,"June",6,2010
20100603,2010-06-03 00:00:00.000,"June",6,2010
20100604,2010-06-04 00:00:00.000,"June",6,2010
20100605,2010-06-05 00:00:00.000,"June",6,2010
20100606,2010-06-06 00:00:00.000,"June",6,2010
20100607,2010-06-07 00:00:00.000,"June",6,2010
20100608,2010-06-08 00:00:00.000,"June",6,2010
20100609,2010-06-09 00:00:00.000,"June",6,2010
20100610,2010-06-10 00:00:00.000,"June",6,2010
20100611,2010-06-11 00:00:00.000,"June",6,2010
20100612,2010-06-12 00:00:00.000,"June",6,2010
20100613,2010-06-13 00:00:00.000,"June",6,2010
20100614,2010-06-14 00:00:00.000,"June",6,2010
20100615,2010-06-15 00:00:00.000,"June",6,2010
20100616,2010-06-16 00:00:00.000,"June",6,2010
20100617,2010-06-17 00:00:00.000,"June",6,2010
20100618,2010-06-18 00:00:00.000,"June",6,2010
20100619,2010-06-19 00:00:00.000,"June",6,2010
20100620,2010-06-20 00:00:00.000,"June",6,2010
20100621,2010-06-21 00:00:00.000,"June",6,2010
20100622,2010-06-22 00:00:00.000,"June",6,2010
20100623,2010-06-23 00:00:00.000,"June",6,2010
20100624,2010-06-24 00:00:00.000,"June",6,2010
20100625,2010-06-25 00:00:00.000,"June",6,2010
20100626,2010-06-26 00:00:00.000,"June",6,2010
20100627,2010-06-27 00:00:00.000,"June",6,2010
20100628,2010-06-28 00:00:00.000,"June",6,2010
20100629,2010-06-29 00:00:00.000,"June",6,2010
20100630,2010-06-30 00:00:00.000,"June",6,2010
20100701,2010-07-01 00:00:00.000,"July",7,2010
20100702,2010-07-02 00:00:00.000,"July",7,2010
20100703,2010-07-03 00:00:00.000,"July",7,2010
20100704,2010-07-04 00:00:00.000,"July",7,2010
20100705,2010-07-05 00:00:00.000,"July",7,2010
20100706,2010-07-06 00:00:00.000,"July",7,2010
20100707,2010-07-07 00:00:00.000,"July",7,2010
20100708,2010-07-08 00:00:00.000,"July",7,2010
20100709,2010-07-09 00:00:00.000,"July",7,2010
20100710,2010-07-10 00:00:00.000,"July",7,2010
20100711,2010-07-11 00:00:00.000,"July",7,2010
20100712,2010-07-12 00:00:00.000,"July",7,2010
20100713,2010-07-13 00:00:00.000,"July",7,2010
20100714,2010-07-14 00:00:00.000,"July",7,2010
20100715,2010-07-15 00:00:00.000,"July",7,2010
20100716,2010-07-16 00:00:00.000,"July",7,2010
20100717,2010-07-17 00:00:00.000,"July",7,2010
20100718,2010-07-18 00:00:00.000,"July",7,2010
20100719,2010-07-19 00:00:00.000,"July",7,2010
20100720,2010-07-20 00:00:00.000,"July",7,2010
20100721,2010-07-21 00:00:00.000,"July",7,2010
20100722,2010-07-22 00:00:00.000,"July",7,2010
20100723,2010-07-23 00:00:00.000,"July",7,2010
20100724,2010-07-24 00:00:00.000,"July",7,2010
20100725,2010-07-25 00:00:00.000,"July",7,2010
20100726,2010-07-26 00:00:00.000,"July",7,2010
20100727,2010-07-27 00:00:00.000,"July",7,2010
20100728,2010-07-28 00:00:00.000,"July",7,2010
20100729,2010-07-29 00:00:00.000,"July",7,2010
20100730,2010-07-30 00:00:00.000,"July",7,2010
20100731,2010-07-31 00:00:00.000,"July",7,2010
20100801,2010-08-01 00:00:00.000,"August",8,2010
20100802,2010-08-02 00:00:00.000,"August",8,2010
20100803,2010-08-03 00:00:00.000,"August",8,2010
20100804,2010-08-04 00:00:00.000,"August",8,2010
20100805,2010-08-05 00:00:00.000,"August",8,2010
20100806,2010-08-06 00:00:00.000,"August",8,2010
20100807,2010-08-07 00:00:00.000,"August",8,2010
20100808,2010-08-08 00:00:00.000,"August",8,2010
20100809,2010-08-09 00:00:00.000,"August",8,2010
20100810,2010-08-10 00:00:00.000,"August",8,2010
20100811,2010-08-11 00:00:00.000,"August",8,2010
20100812,2010-08-12 00:00:00.000,"August",8,2010
20100813,2010-08-13 00:00:00.000,"August",8,2010
20100814,2010-08-14 00:00:00.000,"August",8,2010
20100815,2010-08-15 00:00:00.000,"August",8,2010
20100816,2010-08-16 00:00:00.000,"August",8,2010
20100817,2010-08-17 00:00:00.000,"August",8,2010
20100818,2010-08-18 00:00:00.000,"August",8,2010
20100819,2010-08-19 00:00:00.000,"August",8,2010
20100820,2010-08-20 00:00:00.000,"August",8,2010
20100821,2010-08-21 00:00:00.000,"August",8,2010
20100822,2010-08-22 00:00:00.000,"August",8,2010
20100823,2010-08-23 00:00:00.000,"August",8,2010
20100824,2010-08-24 00:00:00.000,"August",8,2010
20100825,2010-08-25 00:00:00.000,"August",8,2010
20100826,2010-08-26 00:00:00.000,"August",8,2010
20100827,2010-08-27 00:00:00.000,"August",8,2010
20100828,2010-08-28 00:00:00.000,"August",8,2010
20100829,2010-08-29 00:00:00.000,"August",8,2010
