created,duration,id,name,status,time,updated,utc_offset,waitlist_count,yes_rsvp_count,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,venue.zip,venue.state,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,link,description,visibility,manual_attendance_count
"1.49321E+12","7200000","239508470","Azure Cognitive Services - The Rise of the Machines","upcoming","1.4957E+12","1.49327E+12","36000000","0","28","9059942","Microsoft Brisbane","-27.46868324","153.0210419","FALSE","Level 28, 400 George Street","Brisbane","au","Australia","","","1.45614E+12","QLD SQL Server User Group","19607515","open","-27.45999908","153.0200043","QLD-SQL-Server-User-Group","SQL Server Folks","https://www.meetup.com/QLD-SQL-Server-User-Group/events/239508470/","<p>With advances in computing power, advanced machine learning algorithms and globally consumable data sources the real world use cases for Cognitive Services within our everyday lives has begun to grow significantly. </p> <p><br/>This fun and demo heavy session first introduces the full suite of Azure Cognitive Services API’s and discusses the approach to solution design, API deployment and consumption within the context of a set of real deployments and practical use cases. </p> <p><br/>The session then deep dives into 2 of the more commonly deployed Azure Cognitive Services detailing methods available for SQL and .Net developers to code, interact, and scale the usage of the Cognitive API services to create interesting, fun and innovative solutions. </p> <p><br/>At the end of this session you will have a much clearer understanding of how the suite of Azure Cognitive Services could be used within your business and the methods available by which you can start to plan, deploy and actively consume these innovat","public",""
"1.49072E+12","","238772658","May Meeting","upcoming","1.49575E+12","1.49393E+12","-18000000","0","6","24706934","Microsoft","36.15164948","-86.82059479","FALSE","8 City Blvd., Suite 403","Nashville","us","USA","","TN","1.42075E+12","NashBI","18314164","open","36.16999817","-86.77999878","NashBI","Members","https://www.meetup.com/NashBI/events/238772658/","<p><b><br/></b></p> <p><b>Agenda:</b></p> <p>5:45 PM  Networking &amp; Food Arrives <br/>6:15  PM  Meeting Starts  <br/>                 Presentation <br/>7:30 PM  Wrap up and prize drawing</p> <p><b>Presentation:</b></p> <p>DAX (Data Analysis Expressions) is the formula language of Power BI Desktop and SQL Server Analysis Services Tabular.  We will look at how to get started with DAX calculations and give some helpful patterns to follow.  DAX has the reputation of being hard to learn.  In this talk, we will attempt to demystify DAX and set you on a learning path where you will not encounter as many hurdles.  We will also recommend resource for further learning.</p> <p>Speaker: Will Harvey</p> <p>Will Harvey is a Principal Consultant at T-Shaped Analytics working with Microsoft’s industry leading Business Intelligence (BI) technologies to create solutions for businesses.  He has been working in BI with SQL Server for over 10 years, and has been consulting in a variety of industries and projects for the past","public",""
"1.47846E+12","7200000","235400741","May Meeting","upcoming","1.49576E+12","1.47846E+12","-18000000","0","4","21897822","Madison Public Library","43.07396317","-89.38746643","FALSE","201 W Mifflin St","Madison","us","USA","","","1.40851E+12","Madison Power BI User Group","16500832","open","43.08000183","-89.37999725","Madison-Power-BI","Power BI enthusiasts","https://www.meetup.com/Madison-Power-BI/events/235400741/","<p>The topic for this meeting has not yet been decided. If you have a topic you'd like to learn more about, please leave a comment and let us know. If you like the sound of this topic and don't want us to change it, let us know too!</p> <p>If you have learned something worth sharing, however small, let us know! We are always looking for new presenters. So much value in our meetings come from attendees sharing their own knowledge and experiences. Whether you'd like to speak for 5 minutes, or try a full length presentation, let us know.</p>","public",""
"1.49022E+12","7200000","238627923","Basic Statistical Arbitrage with Quantopian's Max Margenot (5.25)","upcoming","1.49576E+12","1.49022E+12","-25200000","0","32","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/238627923/","<p><b><a href=""https://www.eventbrite.com/e/basic-statistical-arbitrage-with-quantopians-max-margenot-525-tickets-33094874661?aff=DS"">IMPORTANT: RSVP via Eventbrite to this speaking event.</a> Meetup RSVP will not be counted.<br/></b></p> <p><b>Basic Statistical Arbitrage: Understanding the Math Behind Pairs Trading </b></p> <p>In algorithmic trading, information is king. You can tease out an edge to trade on even by using only the most basic properties of time series. In this lecture, we will cover the statistics that ground the trading logic when conducting pairs trades and discuss how to find pairs.</p> <p>This talk is based on the following lectures from the Quantopian Lecture Series: Pairs Trading  and Integration, Cointegration, and Stationarity </p> <p><b>Prerequisites:</b><br/>Introductory level - knowledge of algorithmic trading is needed to understand the lecture</p> <p><b>What to bring:</b><br/>Anything to take notes</p> <p><b>About the Speaker</b><br/>Max works at Quantopian as a data scientist a","public",""
"1.4876E+12","5400000","zwsnqmywhbxb","Galvanize Data Science Immersive Info Session (5.25)","upcoming","1.49576E+12","1.49245E+12","-25200000","0","4","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239276602/","<p><b><a href=""https://www.eventbrite.com/e/galvanize-data-science-immersive-info-session-seattle-tickets-29895797134?aff=DS"">IMPORTANT: RSVP to this info session by clicking HERE. Meetup RSVP will not be counted.</a></b></p> <p><br/>Join us and Galvanize staff for a Data Science Immersive Info Session to learn more about our 12-week immersive data science training program in Seattle, Washington!</p> <p>This program is for people who are serious about becoming data scientists. Over the course of 12 weeks, you'll learn the tools, techniques, and fundamental concepts you need to know to make an impact as a data scientist. You'll work through messy, real-world, data sets to gain experience across the data science stack: data munging, exploration, modeling, validation, visualization, and communication. Our unique setting in the Galvanize community of startups and tech companies is the perfect place to learn and expand your network!</p> <p><b>Agenda</b></p> <p>6:30 - 7:15 PM : Course Overview, Admissions Process,","public",""
"1.49239E+12","10800000","xrxzwmywhbnc","Weekly Coding Club @ Galvanize","upcoming","1.49619E+12","1.49239E+12","-25200000","0","2","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239408797/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.49218E+12","115200000","239212225","Introduction to Spark for Data Science [paid weekend workshop] - (6.3 - 6.4)","upcoming","1.49651E+12","1.49218E+12","-25200000","0","6","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239212225/","<p><b><a href=""https://www.eventbrite.com/e/intro-to-spark-for-data-science-weekend-workshop-63-64-tickets-33437924733?aff=DS"">IMPORTANT: This is a paid weekend workshop. You must register via Eventbrite to attend.</a></b></p> <p>The popular ""Intro to Spark for Data Science"" weekend workshop is back in June!</p> <p>After completing this weekend workshop, you’ll be better prepared to use Apache Spark for real projects and problems on your own. We’ll use Spark to power product recommendations and natural language processing tasks. In just 2 days, you will take your data skills to the next level by using Spark to build data pipelines.</p> <p>Workshop instructors will be on-hand all weekend to teach, live code, and help debug as you work through the course materials.</p> <p>Early bird tickets end on <i>May 26, 2017</i> at 5pm.</p> <p>All ticket sales end on <i>June 2, 2017</i>, at 12pm.</p> <p><b>To learn more about this course, click on the link HERE.</b></p> <p><br/><a href=""https://www.eventbrite.com/e/intro-","public",""
"1.48684E+12","216000000","237637419",".NET/FRINGE/","upcoming","1.49658E+12","1.49325E+12","-25200000","0","7","25202897","McMenamin's Crystal Ballroom","45.52274323","-122.6847992","FALSE","1332 W. Burnside","Portland","us","USA","","OR","1.37041E+12","South Sound Developers User Group","8790462","open","47.02999878","-122.8700027","ssdevelopers","Developers","https://www.meetup.com/ssdevelopers/events/237637419/","<p><a href=""https://ti.to/dotnetfringe/dotnetfringe-2017""><a href=""https://ti.to/dotnetfringe/dotnetfringe-2017"" class=""linkified"">https://ti.to/dotnetfringe/dotnetfringe-2017</a></a></p> <p>



""An atypical conference for open-source .NET developers.""</p> <p>



Location</p> <p>McMenamin's Crystal Ballroom</p> <p>1332 W. Burnside </p> <p><br/>Portland, Oregon</p> <p>


Official start/end times to be (maybe) added later.</p>","public",""
"1.45151E+12","","fnfgnlywjbhb","Monthly Meeting","upcoming","1.4967E+12","1.45151E+12","-14400000","0","2","11474282","Microsoft Corporation","27.94368744","-82.53858185","FALSE","5426 Bay Center Drive","Tampa","us","USA","33609","FL","1.37592E+12","Tampa Bay SQL Business Intelligence and Analytics","9712392","open","27.97999954","-82.33999634","Tampa-Bay-SQL-Business-Intelligence","BI & BA Professionals","https://www.meetup.com/Tampa-Bay-SQL-Business-Intelligence/events/239589620/","<p><b>Monthly Meeting Details</b></p> <p><b>Topic:</b> TBD</p> <p><b>Speaker:</b> TBD</p> <p><b>Agenda:</b></p> <p>6:00PM - 6:30PM Networking<br/>6:30PM - 6:45PM Announcements and Introductions<br/>6:45PM - 8:15PM Presentation<br/>8:15PM - 8:30PM Q&amp;A</p>","public",""
"1.4871E+12","","237706461","C# 7","upcoming","1.49671E+12","1.4871E+12","-25200000","0","142","8286852","Building 40 Cafeteria / Steptoe Room","47.6377449","-122.1334915","FALSE","15571 NE 31st St","Redmond","us","USA","98052","WA","1.33167E+12",".NET Developers Association - Eastside","3473242","open","47.68000031","-122.1200027","NET-Developers-Association-Eastside","Developers","https://www.meetup.com/NET-Developers-Association-Eastside/events/237706461/","<p>This session will delve into all that makes up C# 7.0. You'll be introduced to new features such as pattern matching, out-variable updates, anonymous yet strongly typed tuple returns, deconstructor support, local functions, variable declaration improvements, and more. Don't miss out on this session to update your C# programming skillset to the latest C# language capabilities.</p> <p>

You will learn:<br/>About the C# 7.0 feature set<br/>Practical examples of when the C# 7.0 constructs are relevant<br/>Programming guidelines in addition to the language construct itself</p> <p>

<b>Speaker</b> </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/2/a/b/e/600_458350942.jpeg"" /></p> <p>


Mark Michaelis (<a href=""http://intellitect.com/author/mark-michaelis/"">Blog</a>) is the founder of IntelliTect and serves as the Chief Technical Architect and Trainer. Since 1996, he has been a Microsoft MVP for C#, Visual Studio Team System, and the Windows SDK and in 2007, he was recognized as a","public",""
"1.49392E+12","7200000","239730653","Intro to Machine Learning with R and Caret","upcoming","1.49688E+12","1.49392E+12","-25200000","0","57","23567158","Orange Studios","47.62956238","-122.1393738","FALSE","2205 152nd ave ne","Redmond","us","USA","","","1.38396E+12","Data Science Dojo","11027782","open","47.68000031","-122.1200027","data-science-dojo","Members","https://www.meetup.com/data-science-dojo/events/239730653/","<p>The R programing language is experiencing rapid increases in popularity and wide adoption across industries. This popularity is due, in part, to R’s huge collection of open source machine learning algorithms. </p> <p>If you are a data scientist working with R, the caret package (short for [C]lassification [A]nd [RE]gression [T]raining) is a must-have tool in your toolbelt. The caret package provides capabilities that are ubiquitous in all stages of the data science project lifecycle. Most important of all, caret provides a common interface for training, tuning, and evaluating more than 200 machine learning algorithms. Not surprisingly, caret is a sure fire way to accelerate your velocity as a data scientist!</p> <p>In this presentation Dave Langer will provide an introduction to the caret package. The focus of the presentation will be using caret to implement some of the most common tasks of the data science project lifecycle and to illustrate incorporating caret into your daily work.</p> <p>Attendees wil","public",""
"1.49365E+12","7200000","239637044","Practical Applications of Power Apps","upcoming","1.49696E+12","1.49365E+12","-18000000","0","10","16469592","Rightpoint","41.88279343","-87.63651276","FALSE","29 North Upper Wacker Drive","Chicago","us","USA","60606","IL","1.44868E+12","Chicagoland Power BI User Group","19160916","open","41.88000107","-87.62000275","ChicagolandPowerBI","Power BI Evangelist","https://www.meetup.com/ChicagolandPowerBI/events/239637044/","<p>During the last event, we were provided an Introduction to Power Apps. This time around, let's take a deeper dive with Josh Chung who is going to talk about practical applications of Power Apps.</p>","public",""
"1.49151E+12","124200000","239019865","Machine Learning for SETI Hackathon & Coding Challenge","upcoming","1.49711E+12","1.49152E+12","-25200000","0","10","24723875","Galvanize SF Campus","0","0","FALSE","44 Tehama St.","San Francisco","us","USA","","CA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239019865/","<p><b>IMPORTANT: There are two challenges to sign up for to participate. Please read carefully below and sign up for the event(s) that suits your interests and availability.</b></p> <p>

The SETI Institute is hosting a global, public hackathon and code challenge to find a robust signal classification algorithm for use in our mission to find E.T. radio communication.</p> <p>More about the event: <a href=""https://www.seti.org/ML4SETI""><a href=""https://www.seti.org/ML4SETI"" class=""linkified"">https://www.seti.org/ML4SETI</a></a></p> <p><b>The Data Set</b></p> <p>Each night, the SETI Institute observes signals across the radio frequency spectrum using the Allen Telescope Array (ATA). The signal detection system at the ATA searches for narrow-band radio signals coming directly from particular targets in the sky.</p> <p>However, there are many other types of signals that are neither narrow-band nor necessarily radio-frequency interference.</p> <p>The SETI Institute wishes to classify these other types of signals to","public",""
"1.49151E+12","","239018190","Data Science Fundamentals: Intro to Python (6.12) [paid workshop]","upcoming","1.49732E+12","1.49151E+12","-25200000","0","4","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239018190/","<p><b>IMPORTANT: This is a paid workshop. Please RSVP with the Eventbrite link below.</b></p> <p><br/><a href=""https://dsfundamentals612.eventbrite.com?aff=DS""><a href=""https://dsfundamentals612.eventbrite.com"" class=""linkified"">https://dsfundamentals612.eventbrite.com</a></a></p> <p>Interested in learning more data science? In this six-week workshop, you’ll learn how to program for the field in Python and be better prepared to learn data science like a professional.</p> <p>This workshop is for analysts, product managers, statisticians, business managers, and anyone else with little to no exposure to Python. It is taught by Galvanize's data science instructors and supported by the broader community.</p> <p><b>What You’ll Learn / Takeaway:</b><br/>Whether you’ve programmed in other languages or Python is your first, this class will teach you the nuances of Python and how to use them to your advantage in your data science projects. Here’s what you’ll learn:</p> <p>Environment Setup<br/>Data Scientist Workflow<","public",""
"1.47821E+12","10800000","235333944","O365Seattle June 2017 Meetup - Office 365 Birthday Celebration","upcoming","1.49757E+12","1.49249E+12","-25200000","0","13","24319866","Microsoft Building 34 - Quinault Room","47.64396286","-122.1254654","FALSE","3720 159th Avenue NE  Redmond, WA","Seattle","us","USA","","WA","1.47797E+12","O365 Seattle","20987155","open","47.68000031","-122.1200027","O365Seattle","Patrons","https://www.meetup.com/O365Seattle/events/235333944/","<p><i>Office 365 Governance and Compliance</i>  by Nishan DaSilva.  <i>Understand your users: what’s new in Office 365 Usage Reporting </i>by Anne Michels.</p> <p><br/>AWESOME Office365 presentations, friendly helpful colleagues, free pizza AND O365OverDrive/SharePint.</p> <p><b>Office 365 Governance and Compliance by Nishan DaSilva</b></p> <p>Session description and speaker bio coming...</p> <p><b>Understand your users: what’s new in Office 365 Usage Reporting by Anne Michels</b></p> <p>Understanding how your users are using Microsoft Office 365 is extremely important to you as an Office 365 admin. It allows you to monitor adoption, plan training, and to report back to your management with meaningful insights. In 2016, we introduced a variety of new reporting capabilities including: Activity reporting dashboard in the Office 365 admin center, giving you usage details down to the individual user level; APIs, making it easy to integrate the data into your custom apps; and Power BI Content Pack, letting you co","public",""
"1.48854E+12","9900000","238138302","Azure SQL DataWarehouse: 0-100 (DWUs) & Azure Machine Learning","upcoming","1.49755E+12","1.49259E+12","3600000","0","6","24605880","Aston Manor Academy","52.49594879","-1.890133977","FALSE","Phillips Street, Birmingham.","B6 4PZ","gb","United Kingdom","","","1.4329E+12","Microsoft Data Platform Group - Birmingham","18633915","open","52.5","-1.889999986","MicrosoftDataPlatformBirmingham","Members","https://www.meetup.com/MicrosoftDataPlatformBirmingham/events/238138302/","<p>Microsoft Data Platform Group Birmingham - 15th June 2017, 6.15pm</p> <p><br/><b>Session 1:</b> Simon Whiteley - Azure SQL DataWarehouse: 0-100 (DWUs)</p> <p><br/><b>Session 2:</b> Chris Testa-O'Neill - Azure Machine Learning</p> <p>



<b>Agenda</b></p> <p>6.15pm – 6:30pm Meet &amp; Greet</p> <p>6:30pm - 7:30pm</p> <p>Simon Whiteley - Azure SQL DataWarehouse: 0-100 (DWUs)</p> <p>So Azure SQL DataWarehouse is now available and starting to be adopted, but what does that mean to you and why should you care?</p> <p>Reflecting on several large-scale Azure DW projects, this session gathers together learnings, successes, failures and general opinions into a crash course in using Azure DataWarehouse “properly”.</p> <p>We'll start by quickly putting the technology in context, so you know WHEN to use it, WHERE it’s appropriate and WHY it works the way it does.</p> <p>         o Introducing the ADW technology<br/>         o Explaining distributions &amp; performance<br/>         o Explaining polybase</p> <p><br/>Th","public",""
"1.4876E+12","5400000","zwsnqmywjbtb","Galvanize Data Science Immersive Info Session (4.13)","upcoming","1.49758E+12","1.48996E+12","-25200000","0","2","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239744971/","<p><b><a href=""https://www.eventbrite.com/e/galvanize-data-science-immersive-info-session-seattle-tickets-29895797134?aff=DS"">IMPORTANT: RSVP to this info session by clicking HERE. Meetup RSVP will not be counted.</a></b></p> <p><br/>Join us and Galvanize staff for a Data Science Immersive Info Session to learn more about our 12-week immersive data science training program in Seattle, Washington!</p> <p>This program is for people who are serious about becoming data scientists. Over the course of 12 weeks, you'll learn the tools, techniques, and fundamental concepts you need to know to make an impact as a data scientist. You'll work through messy, real-world, data sets to gain experience across the data science stack: data munging, exploration, modeling, validation, visualization, and communication. Our unique setting in the Galvanize community of startups and tech companies is the perfect place to learn and expand your network!</p> <p><b>Agenda</b></p> <p>6:30 - 7:15 PM : Course Overview, Admissions Process,","public",""
"1.49141E+12","10800000","238984262","11. Treffen der Power BI User Group Frankfurt","upcoming","1.49797E+12","1.49331E+12","7200000","0","17","24107110","Matrix42","50.12638092","8.626749992","FALSE","Elbinger Straße 7","Frankfurt","de","Germany","","","1.46312E+12","Power BI User Group Frankfurt am Main","19947392","open","50.11999893","8.680000305","Power-BI-User-Group-Frankfurt-am-Main","Power BI Begeisterte","https://www.meetup.com/Power-BI-User-Group-Frankfurt-am-Main/events/238984262/","<p>Achtung! Das Treffen findet <b>nicht</b> bei Microsoft in Bad Homburg, sondern bei der <b>Matrix42 AG</b> in Frankfurt statt. Details zur Anreise findet ihr unter</p> <p><a href=""http://files.meetup.com/19947392/Matrix42_Anreise.png""><img src=""http://files.meetup.com/19947392/Matrix42_Anreise.png"" /></a></p> <p>Neben spannenden Fachvorträgen arbeiten wir uns an diesem Abend gemeinsam an unserem <b>kontinuierlichen #PUGFFM Projekt ""Fußball Bundesliga""</b> weiter. Ziel des Projektes ist es, ein Dashboard ""from scratch"" aufzubauen: Vom Import der Daten mit verbundener Datenaufbereitung bis zur Erstellung von DAX-Measures und anschließender Visualisierung der Ergebnisse in Excel und/oder Power BI Desktop.</p> <p><b>Gruppenprojekt ""Fußball Bundesliga""</b></p> <p>Welche Bundesliga-Mannschaft hat die meisten Spiele gewonnen, obwohl sie zur Halbzeit in Rückstand lag? Gegen wen hat Eintracht Frankfurt die beste Heimbilanz? Wie hieß in der abgelaufenen Saison die (auswärts)stärkste Mannschaft der Rückrunde? Diese u","public",""
"1.49441E+12","","239873090","How to GovHack: Data Visualization!","upcoming","1.49803E+12","1.49441E+12","36000000","0","3","17563062","ThoughtWorks Melbourne","-37.81652069","144.9637604","FALSE","Level 23, 303 Collins Street","Melbourne","au","Australia","","","1.3679E+12","Open Knowledge Melbourne","8380932","open","-37.81000137","144.9600067","Open-Knowledge-Melbourne","open enthusiasts","https://www.meetup.com/Open-Knowledge-Melbourne/events/239873090/","<p>We’ll use open source, easy to use online and interactive tools that do not require coding experience. Plotly and Mapbox are free and open source data visualization and dashboard tools.  These can also be used for rapid, free deployment.</p> <p><br/>The data we will use will be sourced from data.vic.gov.au and the Australian Bureau of Statistics.</p> <p>


How it works: </p> <p>Please arrive no earlier than 5:30PM (to avoid disrupting ThoughtWorks employees). <br/>The meetup officially opens at 6PM, and there will be somebody to let people upstairs until about 6:15. <br/>If you arrive after 6:15, you'll need to call and someone will let you in.</p> <p>There will be some snacks provided; we try to make sure that we cover vegan and gluten free. <br/>If you have specific needs, or feel like bringing something to share, please bring some food. </p> <p>About the Meetup: </p> <p>Some weeks will have more action than others - speakers, experts, a particular focus. <br/>We will update that week's event as it happ","public",""
"1.49066E+12","10800000","238757827","June Meetup: TBD","upcoming","1.4981E+12","1.49066E+12","-25200000","0","2","19278142","Microsoft Building 34","0","0","FALSE","3720 159th Avenue Northeast - Redmond, WA 98052","Redmond","us","USA","","WA","1.39594E+12","Seattle Modern Excel+Power BI User Group (MEUG)","13583642","open","47.68000031","-122.1200027","Seattle-Modern-Excel-Users-Group-MEUG","Excel Pros","https://www.meetup.com/Seattle-Modern-Excel-Users-Group-MEUG/events/238757827/","","public",""
"1.49181E+12","5400000","rcbmwmywjbkc","Excel/Power BI meetup","upcoming","1.49854E+12","1.49203E+12","43200000","0","13","24410130","Trade Me Cafetaria","-41.29055786","174.779541","FALSE","Level 5, 2 Market Lane","Wellington","nz","New Zealand","","","1.45671E+12","Excel and Power BI User Group, Wellington NZ","19639469","open","-41.27999878","174.7799988","Power-BI-User-Group-Wellington-NZ","Members","https://www.meetup.com/Power-BI-User-Group-Wellington-NZ/events/239099492/","<p>Your host Phil Seamark will share his learning from the recent Data Insights summit held in Seattle.</p> <p>This is the main Power BI summit at the home of Microsoft and last year was a major platform for Microsoft to share new and interesting information about Power BI and the BI Aspects of Excel.</p>","public",""
"1.49441E+12","9000000","239873137","How to Govhack: Online Collaboration","upcoming","1.49924E+12","1.49441E+12","36000000","0","2","17563062","ThoughtWorks Melbourne","-37.81652069","144.9637604","FALSE","Level 23, 303 Collins Street","Melbourne","au","Australia","","","1.3679E+12","Open Knowledge Melbourne","8380932","open","-37.81000137","144.9600067","Open-Knowledge-Melbourne","open enthusiasts","https://www.meetup.com/Open-Knowledge-Melbourne/events/239873137/","<p>Communicating and collaborating is key to success in any hackathon. We will cover realtime document sharing (Google Docs), Gitlab (version control system - Github, but open), the WayBackMachine (archive the web), distributed processing (citizen science), and… The Dat Project - distributed storage for datasets.</p> <p><br/>We'll kick off at 6:20pm, break at 7:20pm and finish up around 8:30pm.</p> <p>How it works: </p> <p><br/>Please arrive no earlier than 5:30PM (to avoid disrupting ThoughtWorks employees). <br/>The meetup officially opens at 6PM, and there will be somebody to let people upstairs until about 6:15. <br/>If you arrive after 6:15, you'll need to call and someone will let you in.</p> <p>There will be some snacks provided; we try to make sure that we cover vegan and gluten free. <br/>If you have specific needs, or feel like bringing something to share, please bring some food. </p> <p>About the Meetup: </p> <p>Some weeks will have more action than others - speakers, experts, a particular focus. ","public",""
"1.48365E+12","","236707812","Reactive Extensions in Action","upcoming","1.49974E+12","1.49369E+12","-25200000","0","42","8286852","Building 40 Cafeteria / Steptoe Room","47.6377449","-122.1334915","FALSE","15571 NE 31st St","Redmond","us","USA","98052","WA","1.33167E+12",".NET Developers Association - Eastside","3473242","open","47.68000031","-122.1200027","NET-Developers-Association-Eastside","Developers","https://www.meetup.com/NET-Developers-Association-Eastside/events/236707812/","<p>Reactive Extensions (Rx) is one of the coolest things I've ever seen in computer science. It’s basically a good implementation of the popular observer pattern, but its real power comes from the many operators that allow you to manipulate those streams of observed events. Once you grok the concept of stream manipulation, you start seeing so many problems that can be more easily and elegantly solved with Rx than with classic means.</p> <p>Come learn about Rx, why big names like Netflix and Angular 2 have chosen to rely on this technology, and why you might want to too.</p> <p><b>Level</b>: Intermediate</p> <p><b>Bio</b> </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/c/a/8/d/600_457311853.jpeg"" /></p> <p>I studied Computer Engineering and Mathematics in school a long time ago, and have thoroughly enjoyed my career course ever since - primarily teaching and software development and primarily on the web stack. I gained experience in education, aerospace manufacturing, and insu","public",""
"1.4871E+12","","237705480","Publish Event to Meetup Test","upcoming","1.50042E+12","1.4871E+12","-14400000","0","2","23844601","Bellevue Library room 2","47.60189819","-122.1184921","FALSE","1111 10th St. Bellevue","Seattle","us","USA","","WA","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/237705480/","<p>Testing the Meetup API</p>","public_limited","0"
"1.47821E+12","10800000","235333976","O365Seattle July 2017 Celebration - User Group 10 Years Old","upcoming","1.5006E+12","1.4924E+12","-25200000","0","11","24943220","Microsoft Building 43 - Jefferson Room","47.63951111","-122.1343765","FALSE","15580 NE 31st Street","Redmond","us","USA","","WA","1.47797E+12","O365 Seattle","20987155","open","47.68000031","-122.1200027","O365Seattle","Patrons","https://www.meetup.com/O365Seattle/events/235333976/","<p><i>Using Microsoft Teams to unlock the value of Office 365 by Jeremy Thake. Dive into PowerApps and Flow - Build apps that mean business without writing code by Charles Sterling and Yana Berkovich.</i></p> <p>AWESOME Office365 presentations, friendly helpful colleagues, free pizza AND O365OverDrive &amp; SharePint.</p> <p><b>Using Microsoft Teams to unlock the value of Office 365</b></p> <p>Microsoft Teams became generally available on March 14th and is on by default in all Office 365 tenants. Spend 45 mins with Jeremy Thake learning how Microsoft Teams can encourage your employees to unlock the value of all of Office 365. Microsoft Teams is built on top of Office 365 Connected Groups which gives members access to Planner, Shared Calendars, Document Libraries and much more. Jeremy will show you some cool integration stories between all these products to take advantage of what you are already using in Microsoft products.</p> <p>Why watch this over a standard Microsoft presentation? Jeremy will give his can","public",""
