Date,Year,Quarter Number,Quarter,Month Number,Month,Week Day Number,Week Day,Year Month Number,Year Month,Year Quarter Number,Year Quarter,Days from Today,Week Starting Sunday,Week Starting Monday,IS WORKING DAY
2017-05-03 00:00:00.000,2017,2,"Q2",5,"May",4,"Wednesday",201705,"May 2017",201702,"Q2-2017",-1927,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,1
2017-05-04 00:00:00.000,2017,2,"Q2",5,"May",5,"Thursday",201705,"May 2017",201702,"Q2-2017",-1926,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,1
2017-05-05 00:00:00.000,2017,2,"Q2",5,"May",6,"Friday",201705,"May 2017",201702,"Q2-2017",-1925,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,1
2017-05-06 00:00:00.000,2017,2,"Q2",5,"May",7,"Saturday",201705,"May 2017",201702,"Q2-2017",-1924,2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,0
2017-05-07 00:00:00.000,2017,2,"Q2",5,"May",1,"Sunday",201705,"May 2017",201702,"Q2-2017",-1923,2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,0
2017-05-08 00:00:00.000,2017,2,"Q2",5,"May",2,"Monday",201705,"May 2017",201702,"Q2-2017",-1922,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,1
2017-05-09 00:00:00.000,2017,2,"Q2",5,"May",3,"Tuesday",201705,"May 2017",201702,"Q2-2017",-1921,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,1
2017-05-10 00:00:00.000,2017,2,"Q2",5,"May",4,"Wednesday",201705,"May 2017",201702,"Q2-2017",-1920,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,1
2017-05-11 00:00:00.000,2017,2,"Q2",5,"May",5,"Thursday",201705,"May 2017",201702,"Q2-2017",-1919,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,1
2017-05-12 00:00:00.000,2017,2,"Q2",5,"May",6,"Friday",201705,"May 2017",201702,"Q2-2017",-1918,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,1
2017-05-13 00:00:00.000,2017,2,"Q2",5,"May",7,"Saturday",201705,"May 2017",201702,"Q2-2017",-1917,2017-05-07 00:00:00.000,2017-05-08 00:00:00.000,0
2017-05-14 00:00:00.000,2017,2,"Q2",5,"May",1,"Sunday",201705,"May 2017",201702,"Q2-2017",-1916,2017-05-14 00:00:00.000,2017-05-08 00:00:00.000,0
2017-05-15 00:00:00.000,2017,2,"Q2",5,"May",2,"Monday",201705,"May 2017",201702,"Q2-2017",-1915,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,1
2017-05-16 00:00:00.000,2017,2,"Q2",5,"May",3,"Tuesday",201705,"May 2017",201702,"Q2-2017",-1914,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,1
2017-05-17 00:00:00.000,2017,2,"Q2",5,"May",4,"Wednesday",201705,"May 2017",201702,"Q2-2017",-1913,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,1
2017-05-18 00:00:00.000,2017,2,"Q2",5,"May",5,"Thursday",201705,"May 2017",201702,"Q2-2017",-1912,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,1
2017-05-19 00:00:00.000,2017,2,"Q2",5,"May",6,"Friday",201705,"May 2017",201702,"Q2-2017",-1911,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,1
2017-05-20 00:00:00.000,2017,2,"Q2",5,"May",7,"Saturday",201705,"May 2017",201702,"Q2-2017",-1910,2017-05-14 00:00:00.000,2017-05-15 00:00:00.000,0
2017-05-21 00:00:00.000,2017,2,"Q2",5,"May",1,"Sunday",201705,"May 2017",201702,"Q2-2017",-1909,2017-05-21 00:00:00.000,2017-05-15 00:00:00.000,0
2017-05-22 00:00:00.000,2017,2,"Q2",5,"May",2,"Monday",201705,"May 2017",201702,"Q2-2017",-1908,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,1
2017-05-23 00:00:00.000,2017,2,"Q2",5,"May",3,"Tuesday",201705,"May 2017",201702,"Q2-2017",-1907,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,1
2017-05-24 00:00:00.000,2017,2,"Q2",5,"May",4,"Wednesday",201705,"May 2017",201702,"Q2-2017",-1906,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,1
2017-05-25 00:00:00.000,2017,2,"Q2",5,"May",5,"Thursday",201705,"May 2017",201702,"Q2-2017",-1905,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,1
2017-05-26 00:00:00.000,2017,2,"Q2",5,"May",6,"Friday",201705,"May 2017",201702,"Q2-2017",-1904,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,1
2017-05-27 00:00:00.000,2017,2,"Q2",5,"May",7,"Saturday",201705,"May 2017",201702,"Q2-2017",-1903,2017-05-21 00:00:00.000,2017-05-22 00:00:00.000,0
2017-05-28 00:00:00.000,2017,2,"Q2",5,"May",1,"Sunday",201705,"May 2017",201702,"Q2-2017",-1902,2017-05-28 00:00:00.000,2017-05-22 00:00:00.000,0
2017-05-29 00:00:00.000,2017,2,"Q2",5,"May",2,"Monday",201705,"May 2017",201702,"Q2-2017",-1901,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,1
2017-05-30 00:00:00.000,2017,2,"Q2",5,"May",3,"Tuesday",201705,"May 2017",201702,"Q2-2017",-1900,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,1
2017-05-31 00:00:00.000,2017,2,"Q2",5,"May",4,"Wednesday",201705,"May 2017",201702,"Q2-2017",-1899,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,1
2017-06-01 00:00:00.000,2017,2,"Q2",6,"June",5,"Thursday",201706,"June 2017",201702,"Q2-2017",-1898,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,1
2017-06-02 00:00:00.000,2017,2,"Q2",6,"June",6,"Friday",201706,"June 2017",201702,"Q2-2017",-1897,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,1
2017-06-03 00:00:00.000,2017,2,"Q2",6,"June",7,"Saturday",201706,"June 2017",201702,"Q2-2017",-1896,2017-05-28 00:00:00.000,2017-05-29 00:00:00.000,0
2017-06-04 00:00:00.000,2017,2,"Q2",6,"June",1,"Sunday",201706,"June 2017",201702,"Q2-2017",-1895,2017-06-04 00:00:00.000,2017-05-29 00:00:00.000,0
2017-06-05 00:00:00.000,2017,2,"Q2",6,"June",2,"Monday",201706,"June 2017",201702,"Q2-2017",-1894,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,1
2017-06-06 00:00:00.000,2017,2,"Q2",6,"June",3,"Tuesday",201706,"June 2017",201702,"Q2-2017",-1893,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,1
2017-06-07 00:00:00.000,2017,2,"Q2",6,"June",4,"Wednesday",201706,"June 2017",201702,"Q2-2017",-1892,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,1
2017-06-08 00:00:00.000,2017,2,"Q2",6,"June",5,"Thursday",201706,"June 2017",201702,"Q2-2017",-1891,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,1
2017-06-09 00:00:00.000,2017,2,"Q2",6,"June",6,"Friday",201706,"June 2017",201702,"Q2-2017",-1890,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,1
2017-06-10 00:00:00.000,2017,2,"Q2",6,"June",7,"Saturday",201706,"June 2017",201702,"Q2-2017",-1889,2017-06-04 00:00:00.000,2017-06-05 00:00:00.000,0
2017-06-11 00:00:00.000,2017,2,"Q2",6,"June",1,"Sunday",201706,"June 2017",201702,"Q2-2017",-1888,2017-06-11 00:00:00.000,2017-06-05 00:00:00.000,0
2017-06-12 00:00:00.000,2017,2,"Q2",6,"June",2,"Monday",201706,"June 2017",201702,"Q2-2017",-1887,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,1
2017-06-13 00:00:00.000,2017,2,"Q2",6,"June",3,"Tuesday",201706,"June 2017",201702,"Q2-2017",-1886,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,1
2017-06-14 00:00:00.000,2017,2,"Q2",6,"June",4,"Wednesday",201706,"June 2017",201702,"Q2-2017",-1885,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,1
2017-06-15 00:00:00.000,2017,2,"Q2",6,"June",5,"Thursday",201706,"June 2017",201702,"Q2-2017",-1884,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,1
2017-06-16 00:00:00.000,2017,2,"Q2",6,"June",6,"Friday",201706,"June 2017",201702,"Q2-2017",-1883,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,1
2017-06-17 00:00:00.000,2017,2,"Q2",6,"June",7,"Saturday",201706,"June 2017",201702,"Q2-2017",-1882,2017-06-11 00:00:00.000,2017-06-12 00:00:00.000,0
2017-06-18 00:00:00.000,2017,2,"Q2",6,"June",1,"Sunday",201706,"June 2017",201702,"Q2-2017",-1881,2017-06-18 00:00:00.000,2017-06-12 00:00:00.000,0
2017-06-19 00:00:00.000,2017,2,"Q2",6,"June",2,"Monday",201706,"June 2017",201702,"Q2-2017",-1880,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,1
2017-06-20 00:00:00.000,2017,2,"Q2",6,"June",3,"Tuesday",201706,"June 2017",201702,"Q2-2017",-1879,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,1
2017-06-21 00:00:00.000,2017,2,"Q2",6,"June",4,"Wednesday",201706,"June 2017",201702,"Q2-2017",-1878,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,1
2017-06-22 00:00:00.000,2017,2,"Q2",6,"June",5,"Thursday",201706,"June 2017",201702,"Q2-2017",-1877,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,1
2017-06-23 00:00:00.000,2017,2,"Q2",6,"June",6,"Friday",201706,"June 2017",201702,"Q2-2017",-1876,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,1
2017-06-24 00:00:00.000,2017,2,"Q2",6,"June",7,"Saturday",201706,"June 2017",201702,"Q2-2017",-1875,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,0
2017-06-25 00:00:00.000,2017,2,"Q2",6,"June",1,"Sunday",201706,"June 2017",201702,"Q2-2017",-1874,2017-06-25 00:00:00.000,2017-06-19 00:00:00.000,0
2017-06-26 00:00:00.000,2017,2,"Q2",6,"June",2,"Monday",201706,"June 2017",201702,"Q2-2017",-1873,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,1
2017-06-27 00:00:00.000,2017,2,"Q2",6,"June",3,"Tuesday",201706,"June 2017",201702,"Q2-2017",-1872,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,1
2017-06-28 00:00:00.000,2017,2,"Q2",6,"June",4,"Wednesday",201706,"June 2017",201702,"Q2-2017",-1871,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,1
2017-06-29 00:00:00.000,2017,2,"Q2",6,"June",5,"Thursday",201706,"June 2017",201702,"Q2-2017",-1870,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,1
2017-06-30 00:00:00.000,2017,2,"Q2",6,"June",6,"Friday",201706,"June 2017",201702,"Q2-2017",-1869,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,1
2017-07-01 00:00:00.000,2017,3,"Q3",7,"July",7,"Saturday",201707,"July 2017",201703,"Q3-2017",-1868,2017-06-25 00:00:00.000,2017-06-26 00:00:00.000,0
2017-07-02 00:00:00.000,2017,3,"Q3",7,"July",1,"Sunday",201707,"July 2017",201703,"Q3-2017",-1867,2017-07-02 00:00:00.000,2017-06-26 00:00:00.000,0
2017-07-03 00:00:00.000,2017,3,"Q3",7,"July",2,"Monday",201707,"July 2017",201703,"Q3-2017",-1866,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,1
2017-07-04 00:00:00.000,2017,3,"Q3",7,"July",3,"Tuesday",201707,"July 2017",201703,"Q3-2017",-1865,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,1
2017-07-05 00:00:00.000,2017,3,"Q3",7,"July",4,"Wednesday",201707,"July 2017",201703,"Q3-2017",-1864,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,1
2017-07-06 00:00:00.000,2017,3,"Q3",7,"July",5,"Thursday",201707,"July 2017",201703,"Q3-2017",-1863,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,1
2017-07-07 00:00:00.000,2017,3,"Q3",7,"July",6,"Friday",201707,"July 2017",201703,"Q3-2017",-1862,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,1
2017-07-08 00:00:00.000,2017,3,"Q3",7,"July",7,"Saturday",201707,"July 2017",201703,"Q3-2017",-1861,2017-07-02 00:00:00.000,2017-07-03 00:00:00.000,0
2017-07-09 00:00:00.000,2017,3,"Q3",7,"July",1,"Sunday",201707,"July 2017",201703,"Q3-2017",-1860,2017-07-09 00:00:00.000,2017-07-03 00:00:00.000,0
2017-07-10 00:00:00.000,2017,3,"Q3",7,"July",2,"Monday",201707,"July 2017",201703,"Q3-2017",-1859,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,1
2017-07-11 00:00:00.000,2017,3,"Q3",7,"July",3,"Tuesday",201707,"July 2017",201703,"Q3-2017",-1858,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,1
2017-07-12 00:00:00.000,2017,3,"Q3",7,"July",4,"Wednesday",201707,"July 2017",201703,"Q3-2017",-1857,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,1
2017-07-13 00:00:00.000,2017,3,"Q3",7,"July",5,"Thursday",201707,"July 2017",201703,"Q3-2017",-1856,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,1
2017-07-14 00:00:00.000,2017,3,"Q3",7,"July",6,"Friday",201707,"July 2017",201703,"Q3-2017",-1855,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,1
2017-07-15 00:00:00.000,2017,3,"Q3",7,"July",7,"Saturday",201707,"July 2017",201703,"Q3-2017",-1854,2017-07-09 00:00:00.000,2017-07-10 00:00:00.000,0
2017-07-16 00:00:00.000,2017,3,"Q3",7,"July",1,"Sunday",201707,"July 2017",201703,"Q3-2017",-1853,2017-07-16 00:00:00.000,2017-07-10 00:00:00.000,0
2017-07-17 00:00:00.000,2017,3,"Q3",7,"July",2,"Monday",201707,"July 2017",201703,"Q3-2017",-1852,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,1
2017-07-18 00:00:00.000,2017,3,"Q3",7,"July",3,"Tuesday",201707,"July 2017",201703,"Q3-2017",-1851,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,1
2017-07-19 00:00:00.000,2017,3,"Q3",7,"July",4,"Wednesday",201707,"July 2017",201703,"Q3-2017",-1850,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,1
2017-07-20 00:00:00.000,2017,3,"Q3",7,"July",5,"Thursday",201707,"July 2017",201703,"Q3-2017",-1849,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,1
2017-07-21 00:00:00.000,2017,3,"Q3",7,"July",6,"Friday",201707,"July 2017",201703,"Q3-2017",-1848,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,1
2017-07-22 00:00:00.000,2017,3,"Q3",7,"July",7,"Saturday",201707,"July 2017",201703,"Q3-2017",-1847,2017-07-16 00:00:00.000,2017-07-17 00:00:00.000,0
2017-07-23 00:00:00.000,2017,3,"Q3",7,"July",1,"Sunday",201707,"July 2017",201703,"Q3-2017",-1846,2017-07-23 00:00:00.000,2017-07-17 00:00:00.000,0
2017-07-24 00:00:00.000,2017,3,"Q3",7,"July",2,"Monday",201707,"July 2017",201703,"Q3-2017",-1845,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,1
2017-07-25 00:00:00.000,2017,3,"Q3",7,"July",3,"Tuesday",201707,"July 2017",201703,"Q3-2017",-1844,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,1
2017-07-26 00:00:00.000,2017,3,"Q3",7,"July",4,"Wednesday",201707,"July 2017",201703,"Q3-2017",-1843,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,1
2017-07-27 00:00:00.000,2017,3,"Q3",7,"July",5,"Thursday",201707,"July 2017",201703,"Q3-2017",-1842,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,1
2017-07-28 00:00:00.000,2017,3,"Q3",7,"July",6,"Friday",201707,"July 2017",201703,"Q3-2017",-1841,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,1
2017-07-29 00:00:00.000,2017,3,"Q3",7,"July",7,"Saturday",201707,"July 2017",201703,"Q3-2017",-1840,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,0
2017-07-30 00:00:00.000,2017,3,"Q3",7,"July",1,"Sunday",201707,"July 2017",201703,"Q3-2017",-1839,2017-07-30 00:00:00.000,2017-07-24 00:00:00.000,0
2017-07-31 00:00:00.000,2017,3,"Q3",7,"July",2,"Monday",201707,"July 2017",201703,"Q3-2017",-1838,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,1
2017-08-01 00:00:00.000,2017,3,"Q3",8,"August",3,"Tuesday",201708,"August 2017",201703,"Q3-2017",-1837,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,1
2017-08-02 00:00:00.000,2017,3,"Q3",8,"August",4,"Wednesday",201708,"August 2017",201703,"Q3-2017",-1836,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,1
2017-08-03 00:00:00.000,2017,3,"Q3",8,"August",5,"Thursday",201708,"August 2017",201703,"Q3-2017",-1835,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,1
2017-08-04 00:00:00.000,2017,3,"Q3",8,"August",6,"Friday",201708,"August 2017",201703,"Q3-2017",-1834,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,1
2017-08-05 00:00:00.000,2017,3,"Q3",8,"August",7,"Saturday",201708,"August 2017",201703,"Q3-2017",-1833,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,0
2017-08-06 00:00:00.000,2017,3,"Q3",8,"August",1,"Sunday",201708,"August 2017",201703,"Q3-2017",-1832,2017-08-06 00:00:00.000,2017-07-31 00:00:00.000,0
2017-08-07 00:00:00.000,2017,3,"Q3",8,"August",2,"Monday",201708,"August 2017",201703,"Q3-2017",-1831,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,1
2017-08-08 00:00:00.000,2017,3,"Q3",8,"August",3,"Tuesday",201708,"August 2017",201703,"Q3-2017",-1830,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,1
2017-08-09 00:00:00.000,2017,3,"Q3",8,"August",4,"Wednesday",201708,"August 2017",201703,"Q3-2017",-1829,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,1
2017-08-10 00:00:00.000,2017,3,"Q3",8,"August",5,"Thursday",201708,"August 2017",201703,"Q3-2017",-1828,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,1
2017-08-11 00:00:00.000,2017,3,"Q3",8,"August",6,"Friday",201708,"August 2017",201703,"Q3-2017",-1827,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,1
2017-08-12 00:00:00.000,2017,3,"Q3",8,"August",7,"Saturday",201708,"August 2017",201703,"Q3-2017",-1826,2017-08-06 00:00:00.000,2017-08-07 00:00:00.000,0
2017-08-13 00:00:00.000,2017,3,"Q3",8,"August",1,"Sunday",201708,"August 2017",201703,"Q3-2017",-1825,2017-08-13 00:00:00.000,2017-08-07 00:00:00.000,0
2017-08-14 00:00:00.000,2017,3,"Q3",8,"August",2,"Monday",201708,"August 2017",201703,"Q3-2017",-1824,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,1
2017-08-15 00:00:00.000,2017,3,"Q3",8,"August",3,"Tuesday",201708,"August 2017",201703,"Q3-2017",-1823,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,1
2017-08-16 00:00:00.000,2017,3,"Q3",8,"August",4,"Wednesday",201708,"August 2017",201703,"Q3-2017",-1822,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,1
2017-08-17 00:00:00.000,2017,3,"Q3",8,"August",5,"Thursday",201708,"August 2017",201703,"Q3-2017",-1821,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,1
2017-08-18 00:00:00.000,2017,3,"Q3",8,"August",6,"Friday",201708,"August 2017",201703,"Q3-2017",-1820,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,1
2017-08-19 00:00:00.000,2017,3,"Q3",8,"August",7,"Saturday",201708,"August 2017",201703,"Q3-2017",-1819,2017-08-13 00:00:00.000,2017-08-14 00:00:00.000,0
2017-08-20 00:00:00.000,2017,3,"Q3",8,"August",1,"Sunday",201708,"August 2017",201703,"Q3-2017",-1818,2017-08-20 00:00:00.000,2017-08-14 00:00:00.000,0
2017-08-21 00:00:00.000,2017,3,"Q3",8,"August",2,"Monday",201708,"August 2017",201703,"Q3-2017",-1817,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,1
2017-08-22 00:00:00.000,2017,3,"Q3",8,"August",3,"Tuesday",201708,"August 2017",201703,"Q3-2017",-1816,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,1
2017-08-23 00:00:00.000,2017,3,"Q3",8,"August",4,"Wednesday",201708,"August 2017",201703,"Q3-2017",-1815,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,1
2017-08-24 00:00:00.000,2017,3,"Q3",8,"August",5,"Thursday",201708,"August 2017",201703,"Q3-2017",-1814,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,1
2017-08-25 00:00:00.000,2017,3,"Q3",8,"August",6,"Friday",201708,"August 2017",201703,"Q3-2017",-1813,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,1
2017-08-26 00:00:00.000,2017,3,"Q3",8,"August",7,"Saturday",201708,"August 2017",201703,"Q3-2017",-1812,2017-08-20 00:00:00.000,2017-08-21 00:00:00.000,0
2017-08-27 00:00:00.000,2017,3,"Q3",8,"August",1,"Sunday",201708,"August 2017",201703,"Q3-2017",-1811,2017-08-27 00:00:00.000,2017-08-21 00:00:00.000,0
2017-08-28 00:00:00.000,2017,3,"Q3",8,"August",2,"Monday",201708,"August 2017",201703,"Q3-2017",-1810,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,1
2017-08-29 00:00:00.000,2017,3,"Q3",8,"August",3,"Tuesday",201708,"August 2017",201703,"Q3-2017",-1809,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,1
2017-08-30 00:00:00.000,2017,3,"Q3",8,"August",4,"Wednesday",201708,"August 2017",201703,"Q3-2017",-1808,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,1
2017-08-31 00:00:00.000,2017,3,"Q3",8,"August",5,"Thursday",201708,"August 2017",201703,"Q3-2017",-1807,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,1
2017-09-01 00:00:00.000,2017,3,"Q3",9,"September",6,"Friday",201709,"September 2017",201703,"Q3-2017",-1806,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,1
2017-09-02 00:00:00.000,2017,3,"Q3",9,"September",7,"Saturday",201709,"September 2017",201703,"Q3-2017",-1805,2017-08-27 00:00:00.000,2017-08-28 00:00:00.000,0
2017-09-03 00:00:00.000,2017,3,"Q3",9,"September",1,"Sunday",201709,"September 2017",201703,"Q3-2017",-1804,2017-09-03 00:00:00.000,2017-08-28 00:00:00.000,0
2017-09-04 00:00:00.000,2017,3,"Q3",9,"September",2,"Monday",201709,"September 2017",201703,"Q3-2017",-1803,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,1
2017-09-05 00:00:00.000,2017,3,"Q3",9,"September",3,"Tuesday",201709,"September 2017",201703,"Q3-2017",-1802,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,1
2017-09-06 00:00:00.000,2017,3,"Q3",9,"September",4,"Wednesday",201709,"September 2017",201703,"Q3-2017",-1801,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,1
2017-09-07 00:00:00.000,2017,3,"Q3",9,"September",5,"Thursday",201709,"September 2017",201703,"Q3-2017",-1800,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,1
2017-09-08 00:00:00.000,2017,3,"Q3",9,"September",6,"Friday",201709,"September 2017",201703,"Q3-2017",-1799,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,1
2017-09-09 00:00:00.000,2017,3,"Q3",9,"September",7,"Saturday",201709,"September 2017",201703,"Q3-2017",-1798,2017-09-03 00:00:00.000,2017-09-04 00:00:00.000,0
2017-09-10 00:00:00.000,2017,3,"Q3",9,"September",1,"Sunday",201709,"September 2017",201703,"Q3-2017",-1797,2017-09-10 00:00:00.000,2017-09-04 00:00:00.000,0
2017-09-11 00:00:00.000,2017,3,"Q3",9,"September",2,"Monday",201709,"September 2017",201703,"Q3-2017",-1796,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,1
2017-09-12 00:00:00.000,2017,3,"Q3",9,"September",3,"Tuesday",201709,"September 2017",201703,"Q3-2017",-1795,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,1
2017-09-13 00:00:00.000,2017,3,"Q3",9,"September",4,"Wednesday",201709,"September 2017",201703,"Q3-2017",-1794,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,1
2017-09-14 00:00:00.000,2017,3,"Q3",9,"September",5,"Thursday",201709,"September 2017",201703,"Q3-2017",-1793,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,1
2017-09-15 00:00:00.000,2017,3,"Q3",9,"September",6,"Friday",201709,"September 2017",201703,"Q3-2017",-1792,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,1
2017-09-16 00:00:00.000,2017,3,"Q3",9,"September",7,"Saturday",201709,"September 2017",201703,"Q3-2017",-1791,2017-09-10 00:00:00.000,2017-09-11 00:00:00.000,0
2017-09-17 00:00:00.000,2017,3,"Q3",9,"September",1,"Sunday",201709,"September 2017",201703,"Q3-2017",-1790,2017-09-17 00:00:00.000,2017-09-11 00:00:00.000,0
2017-09-18 00:00:00.000,2017,3,"Q3",9,"September",2,"Monday",201709,"September 2017",201703,"Q3-2017",-1789,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,1
2017-09-19 00:00:00.000,2017,3,"Q3",9,"September",3,"Tuesday",201709,"September 2017",201703,"Q3-2017",-1788,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,1
2017-09-20 00:00:00.000,2017,3,"Q3",9,"September",4,"Wednesday",201709,"September 2017",201703,"Q3-2017",-1787,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,1
2017-09-21 00:00:00.000,2017,3,"Q3",9,"September",5,"Thursday",201709,"September 2017",201703,"Q3-2017",-1786,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,1
2017-09-22 00:00:00.000,2017,3,"Q3",9,"September",6,"Friday",201709,"September 2017",201703,"Q3-2017",-1785,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,1
2017-09-23 00:00:00.000,2017,3,"Q3",9,"September",7,"Saturday",201709,"September 2017",201703,"Q3-2017",-1784,2017-09-17 00:00:00.000,2017-09-18 00:00:00.000,0
2017-09-24 00:00:00.000,2017,3,"Q3",9,"September",1,"Sunday",201709,"September 2017",201703,"Q3-2017",-1783,2017-09-24 00:00:00.000,2017-09-18 00:00:00.000,0
2017-09-25 00:00:00.000,2017,3,"Q3",9,"September",2,"Monday",201709,"September 2017",201703,"Q3-2017",-1782,2017-09-24 00:00:00.000,2017-09-25 00:00:00.000,1
2017-09-26 00:00:00.000,2017,3,"Q3",9,"September",3,"Tuesday",201709,"September 2017",201703,"Q3-2017",-1781,2017-09-24 00:00:00.000,2017-09-25 00:00:00.000,1
