well_id,well_legal_name,api_no,propertynumber,spud_date,welltype,padname,Basin,statecounty,event_code,DRLEVENT,DRLEVENT_START,DRLEVENT_END,rig_name,MOVEIN,RIGRELEASE,PICKUPBHA,SPUDEVENT,target_formation,WELL_DRLEVENT_STATUS,PADSTATUS,PADRELEASEDATE,EVENTCUMCOST
"9MSYYaKVF7","HAYSTACK 6A-6-4403H","4217337353","510805H",2016-05-03 06:00:00.000,"HORIZONTAL","HAYSTACK 6 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-05-04 00:00:00.000,2016-07-31 00:00:00.000,"CHARGER 102",2016-07-23 03:00:00.000,2016-08-01 06:00:00.000,,2016-07-23 03:00:00.000,"WOLFCAMP B LOWER","","",,1337193
"CvA3EW1aBk","BEVO 32-1","4211533630","501501",2014-02-12 00:00:00.000,"VERTICAL","BEVO 32-1","MIDLAND","TEXAS - DAWSON","DRL","",2014-02-13 00:00:00.000,2014-03-01 00:00:00.000,"LARIAT 10",2014-02-12 06:00:00.000,2014-03-01 06:00:00.000,,2014-02-12 06:00:00.000,"UNASSIGNED","","",,801218
"dDgWukJY2C","NANCE 19-2","4231739018","578002",2013-11-28 00:00:00.000,"VERTICAL","NANCE 19-2","MIDLAND","TEXAS - MARTIN","DRL","",2013-11-28 00:00:00.000,2013-12-13 00:00:00.000,"LARIAT 10",2013-11-27 06:00:00.000,2013-12-13 06:00:00.000,,2013-11-27 06:00:00.000,"UNASSIGNED","","",,762185
"FQwoeC7lLC","MINDY LYNN 38-3","4232939512","501303",2014-07-21 00:00:00.000,"VERTICAL","MINDY LYNN 38-3","MIDLAND","TEXAS - MIDLAND","DRL","",2014-07-22 00:00:00.000,2014-08-03 00:00:00.000,"MATTLOCK 4",2014-07-21 06:00:00.000,2014-08-03 06:00:00.000,,2014-07-21 06:00:00.000,"UNASSIGNED","","",,785881
"H8bfjaQvJu","ELAINE 36-2","4232939240","518002",2014-04-07 00:00:00.000,"VERTICAL","ELAINE 36-2","MIDLAND","TEXAS - MIDLAND","DRL","",2014-04-08 00:00:00.000,2014-04-21 00:00:00.000,"MATTLOCK 4",2014-04-07 06:00:00.000,2014-04-21 06:00:00.000,,2014-04-07 06:00:00.000,"UNASSIGNED","","",,851023
"r1jsBy66Gy","KYNADEE 14-1","4232939513","517301",2014-07-25 00:00:00.000,"VERTICAL","KYNADEE 14-1","MIDLAND","TEXAS - MIDLAND","DRL","",2014-07-26 00:00:00.000,2014-08-08 00:00:00.000,"MATTLOCK 3",2014-07-25 06:00:00.000,2014-08-08 06:00:00.000,,2014-07-25 06:00:00.000,"UNASSIGNED","","",,876959
"TnlFcmIfc5","GUITAR SOUTH 4-7-4215H","4222739101","499220",2017-05-29 16:30:00.000,"HORIZONTAL","GUITAR SOUTH 4-7 BLACK","MIDLAND","TEXAS - HOWARD","DRL","",2017-05-29 00:00:00.000,2017-07-21 00:00:00.000,"SAVANNA 801",2017-05-28 12:00:00.000,2017-07-21 06:00:00.000,,2017-05-31 07:30:00.000,"WOLFCAMP A","","",,3018436
"TNwOL1ihM0","JV EDITH DRAKE-2","4232939149","808225-2",2014-03-02 00:00:00.000,"VERTICAL","JV EDITH DRAKE-2","MIDLAND","TEXAS - MIDLAND","DRL","",2014-03-02 00:00:00.000,2014-03-20 00:00:00.000,"LARIAT 10",2014-03-01 06:00:00.000,2014-03-20 06:00:00.000,,2014-03-01 06:00:00.000,"UNASSIGNED","","",,795326
"TzJDyYgoP4","HAYSTACK 6A-6-4401H","4217337351","510803H",2016-05-05 00:30:00.000,"HORIZONTAL","HAYSTACK 6 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-05-05 00:00:00.000,2016-07-15 00:00:00.000,"CHARGER 102",2016-07-03 20:00:00.000,2016-07-17 06:00:00.000,,2016-07-03 20:00:00.000,"WOLFCAMP B LOWER","","",,1766633
"WU3JkarzSY","PATTERSON 5-8-4301H","4217337580","499369",2017-08-15 00:00:00.000,"HORIZONTAL","PATTERSON 5-8 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2017-06-27 00:00:00.000,2017-09-08 00:00:00.000,"SAVANNA 801",2017-08-13 06:00:00.000,2017-09-08 06:00:00.000,,2017-08-15 17:00:00.000,"WOLFCAMP B","","",,2590157
"X6iL3JTSvb","HAYSTACK 6A-6-4202H","4217337352","510804H",2016-05-04 09:45:00.000,"HORIZONTAL","HAYSTACK 6 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-05-05 00:00:00.000,2016-07-24 00:00:00.000,"CHARGER 102",2016-07-15 21:00:00.000,2016-07-25 06:00:00.000,,2016-07-15 21:00:00.000,"WOLFCAMP A","","",,1431966
"znlnAuhtKb","ELAINE 37-2","4232939407","502402",2014-08-04 00:00:00.000,"VERTICAL","ELAINE 37-2","MIDLAND","TEXAS - MIDLAND","DRL","",2014-08-05 00:00:00.000,2014-08-17 00:00:00.000,"MATTLOCK 4",2014-08-04 06:00:00.000,2014-08-17 06:00:00.000,,2014-08-04 06:00:00.000,"UNASSIGNED","","",,649986
"16eON2zKhk","COWDEN 46-5","4232939583","502205",2014-11-02 00:00:00.000,"VERTICAL","COWDEN 46-5","MIDLAND","TEXAS - MIDLAND","DRL","",2014-11-02 00:00:00.000,2014-11-15 00:00:00.000,"PRECISION 305",2014-11-01 06:00:00.000,2014-11-15 06:00:00.000,,2014-11-01 06:00:00.000,"UNASSIGNED","","",,878464
"2IAqfopc0M","CURRIE NEAL 47-4211H","4217337488","521803H",2016-11-05 11:30:00.000,"HORIZONTAL","CURRIE NEAL 47-38 RED","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-11-05 00:00:00.000,2016-12-25 00:00:00.000,"CHARGER 101",2016-11-04 06:00:00.000,2016-11-05 06:00:00.000,,2016-11-04 06:00:00.000,"WOLFCAMP A","","",,1684369
"54tFah1Iie","BRAUN 12-1","4232939614","508201",2014-10-16 00:00:00.000,"VERTICAL","BRAUN 12-1","MIDLAND","TEXAS - MIDLAND","DRL","",2014-10-16 00:00:00.000,2014-10-30 00:00:00.000,"MATTLOCK 4",2014-10-15 06:00:00.000,2014-10-30 06:00:00.000,,2014-10-15 06:00:00.000,"UNASSIGNED","","",,884297
"6F8WEu9kLf","NANCE 19-3D SWD","0000000000","578003",2013-11-01 00:00:00.000,"SWD","NANCE 19","MIDLAND","TEXAS - MARTIN","DRL","",2013-11-01 00:00:00.000,2013-11-27 00:00:00.000,"LARIAT 10",2013-10-31 06:00:00.000,2013-11-27 06:00:00.000,,2013-10-31 06:00:00.000,"","","",,1025786
"8b45KlIX4z","CALVERLEY 36B-25A-4215H","4217337605","5265005H",2017-07-01 07:00:00.000,"HORIZONTAL","CALVERLEY 36-25 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2017-07-02 00:00:00.000,2017-11-24 00:00:00.000,"CHARGER 102",2017-07-01 07:00:00.000,2017-07-02 22:30:00.000,,2017-07-01 07:00:00.000,"WOLFCAMP A","","",,2550913
"8k6qECVIDp","JV MORRISON-2","4231739857","808064-2",2014-10-24 00:00:00.000,"VERTICAL","JV MORRISON-2","MIDLAND","TEXAS - MARTIN","DRL","",2014-10-25 00:00:00.000,2014-11-04 00:00:00.000,"MATTLOCK 6",2014-10-24 06:00:00.000,2014-11-04 06:00:00.000,,2014-10-24 06:00:00.000,"UNASSIGNED","","",,604764
"90qehx0TOr","WALTERS-1D","4222739079","499471",2017-10-07 00:00:00.000,"SWD","WALTERS-1D","MIDLAND","TEXAS - HOWARD","DRL","",2017-10-05 00:00:00.000,2017-10-26 00:00:00.000,"SAVANNA 644",2017-10-04 10:00:00.000,2017-10-26 06:00:00.000,,2017-10-04 10:00:00.000,"ELLENBURGER","","",,1555400
"aQxfSxv77F","DUSEK 45-4-2807H","4232940794","4290014H",2016-03-24 00:00:00.000,"HORIZONTAL","DUSEK 45-4-2807H","MIDLAND","TEXAS - MIDLAND","DRL","",2016-03-23 00:00:00.000,2016-06-03 00:00:00.000,"SERVICE R 6",2016-03-29 06:00:00.000,2016-04-02 06:00:00.000,,2016-03-29 06:00:00.000,"SPRABERRY LOWER","","",,2410942
"DWKGVH6PJl","STONE 39-2","4231739483","501002",2014-06-05 00:00:00.000,"VERTICAL","STONE 39-2","MIDLAND","TEXAS - MARTIN","DRL","",2014-06-06 00:00:00.000,2014-06-21 00:00:00.000,"MATTLOCK 6",2014-06-05 06:00:00.000,2014-06-21 06:00:00.000,,2014-06-05 06:00:00.000,"UNASSIGNED","","",,982460
"hFq64TuL83","GUITAR SOUTH 4-7-4315H","4222739048","499218",2017-05-08 22:30:00.000,"HORIZONTAL","GUITAR SOUTH 4-7 BLACK","MIDLAND","TEXAS - HOWARD","DRL","",2017-05-05 00:00:00.000,2017-05-28 00:00:00.000,"SAVANNA 801",2017-05-04 06:00:00.000,2017-05-28 12:00:00.000,,2017-05-08 22:30:00.000,"WOLFCAMP B","","",,2159969
"j2gR1o6IkC","CATFISH HUNTER 12-1-4405H","4217337673","5400002H",2017-08-16 00:00:00.000,"HORIZONTAL","CATFISH HUNTER 12-1 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2017-08-16 00:00:00.000,2017-12-18 00:00:00.000,"SAVANNA 801",2017-10-09 06:00:00.000,2017-12-18 06:00:00.000,,2017-10-15 22:00:00.000,"WOLFCAMP B LOWER","","",,5009692.6400000006
"Lbo9rJyEUl","CURRIE NEAL 47-2811H","4217337487","521802H",2016-11-04 13:00:00.000,"HORIZONTAL","CURRIE NEAL 47-38 RED","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-11-04 00:00:00.000,2016-12-17 00:00:00.000,"NOMAC 54",2016-11-20 06:00:00.000,2016-12-17 06:00:00.000,,2016-11-20 06:00:00.000,"SPRABERRY LOWER","","",,1124888
"MBvi0gZuh7","RUTH 47-1","4231739077","513001",2013-12-09 00:00:00.000,"VERTICAL","RUTH 47-1","MIDLAND","TEXAS - MARTIN","DRL","",2013-12-10 00:00:00.000,2013-12-27 00:00:00.000,"MATTLOCK 6",2013-12-09 06:00:00.000,2013-12-27 06:00:00.000,,2013-12-09 06:00:00.000,"UNASSIGNED","","",,886803
"nYQqBHcyYm","RUTH 47-3","4231739544","513003",2014-09-13 00:00:00.000,"VERTICAL","RUTH 47-3","MIDLAND","TEXAS - MARTIN","DRL","",2014-09-14 00:00:00.000,2014-09-24 00:00:00.000,"MATTLOCK 6",2014-09-13 06:00:00.000,2014-09-24 06:00:00.000,,2014-09-13 06:00:00.000,"UNASSIGNED","","",,625034
"ojvz9RIrOI","COWDEN 46-7","4232939584","502207",2014-08-29 00:00:00.000,"VERTICAL","COWDEN 46-7","MIDLAND","TEXAS - MIDLAND","DRL","",2014-08-29 00:00:00.000,2014-09-15 00:00:00.000,"PRECISION 305",2014-08-28 06:00:00.000,2014-09-15 06:00:00.000,,2014-08-28 06:00:00.000,"UNASSIGNED","","",,1078324
"r30oNyQvwa","CALVERLEY 36B-25A-4815H","4217337600","5265006H",2017-07-03 00:00:00.000,"HORIZONTAL","CALVERLEY 36-25 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2017-07-04 00:00:00.000,2017-12-10 00:00:00.000,"PATTERSON 254",2017-11-24 01:30:00.000,2017-12-10 12:00:00.000,,2017-11-26 18:00:00.000,"WOLFCAMP C2","","",,3017921
"TzJDyYgoP4","HAYSTACK 6A-6-4401H","4217337351","510803H",2016-05-05 00:30:00.000,"HORIZONTAL","HAYSTACK 6 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-05-05 00:00:00.000,2016-07-15 00:00:00.000,"PACESETTER 4",2016-05-28 23:30:00.000,2016-06-10 06:00:00.000,,2016-05-28 23:30:00.000,"WOLFCAMP B LOWER","","",,1766633
"W1fmmfViU8","JOHN DENNY 41-44-4409H","4232941616","501903002H",2017-04-13 04:00:00.000,"HORIZONTAL","JOHN DENNY 41 BLACK","MIDLAND","TEXAS - MIDLAND","DRL","",2017-04-11 00:00:00.000,2017-06-05 00:00:00.000,"NOMAC 54",2017-04-10 06:00:00.000,2017-06-05 06:00:00.000,,2017-04-13 04:00:00.000,"WOLFCAMP B LOWER","","",,2792569
"X6iL3JTSvb","HAYSTACK 6A-6-4202H","4217337352","510804H",2016-05-04 09:45:00.000,"HORIZONTAL","HAYSTACK 6 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-05-05 00:00:00.000,2016-07-24 00:00:00.000,"PACESETTER 4",2016-06-09 03:30:00.000,2016-06-22 06:00:00.000,,2016-06-09 03:30:00.000,"WOLFCAMP A","","",,1431966
"01wSLwxEWE","WAHA-3801NH","4238936135","5007001H",2017-07-25 00:00:00.000,"HORIZONTAL","WAHA 10 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-07-25 00:00:00.000,2017-12-25 00:00:00.000,"TRINIDAD 225",2017-12-08 06:00:00.000,2017-12-31 00:00:00.000,,2017-12-10 02:00:00.000,"BONE SPRING 3","","",,2100600
"2KmctJTAVP","LIGON STATE UNIT 7-22-3813H","4238935696","444003H",2017-08-26 00:00:00.000,"HORIZONTAL","LIGON STATE UNIT 29 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-08-26 00:00:00.000,2018-02-07 00:00:00.000,"PACESETTER 6",2017-10-18 06:00:00.000,2017-11-04 06:00:00.000,,2017-10-21 20:00:00.000,"BONE SPRING 3","","",,3462441.91
"2KmctJTAVP","LIGON STATE UNIT 7-22-3813H","4238935696","444003H",2017-08-26 00:00:00.000,"HORIZONTAL","LIGON STATE UNIT 29 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-08-26 00:00:00.000,2018-02-07 00:00:00.000,"CHARGER 201",2017-08-25 12:00:00.000,2017-08-28 12:00:00.000,,2017-08-26 14:00:00.000,"BONE SPRING 3","","",,3462441.91
"7svHs94cGz","TREES RANCH 35-38-4101H","4237139491","5052002H",2017-03-08 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-08 00:00:00.000,2017-12-21 00:00:00.000,"ENSIGN 765",2017-11-29 18:00:00.000,2017-12-20 06:00:00.000,,2017-12-01 09:00:00.000,"WOLFCAMP A UPPER","","",,3459635
"CEOwSphtQo","WAHA-4102QH","4238936394","5008002H",2017-11-10 00:00:00.000,"HORIZONTAL","WAHA 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-11-06 00:00:00.000,2018-03-15 00:00:00.000,"TRINIDAD 223",2018-02-20 00:00:00.000,2018-03-15 00:00:00.000,,2018-02-28 06:00:00.000,"WOLFCAMP A UPPER","","",,3016062.31
"01wSLwxEWE","WAHA-3801NH","4238936135","5007001H",2017-07-25 00:00:00.000,"HORIZONTAL","WAHA 10 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-07-25 00:00:00.000,2017-12-25 00:00:00.000,"CHARGER 102",2017-07-24 06:00:00.000,2017-07-29 06:00:00.000,,2017-07-25 20:00:00.000,"BONE SPRING 3","","",,2100600
"esrrcudRtl","TREES RANCH 12-11-4102H","4237139468","5029003H",2017-06-14 04:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2018-04-05 00:00:00.000,2018-04-23 00:00:00.000,"TRINIDAD 223",2018-04-05 00:00:00.000,2018-04-23 00:00:00.000,,2018-04-12 04:30:00.000,"WOLFCAMP A UPPER","","",,3318437.52
"IdjQjQUEqW","REEVES RANGER-1D","4238935345","5057001D",2017-11-11 00:00:00.000,"SWD","REEVES RANGER-1D","DELAWARE","TEXAS - REEVES","DRL","",2017-11-05 00:00:00.000,2017-11-24 00:00:00.000,"PACESETTER 6",2017-11-04 06:00:00.000,2017-11-24 06:00:00.000,,2017-11-04 06:00:00.000,"DELAWARE MOUNTAIN GROUP","","",,1116648
"CEOwSphtQo","WAHA-4102QH","4238936394","5008002H",2017-11-10 00:00:00.000,"HORIZONTAL","WAHA 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-11-06 00:00:00.000,2018-03-15 00:00:00.000,"PACESETTER 6",2017-11-30 06:00:00.000,2017-12-12 06:00:00.000,,2017-11-30 06:00:00.000,"WOLFCAMP A UPPER","","",,3016062.31
"ehFRLGjRRJ","REDBUD STATE UNIT-4514MH","4237139478","5047001H",2017-04-29 00:00:00.000,"HORIZONTAL","TREES STATE 31 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-17 00:00:00.000,2017-10-26 00:00:00.000,"UNKNOWN",2017-01-16 06:00:00.000,2017-01-17 06:00:00.000,,2017-01-16 06:00:00.000,"WOLFCAMP B UPPER","","",,3168057
"hVJ9uQbHu9","RANGER C5-15-4515H","4238935751","5850001H",2017-03-28 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-28 00:00:00.000,2017-07-10 00:00:00.000,"TRINIDAD 100",2017-07-04 00:00:00.000,2017-07-09 13:30:00.000,,2017-07-05 15:00:00.000,"WOLFCAMP B UPPER","","",,704330
"lx7kxN8Cqc","TREES RANCH 14-4101H","4238935924","5030002H",2017-05-22 00:00:00.000,"HORIZONTAL","TREES RANCH 14 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-05-21 00:00:00.000,2017-08-31 00:00:00.000,"ENSIGN 759",2017-07-28 06:00:00.000,2017-08-31 06:00:00.000,,2017-07-29 23:00:00.000,"WOLFCAMP A UPPER","","",,3124088
"NATnaQueTL","TREES STATE 24-1D","4238935561","5045001D",2017-10-04 00:00:00.000,"SWD","TREES STATE 24-1D","DELAWARE","TEXAS - REEVES","DRL","",2017-09-24 00:00:00.000,2017-10-30 00:00:00.000,"SENDERO 16",2017-09-23 06:00:00.000,2017-10-30 00:00:00.000,,2017-09-23 06:00:00.000,"DELAWARE MOUNTAIN GROUP","","",,1897883.68
"O3v0W6Dklg","TREES RANCH 47-1","4237139161","502701",2014-04-24 00:00:00.000,"VERTICAL","TREES RANCH 47-1","DELAWARE","TEXAS - PECOS","DRL","",2014-04-25 00:00:00.000,2014-07-08 00:00:00.000,"UNIT 325",2014-04-24 06:00:00.000,2014-07-08 06:00:00.000,,2014-04-24 06:00:00.000,"UNASSIGNED","","",,4608420
"kFptQsEvWQ","REEVES BUSCH-1D","4238935347","5056001D",2017-03-16 00:00:00.000,"SWD","REEVES BUSCH-1D","DELAWARE","TEXAS - REEVES","DRL","",2017-03-16 00:00:00.000,2017-04-01 00:00:00.000,"PRECISION 802",2017-03-15 06:00:00.000,2017-04-01 06:00:00.000,,2017-03-15 06:00:00.000,"DELAWARE MOUNTAIN GROUP","","",,843785
"Ne662gOygS","RANGER C5-15-4114H","4238935781","5850002H",2017-03-19 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-19 00:00:00.000,2017-08-02 00:00:00.000,"TRINIDAD 100",2017-06-02 02:30:00.000,2017-08-02 00:00:00.000,,2017-06-04 07:00:00.000,"WOLFCAMP A UPPER","","",,2621599
"VokbajiJsi","MELLENCAMP 8-14-4501H","4238935566","5841003H",2017-01-16 00:00:00.000,"HORIZONTAL","MELLENCAMP 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-01-16 00:00:00.000,2017-03-19 00:00:00.000,"CHARGER 101",2017-01-15 18:00:00.000,2017-01-20 06:00:00.000,,2017-01-16 12:30:00.000,"WOLFCAMP B UPPER","","",,3862969
"MvHfMtyNx1","PECAN STATE UNIT-4102EH","4237139417","502803803H",2017-01-04 00:00:00.000,"HORIZONTAL","TREES STATE 10 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-02 00:00:00.000,2017-02-17 00:00:00.000,"ENSIGN 765",2017-01-01 20:00:00.000,2017-02-17 06:00:00.000,,2017-01-01 20:00:00.000,"WOLFCAMP A UPPER","","",,3410840
"ehFRLGjRRJ","REDBUD STATE UNIT-4514MH","4237139478","5047001H",2017-04-29 00:00:00.000,"HORIZONTAL","TREES STATE 31 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-17 00:00:00.000,2017-10-26 00:00:00.000,"TRINIDAD 100",2017-04-28 18:00:00.000,2017-10-26 06:00:00.000,,2017-04-29 18:30:00.000,"WOLFCAMP B UPPER","","",,3168057
"EI0baYzwpv","REDBUD STATE UNIT-4114MH","4237139477","5047002H",2017-02-01 00:00:00.000,"HORIZONTAL","TREES STATE 31 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-01 00:00:00.000,2017-11-22 00:00:00.000,"CHARGER 102",2017-01-31 15:30:00.000,2017-02-02 06:00:00.000,,2017-01-31 15:30:00.000,"WOLFCAMP A UPPER","","",,3697794
"esrrcudRtl","TREES RANCH 12-11-4102H","4237139468","5029003H",2017-06-14 04:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2018-04-05 00:00:00.000,2018-04-23 00:00:00.000,"SENDERO 16",2018-03-08 06:00:00.000,2018-03-27 00:00:00.000,,2018-03-09 19:00:00.000,"WOLFCAMP A UPPER","","",,3318437.52
"hVJ9uQbHu9","RANGER C5-15-4515H","4238935751","5850001H",2017-03-28 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-28 00:00:00.000,2017-07-10 00:00:00.000,"CHARGER 102",2017-03-27 06:00:00.000,2017-04-01 17:30:00.000,,2017-03-28 09:30:00.000,"WOLFCAMP B UPPER","","",,704330
"IHVqPnaVTa","WAHA 4-1D","4238935689","491001D",2017-02-21 00:00:00.000,"SWD","WAHA 4-1D","DELAWARE","TEXAS - REEVES","DRL","",2017-02-16 00:00:00.000,2017-03-15 00:00:00.000,"PRECISION 802",2017-02-15 06:00:00.000,2017-03-15 06:00:00.000,,2017-02-15 06:00:00.000,"DELAWARE MOUNTAIN GROUP","","",,1058558
"01wSLwxEWE","WAHA-3801NH","4238936135","5007001H",2017-07-25 00:00:00.000,"HORIZONTAL","WAHA 10 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-07-25 00:00:00.000,2017-12-25 00:00:00.000,"SENDERO 16",2017-08-04 06:00:00.000,2017-09-01 18:00:00.000,,2017-08-15 05:00:00.000,"BONE SPRING 3","","",,2100600
"VokbajiJsi","MELLENCAMP 8-14-4501H","4238935566","5841003H",2017-01-16 00:00:00.000,"HORIZONTAL","MELLENCAMP 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-01-16 00:00:00.000,2017-03-19 00:00:00.000,"NOMAC 55",2017-01-20 12:00:00.000,2017-03-19 12:00:00.000,,2017-01-25 10:00:00.000,"WOLFCAMP B UPPER","","",,3862969
"Vh0J3iMbMH","PECAN STATE UNIT-4101AH","4238936209","5034001H",2017-09-07 00:00:00.000,"HORIZONTAL","PECAN STATE UNIT A 66 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-08-16 00:00:00.000,2017-11-28 00:00:00.000,"TRINIDAD 223",2017-08-15 06:00:00.000,2017-11-28 06:00:00.000,,2017-08-15 06:00:00.000,"WOLFCAMP A UPPER","","",,3569272
"7svHs94cGz","TREES RANCH 35-38-4101H","4237139491","5052002H",2017-03-08 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-08 00:00:00.000,2017-12-21 00:00:00.000,"PACESETTER 6",2017-07-23 06:00:00.000,2017-08-13 06:00:00.000,,2017-07-29 01:00:00.000,"WOLFCAMP A UPPER","","",,3459635
"EI0baYzwpv","REDBUD STATE UNIT-4114MH","4237139477","5047002H",2017-02-01 00:00:00.000,"HORIZONTAL","TREES STATE 31 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-01 00:00:00.000,2017-11-22 00:00:00.000,"TRINIDAD 100",2017-04-03 00:00:00.000,2017-11-22 06:00:00.000,,2017-04-04 19:00:00.000,"WOLFCAMP A UPPER","","",,3697794
"lx7kxN8Cqc","TREES RANCH 14-4101H","4238935924","5030002H",2017-05-22 00:00:00.000,"HORIZONTAL","TREES RANCH 14 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-05-21 00:00:00.000,2017-08-31 00:00:00.000,"CHARGER 102",2017-05-20 18:00:00.000,2017-05-25 06:00:00.000,,2017-05-21 11:30:00.000,"WOLFCAMP A UPPER","","",,3124088
"Rk7AZJrzSY","PECAN STATE UNIT-4511GH","4237139432","531701H",2016-12-28 00:00:00.000,"HORIZONTAL","TREES STATE 16 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2016-12-20 00:00:00.000,2017-04-06 00:00:00.000,"ENSIGN 759",2016-12-19 06:00:00.000,2017-04-06 06:00:00.000,,2016-12-19 06:00:00.000,"WOLFCAMP B UPPER","","",,3671040
"WZBg1uZbIZ","REDBUD STATE UNIT-4102LH","4237139614","5058006H",2017-12-20 17:30:00.000,"HORIZONTAL","REDBUD STATE UNIT L 33 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-12-19 00:00:00.000,2018-04-23 00:00:00.000,"CHARGER 201",2017-08-25 12:00:00.000,2017-08-28 12:00:00.000,,2017-08-26 14:00:00.000,"WOLFCAMP A UPPER","","",,3662250.0500000012
"7svHs94cGz","TREES RANCH 35-38-4101H","4237139491","5052002H",2017-03-08 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-08 00:00:00.000,2017-12-21 00:00:00.000,"PINNERGY 7",2017-03-07 13:00:00.000,2017-03-13 06:00:00.000,,2017-03-10 17:00:00.000,"WOLFCAMP A UPPER","","",,3459635
"CEOwSphtQo","WAHA-4102QH","4238936394","5008002H",2017-11-10 00:00:00.000,"HORIZONTAL","WAHA 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-11-06 00:00:00.000,2018-03-15 00:00:00.000,"PACESETTER 103",2017-11-05 18:00:00.000,2017-11-30 06:00:00.000,,2017-11-05 18:00:00.000,"WOLFCAMP A UPPER","","",,3016062.31
"esrrcudRtl","TREES RANCH 12-11-4102H","4237139468","5029003H",2017-06-14 04:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2018-04-05 00:00:00.000,2018-04-23 00:00:00.000,"CHARGER 102",2017-06-13 06:00:00.000,2017-06-18 06:00:00.000,,2017-06-14 04:00:00.000,"WOLFCAMP A UPPER","","",,3318437.52
"Ne662gOygS","RANGER C5-15-4114H","4238935781","5850002H",2017-03-19 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-19 00:00:00.000,2017-08-02 00:00:00.000,"CHARGER 102",2017-03-18 06:00:00.000,2017-03-24 06:00:00.000,,2017-03-20 02:00:00.000,"WOLFCAMP A UPPER","","",,2621599
"WZBg1uZbIZ","REDBUD STATE UNIT-4102LH","4237139614","5058006H",2017-12-20 17:30:00.000,"HORIZONTAL","REDBUD STATE UNIT L 33 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-12-19 00:00:00.000,2018-04-23 00:00:00.000,"TRINIDAD 225",2018-02-14 00:00:00.000,2018-03-08 00:00:00.000,,2018-02-21 21:30:00.000,"WOLFCAMP A UPPER","","",,3662250.0500000012
"31XjfbtNQ3","RANGER C5-15-4315H","4238935783","5850004H",2017-03-24 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-24 00:00:00.000,2017-08-18 00:00:00.000,"CHARGER 102",2017-03-23 06:00:00.000,2017-03-28 09:00:00.000,,2017-03-24 14:30:00.000,"WOLFCAMP A LOWER","","",,3999740
