ID,Name,PropID,DIRECTION,RSV_CAT,API,TEAM,LATERAL_LENGTH_TARGET,REGION,TIER,PRODUCING_METHOD,COUNTY,BATTERY,OIL_TRANSPORTER,SWD_FACILITY,DOWNSPACE,REGION_TYPECURVE,WELLS_PER_PAD,LATERAL_RIG_NUM,CAPEX_TC_INDEX,WELL_TYPE,NUM_WELLS_ON_PAD,RESERVOIR,PIPELINE,PARSLEY_PROPNUM,OPERATOR,STATUS,PAD_RISK,OFI_INDEX2,QTR_QTR,RSV_TC,T1,T2,WI_APO,NRI_APO,MAJOR,DOWNSPACE_TRIGGER,_BASIN_INDEX,_TVD_PKR_SET_FT,PROPPANT_INDEX,AVG_FRAC_PAD_LATERAL_LENGTH,AVG_DO_PAD_LATERAL_LENGTH,FRAC_MULTIPLIER_CODE,UPSIZE_INDEX,ProjectID,_BASIN,_CnF_Trigger,_FACILITY_TYPE,_FRAC_WATER_PER_FT,_LATERAL_SIZE,_NUMBER_OF_STAGES,_PROPPANT_PR_FT,_TMD,_TVD,_WELL_CLASSIFICATION,_QTR_QTR,_QUALIFIER,_WATER_GATHERING,_TIMING_CAPEX_NAME,_TIMING_CAPEX_CODE,INTERMEDIATE_DRILLING_RATE_FACTOR,ADDITIONAL_PILOT_DRILLING_DAYS,ADDITTIONAL_INT_DRILLING_CAPEX,ADDITIONAL_FRAC_TIME,ADDITIONAL_FRAC_CAPEX,ADDITIONAL_DO_TIME,ADDITIONAL_DO_CAPEX,FRAC_TIMING_CODE,DO_TIMING_CODE,FACILITY_CAPEX_CODE,CUMULATIVE_FRAC_PAD_STAGES,ADDITIONAL_LAT_DRILLING_TIME,ADDITIONAL_LAT_DRILLING_CAPEX,ADDITIONAL_FACILITY_CAPEX,LATERAL_DRILLING_RATE_FACTOR,POP_DATE,GAS_LIFT_TRIGGER,FLARE_MONTHS,TC_YIELD,TC_SHRINK,LBS_PER_FT,AVG_PAD_LBS_PER_FT,GAS_DERISKING,RATE_RESERVES_RISKING1,RATE_RESERVES_RISKING,MI_ARO,ESP_PER_PAD,SURFACTANT,DEV_AREA_RISKING,TEMPLATE_COUNTY,LARGE_DEV_NAME,TEMPLATE_AREA,PRESSURE_GAUGES,OBLIGATION,COMPANY_NAME,COMBINED_RESERVOIR,PRODUCED_WATER_SYSTEM,SOURCE_WATER_SYSTEM,PRODUCED_WATER_SYSTEM_TYPE,PRODUCED_WATER_SYSTEM_RATE,PRIMARY_WATER_SOURCE,FWS_PROPNUM,VersionName,Enersight vw_Workspace_2_Asset.VersionName,AL Type,H2S Level,Compressed Stages,4 String,Sand Type
"3b9dc126-5052-4c5a-88eb-d1a48730c428","COOK 17-1 (ARKLAND)","S2PFIC1ECG","VERTICAL","PDP","4217332196","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397183","ARKLAND PRODUCING CO INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 May 1992","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
"3bca7da0-ffd3-4369-a203-8f3dcf7699e5","COOK 21-15 (APACHE)","S2PFHT2HDC","VERTICAL","PDP","4217334887","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397190","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versione9052518-fefe-46cd-96ef-b2ec91957a01","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Aug 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","","","","","","","","","Aliens - NEW TC - Total Risk","Aliens - NEW TC - Total Risk","Rod Pump","None","No","No",""
"3bd95d58-6512-4b79-b8ef-65fb34da1733","NIX 16-4 (APACHE)","S5AMN4GHCS","VERTICAL","PDP","4217333691","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397610","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Aug 2011","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3c028262-67d1-4d8a-8e7e-eea3738fc1c9","FRYSAK 37-3 (ENCANA)","S2PFIPJG2S","VERTICAL","PDP","4217336482","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","3","ENCANA OIL & GAS (USA) INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version3360ad58-2314-4e86-9994-bc08913e7459","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Aug 2014","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Escape from New York - 2+10","Escape from New York - 2+10","Rod Pump","None","No","No",""
"3c3b8d23-bfbe-4ef9-a05c-b4aab743d150","NIX 16-8 (APACHE)","S2PFIB0EI8","VERTICAL","PDP","4217334393","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397614","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Apr 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3c5b27f8-f9b4-42a2-9f42-3bf68f17d86f","COOK 21-5 (APACHE)","S2PFHTMI8K","VERTICAL","PDP","4217334296","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397199","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jan 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3c6b8a64-d204-423f-88fe-0abf8fcc215a","DORADO 18-12 (APACHE)","S5AMMCARRS","VERTICAL","PDP","4217335260","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397254","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Apr 2013","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3c6dd25e-6a28-4566-9928-30f2fd53b3f1","NIX 16-6 (APACHE)","S2PFIAGEI8","VERTICAL","PDP","4217334329","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397612","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Feb 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3cb0146c-3492-4128-b532-266829b82200","BELL 22-2 (APACHE)","S2PFHSIIDC","VERTICAL","PDP","4217333686","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397129","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jan 2011","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3cb5cd84-c5ff-4c79-bdce-31836d7e2404","EVANS ANTELL UNIT B-46-3-4AH (SURGE)","S2PFIGEGPW","HORIZONTAL","PDP","4222738902","MIDLAND_BASIN_EAST","0.00","","NON-OP","","HOWARD","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","WOLFCAMP A","Z_NOT_ON_PIPE","397272","MOSS CREEK RESOURCES LLC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Feb 2017","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3ccc6674-3790-4af3-90d1-87f6cba3d6fa","NUNN C2 (COX JOHN)","S5AMLCFQZW","VERTICAL","PDP","4238300547","MIDLAND_BASIN_EAST","0.00","","NON-OP","","REAGAN","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397625","ROBERT L GLOSSOP ESTATE","EST","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Nov 1995","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3cd06b07-d4ac-4982-823b-421e95ebde91","DORADO 18-1 (APACHE)","S2PFI0JECG","VERTICAL","PDP","4217333697","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397251","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Mar 2011","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
"3d2650ac-39eb-4d3e-80dd-6e60d3f4e92d","BRUNSON 5-2 (ENCANA)","S2PFIPHG2S","VERTICAL","PDP","4217336653","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","3","ENCANA OIL & GAS (USA) INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version3360ad58-2314-4e86-9994-bc08913e7459","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Aug 2014","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Escape from New York - 2+10","Escape from New York - 2+10","Rod Pump","None","No","No",""
"3d85d889-e558-4e35-84da-2c9a80f3264a","MAUI 5-1 (APACHE)","S2PFI95EI8","VERTICAL","PDP","4217335482","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397568","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versione9052518-fefe-46cd-96ef-b2ec91957a01","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jul 2013","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","","","","","","","","","Aliens - NEW TC - Total Risk","Aliens - NEW TC - Total Risk","Rod Pump","None","No","No",""
"3e476b5a-ca03-4466-9d50-7238920f7051","DORADO 18-8 (APACHE)","S2PFI8XFI8","VERTICAL","PDP","4217334977","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397264","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Aug 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
"3e6c75cb-779c-4958-988d-dba400ef53e4","STALLINGS 1 (SOUTHWEST)","S5AML3UT1W","VERTICAL","PDP","4222734205","MIDLAND_BASIN_EAST","0.00","","NON-OP","","HOWARD","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397712","SOUTHWEST ROYALTIES INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Dec 1987","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3e6f20ce-3dfc-4aef-a395-85bfd542022c","HALFMANN 36-4-4H (ENCANA)","S2PFIQCFQ8","HORIZONTAL","PDP","4217337156","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","WOLFCAMP A","Z_NOT_ON_PIPE","397392","ENCANA OIL & GAS (USA) INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jul 2015","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3e8ad35b-2861-4b91-9cc1-96f078fc9bda","DORADO 18-3 (APACHE)","S2PFI82EI8","VERTICAL","PDP","4217333699","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","3","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version3360ad58-2314-4e86-9994-bc08913e7459","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jun 2011","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Escape from New York - 2+10","Escape from New York - 2+10","Rod Pump","None","No","No",""
"3ea473be-7fd8-4872-aecc-0b1da6580a6b","BULLOCKS 48-1 (APACHE)","RAKK72AIPG","VERTICAL","PDP","4217335261","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","368001","APACHE CORPORATION","ECO","","","","","EXPORT THESE ECONS","CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versione9052518-fefe-46cd-96ef-b2ec91957a01","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jun 2013","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","","","","","","","","","Aliens - NEW TC - Total Risk","Aliens - NEW TC - Total Risk","Rod Pump","None","No","No",""
"3eaba542-4996-4f27-aedc-c959e34c5da4","BIRDWELL 1 (PIONEER)","S5AMM85SDW","VERTICAL","PDP","4232931437","MIDLAND_BASIN_WEST","0.00","","NON-OP","","MIDLAND","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397142","PIONEER NATURAL RES USA INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jan 1985","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3ec02bfa-a9b0-43d3-8c7e-c1a31c0ff17f","CURRIE RANCH 46-3 (CROWNQUEST)","S2PFIDEECG","VERTICAL","PDP","4217337168","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397231","CROWNQUEST OPERATING, LLC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Sep 2015","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
"3ed884a2-090a-4963-82a7-4e9f2d7cbf06","DORADO 18-15 (APACHE)","S5AMMN4QJG","VERTICAL","PDP","4217336070","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397257","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versione9052518-fefe-46cd-96ef-b2ec91957a01","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Mar 2014","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","","","","","","","","","Aliens - NEW TC - Total Risk","Aliens - NEW TC - Total Risk","Rod Pump","None","No","No",""
"3edbf36f-37cf-498a-93a7-8e3d6c9aaa74","POWELL 35-13H  (ENCANA)","S4AN3GL2S0","HORIZONTAL","PDP","4246140044","MIDLAND_BASIN_WEST","0.00","","NON-OP","","UPTON","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","OTHER","Z_NOT_ON_PIPE","391013H","ENCANA OIL & GAS (USA) INC","ECO","","","","","EXPORT THESE ECONS","CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jul 2015","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
"3ee227af-688b-4036-b35f-593837567daa","COOK 21-16 (APACHE)","S5AMN3VG4K","VERTICAL","PDP","4217334886","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397191","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jul 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3eeb9373-db0d-4285-820a-447bef85726b","JOST 25-4 (ENCANA)","S2PFIR5FQ8","VERTICAL","PDP","4217335222","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397509","ENCANA OIL & GAS (USA) INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version75e2ef75-cbb4-4e52-8556-7219268ffc2f","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Sep 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","","","PE","","","","","","","","Back To The Future - 10+2","Back To The Future - 10+2","Rod Pump","None","No","No",""
"3f11d6d5-275e-4bdc-953d-918440e4ab87","MCCRARY 18-5H (ENCANA)","S2PFIRLGFO","HORIZONTAL","PDP","4222738159","MIDLAND_BASIN_EAST","0.00","","NON-OP","","HOWARD","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","WOLFCAMP A","Z_NOT_ON_PIPE","397577","ENCANA OIL & GAS (USA) INC","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Versiond3136339-9cda-492c-8f1a-a86341ef935e","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Dec 2014","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Commando - 11+1","Commando - 11+1","Rod Pump","None","No","No",""
"3f59e83f-3674-4ac7-b18d-58a9bdda9854","NIX 16-11 (APACHE)","S2PFIACEI8","VERTICAL","PDP","4217334869","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","3","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version3360ad58-2314-4e86-9994-bc08913e7459","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Jul 2012","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Escape from New York - 2+10","Escape from New York - 2+10","Rod Pump","None","No","No",""
"3fc0a787-d64b-4776-83f2-19e0ff9b2b23","NIX 16-15 (APACHE)","S2PFIA1EI8","VERTICAL","PDP","4217335474","MIDLAND_BASIN_EAST","0.00","","NON-OP","","GLASSCOCK","NON-OP BATTERY","","UNASSIGNED","","","0","","","","","VERTICAL","Z_NOT_ON_PIPE","397604","APACHE CORPORATION","ECO","","","","","NO EXPORT THESE ECONS","MISSING CURRENT_YE17","0.00","0.00","","","","0.00","","0.00","0.00","0","","Version5f71407c-d82b-4890-9465-28f505cc04d9","MIDLAND","","","0.00","","0.00","","0.00","0.00","","","","NONOP","","0","","0.00","","","","","","0.00","0.00","0.00","0.00","","","0.00","","01 Apr 2013","","0.00","0.00","0.00",0,0,"0.00","",0,"0.00","0.00","0.00","0.00","","","","0","","PE","","","","","","","","Die Hard - 1+11","Die Hard - 1+11","Rod Pump","None","No","No",""
