Property_Number,target_formation,api_no,well_type,activity_phase,event_objective_1,spud_date,time_from,time_to,Duration_Hrs,wellbore_no,wellbore_id,event_id,event_code,Rig_Name,plannedTD,MDTO,MDFROM,Ft Drilled,date_report,Distinct Rig 1
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 21:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 06:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 04:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 14:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 16:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-19 00:00:00.000,2019-03-19 21:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-19 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 07:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 13:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 20:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 00:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 03:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-28 01:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-28 00:00:00.000,2019-03-29 00:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-28 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-23 00:00:00.000,2019-03-23 16:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,17962,17962,0,2019-03-23 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-23 00:00:00.000,2019-03-23 13:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,17867,17867,0,2019-03-23 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-26 00:00:00.000,2019-03-26 09:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20137,20137,0,2019-03-26 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-26 00:00:00.000,2019-03-26 13:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20327,20327,0,2019-03-26 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-27 00:00:00.000,2019-03-27 21:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-27 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-27 00:00:00.000,2019-03-27 18:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-27 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-27 00:00:00.000,2019-03-27 17:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-27 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-27 00:00:00.000,2019-03-27 10:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,20679,20679,0,2019-03-27 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-18 00:00:00.000,2019-03-18 14:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13650,13650,0,2019-03-18 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-18 00:00:00.000,2019-03-18 19:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,13747,13747,0,2019-03-18 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-20 00:00:00.000,2019-03-20 14:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,14459,14459,0,2019-03-20 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-14 00:00:00.000,2019-03-14 00:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,10316,10316,0,2019-03-14 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-14 00:00:00.000,2019-03-14 01:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,10316,10316,0,2019-03-14 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-14 00:00:00.000,2019-03-14 16:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11000,11000,0,2019-03-14 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-14 00:00:00.000,2019-03-15 00:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-14 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-14 00:00:00.000,2019-03-14 06:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,10621,10621,0,2019-03-14 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 17:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 15:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 00:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 05:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 14:30:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 03:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"5052004H","WOLFCAMP A LOWER","4237139547","HORIZONTAL","DPROD","PRODUCTION",2018-11-01 02:30:00.000,2019-03-15 00:00:00.000,2019-03-15 14:00:00.000,0.5,"00","0T1W62K1h0","Bh81v","DRL","ENSIGN T100",20692,11196,11196,0,2019-03-15 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-20 00:00:00.000,2019-04-20 14:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,14170,14170,0,2019-04-20 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-24 00:00:00.000,2019-04-24 14:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,16284,16284,0,2019-04-24 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-24 00:00:00.000,2019-04-24 00:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-24 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-16 00:00:00.000,2019-04-16 02:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11940,11940,0,2019-04-16 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-22 00:00:00.000,2019-04-22 17:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-22 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-22 00:00:00.000,2019-04-22 02:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15597,15597,0,2019-04-22 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 20:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 05:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 20:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 09:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 14:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 17:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 00:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 12:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 06:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 09:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-23 00:00:00.000,2019-04-23 05:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15806,15806,0,2019-04-23 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-27 00:00:00.000,2019-04-27 03:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,18050,18050,0,2019-04-27 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-27 00:00:00.000,2019-04-27 03:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,18050,18050,0,2019-04-27 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-27 00:00:00.000,2019-04-27 14:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,18050,18050,0,2019-04-27 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-14 00:00:00.000,2019-04-14 18:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11588,11588,0,2019-04-14 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-14 00:00:00.000,2019-04-14 21:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11610,11610,0,2019-04-14 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-14 00:00:00.000,2019-04-14 22:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11610,11610,0,2019-04-14 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-15 00:00:00.000,2019-04-15 12:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11610,11610,0,2019-04-15 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-14 00:00:00.000,2019-04-14 04:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11285,11285,0,2019-04-14 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-26 00:00:00.000,2019-04-26 19:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,17992,17992,0,2019-04-26 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-26 00:00:00.000,2019-04-26 22:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,18050,18050,0,2019-04-26 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-26 00:00:00.000,2019-04-26 22:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,18050,18050,0,2019-04-26 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 02:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 15:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 15:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 00:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 13:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 16:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 16:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 21:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-18 00:00:00.000,2019-04-18 19:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-18 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-18 00:00:00.000,2019-04-18 16:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-18 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-18 00:00:00.000,2019-04-18 17:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-18 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 23:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13607,13607,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 20:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-19 00:00:00.000,2019-04-19 21:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,13548,13548,0,2019-04-19 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-13 00:00:00.000,2019-04-13 03:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,10437,10437,0,2019-04-13 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-13 00:00:00.000,2019-04-13 03:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,10437,10437,0,2019-04-13 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-13 00:00:00.000,2019-04-13 20:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11004,11004,0,2019-04-13 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-05-01 00:00:00.000,2019-05-01 20:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,20790,20790,0,2019-05-01 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-05-01 00:00:00.000,2019-05-01 20:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,20790,20790,0,2019-05-01 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-05-01 00:00:00.000,2019-05-01 04:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,20606,20606,0,2019-05-01 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-15 00:00:00.000,2019-04-15 16:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11610,11610,0,2019-04-15 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-15 00:00:00.000,2019-04-15 15:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,11610,11610,0,2019-04-15 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-21 00:00:00.000,2019-04-21 15:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,15315,15315,0,2019-04-21 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-04-17 00:00:00.000,2019-04-17 16:30:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20621.5,12981,12981,0,2019-04-17 00:00:00.000,60
"500644","WOLFCAMP A LOWER","4237139764","HORIZONTAL","DPROD","PRODUCTION",2018-08-03 07:30:00.000,2019-05-02 00:00:00.000,2019-05-02 10:00:00.000,0.5,"00","lSAMgtdMcK","NG5JP","DRL","ENSIGN T100",20715,20790,20790,0,2019-05-02 00:00:00.000,60
