id,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
26820,2017-04-08 00:00:00.000,"sábado",1899-12-30 06:00:00.000,"MG","381",490,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95637924,-44.12065638
57072,2017-07-25 00:00:00.000,"terça-feira",1899-12-30 17:15:00.000,"MG","381",489,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95652859,-44.1385603
60699,2017-08-09 00:00:00.000,"quarta-feira",1899-12-30 10:40:00.000,"MG","381",487,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95776395,-44.12116885
65257,2017-08-26 00:00:00.000,"sábado",1899-12-30 16:30:00.000,"MG","381",480,"CONTAGEM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.96404704,-44.04671068
127036,2018-04-10 00:00:00.000,"terça-feira",1899-12-30 19:00:00.000,"MG","381",493,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.966,-44.1775
141702,2018-06-22 00:00:00.000,"sexta-feira",1899-12-30 08:35:00.000,"MG","381",496,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.97518868,-44.18948936
144282,2018-07-03 00:00:00.000,"terça-feira",1899-12-30 18:10:00.000,"MG","381",483,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.9595136,-44.089003799999993
149160,2018-07-27 00:00:00.000,"sexta-feira",1899-12-30 08:00:00.000,"MG","381",483,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.9596,-44.0877
193876,2019-02-27 00:00:00.000,"quarta-feira",1899-12-30 09:20:00.000,"MG","381",501,"BETIM","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-20.0173,-44.2243
195768,2019-03-08 00:00:00.000,"sexta-feira",1899-12-30 15:05:00.000,"MG","381",940,"EXTREMA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-22.85421,-46.3374
219393,2019-07-02 00:00:00.000,"terça-feira",1899-12-30 07:50:00.000,"MG","381",482,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95897,-44.07434
225966,2019-08-01 00:00:00.000,"quinta-feira",1899-12-30 14:30:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95644,-44.13612
234690,2019-08-09 00:00:00.000,"sexta-feira",1899-12-30 02:00:00.000,"MG","381",915,"CAMANDUCAIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-22.76087,-46.16279
266993,2020-02-04 00:00:00.000,"terça-feira",1899-12-30 05:40:00.000,"MG","381",482,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95833204,-44.07656372
282631,2020-05-03 00:00:00.000,"domingo",1899-12-30 17:00:00.000,"MG","381",677,"PERDOES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-21.13158479,-45.10263635
297526,2020-07-26 00:00:00.000,"domingo",1899-12-30 01:10:00.000,"MG","381",494,"BETIM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.985563,-44.20318
299195,2020-08-03 00:00:00.000,"segunda-feira",1899-12-30 09:30:00.000,"MG","381",508,"SAO JOAQUIM DE BICAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-20.06277698,-44.29329002
310645,2020-09-27 00:00:00.000,"domingo",1899-12-30 15:30:00.000,"MG","381",484,"BETIM","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95927386,-44.08957895
327335,2020-12-12 00:00:00.000,"sábado",1899-12-30 09:50:00.000,"MG","381",518,"IGARAPE","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-20.12065395,-44.30242562
4709,2017-01-18 00:00:00.000,"quarta-feira",1899-12-30 01:20:00.000,"MG","381",508,"SAO JOAQUIM DE BICAS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.04588735,-44.27299179
13643,2017-02-20 00:00:00.000,"segunda-feira",1899-12-30 15:45:00.000,"MG","381",765,"CAMPANHA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.73353019,-45.38190901
23680,2017-03-29 00:00:00.000,"quarta-feira",1899-12-30 01:00:00.000,"MG","381",664,"PERDOES","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.04351792,-45.00029795
29077,2017-04-15 00:00:00.000,"sábado",1899-12-30 16:10:00.000,"MG","381",542,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.2378,-44.4117
31308,2017-04-23 00:00:00.000,"domingo",1899-12-30 04:22:00.000,"MG","381",701,"LAVRAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.29034507,-45.14663266
35590,2017-05-08 00:00:00.000,"segunda-feira",1899-12-30 16:30:00.000,"MG","381",849,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.23812107,-45.87977059
35684,2017-05-09 00:00:00.000,"terça-feira",1899-12-30 01:58:00.000,"MG","381",695,"LAVRAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.2421,-45.1357
37601,2017-05-15 00:00:00.000,"segunda-feira",1899-12-30 22:00:00.000,"MG","381",908,"CAMBUI","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.6862,-46.1031
39801,2017-05-22 00:00:00.000,"segunda-feira",1899-12-30 22:10:00.000,"MG","381",751,"TRES CORACOES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.6489921,-45.2993989
40610,2017-05-26 00:00:00.000,"sexta-feira",1899-12-30 08:00:00.000,"MG","381",533,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.17353769,-44.37467863
43820,2017-06-06 00:00:00.000,"terça-feira",1899-12-30 17:45:00.000,"MG","381",756,"TRES CORACOES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.67308752,-45.33536196
55271,2017-07-18 00:00:00.000,"terça-feira",1899-12-30 09:10:00.000,"MG","381",786,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.85286504,-45.52118282
59973,2017-08-06 00:00:00.000,"domingo",1899-12-30 05:25:00.000,"MG","381",873,"ESTIVA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.42031194,-45.96525192
61374,2017-08-12 00:00:00.000,"sábado",1899-12-30 00:15:00.000,"MG","381",894,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.227077800000004,-45.9393716
62097,2017-08-14 00:00:00.000,"segunda-feira",1899-12-30 09:15:00.000,"MG","381",524,"BRUMADINHO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.14069721,-44.318397799999993
65765,2017-08-28 00:00:00.000,"segunda-feira",1899-12-30 08:00:00.000,"MG","381",707,"NEPOMUCENO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.33728059,-45.17580057
68592,2017-09-08 00:00:00.000,"sexta-feira",1899-12-30 01:00:00.000,"MG","381",921,"CAMANDUCAIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.76538415,-46.17357671
71147,2017-09-18 00:00:00.000,"segunda-feira",1899-12-30 07:40:00.000,"MG","381",528,"BRUMADINHO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.16727618,-44.3340826
72805,2017-09-24 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","381",532,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1642,-44.3666
105233,2018-01-21 00:00:00.000,"domingo",1899-12-30 17:30:00.000,"MG","381",498,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.98554029,-44.20433805
106765,2018-01-28 00:00:00.000,"domingo",1899-12-30 10:50:00.000,"MG","381",524,"BRUMADINHO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1442,-44.3211
111691,2018-02-16 00:00:00.000,"sexta-feira",1899-12-30 16:10:00.000,"MG","381",616,"OLIVEIRA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.72293482,-44.7684033
115023,2018-03-01 00:00:00.000,"quinta-feira",1899-12-30 14:30:00.000,"MG","381",777,"CAMPANHA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.8016,-45.4708
116417,2018-03-07 00:00:00.000,"quarta-feira",1899-12-30 08:50:00.000,"MG","381",767,"CAMPANHA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.75011297,-45.38959622
118126,2018-03-14 00:00:00.000,"quarta-feira",1899-12-30 06:45:00.000,"MG","381",893,"CAMBUI","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.57292311,-46.04236987
119065,2018-03-17 00:00:00.000,"sábado",1899-12-30 22:55:00.000,"MG","381",683,"PERDOES","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.15570306,-45.11448649
119244,2018-03-18 00:00:00.000,"domingo",1899-12-30 17:25:00.000,"MG","381",887,"CAMBUI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.524349,-46.024502000000012
124876,2018-04-09 00:00:00.000,"segunda-feira",1899-12-30 07:55:00.000,"MG","381",800,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.93325283,-45.61220884
136232,2018-05-24 00:00:00.000,"quinta-feira",1899-12-30 19:00:00.000,"MG","381",929,"ITAPEVA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.7766,-46.2388
137333,2018-06-02 00:00:00.000,"sábado",1899-12-30 07:00:00.000,"MG","381",529,"BRUMADINHO","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1623,-44.3484
140231,2018-06-15 00:00:00.000,"sexta-feira",1899-12-30 05:10:00.000,"MG","381",559,"ITAGUARA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.3637,-44.4681
143564,2018-06-30 00:00:00.000,"sábado",1899-12-30 09:15:00.000,"MG","381",932,"EXTREMA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.792651100000004,-46.25024107
148223,2018-07-22 00:00:00.000,"domingo",1899-12-30 06:45:00.000,"MG","381",584,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.5177,-44.6187
149740,2018-07-29 00:00:00.000,"domingo",1899-12-30 17:14:00.000,"MG","381",585,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.5219,-44.6269
154219,2018-08-19 00:00:00.000,"domingo",1899-12-30 21:40:00.000,"MG","381",569,"ITAGUARA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.4199,-44.5318
161316,2018-09-23 00:00:00.000,"domingo",1899-12-30 18:45:00.000,"MG","381",651,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.95759234,-44.921663399999993
161429,2018-09-24 00:00:00.000,"segunda-feira",1899-12-30 10:00:00.000,"MG","381",888,"CAMBUI","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.5331,-46.0297
162217,2018-09-28 00:00:00.000,"sexta-feira",1899-12-30 19:10:00.000,"MG","381",5,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.96825,-44.198708
162484,2018-09-29 00:00:00.000,"sábado",1899-12-30 22:40:00.000,"MG","381",525,"BRUMADINHO","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1511,-44.3256
165214,2018-10-13 00:00:00.000,"sábado",1899-12-30 13:30:00.000,"MG","381",606,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.6525,-44.7356
165356,2018-10-14 00:00:00.000,"domingo",1899-12-30 08:35:00.000,"MG","381",521,"BRUMADINHO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1265,-44.3024
179256,2018-12-19 00:00:00.000,"quarta-feira",1899-12-30 13:15:00.000,"MG","381",548,"RIO MANSO","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.2916,-44.4363
180653,2018-12-24 00:00:00.000,"segunda-feira",1899-12-30 14:00:00.000,"MG","381",579,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.47798057,-44.5853321
222794,2018-11-12 00:00:00.000,"segunda-feira",1899-12-30 21:25:00.000,"MG","381",708,"LAVRAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.3466,-45.1768
185378,2019-01-15 00:00:00.000,"terça-feira",1899-12-30 14:00:00.000,"MG","381",525,"BRUMADINHO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1511,-44.3256
191376,2019-02-03 00:00:00.000,"domingo",1899-12-30 23:00:00.000,"MG","381",502,"BETIM","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.0236,-44.2299
192836,2019-02-22 00:00:00.000,"sexta-feira",1899-12-30 08:23:00.000,"MG","381",521,"BRUMADINHO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1265,-44.3024
211834,2019-05-26 00:00:00.000,"domingo",1899-12-30 10:10:00.000,"MG","381",907,"CAMBUI","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.71022,-46.12178
214328,2019-06-08 00:00:00.000,"sábado",1899-12-30 09:20:00.000,"MG","381",945,"EXTREMA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.87479,-46.36656
215529,2019-06-14 00:00:00.000,"sexta-feira",1899-12-30 05:00:00.000,"MG","381",613,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.70345,-44.75094
219229,2019-07-01 00:00:00.000,"segunda-feira",1899-12-30 11:30:00.000,"MG","381",908,"CAMBUI","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.71744,-46.12652
223098,2019-07-07 00:00:00.000,"domingo",1899-12-30 13:00:00.000,"MG","381",515,"IGARAPE","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.11094,-44.32385
237556,2019-09-23 00:00:00.000,"segunda-feira",1899-12-30 14:15:00.000,"MG","381",518,"IGARAPE","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.12065,-44.30243
243987,2019-10-20 00:00:00.000,"domingo",1899-12-30 06:45:00.000,"MG","381",928,"ITAPEVA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.77037,-46.23095
256265,2019-12-15 00:00:00.000,"domingo",1899-12-30 14:40:00.000,"MG","381",525,"BRUMADINHO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.16711,-44.33422
263039,2020-01-15 00:00:00.000,"quarta-feira",1899-12-30 23:10:00.000,"MG","381",579,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.49967704,-44.60847254
275327,2020-03-14 00:00:00.000,"sábado",1899-12-30 13:15:00.000,"MG","381",809,"CAREACU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.03746482,-45.68395808
276298,2020-03-19 00:00:00.000,"quinta-feira",1899-12-30 04:30:00.000,"MG","381",654,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.99437964,-44.96041633
276678,2020-03-21 00:00:00.000,"sábado",1899-12-30 07:20:00.000,"MG","381",720,"CARMO DA CACHOEIRA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.43258055,-45.21075823
279817,2020-04-14 00:00:00.000,"terça-feira",1899-12-30 15:30:00.000,"MG","381",931,"EXTREMA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.8076393,-46.27636971
291490,2020-06-22 00:00:00.000,"segunda-feira",1899-12-30 19:55:00.000,"MG","381",792,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.91931581,-45.59934602
291894,2020-06-25 00:00:00.000,"quinta-feira",1899-12-30 14:30:00.000,"MG","381",605,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.66757503,-44.7378369
293655,2020-07-05 00:00:00.000,"domingo",1899-12-30 11:00:00.000,"MG","381",880,"ESTIVA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.50771497,-46.01674307
298224,2020-07-29 00:00:00.000,"quarta-feira",1899-12-30 16:30:00.000,"MG","381",937,"EXTREMA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.83554657,-46.32086698
302478,2020-08-20 00:00:00.000,"quinta-feira",1899-12-30 08:00:00.000,"MG","381",526,"BRUMADINHO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.16175378,-44.34144636
305622,2020-09-04 00:00:00.000,"sexta-feira",1899-12-30 14:50:00.000,"MG","381",542,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.26492509,-44.42256682
306579,2020-09-08 00:00:00.000,"terça-feira",1899-12-30 06:00:00.000,"MG","381",929,"ITAPEVA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-22.77492259,-46.2388752
306866,2020-09-09 00:00:00.000,"quarta-feira",1899-12-30 17:30:00.000,"MG","381",550,"ITAGUARA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.32661215,-44.45627931
307283,2020-09-11 00:00:00.000,"sexta-feira",1899-12-30 20:37:00.000,"MG","381",635,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.89141186,-44.8525565
311497,2020-10-01 00:00:00.000,"quinta-feira",1899-12-30 21:30:00.000,"MG","381",333,"NOVA ERA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.80306599,-43.06083702
319222,2020-11-05 00:00:00.000,"quinta-feira",1899-12-30 04:13:00.000,"MG","381",779,"CAMPANHA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.83682863,-45.50981014
