Date,Year,MonthNumber,Month,YearMonth,Quarter,WeekDayNum,WeekDayEngShort,WeekDayRuShort,WorkDayEng,WorkDayRu,WeekNumber,KZT
2018-02-21 00:00:00.000,2018,2,"February","2018-02","Qtr 1",3,"Wed","СР","workday","будний",8,102
2018-02-28 00:00:00.000,2018,2,"February","2018-02","Qtr 1",3,"Wed","СР","workday","будний",9,108
2018-03-07 00:00:00.000,2018,3,"March","2018-03","Qtr 1",3,"Wed","СР","workday","будний",10,100
2018-03-14 00:00:00.000,2018,3,"March","2018-03","Qtr 1",3,"Wed","СР","workday","будний",11,80
2018-03-21 00:00:00.000,2018,3,"March","2018-03","Qtr 1",3,"Wed","СР","workday","будний",12,119
2018-03-28 00:00:00.000,2018,3,"March","2018-03","Qtr 1",3,"Wed","СР","workday","будний",13,101
2018-04-04 00:00:00.000,2018,4,"April","2018-04","Qtr 2",3,"Wed","СР","workday","будний",14,120
2018-04-11 00:00:00.000,2018,4,"April","2018-04","Qtr 2",3,"Wed","СР","workday","будний",15,89
2018-04-18 00:00:00.000,2018,4,"April","2018-04","Qtr 2",3,"Wed","СР","workday","будний",16,81
2018-04-25 00:00:00.000,2018,4,"April","2018-04","Qtr 2",3,"Wed","СР","workday","будний",17,109
2018-05-02 00:00:00.000,2018,5,"May","2018-05","Qtr 2",3,"Wed","СР","workday","будний",18,114
2018-05-09 00:00:00.000,2018,5,"May","2018-05","Qtr 2",3,"Wed","СР","workday","будний",19,90
2018-05-16 00:00:00.000,2018,5,"May","2018-05","Qtr 2",3,"Wed","СР","workday","будний",20,112
2018-05-23 00:00:00.000,2018,5,"May","2018-05","Qtr 2",3,"Wed","СР","workday","будний",21,90
2018-05-30 00:00:00.000,2018,5,"May","2018-05","Qtr 2",3,"Wed","СР","workday","будний",22,96
2018-06-06 00:00:00.000,2018,6,"June","2018-06","Qtr 2",3,"Wed","СР","workday","будний",23,120
2018-06-13 00:00:00.000,2018,6,"June","2018-06","Qtr 2",3,"Wed","СР","workday","будний",24,90
2018-06-20 00:00:00.000,2018,6,"June","2018-06","Qtr 2",3,"Wed","СР","workday","будний",25,87
2018-06-27 00:00:00.000,2018,6,"June","2018-06","Qtr 2",3,"Wed","СР","workday","будний",26,83
2018-07-04 00:00:00.000,2018,7,"July","2018-07","Qtr 3",3,"Wed","СР","workday","будний",27,91
2018-07-11 00:00:00.000,2018,7,"July","2018-07","Qtr 3",3,"Wed","СР","workday","будний",28,91
2018-07-18 00:00:00.000,2018,7,"July","2018-07","Qtr 3",3,"Wed","СР","workday","будний",29,117
2018-07-25 00:00:00.000,2018,7,"July","2018-07","Qtr 3",3,"Wed","СР","workday","будний",30,103
2018-08-01 00:00:00.000,2018,8,"August","2018-08","Qtr 3",3,"Wed","СР","workday","будний",31,119
2018-08-08 00:00:00.000,2018,8,"August","2018-08","Qtr 3",3,"Wed","СР","workday","будний",32,114
2018-08-15 00:00:00.000,2018,8,"August","2018-08","Qtr 3",3,"Wed","СР","workday","будний",33,85
2018-08-22 00:00:00.000,2018,8,"August","2018-08","Qtr 3",3,"Wed","СР","workday","будний",34,93
2018-08-29 00:00:00.000,2018,8,"August","2018-08","Qtr 3",3,"Wed","СР","workday","будний",35,103
2018-09-05 00:00:00.000,2018,9,"September","2018-09","Qtr 3",3,"Wed","СР","workday","будний",36,115
2018-09-12 00:00:00.000,2018,9,"September","2018-09","Qtr 3",3,"Wed","СР","workday","будний",37,88
2018-09-19 00:00:00.000,2018,9,"September","2018-09","Qtr 3",3,"Wed","СР","workday","будний",38,109
2018-09-26 00:00:00.000,2018,9,"September","2018-09","Qtr 3",3,"Wed","СР","workday","будний",39,93
2018-10-03 00:00:00.000,2018,10,"October","2018-10","Qtr 4",3,"Wed","СР","workday","будний",40,110
2018-10-10 00:00:00.000,2018,10,"October","2018-10","Qtr 4",3,"Wed","СР","workday","будний",41,118
2018-10-17 00:00:00.000,2018,10,"October","2018-10","Qtr 4",3,"Wed","СР","workday","будний",42,107
2018-10-24 00:00:00.000,2018,10,"October","2018-10","Qtr 4",3,"Wed","СР","workday","будний",43,90
2018-10-31 00:00:00.000,2018,10,"October","2018-10","Qtr 4",3,"Wed","СР","workday","будний",44,96
2018-11-07 00:00:00.000,2018,11,"November","2018-11","Qtr 4",3,"Wed","СР","workday","будний",45,88
2018-11-14 00:00:00.000,2018,11,"November","2018-11","Qtr 4",3,"Wed","СР","workday","будний",46,107
2018-11-21 00:00:00.000,2018,11,"November","2018-11","Qtr 4",3,"Wed","СР","workday","будний",47,90
2018-11-28 00:00:00.000,2018,11,"November","2018-11","Qtr 4",3,"Wed","СР","workday","будний",48,86
2018-12-05 00:00:00.000,2018,12,"December","2018-12","Qtr 4",3,"Wed","СР","workday","будний",49,94
2018-12-12 00:00:00.000,2018,12,"December","2018-12","Qtr 4",3,"Wed","СР","workday","будний",50,93
2018-12-19 00:00:00.000,2018,12,"December","2018-12","Qtr 4",3,"Wed","СР","workday","будний",51,83
2018-12-26 00:00:00.000,2018,12,"December","2018-12","Qtr 4",3,"Wed","СР","workday","будний",52,120
2019-01-02 00:00:00.000,2019,1,"January","2019-01","Qtr 1",3,"Wed","СР","workday","будний",1,98
2019-01-09 00:00:00.000,2019,1,"January","2019-01","Qtr 1",3,"Wed","СР","workday","будний",2,116
2019-01-16 00:00:00.000,2019,1,"January","2019-01","Qtr 1",3,"Wed","СР","workday","будний",3,120
2019-01-23 00:00:00.000,2019,1,"January","2019-01","Qtr 1",3,"Wed","СР","workday","будний",4,107
2019-01-30 00:00:00.000,2019,1,"January","2019-01","Qtr 1",3,"Wed","СР","workday","будний",5,108
2019-02-06 00:00:00.000,2019,2,"February","2019-02","Qtr 1",3,"Wed","СР","workday","будний",6,105
2019-02-13 00:00:00.000,2019,2,"February","2019-02","Qtr 1",3,"Wed","СР","workday","будний",7,98
2019-02-20 00:00:00.000,2019,2,"February","2019-02","Qtr 1",3,"Wed","СР","workday","будний",8,95
2019-02-27 00:00:00.000,2019,2,"February","2019-02","Qtr 1",3,"Wed","СР","workday","будний",9,113
2019-03-06 00:00:00.000,2019,3,"March","2019-03","Qtr 1",3,"Wed","СР","workday","будний",10,114
2019-03-13 00:00:00.000,2019,3,"March","2019-03","Qtr 1",3,"Wed","СР","workday","будний",11,112
2019-03-20 00:00:00.000,2019,3,"March","2019-03","Qtr 1",3,"Wed","СР","workday","будний",12,108
2019-03-27 00:00:00.000,2019,3,"March","2019-03","Qtr 1",3,"Wed","СР","workday","будний",13,90
2019-04-03 00:00:00.000,2019,4,"April","2019-04","Qtr 2",3,"Wed","СР","workday","будний",14,118
2019-04-10 00:00:00.000,2019,4,"April","2019-04","Qtr 2",3,"Wed","СР","workday","будний",15,83
2019-04-17 00:00:00.000,2019,4,"April","2019-04","Qtr 2",3,"Wed","СР","workday","будний",16,104
2019-04-24 00:00:00.000,2019,4,"April","2019-04","Qtr 2",3,"Wed","СР","workday","будний",17,99
2019-05-01 00:00:00.000,2019,5,"May","2019-05","Qtr 2",3,"Wed","СР","workday","будний",18,85
2019-05-08 00:00:00.000,2019,5,"May","2019-05","Qtr 2",3,"Wed","СР","workday","будний",19,86
2019-05-15 00:00:00.000,2019,5,"May","2019-05","Qtr 2",3,"Wed","СР","workday","будний",20,120
2019-05-22 00:00:00.000,2019,5,"May","2019-05","Qtr 2",3,"Wed","СР","workday","будний",21,89
2019-05-29 00:00:00.000,2019,5,"May","2019-05","Qtr 2",3,"Wed","СР","workday","будний",22,91
2019-06-05 00:00:00.000,2019,6,"June","2019-06","Qtr 2",3,"Wed","СР","workday","будний",23,108
2019-06-12 00:00:00.000,2019,6,"June","2019-06","Qtr 2",3,"Wed","СР","workday","будний",24,114
2019-06-19 00:00:00.000,2019,6,"June","2019-06","Qtr 2",3,"Wed","СР","workday","будний",25,91
2019-06-26 00:00:00.000,2019,6,"June","2019-06","Qtr 2",3,"Wed","СР","workday","будний",26,95
2019-07-03 00:00:00.000,2019,7,"July","2019-07","Qtr 3",3,"Wed","СР","workday","будний",27,88
2019-07-10 00:00:00.000,2019,7,"July","2019-07","Qtr 3",3,"Wed","СР","workday","будний",28,100
2019-07-17 00:00:00.000,2019,7,"July","2019-07","Qtr 3",3,"Wed","СР","workday","будний",29,87
2019-07-24 00:00:00.000,2019,7,"July","2019-07","Qtr 3",3,"Wed","СР","workday","будний",30,111
2019-07-31 00:00:00.000,2019,7,"July","2019-07","Qtr 3",3,"Wed","СР","workday","будний",31,120
2019-08-07 00:00:00.000,2019,8,"August","2019-08","Qtr 3",3,"Wed","СР","workday","будний",32,97
2019-08-14 00:00:00.000,2019,8,"August","2019-08","Qtr 3",3,"Wed","СР","workday","будний",33,82
2019-08-21 00:00:00.000,2019,8,"August","2019-08","Qtr 3",3,"Wed","СР","workday","будний",34,112
2019-08-28 00:00:00.000,2019,8,"August","2019-08","Qtr 3",3,"Wed","СР","workday","будний",35,88
2019-09-04 00:00:00.000,2019,9,"September","2019-09","Qtr 3",3,"Wed","СР","workday","будний",36,111
2019-09-11 00:00:00.000,2019,9,"September","2019-09","Qtr 3",3,"Wed","СР","workday","будний",37,98
2019-09-18 00:00:00.000,2019,9,"September","2019-09","Qtr 3",3,"Wed","СР","workday","будний",38,82
2019-09-25 00:00:00.000,2019,9,"September","2019-09","Qtr 3",3,"Wed","СР","workday","будний",39,90
2019-10-02 00:00:00.000,2019,10,"October","2019-10","Qtr 4",3,"Wed","СР","workday","будний",40,83
2019-10-09 00:00:00.000,2019,10,"October","2019-10","Qtr 4",3,"Wed","СР","workday","будний",41,110
2019-10-16 00:00:00.000,2019,10,"October","2019-10","Qtr 4",3,"Wed","СР","workday","будний",42,107
2019-10-23 00:00:00.000,2019,10,"October","2019-10","Qtr 4",3,"Wed","СР","workday","будний",43,119
2019-10-30 00:00:00.000,2019,10,"October","2019-10","Qtr 4",3,"Wed","СР","workday","будний",44,102
2019-11-06 00:00:00.000,2019,11,"November","2019-11","Qtr 4",3,"Wed","СР","workday","будний",45,109
2019-11-13 00:00:00.000,2019,11,"November","2019-11","Qtr 4",3,"Wed","СР","workday","будний",46,97
2019-11-20 00:00:00.000,2019,11,"November","2019-11","Qtr 4",3,"Wed","СР","workday","будний",47,94
2019-11-27 00:00:00.000,2019,11,"November","2019-11","Qtr 4",3,"Wed","СР","workday","будний",48,94
2019-12-04 00:00:00.000,2019,12,"December","2019-12","Qtr 4",3,"Wed","СР","workday","будний",49,81
2019-12-11 00:00:00.000,2019,12,"December","2019-12","Qtr 4",3,"Wed","СР","workday","будний",50,119
2019-12-18 00:00:00.000,2019,12,"December","2019-12","Qtr 4",3,"Wed","СР","workday","будний",51,110
2019-12-25 00:00:00.000,2019,12,"December","2019-12","Qtr 4",3,"Wed","СР","workday","будний",52,97
2016-01-07 00:00:00.000,2016,1,"January","2016-01","Qtr 1",4,"Thu","ЧТ","workday","будний",2,95
2016-01-14 00:00:00.000,2016,1,"January","2016-01","Qtr 1",4,"Thu","ЧТ","workday","будний",3,88
2016-01-21 00:00:00.000,2016,1,"January","2016-01","Qtr 1",4,"Thu","ЧТ","workday","будний",4,93
2016-01-28 00:00:00.000,2016,1,"January","2016-01","Qtr 1",4,"Thu","ЧТ","workday","будний",5,109
2016-02-04 00:00:00.000,2016,2,"February","2016-02","Qtr 1",4,"Thu","ЧТ","workday","будний",6,95
2016-02-11 00:00:00.000,2016,2,"February","2016-02","Qtr 1",4,"Thu","ЧТ","workday","будний",7,117
2016-02-18 00:00:00.000,2016,2,"February","2016-02","Qtr 1",4,"Thu","ЧТ","workday","будний",8,101
2016-02-25 00:00:00.000,2016,2,"February","2016-02","Qtr 1",4,"Thu","ЧТ","workday","будний",9,88
2016-03-03 00:00:00.000,2016,3,"March","2016-03","Qtr 1",4,"Thu","ЧТ","workday","будний",10,85
2016-03-10 00:00:00.000,2016,3,"March","2016-03","Qtr 1",4,"Thu","ЧТ","workday","будний",11,112
2016-03-17 00:00:00.000,2016,3,"March","2016-03","Qtr 1",4,"Thu","ЧТ","workday","будний",12,105
2016-03-24 00:00:00.000,2016,3,"March","2016-03","Qtr 1",4,"Thu","ЧТ","workday","будний",13,118
2016-03-31 00:00:00.000,2016,3,"March","2016-03","Qtr 1",4,"Thu","ЧТ","workday","будний",14,98
2016-04-07 00:00:00.000,2016,4,"April","2016-04","Qtr 2",4,"Thu","ЧТ","workday","будний",15,85
2016-04-14 00:00:00.000,2016,4,"April","2016-04","Qtr 2",4,"Thu","ЧТ","workday","будний",16,93
2016-04-21 00:00:00.000,2016,4,"April","2016-04","Qtr 2",4,"Thu","ЧТ","workday","будний",17,103
2016-04-28 00:00:00.000,2016,4,"April","2016-04","Qtr 2",4,"Thu","ЧТ","workday","будний",18,100
2016-05-05 00:00:00.000,2016,5,"May","2016-05","Qtr 2",4,"Thu","ЧТ","workday","будний",19,119
2016-05-12 00:00:00.000,2016,5,"May","2016-05","Qtr 2",4,"Thu","ЧТ","workday","будний",20,98
2016-05-19 00:00:00.000,2016,5,"May","2016-05","Qtr 2",4,"Thu","ЧТ","workday","будний",21,109
2016-05-26 00:00:00.000,2016,5,"May","2016-05","Qtr 2",4,"Thu","ЧТ","workday","будний",22,100
2016-06-02 00:00:00.000,2016,6,"June","2016-06","Qtr 2",4,"Thu","ЧТ","workday","будний",23,102
2016-06-09 00:00:00.000,2016,6,"June","2016-06","Qtr 2",4,"Thu","ЧТ","workday","будний",24,116
2016-06-16 00:00:00.000,2016,6,"June","2016-06","Qtr 2",4,"Thu","ЧТ","workday","будний",25,107
2016-06-23 00:00:00.000,2016,6,"June","2016-06","Qtr 2",4,"Thu","ЧТ","workday","будний",26,115
2016-06-30 00:00:00.000,2016,6,"June","2016-06","Qtr 2",4,"Thu","ЧТ","workday","будний",27,98
2016-07-07 00:00:00.000,2016,7,"July","2016-07","Qtr 3",4,"Thu","ЧТ","workday","будний",28,95
2016-07-14 00:00:00.000,2016,7,"July","2016-07","Qtr 3",4,"Thu","ЧТ","workday","будний",29,108
2016-07-21 00:00:00.000,2016,7,"July","2016-07","Qtr 3",4,"Thu","ЧТ","workday","будний",30,115
2016-07-28 00:00:00.000,2016,7,"July","2016-07","Qtr 3",4,"Thu","ЧТ","workday","будний",31,119
2016-08-04 00:00:00.000,2016,8,"August","2016-08","Qtr 3",4,"Thu","ЧТ","workday","будний",32,103
2016-08-11 00:00:00.000,2016,8,"August","2016-08","Qtr 3",4,"Thu","ЧТ","workday","будний",33,112
2016-08-18 00:00:00.000,2016,8,"August","2016-08","Qtr 3",4,"Thu","ЧТ","workday","будний",34,114
2016-08-25 00:00:00.000,2016,8,"August","2016-08","Qtr 3",4,"Thu","ЧТ","workday","будний",35,87
2016-09-01 00:00:00.000,2016,9,"September","2016-09","Qtr 3",4,"Thu","ЧТ","workday","будний",36,107
2016-09-08 00:00:00.000,2016,9,"September","2016-09","Qtr 3",4,"Thu","ЧТ","workday","будний",37,105
2016-09-15 00:00:00.000,2016,9,"September","2016-09","Qtr 3",4,"Thu","ЧТ","workday","будний",38,104
2016-09-22 00:00:00.000,2016,9,"September","2016-09","Qtr 3",4,"Thu","ЧТ","workday","будний",39,102
2016-09-29 00:00:00.000,2016,9,"September","2016-09","Qtr 3",4,"Thu","ЧТ","workday","будний",40,103
2016-10-06 00:00:00.000,2016,10,"October","2016-10","Qtr 4",4,"Thu","ЧТ","workday","будний",41,80
2016-10-13 00:00:00.000,2016,10,"October","2016-10","Qtr 4",4,"Thu","ЧТ","workday","будний",42,93
2016-10-20 00:00:00.000,2016,10,"October","2016-10","Qtr 4",4,"Thu","ЧТ","workday","будний",43,88
2016-10-27 00:00:00.000,2016,10,"October","2016-10","Qtr 4",4,"Thu","ЧТ","workday","будний",44,111
2016-11-03 00:00:00.000,2016,11,"November","2016-11","Qtr 4",4,"Thu","ЧТ","workday","будний",45,107
2016-11-10 00:00:00.000,2016,11,"November","2016-11","Qtr 4",4,"Thu","ЧТ","workday","будний",46,90
2016-11-17 00:00:00.000,2016,11,"November","2016-11","Qtr 4",4,"Thu","ЧТ","workday","будний",47,94
2016-11-24 00:00:00.000,2016,11,"November","2016-11","Qtr 4",4,"Thu","ЧТ","workday","будний",48,118
2016-12-01 00:00:00.000,2016,12,"December","2016-12","Qtr 4",4,"Thu","ЧТ","workday","будний",49,92
2016-12-08 00:00:00.000,2016,12,"December","2016-12","Qtr 4",4,"Thu","ЧТ","workday","будний",50,90
2016-12-15 00:00:00.000,2016,12,"December","2016-12","Qtr 4",4,"Thu","ЧТ","workday","будний",51,119
2016-12-22 00:00:00.000,2016,12,"December","2016-12","Qtr 4",4,"Thu","ЧТ","workday","будний",52,107
2016-12-29 00:00:00.000,2016,12,"December","2016-12","Qtr 4",4,"Thu","ЧТ","workday","будний",53,115
2017-01-05 00:00:00.000,2017,1,"January","2017-01","Qtr 1",4,"Thu","ЧТ","workday","будний",2,114
2017-01-12 00:00:00.000,2017,1,"January","2017-01","Qtr 1",4,"Thu","ЧТ","workday","будний",3,101
2017-01-19 00:00:00.000,2017,1,"January","2017-01","Qtr 1",4,"Thu","ЧТ","workday","будний",4,80
2017-01-26 00:00:00.000,2017,1,"January","2017-01","Qtr 1",4,"Thu","ЧТ","workday","будний",5,94
2017-02-02 00:00:00.000,2017,2,"February","2017-02","Qtr 1",4,"Thu","ЧТ","workday","будний",6,112
2017-02-09 00:00:00.000,2017,2,"February","2017-02","Qtr 1",4,"Thu","ЧТ","workday","будний",7,93
2017-02-16 00:00:00.000,2017,2,"February","2017-02","Qtr 1",4,"Thu","ЧТ","workday","будний",8,90
2017-02-23 00:00:00.000,2017,2,"February","2017-02","Qtr 1",4,"Thu","ЧТ","workday","будний",9,109
2017-03-02 00:00:00.000,2017,3,"March","2017-03","Qtr 1",4,"Thu","ЧТ","workday","будний",10,118
2017-03-09 00:00:00.000,2017,3,"March","2017-03","Qtr 1",4,"Thu","ЧТ","workday","будний",11,91
2017-03-16 00:00:00.000,2017,3,"March","2017-03","Qtr 1",4,"Thu","ЧТ","workday","будний",12,102
2017-03-23 00:00:00.000,2017,3,"March","2017-03","Qtr 1",4,"Thu","ЧТ","workday","будний",13,95
2017-03-30 00:00:00.000,2017,3,"March","2017-03","Qtr 1",4,"Thu","ЧТ","workday","будний",14,118
2017-04-06 00:00:00.000,2017,4,"April","2017-04","Qtr 2",4,"Thu","ЧТ","workday","будний",15,114
2017-04-13 00:00:00.000,2017,4,"April","2017-04","Qtr 2",4,"Thu","ЧТ","workday","будний",16,120
2017-04-20 00:00:00.000,2017,4,"April","2017-04","Qtr 2",4,"Thu","ЧТ","workday","будний",17,118
2017-04-27 00:00:00.000,2017,4,"April","2017-04","Qtr 2",4,"Thu","ЧТ","workday","будний",18,111
2017-05-04 00:00:00.000,2017,5,"May","2017-05","Qtr 2",4,"Thu","ЧТ","workday","будний",19,99
2017-05-11 00:00:00.000,2017,5,"May","2017-05","Qtr 2",4,"Thu","ЧТ","workday","будний",20,98
2017-05-18 00:00:00.000,2017,5,"May","2017-05","Qtr 2",4,"Thu","ЧТ","workday","будний",21,84
2017-05-25 00:00:00.000,2017,5,"May","2017-05","Qtr 2",4,"Thu","ЧТ","workday","будний",22,110
2017-06-01 00:00:00.000,2017,6,"June","2017-06","Qtr 2",4,"Thu","ЧТ","workday","будний",23,115
2017-06-08 00:00:00.000,2017,6,"June","2017-06","Qtr 2",4,"Thu","ЧТ","workday","будний",24,105
2017-06-15 00:00:00.000,2017,6,"June","2017-06","Qtr 2",4,"Thu","ЧТ","workday","будний",25,94
2017-06-22 00:00:00.000,2017,6,"June","2017-06","Qtr 2",4,"Thu","ЧТ","workday","будний",26,80
2017-06-29 00:00:00.000,2017,6,"June","2017-06","Qtr 2",4,"Thu","ЧТ","workday","будний",27,80
2017-07-06 00:00:00.000,2017,7,"July","2017-07","Qtr 3",4,"Thu","ЧТ","workday","будний",28,101
2017-07-13 00:00:00.000,2017,7,"July","2017-07","Qtr 3",4,"Thu","ЧТ","workday","будний",29,97
2017-07-20 00:00:00.000,2017,7,"July","2017-07","Qtr 3",4,"Thu","ЧТ","workday","будний",30,118
2017-07-27 00:00:00.000,2017,7,"July","2017-07","Qtr 3",4,"Thu","ЧТ","workday","будний",31,83
2017-08-03 00:00:00.000,2017,8,"August","2017-08","Qtr 3",4,"Thu","ЧТ","workday","будний",32,105
2017-08-10 00:00:00.000,2017,8,"August","2017-08","Qtr 3",4,"Thu","ЧТ","workday","будний",33,105
2017-08-17 00:00:00.000,2017,8,"August","2017-08","Qtr 3",4,"Thu","ЧТ","workday","будний",34,119
2017-08-24 00:00:00.000,2017,8,"August","2017-08","Qtr 3",4,"Thu","ЧТ","workday","будний",35,90
2017-08-31 00:00:00.000,2017,8,"August","2017-08","Qtr 3",4,"Thu","ЧТ","workday","будний",36,83
2017-09-07 00:00:00.000,2017,9,"September","2017-09","Qtr 3",4,"Thu","ЧТ","workday","будний",37,110
2017-09-14 00:00:00.000,2017,9,"September","2017-09","Qtr 3",4,"Thu","ЧТ","workday","будний",38,102
2017-09-21 00:00:00.000,2017,9,"September","2017-09","Qtr 3",4,"Thu","ЧТ","workday","будний",39,115
2017-09-28 00:00:00.000,2017,9,"September","2017-09","Qtr 3",4,"Thu","ЧТ","workday","будний",40,84
2017-10-05 00:00:00.000,2017,10,"October","2017-10","Qtr 4",4,"Thu","ЧТ","workday","будний",41,111
2017-10-12 00:00:00.000,2017,10,"October","2017-10","Qtr 4",4,"Thu","ЧТ","workday","будний",42,91
2017-10-19 00:00:00.000,2017,10,"October","2017-10","Qtr 4",4,"Thu","ЧТ","workday","будний",43,101
2017-10-26 00:00:00.000,2017,10,"October","2017-10","Qtr 4",4,"Thu","ЧТ","workday","будний",44,81
2017-11-02 00:00:00.000,2017,11,"November","2017-11","Qtr 4",4,"Thu","ЧТ","workday","будний",45,100
2017-11-09 00:00:00.000,2017,11,"November","2017-11","Qtr 4",4,"Thu","ЧТ","workday","будний",46,93
2017-11-16 00:00:00.000,2017,11,"November","2017-11","Qtr 4",4,"Thu","ЧТ","workday","будний",47,101
2017-11-23 00:00:00.000,2017,11,"November","2017-11","Qtr 4",4,"Thu","ЧТ","workday","будний",48,82
2017-11-30 00:00:00.000,2017,11,"November","2017-11","Qtr 4",4,"Thu","ЧТ","workday","будний",49,99
2017-12-07 00:00:00.000,2017,12,"December","2017-12","Qtr 4",4,"Thu","ЧТ","workday","будний",50,92
2017-12-14 00:00:00.000,2017,12,"December","2017-12","Qtr 4",4,"Thu","ЧТ","workday","будний",51,107
2017-12-21 00:00:00.000,2017,12,"December","2017-12","Qtr 4",4,"Thu","ЧТ","workday","будний",52,110
2017-12-28 00:00:00.000,2017,12,"December","2017-12","Qtr 4",4,"Thu","ЧТ","workday","будний",53,100
2018-01-04 00:00:00.000,2018,1,"January","2018-01","Qtr 1",4,"Thu","ЧТ","workday","будний",1,105
2018-01-11 00:00:00.000,2018,1,"January","2018-01","Qtr 1",4,"Thu","ЧТ","workday","будний",2,87
2018-01-18 00:00:00.000,2018,1,"January","2018-01","Qtr 1",4,"Thu","ЧТ","workday","будний",3,84
2018-01-25 00:00:00.000,2018,1,"January","2018-01","Qtr 1",4,"Thu","ЧТ","workday","будний",4,99
2018-02-01 00:00:00.000,2018,2,"February","2018-02","Qtr 1",4,"Thu","ЧТ","workday","будний",5,108
2018-02-08 00:00:00.000,2018,2,"February","2018-02","Qtr 1",4,"Thu","ЧТ","workday","будний",6,105
2018-02-15 00:00:00.000,2018,2,"February","2018-02","Qtr 1",4,"Thu","ЧТ","workday","будний",7,81
2018-02-22 00:00:00.000,2018,2,"February","2018-02","Qtr 1",4,"Thu","ЧТ","workday","будний",8,112
2018-03-01 00:00:00.000,2018,3,"March","2018-03","Qtr 1",4,"Thu","ЧТ","workday","будний",9,88
2018-03-08 00:00:00.000,2018,3,"March","2018-03","Qtr 1",4,"Thu","ЧТ","workday","будний",10,112
2018-03-15 00:00:00.000,2018,3,"March","2018-03","Qtr 1",4,"Thu","ЧТ","workday","будний",11,110
2018-03-22 00:00:00.000,2018,3,"March","2018-03","Qtr 1",4,"Thu","ЧТ","workday","будний",12,87
2018-03-29 00:00:00.000,2018,3,"March","2018-03","Qtr 1",4,"Thu","ЧТ","workday","будний",13,114
2018-04-05 00:00:00.000,2018,4,"April","2018-04","Qtr 2",4,"Thu","ЧТ","workday","будний",14,80
2018-04-12 00:00:00.000,2018,4,"April","2018-04","Qtr 2",4,"Thu","ЧТ","workday","будний",15,99
2018-04-19 00:00:00.000,2018,4,"April","2018-04","Qtr 2",4,"Thu","ЧТ","workday","будний",16,120
2018-04-26 00:00:00.000,2018,4,"April","2018-04","Qtr 2",4,"Thu","ЧТ","workday","будний",17,114
2018-05-03 00:00:00.000,2018,5,"May","2018-05","Qtr 2",4,"Thu","ЧТ","workday","будний",18,107
2018-05-10 00:00:00.000,2018,5,"May","2018-05","Qtr 2",4,"Thu","ЧТ","workday","будний",19,117
2018-05-17 00:00:00.000,2018,5,"May","2018-05","Qtr 2",4,"Thu","ЧТ","workday","будний",20,82
2018-05-24 00:00:00.000,2018,5,"May","2018-05","Qtr 2",4,"Thu","ЧТ","workday","будний",21,83
2018-05-31 00:00:00.000,2018,5,"May","2018-05","Qtr 2",4,"Thu","ЧТ","workday","будний",22,80
2018-06-07 00:00:00.000,2018,6,"June","2018-06","Qtr 2",4,"Thu","ЧТ","workday","будний",23,117
2018-06-14 00:00:00.000,2018,6,"June","2018-06","Qtr 2",4,"Thu","ЧТ","workday","будний",24,98
2018-06-21 00:00:00.000,2018,6,"June","2018-06","Qtr 2",4,"Thu","ЧТ","workday","будний",25,94
2018-06-28 00:00:00.000,2018,6,"June","2018-06","Qtr 2",4,"Thu","ЧТ","workday","будний",26,84
2018-07-05 00:00:00.000,2018,7,"July","2018-07","Qtr 3",4,"Thu","ЧТ","workday","будний",27,119
2018-07-12 00:00:00.000,2018,7,"July","2018-07","Qtr 3",4,"Thu","ЧТ","workday","будний",28,85
2018-07-19 00:00:00.000,2018,7,"July","2018-07","Qtr 3",4,"Thu","ЧТ","workday","будний",29,89
2018-07-26 00:00:00.000,2018,7,"July","2018-07","Qtr 3",4,"Thu","ЧТ","workday","будний",30,80
2018-08-02 00:00:00.000,2018,8,"August","2018-08","Qtr 3",4,"Thu","ЧТ","workday","будний",31,88
2018-08-09 00:00:00.000,2018,8,"August","2018-08","Qtr 3",4,"Thu","ЧТ","workday","будний",32,119
2018-08-16 00:00:00.000,2018,8,"August","2018-08","Qtr 3",4,"Thu","ЧТ","workday","будний",33,110
2018-08-23 00:00:00.000,2018,8,"August","2018-08","Qtr 3",4,"Thu","ЧТ","workday","будний",34,109
2018-08-30 00:00:00.000,2018,8,"August","2018-08","Qtr 3",4,"Thu","ЧТ","workday","будний",35,102
2018-09-06 00:00:00.000,2018,9,"September","2018-09","Qtr 3",4,"Thu","ЧТ","workday","будний",36,107
2018-09-13 00:00:00.000,2018,9,"September","2018-09","Qtr 3",4,"Thu","ЧТ","workday","будний",37,103
2018-09-20 00:00:00.000,2018,9,"September","2018-09","Qtr 3",4,"Thu","ЧТ","workday","будний",38,94
2018-09-27 00:00:00.000,2018,9,"September","2018-09","Qtr 3",4,"Thu","ЧТ","workday","будний",39,117
2018-10-04 00:00:00.000,2018,10,"October","2018-10","Qtr 4",4,"Thu","ЧТ","workday","будний",40,116
2018-10-11 00:00:00.000,2018,10,"October","2018-10","Qtr 4",4,"Thu","ЧТ","workday","будний",41,100
2018-10-18 00:00:00.000,2018,10,"October","2018-10","Qtr 4",4,"Thu","ЧТ","workday","будний",42,105
2018-10-25 00:00:00.000,2018,10,"October","2018-10","Qtr 4",4,"Thu","ЧТ","workday","будний",43,110
