StudentID,Date,variable,value
36,2020-03-23 00:00:00.000,5,4
360,2020-02-11 00:00:00.000,5,2
361,2020-03-22 00:00:00.000,5,3
362,2020-02-13 00:00:00.000,5,4
363,2020-02-18 00:00:00.000,5,2
364,2020-04-05 00:00:00.000,5,5
365,2020-02-29 00:00:00.000,5,3
366,2020-02-28 00:00:00.000,5,5
367,2020-03-14 00:00:00.000,5,5
368,2020-03-07 00:00:00.000,5,3
369,2020-02-25 00:00:00.000,5,2
37,2020-02-23 00:00:00.000,5,5
370,2020-04-09 00:00:00.000,5,2
371,2020-04-20 00:00:00.000,5,3
372,2020-01-14 00:00:00.000,5,5
373,2020-03-28 00:00:00.000,5,1
374,2020-03-24 00:00:00.000,5,1
375,2020-03-21 00:00:00.000,5,4
376,2020-04-02 00:00:00.000,5,3
377,2020-03-11 00:00:00.000,5,5
378,2020-03-10 00:00:00.000,5,5
379,2020-03-13 00:00:00.000,5,3
38,2020-03-02 00:00:00.000,5,4
380,2020-04-22 00:00:00.000,5,5
381,2020-01-21 00:00:00.000,5,3
382,2020-04-27 00:00:00.000,5,5
383,2020-01-30 00:00:00.000,5,2
384,2020-04-18 00:00:00.000,5,4
385,2020-02-19 00:00:00.000,5,3
386,2020-02-17 00:00:00.000,5,3
387,2020-01-25 00:00:00.000,5,3
388,2020-03-01 00:00:00.000,5,3
389,2020-03-13 00:00:00.000,5,4
39,2020-02-25 00:00:00.000,5,1
390,2020-02-16 00:00:00.000,5,2
391,2020-01-21 00:00:00.000,5,4
392,2020-01-29 00:00:00.000,5,5
393,2020-03-20 00:00:00.000,5,5
394,2020-01-04 00:00:00.000,5,2
395,2020-02-24 00:00:00.000,5,3
396,2020-04-06 00:00:00.000,5,4
397,2020-04-26 00:00:00.000,5,3
398,2020-01-11 00:00:00.000,5,1
399,2020-02-11 00:00:00.000,5,2
4,2020-02-09 00:00:00.000,5,4
40,2020-02-09 00:00:00.000,5,5
400,2020-03-02 00:00:00.000,5,2
401,2020-01-14 00:00:00.000,5,4
402,2020-02-08 00:00:00.000,5,4
403,2020-02-23 00:00:00.000,5,3
404,2020-01-21 00:00:00.000,5,1
405,2020-03-01 00:00:00.000,5,2
406,2020-03-13 00:00:00.000,5,4
407,2020-01-26 00:00:00.000,5,4
408,2020-01-11 00:00:00.000,5,2
409,2020-01-20 00:00:00.000,5,3
41,2020-01-01 00:00:00.000,5,5
410,2020-03-26 00:00:00.000,5,1
411,2020-02-29 00:00:00.000,5,4
412,2020-02-14 00:00:00.000,5,5
413,2020-04-20 00:00:00.000,5,4
414,2020-01-24 00:00:00.000,5,1
415,2020-01-20 00:00:00.000,5,2
416,2020-01-13 00:00:00.000,5,2
417,2020-01-25 00:00:00.000,5,4
418,2020-04-26 00:00:00.000,5,3
419,2020-01-28 00:00:00.000,5,2
42,2020-01-14 00:00:00.000,5,3
420,2020-01-08 00:00:00.000,5,1
421,2020-02-11 00:00:00.000,5,4
422,2020-02-29 00:00:00.000,5,2
423,2020-04-19 00:00:00.000,5,2
424,2020-01-20 00:00:00.000,5,1
425,2020-02-17 00:00:00.000,5,5
426,2020-04-06 00:00:00.000,5,2
427,2020-01-23 00:00:00.000,5,5
43,2020-03-18 00:00:00.000,5,5
44,2020-02-09 00:00:00.000,5,5
45,2020-02-01 00:00:00.000,5,1
46,2020-02-12 00:00:00.000,5,5
47,2020-03-06 00:00:00.000,5,5
48,2020-03-17 00:00:00.000,5,3
49,2020-01-03 00:00:00.000,5,3
5,2020-04-19 00:00:00.000,5,3
50,2020-01-27 00:00:00.000,5,2
51,2020-02-10 00:00:00.000,5,1
52,2020-03-10 00:00:00.000,5,3
53,2020-01-10 00:00:00.000,5,3
54,2020-01-18 00:00:00.000,5,2
55,2020-01-15 00:00:00.000,5,4
56,2020-03-01 00:00:00.000,5,4
57,2020-01-02 00:00:00.000,5,5
58,2020-04-16 00:00:00.000,5,4
59,2020-02-03 00:00:00.000,5,2
6,2020-01-23 00:00:00.000,5,4
60,2020-01-30 00:00:00.000,5,5
61,2020-04-23 00:00:00.000,5,5
62,2020-04-25 00:00:00.000,5,4
63,2020-03-30 00:00:00.000,5,4
64,2020-01-24 00:00:00.000,5,4
65,2020-04-09 00:00:00.000,5,4
66,2020-01-03 00:00:00.000,5,3
67,2020-04-03 00:00:00.000,5,5
68,2020-04-29 00:00:00.000,5,5
69,2020-01-02 00:00:00.000,5,2
7,2020-01-07 00:00:00.000,5,4
70,2020-01-25 00:00:00.000,5,3
71,2020-01-27 00:00:00.000,5,2
72,2020-01-30 00:00:00.000,5,4
73,2020-01-16 00:00:00.000,5,1
74,2020-02-23 00:00:00.000,5,5
75,2020-04-08 00:00:00.000,5,5
76,2020-03-07 00:00:00.000,5,5
77,2020-04-17 00:00:00.000,5,5
78,2020-01-05 00:00:00.000,5,3
79,2020-01-28 00:00:00.000,5,5
8,2020-03-19 00:00:00.000,5,5
80,2020-02-04 00:00:00.000,5,3
81,2020-04-15 00:00:00.000,5,1
82,2020-03-05 00:00:00.000,5,4
83,2020-01-01 00:00:00.000,5,2
84,2020-01-18 00:00:00.000,5,4
85,2020-04-07 00:00:00.000,5,3
86,2020-03-26 00:00:00.000,5,5
87,2020-04-04 00:00:00.000,5,1
88,2020-04-15 00:00:00.000,5,2
89,2020-04-23 00:00:00.000,5,3
9,2020-04-17 00:00:00.000,5,5
90,2020-03-15 00:00:00.000,5,1
91,2020-02-11 00:00:00.000,5,3
92,2020-04-07 00:00:00.000,5,1
93,2020-03-23 00:00:00.000,5,3
94,2020-03-09 00:00:00.000,5,2
95,2020-04-29 00:00:00.000,5,4
96,2020-04-02 00:00:00.000,5,4
97,2020-04-08 00:00:00.000,5,4
98,2020-04-28 00:00:00.000,5,3
99,2020-02-21 00:00:00.000,5,2
