Date,MonthNum,Month,MonthLong,Quarter,Year,FiscalMonthNum,FiscalMonth,FiscalMonthLong,FiscalQuarter,FiscalYear,CurMonthOffset,CurQuarterOffset,CurYearOffset,FutureDate,CurFiscalYearOffset,MonthYearNum,MonthYear,MonthYearLong,WeekdayNum,Weekday,WeekdayWeekend,WeekSequenceNum,CurWeekOffset,Days in Month,Day Index,Start of Quarter
2022-09-08 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",4,"Thu","Weekday",193,115,30,1,"7/1/2022"
2022-09-09 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",5,"Fri","Weekday",193,115,30,1,"7/1/2022"
2022-09-12 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",1,"Mon","Weekday",194,116,30,1,"7/1/2022"
2022-09-13 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",2,"Tue","Weekday",194,116,30,1,"7/1/2022"
2022-09-14 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",3,"Wed","Weekday",194,116,30,1,"7/1/2022"
2022-09-15 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",4,"Thu","Weekday",194,116,30,1,"7/1/2022"
2022-09-16 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",5,"Fri","Weekday",194,116,30,1,"7/1/2022"
2022-09-19 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",1,"Mon","Weekday",195,117,30,1,"7/1/2022"
2022-09-20 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",2,"Tue","Weekday",195,117,30,1,"7/1/2022"
2022-09-21 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",3,"Wed","Weekday",195,117,30,1,"7/1/2022"
2022-09-22 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",4,"Thu","Weekday",195,117,30,1,"7/1/2022"
2022-09-23 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",5,"Fri","Weekday",195,117,30,1,"7/1/2022"
2022-09-26 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",1,"Mon","Weekday",196,118,30,1,"7/1/2022"
2022-09-27 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",2,"Tue","Weekday",196,118,30,1,"7/1/2022"
2022-09-28 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",3,"Wed","Weekday",196,118,30,1,"7/1/2022"
2022-09-29 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",4,"Thu","Weekday",196,118,30,1,"7/1/2022"
2022-09-30 00:00:00.000,9,"Sep","September","Q3",2022,9,"Sep","September","FQ3","FY22",27,9,2,"Future","2",202209,"Sep-22","Sep-2022",5,"Fri","Weekday",196,118,30,1,"7/1/2022"
2019-06-01 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",6,"Sat","Weekend",22,-56,30,1,"4/1/2019"
2019-06-02 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",0,"Sun","Weekend",23,-55,30,1,"4/1/2019"
2019-06-08 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",6,"Sat","Weekend",23,-55,30,1,"4/1/2019"
2019-06-09 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",0,"Sun","Weekend",24,-54,30,1,"4/1/2019"
2019-06-15 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",6,"Sat","Weekend",24,-54,30,1,"4/1/2019"
2019-06-16 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",0,"Sun","Weekend",25,-53,30,1,"4/1/2019"
2019-06-22 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",6,"Sat","Weekend",25,-53,30,1,"4/1/2019"
2019-06-23 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",0,"Sun","Weekend",26,-52,30,1,"4/1/2019"
2019-06-29 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",6,"Sat","Weekend",26,-52,30,1,"4/1/2019"
2019-06-30 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",0,"Sun","Weekend",27,-51,30,1,"4/1/2019"
2020-06-06 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",6,"Sat","Weekend",75,-3,30,1,"4/1/2020"
2020-06-07 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",0,"Sun","Weekend",76,-2,30,1,"4/1/2020"
2020-06-13 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",6,"Sat","Weekend",76,-2,30,1,"4/1/2020"
2020-06-14 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",0,"Sun","Weekend",77,-1,30,1,"4/1/2020"
2020-06-20 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",6,"Sat","Weekend",77,-1,30,1,"4/1/2020"
2020-06-21 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",0,"Sun","Weekend",78,0,30,1,"4/1/2020"
2020-06-27 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",6,"Sat","Weekend",78,0,30,1,"4/1/2020"
2020-06-28 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",0,"Sun","Weekend",79,1,30,1,"4/1/2020"
2021-06-05 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",6,"Sat","Weekend",127,49,30,1,"4/1/2021"
2021-06-06 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",0,"Sun","Weekend",128,50,30,1,"4/1/2021"
2021-06-12 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",6,"Sat","Weekend",128,50,30,1,"4/1/2021"
2021-06-13 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",0,"Sun","Weekend",129,51,30,1,"4/1/2021"
2021-06-19 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",6,"Sat","Weekend",129,51,30,1,"4/1/2021"
2021-06-20 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",0,"Sun","Weekend",130,52,30,1,"4/1/2021"
2021-06-26 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",6,"Sat","Weekend",130,52,30,1,"4/1/2021"
2021-06-27 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",0,"Sun","Weekend",131,53,30,1,"4/1/2021"
2022-06-04 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",6,"Sat","Weekend",179,101,30,1,"4/1/2022"
2022-06-05 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",0,"Sun","Weekend",180,102,30,1,"4/1/2022"
2022-06-11 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",6,"Sat","Weekend",180,102,30,1,"4/1/2022"
2022-06-12 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",0,"Sun","Weekend",181,103,30,1,"4/1/2022"
2022-06-18 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",6,"Sat","Weekend",181,103,30,1,"4/1/2022"
2022-06-19 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",0,"Sun","Weekend",182,104,30,1,"4/1/2022"
2022-06-25 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",6,"Sat","Weekend",182,104,30,1,"4/1/2022"
2022-06-26 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",0,"Sun","Weekend",183,105,30,1,"4/1/2022"
2019-06-03 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",1,"Mon","Weekday",23,-55,30,1,"4/1/2019"
2019-06-04 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",2,"Tue","Weekday",23,-55,30,1,"4/1/2019"
2019-06-05 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",3,"Wed","Weekday",23,-55,30,1,"4/1/2019"
2019-06-06 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",4,"Thu","Weekday",23,-55,30,1,"4/1/2019"
2019-06-07 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",5,"Fri","Weekday",23,-55,30,1,"4/1/2019"
2019-06-10 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",1,"Mon","Weekday",24,-54,30,1,"4/1/2019"
2019-06-11 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",2,"Tue","Weekday",24,-54,30,1,"4/1/2019"
2019-06-12 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",3,"Wed","Weekday",24,-54,30,1,"4/1/2019"
2019-06-13 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",4,"Thu","Weekday",24,-54,30,1,"4/1/2019"
2019-06-14 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",5,"Fri","Weekday",24,-54,30,1,"4/1/2019"
2019-06-17 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",1,"Mon","Weekday",25,-53,30,1,"4/1/2019"
2019-06-18 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",2,"Tue","Weekday",25,-53,30,1,"4/1/2019"
2019-06-19 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",3,"Wed","Weekday",25,-53,30,1,"4/1/2019"
2019-06-20 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",4,"Thu","Weekday",25,-53,30,1,"4/1/2019"
2019-06-21 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",5,"Fri","Weekday",25,-53,30,1,"4/1/2019"
2019-06-24 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",1,"Mon","Weekday",26,-52,30,1,"4/1/2019"
2019-06-25 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",2,"Tue","Weekday",26,-52,30,1,"4/1/2019"
2019-06-26 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",3,"Wed","Weekday",26,-52,30,1,"4/1/2019"
2019-06-27 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",4,"Thu","Weekday",26,-52,30,1,"4/1/2019"
2019-06-28 00:00:00.000,6,"Jun","June","Q2",2019,6,"Jun","June","FQ2","FY19",-12,-4,-1,"Past","-1",201906,"Jun-19","Jun-2019",5,"Fri","Weekday",26,-52,30,1,"4/1/2019"
2020-06-01 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",1,"Mon","Weekday",75,-3,30,1,"4/1/2020"
2020-06-02 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",2,"Tue","Weekday",75,-3,30,1,"4/1/2020"
2020-06-03 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",3,"Wed","Weekday",75,-3,30,1,"4/1/2020"
2020-06-04 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",4,"Thu","Weekday",75,-3,30,1,"4/1/2020"
2020-06-05 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",5,"Fri","Weekday",75,-3,30,1,"4/1/2020"
2020-06-08 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",1,"Mon","Weekday",76,-2,30,1,"4/1/2020"
2020-06-09 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",2,"Tue","Weekday",76,-2,30,1,"4/1/2020"
2020-06-10 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",3,"Wed","Weekday",76,-2,30,1,"4/1/2020"
2020-06-11 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",4,"Thu","Weekday",76,-2,30,1,"4/1/2020"
2020-06-12 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",5,"Fri","Weekday",76,-2,30,1,"4/1/2020"
2020-06-15 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",1,"Mon","Weekday",77,-1,30,1,"4/1/2020"
2020-06-16 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",2,"Tue","Weekday",77,-1,30,1,"4/1/2020"
2020-06-17 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",3,"Wed","Weekday",77,-1,30,1,"4/1/2020"
2020-06-18 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",4,"Thu","Weekday",77,-1,30,1,"4/1/2020"
2020-06-19 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",5,"Fri","Weekday",77,-1,30,1,"4/1/2020"
2020-06-22 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Past","0",202006,"Jun-20","Jun-2020",1,"Mon","Weekday",78,0,30,1,"4/1/2020"
2020-06-23 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",2,"Tue","Weekday",78,0,30,1,"4/1/2020"
2020-06-24 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",3,"Wed","Weekday",78,0,30,1,"4/1/2020"
2020-06-25 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",4,"Thu","Weekday",78,0,30,1,"4/1/2020"
2020-06-26 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",5,"Fri","Weekday",78,0,30,1,"4/1/2020"
2020-06-29 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",1,"Mon","Weekday",79,1,30,1,"4/1/2020"
2020-06-30 00:00:00.000,6,"Jun","June","Q2",2020,6,"Jun","June","FQ2","FY20",0,0,0,"Future","0",202006,"Jun-20","Jun-2020",2,"Tue","Weekday",79,1,30,1,"4/1/2020"
2021-06-01 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",2,"Tue","Weekday",127,49,30,1,"4/1/2021"
2021-06-02 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",3,"Wed","Weekday",127,49,30,1,"4/1/2021"
2021-06-03 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",4,"Thu","Weekday",127,49,30,1,"4/1/2021"
2021-06-04 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",5,"Fri","Weekday",127,49,30,1,"4/1/2021"
2021-06-07 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",1,"Mon","Weekday",128,50,30,1,"4/1/2021"
2021-06-08 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",2,"Tue","Weekday",128,50,30,1,"4/1/2021"
2021-06-09 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",3,"Wed","Weekday",128,50,30,1,"4/1/2021"
2021-06-10 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",4,"Thu","Weekday",128,50,30,1,"4/1/2021"
2021-06-11 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",5,"Fri","Weekday",128,50,30,1,"4/1/2021"
2021-06-14 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",1,"Mon","Weekday",129,51,30,1,"4/1/2021"
2021-06-15 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",2,"Tue","Weekday",129,51,30,1,"4/1/2021"
2021-06-16 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",3,"Wed","Weekday",129,51,30,1,"4/1/2021"
2021-06-17 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",4,"Thu","Weekday",129,51,30,1,"4/1/2021"
2021-06-18 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",5,"Fri","Weekday",129,51,30,1,"4/1/2021"
2021-06-21 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",1,"Mon","Weekday",130,52,30,1,"4/1/2021"
2021-06-22 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",2,"Tue","Weekday",130,52,30,1,"4/1/2021"
2021-06-23 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",3,"Wed","Weekday",130,52,30,1,"4/1/2021"
2021-06-24 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",4,"Thu","Weekday",130,52,30,1,"4/1/2021"
2021-06-25 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",5,"Fri","Weekday",130,52,30,1,"4/1/2021"
2021-06-28 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",1,"Mon","Weekday",131,53,30,1,"4/1/2021"
2021-06-29 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",2,"Tue","Weekday",131,53,30,1,"4/1/2021"
2021-06-30 00:00:00.000,6,"Jun","June","Q2",2021,6,"Jun","June","FQ2","FY21",12,4,1,"Future","1",202106,"Jun-21","Jun-2021",3,"Wed","Weekday",131,53,30,1,"4/1/2021"
2022-06-01 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",3,"Wed","Weekday",179,101,30,1,"4/1/2022"
2022-06-02 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",4,"Thu","Weekday",179,101,30,1,"4/1/2022"
2022-06-03 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",5,"Fri","Weekday",179,101,30,1,"4/1/2022"
2022-06-06 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",1,"Mon","Weekday",180,102,30,1,"4/1/2022"
2022-06-07 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",2,"Tue","Weekday",180,102,30,1,"4/1/2022"
2022-06-08 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",3,"Wed","Weekday",180,102,30,1,"4/1/2022"
2022-06-09 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",4,"Thu","Weekday",180,102,30,1,"4/1/2022"
2022-06-10 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",5,"Fri","Weekday",180,102,30,1,"4/1/2022"
2022-06-13 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",1,"Mon","Weekday",181,103,30,1,"4/1/2022"
2022-06-14 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",2,"Tue","Weekday",181,103,30,1,"4/1/2022"
2022-06-15 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",3,"Wed","Weekday",181,103,30,1,"4/1/2022"
2022-06-16 00:00:00.000,6,"Jun","June","Q2",2022,6,"Jun","June","FQ2","FY22",24,8,2,"Future","2",202206,"Jun-22","Jun-2022",4,"Thu","Weekday",181,103,30,1,"4/1/2022"
