ProductID,Product,Segment,Category,ManufacturerID,MSRP,Currency
325,"Fama UE-46","Extreme","Urban",5,598.24,"USD"
326,"Fama UE-47","Extreme","Urban",5,708.49,"USD"
327,"Fama UE-48","Extreme","Urban",5,1207.24,"USD"
330,"Fama UE-51","Extreme","Urban",5,577.24,"USD"
331,"Fama UE-52","Extreme","Urban",5,928.99,"USD"
332,"Fama UE-53","Extreme","Urban",5,997.24,"USD"
333,"Fama UE-54","Extreme","Urban",5,839.74,"USD"
334,"Fama UE-55","Extreme","Urban",5,2099.74,"USD"
335,"Fama UE-56","Extreme","Urban",5,865.99,"USD"
336,"Fama UE-57","Extreme","Urban",5,944.74,"USD"
2041,"Currus UE-01","Extreme","Urban",4,997.45,"USD"
2042,"Currus UE-02","Extreme","Urban",4,624.6975,"USD"
2043,"Currus UE-03","Extreme","Urban",4,797.95,"USD"
2044,"Currus UE-04","Extreme","Urban",4,393.7,"USD"
2045,"Currus UE-05","Extreme","Urban",4,614.2,"USD"
2046,"Currus UE-06","Extreme","Urban",4,433.075,"USD"
2047,"Currus UE-07","Extreme","Urban",4,388.45,"USD"
2048,"Currus UE-08","Extreme","Urban",4,477.7,"USD"
2049,"Currus UE-09","Extreme","Urban",4,456.7,"USD"
2050,"Currus UE-10","Extreme","Urban",4,503.95,"USD"
2051,"Currus UE-11","Extreme","Urban",4,750.7,"USD"
2052,"Currus UE-12","Extreme","Urban",4,766.45,"USD"
2053,"Currus UE-13","Extreme","Urban",4,388.45,"USD"
2054,"Currus UE-14","Extreme","Urban",4,729.7,"USD"
2055,"Currus UE-15","Extreme","Urban",4,734.95,"USD"
2056,"Currus UE-16","Extreme","Urban",4,335.95,"USD"
2057,"Currus UE-17","Extreme","Urban",4,477.7,"USD"
2058,"Currus UE-18","Extreme","Urban",4,288.7,"USD"
2060,"Currus UE-20","Extreme","Urban",4,383.2,"USD"
2061,"Currus UE-21","Extreme","Urban",4,367.45,"USD"
2062,"Currus UE-22","Extreme","Urban",4,551.2,"USD"
2064,"Currus UE-24","Extreme","Urban",4,656.2,"USD"
513,"Maximus UE-01","Extreme","Urban",7,934.7625,"USD"
514,"Maximus UE-02","Extreme","Urban",7,936.8625,"USD"
515,"Maximus UE-03","Extreme","Urban",7,928.9875,"USD"
516,"Maximus UE-04","Extreme","Urban",7,1390.9875,"USD"
517,"Maximus UE-05","Extreme","Urban",7,930.825,"USD"
518,"Maximus UE-06","Extreme","Urban",7,904.575,"USD"
519,"Maximus UE-07","Extreme","Urban",7,1627.2375,"USD"
520,"Maximus UE-08","Extreme","Urban",7,936.8625,"USD"
521,"Maximus UE-09","Extreme","Urban",7,916.3875,"USD"
522,"Maximus UE-10","Extreme","Urban",7,1495.9875,"USD"
523,"Maximus UE-11","Extreme","Urban",7,955.7625,"USD"
524,"Maximus UE-12","Extreme","Urban",7,1338.4875,"USD"
525,"Maximus UE-13","Extreme","Urban",7,934.7625,"USD"
526,"Maximus UE-14","Extreme","Urban",7,1495.9875,"USD"
527,"Maximus UE-15","Extreme","Urban",7,1390.9875,"USD"
528,"Maximus UE-16","Extreme","Urban",7,1338.4875,"USD"
529,"Maximus UE-17","Extreme","Urban",7,1390.9875,"USD"
530,"Maximus UE-18","Extreme","Urban",7,936.8625,"USD"
531,"Maximus UE-19","Extreme","Urban",7,934.7625,"USD"
532,"Maximus UE-20","Extreme","Urban",7,908.5125,"USD"
533,"Maximus UE-21","Extreme","Urban",7,961.0125,"USD"
534,"Maximus UE-22","Extreme","Urban",7,922.95,"USD"
535,"Maximus UE-23","Extreme","Urban",7,942.6375,"USD"
892,"Natura UE-01","Extreme","Urban",8,467.2,"USD"
893,"Natura UE-02","Extreme","Urban",8,876.7,"USD"
894,"Natura UE-03","Extreme","Urban",8,309.6975,"USD"
895,"Natura UE-04","Extreme","Urban",8,629.95,"USD"
896,"Natura UE-05","Extreme","Urban",8,918.7,"USD"
897,"Natura UE-06","Extreme","Urban",8,787.4475,"USD"
899,"Natura UE-08","Extreme","Urban",8,617.4,"USD"
900,"Natura UE-09","Extreme","Urban",8,304.45,"USD"
901,"Natura UE-10","Extreme","Urban",8,409.45,"USD"
902,"Natura UE-11","Extreme","Urban",8,157.45,"USD"
903,"Natura UE-12","Extreme","Urban",8,78.65,"USD"
904,"Natura UE-13","Extreme","Urban",8,1417.5,"USD"
905,"Natura UE-14","Extreme","Urban",8,635.2,"USD"
906,"Natura UE-15","Extreme","Urban",8,446.2,"USD"
907,"Natura UE-16","Extreme","Urban",8,756,"USD"
908,"Natura UE-17","Extreme","Urban",8,241.45,"USD"
909,"Natura UE-18","Extreme","Urban",8,246.7,"USD"
910,"Natura UE-19","Extreme","Urban",8,446.2,"USD"
913,"Natura UE-22","Extreme","Urban",8,388.45,"USD"
914,"Natura UE-23","Extreme","Urban",8,603.7,"USD"
915,"Natura UE-24","Extreme","Urban",8,556.45,"USD"
916,"Natura UE-25","Extreme","Urban",8,839.95,"USD"
921,"Natura UE-30","Extreme","Urban",8,524.95,"USD"
922,"Natura UE-31","Extreme","Urban",8,488.2,"USD"
923,"Natura UE-32","Extreme","Urban",8,157.395,"USD"
924,"Natura UE-33","Extreme","Urban",8,330.7,"USD"
925,"Natura UE-34","Extreme","Urban",8,330.7,"USD"
926,"Natura UE-35","Extreme","Urban",8,658.35,"USD"
927,"Natura UE-36","Extreme","Urban",8,640.45,"USD"
930,"Natura UE-39","Extreme","Urban",8,582.7,"USD"
931,"Natura UE-40","Extreme","Urban",8,356.9475,"USD"
932,"Natura UE-41","Extreme","Urban",8,430.45,"USD"
933,"Natura UE-42","Extreme","Urban",8,577.45,"USD"
935,"Natura UE-44","Extreme","Urban",8,787.4,"USD"
936,"Natura UE-45","Extreme","Urban",8,524.95,"USD"
937,"Natura UE-46","Extreme","Urban",8,524.95,"USD"
1165,"Pirum UE-01","Extreme","Urban",10,577.45,"USD"
1166,"Pirum UE-02","Extreme","Urban",10,551.2,"USD"
1167,"Pirum UE-03","Extreme","Urban",10,312.3225,"USD"
1168,"Pirum UE-04","Extreme","Urban",10,393.7,"USD"
1169,"Pirum UE-05","Extreme","Urban",10,435.7,"USD"
1170,"Pirum UE-06","Extreme","Urban",10,467.2,"USD"
1171,"Pirum UE-07","Extreme","Urban",10,425.2,"USD"
1172,"Pirum UE-08","Extreme","Urban",10,493.45,"USD"
1173,"Pirum UE-09","Extreme","Urban",10,535.45,"USD"
1174,"Pirum UE-10","Extreme","Urban",10,577.45,"USD"
1175,"Pirum UE-11","Extreme","Urban",10,855.7,"USD"
1176,"Pirum UE-12","Extreme","Urban",10,666.7,"USD"
1177,"Pirum UE-13","Extreme","Urban",10,288.7,"USD"
1178,"Pirum UE-14","Extreme","Urban",10,606.3225,"USD"
1179,"Pirum UE-15","Extreme","Urban",10,635.2,"USD"
1180,"Pirum UE-16","Extreme","Urban",10,561.7,"USD"
1181,"Pirum UE-17","Extreme","Urban",10,419.95,"USD"
1182,"Pirum UE-18","Extreme","Urban",10,236.2,"USD"
1183,"Pirum UE-19","Extreme","Urban",10,750.7,"USD"
1184,"Pirum UE-20","Extreme","Urban",10,629.95,"USD"
1185,"Pirum UE-21","Extreme","Urban",10,419.95,"USD"
1186,"Pirum UE-22","Extreme","Urban",10,425.2,"USD"
1187,"Pirum UE-23","Extreme","Urban",10,456.7,"USD"
1188,"Pirum UE-24","Extreme","Urban",10,629.9475,"USD"
1190,"Pirum UE-26","Extreme","Urban",10,194.1975,"USD"
1191,"Pirum UE-27","Extreme","Urban",10,288.7,"USD"
1192,"Pirum UE-28","Extreme","Urban",10,346.4475,"USD"
1194,"Pirum UE-30","Extreme","Urban",10,803.2,"USD"
1195,"Pirum UE-31","Extreme","Urban",10,296.5725,"USD"
1196,"Pirum UE-32","Extreme","Urban",10,440.95,"USD"
1197,"Pirum UE-33","Extreme","Urban",10,440.95,"USD"
1198,"Pirum UE-34","Extreme","Urban",10,467.2,"USD"
1766,"Pomum UE-01","Extreme","Urban",11,908.2,"USD"
1767,"Pomum UE-02","Extreme","Urban",11,997.45,"USD"
1768,"Pomum UE-03","Extreme","Urban",11,908.2,"USD"
1769,"Pomum UE-04","Extreme","Urban",11,1018.45,"USD"
1770,"Pomum UE-05","Extreme","Urban",11,629.95,"USD"
1771,"Pomum UE-06","Extreme","Urban",11,892.45,"USD"
1772,"Pomum UE-07","Extreme","Urban",11,655.73,"USD"
1773,"Pomum UE-08","Extreme","Urban",11,1207.45,"USD"
1774,"Pomum UE-09","Extreme","Urban",11,892.45,"USD"
1775,"Pomum UE-10","Extreme","Urban",11,729.6975,"USD"
1776,"Pomum UE-11","Extreme","Urban",11,1469.9475,"USD"
1777,"Pomum UE-12","Extreme","Urban",11,681.98,"USD"
1778,"Pomum UE-13","Extreme","Urban",11,908.2,"USD"
1779,"Pomum UE-14","Extreme","Urban",11,787.45,"USD"
1780,"Pomum UE-15","Extreme","Urban",11,1574.475,"USD"
1781,"Pomum UE-16","Extreme","Urban",11,593.2,"USD"
1782,"Pomum UE-17","Extreme","Urban",11,524.95,"USD"
1783,"Pomum UE-18","Extreme","Urban",11,681.975,"USD"
1784,"Pomum UE-19","Extreme","Urban",11,603.23,"USD"
1785,"Pomum UE-20","Extreme","Urban",11,786.975,"USD"
1786,"Pomum UE-21","Extreme","Urban",11,908.2,"USD"
1787,"Pomum UE-22","Extreme","Urban",11,760.73,"USD"
1788,"Pomum UE-23","Extreme","Urban",11,603.75,"USD"
1789,"Pomum UE-24","Extreme","Urban",11,997.45,"USD"
1790,"Pomum UE-25","Extreme","Urban",11,445.73,"USD"
1791,"Pomum UE-26","Extreme","Urban",11,813.7,"USD"
1792,"Pomum UE-27","Extreme","Urban",11,944.95,"USD"
1793,"Pomum UE-28","Extreme","Urban",11,576.98,"USD"
1794,"Pomum UE-29","Extreme","Urban",11,524.74,"USD"
1671,"Quibus UE-01","Extreme","Urban",12,367.4,"USD"
1672,"Quibus UE-02","Extreme","Urban",12,682.4,"USD"
1673,"Quibus UE-03","Extreme","Urban",12,1259.9,"USD"
1674,"Quibus UE-04","Extreme","Urban",12,1049.95,"USD"
1675,"Quibus UE-05","Extreme","Urban",12,488.15,"USD"
1676,"Quibus UE-06","Extreme","Urban",12,551.15,"USD"
1677,"Quibus UE-07","Extreme","Urban",12,876.7,"USD"
1678,"Quibus UE-08","Extreme","Urban",12,734.95,"USD"
1679,"Quibus UE-09","Extreme","Urban",12,1023.65,"USD"
1680,"Quibus UE-10","Extreme","Urban",12,451.4,"USD"
1681,"Quibus UE-11","Extreme","Urban",12,572.15,"USD"
1682,"Quibus UE-12","Extreme","Urban",12,755.9,"USD"
1683,"Quibus UE-13","Extreme","Urban",12,551.15,"USD"
1684,"Quibus UE-14","Extreme","Urban",12,451.4,"USD"
1685,"Quibus UE-15","Extreme","Urban",12,682.4,"USD"
1686,"Quibus UE-16","Extreme","Urban",12,818.9,"USD"
1687,"Quibus UE-17","Extreme","Urban",12,734.95,"USD"
1688,"Salvus UE-01","Extreme","Urban",13,157.45,"USD"
2065,"Currus UE-25","Extreme","Urban",4,367.45,"USD"
2148,"Victoria UE-01","Extreme","Urban",14,708.7,"USD"
2149,"Victoria UE-02","Extreme","Urban",14,435.7,"USD"
2150,"Victoria UE-03","Extreme","Urban",14,719.25,"USD"
2151,"Victoria UE-04","Extreme","Urban",14,572.2,"USD"
2152,"Victoria UE-05","Extreme","Urban",14,608.74,"USD"
2153,"Victoria UE-06","Extreme","Urban",14,614.2,"USD"
2154,"Victoria UE-07","Extreme","Urban",14,892.4475,"USD"
2155,"Victoria UE-08","Extreme","Urban",14,645.7,"USD"
2156,"Victoria UE-09","Extreme","Urban",14,603.4875,"USD"
2157,"Victoria UE-10","Extreme","Urban",14,456.7,"USD"
2159,"Victoria UE-12","Extreme","Urban",14,498.7,"USD"
2160,"Victoria UE-13","Extreme","Urban",14,577.2375,"USD"
2161,"Victoria UE-14","Extreme","Urban",14,608.74,"USD"
2162,"Victoria UE-15","Extreme","Urban",14,655.9875,"USD"
2163,"Victoria UE-16","Extreme","Urban",14,708.7,"USD"
2164,"Victoria UE-17","Extreme","Urban",14,409.45,"USD"
2165,"Victoria UE-18","Extreme","Urban",14,671.95,"USD"
2166,"Victoria UE-19","Extreme","Urban",14,629.95,"USD"
2167,"Victoria UE-20","Extreme","Urban",14,577.45,"USD"
2168,"Victoria UE-21","Extreme","Urban",14,419.95,"USD"
2169,"Victoria UE-22","Extreme","Urban",14,619.45,"USD"
2170,"Victoria UE-23","Extreme","Urban",14,703.45,"USD"
2327,"Aliqui UE-01","Extreme","Urban",2,619.45,"USD"
2328,"Aliqui UE-02","Extreme","Urban",2,393.7,"USD"
2330,"Aliqui UE-04","Extreme","Urban",2,787.45,"USD"
2331,"Aliqui UE-05","Extreme","Urban",2,945,"USD"
2332,"Aliqui UE-06","Extreme","Urban",2,597.98,"USD"
2333,"Aliqui UE-07","Extreme","Urban",2,393.6975,"USD"
2334,"Aliqui UE-08","Extreme","Urban",2,382.73,"USD"
2335,"Aliqui UE-09","Extreme","Urban",2,514.45,"USD"
2336,"Aliqui UE-10","Extreme","Urban",2,813.23,"USD"
2337,"Aliqui UE-11","Extreme","Urban",2,419.48,"USD"
2338,"Aliqui UE-12","Extreme","Urban",2,472.4475,"USD"
2339,"Aliqui UE-13","Extreme","Urban",2,488.2,"USD"
2340,"Aliqui UE-14","Extreme","Urban",2,551.1975,"USD"
2341,"Aliqui UE-15","Extreme","Urban",2,466.73,"USD"
2342,"Aliqui UE-16","Extreme","Urban",2,241.4475,"USD"
2343,"Aliqui UE-17","Extreme","Urban",2,566.48,"USD"
2344,"Aliqui UE-18","Extreme","Urban",2,52.4475,"USD"
2345,"Aliqui UE-19","Extreme","Urban",2,446.2,"USD"
2348,"Aliqui UE-22","Extreme","Urban",2,855.23,"USD"
2349,"Aliqui UE-23","Extreme","Urban",2,419.9475,"USD"
2350,"Aliqui UE-24","Extreme","Urban",2,414.23,"USD"
2351,"Aliqui UE-25","Extreme","Urban",2,341.2,"USD"
2352,"Aliqui UE-26","Extreme","Urban",2,388.45,"USD"
74,"Abbas UM-01","Moderation","Urban",1,1128.75,"USD"
75,"Abbas UM-02","Moderation","Urban",1,786.975,"USD"
76,"Abbas UM-03","Moderation","Urban",1,865.73,"USD"
79,"Abbas UM-06","Moderation","Urban",1,860.475,"USD"
80,"Abbas UM-07","Moderation","Urban",1,619.5,"USD"
82,"Abbas UM-09","Moderation","Urban",1,839.475,"USD"
83,"Abbas UM-10","Moderation","Urban",1,786.975,"USD"
84,"Abbas UM-11","Moderation","Urban",1,886.725,"USD"
85,"Abbas UM-12","Moderation","Urban",1,807.98,"USD"
86,"Abbas UM-13","Moderation","Urban",1,1181.25,"USD"
88,"Abbas UM-15","Moderation","Urban",1,892.5,"USD"
89,"Abbas UM-16","Moderation","Urban",1,839.48,"USD"
92,"Abbas UM-19","Moderation","Urban",1,998.8125,"USD"
93,"Abbas UM-20","Moderation","Urban",1,1165.24,"USD"
94,"Abbas UM-21","Moderation","Urban",1,891.98,"USD"
96,"Abbas UM-23","Moderation","Urban",1,771.225,"USD"
97,"Abbas UM-24","Moderation","Urban",1,634.73,"USD"
99,"Abbas UM-26","Moderation","Urban",1,786.975,"USD"
100,"Abbas UM-27","Moderation","Urban",1,1039.5,"USD"
102,"Abbas UM-29","Moderation","Urban",1,849.98,"USD"
103,"Abbas UM-30","Moderation","Urban",1,913.1325,"USD"
106,"Abbas UM-33","Moderation","Urban",1,987.2625,"USD"
107,"Abbas UM-34","Moderation","Urban",1,658.88,"USD"
108,"Abbas UM-35","Moderation","Urban",1,987,"USD"
109,"Abbas UM-36","Moderation","Urban",1,1257.38,"USD"
110,"Abbas UM-37","Moderation","Urban",1,576.975,"USD"
111,"Abbas UM-38","Moderation","Urban",1,792.75,"USD"
113,"Abbas UM-40","Moderation","Urban",1,839.475,"USD"
114,"Abbas UM-41","Moderation","Urban",1,886.73,"USD"
115,"Abbas UM-42","Moderation","Urban",1,957.6,"USD"
118,"Abbas UM-45","Moderation","Urban",1,1572.38,"USD"
120,"Abbas UM-47","Moderation","Urban",1,839.48,"USD"
125,"Abbas UM-52","Moderation","Urban",1,555.975,"USD"
127,"Abbas UM-54","Moderation","Urban",1,839.475,"USD"
128,"Abbas UM-55","Moderation","Urban",1,687.225,"USD"
199,"Barba UM-01","Moderation","Urban",3,1286.2,"USD"
200,"Barba UM-02","Moderation","Urban",3,1312.45,"USD"
201,"Barba UM-03","Moderation","Urban",3,1569.7,"USD"
202,"Barba UM-04","Moderation","Urban",3,1443.7,"USD"
203,"Barba UM-05","Moderation","Urban",3,1076.1975,"USD"
204,"Barba UM-06","Moderation","Urban",3,965.95,"USD"
205,"Barba UM-07","Moderation","Urban",3,1157.5725,"USD"
206,"Barba UM-08","Moderation","Urban",3,1025.6925,"USD"
207,"Barba UM-09","Moderation","Urban",3,1049.95,"USD"
208,"Barba UM-10","Moderation","Urban",3,1472.575,"USD"
209,"Barba UM-11","Moderation","Urban",3,1601.2,"USD"
210,"Barba UM-12","Moderation","Urban",3,1304.5725,"USD"
223,"Fama UM-01","Moderation","Urban",5,850.24,"USD"
224,"Fama UM-02","Moderation","Urban",5,655.99,"USD"
225,"Fama UM-03","Moderation","Urban",5,760.99,"USD"
226,"Fama UM-04","Moderation","Urban",5,771.49,"USD"
227,"Fama UM-05","Moderation","Urban",5,802.99,"USD"
228,"Fama UM-06","Moderation","Urban",5,655.99,"USD"
1994,"Currus UM-01","Moderation","Urban",4,734.95,"USD"
1995,"Currus UM-02","Moderation","Urban",4,503.95,"USD"
1997,"Currus UM-04","Moderation","Urban",4,803.2,"USD"
1863,"Leo UM-01","Moderation","Urban",6,958.0725,"USD"
1864,"Leo UM-02","Moderation","Urban",6,1010.5725,"USD"
1865,"Leo UM-03","Moderation","Urban",6,1863.6975,"USD"
1866,"Leo UM-04","Moderation","Urban",6,1325.5725,"USD"
1867,"Leo UM-05","Moderation","Urban",6,958.0725,"USD"
1868,"Leo UM-06","Moderation","Urban",6,1588.0725,"USD"
1869,"Leo UM-07","Moderation","Urban",6,958.0725,"USD"
1870,"Leo UM-08","Moderation","Urban",6,855.7,"USD"
1871,"Leo UM-09","Moderation","Urban",6,1378.0725,"USD"
1872,"Leo UM-10","Moderation","Urban",6,1325.5725,"USD"
1873,"Leo UM-11","Moderation","Urban",6,824.1975,"USD"
1874,"Leo UM-12","Moderation","Urban",6,853.0725,"USD"
1875,"Leo UM-13","Moderation","Urban",6,1535.5725,"USD"
1876,"Leo UM-14","Moderation","Urban",6,1483.0725,"USD"
1877,"Leo UM-15","Moderation","Urban",6,889.8225,"USD"
1878,"Leo UM-16","Moderation","Urban",6,902.9475,"USD"
1879,"Leo UM-17","Moderation","Urban",6,1574.95,"USD"
1880,"Leo UM-18","Moderation","Urban",6,958.0725,"USD"
1881,"Leo UM-19","Moderation","Urban",6,1057.8225,"USD"
817,"Natura UM-01","Moderation","Urban",8,409.45,"USD"
819,"Natura UM-03","Moderation","Urban",8,1551.38,"USD"
820,"Natura UM-04","Moderation","Urban",8,1049.95,"USD"
822,"Natura UM-06","Moderation","Urban",8,472.45,"USD"
823,"Natura UM-07","Moderation","Urban",8,624.7,"USD"
824,"Natura UM-08","Moderation","Urban",8,461.95,"USD"
825,"Natura UM-09","Moderation","Urban",8,635.1975,"USD"
826,"Natura UM-10","Moderation","Urban",8,1411.2,"USD"
827,"Natura UM-11","Moderation","Urban",8,624.7,"USD"
828,"Natura UM-12","Moderation","Urban",8,976.5525,"USD"
829,"Natura UM-13","Moderation","Urban",8,330.7,"USD"
833,"Natura UM-17","Moderation","Urban",8,808.45,"USD"
834,"Natura UM-18","Moderation","Urban",8,1102.45,"USD"
835,"Natura UM-19","Moderation","Urban",8,524.95,"USD"
836,"Natura UM-20","Moderation","Urban",8,839.95,"USD"
837,"Natura UM-21","Moderation","Urban",8,839.95,"USD"
838,"Natura UM-22","Moderation","Urban",8,950.2,"USD"
839,"Natura UM-23","Moderation","Urban",8,957.08,"USD"
840,"Natura UM-24","Moderation","Urban",8,918.7,"USD"
842,"Natura UM-26","Moderation","Urban",8,755.95,"USD"
843,"Natura UM-27","Moderation","Urban",8,551.1975,"USD"
846,"Natura UM-30","Moderation","Urban",8,587.95,"USD"
847,"Natura UM-31","Moderation","Urban",8,603.7,"USD"
849,"Natura UM-33","Moderation","Urban",8,356.9475,"USD"
852,"Natura UM-36","Moderation","Urban",8,771.7,"USD"
853,"Natura UM-37","Moderation","Urban",8,456.7,"USD"
854,"Natura UM-38","Moderation","Urban",8,866.2,"USD"
1027,"Palma UM-01","Moderation","Urban",9,1259.95,"USD"
1028,"Palma UM-02","Moderation","Urban",9,1136.5725,"USD"
1124,"Pirum UM-01","Moderation","Urban",10,692.95,"USD"
1125,"Pirum UM-02","Moderation","Urban",10,1018.45,"USD"
1126,"Pirum UM-03","Moderation","Urban",10,745.45,"USD"
1127,"Pirum UM-04","Moderation","Urban",10,839.95,"USD"
1128,"Pirum UM-05","Moderation","Urban",10,918.7,"USD"
1129,"Pirum UM-06","Moderation","Urban",10,509.2,"USD"
1130,"Pirum UM-07","Moderation","Urban",10,981.7,"USD"
1131,"Pirum UM-08","Moderation","Urban",10,477.6975,"USD"
1132,"Pirum UM-09","Moderation","Urban",10,645.7,"USD"
1133,"Pirum UM-10","Moderation","Urban",10,650.95,"USD"
1134,"Pirum UM-11","Moderation","Urban",10,958.0725,"USD"
1135,"Pirum UM-12","Moderation","Urban",10,960.7,"USD"
1136,"Pirum UM-13","Moderation","Urban",10,761.2,"USD"
1137,"Pirum UM-14","Moderation","Urban",10,850.45,"USD"
1138,"Pirum UM-15","Moderation","Urban",10,224.3325,"USD"
1139,"Pirum UM-16","Moderation","Urban",10,682.45,"USD"
1140,"Pirum UM-17","Moderation","Urban",10,845.2,"USD"
1141,"Pirum UM-18","Moderation","Urban",10,900.3225,"USD"
1142,"Pirum UM-19","Moderation","Urban",10,766.45,"USD"
1143,"Pirum UM-20","Moderation","Urban",10,556.45,"USD"
1749,"Pomum UM-01","Moderation","Urban",11,629.95,"USD"
1750,"Pomum UM-02","Moderation","Urban",11,413.5425,"USD"
1751,"Pomum UM-03","Moderation","Urban",11,682.45,"USD"
1752,"Pomum UM-04","Moderation","Urban",11,855.23,"USD"
1753,"Pomum UM-05","Moderation","Urban",11,944.48,"USD"
1754,"Pomum UM-06","Moderation","Urban",11,524.7375,"USD"
2110,"Victoria UM-01","Moderation","Urban",14,902.95,"USD"
2111,"Victoria UM-02","Moderation","Urban",14,577.45,"USD"
2112,"Victoria UM-03","Moderation","Urban",14,629.95,"USD"
2113,"Victoria UM-04","Moderation","Urban",14,472.24,"USD"
2114,"Victoria UM-05","Moderation","Urban",14,908.2,"USD"
2115,"Victoria UM-06","Moderation","Urban",14,671.95,"USD"
2116,"Victoria UM-07","Moderation","Urban",14,629.95,"USD"
2117,"Victoria UM-08","Moderation","Urban",14,703.45,"USD"
2118,"Victoria UM-09","Moderation","Urban",14,524.7375,"USD"
2119,"Victoria UM-10","Moderation","Urban",14,692.95,"USD"
2120,"Victoria UM-11","Moderation","Urban",14,577.45,"USD"
2121,"Victoria UM-12","Moderation","Urban",14,629.95,"USD"
2122,"Victoria UM-13","Moderation","Urban",14,1076.2,"USD"
2123,"Victoria UM-14","Moderation","Urban",14,671.9475,"USD"
2124,"Victoria UM-15","Moderation","Urban",14,908.2,"USD"
2286,"Aliqui UM-01","Moderation","Urban",2,834.23,"USD"
2287,"Aliqui UM-02","Moderation","Urban",2,839.95,"USD"
2289,"Aliqui UM-04","Moderation","Urban",2,944.48,"USD"
2290,"Aliqui UM-05","Moderation","Urban",2,813.7,"USD"
2291,"Aliqui UM-06","Moderation","Urban",2,918.23,"USD"
2292,"Aliqui UM-07","Moderation","Urban",2,723.98,"USD"
2293,"Aliqui UM-08","Moderation","Urban",2,855.23,"USD"
2294,"Aliqui UM-09","Moderation","Urban",2,403.15,"USD"
2295,"Aliqui UM-10","Moderation","Urban",2,1080.98,"USD"
2296,"Aliqui UM-11","Moderation","Urban",2,886.73,"USD"
2297,"Aliqui UM-12","Moderation","Urban",2,622.0725,"USD"
396,"Maximus UM-01","Moderation","Urban",7,950.5125,"USD"
397,"Maximus UM-02","Moderation","Urban",7,1506.6975,"USD"
398,"Maximus UM-03","Moderation","Urban",7,1585.4475,"USD"
400,"Maximus UM-05","Moderation","Urban",7,902.9475,"USD"
401,"Maximus UM-06","Moderation","Urban",7,948.68,"USD"
402,"Maximus UM-07","Moderation","Urban",7,1044.6975,"USD"
403,"Maximus UM-08","Moderation","Urban",7,1164.8175,"USD"
404,"Maximus UM-09","Moderation","Urban",7,1874.1975,"USD"
405,"Maximus UM-10","Moderation","Urban",7,1926.6975,"USD"
406,"Maximus UM-11","Moderation","Urban",7,1926.6975,"USD"
407,"Maximus UM-12","Moderation","Urban",7,1719.3225,"USD"
408,"Maximus UM-13","Moderation","Urban",7,1375.45,"USD"
409,"Maximus UM-14","Moderation","Urban",7,971.78,"USD"
410,"Maximus UM-15","Moderation","Urban",7,1474.9875,"USD"
412,"Maximus UM-17","Moderation","Urban",7,1637.9475,"USD"
413,"Maximus UM-18","Moderation","Urban",7,1264.9875,"USD"
414,"Maximus UM-19","Moderation","Urban",7,735,"USD"
415,"Maximus UM-20","Moderation","Urban",7,983.01,"USD"
416,"Maximus UM-21","Moderation","Urban",7,955.4475,"USD"
417,"Maximus UM-22","Moderation","Urban",7,949.5675,"USD"
418,"Maximus UM-23","Moderation","Urban",7,932.4,"USD"
419,"Maximus UM-24","Moderation","Urban",7,1574.2125,"USD"
420,"Maximus UM-25","Moderation","Urban",7,1232.18,"USD"
421,"Maximus UM-26","Moderation","Urban",7,1769.2,"USD"
422,"Maximus UM-27","Moderation","Urban",7,918.49,"USD"
423,"Maximus UM-28","Moderation","Urban",7,1052.8875,"USD"
424,"Maximus UM-29","Moderation","Urban",7,1716.6975,"USD"
425,"Maximus UM-30","Moderation","Urban",7,1022.175,"USD"
426,"Maximus UM-31","Moderation","Urban",7,986.9475,"USD"
427,"Maximus UM-32","Moderation","Urban",7,1025.0625,"USD"
428,"Maximus UM-33","Moderation","Urban",7,1207.4475,"USD"
429,"Maximus UM-34","Moderation","Urban",7,1900.4475,"USD"
430,"Maximus UM-35","Moderation","Urban",7,944.1075,"USD"
431,"Maximus UM-36","Moderation","Urban",7,1055.2,"USD"
432,"Maximus UM-37","Moderation","Urban",7,935.55,"USD"
433,"Maximus UM-38","Moderation","Urban",7,1007.95,"USD"
435,"Maximus UM-40","Moderation","Urban",7,1684.9875,"USD"
436,"Maximus UM-41","Moderation","Urban",7,1873.725,"USD"
437,"Maximus UM-42","Moderation","Urban",7,809.025,"USD"
438,"Maximus UM-43","Moderation","Urban",7,1007.95,"USD"
439,"Maximus UM-44","Moderation","Urban",7,1091.3175,"USD"
440,"Maximus UM-45","Moderation","Urban",7,1637.9475,"USD"
441,"Maximus UM-46","Moderation","Urban",7,671.7375,"USD"
442,"Maximus UM-47","Moderation","Urban",7,882,"USD"
443,"Maximus UM-48","Moderation","Urban",7,940.8,"USD"
444,"Maximus UM-49","Moderation","Urban",7,1112.9475,"USD"
445,"Maximus UM-50","Moderation","Urban",7,953.82,"USD"
447,"Maximus UM-52","Moderation","Urban",7,1584.7125,"USD"
448,"Maximus UM-53","Moderation","Urban",7,491.19,"USD"
449,"Maximus UM-54","Moderation","Urban",7,1112.69,"USD"
450,"Maximus UM-55","Moderation","Urban",7,1727.2,"USD"
451,"Maximus UM-56","Moderation","Urban",7,973.8225,"USD"
452,"Maximus UM-57","Moderation","Urban",7,1102.4475,"USD"
455,"Maximus UM-60","Moderation","Urban",7,977.55,"USD"
