Date,MIndex,Month,Qtr,Year,Weekday,FormattedDate,Dates,Sort Order for Dates
2018-04-22 00:00:00.000,4,"Apr","Q2",2018,"Sun","22-Apr","22 Apr 18",112
2018-04-23 00:00:00.000,4,"Apr","Q2",2018,"Mon","23-Apr","23 Apr 18",113
2018-04-24 00:00:00.000,4,"Apr","Q2",2018,"Tue","24-Apr","24 Apr 18",114
2018-04-25 00:00:00.000,4,"Apr","Q2",2018,"Wed","25-Apr","25 Apr 18",115
2018-04-26 00:00:00.000,4,"Apr","Q2",2018,"Thu","26-Apr","26 Apr 18",116
2018-04-27 00:00:00.000,4,"Apr","Q2",2018,"Fri","27-Apr","27 Apr 18",117
2018-04-28 00:00:00.000,4,"Apr","Q2",2018,"Sat","28-Apr","28 Apr 18",118
2018-04-29 00:00:00.000,4,"Apr","Q2",2018,"Sun","29-Apr","29 Apr 18",119
2018-04-30 00:00:00.000,4,"Apr","Q2",2018,"Mon","30-Apr","30 Apr 18",120
2018-05-01 00:00:00.000,5,"May","Q2",2018,"Tue","01-May","1 May 18",121
2018-05-02 00:00:00.000,5,"May","Q2",2018,"Wed","02-May","2 May 18",122
2018-05-03 00:00:00.000,5,"May","Q2",2018,"Thu","03-May","3 May 18",123
2018-05-04 00:00:00.000,5,"May","Q2",2018,"Fri","04-May","4 May 18",124
2018-05-05 00:00:00.000,5,"May","Q2",2018,"Sat","05-May","5 May 18",125
2018-05-06 00:00:00.000,5,"May","Q2",2018,"Sun","06-May","6 May 18",126
2018-05-07 00:00:00.000,5,"May","Q2",2018,"Mon","07-May","7 May 18",127
2018-05-08 00:00:00.000,5,"May","Q2",2018,"Tue","08-May","8 May 18",128
2018-05-09 00:00:00.000,5,"May","Q2",2018,"Wed","09-May","9 May 18",129
2018-05-10 00:00:00.000,5,"May","Q2",2018,"Thu","10-May","10 May 18",130
2018-05-11 00:00:00.000,5,"May","Q2",2018,"Fri","11-May","11 May 18",131
2018-05-12 00:00:00.000,5,"May","Q2",2018,"Sat","12-May","12 May 18",132
2018-05-13 00:00:00.000,5,"May","Q2",2018,"Sun","13-May","13 May 18",133
2018-05-14 00:00:00.000,5,"May","Q2",2018,"Mon","14-May","14 May 18",134
2018-05-15 00:00:00.000,5,"May","Q2",2018,"Tue","15-May","15 May 18",135
2018-05-16 00:00:00.000,5,"May","Q2",2018,"Wed","16-May","16 May 18",136
2018-05-17 00:00:00.000,5,"May","Q2",2018,"Thu","17-May","17 May 18",137
2018-05-18 00:00:00.000,5,"May","Q2",2018,"Fri","18-May","18 May 18",138
2018-05-19 00:00:00.000,5,"May","Q2",2018,"Sat","19-May","19 May 18",139
2018-05-20 00:00:00.000,5,"May","Q2",2018,"Sun","20-May","20 May 18",140
2018-05-21 00:00:00.000,5,"May","Q2",2018,"Mon","21-May","21 May 18",141
2018-05-22 00:00:00.000,5,"May","Q2",2018,"Tue","22-May","22 May 18",142
2018-05-23 00:00:00.000,5,"May","Q2",2018,"Wed","23-May","23 May 18",143
2018-05-24 00:00:00.000,5,"May","Q2",2018,"Thu","24-May","24 May 18",144
2018-05-25 00:00:00.000,5,"May","Q2",2018,"Fri","25-May","25 May 18",145
2018-05-26 00:00:00.000,5,"May","Q2",2018,"Sat","26-May","26 May 18",146
2018-05-27 00:00:00.000,5,"May","Q2",2018,"Sun","27-May","27 May 18",147
2018-05-28 00:00:00.000,5,"May","Q2",2018,"Mon","28-May","28 May 18",148
2018-05-29 00:00:00.000,5,"May","Q2",2018,"Tue","29-May","29 May 18",149
2018-05-30 00:00:00.000,5,"May","Q2",2018,"Wed","30-May","30 May 18",150
2018-05-31 00:00:00.000,5,"May","Q2",2018,"Thu","31-May","31 May 18",151
2018-06-01 00:00:00.000,6,"Jun","Q2",2018,"Fri","01-Jun","1 Jun 18",152
2018-06-02 00:00:00.000,6,"Jun","Q2",2018,"Sat","02-Jun","2 Jun 18",153
2018-06-03 00:00:00.000,6,"Jun","Q2",2018,"Sun","03-Jun","3 Jun 18",154
2018-06-04 00:00:00.000,6,"Jun","Q2",2018,"Mon","04-Jun","4 Jun 18",155
2018-06-05 00:00:00.000,6,"Jun","Q2",2018,"Tue","05-Jun","5 Jun 18",156
2018-06-06 00:00:00.000,6,"Jun","Q2",2018,"Wed","06-Jun","6 Jun 18",157
2018-06-07 00:00:00.000,6,"Jun","Q2",2018,"Thu","07-Jun","7 Jun 18",158
2018-06-08 00:00:00.000,6,"Jun","Q2",2018,"Fri","08-Jun","8 Jun 18",159
2018-06-09 00:00:00.000,6,"Jun","Q2",2018,"Sat","09-Jun","9 Jun 18",160
2018-06-10 00:00:00.000,6,"Jun","Q2",2018,"Sun","10-Jun","10 Jun 18",161
2018-06-11 00:00:00.000,6,"Jun","Q2",2018,"Mon","11-Jun","11 Jun 18",162
2018-06-12 00:00:00.000,6,"Jun","Q2",2018,"Tue","12-Jun","12 Jun 18",163
2018-06-13 00:00:00.000,6,"Jun","Q2",2018,"Wed","13-Jun","13 Jun 18",164
2018-06-14 00:00:00.000,6,"Jun","Q2",2018,"Thu","14-Jun","14 Jun 18",165
2018-06-15 00:00:00.000,6,"Jun","Q2",2018,"Fri","15-Jun","15 Jun 18",166
2018-06-16 00:00:00.000,6,"Jun","Q2",2018,"Sat","16-Jun","16 Jun 18",167
2018-06-17 00:00:00.000,6,"Jun","Q2",2018,"Sun","17-Jun","17 Jun 18",168
2018-06-18 00:00:00.000,6,"Jun","Q2",2018,"Mon","18-Jun","18 Jun 18",169
2018-06-19 00:00:00.000,6,"Jun","Q2",2018,"Tue","19-Jun","19 Jun 18",170
2018-06-20 00:00:00.000,6,"Jun","Q2",2018,"Wed","20-Jun","20 Jun 18",171
2018-06-21 00:00:00.000,6,"Jun","Q2",2018,"Thu","21-Jun","21 Jun 18",172
2018-06-22 00:00:00.000,6,"Jun","Q2",2018,"Fri","22-Jun","22 Jun 18",173
2018-06-23 00:00:00.000,6,"Jun","Q2",2018,"Sat","23-Jun","23 Jun 18",174
2018-06-24 00:00:00.000,6,"Jun","Q2",2018,"Sun","24-Jun","24 Jun 18",175
2018-06-25 00:00:00.000,6,"Jun","Q2",2018,"Mon","25-Jun","25 Jun 18",176
2018-06-26 00:00:00.000,6,"Jun","Q2",2018,"Tue","26-Jun","26 Jun 18",177
2018-06-27 00:00:00.000,6,"Jun","Q2",2018,"Wed","27-Jun","27 Jun 18",178
2018-06-28 00:00:00.000,6,"Jun","Q2",2018,"Thu","28-Jun","28 Jun 18",179
2018-06-29 00:00:00.000,6,"Jun","Q2",2018,"Fri","29-Jun","29 Jun 18",180
2018-06-30 00:00:00.000,6,"Jun","Q2",2018,"Sat","30-Jun","30 Jun 18",181
2018-07-01 00:00:00.000,7,"Jul","Q3",2018,"Sun","01-Jul","1 Jul 18",182
2018-07-02 00:00:00.000,7,"Jul","Q3",2018,"Mon","02-Jul","2 Jul 18",183
2018-07-03 00:00:00.000,7,"Jul","Q3",2018,"Tue","03-Jul","3 Jul 18",184
2018-07-04 00:00:00.000,7,"Jul","Q3",2018,"Wed","04-Jul","4 Jul 18",185
2018-07-05 00:00:00.000,7,"Jul","Q3",2018,"Thu","05-Jul","5 Jul 18",186
2018-07-06 00:00:00.000,7,"Jul","Q3",2018,"Fri","06-Jul","6 Jul 18",187
2018-07-07 00:00:00.000,7,"Jul","Q3",2018,"Sat","07-Jul","7 Jul 18",188
2018-07-08 00:00:00.000,7,"Jul","Q3",2018,"Sun","08-Jul","8 Jul 18",189
2018-07-09 00:00:00.000,7,"Jul","Q3",2018,"Mon","09-Jul","9 Jul 18",190
2018-07-10 00:00:00.000,7,"Jul","Q3",2018,"Tue","10-Jul","10 Jul 18",191
2018-07-11 00:00:00.000,7,"Jul","Q3",2018,"Wed","11-Jul","11 Jul 18",192
2018-07-12 00:00:00.000,7,"Jul","Q3",2018,"Thu","12-Jul","12 Jul 18",193
2018-07-13 00:00:00.000,7,"Jul","Q3",2018,"Fri","13-Jul","13 Jul 18",194
2018-07-14 00:00:00.000,7,"Jul","Q3",2018,"Sat","14-Jul","14 Jul 18",195
2018-07-15 00:00:00.000,7,"Jul","Q3",2018,"Sun","15-Jul","15 Jul 18",196
2018-07-16 00:00:00.000,7,"Jul","Q3",2018,"Mon","16-Jul","16 Jul 18",197
2018-07-17 00:00:00.000,7,"Jul","Q3",2018,"Tue","17-Jul","17 Jul 18",198
2018-07-18 00:00:00.000,7,"Jul","Q3",2018,"Wed","18-Jul","18 Jul 18",199
2018-07-19 00:00:00.000,7,"Jul","Q3",2018,"Thu","19-Jul","19 Jul 18",200
2018-07-20 00:00:00.000,7,"Jul","Q3",2018,"Fri","20-Jul","20 Jul 18",201
2018-07-21 00:00:00.000,7,"Jul","Q3",2018,"Sat","21-Jul","21 Jul 18",202
2018-07-22 00:00:00.000,7,"Jul","Q3",2018,"Sun","22-Jul","22 Jul 18",203
2018-07-23 00:00:00.000,7,"Jul","Q3",2018,"Mon","23-Jul","23 Jul 18",204
2018-07-24 00:00:00.000,7,"Jul","Q3",2018,"Tue","24-Jul","24 Jul 18",205
2018-07-25 00:00:00.000,7,"Jul","Q3",2018,"Wed","25-Jul","25 Jul 18",206
2018-07-26 00:00:00.000,7,"Jul","Q3",2018,"Thu","26-Jul","26 Jul 18",207
2018-07-27 00:00:00.000,7,"Jul","Q3",2018,"Fri","27-Jul","27 Jul 18",208
2018-07-28 00:00:00.000,7,"Jul","Q3",2018,"Sat","28-Jul","28 Jul 18",209
2018-07-29 00:00:00.000,7,"Jul","Q3",2018,"Sun","29-Jul","29 Jul 18",210
2018-07-30 00:00:00.000,7,"Jul","Q3",2018,"Mon","30-Jul","30 Jul 18",211
2018-07-31 00:00:00.000,7,"Jul","Q3",2018,"Tue","31-Jul","31 Jul 18",212
2018-08-01 00:00:00.000,8,"Aug","Q3",2018,"Wed","01-Aug","1 Aug 18",213
2018-08-02 00:00:00.000,8,"Aug","Q3",2018,"Thu","02-Aug","2 Aug 18",214
2018-08-03 00:00:00.000,8,"Aug","Q3",2018,"Fri","03-Aug","3 Aug 18",215
2018-08-04 00:00:00.000,8,"Aug","Q3",2018,"Sat","04-Aug","4 Aug 18",216
2018-08-05 00:00:00.000,8,"Aug","Q3",2018,"Sun","05-Aug","5 Aug 18",217
2018-08-06 00:00:00.000,8,"Aug","Q3",2018,"Mon","06-Aug","6 Aug 18",218
2018-08-07 00:00:00.000,8,"Aug","Q3",2018,"Tue","07-Aug","7 Aug 18",219
2018-08-08 00:00:00.000,8,"Aug","Q3",2018,"Wed","08-Aug","8 Aug 18",220
2018-08-09 00:00:00.000,8,"Aug","Q3",2018,"Thu","09-Aug","9 Aug 18",221
2018-08-10 00:00:00.000,8,"Aug","Q3",2018,"Fri","10-Aug","10 Aug 18",222
2018-08-11 00:00:00.000,8,"Aug","Q3",2018,"Sat","11-Aug","11 Aug 18",223
2018-08-12 00:00:00.000,8,"Aug","Q3",2018,"Sun","12-Aug","12 Aug 18",224
2018-08-13 00:00:00.000,8,"Aug","Q3",2018,"Mon","13-Aug","13 Aug 18",225
2018-08-14 00:00:00.000,8,"Aug","Q3",2018,"Tue","14-Aug","14 Aug 18",226
2018-08-15 00:00:00.000,8,"Aug","Q3",2018,"Wed","15-Aug","15 Aug 18",227
2018-08-16 00:00:00.000,8,"Aug","Q3",2018,"Thu","16-Aug","16 Aug 18",228
2018-08-17 00:00:00.000,8,"Aug","Q3",2018,"Fri","17-Aug","17 Aug 18",229
2018-08-18 00:00:00.000,8,"Aug","Q3",2018,"Sat","18-Aug","18 Aug 18",230
2018-08-19 00:00:00.000,8,"Aug","Q3",2018,"Sun","19-Aug","19 Aug 18",231
2018-08-20 00:00:00.000,8,"Aug","Q3",2018,"Mon","20-Aug","20 Aug 18",232
2018-08-21 00:00:00.000,8,"Aug","Q3",2018,"Tue","21-Aug","21 Aug 18",233
2018-08-22 00:00:00.000,8,"Aug","Q3",2018,"Wed","22-Aug","22 Aug 18",234
2018-08-23 00:00:00.000,8,"Aug","Q3",2018,"Thu","23-Aug","23 Aug 18",235
2018-08-24 00:00:00.000,8,"Aug","Q3",2018,"Fri","24-Aug","24 Aug 18",236
2018-08-25 00:00:00.000,8,"Aug","Q3",2018,"Sat","25-Aug","25 Aug 18",237
2018-08-26 00:00:00.000,8,"Aug","Q3",2018,"Sun","26-Aug","26 Aug 18",238
2018-08-27 00:00:00.000,8,"Aug","Q3",2018,"Mon","27-Aug","27 Aug 18",239
2018-08-28 00:00:00.000,8,"Aug","Q3",2018,"Tue","28-Aug","28 Aug 18",240
2018-08-29 00:00:00.000,8,"Aug","Q3",2018,"Wed","29-Aug","29 Aug 18",241
2018-08-30 00:00:00.000,8,"Aug","Q3",2018,"Thu","30-Aug","30 Aug 18",242
2018-08-31 00:00:00.000,8,"Aug","Q3",2018,"Fri","31-Aug","31 Aug 18",243
2018-09-01 00:00:00.000,9,"Sep","Q3",2018,"Sat","01-Sep","1 Sep 18",244
2018-09-02 00:00:00.000,9,"Sep","Q3",2018,"Sun","02-Sep","2 Sep 18",245
2018-09-03 00:00:00.000,9,"Sep","Q3",2018,"Mon","03-Sep","3 Sep 18",246
2018-09-04 00:00:00.000,9,"Sep","Q3",2018,"Tue","04-Sep","4 Sep 18",247
2018-09-05 00:00:00.000,9,"Sep","Q3",2018,"Wed","05-Sep","5 Sep 18",248
2018-09-06 00:00:00.000,9,"Sep","Q3",2018,"Thu","06-Sep","6 Sep 18",249
2018-09-07 00:00:00.000,9,"Sep","Q3",2018,"Fri","07-Sep","7 Sep 18",250
2018-09-08 00:00:00.000,9,"Sep","Q3",2018,"Sat","08-Sep","8 Sep 18",251
2018-09-09 00:00:00.000,9,"Sep","Q3",2018,"Sun","09-Sep","9 Sep 18",252
2018-09-10 00:00:00.000,9,"Sep","Q3",2018,"Mon","10-Sep","10 Sep 18",253
2018-09-11 00:00:00.000,9,"Sep","Q3",2018,"Tue","11-Sep","11 Sep 18",254
2018-09-12 00:00:00.000,9,"Sep","Q3",2018,"Wed","12-Sep","12 Sep 18",255
2018-09-13 00:00:00.000,9,"Sep","Q3",2018,"Thu","13-Sep","13 Sep 18",256
2018-09-14 00:00:00.000,9,"Sep","Q3",2018,"Fri","14-Sep","14 Sep 18",257
2018-09-15 00:00:00.000,9,"Sep","Q3",2018,"Sat","15-Sep","15 Sep 18",258
2018-09-16 00:00:00.000,9,"Sep","Q3",2018,"Sun","16-Sep","16 Sep 18",259
2018-09-17 00:00:00.000,9,"Sep","Q3",2018,"Mon","17-Sep","17 Sep 18",260
2018-09-18 00:00:00.000,9,"Sep","Q3",2018,"Tue","18-Sep","18 Sep 18",261
2018-09-19 00:00:00.000,9,"Sep","Q3",2018,"Wed","19-Sep","19 Sep 18",262
2018-09-20 00:00:00.000,9,"Sep","Q3",2018,"Thu","20-Sep","20 Sep 18",263
2018-09-21 00:00:00.000,9,"Sep","Q3",2018,"Fri","21-Sep","21 Sep 18",264
2018-09-22 00:00:00.000,9,"Sep","Q3",2018,"Sat","22-Sep","22 Sep 18",265
2018-09-23 00:00:00.000,9,"Sep","Q3",2018,"Sun","23-Sep","23 Sep 18",266
2018-09-24 00:00:00.000,9,"Sep","Q3",2018,"Mon","24-Sep","24 Sep 18",267
2018-09-25 00:00:00.000,9,"Sep","Q3",2018,"Tue","25-Sep","25 Sep 18",268
2018-09-26 00:00:00.000,9,"Sep","Q3",2018,"Wed","26-Sep","26 Sep 18",269
2018-09-27 00:00:00.000,9,"Sep","Q3",2018,"Thu","27-Sep","27 Sep 18",270
2018-09-28 00:00:00.000,9,"Sep","Q3",2018,"Fri","28-Sep","28 Sep 18",271
2018-09-29 00:00:00.000,9,"Sep","Q3",2018,"Sat","29-Sep","29 Sep 18",272
2018-09-30 00:00:00.000,9,"Sep","Q3",2018,"Sun","30-Sep","30 Sep 18",273
2018-10-01 00:00:00.000,10,"Oct","Q4",2018,"Mon","01-Oct","1 Oct 18",274
2018-10-02 00:00:00.000,10,"Oct","Q4",2018,"Tue","02-Oct","2 Oct 18",275
2018-10-03 00:00:00.000,10,"Oct","Q4",2018,"Wed","03-Oct","3 Oct 18",276
2018-10-04 00:00:00.000,10,"Oct","Q4",2018,"Thu","04-Oct","4 Oct 18",277
2018-10-05 00:00:00.000,10,"Oct","Q4",2018,"Fri","05-Oct","5 Oct 18",278
2018-10-06 00:00:00.000,10,"Oct","Q4",2018,"Sat","06-Oct","6 Oct 18",279
2018-10-07 00:00:00.000,10,"Oct","Q4",2018,"Sun","07-Oct","7 Oct 18",280
2018-10-08 00:00:00.000,10,"Oct","Q4",2018,"Mon","08-Oct","8 Oct 18",281
2018-10-09 00:00:00.000,10,"Oct","Q4",2018,"Tue","09-Oct","9 Oct 18",282
2018-10-10 00:00:00.000,10,"Oct","Q4",2018,"Wed","10-Oct","10 Oct 18",283
2018-10-11 00:00:00.000,10,"Oct","Q4",2018,"Thu","11-Oct","11 Oct 18",284
2018-10-12 00:00:00.000,10,"Oct","Q4",2018,"Fri","12-Oct","12 Oct 18",285
2018-10-13 00:00:00.000,10,"Oct","Q4",2018,"Sat","13-Oct","13 Oct 18",286
2018-10-14 00:00:00.000,10,"Oct","Q4",2018,"Sun","14-Oct","14 Oct 18",287
2018-10-15 00:00:00.000,10,"Oct","Q4",2018,"Mon","15-Oct","15 Oct 18",288
2018-10-16 00:00:00.000,10,"Oct","Q4",2018,"Tue","16-Oct","16 Oct 18",289
2018-10-17 00:00:00.000,10,"Oct","Q4",2018,"Wed","17-Oct","17 Oct 18",290
2018-10-18 00:00:00.000,10,"Oct","Q4",2018,"Thu","18-Oct","18 Oct 18",291
2018-10-19 00:00:00.000,10,"Oct","Q4",2018,"Fri","19-Oct","19 Oct 18",292
2018-10-20 00:00:00.000,10,"Oct","Q4",2018,"Sat","20-Oct","20 Oct 18",293
2018-10-21 00:00:00.000,10,"Oct","Q4",2018,"Sun","21-Oct","21 Oct 18",294
2018-10-22 00:00:00.000,10,"Oct","Q4",2018,"Mon","22-Oct","22 Oct 18",295
2018-10-23 00:00:00.000,10,"Oct","Q4",2018,"Tue","23-Oct","23 Oct 18",296
2018-10-24 00:00:00.000,10,"Oct","Q4",2018,"Wed","24-Oct","24 Oct 18",297
2018-10-25 00:00:00.000,10,"Oct","Q4",2018,"Thu","25-Oct","25 Oct 18",298
2018-10-26 00:00:00.000,10,"Oct","Q4",2018,"Fri","26-Oct","26 Oct 18",299
2018-10-27 00:00:00.000,10,"Oct","Q4",2018,"Sat","27-Oct","27 Oct 18",300
2018-10-28 00:00:00.000,10,"Oct","Q4",2018,"Sun","28-Oct","28 Oct 18",301
2018-10-29 00:00:00.000,10,"Oct","Q4",2018,"Mon","29-Oct","29 Oct 18",302
2018-10-30 00:00:00.000,10,"Oct","Q4",2018,"Tue","30-Oct","30 Oct 18",303
2018-10-31 00:00:00.000,10,"Oct","Q4",2018,"Wed","31-Oct","31 Oct 18",304
2018-11-01 00:00:00.000,11,"Nov","Q4",2018,"Thu","01-Nov","1 Nov 18",305
2018-11-02 00:00:00.000,11,"Nov","Q4",2018,"Fri","02-Nov","2 Nov 18",306
2018-11-03 00:00:00.000,11,"Nov","Q4",2018,"Sat","03-Nov","3 Nov 18",307
2018-11-04 00:00:00.000,11,"Nov","Q4",2018,"Sun","04-Nov","4 Nov 18",308
2018-11-05 00:00:00.000,11,"Nov","Q4",2018,"Mon","05-Nov","5 Nov 18",309
2018-11-06 00:00:00.000,11,"Nov","Q4",2018,"Tue","06-Nov","6 Nov 18",310
2018-11-07 00:00:00.000,11,"Nov","Q4",2018,"Wed","07-Nov","7 Nov 18",311
2018-11-08 00:00:00.000,11,"Nov","Q4",2018,"Thu","08-Nov","8 Nov 18",312
2018-11-09 00:00:00.000,11,"Nov","Q4",2018,"Fri","09-Nov","9 Nov 18",313
2018-11-10 00:00:00.000,11,"Nov","Q4",2018,"Sat","10-Nov","10 Nov 18",314
2018-11-11 00:00:00.000,11,"Nov","Q4",2018,"Sun","11-Nov","11 Nov 18",315
2018-11-12 00:00:00.000,11,"Nov","Q4",2018,"Mon","12-Nov","12 Nov 18",316
2018-11-13 00:00:00.000,11,"Nov","Q4",2018,"Tue","13-Nov","13 Nov 18",317
2018-11-14 00:00:00.000,11,"Nov","Q4",2018,"Wed","14-Nov","14 Nov 18",318
2018-11-15 00:00:00.000,11,"Nov","Q4",2018,"Thu","15-Nov","15 Nov 18",319
2018-11-16 00:00:00.000,11,"Nov","Q4",2018,"Fri","16-Nov","16 Nov 18",320
2018-11-17 00:00:00.000,11,"Nov","Q4",2018,"Sat","17-Nov","17 Nov 18",321
2018-11-18 00:00:00.000,11,"Nov","Q4",2018,"Sun","18-Nov","18 Nov 18",322
2018-11-19 00:00:00.000,11,"Nov","Q4",2018,"Mon","19-Nov","19 Nov 18",323
2018-11-20 00:00:00.000,11,"Nov","Q4",2018,"Tue","20-Nov","20 Nov 18",324
2018-11-21 00:00:00.000,11,"Nov","Q4",2018,"Wed","21-Nov","21 Nov 18",325
2018-11-22 00:00:00.000,11,"Nov","Q4",2018,"Thu","22-Nov","22 Nov 18",326
2018-11-23 00:00:00.000,11,"Nov","Q4",2018,"Fri","23-Nov","23 Nov 18",327
2018-11-24 00:00:00.000,11,"Nov","Q4",2018,"Sat","24-Nov","24 Nov 18",328
2018-11-25 00:00:00.000,11,"Nov","Q4",2018,"Sun","25-Nov","25 Nov 18",329
2018-11-26 00:00:00.000,11,"Nov","Q4",2018,"Mon","26-Nov","26 Nov 18",330
2018-11-27 00:00:00.000,11,"Nov","Q4",2018,"Tue","27-Nov","27 Nov 18",331
2018-11-28 00:00:00.000,11,"Nov","Q4",2018,"Wed","28-Nov","28 Nov 18",332
2018-11-29 00:00:00.000,11,"Nov","Q4",2018,"Thu","29-Nov","29 Nov 18",333
2018-11-30 00:00:00.000,11,"Nov","Q4",2018,"Fri","30-Nov","30 Nov 18",334
2018-12-01 00:00:00.000,12,"Dec","Q4",2018,"Sat","01-Dec","1 Dec 18",335
2018-12-02 00:00:00.000,12,"Dec","Q4",2018,"Sun","02-Dec","2 Dec 18",336
2018-12-03 00:00:00.000,12,"Dec","Q4",2018,"Mon","03-Dec","3 Dec 18",337
2018-12-04 00:00:00.000,12,"Dec","Q4",2018,"Tue","04-Dec","4 Dec 18",338
2018-12-05 00:00:00.000,12,"Dec","Q4",2018,"Wed","05-Dec","5 Dec 18",339
2018-12-06 00:00:00.000,12,"Dec","Q4",2018,"Thu","06-Dec","6 Dec 18",340
2018-12-07 00:00:00.000,12,"Dec","Q4",2018,"Fri","07-Dec","7 Dec 18",341
2018-12-08 00:00:00.000,12,"Dec","Q4",2018,"Sat","08-Dec","8 Dec 18",342
2018-12-09 00:00:00.000,12,"Dec","Q4",2018,"Sun","09-Dec","9 Dec 18",343
2018-12-10 00:00:00.000,12,"Dec","Q4",2018,"Mon","10-Dec","10 Dec 18",344
2018-12-11 00:00:00.000,12,"Dec","Q4",2018,"Tue","11-Dec","11 Dec 18",345
2018-12-12 00:00:00.000,12,"Dec","Q4",2018,"Wed","12-Dec","12 Dec 18",346
2018-12-13 00:00:00.000,12,"Dec","Q4",2018,"Thu","13-Dec","13 Dec 18",347
2018-12-14 00:00:00.000,12,"Dec","Q4",2018,"Fri","14-Dec","14 Dec 18",348
2018-12-15 00:00:00.000,12,"Dec","Q4",2018,"Sat","15-Dec","15 Dec 18",349
2018-12-16 00:00:00.000,12,"Dec","Q4",2018,"Sun","16-Dec","16 Dec 18",350
2018-12-17 00:00:00.000,12,"Dec","Q4",2018,"Mon","17-Dec","17 Dec 18",351
2018-12-18 00:00:00.000,12,"Dec","Q4",2018,"Tue","18-Dec","18 Dec 18",352
2018-12-19 00:00:00.000,12,"Dec","Q4",2018,"Wed","19-Dec","19 Dec 18",353
2018-12-20 00:00:00.000,12,"Dec","Q4",2018,"Thu","20-Dec","20 Dec 18",354
2018-12-21 00:00:00.000,12,"Dec","Q4",2018,"Fri","21-Dec","21 Dec 18",355
2018-12-22 00:00:00.000,12,"Dec","Q4",2018,"Sat","22-Dec","22 Dec 18",356
2018-12-23 00:00:00.000,12,"Dec","Q4",2018,"Sun","23-Dec","23 Dec 18",357
2018-12-24 00:00:00.000,12,"Dec","Q4",2018,"Mon","24-Dec","24 Dec 18",358
2018-12-25 00:00:00.000,12,"Dec","Q4",2018,"Tue","25-Dec","25 Dec 18",359
2018-12-26 00:00:00.000,12,"Dec","Q4",2018,"Wed","26-Dec","26 Dec 18",360
2018-12-27 00:00:00.000,12,"Dec","Q4",2018,"Thu","27-Dec","27 Dec 18",361
2018-12-28 00:00:00.000,12,"Dec","Q4",2018,"Fri","28-Dec","28 Dec 18",362
2018-12-29 00:00:00.000,12,"Dec","Q4",2018,"Sat","29-Dec","29 Dec 18",363
2018-12-30 00:00:00.000,12,"Dec","Q4",2018,"Sun","30-Dec","30 Dec 18",364
2018-12-31 00:00:00.000,12,"Dec","Q4",2018,"Mon","31-Dec","31 Dec 18",365
