iso_code,continent,location,date,Total cases,New cases,New cases smoothed,Total deaths,New deaths,New deaths smoothed,Total cases per million,New cases per million,New cases smoothed per million,Total deaths per million,New deaths per million,New deaths smoothed per million,Reproduction rate,ICU patients,ICU patients per million,Hospital patients,Hospital patients per million,Weekly ICU admissions,Weekly ICU admissisions per million,weekly_hosp_admissions,Weekly hospital admissions per million,new_tests,total_tests,Total tests per thousand,New tests per thousands,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,Total vaccinations per hundred,People vaccinated per hundred,People fully vaccinated per hundred,New vaccinations smoothed per million,stringency_index,Population,Population density,Median age,Aged 65 and older,Aged 70 and old,GDP per capita,Extreme poverty,Cardiovascular death rate,Diabetes prevalence,Female smoking rate,Male smoking rate,Handwashing facilities availalbe,Hospital beds per thousand,Life expectancy,human_development_index
"TLS","Asia","Timor",2020-05-19 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-20 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-21 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-22 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-23 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-24 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-25 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-26 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,66.67,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-27 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-28 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-29 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-30 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-05-31 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-01 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-02 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-03 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-04 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-05 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-06 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-07 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-08 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-09 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-10 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-11 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-12 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-13 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-14 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-15 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-16 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-17 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-18 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-19 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-20 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-21 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-22 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-23 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-24 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-25 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-26 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-27 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-28 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-29 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-06-30 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-01 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-02 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-03 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-04 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-05 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-06 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-07 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-08 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-09 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-10 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-11 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-12 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-13 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-14 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-15 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-16 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-17 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-18 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-19 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-20 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-21 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-22 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-23 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-24 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-25 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-26 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-27 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-28 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-29 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-30 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-07-31 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-01 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-02 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-03 00:00:00.000,24,0,0,,,0,18.203,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-11 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-12 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-13 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-14 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-15 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-16 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-17 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-18 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-19 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-20 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-08-21 00:00:00.000,25,0,0,,,0,18.962,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-03 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-04 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-05 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-06 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-07 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-08 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
"TLS","Asia","Timor",2020-09-09 00:00:00.000,27,0,0,,,0,20.479,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,29.63,1318442,87.176,18,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606
