name,location,date,text,municipality,hashtags,polarity score
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-22 10:57:35.000,"@ngcangam Please report damaged transformers to Eskom Customer Services on 0860037566","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-22 10:00:04.000,"Do you qualify for Free Basic Electricity (FBE)? 

If you are not sure, contact your local municipality to find out… https://t.co/T9YoBpLMw2","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-22 08:28:43.000,"Volksrust Town &amp; Vukuzakhe Emergency Outage – 22 June 2020

On 21 June 2020, customers in Volksrust were affected b… https://t.co/ILGkdWhVTP","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-22 08:00:18.000,"As they grow up, kids often want to help out around the house. This may be with something as simple as changing a l… https://t.co/OkQczbhzfX","","",0.4588
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-21 12:15:14.000,"@NkitleModiba @CityofJoburgZA Call re-logged with new ref no 357660217. First two references rejected due to low bu… https://t.co/wUnVEjBF6v","","",-0.765
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-21 11:37:26.000,"@NkitleModiba @CityofJoburgZA Thanks. We will follow up.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-21 10:00:57.000,"Be an active community member and help us prevent or minimise load reduction in your area by reporting illegal conn… https://t.co/OloZ30eXRS","","",0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 15:02:55.000,"@Ayrtonjp007 Please note that electricity in PMB is not supplied by Eskom but by Msunduzi Municipality","","",0.1655
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 11:06:08.000,"@Mello_Blac @Msibi_Teesa @Miss_Roxxx Prepaid pricing is based on usage/ consumption rate. 

For comprehensive infor… https://t.co/IvwSGkZybk","","",0.25
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 10:43:45.000,"@Cyphosa Please provide the area as well as details of the employees requesting bribery -  for investigation","","",0.5267
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 10:08:52.000,"@sikabopa The R6000 is a tamper fine that is charge for connecting illegally and not the cost for the replacement o… https://t.co/pg8edzSqRR","","",0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 10:00:30.000,"Eskom wishes to warn the public against falling victim to recruitment scams.  All Eskom vacanicies are advertised o… https://t.co/78J6mNAYu2","","",-0.743
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 09:55:50.000,"@somadodafikeni Prepaid pricing is based on usage/ consumption rate. 

For comprehensive information about how ""Pre… https://t.co/dAYOc2b0V0","","",0.25
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 09:46:36.000,"@yando_88 Prepaid pricing is based on usage/ consumption rate. 
For comprehensive information about how ""Prepaid el… https://t.co/MtusH7ZhMi","","",0.25
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-20 07:18:53.000,"RT @CoE_Call_Centre: Boksburg, power outage due to high voltage our techs are already working on the fault.","","",-0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-19 15:50:38.000,"RT @CityTshwane: A massive joint operation between @TMPDSafety, @SAPoliceService &amp; Energy and Electricity Division to disconnect illegal co…","","",-0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-19 12:00:11.000,"Building under Eskom power lines poses a serious danger to the members of the community and is not permitted as hig… https://t.co/kdZ9Jtwj1K","","",-0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-19 10:00:36.000,"Power tools can look like fun to children. But they need to know that these are not toys and such tools should be k… https://t.co/bJzJy6p4AN","","",0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-19 08:00:24.000,"Buy only legal prepaid tokens.  Tokens purchased from illegal vendors will not register on the Eskom system, indica… https://t.co/5N4a0vgbxv","","",-0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-18 13:17:56.000,"@Themba___Mhlong @DjMaphorisa Usually the R6k is charged for a meter that has been bypassed or connected illegally.… https://t.co/PuYj9ai2XM","","",-0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-18 10:00:10.000,"Make sure you always use electricity safely to avoid electricity related injuries or fatalities.  Do not connect mu… https://t.co/0QHi44B2Bf","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-18 08:00:37.000,"Even though it is bitterly cold but you don' t have to freeze your toes off ❄️☃️! Pull on those gloves, scarves and… https://t.co/pX613xV71P","","",-0.2481
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 18:08:18.000,"RT @City_Ekurhuleni: 🔺Demand for power🔌💡 is high ❗️. Please switch off all non essential appliances and lights to avoid service interruptio…","","",0.0258
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 17:49:55.000,"@AdvoBarryRoux Eskom is responding to all faults, including Protea Glen. We are experiencing high call volumes due… https://t.co/TbWKGS1nBz","","",-0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 16:23:59.000,"@MalitsatsiJ No. Customers must not pay technicians. Any amounts due to Eskom must be paid into the Eskom banking a… https://t.co/UlievBTJK0","","",-0.2273
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 14:30:03.000,"Eskom wishes to warn the public about recruitment scams. Scamsters pray on vulnerable job seekers. All Eskom vacanc… https://t.co/bD6rxGZIKh","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 14:04:31.000,"RT @CityPowerJhb: An empty house was found with bundles of cables by City Power during an operation to cut off illegal connections in Marik…","","",-0.7579
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 12:30:30.000,"Keeping children safe around electricity also means that parents and guardians need to proactively live by example… https://t.co/qaVAFYHrPP","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 10:21:22.000,"@Eskom_SA 
High call volumes 

We are experiencing high call volumes due to network failures as a result of overloa… https://t.co/hbsbK5u2km","","",-0.4588
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 08:30:30.000,"Allow the warm winter sunlight to flood and warm up your home during the day and later draw the curtains to keep he… https://t.co/R82WYG9AZc","","",0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-17 06:30:53.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes  and faults to Cust… https://t.co/mir7N3Ln80","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 16:00:03.000,"What to do &amp; what to look for when experiencing power failure. Details: https://t.co/mAanpAEN8S https://t.co/JaCWhYj6It","","",-0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 13:00:04.000,"Illegal electricity tokens/vouchers don't register on the Eskom system hence, your account will reflect a poor buyi… https://t.co/JE6TeWdPve","","",-0.7717
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 11:23:32.000,"RT @CityPowerJhb: Another mini-substation blew up and caught fire in Alexandra due to overloading caused by illegal connections. This one b…","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 10:01:06.000,"The cold has really set in across the country.  Keep your children safe around heaters and heat your home with safe… https://t.co/hQHPayXIyA","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 08:53:17.000,"RT @EmfuleniLM: Electricity Grid Under Pressure. Town Substation Update. Residents and businesses urged to use electricity sparingly by swi…","","",-0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-16 07:00:23.000,"Eskom intensifies efforts to distribute free basic electricity to indigent households.  If you are not sure if you… https://t.co/EEBxgVIIoE","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-15 19:59:58.000,"RT @SikonathiM: It is with regret that @Eskom_SA announces the shooting and murder of two security guards at Phillipi in the Western Cape w…","","",-0.7269
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-14 13:03:02.000,"Supply restored. https://t.co/vOQJOmH9lG","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-14 13:00:03.000,"Buy only legal prepaid tokens.  Tokens purchased from illegal vendors will not register on the Eskom system, indica… https://t.co/mx4muXIiQH","","",-0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-14 11:48:01.000,"Paulshof update:   Transformer  tripped. Technicians dispatched to site. No ETR as yet. We apologise for the inconvenience.","","",-0.2732
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-14 10:00:28.000,"Do you qualify for Free Basic Electricity (FBE)? 

If you are not sure, contact your local municipality to find out… https://t.co/JACHAoMi5h","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-14 07:18:13.000,"@jessica91324798 Hi Jessica, pls log an emergency call on 0860037566. They will require the full street address.","","",-0.3182
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-13 18:40:23.000,"RT @CityPowerJhb: Region A
Planned outage scheduled for the 18th of June 2020. See attached for areas to be affected. ^NN https://t.co/qaes…","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-13 16:00:47.000,"Various ways to pay your electricity bill: 

👉🏽Your banking app
👉🏽 EasyPay site https://t.co/zXNTlOm35v    
👉🏽 Pay@… https://t.co/eU1SQWcwNO","","",-0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-13 11:15:51.000,"While kids fulfill their time playing, let’s ensure our homes and environments are safe and kid friendly. Report an… https://t.co/TByibj0PL3","","",0.9081
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 17:56:14.000,"RT @City_Ekurhuleni: CALL CENTRE LINES DOWN
Please note that the City’s services call centre lines are down. In the interim, please report…","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 14:00:30.000,"Eskom intensifies efforts to distribute free basic electricity to indigent households.  If you are not sure if you… https://t.co/mMovwg5g5D","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 12:47:46.000,"@GertcsZA @LeandiB89 Welcome","","",0.4588
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 12:41:45.000,"@MsChaka8 Please relog the fault for assistance","","",-0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 12:06:13.000,"@LeandiB89 @GertcsZA Technicians on site - no etr at present","","",-0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 10:41:30.000,"Our youth are our future! Let’s ensure the safety of our children outside our homes. Teach them to look up for any… https://t.co/YjYWwLKcUs","","",0.69
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 10:28:29.000,"@GertcsZA Eskom is aware of a fault experienced on Tfmr 1217/HORNBILL/ and is attending to it. Enquiries 0860037566","","",-0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 08:00:03.000,"It is bitterly cold but you don' t have to freeze your toes off! Dress warmly, stay cozy, cuddle up with a cup of h… https://t.co/lNxgFD5QT7","","",0.484
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-12 06:01:00.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes  and faults to Cust… https://t.co/2BaqhR2rSs","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-11 15:21:14.000,"Note*: If you are using combust fuels (such as gas heater or fire place) ensure that an airbrick is situated near t… https://t.co/KBtk1Do01Z","","",0.0516
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-11 08:34:02.000,"This youth month make sure you keep the future leaders of our country safe and away from live electricity connectio… https://t.co/2OgDG6Mf83","","",0.6369
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-10 16:00:41.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes  and faults to Cust… https://t.co/nxVdp8E3x7","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-10 14:00:12.000,"Building under Eskom power lines poses a serious danger to the members of the community and is not permitted as hig… https://t.co/mpVJMpnBNj","","",-0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-10 12:00:24.000,"It is a criminal offence to break or steal covers of meter boxes, sub-stations or other Eskom infrastructure. Makin… https://t.co/0W75C5OcCl","","",-0.8316
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-10 11:38:06.000,"RT @Exposcience: Congrats to South Africa's Tamzhin Valentine (second from left) from Spurwing Primary School who also represented the Stel…","","",0.5267
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-10 08:00:06.000,"Water is a powerful conductor of electricity. 

Keep electrical appliances far away from sinks, bathtubs, showers a… https://t.co/OrJzk5LWgm","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 19:29:59.000,"@2mee_ R6000 is the tamper fee for connecting illegally - which is usually determined after an audit on your system… https://t.co/GemOT0YHNV","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 16:25:34.000,"RT @Exposcience: Our youth has shown that they can find solutions to the many problems the world is facing, like COVID-19.

Register to tak…","","",0.128
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 14:30:20.000,"Beware of criminals posing as Eskom employees.

Report suspicious Eskom personnel and criminal activities to Eskom… https://t.co/N31632eKRn","","",-0.8625
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 10:30:42.000,"Eskom wishes to warn the public against falling victim to recruitment scams.  All Eskom vacanicies are advertised o… https://t.co/4QICabq3Yw","","",-0.743
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 08:30:35.000,"Not sure if you qualify for Free Basic Electricity?  Contact your local municipality (even if you are a direct Esko… https://t.co/lr3PebxJXH","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 06:30:48.000,"Load reduction is implemented to avoid network overloading.  Please play your part to reduce the impact of load red… https://t.co/EE9rh6MpbT","","",0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-09 05:40:56.000,"@kim16278690 Hi, thanks for the alert. This is referred to as ghost vending and is an illegal activity. We will ref… https://t.co/m0JFgTDHE1","","",-0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-08 14:00:25.000,"Choose to do the right thing.  Purchase only legal electricity vouchers from authorised vendors.

Please report gho… https://t.co/ZEne6GYnEz","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-08 08:00:07.000,"Whilst many of us are still working and schooling from home allow warm sunlight in during the wintery days and draw… https://t.co/hAYXLtHHh7","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 14:30:52.000,"@Luupablo No. Please report these people to Eskom Crime Line 0800 11 27 22 (toll-free). Eskom technicians are not a… https://t.co/a5icFSvUnR","","",-0.5267
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 13:00:04.000,"Purchase only legal electricity vouchers from authorised vendors.

Please report ghost vending and illegal vouchers… https://t.co/gN6I9hpZE9","","",-0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 12:48:29.000,"@EvatonForum @EmfuleniLM Hi, please report damaged transformers to your supplier. If your area is supplied by Eskom call 0860037566","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 10:00:02.000,"Procurement Scam Alert

Be aware of procurement scams, whereby fraudsters pretend to be from Eskom Supply Chain Man… https://t.co/RlR6v6MsCg","","",-0.8779
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 08:13:09.000,"@MbalenhleNgobe3 Pls forward us your reference number and we will follow up","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 07:00:03.000,"Customers are urged to report any unsafe/dangerous low hanging power lines or emergency situations to Eskom Custome… https://t.co/wR4HoDJYTR","","",-0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-06 09:43:04.000,"Make sure that you and your family know how to work with electricity safely at home https://t.co/JV444l6Kis https://t.co/3TfsvGlY5O","","",0.6705
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-06 06:45:06.000,"Please make sure that you log a call with Customer Services in order to be assisted with an Eskom query/fault/outag… https://t.co/DQh9MYvppP","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 15:37:31.000,"Be an active community member and help us prevent or minimise load reduction in your area by reporting illegal conn… https://t.co/8guNrH9ahc","","",0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 13:56:12.000,"Group Chief Executive Andre de Ruyter and his Executive Team engaged with employees at Matla Power Station.  This w… https://t.co/xRQeaWu7Ww","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 12:57:39.000,"Illegal connections pose a great risk as they overload the system, which often causes equipment failure and interru… https://t.co/QeMR6EPdnw","","",-0.7506
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 08:15:01.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/CTfplZQXod","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 16:00:36.000,"What to do and what to look for when experiencing a power failure https://t.co/mAanpAEN8S https://t.co/o86C8Aqn2Z","","",-0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 15:25:18.000,"@Xquisite_KushM @immwk Fault was closed as it was said to be restored.  Another fault was reported today ref no 355000377","","",-0.6369
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 14:00:23.000,"Cable theft is one of the main reasons for constant power outages. 

Be an active citizen and report cable theft to… https://t.co/FxYNi3AJMA","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 13:45:34.000,"@Xquisite_KushM @immwk Good day, pls send us a reference number so that we can follow up.  If you don't have a refe… https://t.co/3A8qPjomru","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 10:00:05.000,"Don't overload plugs!

When several appliances run for too long on a single plug they can overheat and cause a fire… https://t.co/l6oiTrQ4kX","","",0.3404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 09:05:29.000,"@ArnoldLyon2 Pls forward us your reference number and we will follow up","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 08:15:01.000,"Climbing on any electrical structure/infrastructure is not only illegal but also very dangerous. It could lead to s… https://t.co/2FzBhcALFW","","",-0.5614
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 08:00:04.000,"1 of our biggest priorities is to warn the public about the dangers of the unsafe use of electricity and contact wi… https://t.co/C1sNdiFKem","","",-0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 07:43:28.000,"RT @MorningLiveSABC: Eskom has revised its load shedding projections after managing to get in vital maintenance during the lockdown.
Eskom…","","",0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 16:46:40.000,"@RutterGrant Customer Services says technicians are on site but there is no ETR.","","",-0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 16:20:58.000,"@NchabelengC For any technical problems with regards to MyEskom Customer App, please call 0860037566 or send an ema… https://t.co/XEl4A68mxn","","",-0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 15:00:21.000,"Be an active community member and help us prevent or minimise load reduction in your area by reporting illegal conn… https://t.co/ScwthhjnaC","","",0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 14:00:05.000,"@iamheger @Mlaga_Bonganii Good day, pls send us a reference number so that we can follow up.  If you don't have a r… https://t.co/FKtiVJWh83","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 13:57:52.000,"@cassorella @CityofJoburgZA Good day, pls send us a reference number so that we can follow up.  If you don't have a… https://t.co/KFiD4zpr2S","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 13:49:49.000,"@theolsgx Good day, pls send us a reference number so that we can follow up.  If you don't have a reference number,… https://t.co/P81W6WccR8","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 07:29:06.000,"Please make sure that you log a call with Customer Services in order to be assisted with an Eskom query/fault/outag… https://t.co/i5mbcY8zkm","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-02 12:20:03.000,"Do you qualify for Free Basic Electricity (FBE)? 

If you are not sure, contact your local municipality to find out… https://t.co/3Qh5teddk3","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-02 08:05:02.000,"Various ways to pay your electricity bill: 

👉🏽Your banking app
👉🏽 EasyPay site https://t.co/zXNTlOm35v   
👉🏽 Pay@'… https://t.co/VbpToOfyCW","","",-0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-02 06:15:04.000,"Choose to stay connected by paying your electricity account on time. Failure to pay will result in the disconnectio… https://t.co/SMm0JQZhoi","","",-0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-01 16:30:31.000,"Please make sure that you log a call with Customer Services in order to be assisted with an Eskom query/fault/outag… https://t.co/iPOULmSEKC","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-01 14:05:49.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/xCshSxSsKa","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-01 13:00:18.000,"Often times, children pay the price for illegal connections when they touch carelessly laid &amp; unsafe cables left by… https://t.co/pmCrpLHPWI","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-01 11:01:35.000,"Do you know that illegal connections lead to network overload? Avoid connecting illegally and help us prevent or mi… https://t.co/mXL3jK85RL","","",-0.6705
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-01 08:30:04.000,"Books &amp; board games are a great way to keep your kids safe and occupied away from electrical appliances, cords and… https://t.co/HFfvlyzPAY","","",0.7906
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 15:26:42.000,"@reneilwemarota1 Thanks.  Please verify the reference number.  It should be 9 digits and not 10.","","",0.6705
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 14:09:21.000,"@reneilwemarota1 Hi, please forward us the reference number or call Eskom  crime line 0800 11 27 22","","",-0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 13:00:33.000,"Buy only legal prepaid electricity tokens
 
A legal vendor will sell you the correct amount of electricity you paid… https://t.co/c0ylzyN0wH","","",0.25
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 12:22:44.000,"@LondaMavundla Thanks for the positive feedback. We have forwarded your compliment to his manager.","","",0.8625
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 12:04:26.000,"@MelissaGoba Pls provide us with your reference number and we will follow up.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 12:02:53.000,"@SophiaSo_Phly Eskom is not loadshedding. Please report power outages to Customer Services on 0860037566.","","",-0.2411
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 11:16:00.000,"Teaching kids about electrical safety will save them tomorrow. When with them, point out overhead power lines outsi… https://t.co/HlADGIXNzV","","",0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 16:11:02.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/vOuhvaBMez","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 13:26:47.000,"@Xquisite_KushM Thanks. Escalated.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 13:06:22.000,"@chuener Feedback from Customer Services : Faulty transformer, but an audit needs to be done first and they can onl… https://t.co/Y3ULcU2oGI","","",-0.1655
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 11:38:11.000,"@Xquisite_KushM Pls forward us your reference number and we will follow up with Customer Services","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 10:39:42.000,"@tiko_shimange @FNBSA Your second purchase moved to block 2 which is slightly expensive. https://t.co/dKmjANo3u7","","",-0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 10:37:37.000,"@spyda501 Yes, Eskom price increase was implemented from 1 April 2020. https://t.co/djRLB5y1WU","","",0.6124
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 10:34:18.000,"@Bella69Jess Hi, please report damaged mini substations to 0860037566","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 10:31:52.000,"@martinrapatla Please download and log a call on MyEskom Customer App available from Play Store.","","",0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 10:15:00.000,"Many illegal connections are in reachable places and can hurt children. Preserve a safe environment and report ille… https://t.co/0uFuPQKi2y","","",-0.6249
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 09:59:13.000,"Emfuleni Local Municipality outages (Vaal area) 

Eskom  restored supply to Emfuleni's Sonland bulk supply after re… https://t.co/NTOpEaPuxe","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 07:03:05.000,"Cable theft is one of the main reasons for constant power outages and inconvenience to paying customers - leaving… https://t.co/CPweiAAybC","","",-0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 18:30:33.000,"Power Alert: 29 May 2020, 20:00

The electricity grid is currently stable. Thank you for using electricity efficien… https://t.co/pQgpApuFqn","","",0.7096
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 15:05:40.000,"Power Alert:  29 May 2020, 17:05

Our power system is under severe pressure.  Please switch off all unnecessary lig… https://t.co/7ipqBaLgUO","","",-0.0772
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 12:37:01.000,"@Blue_Mlambo We are not loadshedding. Please call your service provider if experiencing a power failure. If service… https://t.co/kCs1aYrm36","","",-0.6442
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 12:28:07.000,"Water is a powerful conductor of electricity. 

Keep electrical appliances far away from sinks, bathtubs, showers a… https://t.co/m4r1FG1X8n","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 11:58:18.000,"@MelissaGoba Please report faults to Customer Services on 0860037566 / SMS 35328 / Email customerservices@eskom.co.… https://t.co/KqmK8EQ1lT","","",-0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 10:29:01.000,"Whilst working from home allow warm sunlight in during the wintery days and draw curtains to keep heat in.… https://t.co/4QRvBHEgmh","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 08:30:08.000,"Do you know who supplies your electricity? If not sure, check your electricity account or prepaid token to verify y… https://t.co/KdgV93TEle","","",-0.2411
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 19:02:16.000,"Power Alert: 28 May 2020 21:00

The electricity grid is currently stable 
Thank you for using electricity efficient… https://t.co/W08w2THjY3","","",0.7096
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 16:45:32.000,"Customers are urged to report any unsafe/dangerous low hanging cables or emergency situations to Eskom Customer Ser… https://t.co/pLXIh86qBM","","",-0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 15:30:25.000,"Power Alert:  28 May 2020  17:30

Our power system is under severe pressure.  Please switch off all unnecessary lig… https://t.co/MlMcwTehQP","","",-0.0772
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 14:00:06.000,"Procurement Scam Alert

Be aware of procurement scams, whereby fraudsters pretend to be from Eskom Supply Chain Man… https://t.co/P4r3taOvnP","","",-0.8779
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 12:00:53.000,"Choose to do the right thing.  Purchase only legal electricity vouchers from authorised vendors.

Please report gho… https://t.co/Ki3eGFuG8O","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 11:31:24.000,"RT @EmfuleniLM: UNPLANNED POWER OUTAGES DUE TO INCREASED CONSUMPTION. https://t.co/YO1dt73HBj","","",0.4278
