venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,cantidad,precio_venta,descuento,Year,IngresoPorVenta
1377,1007,4,2018-02-01 00:00:00.000,2018-02-03 00:00:00.000,2018-02-03 00:00:00.000,2,7,2,130,1,919.99,0.05,2018,"873,99"
1377,1007,4,2018-02-01 00:00:00.000,2018-02-03 00:00:00.000,2018-02-03 00:00:00.000,2,7,3,48,1,1499.99,0.07,2018,"1394,99"
1377,1007,4,2018-02-01 00:00:00.000,2018-02-03 00:00:00.000,2018-02-03 00:00:00.000,2,7,4,188,2,3499.99,0.07,2018,"6509,98"
1381,680,4,2018-02-05 00:00:00.000,2018-02-06 00:00:00.000,2018-02-08 00:00:00.000,2,7,1,274,2,229.99,0.2,2018,"367,98"
1381,680,4,2018-02-05 00:00:00.000,2018-02-06 00:00:00.000,2018-02-08 00:00:00.000,2,7,2,214,2,899.99,0.1,2018,"1619,98"
1384,1126,4,2018-02-08 00:00:00.000,2018-02-10 00:00:00.000,2018-02-09 00:00:00.000,2,7,1,32,1,469.99,0.07,2018,"437,09"
1384,1126,4,2018-02-08 00:00:00.000,2018-02-10 00:00:00.000,2018-02-09 00:00:00.000,2,7,2,142,2,3199.99,0.1,2018,"5759,98"
1384,1126,4,2018-02-08 00:00:00.000,2018-02-10 00:00:00.000,2018-02-09 00:00:00.000,2,7,3,89,1,209.99,0.1,2018,"188,99"
1384,1126,4,2018-02-08 00:00:00.000,2018-02-10 00:00:00.000,2018-02-09 00:00:00.000,2,7,4,97,1,349.99,0.05,2018,"332,49"
1387,11,4,2018-02-09 00:00:00.000,2018-02-11 00:00:00.000,2018-02-11 00:00:00.000,2,7,1,106,1,449.99,0.1,2018,"404,99"
1388,323,4,2018-02-09 00:00:00.000,2018-02-12 00:00:00.000,2018-02-12 00:00:00.000,2,7,1,251,1,2999.99,0.1,2018,"2699,99"
1389,491,4,2018-02-11 00:00:00.000,2018-02-12 00:00:00.000,2018-02-14 00:00:00.000,2,7,1,85,2,329.99,0.1,2018,"593,98"
1389,491,4,2018-02-11 00:00:00.000,2018-02-12 00:00:00.000,2018-02-14 00:00:00.000,2,7,2,171,2,3199.99,0.05,2018,"6079,98"
1389,491,4,2018-02-11 00:00:00.000,2018-02-12 00:00:00.000,2018-02-14 00:00:00.000,2,7,3,227,1,319.99,0.07,2018,"297,59"
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,1,41,2,1469.99,0.05,2018,"2792,98"
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,2,27,2,999.99,0.05,2018,"1899,98"
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,3,306,1,899.99,0.1,2018,"809,99"
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,4,104,1,481.99,0.05,2018,"457,89"
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,5,147,2,1799.99,0.1,2018,"3239,98"
1391,914,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,7,1,223,2,529.99,0.07,2018,"985,78"
1391,914,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,7,2,295,2,319.99,0.2,2018,"511,98"
1391,914,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,7,3,277,1,369.99,0.2,2018,"295,99"
1393,547,4,2018-02-14 00:00:00.000,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,2,7,1,92,1,209.99,0.07,2018,"195,29"
1393,547,4,2018-02-14 00:00:00.000,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,2,7,2,82,1,659.99,0.07,2018,"613,79"
1393,547,4,2018-02-14 00:00:00.000,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,2,7,3,47,2,5299.99,0.05,2018,"10069,98"
1393,547,4,2018-02-14 00:00:00.000,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,2,7,4,268,2,159.99,0.05,2018,"303,98"
1396,856,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,2,7,1,57,1,1999.99,0.05,2018,"1899,99"
1396,856,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,2,7,2,181,1,2199.99,0.2,2018,"1759,99"
1401,15,4,2018-02-18 00:00:00.000,2018-02-19 00:00:00.000,2018-02-20 00:00:00.000,2,7,1,112,1,379.99,0.07,2018,"353,39"
1401,15,4,2018-02-18 00:00:00.000,2018-02-19 00:00:00.000,2018-02-20 00:00:00.000,2,7,2,230,1,429.99,0.05,2018,"408,49"
1401,15,4,2018-02-18 00:00:00.000,2018-02-19 00:00:00.000,2018-02-20 00:00:00.000,2,7,3,254,2,749.99,0.2,2018,"1199,98"
1403,452,4,2018-02-21 00:00:00.000,2018-02-22 00:00:00.000,2018-02-22 00:00:00.000,2,7,1,93,2,209.99,0.1,2018,"377,98"
1406,1053,4,2018-02-25 00:00:00.000,2018-02-27 00:00:00.000,2018-02-27 00:00:00.000,2,7,1,230,2,429.99,0.05,2018,"816,98"
1406,1053,4,2018-02-25 00:00:00.000,2018-02-27 00:00:00.000,2018-02-27 00:00:00.000,2,7,2,113,1,489.99,0.1,2018,"440,99"
1410,1005,4,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,2,7,1,205,2,4999.99,0.1,2018,"8999,98"
1410,1005,4,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,2,7,2,203,2,4999.99,0.2,2018,"7999,98"
1410,1005,4,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,2,7,3,304,1,679.99,0.1,2018,"611,99"
1412,1043,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-04 00:00:00.000,2,7,1,180,2,919.99,0.07,2018,"1711,18"
1412,1043,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-04 00:00:00.000,2,7,2,43,1,5299.99,0.1,2018,"4769,99"
1412,1043,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-04 00:00:00.000,2,7,3,109,2,416.99,0.07,2018,"775,6"
1414,293,4,2018-03-03 00:00:00.000,2018-03-05 00:00:00.000,2018-03-06 00:00:00.000,2,7,1,162,2,2999.99,0.1,2018,"5399,98"
1414,293,4,2018-03-03 00:00:00.000,2018-03-05 00:00:00.000,2018-03-06 00:00:00.000,2,7,2,292,2,369.99,0.05,2018,"702,98"
1415,839,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2,7,1,31,2,1632.99,0.07,2018,"3037,36"
1415,839,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2,7,2,17,1,429,0.05,2018,"407,55"
1415,839,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2,7,3,264,2,249.99,0.1,2018,"449,98"
1415,839,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2,7,4,245,1,659.99,0.05,2018,"626,99"
1420,838,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,7,1,197,1,2299.99,0.2,2018,"1839,99"
1420,838,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,7,2,194,2,3499.99,0.1,2018,"6299,98"
1420,838,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,7,3,128,1,1899,0.1,2018,"1709,1"
1421,1176,4,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,2,7,1,298,2,279.99,0.05,2018,"531,98"
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,1,216,2,899.99,0.2,2018,"1439,98"
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,2,126,1,469.99,0.07,2018,"437,09"
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,3,187,2,2799.99,0.07,2018,"5207,98"
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,4,28,1,2499.99,0.1,2018,"2249,99"
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,5,194,2,3499.99,0.2,2018,"5599,98"
1430,1239,4,2018-03-10 00:00:00.000,2018-03-13 00:00:00.000,2018-03-11 00:00:00.000,2,7,1,221,1,319.99,0.05,2018,"303,99"
1430,1239,4,2018-03-10 00:00:00.000,2018-03-13 00:00:00.000,2018-03-11 00:00:00.000,2,7,2,281,1,319.99,0.07,2018,"297,59"
1433,1142,4,2018-03-11 00:00:00.000,2018-03-13 00:00:00.000,2018-03-12 00:00:00.000,2,7,1,264,1,249.99,0.07,2018,"232,49"
1439,463,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2,7,1,42,1,2299.99,0.07,2018,"2138,99"
1439,463,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2,7,2,263,1,89.99,0.2,2018,"71,99"
1439,463,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,102,2,489.99,0.05,2018,"930,98"
1439,463,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2,7,4,149,1,7499.99,0.05,2018,"7124,99"
1442,478,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,1,160,1,4499.99,0.1,2018,"4049,99"
1442,478,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,2,220,1,269.99,0.07,2018,"251,09"
1442,478,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,271,2,209.99,0.05,2018,"398,98"
1443,972,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,1,160,1,4499.99,0.07,2018,"4184,99"
1443,972,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,2,57,1,1999.99,0.2,2018,"1599,99"
1443,972,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,101,2,339.99,0.1,2018,"611,98"
1445,515,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-20 00:00:00.000,2,7,1,219,2,639.99,0.1,2018,"1151,98"
1445,515,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-20 00:00:00.000,2,7,2,52,1,875.99,0.07,2018,"814,67"
1445,515,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-20 00:00:00.000,2,7,3,123,2,999.99,0.1,2018,"1799,98"
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,1,159,1,2299.99,0.07,2018,"2138,99"
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,2,55,1,2699.99,0.2,2018,"2159,99"
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,3,260,2,799.99,0.07,2018,"1487,98"
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,4,252,2,2999.99,0.05,2018,"5699,98"
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,5,14,2,269.99,0.1,2018,"485,98"
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,1,98,1,489.99,0.07,2018,"455,69"
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,2,173,2,3199.99,0.1,2018,"5759,98"
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,3,299,1,559.99,0.2,2018,"447,99"
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,4,209,2,2999.99,0.1,2018,"5399,98"
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,5,235,2,899.99,0.05,2018,"1709,98"
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,1,193,2,2799.99,0.05,2018,"5319,98"
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,2,246,1,639.99,0.07,2018,"595,19"
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,3,268,2,159.99,0.1,2018,"287,98"
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,4,272,1,289.99,0.1,2018,"260,99"
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,5,126,1,469.99,0.1,2018,"422,99"
1459,9,4,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2018-03-22 00:00:00.000,2,7,1,258,1,1259.9,0.1,2018,"1133,91"
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,1,201,1,4499.99,0.05,2018,"4274,99"
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,2,76,1,299.99,0.07,2018,"278,99"
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,3,167,1,749.99,0.05,2018,"712,49"
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,4,7,2,3999.99,0.07,2018,"7439,98"
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,5,123,2,999.99,0.07,2018,"1859,98"
1463,692,4,2018-03-23 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,7,1,51,2,6499.99,0.05,2018,"12349,98"
1463,692,4,2018-03-23 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,7,2,168,1,1549,0.05,2018,"1471,55"
1464,1279,4,2018-03-24 00:00:00.000,2018-03-25 00:00:00.000,2018-03-25 00:00:00.000,2,7,1,109,2,416.99,0.05,2018,"792,28"
1464,1279,4,2018-03-24 00:00:00.000,2018-03-25 00:00:00.000,2018-03-25 00:00:00.000,2,7,2,124,1,1499,0.2,2018,"1199,2"
1464,1279,4,2018-03-24 00:00:00.000,2018-03-25 00:00:00.000,2018-03-25 00:00:00.000,2,7,3,165,2,2499.99,0.2,2018,"3999,98"
1464,1279,4,2018-03-24 00:00:00.000,2018-03-25 00:00:00.000,2018-03-25 00:00:00.000,2,7,4,151,2,1549.99,0.05,2018,"2944,98"
1465,623,4,2018-03-25 00:00:00.000,2018-03-28 00:00:00.000,2018-03-28 00:00:00.000,2,7,1,70,2,659.99,0.05,2018,"1253,98"
1467,152,4,2018-03-26 00:00:00.000,2018-03-27 00:00:00.000,2018-03-29 00:00:00.000,2,7,1,18,1,449,0.07,2018,"417,57"
1467,152,4,2018-03-26 00:00:00.000,2018-03-27 00:00:00.000,2018-03-29 00:00:00.000,2,7,2,115,1,3199.99,0.2,2018,"2559,99"
1467,152,4,2018-03-26 00:00:00.000,2018-03-27 00:00:00.000,2018-03-29 00:00:00.000,2,7,3,278,2,369.99,0.1,2018,"665,98"
1470,505,4,2018-03-28 00:00:00.000,2018-03-31 00:00:00.000,2018-03-31 00:00:00.000,2,7,1,110,2,470.99,0.1,2018,"847,78"
1470,505,4,2018-03-28 00:00:00.000,2018-03-31 00:00:00.000,2018-03-31 00:00:00.000,2,7,2,287,1,279.99,0.05,2018,"265,99"
1470,505,4,2018-03-28 00:00:00.000,2018-03-31 00:00:00.000,2018-03-31 00:00:00.000,2,7,3,252,2,2999.99,0.05,2018,"5699,98"
1471,1310,4,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,2018-03-29 00:00:00.000,2,7,1,59,2,2599.99,0.2,2018,"4159,98"
1471,1310,4,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,2018-03-29 00:00:00.000,2,7,2,136,1,1799.99,0.07,2018,"1673,99"
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,1,142,2,3199.99,0.07,2018,"5951,98"
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,2,91,2,349.99,0.07,2018,"650,98"
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,3,43,1,5299.99,0.07,2018,"4928,99"
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,4,191,1,2799.99,0.1,2018,"2519,99"
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,5,265,2,289.99,0.1,2018,"521,98"
1324,862,4,2018-01-01 00:00:00.000,2018-01-04 00:00:00.000,2018-01-03 00:00:00.000,2,6,1,66,1,250.99,0.1,2018,"225,89"
1324,862,4,2018-01-01 00:00:00.000,2018-01-04 00:00:00.000,2018-01-03 00:00:00.000,2,6,2,120,2,2499.99,0.2,2018,"3999,98"
1324,862,4,2018-01-01 00:00:00.000,2018-01-04 00:00:00.000,2018-01-03 00:00:00.000,2,6,3,235,1,899.99,0.1,2018,"809,99"
1324,862,4,2018-01-01 00:00:00.000,2018-01-04 00:00:00.000,2018-01-03 00:00:00.000,2,6,4,3,1,999.99,0.2,2018,"799,99"
1327,1026,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-05 00:00:00.000,2,6,1,151,2,1549.99,0.07,2018,"2882,98"
1327,1026,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-05 00:00:00.000,2,6,2,235,2,899.99,0.1,2018,"1619,98"
1327,1026,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-05 00:00:00.000,2,6,3,48,2,1499.99,0.1,2018,"2699,98"
1327,1026,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-05 00:00:00.000,2,6,4,180,1,919.99,0.2,2018,"735,99"
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,1,241,1,749.99,0.07,2018,"697,49"
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,2,129,2,919.99,0.1,2018,"1655,98"
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,3,228,1,319.99,0.07,2018,"297,59"
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,4,311,1,749.99,0.1,2018,"674,99"
1328,1083,4,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,2018-01-03 00:00:00.000,2,6,5,247,1,599.99,0.1,2018,"539,99"
1331,1122,4,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-08 00:00:00.000,2,6,1,253,1,2599.99,0.05,2018,"2469,99"
1331,1122,4,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-08 00:00:00.000,2,6,2,290,1,369.99,0.05,2018,"351,49"
1331,1122,4,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-08 00:00:00.000,2,6,3,145,2,1799.99,0.1,2018,"3239,98"
1331,1122,4,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-08 00:00:00.000,2,6,4,300,1,799.99,0.2,2018,"639,99"
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,1,203,2,4999.99,0.05,2018,"9499,98"
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,2,160,2,4499.99,0.07,2018,"8369,98"
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,3,84,2,109.99,0.1,2018,"197,98"
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,4,13,1,269.99,0.05,2018,"256,49"
1334,425,4,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2,6,5,42,1,2299.99,0.05,2018,"2184,99"
1338,905,4,2018-01-10 00:00:00.000,2018-01-11 00:00:00.000,2018-01-13 00:00:00.000,2,6,1,169,2,6499.99,0.07,2018,"12089,98"
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,1,244,1,559.99,0.05,2018,"531,99"
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,2,99,1,299.99,0.05,2018,"284,99"
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,3,184,2,3499.99,0.2,2018,"5599,98"
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,4,65,2,346.99,0.2,2018,"555,18"
1343,594,4,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2018-01-14 00:00:00.000,2,6,5,206,1,3299.99,0.1,2018,"2969,99"
1344,916,4,2018-01-13 00:00:00.000,2018-01-16 00:00:00.000,2018-01-15 00:00:00.000,2,6,1,77,2,799.99,0.07,2018,"1487,98"
1344,916,4,2018-01-13 00:00:00.000,2018-01-16 00:00:00.000,2018-01-15 00:00:00.000,2,6,2,103,2,551.99,0.2,2018,"883,18"
1344,916,4,2018-01-13 00:00:00.000,2018-01-16 00:00:00.000,2018-01-15 00:00:00.000,2,6,3,3,1,999.99,0.07,2018,"929,99"
1344,916,4,2018-01-13 00:00:00.000,2018-01-16 00:00:00.000,2018-01-15 00:00:00.000,2,6,4,61,1,4999.99,0.07,2018,"4649,99"
1345,1037,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,2,6,1,40,2,4999.99,0.2,2018,"7999,98"
1345,1037,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,2,6,2,172,2,3199.99,0.05,2018,"6079,98"
1345,1037,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,2,6,3,164,2,1549,0.2,2018,"2478,4"
1345,1037,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,2,6,4,2,2,749.99,0.2,2018,"1199,98"
1349,464,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-16 00:00:00.000,2,6,1,138,2,2249.99,0.05,2018,"4274,98"
1349,464,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-16 00:00:00.000,2,6,2,205,2,4999.99,0.07,2018,"9299,98"
1349,464,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-16 00:00:00.000,2,6,3,168,2,1549,0.2,2018,"2478,4"
1349,464,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-16 00:00:00.000,2,6,4,184,1,3499.99,0.2,2018,"2799,99"
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,1,136,1,1799.99,0.2,2018,"1439,99"
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,2,52,2,875.99,0.1,2018,"1576,78"
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,3,282,2,279.99,0.1,2018,"503,98"
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,4,86,2,149.99,0.2,2018,"239,98"
1352,1433,4,2018-01-16 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,2,6,5,100,1,489.99,0.05,2018,"465,49"
1353,502,4,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,2018-01-18 00:00:00.000,2,6,1,107,2,416.99,0.05,2018,"792,28"
1353,502,4,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,2018-01-18 00:00:00.000,2,6,2,233,1,639.99,0.07,2018,"595,19"
1353,502,4,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,2018-01-18 00:00:00.000,2,6,3,300,1,799.99,0.2,2018,"639,99"
1353,502,4,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,2018-01-18 00:00:00.000,2,6,4,86,2,149.99,0.05,2018,"284,98"
1356,1161,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-22 00:00:00.000,2,6,1,192,1,2599.99,0.05,2018,"2469,99"
1356,1161,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-22 00:00:00.000,2,6,2,199,2,2999.99,0.1,2018,"5399,98"
1356,1161,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-22 00:00:00.000,2,6,3,276,2,319.99,0.1,2018,"575,98"
1357,440,4,2018-01-20 00:00:00.000,2018-01-23 00:00:00.000,2018-01-21 00:00:00.000,2,6,1,145,2,1799.99,0.2,2018,"2879,98"
1357,440,4,2018-01-20 00:00:00.000,2018-01-23 00:00:00.000,2018-01-21 00:00:00.000,2,6,2,60,1,1559.99,0.2,2018,"1247,99"
1357,440,4,2018-01-20 00:00:00.000,2018-01-23 00:00:00.000,2018-01-21 00:00:00.000,2,6,3,130,1,919.99,0.2,2018,"735,99"
1360,71,4,2018-01-22 00:00:00.000,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,2,6,1,31,1,1632.99,0.05,2018,"1551,34"
1362,310,4,2018-01-23 00:00:00.000,2018-01-24 00:00:00.000,2018-01-25 00:00:00.000,2,6,1,27,2,999.99,0.2,2018,"1599,98"
1362,310,4,2018-01-23 00:00:00.000,2018-01-24 00:00:00.000,2018-01-25 00:00:00.000,2,6,2,204,2,3599.99,0.07,2018,"6695,98"
1362,310,4,2018-01-23 00:00:00.000,2018-01-24 00:00:00.000,2018-01-25 00:00:00.000,2,6,3,4,2,2899.99,0.2,2018,"4639,98"
1363,860,4,2018-01-24 00:00:00.000,2018-01-25 00:00:00.000,2018-01-25 00:00:00.000,2,6,1,66,2,250.99,0.1,2018,"451,78"
1364,122,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,2,6,1,78,1,647.99,0.07,2018,"602,63"
