PlayerID,Player,Position,Age,MarketValue
60394,"Philipp Klement","Attacking Midfield",27,2500000
131506,"Samu Sáiz","Attacking Midfield",28,2000000
487688,"Alberto Soro","Attacking Midfield",20,3000000
430761,"Lucas Fernandes","Attacking Midfield",22,1000000
227039,"Younes Namli","Attacking Midfield",25,3000000
132091,"Sergey Tkachev","Attacking Midfield",30,4000000
175451,"Joel Valencia","Attacking Midfield",24,1500000
125918,"Lucas Villafañez","Attacking Midfield",28,1500000
249952,"Berkay Özcan","Attacking Midfield",21,2500000
377219,"Selim Amallah","Attacking Midfield",22,1500000
140310,"Ryota Morioka","Attacking Midfield",28,2200000
174344,"Fayçal Fajr","Attacking Midfield",31,4500000
339005,"Farouk Miya","Attacking Midfield",21,900000
426666,"Ryotaro Meshino","Attacking Midfield",21,500000
88713,"Luca Tremolada","Attacking Midfield",27,900000
223225,"Dan Crowley","Attacking Midfield",22,2000000
225004,"Valentín Vada","Attacking Midfield",23,4000000
144752,"Fernando Boldrin","Attacking Midfield",30,1250000
350357,"Sarpreet Singh","Attacking Midfield",20,750000
356089,"David Barbona","Attacking Midfield",24,2250000
218140,"George Honeyman","Attacking Midfield",25,1000000
189751,"Jevani Brown","Attacking Midfield",25,0
532464,"Daniel Adshead","Attacking Midfield",18,0
162079,"Fede Vico","Attacking Midfield",25,1500000
189073,"Marcel Hartel","Attacking Midfield",23,1250000
193006,"Mike Bähre","Attacking Midfield",24,250000
283287,"Antoni Ivanov","Attacking Midfield",24,650000
271281,"Ronaldo Deaconu","Attacking Midfield",22,500000
24484,"Lior Refaelov","Attacking Midfield",33,900000
183309,"Miguel Castroman","Attacking Midfield",24,700000
262613,"Pelle van Amersfoort","Attacking Midfield",23,1000000
131561,"Thomas Pledl","Attacking Midfield",25,1000000
72567,"Ronald Vargas","Attacking Midfield",32,750000
41207,"Moreno Costanzo","Attacking Midfield",31,500000
166173,"Mario Kvesic","Attacking Midfield",27,400000
53359,"Evandro","Attacking Midfield",33,1500000
343049,"Max Burgess","Attacking Midfield",24,150000
126293,"Korbinian Vollmann","Attacking Midfield",25,350000
40687,"Mathieu Valbuena","Attacking Midfield",35,1500000
317735,"Julius Kade","Attacking Midfield",20,400000
139942,"Simon Skarlatidis","Attacking Midfield",28,325000
93853,"Martin Kobylanski","Attacking Midfield",25,400000
122827,"Philip Türpitz","Attacking Midfield",28,600000
223521,"Karim Gazzetta","Attacking Midfield",24,275000
405398,"Takefusa Kubo","Attacking Midfield",18,2000000
236772,"Jhon Cley","Attacking Midfield",25,300000
73480,"Aatif Chahechouhe","Attacking Midfield",33,500000
83707,"Manfred Starke","Attacking Midfield",28,275000
78950,"Sonny Kittel","Attacking Midfield",26,2000000
170905,"Florian David","Attacking Midfield",26,300000
147998,"Florentin Matei","Attacking Midfield",26,700000
134424,"Nick Powell","Attacking Midfield",25,3500000
16474,"Alexander Baumjohann","Attacking Midfield",32,350000
278092,"Jack Payne","Attacking Midfield",24,350000
538367,"Leonardo Heredia","Attacking Midfield",23,1750000
18935,"Samir Nasri","Attacking Midfield",32,5000000
252986,"Liam Kelly","Attacking Midfield",23,1000000
354232,"Hakim El Mokeddem","Attacking Midfield",20,300000
158057,"Ager Aketxe","Attacking Midfield",25,2000000
289241,"Eneko Capilla","Attacking Midfield",24,300000
190459,"Gjelbrim Taipi","Attacking Midfield",26,600000
106825,"Enzo Zidane","Attacking Midfield",24,1000000
203654,"Tozé","Attacking Midfield",26,3000000
128907,"Ravel Morrison","Attacking Midfield",26,300000
29091,"Nenê","Attacking Midfield",38,1250000
82734,"Jose Baxter","Attacking Midfield",27,300000
107525,"Facundo Bertoglio","Attacking Midfield",29,500000
102452,"Mauricio Pereyra","Attacking Midfield",29,7000000
201861,"Juan Carlos","Attacking Midfield",28,1000000
87840,"Gonzalo Castellani","Attacking Midfield",32,800000
19955,"Neri Cardozo","Attacking Midfield",33,800000
224672,"Sergio Peña","Attacking Midfield",24,700000
82173,"Marcin Budzinski","Attacking Midfield",29,300000
24589,"Wesley Hoolahan","Attacking Midfield",37,350000
326843,"Erhun Oztumer","Attacking Midfield",28,500000
85357,"Juan Muñiz","Attacking Midfield",27,400000
59031,"Kristijan Dobras","Attacking Midfield",27,600000
166959,"Mustafa Saymak","Attacking Midfield",26,900000
340394,"Abdelhamid Sabiri","Attacking Midfield",22,1500000
346886,"Mergim Bajrami","Attacking Midfield",19,500000
16791,"Manuel Fernandes","Attacking Midfield",33,3500000
98167,"Valon Fazliu","Attacking Midfield",23,400000
462250,"João Félix","Second Striker",19,70000000
392775,"Ryan Sessegnon","Left Midfield",19,35000000
186368,"Valentino Lazaro","Right Midfield",23,17000000
162038,"Raúl de Tomás","Second Striker",25,20000000
143891,"Maximilian Philipp","Second Striker",25,13000000
331401,"Manuel Lazzari","Right Midfield",25,18000000
161011,"Filip Kostic","Left Midfield",26,22000000
334557,"Chiquinho","Second Striker",24,6000000
218087,"Ben Osborn","Left Midfield",25,3000000
163683,"Manuel Pucciarelli","Second Striker",28,2000000
235413,"Jaromir Zmrhal","Left Midfield",26,3250000
290593,"Sada Thioub","Right Midfield",24,5500000
441422,"Maximiliano Lovera","Second Striker",20,4000000
287700,"Mohamed Fares","Left Midfield",23,6000000
120189,"Nikola Dovedan","Second Striker",25,1750000
216662,"Deniz Türüc","Right Midfield",26,3000000
192653,"Marvin Spielmann","Left Midfield",23,5000000
190756,"Juan Ramírez","Left Midfield",26,3000000
237669,"Dereck Kutesa","Left Midfield",21,1750000
483974,"Leon Dajaku","Second Striker",18,300000
424072,"Mathias Pereira Lage","Left Midfield",22,1500000
177562,"Diego Zabala","Right Midfield",28,2750000
184473,"Haris Duljevic","Left Midfield",25,800000
196843,"Merveille Biankadi","Left Midfield",24,375000
162571,"Anastasios Bakasetas","Second Striker",26,1500000
148344,"Lucas Andersen","Second Striker",25,1500000
212333,"Rene Renner","Left Midfield",25,600000
381348,"Daniel Mancini","Right Midfield",22,1000000
213246,"Bogdan Vatajelu","Left Midfield",26,900000
316279,"Rudolf Reiter","Right Midfield",25,400000
255220,"Romain Philippoteaux","Left Midfield",31,1000000
279681,"Emmanuel Boateng","Left Midfield",25,800000
50690,"Florian Jamnig","Right Midfield",28,400000
93854,"Dennis Mast","Left Midfield",27,275000
151105,"Nils Butzen","Right Midfield",26,400000
94116,"Patrick Göbel","Right Midfield",26,300000
36182,"Max Kruse","Second Striker",31,12000000
121391,"Josh Morris","Left Midfield",28,500000
155374,"Jonas Nietfeld","Second Striker",25,350000
35577,"Jakub Mares","Second Striker",32,300000
55574,"Thorsten Schick","Right Midfield",29,1500000
268812,"Tareq Ahmed","Right Midfield",29,350000
184440,"Tayfur Bingöl","Right Midfield",26,800000
93586,"Julius Biada","Second Striker",26,300000
4063,"Stewart Downing","Left Midfield",35,1500000
162812,"Cauly","Right Midfield",24,1000000
67331,"Tommy Rowe","Left Midfield",31,250000
216401,"Marvin Ajani","Right Midfield",26,300000
135553,"Blair Alston","Right Midfield",27,350000
185342,"Joe Newell","Left Midfield",26,350000
213777,"Andrei Sin","Left Midfield",27,650000
170938,"Bryan Pelé","Left Midfield",27,1500000
187296,"Moreno Rutten","Right Midfield",26,750000
130197,"Camilo Mayada","Right Midfield",28,1750000
76490,"Washington Camacho","Left Midfield",33,600000
192239,"Ryan Williams","Right Midfield",25,350000
122694,"Chuks Aneke","Second Striker",26,500000
75407,"José Luis Fernández","Left Midfield",31,500000
282365,"Juan Cruz Kaprof","Second Striker",24,300000
232895,"Zinedine Ferhat","Right Midfield",26,2000000
222814,"Haboosh Saleh","Right Midfield",30,350000
345545,"Diego Sosa","Right Midfield",27,450000
78961,"Gary Mackay-Steven","Left Midfield",29,850000
136501,"Kadeem Harris","Right Midfield",26,750000
23197,"Alessandro Diamanti","Second Striker",36,300000
66613,"Nikola Jakimovski","Left Midfield",29,350000
422917,"Guillermo Acosta","Right Midfield",30,1000000
104167,"David Wheeler","Right Midfield",29,350000
54728,"Laurentiu Bus","Right Midfield",32,300000
55211,"Gervasio Núñez","Left Midfield",31,750000
12763,"Steven Naismith","Second Striker",33,1500000
41581,"Maic Sema","Right Midfield",30,700000
70411,"Darko Lazovic","Right Midfield",29,3000000
44675,"Bojan Krkic","Second Striker",29,1500000
52556,"Christian Schneuwly","Right Midfield",31,750000
137589,"Jon Taylor","Right Midfield",27,500000
153680,"Tobias Schwede","Left Midfield",25,450000
83700,"Panagiotis Vlachodimos","Right Midfield",28,700000
35183,"Stefan Aigner","Right Midfield",32,400000
42941,"Abdou Traoré","Second Striker",30,650000
79620,"Ali Crawford","Left Midfield",28,700000
56703,"Simone Padoin","Left Midfield",35,500000
175704,"Ismaïl Sassi","Second Striker",27,450000
