ID,ProductName,ProductGroup,ProductCategory,GroupPhoto
2392,"Product 2392","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2393,"Product 2393","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2394,"Product 2394","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2396,"Product 2396","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2410,"Product 2410","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2414,"Product 2414","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2419,"Product 2419","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2426,"Product 2426","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2427,"Product 2427","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2428,"Product 2428","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2429,"Product 2429","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2430,"Product 2430","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2431,"Product 2431","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2432,"Product 2432","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2433,"Product 2433","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2434,"Product 2434","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2435,"Product 2435","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2436,"Product 2436","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2448,"Product 2448","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2449,"Product 2449","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2450,"Product 2450","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2458,"Product 2458","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2603,"Product 2603","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2604,"Product 2604","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
