Date,MonthShort,Year,MonthNumber,CustomMonthNum,Month Name,Quarter,Week of Year,Day Name,Period,Fiscal Period,Fiscal Year,Fiscal Quarter,FYQtr Round Up,Merged
2020-02-05 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Wednesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-06 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Thursday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-15 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Saturday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-08 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Saturday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-07 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Friday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-10 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Monday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-11 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Tuesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-12 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Wednesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-13 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Thursday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-09 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Sunday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-03-19 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Thursday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-11 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Wednesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-09 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Monday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-01 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Sunday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-02 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Monday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-31 00:00:00.000,"Mar",2020,3,"03","March",1,14,"Tuesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-03 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Tuesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-04 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Wednesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-30 00:00:00.000,"Mar",2020,3,"03","March",1,14,"Monday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-29 00:00:00.000,"Mar",2020,3,"03","March",1,14,"Sunday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-28 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Saturday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-27 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Friday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-26 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Thursday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-25 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Wednesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-24 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Tuesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-23 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Monday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-10 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Tuesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-22 00:00:00.000,"Mar",2020,3,"03","March",1,13,"Sunday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-20 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Friday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-18 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Wednesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-17 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Tuesday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-16 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Monday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-15 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Sunday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-14 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Saturday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-13 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Friday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-12 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Thursday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-05 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Thursday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-06 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Friday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-07 00:00:00.000,"Mar",2020,3,"03","March",1,10,"Saturday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-08 00:00:00.000,"Mar",2020,3,"03","March",1,11,"Sunday","Mar-2020","6","2019",2,2,"Q2-2019"
2020-03-21 00:00:00.000,"Mar",2020,3,"03","March",1,12,"Saturday","Mar-2020","6","2019",2,2,"Q2-2019"
2021-10-26 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Tuesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-25 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Monday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-24 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Sunday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-23 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Saturday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-22 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Friday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-21 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Thursday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-20 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Wednesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-19 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Tuesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-18 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Monday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-17 00:00:00.000,"Oct",2021,10,"10","October",4,43,"Sunday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-16 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Saturday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-15 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Friday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-27 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Wednesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-14 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Thursday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-12 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Tuesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-11 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Monday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-10 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Sunday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-09 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Saturday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-08 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Friday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-07 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Thursday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-06 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Wednesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-05 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Tuesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-04 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Monday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-03 00:00:00.000,"Oct",2021,10,"10","October",4,41,"Sunday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-02 00:00:00.000,"Oct",2021,10,"10","October",4,40,"Saturday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-01 00:00:00.000,"Oct",2021,10,"10","October",4,40,"Friday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-13 00:00:00.000,"Oct",2021,10,"10","October",4,42,"Wednesday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-28 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Thursday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-30 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Saturday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-31 00:00:00.000,"Oct",2021,10,"10","October",4,45,"Sunday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-10-29 00:00:00.000,"Oct",2021,10,"10","October",4,44,"Friday","Oct-2021","1","2021",0.33333333333333331,1,"Q1-2021"
2021-11-26 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Friday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-25 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Thursday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-24 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Wednesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-23 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Tuesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-22 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Monday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-21 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Sunday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-20 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Saturday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-19 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Friday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-18 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Thursday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-17 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Wednesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-16 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Tuesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-15 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Monday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-13 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Saturday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-11 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Thursday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-10 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Wednesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-09 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Tuesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-08 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Monday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-07 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Sunday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-06 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Saturday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-05 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Friday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-04 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Thursday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-03 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Wednesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-02 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Tuesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-01 00:00:00.000,"Nov",2021,11,"11","November",4,45,"Monday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-12 00:00:00.000,"Nov",2021,11,"11","November",4,46,"Friday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-14 00:00:00.000,"Nov",2021,11,"11","November",4,47,"Sunday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-28 00:00:00.000,"Nov",2021,11,"11","November",4,49,"Sunday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-30 00:00:00.000,"Nov",2021,11,"11","November",4,49,"Tuesday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-27 00:00:00.000,"Nov",2021,11,"11","November",4,48,"Saturday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-11-29 00:00:00.000,"Nov",2021,11,"11","November",4,49,"Monday","Nov-2021","2","2021",0.66666666666666663,1,"Q1-2021"
2021-12-29 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Wednesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-01 00:00:00.000,"Dec",2021,12,"12","December",4,49,"Wednesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-02 00:00:00.000,"Dec",2021,12,"12","December",4,49,"Thursday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-03 00:00:00.000,"Dec",2021,12,"12","December",4,49,"Friday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-04 00:00:00.000,"Dec",2021,12,"12","December",4,49,"Saturday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-05 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Sunday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-06 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Monday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-07 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Tuesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-08 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Wednesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-09 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Thursday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-10 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Friday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-11 00:00:00.000,"Dec",2021,12,"12","December",4,50,"Saturday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-12 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Sunday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-13 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Monday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-14 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Tuesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-17 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Friday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-18 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Saturday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-19 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Sunday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-20 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Monday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-21 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Tuesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-22 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Wednesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-23 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Thursday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-24 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Friday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-25 00:00:00.000,"Dec",2021,12,"12","December",4,52,"Saturday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-26 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Sunday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-27 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Monday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-28 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Tuesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-15 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Wednesday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-16 00:00:00.000,"Dec",2021,12,"12","December",4,51,"Thursday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-30 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Thursday","Dec-2021","3","2021",1,1,"Q1-2021"
2021-12-31 00:00:00.000,"Dec",2021,12,"12","December",4,53,"Friday","Dec-2021","3","2021",1,1,"Q1-2021"
