Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2020-06-28 00:00:00.000,"2020","2","6","28","20200628","June","Jun 2020","Q2 2020","0","Sunday",2020-07-04 00:00:00.000
2020-06-29 00:00:00.000,"2020","2","6","29","20200629","June","Jun 2020","Q2 2020","1","Monday",2020-07-04 00:00:00.000
2020-06-30 00:00:00.000,"2020","2","6","30","20200630","June","Jun 2020","Q2 2020","2","Tuesday",2020-07-04 00:00:00.000
2017-02-01 00:00:00.000,"2017","1","2","1","20170201","February","Feb 2017","Q1 2017","3","Wednesday",2017-02-04 00:00:00.000
2017-02-02 00:00:00.000,"2017","1","2","2","20170202","February","Feb 2017","Q1 2017","4","Thursday",2017-02-04 00:00:00.000
2017-02-03 00:00:00.000,"2017","1","2","3","20170203","February","Feb 2017","Q1 2017","5","Friday",2017-02-04 00:00:00.000
2017-02-04 00:00:00.000,"2017","1","2","4","20170204","February","Feb 2017","Q1 2017","6","Saturday",2017-02-04 00:00:00.000
2017-02-05 00:00:00.000,"2017","1","2","5","20170205","February","Feb 2017","Q1 2017","0","Sunday",2017-02-11 00:00:00.000
2017-02-06 00:00:00.000,"2017","1","2","6","20170206","February","Feb 2017","Q1 2017","1","Monday",2017-02-11 00:00:00.000
2017-02-07 00:00:00.000,"2017","1","2","7","20170207","February","Feb 2017","Q1 2017","2","Tuesday",2017-02-11 00:00:00.000
2017-02-08 00:00:00.000,"2017","1","2","8","20170208","February","Feb 2017","Q1 2017","3","Wednesday",2017-02-11 00:00:00.000
2017-02-09 00:00:00.000,"2017","1","2","9","20170209","February","Feb 2017","Q1 2017","4","Thursday",2017-02-11 00:00:00.000
2017-02-10 00:00:00.000,"2017","1","2","10","20170210","February","Feb 2017","Q1 2017","5","Friday",2017-02-11 00:00:00.000
2017-02-11 00:00:00.000,"2017","1","2","11","20170211","February","Feb 2017","Q1 2017","6","Saturday",2017-02-11 00:00:00.000
2017-02-12 00:00:00.000,"2017","1","2","12","20170212","February","Feb 2017","Q1 2017","0","Sunday",2017-02-18 00:00:00.000
2017-02-13 00:00:00.000,"2017","1","2","13","20170213","February","Feb 2017","Q1 2017","1","Monday",2017-02-18 00:00:00.000
2017-02-14 00:00:00.000,"2017","1","2","14","20170214","February","Feb 2017","Q1 2017","2","Tuesday",2017-02-18 00:00:00.000
2017-02-15 00:00:00.000,"2017","1","2","15","20170215","February","Feb 2017","Q1 2017","3","Wednesday",2017-02-18 00:00:00.000
2017-02-16 00:00:00.000,"2017","1","2","16","20170216","February","Feb 2017","Q1 2017","4","Thursday",2017-02-18 00:00:00.000
2017-02-17 00:00:00.000,"2017","1","2","17","20170217","February","Feb 2017","Q1 2017","5","Friday",2017-02-18 00:00:00.000
2017-02-18 00:00:00.000,"2017","1","2","18","20170218","February","Feb 2017","Q1 2017","6","Saturday",2017-02-18 00:00:00.000
2017-02-19 00:00:00.000,"2017","1","2","19","20170219","February","Feb 2017","Q1 2017","0","Sunday",2017-02-25 00:00:00.000
2017-02-20 00:00:00.000,"2017","1","2","20","20170220","February","Feb 2017","Q1 2017","1","Monday",2017-02-25 00:00:00.000
2017-02-21 00:00:00.000,"2017","1","2","21","20170221","February","Feb 2017","Q1 2017","2","Tuesday",2017-02-25 00:00:00.000
2017-02-22 00:00:00.000,"2017","1","2","22","20170222","February","Feb 2017","Q1 2017","3","Wednesday",2017-02-25 00:00:00.000
2017-02-23 00:00:00.000,"2017","1","2","23","20170223","February","Feb 2017","Q1 2017","4","Thursday",2017-02-25 00:00:00.000
2017-02-24 00:00:00.000,"2017","1","2","24","20170224","February","Feb 2017","Q1 2017","5","Friday",2017-02-25 00:00:00.000
2017-02-25 00:00:00.000,"2017","1","2","25","20170225","February","Feb 2017","Q1 2017","6","Saturday",2017-02-25 00:00:00.000
2017-02-26 00:00:00.000,"2017","1","2","26","20170226","February","Feb 2017","Q1 2017","0","Sunday",2017-03-04 00:00:00.000
2017-02-27 00:00:00.000,"2017","1","2","27","20170227","February","Feb 2017","Q1 2017","1","Monday",2017-03-04 00:00:00.000
2017-02-28 00:00:00.000,"2017","1","2","28","20170228","February","Feb 2017","Q1 2017","2","Tuesday",2017-03-04 00:00:00.000
2018-02-01 00:00:00.000,"2018","1","2","1","20180201","February","Feb 2018","Q1 2018","4","Thursday",2018-02-03 00:00:00.000
2018-02-02 00:00:00.000,"2018","1","2","2","20180202","February","Feb 2018","Q1 2018","5","Friday",2018-02-03 00:00:00.000
2018-02-03 00:00:00.000,"2018","1","2","3","20180203","February","Feb 2018","Q1 2018","6","Saturday",2018-02-03 00:00:00.000
2018-02-04 00:00:00.000,"2018","1","2","4","20180204","February","Feb 2018","Q1 2018","0","Sunday",2018-02-10 00:00:00.000
2018-02-05 00:00:00.000,"2018","1","2","5","20180205","February","Feb 2018","Q1 2018","1","Monday",2018-02-10 00:00:00.000
2018-02-06 00:00:00.000,"2018","1","2","6","20180206","February","Feb 2018","Q1 2018","2","Tuesday",2018-02-10 00:00:00.000
2018-02-07 00:00:00.000,"2018","1","2","7","20180207","February","Feb 2018","Q1 2018","3","Wednesday",2018-02-10 00:00:00.000
2018-02-08 00:00:00.000,"2018","1","2","8","20180208","February","Feb 2018","Q1 2018","4","Thursday",2018-02-10 00:00:00.000
2018-02-09 00:00:00.000,"2018","1","2","9","20180209","February","Feb 2018","Q1 2018","5","Friday",2018-02-10 00:00:00.000
2018-02-10 00:00:00.000,"2018","1","2","10","20180210","February","Feb 2018","Q1 2018","6","Saturday",2018-02-10 00:00:00.000
2018-02-11 00:00:00.000,"2018","1","2","11","20180211","February","Feb 2018","Q1 2018","0","Sunday",2018-02-17 00:00:00.000
2018-02-12 00:00:00.000,"2018","1","2","12","20180212","February","Feb 2018","Q1 2018","1","Monday",2018-02-17 00:00:00.000
2018-02-13 00:00:00.000,"2018","1","2","13","20180213","February","Feb 2018","Q1 2018","2","Tuesday",2018-02-17 00:00:00.000
2018-02-14 00:00:00.000,"2018","1","2","14","20180214","February","Feb 2018","Q1 2018","3","Wednesday",2018-02-17 00:00:00.000
2018-02-15 00:00:00.000,"2018","1","2","15","20180215","February","Feb 2018","Q1 2018","4","Thursday",2018-02-17 00:00:00.000
2018-02-16 00:00:00.000,"2018","1","2","16","20180216","February","Feb 2018","Q1 2018","5","Friday",2018-02-17 00:00:00.000
2018-02-17 00:00:00.000,"2018","1","2","17","20180217","February","Feb 2018","Q1 2018","6","Saturday",2018-02-17 00:00:00.000
2018-02-18 00:00:00.000,"2018","1","2","18","20180218","February","Feb 2018","Q1 2018","0","Sunday",2018-02-24 00:00:00.000
2018-02-19 00:00:00.000,"2018","1","2","19","20180219","February","Feb 2018","Q1 2018","1","Monday",2018-02-24 00:00:00.000
2018-02-20 00:00:00.000,"2018","1","2","20","20180220","February","Feb 2018","Q1 2018","2","Tuesday",2018-02-24 00:00:00.000
2018-02-21 00:00:00.000,"2018","1","2","21","20180221","February","Feb 2018","Q1 2018","3","Wednesday",2018-02-24 00:00:00.000
2018-02-22 00:00:00.000,"2018","1","2","22","20180222","February","Feb 2018","Q1 2018","4","Thursday",2018-02-24 00:00:00.000
2018-02-23 00:00:00.000,"2018","1","2","23","20180223","February","Feb 2018","Q1 2018","5","Friday",2018-02-24 00:00:00.000
2018-02-24 00:00:00.000,"2018","1","2","24","20180224","February","Feb 2018","Q1 2018","6","Saturday",2018-02-24 00:00:00.000
2018-02-25 00:00:00.000,"2018","1","2","25","20180225","February","Feb 2018","Q1 2018","0","Sunday",2018-03-03 00:00:00.000
2018-02-26 00:00:00.000,"2018","1","2","26","20180226","February","Feb 2018","Q1 2018","1","Monday",2018-03-03 00:00:00.000
2018-02-27 00:00:00.000,"2018","1","2","27","20180227","February","Feb 2018","Q1 2018","2","Tuesday",2018-03-03 00:00:00.000
2018-02-28 00:00:00.000,"2018","1","2","28","20180228","February","Feb 2018","Q1 2018","3","Wednesday",2018-03-03 00:00:00.000
2019-02-01 00:00:00.000,"2019","1","2","1","20190201","February","Feb 2019","Q1 2019","5","Friday",2019-02-02 00:00:00.000
2019-02-02 00:00:00.000,"2019","1","2","2","20190202","February","Feb 2019","Q1 2019","6","Saturday",2019-02-02 00:00:00.000
2019-02-03 00:00:00.000,"2019","1","2","3","20190203","February","Feb 2019","Q1 2019","0","Sunday",2019-02-09 00:00:00.000
2019-02-04 00:00:00.000,"2019","1","2","4","20190204","February","Feb 2019","Q1 2019","1","Monday",2019-02-09 00:00:00.000
2019-02-05 00:00:00.000,"2019","1","2","5","20190205","February","Feb 2019","Q1 2019","2","Tuesday",2019-02-09 00:00:00.000
2019-02-06 00:00:00.000,"2019","1","2","6","20190206","February","Feb 2019","Q1 2019","3","Wednesday",2019-02-09 00:00:00.000
2019-02-07 00:00:00.000,"2019","1","2","7","20190207","February","Feb 2019","Q1 2019","4","Thursday",2019-02-09 00:00:00.000
2019-02-08 00:00:00.000,"2019","1","2","8","20190208","February","Feb 2019","Q1 2019","5","Friday",2019-02-09 00:00:00.000
2019-02-09 00:00:00.000,"2019","1","2","9","20190209","February","Feb 2019","Q1 2019","6","Saturday",2019-02-09 00:00:00.000
2019-02-10 00:00:00.000,"2019","1","2","10","20190210","February","Feb 2019","Q1 2019","0","Sunday",2019-02-16 00:00:00.000
2019-02-11 00:00:00.000,"2019","1","2","11","20190211","February","Feb 2019","Q1 2019","1","Monday",2019-02-16 00:00:00.000
2019-02-12 00:00:00.000,"2019","1","2","12","20190212","February","Feb 2019","Q1 2019","2","Tuesday",2019-02-16 00:00:00.000
2019-02-13 00:00:00.000,"2019","1","2","13","20190213","February","Feb 2019","Q1 2019","3","Wednesday",2019-02-16 00:00:00.000
2019-02-14 00:00:00.000,"2019","1","2","14","20190214","February","Feb 2019","Q1 2019","4","Thursday",2019-02-16 00:00:00.000
2019-02-15 00:00:00.000,"2019","1","2","15","20190215","February","Feb 2019","Q1 2019","5","Friday",2019-02-16 00:00:00.000
2019-02-16 00:00:00.000,"2019","1","2","16","20190216","February","Feb 2019","Q1 2019","6","Saturday",2019-02-16 00:00:00.000
2019-02-17 00:00:00.000,"2019","1","2","17","20190217","February","Feb 2019","Q1 2019","0","Sunday",2019-02-23 00:00:00.000
2019-02-18 00:00:00.000,"2019","1","2","18","20190218","February","Feb 2019","Q1 2019","1","Monday",2019-02-23 00:00:00.000
2019-02-19 00:00:00.000,"2019","1","2","19","20190219","February","Feb 2019","Q1 2019","2","Tuesday",2019-02-23 00:00:00.000
2019-02-20 00:00:00.000,"2019","1","2","20","20190220","February","Feb 2019","Q1 2019","3","Wednesday",2019-02-23 00:00:00.000
2019-02-21 00:00:00.000,"2019","1","2","21","20190221","February","Feb 2019","Q1 2019","4","Thursday",2019-02-23 00:00:00.000
2019-02-22 00:00:00.000,"2019","1","2","22","20190222","February","Feb 2019","Q1 2019","5","Friday",2019-02-23 00:00:00.000
2019-02-23 00:00:00.000,"2019","1","2","23","20190223","February","Feb 2019","Q1 2019","6","Saturday",2019-02-23 00:00:00.000
2019-02-24 00:00:00.000,"2019","1","2","24","20190224","February","Feb 2019","Q1 2019","0","Sunday",2019-03-02 00:00:00.000
2019-02-25 00:00:00.000,"2019","1","2","25","20190225","February","Feb 2019","Q1 2019","1","Monday",2019-03-02 00:00:00.000
2019-02-26 00:00:00.000,"2019","1","2","26","20190226","February","Feb 2019","Q1 2019","2","Tuesday",2019-03-02 00:00:00.000
2019-02-27 00:00:00.000,"2019","1","2","27","20190227","February","Feb 2019","Q1 2019","3","Wednesday",2019-03-02 00:00:00.000
2019-02-28 00:00:00.000,"2019","1","2","28","20190228","February","Feb 2019","Q1 2019","4","Thursday",2019-03-02 00:00:00.000
2020-02-01 00:00:00.000,"2020","1","2","1","20200201","February","Feb 2020","Q1 2020","6","Saturday",2020-02-01 00:00:00.000
2020-02-02 00:00:00.000,"2020","1","2","2","20200202","February","Feb 2020","Q1 2020","0","Sunday",2020-02-08 00:00:00.000
2020-02-03 00:00:00.000,"2020","1","2","3","20200203","February","Feb 2020","Q1 2020","1","Monday",2020-02-08 00:00:00.000
2020-02-04 00:00:00.000,"2020","1","2","4","20200204","February","Feb 2020","Q1 2020","2","Tuesday",2020-02-08 00:00:00.000
2020-02-05 00:00:00.000,"2020","1","2","5","20200205","February","Feb 2020","Q1 2020","3","Wednesday",2020-02-08 00:00:00.000
2020-02-06 00:00:00.000,"2020","1","2","6","20200206","February","Feb 2020","Q1 2020","4","Thursday",2020-02-08 00:00:00.000
2020-02-07 00:00:00.000,"2020","1","2","7","20200207","February","Feb 2020","Q1 2020","5","Friday",2020-02-08 00:00:00.000
2020-02-08 00:00:00.000,"2020","1","2","8","20200208","February","Feb 2020","Q1 2020","6","Saturday",2020-02-08 00:00:00.000
2020-02-09 00:00:00.000,"2020","1","2","9","20200209","February","Feb 2020","Q1 2020","0","Sunday",2020-02-15 00:00:00.000
2020-02-10 00:00:00.000,"2020","1","2","10","20200210","February","Feb 2020","Q1 2020","1","Monday",2020-02-15 00:00:00.000
2020-02-11 00:00:00.000,"2020","1","2","11","20200211","February","Feb 2020","Q1 2020","2","Tuesday",2020-02-15 00:00:00.000
2020-02-12 00:00:00.000,"2020","1","2","12","20200212","February","Feb 2020","Q1 2020","3","Wednesday",2020-02-15 00:00:00.000
2020-02-13 00:00:00.000,"2020","1","2","13","20200213","February","Feb 2020","Q1 2020","4","Thursday",2020-02-15 00:00:00.000
2020-02-14 00:00:00.000,"2020","1","2","14","20200214","February","Feb 2020","Q1 2020","5","Friday",2020-02-15 00:00:00.000
2020-02-15 00:00:00.000,"2020","1","2","15","20200215","February","Feb 2020","Q1 2020","6","Saturday",2020-02-15 00:00:00.000
2020-02-16 00:00:00.000,"2020","1","2","16","20200216","February","Feb 2020","Q1 2020","0","Sunday",2020-02-22 00:00:00.000
2020-02-17 00:00:00.000,"2020","1","2","17","20200217","February","Feb 2020","Q1 2020","1","Monday",2020-02-22 00:00:00.000
2020-02-18 00:00:00.000,"2020","1","2","18","20200218","February","Feb 2020","Q1 2020","2","Tuesday",2020-02-22 00:00:00.000
2020-02-19 00:00:00.000,"2020","1","2","19","20200219","February","Feb 2020","Q1 2020","3","Wednesday",2020-02-22 00:00:00.000
2020-02-20 00:00:00.000,"2020","1","2","20","20200220","February","Feb 2020","Q1 2020","4","Thursday",2020-02-22 00:00:00.000
2020-02-21 00:00:00.000,"2020","1","2","21","20200221","February","Feb 2020","Q1 2020","5","Friday",2020-02-22 00:00:00.000
2020-02-22 00:00:00.000,"2020","1","2","22","20200222","February","Feb 2020","Q1 2020","6","Saturday",2020-02-22 00:00:00.000
2020-02-23 00:00:00.000,"2020","1","2","23","20200223","February","Feb 2020","Q1 2020","0","Sunday",2020-02-29 00:00:00.000
2020-02-24 00:00:00.000,"2020","1","2","24","20200224","February","Feb 2020","Q1 2020","1","Monday",2020-02-29 00:00:00.000
2020-02-25 00:00:00.000,"2020","1","2","25","20200225","February","Feb 2020","Q1 2020","2","Tuesday",2020-02-29 00:00:00.000
2020-02-26 00:00:00.000,"2020","1","2","26","20200226","February","Feb 2020","Q1 2020","3","Wednesday",2020-02-29 00:00:00.000
2020-02-27 00:00:00.000,"2020","1","2","27","20200227","February","Feb 2020","Q1 2020","4","Thursday",2020-02-29 00:00:00.000
2020-02-28 00:00:00.000,"2020","1","2","28","20200228","February","Feb 2020","Q1 2020","5","Friday",2020-02-29 00:00:00.000
2020-02-29 00:00:00.000,"2020","1","2","29","20200229","February","Feb 2020","Q1 2020","6","Saturday",2020-02-29 00:00:00.000
2017-03-01 00:00:00.000,"2017","1","3","1","20170301","March","Mar 2017","Q1 2017","3","Wednesday",2017-03-04 00:00:00.000
2017-03-02 00:00:00.000,"2017","1","3","2","20170302","March","Mar 2017","Q1 2017","4","Thursday",2017-03-04 00:00:00.000
2017-03-03 00:00:00.000,"2017","1","3","3","20170303","March","Mar 2017","Q1 2017","5","Friday",2017-03-04 00:00:00.000
2017-03-04 00:00:00.000,"2017","1","3","4","20170304","March","Mar 2017","Q1 2017","6","Saturday",2017-03-04 00:00:00.000
2017-03-05 00:00:00.000,"2017","1","3","5","20170305","March","Mar 2017","Q1 2017","0","Sunday",2017-03-11 00:00:00.000
2017-03-06 00:00:00.000,"2017","1","3","6","20170306","March","Mar 2017","Q1 2017","1","Monday",2017-03-11 00:00:00.000
2017-03-07 00:00:00.000,"2017","1","3","7","20170307","March","Mar 2017","Q1 2017","2","Tuesday",2017-03-11 00:00:00.000
2017-03-08 00:00:00.000,"2017","1","3","8","20170308","March","Mar 2017","Q1 2017","3","Wednesday",2017-03-11 00:00:00.000
2017-03-09 00:00:00.000,"2017","1","3","9","20170309","March","Mar 2017","Q1 2017","4","Thursday",2017-03-11 00:00:00.000
2017-03-10 00:00:00.000,"2017","1","3","10","20170310","March","Mar 2017","Q1 2017","5","Friday",2017-03-11 00:00:00.000
2017-03-11 00:00:00.000,"2017","1","3","11","20170311","March","Mar 2017","Q1 2017","6","Saturday",2017-03-11 00:00:00.000
2017-03-12 00:00:00.000,"2017","1","3","12","20170312","March","Mar 2017","Q1 2017","0","Sunday",2017-03-18 00:00:00.000
2017-03-13 00:00:00.000,"2017","1","3","13","20170313","March","Mar 2017","Q1 2017","1","Monday",2017-03-18 00:00:00.000
2017-03-14 00:00:00.000,"2017","1","3","14","20170314","March","Mar 2017","Q1 2017","2","Tuesday",2017-03-18 00:00:00.000
2017-03-15 00:00:00.000,"2017","1","3","15","20170315","March","Mar 2017","Q1 2017","3","Wednesday",2017-03-18 00:00:00.000
2017-03-16 00:00:00.000,"2017","1","3","16","20170316","March","Mar 2017","Q1 2017","4","Thursday",2017-03-18 00:00:00.000
2017-03-17 00:00:00.000,"2017","1","3","17","20170317","March","Mar 2017","Q1 2017","5","Friday",2017-03-18 00:00:00.000
2017-03-18 00:00:00.000,"2017","1","3","18","20170318","March","Mar 2017","Q1 2017","6","Saturday",2017-03-18 00:00:00.000
2017-03-19 00:00:00.000,"2017","1","3","19","20170319","March","Mar 2017","Q1 2017","0","Sunday",2017-03-25 00:00:00.000
2017-03-20 00:00:00.000,"2017","1","3","20","20170320","March","Mar 2017","Q1 2017","1","Monday",2017-03-25 00:00:00.000
2017-03-21 00:00:00.000,"2017","1","3","21","20170321","March","Mar 2017","Q1 2017","2","Tuesday",2017-03-25 00:00:00.000
2017-03-22 00:00:00.000,"2017","1","3","22","20170322","March","Mar 2017","Q1 2017","3","Wednesday",2017-03-25 00:00:00.000
2017-03-23 00:00:00.000,"2017","1","3","23","20170323","March","Mar 2017","Q1 2017","4","Thursday",2017-03-25 00:00:00.000
2017-03-24 00:00:00.000,"2017","1","3","24","20170324","March","Mar 2017","Q1 2017","5","Friday",2017-03-25 00:00:00.000
2017-03-25 00:00:00.000,"2017","1","3","25","20170325","March","Mar 2017","Q1 2017","6","Saturday",2017-03-25 00:00:00.000
2017-03-26 00:00:00.000,"2017","1","3","26","20170326","March","Mar 2017","Q1 2017","0","Sunday",2017-04-01 00:00:00.000
2017-03-27 00:00:00.000,"2017","1","3","27","20170327","March","Mar 2017","Q1 2017","1","Monday",2017-04-01 00:00:00.000
2017-03-28 00:00:00.000,"2017","1","3","28","20170328","March","Mar 2017","Q1 2017","2","Tuesday",2017-04-01 00:00:00.000
2017-03-29 00:00:00.000,"2017","1","3","29","20170329","March","Mar 2017","Q1 2017","3","Wednesday",2017-04-01 00:00:00.000
2017-03-30 00:00:00.000,"2017","1","3","30","20170330","March","Mar 2017","Q1 2017","4","Thursday",2017-04-01 00:00:00.000
2017-03-31 00:00:00.000,"2017","1","3","31","20170331","March","Mar 2017","Q1 2017","5","Friday",2017-04-01 00:00:00.000
2018-03-01 00:00:00.000,"2018","1","3","1","20180301","March","Mar 2018","Q1 2018","4","Thursday",2018-03-03 00:00:00.000
2018-03-02 00:00:00.000,"2018","1","3","2","20180302","March","Mar 2018","Q1 2018","5","Friday",2018-03-03 00:00:00.000
2018-03-03 00:00:00.000,"2018","1","3","3","20180303","March","Mar 2018","Q1 2018","6","Saturday",2018-03-03 00:00:00.000
2018-03-04 00:00:00.000,"2018","1","3","4","20180304","March","Mar 2018","Q1 2018","0","Sunday",2018-03-10 00:00:00.000
2018-03-05 00:00:00.000,"2018","1","3","5","20180305","March","Mar 2018","Q1 2018","1","Monday",2018-03-10 00:00:00.000
2018-03-06 00:00:00.000,"2018","1","3","6","20180306","March","Mar 2018","Q1 2018","2","Tuesday",2018-03-10 00:00:00.000
2018-03-07 00:00:00.000,"2018","1","3","7","20180307","March","Mar 2018","Q1 2018","3","Wednesday",2018-03-10 00:00:00.000
2018-03-08 00:00:00.000,"2018","1","3","8","20180308","March","Mar 2018","Q1 2018","4","Thursday",2018-03-10 00:00:00.000
2018-03-09 00:00:00.000,"2018","1","3","9","20180309","March","Mar 2018","Q1 2018","5","Friday",2018-03-10 00:00:00.000
2018-03-10 00:00:00.000,"2018","1","3","10","20180310","March","Mar 2018","Q1 2018","6","Saturday",2018-03-10 00:00:00.000
2018-03-11 00:00:00.000,"2018","1","3","11","20180311","March","Mar 2018","Q1 2018","0","Sunday",2018-03-17 00:00:00.000
2018-03-12 00:00:00.000,"2018","1","3","12","20180312","March","Mar 2018","Q1 2018","1","Monday",2018-03-17 00:00:00.000
2018-03-13 00:00:00.000,"2018","1","3","13","20180313","March","Mar 2018","Q1 2018","2","Tuesday",2018-03-17 00:00:00.000
2018-03-14 00:00:00.000,"2018","1","3","14","20180314","March","Mar 2018","Q1 2018","3","Wednesday",2018-03-17 00:00:00.000
2018-03-15 00:00:00.000,"2018","1","3","15","20180315","March","Mar 2018","Q1 2018","4","Thursday",2018-03-17 00:00:00.000
2018-03-16 00:00:00.000,"2018","1","3","16","20180316","March","Mar 2018","Q1 2018","5","Friday",2018-03-17 00:00:00.000
2018-03-17 00:00:00.000,"2018","1","3","17","20180317","March","Mar 2018","Q1 2018","6","Saturday",2018-03-17 00:00:00.000
2018-03-18 00:00:00.000,"2018","1","3","18","20180318","March","Mar 2018","Q1 2018","0","Sunday",2018-03-24 00:00:00.000
2018-03-19 00:00:00.000,"2018","1","3","19","20180319","March","Mar 2018","Q1 2018","1","Monday",2018-03-24 00:00:00.000
2018-03-20 00:00:00.000,"2018","1","3","20","20180320","March","Mar 2018","Q1 2018","2","Tuesday",2018-03-24 00:00:00.000
2018-03-21 00:00:00.000,"2018","1","3","21","20180321","March","Mar 2018","Q1 2018","3","Wednesday",2018-03-24 00:00:00.000
2018-03-22 00:00:00.000,"2018","1","3","22","20180322","March","Mar 2018","Q1 2018","4","Thursday",2018-03-24 00:00:00.000
2018-03-23 00:00:00.000,"2018","1","3","23","20180323","March","Mar 2018","Q1 2018","5","Friday",2018-03-24 00:00:00.000
2018-03-24 00:00:00.000,"2018","1","3","24","20180324","March","Mar 2018","Q1 2018","6","Saturday",2018-03-24 00:00:00.000
2018-03-25 00:00:00.000,"2018","1","3","25","20180325","March","Mar 2018","Q1 2018","0","Sunday",2018-03-31 00:00:00.000
2018-03-26 00:00:00.000,"2018","1","3","26","20180326","March","Mar 2018","Q1 2018","1","Monday",2018-03-31 00:00:00.000
2018-03-27 00:00:00.000,"2018","1","3","27","20180327","March","Mar 2018","Q1 2018","2","Tuesday",2018-03-31 00:00:00.000
2018-03-28 00:00:00.000,"2018","1","3","28","20180328","March","Mar 2018","Q1 2018","3","Wednesday",2018-03-31 00:00:00.000
2018-03-29 00:00:00.000,"2018","1","3","29","20180329","March","Mar 2018","Q1 2018","4","Thursday",2018-03-31 00:00:00.000
2018-03-30 00:00:00.000,"2018","1","3","30","20180330","March","Mar 2018","Q1 2018","5","Friday",2018-03-31 00:00:00.000
2018-03-31 00:00:00.000,"2018","1","3","31","20180331","March","Mar 2018","Q1 2018","6","Saturday",2018-03-31 00:00:00.000
2019-03-01 00:00:00.000,"2019","1","3","1","20190301","March","Mar 2019","Q1 2019","5","Friday",2019-03-02 00:00:00.000
2019-03-02 00:00:00.000,"2019","1","3","2","20190302","March","Mar 2019","Q1 2019","6","Saturday",2019-03-02 00:00:00.000
2019-03-03 00:00:00.000,"2019","1","3","3","20190303","March","Mar 2019","Q1 2019","0","Sunday",2019-03-09 00:00:00.000
2019-03-04 00:00:00.000,"2019","1","3","4","20190304","March","Mar 2019","Q1 2019","1","Monday",2019-03-09 00:00:00.000
2019-03-05 00:00:00.000,"2019","1","3","5","20190305","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-09 00:00:00.000
2019-03-06 00:00:00.000,"2019","1","3","6","20190306","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-09 00:00:00.000
2019-03-07 00:00:00.000,"2019","1","3","7","20190307","March","Mar 2019","Q1 2019","4","Thursday",2019-03-09 00:00:00.000
2019-03-08 00:00:00.000,"2019","1","3","8","20190308","March","Mar 2019","Q1 2019","5","Friday",2019-03-09 00:00:00.000
2019-03-09 00:00:00.000,"2019","1","3","9","20190309","March","Mar 2019","Q1 2019","6","Saturday",2019-03-09 00:00:00.000
2019-03-10 00:00:00.000,"2019","1","3","10","20190310","March","Mar 2019","Q1 2019","0","Sunday",2019-03-16 00:00:00.000
2019-03-11 00:00:00.000,"2019","1","3","11","20190311","March","Mar 2019","Q1 2019","1","Monday",2019-03-16 00:00:00.000
2019-03-12 00:00:00.000,"2019","1","3","12","20190312","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-16 00:00:00.000
2019-03-13 00:00:00.000,"2019","1","3","13","20190313","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-16 00:00:00.000
2019-03-14 00:00:00.000,"2019","1","3","14","20190314","March","Mar 2019","Q1 2019","4","Thursday",2019-03-16 00:00:00.000
2019-03-15 00:00:00.000,"2019","1","3","15","20190315","March","Mar 2019","Q1 2019","5","Friday",2019-03-16 00:00:00.000
2019-03-16 00:00:00.000,"2019","1","3","16","20190316","March","Mar 2019","Q1 2019","6","Saturday",2019-03-16 00:00:00.000
2019-03-17 00:00:00.000,"2019","1","3","17","20190317","March","Mar 2019","Q1 2019","0","Sunday",2019-03-23 00:00:00.000
2019-03-18 00:00:00.000,"2019","1","3","18","20190318","March","Mar 2019","Q1 2019","1","Monday",2019-03-23 00:00:00.000
2019-03-19 00:00:00.000,"2019","1","3","19","20190319","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-23 00:00:00.000
2019-03-20 00:00:00.000,"2019","1","3","20","20190320","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-23 00:00:00.000
2019-03-21 00:00:00.000,"2019","1","3","21","20190321","March","Mar 2019","Q1 2019","4","Thursday",2019-03-23 00:00:00.000
2019-03-22 00:00:00.000,"2019","1","3","22","20190322","March","Mar 2019","Q1 2019","5","Friday",2019-03-23 00:00:00.000
2019-03-23 00:00:00.000,"2019","1","3","23","20190323","March","Mar 2019","Q1 2019","6","Saturday",2019-03-23 00:00:00.000
2019-03-24 00:00:00.000,"2019","1","3","24","20190324","March","Mar 2019","Q1 2019","0","Sunday",2019-03-30 00:00:00.000
2019-03-25 00:00:00.000,"2019","1","3","25","20190325","March","Mar 2019","Q1 2019","1","Monday",2019-03-30 00:00:00.000
2019-03-26 00:00:00.000,"2019","1","3","26","20190326","March","Mar 2019","Q1 2019","2","Tuesday",2019-03-30 00:00:00.000
2019-03-27 00:00:00.000,"2019","1","3","27","20190327","March","Mar 2019","Q1 2019","3","Wednesday",2019-03-30 00:00:00.000
2019-03-28 00:00:00.000,"2019","1","3","28","20190328","March","Mar 2019","Q1 2019","4","Thursday",2019-03-30 00:00:00.000
2019-03-29 00:00:00.000,"2019","1","3","29","20190329","March","Mar 2019","Q1 2019","5","Friday",2019-03-30 00:00:00.000
