ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Spanish Product Name,French Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Large Photo,English Description,French Description,Chinese Description,Arabic Description,Hebrew Description,Thai Description,German Description,Japanese Description,Turkish Description,Start Date,End Date,Status
249,"FR-R92R-52","14","LB","CM","HL Road Frame - Red, 52","Cuadro de carretera GA: rojo, 52","Cadre de vélo de route HL - rouge, 52","868.6342",True,"Red",500,375,"1431.5","52","48-52 CM",2,1,"R","858.9","H","U","HL Road Frame","","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.","重量最轻、质量最好的铝制车架采用最新的合金材质；经过焊接和热处理，坚固牢靠。我们创新的设计确保了最大程度的舒适和卓越的性能。","لقد تم صناعة هيكل دراجتنا الألومنيوم الأخف وزنًا والأعلى جودة، من أحدث السبائك المتوفرة، وتم لحامه ومعالجته حراريًا لزيادة قوته. ويوفر تصميمنا الإبداعي أقصى درجات الراحة والأداء.","מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים.","เฟรมอลูมิเนียมคุณภาพสูงสุดและน้ำหนักเบาที่สุด สร้างจากอัลลอยด์ชนิดใหม่ ได้รับการหลอมและให้ความร้อนเพื่อความแกร่ง  ด้วยนวัตกรรมการออกแบบ ทำให้มีความสบายและประสิทธิภาพสูงในเวลาเดียวกัน","Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweißt und hitzebehandelt für noch mehr Stabilität. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.","最新の合金で作られた最軽量/最高品質のアルミニウム フレームで、強度を得るために溶接および熱処理されています。革新的なデザインにより、最高の快適さと性能がもたらされます。","""En yeni alaşımdan imal edilme, en hafif ve en kaliteli alüminyum kadromuz, daha güçlü olması için kaynaklandı ve tavlandı. Yenilikçi tasarımımız maksimum konfor ve performans sunar.""",2007-07-01 00:00:00.000,"","Current"
250,"FR-R92R-56","14","LB","CM","HL Road Frame - Red, 56","Cuadro de carretera GA: rojo, 56","Cadre de vélo de route HL - rouge, 56","747.9682",True,"Red",500,375,"1263.4598","56","54-58 CM",2,1,"R","758.0759","H","U","HL Road Frame","","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.","重量最轻、质量最好的铝制车架采用最新的合金材质；经过焊接和热处理，坚固牢靠。我们创新的设计确保了最大程度的舒适和卓越的性能。","لقد تم صناعة هيكل دراجتنا الألومنيوم الأخف وزنًا والأعلى جودة، من أحدث السبائك المتوفرة، وتم لحامه ومعالجته حراريًا لزيادة قوته. ويوفر تصميمنا الإبداعي أقصى درجات الراحة والأداء.","מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים.","เฟรมอลูมิเนียมคุณภาพสูงสุดและน้ำหนักเบาที่สุด สร้างจากอัลลอยด์ชนิดใหม่ ได้รับการหลอมและให้ความร้อนเพื่อความแกร่ง  ด้วยนวัตกรรมการออกแบบ ทำให้มีความสบายและประสิทธิภาพสูงในเวลาเดียวกัน","Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweißt und hitzebehandelt für noch mehr Stabilität. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.","最新の合金で作られた最軽量/最高品質のアルミニウム フレームで、強度を得るために溶接および熱処理されています。革新的なデザインにより、最高の快適さと性能がもたらされます。","""En yeni alaşımdan imal edilme, en hafif ve en kaliteli alüminyum kadromuz, daha güçlü olması için kaynaklandı ve tavlandı. Yenilikçi tasarımımız maksimum konfor ve performans sunar.""",2005-07-01 00:00:00.000,"6/30/2002",""
251,"FR-R92R-56","14","LB","CM","HL Road Frame - Red, 56","Cuadro de carretera GA: rojo, 56","Cadre de vélo de route HL - rouge, 56","722.2568",True,"Red",500,375,"1301.3636","56","54-58 CM",2,1,"R","780.8182","H","U","HL Road Frame","","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.","重量最轻、质量最好的铝制车架采用最新的合金材质；经过焊接和热处理，坚固牢靠。我们创新的设计确保了最大程度的舒适和卓越的性能。","لقد تم صناعة هيكل دراجتنا الألومنيوم الأخف وزنًا والأعلى جودة، من أحدث السبائك المتوفرة، وتم لحامه ومعالجته حراريًا لزيادة قوته. ويوفر تصميمنا الإبداعي أقصى درجات الراحة والأداء.","מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים.","เฟรมอลูมิเนียมคุณภาพสูงสุดและน้ำหนักเบาที่สุด สร้างจากอัลลอยด์ชนิดใหม่ ได้รับการหลอมและให้ความร้อนเพื่อความแกร่ง  ด้วยนวัตกรรมการออกแบบ ทำให้มีความสบายและประสิทธิภาพสูงในเวลาเดียวกัน","Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweißt und hitzebehandelt für noch mehr Stabilität. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.","最新の合金で作られた最軽量/最高品質のアルミニウム フレームで、強度を得るために溶接および熱処理されています。革新的なデザインにより、最高の快適さと性能がもたらされます。","""En yeni alaşımdan imal edilme, en hafif ve en kaliteli alüminyum kadromuz, daha güçlü olması için kaynaklandı ve tavlandı. Yenilikçi tasarımımız maksimum konfor ve performans sunar.""",2006-07-01 00:00:00.000,"6/30/2003",""
252,"FR-R92R-56","14","LB","CM","HL Road Frame - Red, 56","Cuadro de carretera GA: rojo, 56","Cadre de vélo de route HL - rouge, 56","868.6342",True,"Red",500,375,"1431.5","56","54-58 CM",2,1,"R","858.9","H","U","HL Road Frame","","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.","重量最轻、质量最好的铝制车架采用最新的合金材质；经过焊接和热处理，坚固牢靠。我们创新的设计确保了最大程度的舒适和卓越的性能。","لقد تم صناعة هيكل دراجتنا الألومنيوم الأخف وزنًا والأعلى جودة، من أحدث السبائك المتوفرة، وتم لحامه ومعالجته حراريًا لزيادة قوته. ويوفر تصميمنا الإبداعي أقصى درجات الراحة والأداء.","מסגרת האלומיניום הקלה והאיכותית ביותר שלנו עשויה מהסגסוגת החדישה ביותר; להענקת חוזק, היא מרותכת ומוקשחת בחום. העיצוב החדשני שלנו בא לידי ביטוי בנוחות ובביצועים מרביים.","เฟรมอลูมิเนียมคุณภาพสูงสุดและน้ำหนักเบาที่สุด สร้างจากอัลลอยด์ชนิดใหม่ ได้รับการหลอมและให้ความร้อนเพื่อความแกร่ง  ด้วยนวัตกรรมการออกแบบ ทำให้มีความสบายและประสิทธิภาพสูงในเวลาเดียวกัน","Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschweißt und hitzebehandelt für noch mehr Stabilität. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.","最新の合金で作られた最軽量/最高品質のアルミニウム フレームで、強度を得るために溶接および熱処理されています。革新的なデザインにより、最高の快適さと性能がもたらされます。","""En yeni alaşımdan imal edilme, en hafif ve en kaliteli alüminyum kadromuz, daha güçlü olması için kaynaklandı ve tavlandı. Yenilikçi tasarımımız maksimum konfor ve performans sunar.""",2007-07-01 00:00:00.000,"","Current"
253,"FR-R38B-58","14","LB","CM","LL Road Frame - Black, 58","Cuadro de carretera GB: negro, 58","Cadre de vélo de route LL - noir, 58","176.1997",True,"Black",500,375,"297.6346","58","54-58 CM",2,1,"R","178.5808","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2005-07-01 00:00:00.000,"6/30/2002",""
254,"FR-R38B-58","14","LB","CM","LL Road Frame - Black, 58","Cuadro de carretera GB: negro, 58","Cadre de vélo de route LL - noir, 58","170.1428",True,"Black",500,375,"306.5636","58","54-58 CM",2,1,"R","183.9382","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2006-07-01 00:00:00.000,"6/30/2003",""
255,"FR-R38B-58","14","LB","CM","LL Road Frame - Black, 58","Cuadro de carretera GB: negro, 58","Cadre de vélo de route LL - noir, 58","204.6251",True,"Black",500,375,"337.22","58","54-58 CM",2,1,"R","202.332","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2007-07-01 00:00:00.000,"","Current"
256,"FR-R38B-60","14","LB","CM","LL Road Frame - Black, 60","Cuadro de carretera GB: negro, 60","Cadre de vélo de route LL - noir, 60","176.1997",True,"Black",500,375,"297.6346","60","60-62 CM",2,1,"R","178.5808","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2005-07-01 00:00:00.000,"6/30/2002",""
257,"FR-R38B-60","14","LB","CM","LL Road Frame - Black, 60","Cuadro de carretera GB: negro, 60","Cadre de vélo de route LL - noir, 60","170.1428",True,"Black",500,375,"306.5636","60","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2006-07-01 00:00:00.000,"6/30/2003",""
258,"FR-R38B-60","14","LB","CM","LL Road Frame - Black, 60","Cuadro de carretera GB: negro, 60","Cadre de vélo de route LL - noir, 60","204.6251",True,"Black",500,375,"337.22","60","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2007-07-01 00:00:00.000,"","Current"
259,"FR-R38B-62","14","LB","CM","LL Road Frame - Black, 62","Cuadro de carretera GB: negro, 62","Cadre de vélo de route LL - noir, 62","176.1997",True,"Black",500,375,"297.6346","62","60-62 CM",2,1,"R","178.5808","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2005-07-01 00:00:00.000,"6/30/2002",""
260,"FR-R38B-62","14","LB","CM","LL Road Frame - Black, 62","Cuadro de carretera GB: negro, 62","Cadre de vélo de route LL - noir, 62","170.1428",True,"Black",500,375,"306.5636","62","60-62 CM",2,1,"R","183.9382","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2006-07-01 00:00:00.000,"6/30/2003",""
261,"FR-R38B-62","14","LB","CM","LL Road Frame - Black, 62","Cuadro de carretera GB: negro, 62","Cadre de vélo de route LL - noir, 62","204.6251",True,"Black",500,375,"337.22","62","60-62 CM",2,1,"R","202.332","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2007-07-01 00:00:00.000,"","Current"
262,"FR-R38R-44","14","LB","CM","LL Road Frame - Red, 44","Cuadro de carretera GB: rojo, 44","Cadre de vélo de route LL - rouge, 44","181.4857",True,"Red",500,375,"306.5636","44","42-46 CM",2,1,"R","183.9382","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2005-07-01 00:00:00.000,"6/30/2002",""
263,"FR-R38R-44","14","LB","CM","LL Road Frame - Red, 44","Cuadro de carretera GB: rojo, 44","Cadre de vélo de route LL - rouge, 44","187.1571",True,"Red",500,375,"337.22","44","42-46 CM",2,1,"R","202.332","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2006-07-01 00:00:00.000,"6/30/2003",""
264,"FR-R38R-48","14","LB","CM","LL Road Frame - Red, 48","Cuadro de carretera GB: rojo, 48","Cadre de vélo de route LL - rouge, 48","181.4857",True,"Red",500,375,"306.5636","48","48-52 CM",2,1,"R","183.9382","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2005-07-01 00:00:00.000,"6/30/2002",""
265,"FR-R38R-48","14","LB","CM","LL Road Frame - Red, 48","Cuadro de carretera GB: rojo, 48","Cadre de vélo de route LL - rouge, 48","187.1571",True,"Red",500,375,"337.22","48","48-52 CM",2,1,"R","202.332","L","U","LL Road Frame","","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.","LL 车架提供了安全舒适的骑乘，经济实惠的铝制车架提供了卓越的避震功能。","يوفر الهيكل LL Frame قيادة آمنة ومريحة، مع توفير إمكانية فائقة لامتصاص الصدمات في هيكل من الألومنيوم جيد السعر بالنسبة لإمكاناته.","מסגרת ה- LL מספקת רכיבה בטוחה ונוחה ועם זאת, מציעה ספיגת חבטות מעולה של מסגרת אלומיניום במחיר סביר.","เฟรม LL ให้ความปลอดภัยและสบายขณะขับขี่ พร้อมทั้งซึมซับแรงกระแทก คุ้มราคาสำหรับเฟรมอลูมิเนียม","Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.","LL フレームは、安全で快適に乗ることができ、値打ち価格のアルミニウム フレームで優れた衝撃吸収性を備えています。","""LL Kadro güvenli ve konforlu sürüş sunar, değerine uygun olarak fiyatlandırılan alüminyum kadrosu üstün çarpma şiddeti emişi sağlar.""",2006-07-01 00:00:00.000,"6/30/2003",""
