Date,Game,Earnings,Players,Tournaments
2015-10-01 00:00:00.000,"Age of Empires II",60000,120,3
2015-10-01 00:00:00.000,"Mortal Kombat X",13461.9,13,3
2015-10-01 00:00:00.000,"Quake Live",300,4,3
2015-11-01 00:00:00.000,"World of WarCraft",253500,37,3
2015-11-01 00:00:00.000,"FIFA 16",15347,9,3
2015-11-01 00:00:00.000,"Halo 5 Guardians",10400,15,3
2015-11-01 00:00:00.000,"Call of Duty Advanced Warfare",1306.13,21,3
2015-11-01 00:00:00.000,"Super Smash Bros.",421.23,7,3
2015-11-01 00:00:00.000,"Brawlhalla",300,8,3
2015-12-01 00:00:00.000,"Heroes of Newerth",20978.91,20,3
2015-12-01 00:00:00.000,"Halo 5 Guardians",6566.94,21,3
2015-12-01 00:00:00.000,"FIFA 16",5751.43,12,3
2015-12-01 00:00:00.000,"Brawlhalla",810,11,3
2016-01-01 00:00:00.000,"Mortal Kombat X",72310,8,3
2016-01-01 00:00:00.000,"Heroes of Newerth",35853.1,43,3
2016-01-01 00:00:00.000,"Killer Instinct (2013)",30830,33,3
2016-01-01 00:00:00.000,"Super Smash Bros.",3460,14,3
2016-01-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",2000,6,3
2016-01-01 00:00:00.000,"Super Smash Bros. Brawl",446,9,3
2016-01-01 00:00:00.000,"Brawlhalla",138.08,5,3
2016-02-01 00:00:00.000,"Heroes of the Storm",130000,75,3
2016-02-01 00:00:00.000,"Heroes of Newerth",15904.77,24,3
2016-02-01 00:00:00.000,"Age of Empires II",3535,16,3
2016-02-01 00:00:00.000,"Quake Live",118.86,3,3
2016-03-01 00:00:00.000,"FIFA 16",35097.65,9,3
2016-03-01 00:00:00.000,"TrackMania 2 Stadium",4004.84,10,3
2016-03-01 00:00:00.000,"Ultra Street Fighter IV",3020,8,3
2016-03-01 00:00:00.000,"Guilty Gear Xrd  SIGN",1995,9,3
2016-04-01 00:00:00.000,"Team Fortress 2",16262.26,29,3
2016-04-01 00:00:00.000,"SMITE",7796.95,30,3
2016-04-01 00:00:00.000,"Age of Empires",2684,24,3
2016-04-01 00:00:00.000,"iRacing.com",1853.68,111,3
2016-04-01 00:00:00.000,"Mortal Kombat X",659.29,6,3
2016-04-01 00:00:00.000,"Quake Live",135.48,4,3
2016-05-01 00:00:00.000,"Tekken 7",5643.68,14,3
2016-05-01 00:00:00.000,"Dead or Alive 5 Last Round",1034.58,10,3
2016-05-01 00:00:00.000,"BlazBlue Chronophantasma Extend",724.56,9,3
2016-06-01 00:00:00.000,"Heroes of the Storm",772400,119,3
2016-06-01 00:00:00.000,"SMITE",300000,114,3
2016-06-01 00:00:00.000,"Vainglory",131040,90,3
2016-06-01 00:00:00.000,"Call of Duty Black Ops III",116026,97,3
2016-06-01 00:00:00.000,"Mortal Kombat XL",31297.16,13,3
2016-06-01 00:00:00.000,"Project M",6895,22,3
2016-06-01 00:00:00.000,"Quake Live",135.48,2,3
2016-07-01 00:00:00.000,"Halo 5 Guardians",293000,49,3
2016-07-01 00:00:00.000,"Heroes of the Storm",133192,91,3
2016-08-01 00:00:00.000,"Heroes of the Storm",328520,110,3
2016-08-01 00:00:00.000,"Call of Duty Black Ops III",106940.2,44,3
2016-08-01 00:00:00.000,"SMITE",43520,60,3
2016-08-01 00:00:00.000,"Heroes of Newerth",10153.72,8,3
2016-08-01 00:00:00.000,"Super Smash Bros. Brawl",2670,14,3
2016-09-01 00:00:00.000,"Street Fighter V",31031.42,18,3
2016-10-01 00:00:00.000,"iRacing.com",45000,23,3
2016-10-01 00:00:00.000,"Age of Empires II",30581,79,3
2016-10-01 00:00:00.000,"SMITE",24035.09,40,3
2016-10-01 00:00:00.000,"Clash Royale",10109.29,6,3
2016-10-01 00:00:00.000,"Project M",5790,19,3
2016-10-01 00:00:00.000,"Guilty Gear Xrd  REVELATOR",5010.19,23,3
2016-10-01 00:00:00.000,"King of Fighters XIV",4988.49,18,3
2016-10-01 00:00:00.000,"Vainglory",327.36,9,3
2016-11-01 00:00:00.000,"Heroes of the Storm",1000400,70,3
2016-11-01 00:00:00.000,"Halo 5 Guardians",106000,37,3
2016-11-01 00:00:00.000,"Brawlhalla",51000,22,3
2016-11-01 00:00:00.000,"FIFA 17",15305.99,37,3
2016-11-01 00:00:00.000,"Team Fortress 2",6588.98,63,3
2016-11-01 00:00:00.000,"TrackMania 2 Stadium",3522.52,9,3
2016-11-01 00:00:00.000,"Pro Evolution Soccer 2017",1024.93,10,3
2017-01-01 00:00:00.000,"Halo 5 Guardians",52000,45,3
2017-01-01 00:00:00.000,"Call of Duty Infinite Warfare",45466.7,52,3
2017-01-01 00:00:00.000,"Age of Empires II",24500,51,3
2017-01-01 00:00:00.000,"FIFA 17",12955.2,9,3
2017-01-01 00:00:00.000,"Street Fighter V",5160,13,3
2017-01-01 00:00:00.000,"Super Smash Bros.",3310,13,3
2017-01-01 00:00:00.000,"Brawlhalla",1060,6,3
2017-01-01 00:00:00.000,"Pokk<U+00E9>n Tournament",1010,9,3
2017-01-01 00:00:00.000,"Quake Live",100.58,3,3
2017-02-01 00:00:00.000,"Halo 5 Guardians",46000,36,3
2017-02-01 00:00:00.000,"Heroes of the Storm",30800,58,3
2017-02-01 00:00:00.000,"Quake Live",102.51,4,3
2017-03-01 00:00:00.000,"Heroes of the Storm",237891.35,80,3
2017-03-01 00:00:00.000,"iRacing.com",2445.99,126,3
2017-03-01 00:00:00.000,"Quake Live",78.06,4,3
2017-04-01 00:00:00.000,"Pro Evolution Soccer 2017",120000,12,3
2017-04-01 00:00:00.000,"Paladins",75478.83,60,3
2017-04-01 00:00:00.000,"Heroes of the Storm",26095.3,55,3
2017-04-01 00:00:00.000,"Age of Empires II",4805,24,3
2017-04-01 00:00:00.000,"TrackMania 2 Stadium",3841.16,10,3
2017-04-01 00:00:00.000,"Super Smash Bros. Brawl",1021.77,14,3
2017-04-01 00:00:00.000,"Guilty Gear Xrd  REVELATOR",507.94,9,3
2017-04-01 00:00:00.000,"Project M",93.05,6,3
2017-05-01 00:00:00.000,"Gears of War 4",101000,40,3
2017-05-01 00:00:00.000,"World of WarCraft",18000,21,3
2017-05-01 00:00:00.000,"King of Fighters XIV",2630,15,3
2017-05-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",1640,14,3
2017-05-01 00:00:00.000,"BlazBlue Central Fiction",1610,15,3
2017-05-01 00:00:00.000,"Quake Live",61.54,4,3
2017-06-01 00:00:00.000,"CrossFire",498910.32,65,3
2017-06-01 00:00:00.000,"World of WarCraft",16000,22,3
2017-06-01 00:00:00.000,"Pokk<U+00E9>n Tournament",11320,19,3
2017-06-01 00:00:00.000,"Age of Empires II",4334.92,13,3
2017-06-01 00:00:00.000,"Super Smash Bros.",2170,20,3
2017-06-01 00:00:00.000,"Brawlhalla",1440,39,3
2017-06-01 00:00:00.000,"Yu Gi Oh! Duel Links",83.63,6,3
2017-07-01 00:00:00.000,"Street Fighter V",81287.01,18,3
2017-07-01 00:00:00.000,"ARMS",1135,13,3
2017-07-01 00:00:00.000,"Yu Gi Oh! Duel Links",542.43,9,3
2017-07-01 00:00:00.000,"Age of Empires II",537,12,3
2017-08-01 00:00:00.000,"Paladins",16900,53,3
2017-08-01 00:00:00.000,"Yu Gi Oh! Duel Links",80.68,6,3
2017-09-01 00:00:00.000,"Guilty Gear Xrd REV 2",5210,15,3
2017-09-01 00:00:00.000,"BlazBlue Central Fiction",4350,15,3
2017-09-01 00:00:00.000,"Under Night In Birth EXE Late[st]",2970,15,3
2017-10-01 00:00:00.000,"Heroes of the Storm",1275000,120,3
2017-10-01 00:00:00.000,"H1Z1",482000,31,3
2017-10-01 00:00:00.000,"Rainbow Six Siege",15858.64,50,3
2017-10-01 00:00:00.000,"Pok<U+00E9>mon VGC",13000,14,3
2017-10-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",4809,13,3
2017-10-01 00:00:00.000,"Injustice 2",1130,9,3
2017-11-01 00:00:00.000,"Clash Royale",132414.84,21,3
2017-11-01 00:00:00.000,"Street Fighter V",60200,18,3
2017-11-01 00:00:00.000,"Gears of War 4",60000,46,3
2017-11-01 00:00:00.000,"Paladins",17500,85,3
2017-11-01 00:00:00.000,"FIFA 18",15785.15,9,3
2017-11-01 00:00:00.000,"Team Fortress 2",7933.45,33,3
2017-12-01 00:00:00.000,"Tekken 7",33455,12,3
2017-12-01 00:00:00.000,"Rainbow Six Siege",28452.72,60,3
2017-12-01 00:00:00.000,"Team Fortress 2",18000,66,3
2017-12-01 00:00:00.000,"iRacing.com",3000,3,3
2017-12-01 00:00:00.000,"ARMS",1100.1,9,3
2017-12-01 00:00:00.000,"TrackMania 2 Stadium",692.57,17,3
2018-01-01 00:00:00.000,"FIFA 18",200000,42,3
2018-01-01 00:00:00.000,"Gwent",25058.13,10,3
2018-01-01 00:00:00.000,"Halo 5 Guardians",2250,16,3
2018-02-01 00:00:00.000,"Heroes of the Storm",281207.26,64,3
2018-02-01 00:00:00.000,"Pok<U+00E9>mon VGC",34500,41,3
2018-02-01 00:00:00.000,"Team Fortress 2",19889.27,78,3
2018-02-01 00:00:00.000,"Project M",1940,16,3
2018-02-01 00:00:00.000,"Age of Empires II",925,5,3
2018-03-01 00:00:00.000,"Heroes of the Storm",202986.3,80,3
2018-03-01 00:00:00.000,"FIFA 18",135974.04,27,3
2018-03-01 00:00:00.000,"Street Fighter V Arcade Edition",60578.65,17,3
2018-03-01 00:00:00.000,"Pok<U+00E9>mon VGC",12000,20,3
2018-03-01 00:00:00.000,"Dragon Ball FighterZ",3571.5,8,3
2018-03-01 00:00:00.000,"Age of Empires",3292.97,33,3
2018-03-01 00:00:00.000,"iRacing.com",3000,106,3
2018-03-01 00:00:00.000,"TrackMania 2 Stadium",2884.44,8,3
2018-03-01 00:00:00.000,"Brawlhalla",2723.4,35,3
2018-03-01 00:00:00.000,"Project M",589.95,9,3
2018-03-01 00:00:00.000,"ARMS",536.17,7,3
2018-04-01 00:00:00.000,"Street Fighter V Arcade Edition",86459.5,33,3
2018-04-01 00:00:00.000,"Fortnite",60537.75,78,3
2018-04-01 00:00:00.000,"Team Fortress 2",17970,63,3
2018-04-01 00:00:00.000,"Age of Empires",4202.75,22,3
2018-05-01 00:00:00.000,"SMITE",149500,50,3
2018-05-01 00:00:00.000,"Call of Duty World War II",34798,20,3
2018-05-01 00:00:00.000,"Pok<U+00E9>mon VGC",12000,19,3
2018-05-01 00:00:00.000,"Age of Empires III",400,8,3
2018-06-01 00:00:00.000,"FIFA 18",256343.52,66,3
2018-06-01 00:00:00.000,"StarCraft Brood War",9883.01,11,3
2018-06-01 00:00:00.000,"TrackMania 2 Stadium",2589.63,15,3
2018-06-01 00:00:00.000,"Age of Empires III",550,5,3
2018-07-01 00:00:00.000,"SMITE",159000,75,3
2018-07-01 00:00:00.000,"StarCraft Brood War",5180.31,10,3
2018-08-01 00:00:00.000,"WarCraft III",36648.24,13,3
2018-08-01 00:00:00.000,"Age of Empires",9288,18,3
2018-08-01 00:00:00.000,"Super Smash Bros.",4940,26,3
2018-09-01 00:00:00.000,"Paladins",10500,63,3
2018-09-01 00:00:00.000,"TrackMania 2 Stadium",3594.67,11,3
2018-10-01 00:00:00.000,"Clash Royale",406761.68,58,3
2018-10-01 00:00:00.000,"Call of Duty Blackout",275000,23,3
2018-10-01 00:00:00.000,"StarCraft Brood War",71821.01,35,3
2018-10-01 00:00:00.000,"Dragon Ball FighterZ",13530,14,3
2018-10-01 00:00:00.000,"WarCraft III",7756.32,18,3
2018-10-01 00:00:00.000,"Guns of Boom",1175,4,3
2018-11-01 00:00:00.000,"Tekken 7",5635.93,13,3
2018-11-01 00:00:00.000,"Super Smash Bros. Brawl",465,5,3
2018-11-01 00:00:00.000,"TrackMania 2 Stadium",397.97,8,3
2018-11-01 00:00:00.000,"ARMS",300,7,3
2018-12-01 00:00:00.000,"Arena of Valor",2509250,123,3
2018-12-01 00:00:00.000,"iRacing.com",34080,18,3
2018-12-01 00:00:00.000,"Minecraft",4839.15,10,3
2018-12-01 00:00:00.000,"Age of Empires III",250,3,3
2019-01-01 00:00:00.000,"FIFA 19",363000,72,3
2019-01-01 00:00:00.000,"Heroes of the Storm",47075,30,3
2019-01-01 00:00:00.000,"Shadowverse",12000,24,3
2019-01-01 00:00:00.000,"Guilty Gear Xrd REV 2",4130,14,3
2019-01-01 00:00:00.000,"Soul Calibur VI",4006.91,14,3
2019-01-01 00:00:00.000,"Tekken 7",3976.91,14,3
2019-01-01 00:00:00.000,"ARMS",201.3,8,3
2019-02-01 00:00:00.000,"Street Fighter V Arcade Edition",28681.03,14,3
2019-02-01 00:00:00.000,"Tekken 7",28580.6,14,3
2019-02-01 00:00:00.000,"Overwatch",25685.9,27,3
2019-02-01 00:00:00.000,"Dragon Ball FighterZ",24530.63,14,3
2019-02-01 00:00:00.000,"Super Smash Bros. Melee",12507.92,19,3
2019-02-01 00:00:00.000,"Shadowverse",12000,24,3
2019-02-01 00:00:00.000,"BlazBlue Cross Tag Battle",9960.21,19,3
2019-02-01 00:00:00.000,"Age of Empires III",150,3,3
2019-03-01 00:00:00.000,"Tekken 7",114500,15,3
2019-03-01 00:00:00.000,"Dragon Ball FighterZ",2740,8,3
2019-03-01 00:00:00.000,"iRacing.com",2400,83,3
2019-03-01 00:00:00.000,"CrossFire",452.75,23,3
2019-03-01 00:00:00.000,"ARMS",397.04,9,3
2019-03-01 00:00:00.000,"Company of Heroes 2",305,2,3
2019-04-01 00:00:00.000,"FIFA 19",346500,94,3
2019-04-01 00:00:00.000,"Street Fighter V Arcade Edition",18999.72,18,3
2019-04-01 00:00:00.000,"Shadowverse",11900,24,3
2019-04-01 00:00:00.000,"Tekken 7",9788.62,15,3
2019-05-01 00:00:00.000,"Arena of Valor",202898,67,3
2019-05-01 00:00:00.000,"Hearthstone",18191.24,22,3
2019-05-01 00:00:00.000,"Shadowverse",11900,24,3
2019-05-01 00:00:00.000,"Dragon Ball FighterZ",9653.72,18,3
2019-05-01 00:00:00.000,"Guilty Gear Xrd REV 2",3861.79,13,3
2019-05-01 00:00:00.000,"Soul Calibur VI",2819.69,13,3
2019-05-01 00:00:00.000,"BlazBlue Cross Tag Battle",2394.23,14,3
2019-06-01 00:00:00.000,"Clash Royale",110000,27,3
2019-06-01 00:00:00.000,"Heroes of the Storm",83998,52,3
2019-06-01 00:00:00.000,"Assetto Corsa",27904,19,3
2019-06-01 00:00:00.000,"Mortal Kombat 11",23820,24,3
2019-06-01 00:00:00.000,"TrackMania 2 Stadium",5043.27,15,3
2019-06-01 00:00:00.000,"Soul Calibur VI",4620,15,3
2019-06-01 00:00:00.000,"FIFA 19",4518.76,9,3
2019-06-01 00:00:00.000,"Dota Underlords",1600,11,3
2019-07-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",474414.31,147,3
2019-07-01 00:00:00.000,"Teamfight Tactics",151000,66,3
2019-07-01 00:00:00.000,"Soul Calibur VI",15628.03,15,3
2019-07-01 00:00:00.000,"Shadowverse",11900,24,3
2019-07-01 00:00:00.000,"Dead or Alive 6",5302.67,13,3
2019-07-01 00:00:00.000,"Samurai Shodown (2019)",2549.96,13,3
2019-07-01 00:00:00.000,"Battalion 1944",1500,15,3
2019-07-01 00:00:00.000,"Under Night In Birth EXE Late[st]",1138.82,14,3
2019-08-01 00:00:00.000,"FIFA 19",530388.57,49,3
2019-08-01 00:00:00.000,"Hearthstone",528540,175,3
2019-08-01 00:00:00.000,"Street Fighter V Arcade Edition",70749.17,14,3
2019-08-01 00:00:00.000,"iRacing.com",53330,44,3
2019-08-01 00:00:00.000,"Mortal Kombat 11",31770,24,3
2019-08-01 00:00:00.000,"Chess.com",23400.01,23,3
2019-08-01 00:00:00.000,"Dragon Ball FighterZ",23052.98,22,3
2019-08-01 00:00:00.000,"Dota Underlords",16860.92,14,3
2019-08-01 00:00:00.000,"Under Night In Birth EXE Late[st]",12132.59,17,3
2019-08-01 00:00:00.000,"Heroes of the Storm",11984.72,75,3
2019-08-01 00:00:00.000,"Shadowverse",11900,24,3
2019-08-01 00:00:00.000,"rFactor 2",10260,23,3
2019-08-01 00:00:00.000,"Brawl Stars",3600,13,3
2019-08-01 00:00:00.000,"Age of Empires III",500,7,3
2019-08-01 00:00:00.000,"TrackMania 2 Stadium",389.82,8,3
2019-09-01 00:00:00.000,"Apex Legends",1050001,150,3
2019-09-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",424692.36,153,3
2019-09-01 00:00:00.000,"iRacing.com",105470,20,3
2019-09-01 00:00:00.000,"Clash of Clans",96330,12,3
2019-09-01 00:00:00.000,"Minecraft",30000,4,3
2019-09-01 00:00:00.000,"Hearthstone",26106.11,26,3
2019-09-01 00:00:00.000,"WarCraft III",20459.6,12,3
2019-09-01 00:00:00.000,"Magic The Gathering Arena",12000,22,3
2019-09-01 00:00:00.000,"Soul Calibur VI",3087.3,9,3
2019-09-01 00:00:00.000,"Artifact",562,6,3
2019-10-01 00:00:00.000,"Mortal Kombat 11",35223.99,34,3
2019-10-01 00:00:00.000,"League of Legends",32083,36,3
2019-10-01 00:00:00.000,"Dead By Daylight",15000,15,3
2019-10-01 00:00:00.000,"Dragon Ball FighterZ",5866.98,13,3
2019-10-01 00:00:00.000,"Assetto Corsa",536.8,4,3
2019-11-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",174583.25,118,3
2019-11-01 00:00:00.000,"Clash of Clans",163235,4,3
2019-11-01 00:00:00.000,"Brawlhalla",122000,45,3
2019-11-01 00:00:00.000,"Shadowverse",66907.56,24,3
2019-11-01 00:00:00.000,"Farming Simulator 19",39722.8,41,3
2019-11-01 00:00:00.000,"Soul Calibur VI",27085.8,21,3
2019-11-01 00:00:00.000,"rFactor 2",19978.44,59,3
2019-11-01 00:00:00.000,"Call of Duty Modern Warfare",11000,11,3
2019-11-01 00:00:00.000,"Assetto Corsa",9116.2,6,3
2019-11-01 00:00:00.000,"Street Fighter V Arcade Edition",2532.9,14,3
2019-12-01 00:00:00.000,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",1204250,228,3
2019-12-01 00:00:00.000,"Street Fighter V Arcade Edition",379950,39,3
2019-12-01 00:00:00.000,"Rainbow Six Siege",225745.46,90,3
2019-12-01 00:00:00.000,"Teamfight Tactics",11995,17,3
2020-01-01 00:00:00.000,"League of Legends",209885.86,153,3
2020-01-01 00:00:00.000,"PLAYERUNKNOWN’S BATTLEGROUNDS",138652,75,3
2020-01-01 00:00:00.000,"Rainbow Six Siege",49303.25,65,3
2020-01-01 00:00:00.000,"Super Smash Bros. Melee",20195.12,27,3
2020-02-01 00:00:00.000,"Rainbow Six Siege",3003461.84,105,3
2020-02-01 00:00:00.000,"Chess.com",52000,27,3
2020-02-01 00:00:00.000,"Artifact",150,6,3
2020-03-01 00:00:00.000,"Hearthstone",505100,144,3
2020-03-01 00:00:00.000,"Lichess",2100,11,3
2020-03-01 00:00:00.000,"Super Smash Bros. Brawl",770,11,3
2020-04-01 00:00:00.000,"Gears 5",89000,65,3
2020-04-01 00:00:00.000,"rFactor 2",41977.5,5,3
2020-04-01 00:00:00.000,"Xonotic",141.54,30,3
2020-04-01 00:00:00.000,"Assetto Corsa",83.11,10,3
2020-05-01 00:00:00.000,"Gears 5",321000,95,3
2020-05-01 00:00:00.000,"chess24",282476.21,27,3
2020-05-01 00:00:00.000,"Paladins",120000,90,3
2020-05-01 00:00:00.000,"Rainbow Six Siege",93477.91,101,3
2020-05-01 00:00:00.000,"Prophecy",3000,23,3
2020-05-01 00:00:00.000,"Soul Calibur VI",3000,7,3
2020-05-01 00:00:00.000,"Tetr.io",951.92,6,3
2020-05-01 00:00:00.000,"Xonotic",131.74,30,3
2020-06-01 00:00:00.000,"Hearthstone",513000,127,3
2020-06-01 00:00:00.000,"Free Fire",245107.47,152,3
2020-06-01 00:00:00.000,"Fortnite",100000,66,3
2020-06-01 00:00:00.000,"Playchess.com",990.37,44,3
2020-06-01 00:00:00.000,"ARMS",535.05,15,3
2020-07-01 00:00:00.000,"Fortnite",183600,107,3
2020-07-01 00:00:00.000,"Rocket Arena",100000,24,3
2020-07-01 00:00:00.000,"iRacing.com",23780.35,60,3
2020-07-01 00:00:00.000,"League of Legends",21877.95,42,3
2020-07-01 00:00:00.000,"Assetto Corsa",11465.2,30,3
2020-08-01 00:00:00.000,"Diabotical",1585.33,24,3
2020-08-01 00:00:00.000,"Paladins",1357.19,23,3
2020-09-01 00:00:00.000,"StarCraft Brood War",300,1,3
2020-10-01 00:00:00.000,"League of Legends",2413776,138,3
2020-10-01 00:00:00.000,"Hearthstone",515000,38,3
2020-10-01 00:00:00.000,"PLAYERUNKNOWN’S BATTLEGROUNDS",84155.98,106,3
2020-10-01 00:00:00.000,"Among Us",36000,8,3
2020-11-01 00:00:00.000,"Arena of Valor",331310.31,65,3
2020-11-01 00:00:00.000,"Among Us",30000,6,3
2020-12-01 00:00:00.000,"Tekken 7",44935.2,13,3
2021-01-01 00:00:00.000,"Dota 2",70405.86,100,3
2021-01-01 00:00:00.000,"FIFA 21",60000,34,3
2021-01-01 00:00:00.000,"WarCraft III Reforged",30360.4,17,3
2021-01-01 00:00:00.000,"Lichess",2100,12,3
2021-02-01 00:00:00.000,"Chess.com",4500,15,3
1999-12-01 00:00:00.000,"StarCraft Brood War",24988.82,16,4
2000-12-01 00:00:00.000,"Quake III Arena",125060.21,75,4
2002-07-01 00:00:00.000,"Age of Empires II",16450,9,4
2002-11-01 00:00:00.000,"Unreal Tournament 2003",4000,8,4
2002-12-01 00:00:00.000,"Counter Strike",141800.45,145,4
2003-03-01 00:00:00.000,"Counter Strike",22817.54,65,4
2003-05-01 00:00:00.000,"Age of Empires II",760,6,4
2004-01-01 00:00:00.000,"Age of Empires II",5900,14,4
2004-02-01 00:00:00.000,"Counter Strike",13614.55,50,4
2004-08-01 00:00:00.000,"Halo Combat Evolved",60448,10,4
2004-12-01 00:00:00.000,"WarCraft III",18776.59,19,4
2005-01-01 00:00:00.000,"Super Smash Bros. Melee",4112,20,4
2005-04-01 00:00:00.000,"Counter Strike",10789.93,77,4
2005-05-01 00:00:00.000,"WarCraft III",7069.09,21,4
2005-08-01 00:00:00.000,"Super Smash Bros. Melee",1800,7,4
2005-11-01 00:00:00.000,"Super Smash Bros. Melee",8677.5,13,4
2006-02-01 00:00:00.000,"Quake 4",13092.34,18,4
2006-03-01 00:00:00.000,"Counter Strike Source",40887.05,65,4
2006-03-01 00:00:00.000,"Quake 4",40000,20,4
2006-04-01 00:00:00.000,"Counter Strike Source",8000.66,40,4
2006-06-01 00:00:00.000,"StarCraft Brood War",124532.47,35,4
2006-07-01 00:00:00.000,"Halo 2",62975,32,4
2006-08-01 00:00:00.000,"Super Smash Bros. Melee",12175,12,4
2006-10-01 00:00:00.000,"Counter Strike Source",16386.77,46,4
2006-11-01 00:00:00.000,"Counter Strike Source",19869.62,50,4
2006-11-01 00:00:00.000,"WarCraft III",17146.91,12,4
2006-12-01 00:00:00.000,"WarCraft III",87982.99,13,4
2006-12-01 00:00:00.000,"StarCraft Brood War",78328.25,11,4
2007-02-01 00:00:00.000,"Super Smash Bros. Melee",2143.9,12,4
2007-03-01 00:00:00.000,"StarCraft Brood War",144610.72,25,4
2007-05-01 00:00:00.000,"Super Smash Bros. Melee",2503,14,4
2007-08-01 00:00:00.000,"Quake 4",66562.74,18,4
2007-12-01 00:00:00.000,"FIFA 07",124126.66,21,4
2008-05-01 00:00:00.000,"Counter Strike Source",46247.73,94,4
2008-06-01 00:00:00.000,"StarCraft Brood War",59015.3,27,4
2008-07-01 00:00:00.000,"Call of Duty 4 Modern Warfare",40429.32,26,4
2008-08-01 00:00:00.000,"FIFA 08",35381.05,26,4
2008-08-01 00:00:00.000,"Super Smash Bros. Brawl",4130,9,4
2008-10-01 00:00:00.000,"World of WarCraft",202500,34,4
2008-11-01 00:00:00.000,"StarCraft Brood War",184229.91,56,4
2008-12-01 00:00:00.000,"Super Smash Bros. Brawl",490,15,4
2009-01-01 00:00:00.000,"Counter Strike Source",37544.24,55,4
2009-03-01 00:00:00.000,"StarCraft Brood War",94198.71,39,4
2009-04-01 00:00:00.000,"StarCraft Brood War",81424.45,42,4
2009-06-01 00:00:00.000,"World of WarCraft",63497.65,12,4
2009-06-01 00:00:00.000,"Counter Strike Source",20884.26,50,4
2009-08-01 00:00:00.000,"Team Fortress 2",10048.2,84,4
2009-10-01 00:00:00.000,"Super Smash Bros. Melee",1174,14,4
2009-12-01 00:00:00.000,"Quake Live",8438.07,11,4
2010-01-01 00:00:00.000,"StarCraft Brood War",197846.4,54,4
2010-01-01 00:00:00.000,"Counter Strike Source",5780.08,25,4
2010-02-01 00:00:00.000,"Super Smash Bros. Brawl",1909,17,4
2010-02-01 00:00:00.000,"FIFA 10",546.32,4,4
2010-03-01 00:00:00.000,"FIFA 10",542.88,4,4
2010-04-01 00:00:00.000,"Super Smash Bros. Melee",415,12,4
2010-05-01 00:00:00.000,"StarCraft Brood War",187624.21,53,4
2010-05-01 00:00:00.000,"Super Smash Bros. Melee",390,11,4
2010-06-01 00:00:00.000,"StarCraft II",424.85,4,4
2010-08-01 00:00:00.000,"Call of Duty 4 Modern Warfare",23937.48,45,4
2010-09-01 00:00:00.000,"League of Legends",522.72,16,4
2010-09-01 00:00:00.000,"Quake Live",521.34,2,4
2010-11-01 00:00:00.000,"Defense of the Ancients",51605.57,80,4
2010-12-01 00:00:00.000,"Counter Strike",73890.64,57,4
2010-12-01 00:00:00.000,"Defense of the Ancients",52447.62,56,4
2010-12-01 00:00:00.000,"Team Fortress 2",4347.67,71,4
2010-12-01 00:00:00.000,"FIFA 11",2431.28,6,4
2011-02-01 00:00:00.000,"StarCraft Brood War",104744.47,39,4
2011-02-01 00:00:00.000,"FIFA 11",546.04,4,4
2011-03-01 00:00:00.000,"Counter Strike",93302.58,95,4
2011-03-01 00:00:00.000,"WarCraft III",561.48,3,4
2011-03-01 00:00:00.000,"FIFA 11",560.8,3,4
2011-03-01 00:00:00.000,"StarCraft Brood War",280,8,4
2011-04-01 00:00:00.000,"StarCraft Brood War",1210,11,4
2011-05-01 00:00:00.000,"WarCraft III",569.01,3,4
2011-05-01 00:00:00.000,"StarCraft Brood War",280,11,4
2011-06-01 00:00:00.000,"Counter Strike Source",39898.15,52,4
2011-06-01 00:00:00.000,"Heroes of Newerth",22226.86,10,4
2011-06-01 00:00:00.000,"Super Smash Bros. Brawl",878.93,15,4
2011-07-01 00:00:00.000,"Counter Strike Source",14517.4,50,4
2011-07-01 00:00:00.000,"Super Smash Bros. Melee",11995.02,24,4
2011-08-01 00:00:00.000,"Counter Strike",96554.44,120,4
2011-08-01 00:00:00.000,"Super Smash Bros. Brawl",2615.43,16,4
2011-09-01 00:00:00.000,"Quake Live",551.48,3,4
2011-09-01 00:00:00.000,"FIFA 11",412.92,3,4
2011-11-01 00:00:00.000,"Defense of the Ancients",71705.74,79,4
2011-11-01 00:00:00.000,"Tekken 6",3527.33,9,4
2011-11-01 00:00:00.000,"Super Smash Bros. Melee",2920,14,4
2011-11-01 00:00:00.000,"WarCraft III",543.03,3,4
2011-11-01 00:00:00.000,"FIFA 12",542.32,4,4
2011-12-01 00:00:00.000,"Defense of the Ancients",52801.84,73,4
2011-12-01 00:00:00.000,"Counter Strike Source",32288.69,56,4
2011-12-01 00:00:00.000,"Call of Duty Modern Warfare 3",6015.34,16,4
2011-12-01 00:00:00.000,"Age of Empires",3375.63,21,4
2011-12-01 00:00:00.000,"Super Smash Bros. Melee",1180,15,4
2011-12-01 00:00:00.000,"Quake Live",710.64,4,4
2012-01-01 00:00:00.000,"Counter Strike",51938.7,75,4
