Listener Device,Listener OS,Listener OS Version,Listener OS Version Number,Listener Tag,Listener App Comp,Listener Affinity Group,Listener Business App,Listener Object Category,Listening IP,Listening Port,Listening Service,Listener Service User,Port Communication,Protocol,Client Service,Client Service User,Client App Comp,Client Device,Client OS,Client OS Version,Client OS Version Number,Client Tag,Client Affinity Group,Client Business App,Client Object Category,Client IP,Client Port Communication,Process Display Name,Process Name,Communication Last Detected,Netstat # Times Port Actively Connected at Discovery,Netstat # Times Discovery Checked for Connection,Netstat Total # Port Connections at Discovery,Netstat Time First Time Port Connected at Discovery,Netstat Last Time Port Connected at Discovery
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter 2","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Jupiter Internal","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","My Business App","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Production Research","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:08.643,8,286,8,2022-01-15 04:29:00.716,2022-01-19 10:43:08.643
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:11.253,87,3462,184,2020-10-07 15:28:49.740,2022-01-10 21:54:11.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.676,114,3653,116,2020-08-31 22:37:14.126,2022-01-21 01:12:00.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.273,124,4381,165,2020-02-11 17:04:41.823,2022-01-13 09:29:03.273
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:03.300,415,3257,1180,2020-11-18 14:45:52.670,2022-01-13 20:46:03.300
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:08.656,1,112,1,2022-01-22 17:25:08.656,2022-01-22 17:25:08.656
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:04.673,5,2859,5,2021-09-23 23:30:52.593,2022-01-15 19:39:04.673
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","Research - Prod","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.253,17,2793,17,2021-09-26 21:20:56.963,2021-12-28 08:00:03.253
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","RP Demo app","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3145,82,2020-12-24 17:03:10.876,2022-01-14 00:06:08.676
"s4-tomcat-9067.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","Dependency s4-tomcat-9067.device42.pvt_1","RP Demo app","Florida Lab","10.90.6.7",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.143,59,2843,61,2021-09-24 15:43:52.573,2022-01-27 09:34:02.143
