Date,DateAsInteger,Year,Monthnumber,YearMonthnumber,YearMonthShort,MonthNameShort,MonthNameLong,DayOfWeekNumber,DayOfWeek,DayOfWeekShort,Quarter,YearQuarter
2019-06-07 00:00:00.000,"06072019",2019,"06","2019/06","2019/Jun","Jun","June",6,"Friday","Fri","Q2","2019/Q2"
2019-06-08 00:00:00.000,"06082019",2019,"06","2019/06","2019/Jun","Jun","June",7,"Saturday","Sat","Q2","2019/Q2"
2019-06-09 00:00:00.000,"06092019",2019,"06","2019/06","2019/Jun","Jun","June",1,"Sunday","Sun","Q2","2019/Q2"
2019-06-10 00:00:00.000,"06102019",2019,"06","2019/06","2019/Jun","Jun","June",2,"Monday","Mon","Q2","2019/Q2"
2019-06-11 00:00:00.000,"06112019",2019,"06","2019/06","2019/Jun","Jun","June",3,"Tuesday","Tue","Q2","2019/Q2"
2019-06-12 00:00:00.000,"06122019",2019,"06","2019/06","2019/Jun","Jun","June",4,"Wednesday","Wed","Q2","2019/Q2"
2019-06-13 00:00:00.000,"06132019",2019,"06","2019/06","2019/Jun","Jun","June",5,"Thursday","Thu","Q2","2019/Q2"
2019-06-14 00:00:00.000,"06142019",2019,"06","2019/06","2019/Jun","Jun","June",6,"Friday","Fri","Q2","2019/Q2"
2019-06-15 00:00:00.000,"06152019",2019,"06","2019/06","2019/Jun","Jun","June",7,"Saturday","Sat","Q2","2019/Q2"
2019-06-16 00:00:00.000,"06162019",2019,"06","2019/06","2019/Jun","Jun","June",1,"Sunday","Sun","Q2","2019/Q2"
2019-06-17 00:00:00.000,"06172019",2019,"06","2019/06","2019/Jun","Jun","June",2,"Monday","Mon","Q2","2019/Q2"
2019-06-18 00:00:00.000,"06182019",2019,"06","2019/06","2019/Jun","Jun","June",3,"Tuesday","Tue","Q2","2019/Q2"
2019-06-19 00:00:00.000,"06192019",2019,"06","2019/06","2019/Jun","Jun","June",4,"Wednesday","Wed","Q2","2019/Q2"
2019-06-20 00:00:00.000,"06202019",2019,"06","2019/06","2019/Jun","Jun","June",5,"Thursday","Thu","Q2","2019/Q2"
2019-06-21 00:00:00.000,"06212019",2019,"06","2019/06","2019/Jun","Jun","June",6,"Friday","Fri","Q2","2019/Q2"
2019-06-22 00:00:00.000,"06222019",2019,"06","2019/06","2019/Jun","Jun","June",7,"Saturday","Sat","Q2","2019/Q2"
2019-06-23 00:00:00.000,"06232019",2019,"06","2019/06","2019/Jun","Jun","June",1,"Sunday","Sun","Q2","2019/Q2"
2019-06-24 00:00:00.000,"06242019",2019,"06","2019/06","2019/Jun","Jun","June",2,"Monday","Mon","Q2","2019/Q2"
2019-06-25 00:00:00.000,"06252019",2019,"06","2019/06","2019/Jun","Jun","June",3,"Tuesday","Tue","Q2","2019/Q2"
2019-06-26 00:00:00.000,"06262019",2019,"06","2019/06","2019/Jun","Jun","June",4,"Wednesday","Wed","Q2","2019/Q2"
2019-06-27 00:00:00.000,"06272019",2019,"06","2019/06","2019/Jun","Jun","June",5,"Thursday","Thu","Q2","2019/Q2"
2019-06-28 00:00:00.000,"06282019",2019,"06","2019/06","2019/Jun","Jun","June",6,"Friday","Fri","Q2","2019/Q2"
2019-06-29 00:00:00.000,"06292019",2019,"06","2019/06","2019/Jun","Jun","June",7,"Saturday","Sat","Q2","2019/Q2"
2019-06-30 00:00:00.000,"06302019",2019,"06","2019/06","2019/Jun","Jun","June",1,"Sunday","Sun","Q2","2019/Q2"
2019-07-01 00:00:00.000,"07012019",2019,"07","2019/07","2019/Jul","Jul","July",2,"Monday","Mon","Q3","2019/Q3"
2019-07-02 00:00:00.000,"07022019",2019,"07","2019/07","2019/Jul","Jul","July",3,"Tuesday","Tue","Q3","2019/Q3"
2019-07-03 00:00:00.000,"07032019",2019,"07","2019/07","2019/Jul","Jul","July",4,"Wednesday","Wed","Q3","2019/Q3"
2019-07-04 00:00:00.000,"07042019",2019,"07","2019/07","2019/Jul","Jul","July",5,"Thursday","Thu","Q3","2019/Q3"
2019-07-05 00:00:00.000,"07052019",2019,"07","2019/07","2019/Jul","Jul","July",6,"Friday","Fri","Q3","2019/Q3"
2019-07-06 00:00:00.000,"07062019",2019,"07","2019/07","2019/Jul","Jul","July",7,"Saturday","Sat","Q3","2019/Q3"
2019-07-07 00:00:00.000,"07072019",2019,"07","2019/07","2019/Jul","Jul","July",1,"Sunday","Sun","Q3","2019/Q3"
2019-07-08 00:00:00.000,"07082019",2019,"07","2019/07","2019/Jul","Jul","July",2,"Monday","Mon","Q3","2019/Q3"
2019-07-09 00:00:00.000,"07092019",2019,"07","2019/07","2019/Jul","Jul","July",3,"Tuesday","Tue","Q3","2019/Q3"
2019-07-10 00:00:00.000,"07102019",2019,"07","2019/07","2019/Jul","Jul","July",4,"Wednesday","Wed","Q3","2019/Q3"
2019-07-11 00:00:00.000,"07112019",2019,"07","2019/07","2019/Jul","Jul","July",5,"Thursday","Thu","Q3","2019/Q3"
2019-07-12 00:00:00.000,"07122019",2019,"07","2019/07","2019/Jul","Jul","July",6,"Friday","Fri","Q3","2019/Q3"
2019-07-13 00:00:00.000,"07132019",2019,"07","2019/07","2019/Jul","Jul","July",7,"Saturday","Sat","Q3","2019/Q3"
2019-07-14 00:00:00.000,"07142019",2019,"07","2019/07","2019/Jul","Jul","July",1,"Sunday","Sun","Q3","2019/Q3"
2019-07-15 00:00:00.000,"07152019",2019,"07","2019/07","2019/Jul","Jul","July",2,"Monday","Mon","Q3","2019/Q3"
2019-07-16 00:00:00.000,"07162019",2019,"07","2019/07","2019/Jul","Jul","July",3,"Tuesday","Tue","Q3","2019/Q3"
2019-07-17 00:00:00.000,"07172019",2019,"07","2019/07","2019/Jul","Jul","July",4,"Wednesday","Wed","Q3","2019/Q3"
2019-07-18 00:00:00.000,"07182019",2019,"07","2019/07","2019/Jul","Jul","July",5,"Thursday","Thu","Q3","2019/Q3"
2019-07-19 00:00:00.000,"07192019",2019,"07","2019/07","2019/Jul","Jul","July",6,"Friday","Fri","Q3","2019/Q3"
2019-07-20 00:00:00.000,"07202019",2019,"07","2019/07","2019/Jul","Jul","July",7,"Saturday","Sat","Q3","2019/Q3"
2019-07-21 00:00:00.000,"07212019",2019,"07","2019/07","2019/Jul","Jul","July",1,"Sunday","Sun","Q3","2019/Q3"
2019-07-22 00:00:00.000,"07222019",2019,"07","2019/07","2019/Jul","Jul","July",2,"Monday","Mon","Q3","2019/Q3"
2019-07-23 00:00:00.000,"07232019",2019,"07","2019/07","2019/Jul","Jul","July",3,"Tuesday","Tue","Q3","2019/Q3"
2019-07-24 00:00:00.000,"07242019",2019,"07","2019/07","2019/Jul","Jul","July",4,"Wednesday","Wed","Q3","2019/Q3"
2019-07-25 00:00:00.000,"07252019",2019,"07","2019/07","2019/Jul","Jul","July",5,"Thursday","Thu","Q3","2019/Q3"
2019-07-26 00:00:00.000,"07262019",2019,"07","2019/07","2019/Jul","Jul","July",6,"Friday","Fri","Q3","2019/Q3"
2019-07-27 00:00:00.000,"07272019",2019,"07","2019/07","2019/Jul","Jul","July",7,"Saturday","Sat","Q3","2019/Q3"
2019-07-28 00:00:00.000,"07282019",2019,"07","2019/07","2019/Jul","Jul","July",1,"Sunday","Sun","Q3","2019/Q3"
2019-07-29 00:00:00.000,"07292019",2019,"07","2019/07","2019/Jul","Jul","July",2,"Monday","Mon","Q3","2019/Q3"
2019-07-30 00:00:00.000,"07302019",2019,"07","2019/07","2019/Jul","Jul","July",3,"Tuesday","Tue","Q3","2019/Q3"
2019-07-31 00:00:00.000,"07312019",2019,"07","2019/07","2019/Jul","Jul","July",4,"Wednesday","Wed","Q3","2019/Q3"
2019-08-01 00:00:00.000,"08012019",2019,"08","2019/08","2019/Aug","Aug","August",5,"Thursday","Thu","Q3","2019/Q3"
2019-08-02 00:00:00.000,"08022019",2019,"08","2019/08","2019/Aug","Aug","August",6,"Friday","Fri","Q3","2019/Q3"
2019-08-03 00:00:00.000,"08032019",2019,"08","2019/08","2019/Aug","Aug","August",7,"Saturday","Sat","Q3","2019/Q3"
2019-08-04 00:00:00.000,"08042019",2019,"08","2019/08","2019/Aug","Aug","August",1,"Sunday","Sun","Q3","2019/Q3"
2019-08-05 00:00:00.000,"08052019",2019,"08","2019/08","2019/Aug","Aug","August",2,"Monday","Mon","Q3","2019/Q3"
2019-08-06 00:00:00.000,"08062019",2019,"08","2019/08","2019/Aug","Aug","August",3,"Tuesday","Tue","Q3","2019/Q3"
2019-08-07 00:00:00.000,"08072019",2019,"08","2019/08","2019/Aug","Aug","August",4,"Wednesday","Wed","Q3","2019/Q3"
2019-08-08 00:00:00.000,"08082019",2019,"08","2019/08","2019/Aug","Aug","August",5,"Thursday","Thu","Q3","2019/Q3"
2019-08-09 00:00:00.000,"08092019",2019,"08","2019/08","2019/Aug","Aug","August",6,"Friday","Fri","Q3","2019/Q3"
2019-08-10 00:00:00.000,"08102019",2019,"08","2019/08","2019/Aug","Aug","August",7,"Saturday","Sat","Q3","2019/Q3"
2019-08-11 00:00:00.000,"08112019",2019,"08","2019/08","2019/Aug","Aug","August",1,"Sunday","Sun","Q3","2019/Q3"
2019-08-12 00:00:00.000,"08122019",2019,"08","2019/08","2019/Aug","Aug","August",2,"Monday","Mon","Q3","2019/Q3"
2019-08-13 00:00:00.000,"08132019",2019,"08","2019/08","2019/Aug","Aug","August",3,"Tuesday","Tue","Q3","2019/Q3"
2019-08-14 00:00:00.000,"08142019",2019,"08","2019/08","2019/Aug","Aug","August",4,"Wednesday","Wed","Q3","2019/Q3"
2019-08-15 00:00:00.000,"08152019",2019,"08","2019/08","2019/Aug","Aug","August",5,"Thursday","Thu","Q3","2019/Q3"
2019-08-16 00:00:00.000,"08162019",2019,"08","2019/08","2019/Aug","Aug","August",6,"Friday","Fri","Q3","2019/Q3"
2019-08-17 00:00:00.000,"08172019",2019,"08","2019/08","2019/Aug","Aug","August",7,"Saturday","Sat","Q3","2019/Q3"
2019-08-18 00:00:00.000,"08182019",2019,"08","2019/08","2019/Aug","Aug","August",1,"Sunday","Sun","Q3","2019/Q3"
2019-08-19 00:00:00.000,"08192019",2019,"08","2019/08","2019/Aug","Aug","August",2,"Monday","Mon","Q3","2019/Q3"
2019-08-20 00:00:00.000,"08202019",2019,"08","2019/08","2019/Aug","Aug","August",3,"Tuesday","Tue","Q3","2019/Q3"
2019-08-21 00:00:00.000,"08212019",2019,"08","2019/08","2019/Aug","Aug","August",4,"Wednesday","Wed","Q3","2019/Q3"
2019-08-22 00:00:00.000,"08222019",2019,"08","2019/08","2019/Aug","Aug","August",5,"Thursday","Thu","Q3","2019/Q3"
2019-08-23 00:00:00.000,"08232019",2019,"08","2019/08","2019/Aug","Aug","August",6,"Friday","Fri","Q3","2019/Q3"
2019-08-24 00:00:00.000,"08242019",2019,"08","2019/08","2019/Aug","Aug","August",7,"Saturday","Sat","Q3","2019/Q3"
2019-08-25 00:00:00.000,"08252019",2019,"08","2019/08","2019/Aug","Aug","August",1,"Sunday","Sun","Q3","2019/Q3"
2019-08-26 00:00:00.000,"08262019",2019,"08","2019/08","2019/Aug","Aug","August",2,"Monday","Mon","Q3","2019/Q3"
2019-08-27 00:00:00.000,"08272019",2019,"08","2019/08","2019/Aug","Aug","August",3,"Tuesday","Tue","Q3","2019/Q3"
2019-08-28 00:00:00.000,"08282019",2019,"08","2019/08","2019/Aug","Aug","August",4,"Wednesday","Wed","Q3","2019/Q3"
2019-08-29 00:00:00.000,"08292019",2019,"08","2019/08","2019/Aug","Aug","August",5,"Thursday","Thu","Q3","2019/Q3"
2019-08-30 00:00:00.000,"08302019",2019,"08","2019/08","2019/Aug","Aug","August",6,"Friday","Fri","Q3","2019/Q3"
2019-08-31 00:00:00.000,"08312019",2019,"08","2019/08","2019/Aug","Aug","August",7,"Saturday","Sat","Q3","2019/Q3"
2019-09-01 00:00:00.000,"09012019",2019,"09","2019/09","2019/Sep","Sep","September",1,"Sunday","Sun","Q3","2019/Q3"
2019-09-02 00:00:00.000,"09022019",2019,"09","2019/09","2019/Sep","Sep","September",2,"Monday","Mon","Q3","2019/Q3"
2019-09-03 00:00:00.000,"09032019",2019,"09","2019/09","2019/Sep","Sep","September",3,"Tuesday","Tue","Q3","2019/Q3"
2019-09-04 00:00:00.000,"09042019",2019,"09","2019/09","2019/Sep","Sep","September",4,"Wednesday","Wed","Q3","2019/Q3"
2019-09-05 00:00:00.000,"09052019",2019,"09","2019/09","2019/Sep","Sep","September",5,"Thursday","Thu","Q3","2019/Q3"
2019-09-06 00:00:00.000,"09062019",2019,"09","2019/09","2019/Sep","Sep","September",6,"Friday","Fri","Q3","2019/Q3"
2019-09-07 00:00:00.000,"09072019",2019,"09","2019/09","2019/Sep","Sep","September",7,"Saturday","Sat","Q3","2019/Q3"
2019-09-08 00:00:00.000,"09082019",2019,"09","2019/09","2019/Sep","Sep","September",1,"Sunday","Sun","Q3","2019/Q3"
2019-09-09 00:00:00.000,"09092019",2019,"09","2019/09","2019/Sep","Sep","September",2,"Monday","Mon","Q3","2019/Q3"
2019-09-10 00:00:00.000,"09102019",2019,"09","2019/09","2019/Sep","Sep","September",3,"Tuesday","Tue","Q3","2019/Q3"
2019-09-11 00:00:00.000,"09112019",2019,"09","2019/09","2019/Sep","Sep","September",4,"Wednesday","Wed","Q3","2019/Q3"
2019-09-12 00:00:00.000,"09122019",2019,"09","2019/09","2019/Sep","Sep","September",5,"Thursday","Thu","Q3","2019/Q3"
2019-09-13 00:00:00.000,"09132019",2019,"09","2019/09","2019/Sep","Sep","September",6,"Friday","Fri","Q3","2019/Q3"
2019-09-14 00:00:00.000,"09142019",2019,"09","2019/09","2019/Sep","Sep","September",7,"Saturday","Sat","Q3","2019/Q3"
2019-09-15 00:00:00.000,"09152019",2019,"09","2019/09","2019/Sep","Sep","September",1,"Sunday","Sun","Q3","2019/Q3"
2019-09-16 00:00:00.000,"09162019",2019,"09","2019/09","2019/Sep","Sep","September",2,"Monday","Mon","Q3","2019/Q3"
2019-09-17 00:00:00.000,"09172019",2019,"09","2019/09","2019/Sep","Sep","September",3,"Tuesday","Tue","Q3","2019/Q3"
2019-09-18 00:00:00.000,"09182019",2019,"09","2019/09","2019/Sep","Sep","September",4,"Wednesday","Wed","Q3","2019/Q3"
2019-09-19 00:00:00.000,"09192019",2019,"09","2019/09","2019/Sep","Sep","September",5,"Thursday","Thu","Q3","2019/Q3"
2019-09-20 00:00:00.000,"09202019",2019,"09","2019/09","2019/Sep","Sep","September",6,"Friday","Fri","Q3","2019/Q3"
2019-09-21 00:00:00.000,"09212019",2019,"09","2019/09","2019/Sep","Sep","September",7,"Saturday","Sat","Q3","2019/Q3"
2019-09-22 00:00:00.000,"09222019",2019,"09","2019/09","2019/Sep","Sep","September",1,"Sunday","Sun","Q3","2019/Q3"
2019-09-23 00:00:00.000,"09232019",2019,"09","2019/09","2019/Sep","Sep","September",2,"Monday","Mon","Q3","2019/Q3"
2019-09-24 00:00:00.000,"09242019",2019,"09","2019/09","2019/Sep","Sep","September",3,"Tuesday","Tue","Q3","2019/Q3"
2019-09-25 00:00:00.000,"09252019",2019,"09","2019/09","2019/Sep","Sep","September",4,"Wednesday","Wed","Q3","2019/Q3"
2019-09-26 00:00:00.000,"09262019",2019,"09","2019/09","2019/Sep","Sep","September",5,"Thursday","Thu","Q3","2019/Q3"
2019-09-27 00:00:00.000,"09272019",2019,"09","2019/09","2019/Sep","Sep","September",6,"Friday","Fri","Q3","2019/Q3"
2019-09-28 00:00:00.000,"09282019",2019,"09","2019/09","2019/Sep","Sep","September",7,"Saturday","Sat","Q3","2019/Q3"
2019-09-29 00:00:00.000,"09292019",2019,"09","2019/09","2019/Sep","Sep","September",1,"Sunday","Sun","Q3","2019/Q3"
2019-09-30 00:00:00.000,"09302019",2019,"09","2019/09","2019/Sep","Sep","September",2,"Monday","Mon","Q3","2019/Q3"
2021-07-01 00:00:00.000,"07012021",2021,"07","2021/07","2021/Jul","Jul","July",5,"Thursday","Thu","Q3","2021/Q3"
2021-07-02 00:00:00.000,"07022021",2021,"07","2021/07","2021/Jul","Jul","July",6,"Friday","Fri","Q3","2021/Q3"
2021-07-03 00:00:00.000,"07032021",2021,"07","2021/07","2021/Jul","Jul","July",7,"Saturday","Sat","Q3","2021/Q3"
2021-07-04 00:00:00.000,"07042021",2021,"07","2021/07","2021/Jul","Jul","July",1,"Sunday","Sun","Q3","2021/Q3"
2021-07-05 00:00:00.000,"07052021",2021,"07","2021/07","2021/Jul","Jul","July",2,"Monday","Mon","Q3","2021/Q3"
2021-07-06 00:00:00.000,"07062021",2021,"07","2021/07","2021/Jul","Jul","July",3,"Tuesday","Tue","Q3","2021/Q3"
2021-07-07 00:00:00.000,"07072021",2021,"07","2021/07","2021/Jul","Jul","July",4,"Wednesday","Wed","Q3","2021/Q3"
2021-07-08 00:00:00.000,"07082021",2021,"07","2021/07","2021/Jul","Jul","July",5,"Thursday","Thu","Q3","2021/Q3"
2021-07-09 00:00:00.000,"07092021",2021,"07","2021/07","2021/Jul","Jul","July",6,"Friday","Fri","Q3","2021/Q3"
2021-07-10 00:00:00.000,"07102021",2021,"07","2021/07","2021/Jul","Jul","July",7,"Saturday","Sat","Q3","2021/Q3"
2021-07-11 00:00:00.000,"07112021",2021,"07","2021/07","2021/Jul","Jul","July",1,"Sunday","Sun","Q3","2021/Q3"
2021-07-12 00:00:00.000,"07122021",2021,"07","2021/07","2021/Jul","Jul","July",2,"Monday","Mon","Q3","2021/Q3"
2021-07-13 00:00:00.000,"07132021",2021,"07","2021/07","2021/Jul","Jul","July",3,"Tuesday","Tue","Q3","2021/Q3"
2021-07-14 00:00:00.000,"07142021",2021,"07","2021/07","2021/Jul","Jul","July",4,"Wednesday","Wed","Q3","2021/Q3"
2021-07-15 00:00:00.000,"07152021",2021,"07","2021/07","2021/Jul","Jul","July",5,"Thursday","Thu","Q3","2021/Q3"
2021-07-16 00:00:00.000,"07162021",2021,"07","2021/07","2021/Jul","Jul","July",6,"Friday","Fri","Q3","2021/Q3"
2021-07-17 00:00:00.000,"07172021",2021,"07","2021/07","2021/Jul","Jul","July",7,"Saturday","Sat","Q3","2021/Q3"
2021-07-18 00:00:00.000,"07182021",2021,"07","2021/07","2021/Jul","Jul","July",1,"Sunday","Sun","Q3","2021/Q3"
2021-07-19 00:00:00.000,"07192021",2021,"07","2021/07","2021/Jul","Jul","July",2,"Monday","Mon","Q3","2021/Q3"
2021-07-20 00:00:00.000,"07202021",2021,"07","2021/07","2021/Jul","Jul","July",3,"Tuesday","Tue","Q3","2021/Q3"
2021-07-21 00:00:00.000,"07212021",2021,"07","2021/07","2021/Jul","Jul","July",4,"Wednesday","Wed","Q3","2021/Q3"
2021-07-22 00:00:00.000,"07222021",2021,"07","2021/07","2021/Jul","Jul","July",5,"Thursday","Thu","Q3","2021/Q3"
2021-07-23 00:00:00.000,"07232021",2021,"07","2021/07","2021/Jul","Jul","July",6,"Friday","Fri","Q3","2021/Q3"
2021-07-24 00:00:00.000,"07242021",2021,"07","2021/07","2021/Jul","Jul","July",7,"Saturday","Sat","Q3","2021/Q3"
2021-07-25 00:00:00.000,"07252021",2021,"07","2021/07","2021/Jul","Jul","July",1,"Sunday","Sun","Q3","2021/Q3"
2021-07-26 00:00:00.000,"07262021",2021,"07","2021/07","2021/Jul","Jul","July",2,"Monday","Mon","Q3","2021/Q3"
2021-07-27 00:00:00.000,"07272021",2021,"07","2021/07","2021/Jul","Jul","July",3,"Tuesday","Tue","Q3","2021/Q3"
2021-07-28 00:00:00.000,"07282021",2021,"07","2021/07","2021/Jul","Jul","July",4,"Wednesday","Wed","Q3","2021/Q3"
2021-07-29 00:00:00.000,"07292021",2021,"07","2021/07","2021/Jul","Jul","July",5,"Thursday","Thu","Q3","2021/Q3"
2021-07-30 00:00:00.000,"07302021",2021,"07","2021/07","2021/Jul","Jul","July",6,"Friday","Fri","Q3","2021/Q3"
2021-07-31 00:00:00.000,"07312021",2021,"07","2021/07","2021/Jul","Jul","July",7,"Saturday","Sat","Q3","2021/Q3"
2021-08-01 00:00:00.000,"08012021",2021,"08","2021/08","2021/Aug","Aug","August",1,"Sunday","Sun","Q3","2021/Q3"
2021-08-02 00:00:00.000,"08022021",2021,"08","2021/08","2021/Aug","Aug","August",2,"Monday","Mon","Q3","2021/Q3"
2021-08-03 00:00:00.000,"08032021",2021,"08","2021/08","2021/Aug","Aug","August",3,"Tuesday","Tue","Q3","2021/Q3"
2021-08-04 00:00:00.000,"08042021",2021,"08","2021/08","2021/Aug","Aug","August",4,"Wednesday","Wed","Q3","2021/Q3"
2021-08-05 00:00:00.000,"08052021",2021,"08","2021/08","2021/Aug","Aug","August",5,"Thursday","Thu","Q3","2021/Q3"
2021-08-06 00:00:00.000,"08062021",2021,"08","2021/08","2021/Aug","Aug","August",6,"Friday","Fri","Q3","2021/Q3"
2021-08-07 00:00:00.000,"08072021",2021,"08","2021/08","2021/Aug","Aug","August",7,"Saturday","Sat","Q3","2021/Q3"
2021-08-08 00:00:00.000,"08082021",2021,"08","2021/08","2021/Aug","Aug","August",1,"Sunday","Sun","Q3","2021/Q3"
2021-08-09 00:00:00.000,"08092021",2021,"08","2021/08","2021/Aug","Aug","August",2,"Monday","Mon","Q3","2021/Q3"
2021-08-10 00:00:00.000,"08102021",2021,"08","2021/08","2021/Aug","Aug","August",3,"Tuesday","Tue","Q3","2021/Q3"
2021-08-11 00:00:00.000,"08112021",2021,"08","2021/08","2021/Aug","Aug","August",4,"Wednesday","Wed","Q3","2021/Q3"
2021-08-12 00:00:00.000,"08122021",2021,"08","2021/08","2021/Aug","Aug","August",5,"Thursday","Thu","Q3","2021/Q3"
2021-08-13 00:00:00.000,"08132021",2021,"08","2021/08","2021/Aug","Aug","August",6,"Friday","Fri","Q3","2021/Q3"
2021-08-14 00:00:00.000,"08142021",2021,"08","2021/08","2021/Aug","Aug","August",7,"Saturday","Sat","Q3","2021/Q3"
2021-08-15 00:00:00.000,"08152021",2021,"08","2021/08","2021/Aug","Aug","August",1,"Sunday","Sun","Q3","2021/Q3"
2021-08-16 00:00:00.000,"08162021",2021,"08","2021/08","2021/Aug","Aug","August",2,"Monday","Mon","Q3","2021/Q3"
2021-08-17 00:00:00.000,"08172021",2021,"08","2021/08","2021/Aug","Aug","August",3,"Tuesday","Tue","Q3","2021/Q3"
2021-08-18 00:00:00.000,"08182021",2021,"08","2021/08","2021/Aug","Aug","August",4,"Wednesday","Wed","Q3","2021/Q3"
2021-08-19 00:00:00.000,"08192021",2021,"08","2021/08","2021/Aug","Aug","August",5,"Thursday","Thu","Q3","2021/Q3"
2021-08-20 00:00:00.000,"08202021",2021,"08","2021/08","2021/Aug","Aug","August",6,"Friday","Fri","Q3","2021/Q3"
2021-08-21 00:00:00.000,"08212021",2021,"08","2021/08","2021/Aug","Aug","August",7,"Saturday","Sat","Q3","2021/Q3"
2021-08-22 00:00:00.000,"08222021",2021,"08","2021/08","2021/Aug","Aug","August",1,"Sunday","Sun","Q3","2021/Q3"
2021-08-23 00:00:00.000,"08232021",2021,"08","2021/08","2021/Aug","Aug","August",2,"Monday","Mon","Q3","2021/Q3"
2021-08-24 00:00:00.000,"08242021",2021,"08","2021/08","2021/Aug","Aug","August",3,"Tuesday","Tue","Q3","2021/Q3"
2021-08-25 00:00:00.000,"08252021",2021,"08","2021/08","2021/Aug","Aug","August",4,"Wednesday","Wed","Q3","2021/Q3"
2021-08-26 00:00:00.000,"08262021",2021,"08","2021/08","2021/Aug","Aug","August",5,"Thursday","Thu","Q3","2021/Q3"
2021-08-27 00:00:00.000,"08272021",2021,"08","2021/08","2021/Aug","Aug","August",6,"Friday","Fri","Q3","2021/Q3"
2021-08-28 00:00:00.000,"08282021",2021,"08","2021/08","2021/Aug","Aug","August",7,"Saturday","Sat","Q3","2021/Q3"
2021-08-29 00:00:00.000,"08292021",2021,"08","2021/08","2021/Aug","Aug","August",1,"Sunday","Sun","Q3","2021/Q3"
2021-08-30 00:00:00.000,"08302021",2021,"08","2021/08","2021/Aug","Aug","August",2,"Monday","Mon","Q3","2021/Q3"
2021-08-31 00:00:00.000,"08312021",2021,"08","2021/08","2021/Aug","Aug","August",3,"Tuesday","Tue","Q3","2021/Q3"
2021-09-01 00:00:00.000,"09012021",2021,"09","2021/09","2021/Sep","Sep","September",4,"Wednesday","Wed","Q3","2021/Q3"
2021-09-02 00:00:00.000,"09022021",2021,"09","2021/09","2021/Sep","Sep","September",5,"Thursday","Thu","Q3","2021/Q3"
2021-09-03 00:00:00.000,"09032021",2021,"09","2021/09","2021/Sep","Sep","September",6,"Friday","Fri","Q3","2021/Q3"
2021-09-04 00:00:00.000,"09042021",2021,"09","2021/09","2021/Sep","Sep","September",7,"Saturday","Sat","Q3","2021/Q3"
2021-09-05 00:00:00.000,"09052021",2021,"09","2021/09","2021/Sep","Sep","September",1,"Sunday","Sun","Q3","2021/Q3"
2021-09-06 00:00:00.000,"09062021",2021,"09","2021/09","2021/Sep","Sep","September",2,"Monday","Mon","Q3","2021/Q3"
2021-09-07 00:00:00.000,"09072021",2021,"09","2021/09","2021/Sep","Sep","September",3,"Tuesday","Tue","Q3","2021/Q3"
2021-09-08 00:00:00.000,"09082021",2021,"09","2021/09","2021/Sep","Sep","September",4,"Wednesday","Wed","Q3","2021/Q3"
2021-09-09 00:00:00.000,"09092021",2021,"09","2021/09","2021/Sep","Sep","September",5,"Thursday","Thu","Q3","2021/Q3"
2021-09-10 00:00:00.000,"09102021",2021,"09","2021/09","2021/Sep","Sep","September",6,"Friday","Fri","Q3","2021/Q3"
2021-09-11 00:00:00.000,"09112021",2021,"09","2021/09","2021/Sep","Sep","September",7,"Saturday","Sat","Q3","2021/Q3"
2021-09-12 00:00:00.000,"09122021",2021,"09","2021/09","2021/Sep","Sep","September",1,"Sunday","Sun","Q3","2021/Q3"
2021-09-13 00:00:00.000,"09132021",2021,"09","2021/09","2021/Sep","Sep","September",2,"Monday","Mon","Q3","2021/Q3"
2021-09-14 00:00:00.000,"09142021",2021,"09","2021/09","2021/Sep","Sep","September",3,"Tuesday","Tue","Q3","2021/Q3"
2021-09-15 00:00:00.000,"09152021",2021,"09","2021/09","2021/Sep","Sep","September",4,"Wednesday","Wed","Q3","2021/Q3"
2021-09-16 00:00:00.000,"09162021",2021,"09","2021/09","2021/Sep","Sep","September",5,"Thursday","Thu","Q3","2021/Q3"
2021-09-17 00:00:00.000,"09172021",2021,"09","2021/09","2021/Sep","Sep","September",6,"Friday","Fri","Q3","2021/Q3"
2021-09-18 00:00:00.000,"09182021",2021,"09","2021/09","2021/Sep","Sep","September",7,"Saturday","Sat","Q3","2021/Q3"
2021-09-19 00:00:00.000,"09192021",2021,"09","2021/09","2021/Sep","Sep","September",1,"Sunday","Sun","Q3","2021/Q3"
2021-09-20 00:00:00.000,"09202021",2021,"09","2021/09","2021/Sep","Sep","September",2,"Monday","Mon","Q3","2021/Q3"
2021-09-21 00:00:00.000,"09212021",2021,"09","2021/09","2021/Sep","Sep","September",3,"Tuesday","Tue","Q3","2021/Q3"
2021-09-22 00:00:00.000,"09222021",2021,"09","2021/09","2021/Sep","Sep","September",4,"Wednesday","Wed","Q3","2021/Q3"
2021-09-23 00:00:00.000,"09232021",2021,"09","2021/09","2021/Sep","Sep","September",5,"Thursday","Thu","Q3","2021/Q3"
2021-09-24 00:00:00.000,"09242021",2021,"09","2021/09","2021/Sep","Sep","September",6,"Friday","Fri","Q3","2021/Q3"
2021-09-25 00:00:00.000,"09252021",2021,"09","2021/09","2021/Sep","Sep","September",7,"Saturday","Sat","Q3","2021/Q3"
2021-09-26 00:00:00.000,"09262021",2021,"09","2021/09","2021/Sep","Sep","September",1,"Sunday","Sun","Q3","2021/Q3"
