ID,TableID,Measure Name,Measure Description,DataType,DAX Expression,FormatString,Hidden Measure Flag,State,ModifiedTime,StructureModifiedTime,KPIID,IsSimpleMeasure,ErrorMessage,DisplayFolder,DetailRowsDefinitionID,Table Name,Data Type
640737,377265,"Product Category CrossFiltered","",11,"ISCROSSFILTERED('Product'[Product Category])","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-11-14 22:14:58.043,,False,"","",,"Measure Support","True/False"
645590,377265,"First Day of Current Year","",9,"
VAR CY = YEAR(TODAY())
RETURN
CALCULATE(FIRSTDATE('Date'[Date]),FILTER(ALL('Date'),'Date'[Calendar Year] = CY))","m/d/yyyy",False,1,2017-12-15 23:38:27.843,2017-11-15 13:14:34.483,,False,"","",,"Measure Support","Date"
645592,377265,"Current Month Number","",6,"MONTH(MAX(CurrentDate[CurrentDate]))","0",False,1,2017-12-15 23:38:27.843,2017-11-15 13:14:48.073,,False,"","",,"Measure Support","Whole Number"
645648,377265,"Target: 10% Above PYTD Internet Sales","",10,"
[Internet Net Sales (PYTD)] * 1.10","\$#,0;(\$#,0);\$#,0",False,1,2017-12-15 23:38:27.843,2017-11-15 15:41:07.333,,False,"","",,"Measure Support","Fixed Decimal Number"
645668,377265,"MysubcatValuecheck","",11,"HASONEVALUE('Product'[Product Subcategory])","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-11-15 22:11:47.583,,False,"","",,"Measure Support","True/False"
650530,377265,"Prior Calendar Week Number","",6,"LOOKUPVALUE('Date'[Calendar Week Number in Year],'Date'[Date],TODAY())-1","0",False,1,2017-12-15 23:38:27.843,2017-11-20 21:22:51.366,,False,"","",,"Measure Support","Whole Number"
753257,377265,"Internet Net Sales vs Plan Index","",6,"IF([Internet Net Sales Var to Plan %] > 0,1,2)","0",False,1,2017-12-16 15:29:16.680,2017-12-15 23:38:31.556,,False,"","",,"Measure Support","Whole Number"
770442,377265,"Reseller Net Sales vs Plan Index","",6,"IF([Reseller Net Sales Var to Plan %] > 0,1,2)","0",False,1,2017-12-23 00:47:13.416,2017-12-23 00:46:49.243,,False,"","",,"Measure Support","Whole Number"
770450,377265,"AdWorks Net Sales vs Plan Index","",6,"IF([AdWorks Net Sales Var to Plan %] > 0,1,2)","0",False,1,2017-12-23 01:05:19.053,2017-12-23 01:04:50.730,,False,"","",,"Measure Support","Whole Number"
780754,377265,"Internet Gross Product Margin Description","",2,"""Internet Gross Sales minus Internet Sales Product Cost""","",False,1,2018-01-02 20:47:07.713,2018-01-02 20:46:24.460,,False,"","",,"Measure Support","Text"
40706,266,"Internet Gross Sales","The sum of unit price multiplied by order quantity.",10,"SUMX('Internet Sales','Internet Sales'[Order Quantity]*'Internet Sales'[Unit Price])","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 18:04:05.633,2017-05-01 23:56:27.673,,False,"","",,"Internet Sales","Fixed Decimal Number"
40714,266,"Internet Net Sales","Internet Gross Sales minus Internet Sales Discounts.",10,"[Internet Gross Sales] - [Internet Sales Discounts]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:12:03.856,2017-05-02 00:02:00.790,,False,"","",,"Internet Sales","Fixed Decimal Number"
40732,266,"Internet Sales Product Cost","The sum of product standard cost multiplied by order quantity.",10,"SUMX('Internet Sales','Internet Sales'[Order Quantity]* 'Internet Sales'[Product Standard Cost])","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 18:03:55.840,2017-05-02 00:11:37.890,,False,"","",,"Internet Sales","Fixed Decimal Number"
49194,266,"Internet Gross Product Margin %","Internet Gross Product Margin divided by Internet Gross Sales.",8,"DIVIDE([Internet Gross Product Margin],[Internet Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:14:09.083,2017-05-02 00:29:44.573,,False,"","",,"Internet Sales","Decimal Number"
103603,266,"Internet Net Product Margin","Internet Net Sales minus Internet Sales Product Cost.",10,"[Internet Net Sales] - [Internet Sales Product Cost]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 18:14:37.653,2017-05-14 19:20:15.316,,False,"","",,"Internet Sales","Fixed Decimal Number"
604880,266,"Internet Cost of Sales","Internet Sales Product Cost plus Internet Sales Freight Cost.",10,"[Internet Sales Product Cost] + [Internet Sales Freight Cost]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:07:52.200,2017-11-06 19:26:16.933,,False,"","",,"Internet Sales","Fixed Decimal Number"
604897,266,"Internet Sales Net Product Margin %","Net Sales minus Product Cost",8,"DIVIDE([Internet Net Product Margin],[Internet Net Sales])","0.0%;-0.0%;0.0%",False,1,2017-12-14 20:05:01.010,2017-11-06 20:18:41.300,,False,"","",,"Internet Sales","Decimal Number"
604902,266,"Internet Gross Product Margin","Internet Gross Sales minus Internet Sales Product Cost.",10,"[Internet Gross Sales] - [Internet Sales Product Cost]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 21:02:30.823,2017-11-06 20:20:54.340,,False,"","",,"Internet Sales","Fixed Decimal Number"
604909,266,"Internet Net Product Margin %","Internet Net Product Margin divided by Internet Net Sales.",8,"DIVIDE([Internet Net Product Margin],[Internet Net Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 18:15:01.033,2017-11-06 20:23:44.723,,False,"","",,"Internet Sales","Decimal Number"
604916,266,"Internet Gross Margin","Internet Gross Sales minus Internet Cost of Sales.",10,"[Internet Gross Sales] - [Internet Cost of Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:07:02.646,2017-11-06 21:11:07.020,,False,"","",,"Internet Sales","Fixed Decimal Number"
604920,266,"Internet Gross Margin %","Internet Gross Product Margin divided by Internet Gross Sales.",8,"DIVIDE([Internet Gross Margin],[Internet Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:06:35.533,2017-11-06 21:13:06.746,,False,"","",,"Internet Sales","Decimal Number"
604924,266,"Internet Net Margin","Internet Net Sales minus Internet Cost of Sales.",10,"[Internet Net Sales] - [Internet Cost of Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:09:22.816,2017-11-06 21:14:57.910,,False,"","",,"Internet Sales","Fixed Decimal Number"
604928,266,"Internet Net Margin %","Internet Net Margin divided by Internet Net Sales.",8,"DIVIDE([Internet Net Margin],[Internet Net Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 18:04:23.470,2017-11-06 21:15:50.360,,False,"","",,"Internet Sales","Decimal Number"
634590,266,"Internet Sales Customer Count","Unique customers who have purchased online.",6,"
CALCULATE(DISTINCTCOUNT(Customer[Customer Alternate Key]),
	'Internet Sales')","#,0",False,1,2017-12-13 17:45:22.846,2017-11-13 16:51:14.750,,False,"","",,"Internet Sales","Whole Number"
38401,481,"Reseller Gross Sales","The sum of unit price multiplied ordered quantity.",10,"SUMX('Reseller Sales','Reseller Sales'[Unit Price]*'Reseller Sales'[Order Quantity])","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:32:28.253,2017-05-01 22:55:27.100,,False,"","",,"Reseller Sales","Fixed Decimal Number"
38405,481,"Reseller Net Sales","Reseller Gross Sales minus Reseller Sales Discounts.",10,"[Reseller Gross Sales] - [Reseller Sales Discounts]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:18:31.143,2017-05-01 22:57:09.510,,False,"","",,"Reseller Sales","Fixed Decimal Number"
39038,481,"Reseller Sales Product Cost","The sum of product standard cost multiplied by order quantity.",10,"SUMX('Reseller Sales','Reseller Sales'[Order Quantity]*'Reseller Sales'[Product Standard Cost])","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:20:11.780,2017-05-01 23:06:59.550,,False,"","",,"Reseller Sales","Fixed Decimal Number"
39893,481,"Reseller Gross Margin %","Reseller Gross Margin divied by Reseller Gross Sales.",8,"DIVIDE([Reseller Gross Margin],[Reseller Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:30:29.116,2017-05-01 23:20:08.763,,False,"","",,"Reseller Sales","Decimal Number"
604888,481,"Reseller Cost of Sales","Reseller Sales Product Cost plus Reseller Sales Freight Cost.",10,"[Reseller Sales Product Cost] + [Reseller Sales Freight Cost]","\$#,0.00;(\$#,0.00);\$#,0.00",False,1,2018-01-02 17:21:57.093,2017-11-06 19:29:21.706,,False,"","",,"Reseller Sales","Fixed Decimal Number"
604935,481,"Reseller Gross Product Margin","Reseller Gross Sales minus Reseller Sales Product Cost.",10,"[Reseller Gross Sales] - [Reseller Sales Product Cost]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:22:53.736,2017-11-06 21:24:37.616,,False,"","",,"Reseller Sales","Fixed Decimal Number"
604939,481,"Reseller Gross Product Margin %","Reseller Gross Product Margin divided by Reseller Gross Sales.",8,"DIVIDE([Reseller Gross Product Margin],[Reseller Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:23:43.006,2017-11-06 21:25:48.296,,False,"","",,"Reseller Sales","Decimal Number"
604943,481,"Reseller Net Product Margin","Reseller Net Sales minus Reseller Sales Product Cost.",10,"[Reseller Net Sales] - [Reseller Sales Product Cost]","\$#,0.###############;(\$#,0.###############);\$#,0.###############",False,1,2018-01-02 17:25:30.856,2017-11-06 21:27:46.303,,False,"","",,"Reseller Sales","Fixed Decimal Number"
604947,481,"Reseller Net Product Margin %","Reseller Net Product Margin divided by Reseller Net Sales.",8,"DIVIDE([Reseller Net Product Margin],[Reseller Net Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:25:58.170,2017-11-06 21:28:35.953,,False,"","",,"Reseller Sales","Decimal Number"
604955,481,"Reseller Gross Margin","Reseller Gross Sales minus Reseller Cost of Sales.",10,"[Reseller Gross Sales] - [Reseller Cost of Sales]","\$#,0.###############;(\$#,0.###############);\$#,0.###############",False,1,2018-01-02 17:30:13.776,2017-11-06 21:32:08.896,,False,"","",,"Reseller Sales","Fixed Decimal Number"
604959,481,"Reseller Net Margin","Reseller Net Sales minus Reseller Cost of Sales.",10,"[Reseller Net Sales] - [Reseller Cost of Sales]","\$#,0.###############;(\$#,0.###############);\$#,0.###############",False,1,2018-01-02 17:29:28.043,2017-11-06 21:33:32.443,,False,"","",,"Reseller Sales","Fixed Decimal Number"
604963,481,"Reseller Net Margin %","Reseller Net Margin divided by Reseller Net Sales.",8,"DIVIDE([Reseller Net Margin],[Reseller Net Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:29:44.090,2017-11-06 21:35:27.313,,False,"","",,"Reseller Sales","Decimal Number"
733352,648,"Selected Calendar Year","The currently selected calendar year",2,"
VAR CalYear = SELECTEDVALUE('Date'[Calendar Year], ""Multiple Years"")
RETURN ""Calendar Year: "" & CalYear","",False,1,2017-12-13 21:37:34.123,2017-12-12 03:29:00.833,,False,"","",,"Date","Text"
98729,98698,"AdWorks Net Sales","Internet Net Sales plus Reseller Net Sales.",10,"[Internet Net Sales] + [Reseller Net Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:35:22.503,2017-05-14 16:42:35.020,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
103617,98698,"AdWorks Net Margin","AdWorks Net Sales minus AdWorks Cost of Sales.",10,"[AdWorks Net Sales] - [AdWorks Cost of Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:41:36.850,2017-05-14 19:25:13.256,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
103621,98698,"AdWorks Net Margin %","AdWorks Net Margin divided by AdWorks Net Sales.",8,"DIVIDE([AdWorks Net Margin],[AdWorks Net Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:41:50.856,2017-05-14 19:26:52.940,,False,"","",,"Adventure Works Sales","Decimal Number"
604969,98698,"AdWorks Cost of Sales","Internet Cost of Sales plus Reseller Cost of Sales.",10,"[Internet Cost of Sales] + [Reseller Cost of Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:36:41.690,2017-11-06 22:08:33.360,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
604974,98698,"AdWorks Gross Sales","Internet Gross Sales plus Reseller Gross Sales.",10,"[Internet Gross Sales] + [Reseller Gross Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:35:08.513,2017-11-06 22:09:56.576,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
604978,98698,"AdWorks Sales Product Cost","Internet Sales Product Cost plus Reseller Sales Product Cost.",10,"[Internet Sales Product Cost] + [Reseller Sales Product Cost]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:35:57.156,2017-11-06 22:11:36.946,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
604986,98698,"AdWorks Discounts","Total corporate sales discounts (online and reseller).",10,"[Internet Sales Discounts] + [Reseller Sales Discounts]","\$#,0;(\$#,0);\$#,0",False,1,2017-12-14 20:44:45.193,2017-11-06 22:14:20.540,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
604990,98698,"AdWorks Gross Margin","AdWorks Gross Sales minus AdWorks Cost of Sales.",10,"[AdWorks Gross Sales] - [AdWorks Cost of Sales]","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:42:34.853,2017-11-06 22:15:30.566,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
604994,98698,"AdWorks Gross Margin %","AdWorks Gross Margin divided by AdWorks Gross Sales.",8,"DIVIDE([AdWorks Gross Margin],[AdWorks Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:43:12.113,2017-11-06 22:15:58.623,,False,"","",,"Adventure Works Sales","Decimal Number"
604998,98698,"AdWorks Gross Product Margin","AdWorks Gross Sales minus AdWorks Sales Product Cost.",10,"[AdWorks Gross Sales] - [AdWorks Sales Product Cost]","\$#,0.###############;(\$#,0.###############);\$#,0.###############",False,1,2018-01-02 17:38:29.726,2017-11-06 22:17:04.996,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
605002,98698,"AdWorks Gross Product Margin %","AdWorks Gross Product Margin divided by AdWorks Gross Sales.",8,"DIVIDE([AdWorks Gross Product Margin],[AdWorks Gross Sales])","0.0%;-0.0%;0.0%",False,1,2018-01-02 17:39:09.083,2017-11-06 22:17:48.086,,False,"","",,"Adventure Works Sales","Decimal Number"
605006,98698,"AdWorks Net Product Margin","AdWorks Net Sales minus AdWorks Sales Product Cost.",10,"[AdWorks Net Sales] - [AdWorks Sales Product Cost]","\$#,0.00;(\$#,0.00);\$#,0.00",False,1,2018-01-02 17:39:54.860,2017-11-06 22:20:34.823,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
605010,98698,"AdWorks Net Product Margin %","AdWorks Net Product Margin divided by AdWorks Net Sales.",8,"DIVIDE([AdWorks Net Product Margin],[AdWorks Net Sales])","\$#,0;(\$#,0);\$#,0",False,1,2018-01-02 17:40:19.260,2017-11-06 22:21:45.526,,False,"","",,"Adventure Works Sales","Decimal Number"
