Facility_ID,Facility_Name,Location_City,Location_State,Location_Zip_Code,Location_County,State_ID
"181304","TRIGG COUNTY HOSPITAL","CADIZ","KY","42211","TRIGG",21
"181305","ARH OUR LADY OF THE WAY","MARTIN","KY","41649","FLOYD",21
"181309","CASEY COUNTY HOSPITAL","LIBERTY","KY","42539","CASEY",21
"181310","CARROLL COUNTY MEMORIAL HOSPITAL","CARROLLTON","KY","41008","CARROLL",21
"181314","CAVERNA MEMORIAL HOSPITAL","HORSE CAVE","KY","42749","HART",21
"181315","EPHRAIM MCDOWELL FORT LOGAN HOSPITAL","STANFORD","KY","40484","LINCOLN",21
"181317","CUMBERLAND COUNTY HOSPITAL","BURKESVILLE","KY","42717","CUMBERLAND",21
"181318","THE MEDICAL CENTER AT FRANKLIN","FRANKLIN","KY","42135","SIMPSON",21
"181319","BRECKINRIDGE MEMORIAL HOSPITAL","HARDINSBURG","KY","40143","BRECKINRIDGE",21
"181320","LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC","SALEM","KY","42078","LIVINGSTON",21
"181321","WAYNE COUNTY HOSPITAL","MONTICELLO","KY","42633","WAYNE",21
"181322","CALDWELL MEDICAL CENTER","PRINCETON","KY","42445","CALDWELL",21
"181323","OHIO COUNTY HOSPITAL","HARTFORD","KY","42347","OHIO",21
"181324","THE MEDICAL CENTER AT SCOTTSVILLE","SCOTTSVILLE","KY","42164","ALLEN",21
"181325","JANE TODD CRAWFORD HOSPITAL","GREENSBURG","KY","42743","GREEN",21
"181327","MARSHALL COUNTY HOSPITAL","BENTON","KY","42025","MARSHALL",21
"181328","KNOX COUNTY HOSPITAL","BARBOURVILLE","KY","40906","KNOX",21
"181329","SAINT JOSEPH BEREA","BEREA","KY","40403","MADISON",21
"181330","RUSSELL COUNTY HOSPITAL","RUSSELL SPRINGS","KY","42642","RUSSELL",21
"490001","NORTON COMMUNITY HOSPITAL","NORTON","VA","24273","NORTON CITY",51
"490002","RUSSELL COUNTY HOSPITAL","LEBANON","VA","24266","RUSSELL",51
"490004","SENTARA RMH MEDICAL CENTER","HARRISONBURG","VA","22801","HARRISONBURG CITY",51
"490005","WINCHESTER MEDICAL CENTER","WINCHESTER","VA","22601","WINCHESTER CITY",51
"490007","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK","VA","23507","NORFOLK CITY",51
"490009","UNIVERSITY OF VIRGINIA MEDICAL CENTER","CHARLOTTESVILLE","VA","22908","CHARLOTTESVILLE CITY",51
"490013","SENTARA HALIFAX REGIONAL HOSPITAL","SOUTH BOSTON","VA","24592","HALIFAX",51
"490017","BON SECOURS MARYVIEW MEDICAL CENTER","PORTSMOUTH","VA","23707","PORTSMOUTH CITY",51
"490018","AUGUSTA HEALTH","FISHERSVILLE","VA","22939","AUGUSTA",51
"490019","NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","CULPEPER","VA","22701","CULPEPER",51
"490020","JOHN RANDOLPH MEDICAL CENTER","HOPEWELL","VA","23860","HOPEWELL CITY",51
"490021","CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL","LYNCHBURG","VA","24501","LYNCHBURG CITY",51
"490022","MARY WASHINGTON HOSPITAL","FREDERICKSBURG","VA","22401","FREDERICKSBURG CITY",51
"490023","FAUQUIER HOSPITAL","WARRENTON","VA","20186","FAUQUIER",51
"490024","CARILION MEDICAL CENTER","ROANOKE","VA","24014","ROANOKE CITY",51
"490032","MEDICAL COLLEGE OF VIRGINIA HOSPITALS","RICHMOND","VA","23298","RICHMOND CITY",51
"490033","WARREN MEMORIAL HOSPITAL","FRONT ROYAL","VA","22630","WARREN",51
"490037","RIVERSIDE SHORE MEMORIAL HOSPITAL","ONANCOCK","VA","23417","ACCOMACK",51
"490038","SMYTH COUNTY COMMUNITY HOSPITAL","MARION","VA","24354","SMYTH",51
"490040","INOVA ALEXANDRIA HOSPITAL","ALEXANDRIA","VA","22304","ALEXANDRIA CITY",51
"490041","MARY IMMACULATE HOSPITAL","NEWPORT NEWS","VA","23602","NEWPORT NEWS CITY",51
"490042","CARILION NEW RIVER VALLEY MEDICAL CENTER","CHRISTIANSBURG","VA","24073","MONTGOMERY",51
"490043","INOVA LOUDOUN HOSPITAL","LEESBURG","VA","20176","LOUDOUN",51
"490044","SENTARA OBICI HOSPITAL","SUFFOLK","VA","23439","SUFFOLK CITY",51
"490045","NOVANT PRINCE WILLIAM MEDICAL CENTER","MANASSAS","VA","20110","MANASSAS CITY",51
"490046","SENTARA LEIGH HOSPITAL","NORFOLK","VA","23502","NORFOLK CITY",51
"490048","LEWISGALE MEDICAL CENTER","SALEM","VA","24153","SALEM CITY",51
"490050","VIRGINIA HOSPITAL CENTER","ARLINGTON","VA","22205","ARLINGTON",51
"490052","RIVERSIDE REGIONAL MEDICAL CENTER","NEWPORT NEWS","VA","23601","NEWPORT NEWS CITY",51
"490053","JOHNSTON MEMORIAL HOSPITAL","ABINGDON","VA","24211","WASHINGTON",51
"490057","SENTARA VIRGINIA BEACH GENERAL HOSPITAL","VIRGINIA BEACH","VA","23454","VIRGINIA BEACH CITY",51
"490059","BON SECOURS ST MARYS HOSPITAL","RICHMOND","VA","23226","RICHMOND CITY",51
"490060","CLINCH VALLEY MEDICAL CENTER","RICHLANDS","VA","24641","TAZEWELL",51
"490063","INOVA FAIRFAX HOSPITAL","FALLS CHURCH","VA","22042","FAIRFAX",51
"490066","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","WILLIAMSBURG","VA","23188","JAMES CITY",51
"490067","SOUTHSIDE REGIONAL MEDICAL CENTER","PETERSBURG","VA","23805","PETERSBURG CITY",51
"490069","BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER","MECHANICSVILLE","VA","23116","HANOVER",51
"490075","SOVAH HEALTH MARTINSVILLE","DANVILLE","VA","24541","DANVILLE CITY",51
"490077","SENTARA MARTHA JEFFERSON HOSPITAL","CHARLOTTESVILLE","VA","22911","ALBEMARLE",51
"490084","VCU HEALTH TAPPAHANNOCK HOSPITAL","TAPPAHANNOCK","VA","22560","ESSEX",51
"490088","CENTRA BEDFORD MEMORIAL HOSPITAL","BEDFORD","VA","24523","BEDFORD",51
"490089","CARILION FRANKLIN MEMORIAL HOSPITAL","ROCKY MOUNT","VA","24151","FRANKLIN",51
"490090","CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC","FARMVILLE","VA","23901","PRINCE EDWARD",51
"490092","BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL","FRANKLIN","VA","23851","FRANKLIN CITY",51
"490093","SENTARA CAREPLEX HOSPITAL","HAMPTON","VA","23666","HAMPTON CITY",51
"490097","BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER","EMPORIA","VA","23847","EMPORIA CITY",51
"490098","COMMUNITY MEMORIAL HOSPITAL","SOUTH HILL","VA","23970","MECKLENBURG",51
"490101","INOVA FAIR OAKS HOSPITAL","FAIRFAX","VA","22033","FAIRFAX",51
"490107","RESTON HOSPITAL CENTER","RESTON","VA","20190","FAIRFAX",51
"490110","LEWISGALE HOSPITAL MONTGOMERY","BLACKSBURG","VA","24060","MONTGOMERY",51
"490111","WYTHE COUNTY COMMUNITY HOSPITAL","WYTHEVILLE","VA","24382","WYTHE",51
"490112","CJW MEDICAL CENTER","RICHMOND","VA","23235","CHESTERFIELD",51
"490113","SENTARA NORTHERN VIRGINIA MEDICAL CENTER","WOODBRIDGE","VA","22191","PRINCE WILLIAM",51
"490114","LONESOME PINE HOSPITAL","BIG STONE GAP","VA","24219","WISE",51
"490115","TWIN COUNTY REGIONAL HOSPITAL","GALAX","VA","24333","GALAX CITY",51
"490116","LEWISGALE HOSPITAL PULASKI","PULASKI","VA","24301","PULASKI",51
"490117","CARILION TAZEWELL COMMUNITY HOSPITAL","TAZEWELL","VA","24651","TAZEWELL",51
"490118","HENRICO DOCTORS' HOSPITAL","RICHMOND","VA","23229","HENRICO",51
"490119","SENTARA PRINCESS ANNE HOSPITAL","VIRGINIA BEACH","VA","23456","VIRGINIA BEACH CITY",51
"490120","CHESAPEAKE GENERAL HOSPITAL","CHESAPEAKE","VA","23320","CHESAPEAKE CITY",51
"490122","INOVA MOUNT VERNON HOSPITAL","ALEXANDRIA","VA","22306","FAIRFAX",51
"490126","LEWISGALE HOSPITAL ALLEGHANY","LOW MOOR","VA","24457","ALLEGHANY",51
"490127","BUCHANAN GENERAL HOSPITAL","GRUNDY","VA","24614","BUCHANAN",51
"490130","RIVERSIDE WALTER REED HOSPITAL","GLOUCESTER","VA","23061","GLOUCESTER",51
"490136","BON SECOURS ST FRANCIS MEDICAL CENTER","MIDLOTHIAN","VA","23114","CHESTERFIELD",51
"490140","STAFFORD HOSPITAL, LLC","STAFFORD","VA","22554","STAFFORD",51
"490141","SPOTSYLVANIA REGIONAL MEDICAL CENTER","FREDERICKSBURG","VA","22408","SPOTSYLVANIA",51
"490143","RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG","WILLIAMSBURG","VA","23185","JAMES CITY",51
"490144","NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER","HAYMARKET","VA","20169","PRINCE WILLIAM",51
"490145","STONESPRINGS HOSPITAL CENTER","DULLES","VA","20166","LOUDOUN",51
"491300","BATH COMMUNITY HOSPITAL","HOT SPRINGS","VA","24445","BATH",51
"491302","CARILION GILES COMMUNITY HOSPITAL","PEARISBURG","VA","24134","GILES",51
"491304","CARILION STONEWALL JACKSON HOSPITAL","LEXINGTON","VA","24450","LEXINGTON CITY",51
"491305","SHENANDOAH MEMORIAL HOSPITAL","WOODSTOCK","VA","22664","SHENANDOAH",51
"491307","PAGE MEMORIAL HOSPITAL, INC","LURAY","VA","22835","PAGE",51
"491308","RAPPAHANNOCK GENERAL HOSPITAL","KILMARNOCK","VA","22482","LANCASTER",51
"010001","SOUTHEAST HEALTH MEDICAL CENTER","DOTHAN","AL","36301","HOUSTON",1
"010005","MARSHALL MEDICAL CENTERS","BOAZ","AL","35957","MARSHALL",1
"010006","NORTH ALABAMA MEDICAL CENTER","FLORENCE","AL","35630","LAUDERDALE",1
"010007","MIZELL MEMORIAL HOSPITAL","OPP","AL","36467","COVINGTON",1
"010008","CRENSHAW COMMUNITY HOSPITAL","LUVERNE","AL","36049","CRENSHAW",1
"010011","ST. VINCENT'S EAST","BIRMINGHAM","AL","35235","JEFFERSON",1
"010012","DEKALB REGIONAL MEDICAL CENTER","FORT PAYNE","AL","35968","DE KALB",1
"010016","SHELBY BAPTIST MEDICAL CENTER","ALABASTER","AL","35007","SHELBY",1
"010019","HELEN KELLER HOSPITAL","SHEFFIELD","AL","35660","COLBERT",1
"010021","DALE MEDICAL CENTER","OZARK","AL","36360","DALE",1
"010023","BAPTIST MEDICAL CENTER SOUTH","MONTGOMERY","AL","36116","MONTGOMERY",1
"010024","JACKSON HOSPITAL & CLINIC INC","MONTGOMERY","AL","36106","MONTGOMERY",1
"010029","THE EAST ALABAMA HEALTHCARE AUTHORITY","OPELIKA","AL","36801","LEE",1
"010033","UNIVERSITY OF ALABAMA HOSPITAL","BIRMINGHAM","AL","35233","JEFFERSON",1
"010034","COMMUNITY HOSPITAL INC","TALLASSEE","AL","36078","ELMORE",1
"010035","CULLMAN REGIONAL MEDICAL CENTER","CULLMAN","AL","35058","CULLMAN",1
"010036","ANDALUSIA HEALTH","ANDALUSIA","AL","36420","COVINGTON",1
"010038","STRINGFELLOW MEMORIAL HOSPITAL","ANNISTON","AL","36201","CALHOUN",1
"010039","HUNTSVILLE HOSPITAL","HUNTSVILLE","AL","35801","MADISON",1
"010040","GADSDEN REGIONAL MEDICAL CENTER","GADSDEN","AL","35903","ETOWAH",1
"010044","MARION REGIONAL MEDICAL CENTER","HAMILTON","AL","35570","MARION",1
"010045","FAYETTE MEDICAL CENTER","FAYETTE","AL","35555","FAYETTE",1
"010046","RIVERVIEW REGIONAL MEDICAL CENTER","GADSDEN","AL","35901","ETOWAH",1
"010049","MEDICAL CENTER ENTERPRISE","ENTERPRISE","AL","36330","COFFEE",1
"010052","LAKE MARTIN COMMUNITY HOSPITAL","DADEVILLE","AL","36853","TALLAPOOSA",1
"010055","FLOWERS HOSPITAL","DOTHAN","AL","36305","HOUSTON",1
"010056","ST VINCENT'S BIRMINGHAM","BIRMINGHAM","AL","35205","JEFFERSON",1
"010058","BIBB MEDICAL CENTER","CENTREVILLE","AL","35042","BIBB",1
"010059","LAWRENCE MEDICAL CENTER","MOULTON","AL","35650","LAWRENCE",1
"010061","HIGHLANDS MEDICAL CENTER","SCOTTSBORO","AL","35768","JACKSON",1
"010062","WIREGRASS MEDICAL CENTER","GENEVA","AL","36340","GENEVA",1
"010065","RUSSELL MEDICAL CENTER","ALEXANDER CITY","AL","35010","TALLAPOOSA",1
"010069","MEDICAL CENTER BARBOUR","EUFAULA","AL","36027","BARBOUR",1
"010073","CLAY COUNTY HOSPITAL","ASHLAND","AL","36251","CLAY",1
"010078","NORTHEAST ALABAMA REGIONAL MEDICAL CENTER","ANNISTON","AL","36207","CALHOUN",1
"010079","ATHENS LIMESTONE HOSPITAL","ATHENS","AL","35611","LIMESTONE",1
"010083","SOUTH BALDWIN REGIONAL MEDICAL CENTER","FOLEY","AL","36535","BALDWIN",1
"010085","DECATUR MORGAN HOSPITAL - DECATUR CAMPUS","DECATUR","AL","35601","MORGAN",1
"010086","NORTHWEST MEDICAL CENTER","WINFIELD","AL","35594","FAYETTE",1
"010087","USA HEALTH UNIVERSITY HOSPITAL","MOBILE","AL","36617","MOBILE",1
"010089","WALKER BAPTIST MEDICAL CENTER","JASPER","AL","35502","WALKER",1
"010090","PROVIDENCE HOSPITAL","MOBILE","AL","36608","MOBILE",1
"010091","GROVE HILL MEMORIAL HOSPITAL","GROVE HILL","AL","36451","CLARKE",1
"010092","DCH REGIONAL MEDICAL CENTER","TUSCALOOSA","AL","35401","TUSCALOOSA",1
"010099","D W MCMILLAN MEMORIAL HOSPITAL","BREWTON","AL","36426","ESCAMBIA",1
"010100","THOMAS HOSPITAL","FAIRHOPE","AL","36532","BALDWIN",1
"010101","CITIZENS BAPTIST MEDICAL CENTER","TALLADEGA","AL","35161","TALLADEGA",1
"010102","J PAUL JONES HOSPITAL","CAMDEN","AL","36726","WILCOX",1
"010103","PRINCETON BAPTIST MEDICAL CENTER","BIRMINGHAM","AL","35211","JEFFERSON",1
"010104","GRANDVIEW MEDICAL CENTER","BIRMINGHAM","AL","35243","JEFFERSON",1
"010108","PRATTVILLE BAPTIST HOSPITAL","PRATTVILLE","AL","36067","AUTAUGA",1
"010112","WHITFIELD REGIONAL HOSPITAL","DEMOPOLIS","AL","36732","MARENGO",1
"010113","MOBILE INFIRMARY MEDICAL CENTER","MOBILE","AL","36607","MOBILE",1
"010114","MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM","BESSEMER","AL","35021","JEFFERSON",1
"010118","VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS","SELMA","AL","36701","DALLAS",1
"010120","MONROE COUNTY HOSPITAL","MONROEVILLE","AL","36460","MONROE",1
"010125","LAKELAND COMMUNITY HOSPITAL","HALEYVILLE","AL","35565","WINSTON",1
"010126","TROY REGIONAL MEDICAL CENTER","TROY","AL","36081","PIKE",1
"010128","JACKSON MEDICAL CENTER","JACKSON","AL","36545","CLARKE",1
"010129","NORTH BALDWIN INFIRMARY","BAY MINETTE","AL","36507","BALDWIN",1
"010130","ST VINCENT'S ST CLAIR","PELL CITY","AL","35125","ST. CLAIR",1
"010131","CRESTWOOD MEDICAL CENTER","HUNTSVILLE","AL","35801","MADISON",1
"010139","BROOKWOOD BAPTIST MEDICAL CENTER","BIRMINGHAM","AL","35209","JEFFERSON",1
"010144","SPRINGHILL MEDICAL CENTER","MOBILE","AL","36608","MOBILE",1
"010148","EVERGREEN MEDICAL CENTER","EVERGREEN","AL","36401","CONECUH",1
"010149","BAPTIST MEDICAL CENTER EAST","MONTGOMERY","AL","36117","MONTGOMERY",1
"010150","THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL","GREENVILLE","AL","36037","BUTLER",1
"010157","SHOALS HOSPITAL","MUSCLE SHOALS","AL","35661","COLBERT",1
"010158","RUSSELLVILLE HOSPITAL","RUSSELLVILLE","AL","35653","FRANKLIN",1
"010164","COOSA VALLEY MEDICAL CENTER","SYLACAUGA","AL","35150","TALLADEGA",1
"010168","JACK HUGHSTON MEMORIAL HOSPITAL","PHENIX CITY","AL","36867","RUSSELL",1
"010169","ATMORE COMMUNITY HOSPITAL","ATMORE","AL","36502","ESCAMBIA",1
"010173","ST VINCENT'S CHILTON","CLANTON","AL","35045","CHILTON",1
"011305","ST VINCENTS BLOUNT","ONEONTA","AL","35121","BLOUNT",1
"250001","UNIVERSITY OF MISSISSIPPI MED CENTER","JACKSON","MS","39216","HINDS",28
"250002","TISHOMINGO HEALTH SERVICES INC","IUKA","MS","38852","TISHOMINGO",28
"250004","NORTH MISSISSIPPI MEDICAL CENTER","TUPELO","MS","38801","LEE",28
"250006","BAPTIST MEMORIAL HOSPITAL UNION COUNTY","NEW ALBANY","MS","38652","UNION",28
"250007","MERIT HEALTH BILOXI","BILOXI","MS","39530","HARRISON",28
"250009","MAGNOLIA REGIONAL HEALTH CENTER","CORINTH","MS","38834","ALCORN",28
"250012","ALLIANCE HEALTHCARE SYSTEM","HOLLY SPRINGS","MS","38635","MARSHALL",28
"250017","TRACE REGIONAL HOSPITAL AND SWING BED","HOUSTON","MS","38851","CHICKASAW",28
"250019","MEMORIAL HOSPITAL AT GULFPORT","GULFPORT","MS","39502","HARRISON",28
"250020","WEBSTER GENERAL HOSPITAL/ SWING BED","EUPORA","MS","39744","WEBSTER",28
"250025","NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY","AMORY","MS","38821","MONROE",28
"250027","WINSTON MEDICAL CENTER & SWINGBED","LOUISVILLE","MS","39339","WINSTON",28
"250031","MERIT HEALTH RIVER REGION","VICKSBURG","MS","39183","WARREN",28
"250034","BAPTIST MEMORIAL HOSPITAL NORTH MS","OXFORD","MS","38655","LAFAYETTE",28
"250036","GEORGE REGIONAL HEALTH SYSTEM","LUCEDALE","MS","39452","GEORGE",28
"250038","MERIT HEALTH MADISON","CANTON","MS","39046","MADISON",28
"250040","SINGING RIVER HEALTH SYSTEM","PASCAGOULA","MS","39581","JACKSON",28
"250042","DELTA HEALTH-NORTHWEST REGIONAL","CLARKSDALE","MS","38614","COAHOMA",28
"250043","NESHOBA COUNTY GENERAL HOSPITAL","PHILADELPHIA","MS","39350","NESHOBA",28
"250044","BAPTIST MEMORIAL HOSPITAL BOONEVILLE","BOONEVILLE","MS","38829","PRENTISS",28
"250048","ST DOMINIC-JACKSON MEMORIAL HOSPITAL","JACKSON","MS","39216","HINDS",28
"250049","BEACHAM MEMORIAL HOSPITAL","MAGNOLIA","MS","39652","PIKE",28
"250050","OCH REGIONAL MEDICAL CENTER","STARKVILLE","MS","39759","OKTIBBEHA",28
"250057","KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN","BROOKHAVEN","MS","39601","LINCOLN",28
"250058","SOUTH CENTRAL REG MED CTR","LAUREL","MS","39440","JONES",28
"250061","YALOBUSHA GENERAL HOSPITAL","WATER VALLEY","MS","38965","YALOBUSHA",28
"250067","CLAY COUNTY MEDICAL CORPORATION","WEST POINT","MS","39773","CLAY",28
"250069","RUSH FOUNDATION HOSPITAL","MERIDIAN","MS","39301","LAUDERDALE",28
"250072","MERIT HEALTH CENTRAL","JACKSON","MS","39204","HINDS",28
"250077","WAYNE GENERAL HOSPITAL","WAYNESBORO","MS","39367","WAYNE",28
"250078","FORREST GENERAL HOSPITAL","HATTIESBURG","MS","39404","FORREST",28
"250082","DELTA HEALTH- THE MEDICAL CENTER","GREENVILLE","MS","38704","WASHINGTON",28
"250084","MERIT HEALTH NATCHEZ","NATCHEZ","MS","39120","ADAMS",28
"250085","MARION GENERAL HOSPITAL","COLUMBIA","MS","39429","MARION",28
"250093","BOLIVAR MEDICAL CENTER","CLEVELAND","MS","38732","BOLIVAR",28
"250094","MERIT HEALTH WESLEY","HATTIESBURG","MS","39402","LAMAR",28
"250095","SOUTH SUNFLOWER COUNTY HOSPITAL","INDIANOLA","MS","38751","SUNFLOWER",28
"250096","CROSSGATES RIVER OAKS HOSPITAL","BRANDON","MS","39042","RANKIN",28
"250097","SOUTHWEST MS REGIONAL MEDICAL CENTER","MCCOMB","MS","39649","PIKE",28
"250099","GREENWOOD LEFLORE HOSPITAL","GREENWOOD","MS","38935","LEFLORE",28
"250100","BMH-GOLDEN TRIANGLE","COLUMBUS","MS","39705","LOWNDES",28
"250102","MISSISSIPPI BAPTIST MEDICAL CENTER","JACKSON","MS","39202","HINDS",28
"250104","ANDERSON REGIONAL MEDICAL CTR","MERIDIAN","MS","39301","LAUDERDALE",28
"250117","HIGHLAND COMMUNITY  HOSPITAL","PICAYUNE","MS","39466","PEARL RIVER",28
"250123","SINGING RIVER GULFPORT","GULFPORT","MS","39503","HARRISON",28
"250124","MAGEE GENERAL HOSPITAL","MAGEE","MS","39111","SIMPSON",28
"250128","PANOLA MEDICAL CENTER","BATESVILLE","MS","38606","PANOLA",28
"250134","WHITFIELD MEDICAL SURGICAL HOSPITAL","WHITFIELD","MS","39193","RANKIN",28
"250138","MERIT HEALTH RIVER OAKS","FLOWOOD","MS","39232","RANKIN",28
"250141","BAPTIST MEMORIAL HOSPITAL DESOTO","SOUTHAVEN","MS","38671","DE SOTO",28
"250162","OCHSNER MEDICAL CENTER-HANCOCK","BAY SAINT LOUIS","MS","39520","HANCOCK",28
"250167","METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL","OLIVE BRANCH","MS","38654","DE SOTO",28
"250168","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA","GRENADA","MS","38901","GRENADA",28
"251300","S E LACKEY MEMORIAL HOSPITAL","FOREST","MS","39074","SCOTT",28
"251302","MONROE REGIONAL HOSPITAL","ABERDEEN","MS","39730","MONROE",28
"251304","TALLAHATCHIE GENERAL HOSPITAL-CAH","CHARLESTON","MS","38921","TALLAHATCHIE",28
"251305","LAWRENCE COUNTY HOSPITAL CAH","MONTICELLO","MS","39654","LAWRENCE",28
"251308","PONTOTOC HEALTH SERVICE INC CAH","PONTOTOC","MS","38863","PONTOTOC",28
"251309","FIELD HEALTH SYSTEM","CENTREVILLE","MS","39631","WILKINSON",28
"251312","TYLER HOLMES MEMORIAL HOSPITAL CAH","WINONA","MS","38967","MONTGOMERY",28
"251313","BAPTIST MEDICAL CENTER-YAZOO","YAZOO CITY","MS","39194","YAZOO",28
"251315","BAPTIST MEDICAL CENTER-LEAKE","CARTHAGE","MS","39051","LEAKE",28
"251316","H C WATKINS MEMORIAL HOSPITAL INC","QUITMAN","MS","39355","CLARKE",28
"251318","NORTH SUNFLOWER MEDICAL CENTER CAH","RULEVILLE","MS","38771","SUNFLOWER",28
"251320","CLAIBORNE COUNTY HOSPITAL","PORT GIBSON","MS","39150","CLAIBORNE",28
"251322","LAIRD HOSPITAL INC","UNION","MS","39365","NESHOBA",28
"251324","WALTHALL COUNTY GENERAL HOSPITAL CAH","TYLERTOWN","MS","39667","WALTHALL",28
"251325","COVINGTON COUNTY HOSPITAL CAH","COLLINS","MS","39428","COVINGTON",28
"251327","COPIAH COUNTY MEDICAL CENTER","HAZLEHURST","MS","39083","COPIAH",28
"251330","FRANKLIN COUNTY MEMORIAL HOSPITAL","MEADVILLE","MS","39653","FRANKLIN",28
"251331","BAPTIST MEMORIAL HOSPITAL - CALHOUN, INC.","CALHOUN CITY","MS","38916","CALHOUN",28
"251334","CHOCTAW REGIONAL MEDICAL CENTER","ACKERMAN","MS","39735","CHOCTAW",28
"251336","BAPTIST MEDICAL CENTER ATTALA","KOSCIUSKO","MS","39090","ATTALA",28
"251337","TIPPAH COUNTY HOSPITAL","RIPLEY","MS","38663","TIPPAH",28
"500002","PROVIDENCE ST MARY MEDICAL CENTER","WALLA WALLA","WA","99362","WALLA WALLA",53
"500003","SKAGIT VALLEY HOSPITAL","MOUNT VERNON","WA","98274","SKAGIT",53
"500005","VIRGINIA MASON MEDICAL CENTER","SEATTLE","WA","98101","KING",53
"500007","ISLAND HOSPITAL","ANACORTES","WA","98221","SKAGIT",53
"500008","UNIVERSITY OF WASHINGTON MEDICAL CTR","SEATTLE","WA","98195","KING",53
"500011","HIGHLINE MEDICAL CENTER","BURIEN","WA","98166","KING",53
"500014","PROVIDENCE REGIONAL MEDICAL CENTER EVERETT","EVERETT","WA","98201","SNOHOMISH",53
"500015","MULTICARE AUBURN MEDICAL CENTER","AUBURN","WA","98001","KING",53
"500016","CENTRAL WASHINGTON HOSPITAL","WENATCHEE","WA","98807","CHELAN",53
"500019","PROVIDENCE CENTRALIA HOSPITAL","CENTRALIA","WA","98531","LEWIS",53
"500021","ST CLARE HOSPITAL","LAKEWOOD","WA","98499","PIERCE",53
"500024","PROVIDENCE ST PETER HOSPITAL","OLYMPIA","WA","98506","THURSTON",53
"500025","SWEDISH MEDICAL CENTER / CHERRY HILL","SEATTLE","WA","98122","KING",53
"500026","SWEDISH EDMONDS HOSPITAL","EDMONDS","WA","98026","SNOHOMISH",53
"500027","SWEDISH MEDICAL CENTER","SEATTLE","WA","98122","KING",53
"500030","ST JOSEPH HOSPITAL","BELLINGHAM","WA","98225","WHATCOM",53
"500031","GRAYS HARBOR COMMUNITY HOSPITAL","ABERDEEN","WA","98520","GRAYS HARBOR",53
"500033","SAMARITAN HOSPITAL","MOSES LAKE","WA","98837","GRANT",53
"500036","YAKIMA VALLEY MEMORIAL","YAKIMA","WA","98902","YAKIMA",53
"500037","ASTRIA TOPPENISH HOSPITAL","TOPPENISH","WA","98948","YAKIMA",53
"500039","HARRISON MEDICAL CENTER","BREMERTON","WA","98310","KITSAP",53
"500041","PEACEHEALTH ST JOHN MEDICAL CENTER","LONGVIEW","WA","98632","COWLITZ",53
"500044","DEACONESS MEDICAL CENTER","SPOKANE","WA","99210","SPOKANE",53
"500050","PEACEHEALTH SOUTHWEST MEDICAL CENTER","VANCOUVER","WA","98668","CLARK",53
"500051","OVERLAKE HOSPITAL MEDICAL CENTER","BELLEVUE","WA","98004","KING",53
"500053","TRIOS HEALTH","KENNEWICK","WA","99336","BENTON",53
"500054","PROV SACRED HRT MED CTR & CHILDS HOSP.","SPOKANE","WA","99204","SPOKANE",53
"500058","KADLEC REGIONAL MEDICAL CENTER","RICHLAND","WA","99352","BENTON",53
"500060","CASCADE VALLEY HOSPITAL","ARLINGTON","WA","98223","SNOHOMISH",53
"500064","HARBORVIEW MEDICAL CENTER","SEATTLE","WA","98104","KING",53
"500072","OLYMPIC MEDICAL CENTER","PORT ANGELES","WA","98362","CLALLAM",53
"500077","PROVIDENCE HOLY FAMILY HOSPITAL","SPOKANE","WA","99208","SPOKANE",53
"500079","MULTICARE GOOD SAMARITAN HOSPITAL","PUYALLUP","WA","98372","PIERCE",53
"500084","EVERGREENHEALTH MONROE","MONROE","WA","98272","SNOHOMISH",53
"500088","VALLEY MEDICAL CENTER","RENTON","WA","98055","KING",53
"500108","ST JOSEPH MEDICAL CENTER","TACOMA","WA","98405","PIERCE",53
"500119","MULTICARE VALLEY HOSPITAL","SPOKANE","WA","99216","SPOKANE",53
"500124","EVERGREENHEALTH MEDICAL CENTER","KIRKLAND","WA","98034","KING",53
"500129","TACOMA GENERAL ALLENMORE HOSPITAL","TACOMA","WA","98405","PIERCE",53
"500139","CAPITAL MEDICAL CENTER","OLYMPIA","WA","98502","THURSTON",53
"500141","ST FRANCIS COMMUNITY HOSPITAL","FEDERAL WAY","WA","98003","KING",53
