date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF,Column1
2020-04-09 00:00:00.000,"China",82883,77679,3339,1865,79,1439000000,10216.6,5.35,4.3,1.29603891591383,5.14246004199182E-14,0.040285703944114,0.0412130637636081,"16711"
2020-04-10 00:00:00.000,"China",82941,77791,3340,1810,80,1439000000,10216.6,5.35,4.3,1.25781792911744,4.03057678966942E-14,0.0402695892260764,0.0411679875756493,"16712"
2020-04-11 00:00:00.000,"China",83014,77877,3343,1794,81,1439000000,10216.6,5.35,4.3,1.24669909659486,5.07296733872212E-14,0.0402703158503385,0.0411598128539769,"16713"
2020-04-12 00:00:00.000,"China",83134,77956,3343,1835,82,1439000000,10216.6,5.35,4.3,1.27519110493398,8.33912439242061E-14,0.0402121875526259,0.0411198169719185,"16714"
2020-04-13 00:00:00.000,"China",83213,78039,3345,1829,83,1439000000,10216.6,5.35,4.3,1.27102154273801,5.48992355834387E-14,0.0401980459783928,0.0411014450014745,"16715"
2020-04-14 00:00:00.000,"China",83306,78200,3345,1761,84,1439000000,10216.6,5.35,4.3,1.22376650451703,6.46282140412675E-14,0.0401531702398387,0.0410202955423386,"16716"
2020-04-15 00:00:00.000,"China",83356,78311,3346,1699,85,1439000000,10216.6,5.35,4.3,1.18068102849201,3.47463516350913E-14,0.0401410816257978,0.0409762788248405,"16717"
2020-04-16 00:00:00.000,"China",83403,78401,3346,1656,86,1439000000,10216.6,5.35,4.3,1.15079916608756,3.26615705369868E-14,0.0401184609666319,0.0409311656696882,"16718"
2020-04-17 00:00:00.000,"China",83760,77552,4636,1572,87,1439000000,10216.6,5.35,4.3,1.09242529534399,2.48088950674621E-13,0.0553486150907354,0.0564072614006911,"16719"
2020-04-18 00:00:00.000,"China",83787,77614,4636,1537,88,1439000000,10216.6,5.35,4.3,1.06810284920083,1.87630298829549E-14,0.0553307792378293,0.0563647416413374,"16720"
2020-04-19 00:00:00.000,"China",83805,77690,4636,1479,89,1439000000,10216.6,5.35,4.3,1.02779708130646,1.25086865886368E-14,0.0553188950539944,0.056312708014479,"16721"
2020-04-20 00:00:00.000,"China",83817,77745,4636,1436,90,1439000000,10216.6,5.35,4.3,0.997915218902015,8.33912439242457E-15,0.0553109751005166,0.0562751119797041,"16722"
2020-04-21 00:00:00.000,"China",83853,77799,4636,1418,91,1439000000,10216.6,5.35,4.3,0.985406532314107,2.50173731772743E-14,0.0552872288409478,0.0562382483168557,"16723"
2020-04-22 00:00:00.000,"China",83868,77861,4636,1371,92,1439000000,10216.6,5.35,4.3,0.952744961779013,1.04239054905311E-14,0.0552773405828206,0.0561959828842261,"16724"
2020-04-23 00:00:00.000,"China",83884,77983,4636,1265,93,1439000000,10216.6,5.35,4.3,0.879082696316887,1.11188325232333E-14,0.0552667970053884,0.0561130006414989,"16725"
2020-04-24 00:00:00.000,"China",83899,78109,4636,1154,94,1439000000,10216.6,5.35,4.3,0.801945795691452,1.04239054905313E-14,0.0552569160538266,0.0560275545350172,"16726"
2020-04-25 00:00:00.000,"China",83909,78175,4636,1098,95,1439000000,10216.6,5.35,4.3,0.763029881862405,6.94927032702092E-15,0.0552503307154179,0.0559829008223545,"16727"
2020-04-26 00:00:00.000,"China",83912,78277,4637,998,96,1439000000,10216.6,5.35,4.3,0.693537178596247,2.08478109810628E-15,0.0552602726666031,0.0559254166968184,"16728"
2020-04-27 00:00:00.000,"China",83918,78374,4637,907,97,1439000000,10216.6,5.35,4.3,0.630298818624044,4.16956219621258E-15,0.0552563216473224,0.0558600667381431,"16729"
2020-04-28 00:00:00.000,"China",83940,78422,4637,881,98,1439000000,10216.6,5.35,4.3,0.612230715774844,1.52883947194464E-14,0.0552418394091017,0.0558277850684453,"16730"
2020-04-29 00:00:00.000,"China",83944,78474,4637,833,99,1439000000,10216.6,5.35,4.3,0.578874218207088,2.77970813080844E-15,0.0552392070904412,0.0557928553380419,"16731"
2020-04-30 00:00:00.000,"China",83956,78523,4637,796,100,1439000000,10216.6,5.35,4.3,0.55316191799861,8.33912439242538E-15,0.0552313116394302,0.0557599807599808,"16732"
2020-05-01 00:00:00.000,"China",83959,78573,4637,749,101,1439000000,10216.6,5.35,4.3,0.520500347463516,2.08478109810635E-15,0.055229338129325,0.0557264751832712,"16733"
2020-05-02 00:00:00.000,"China",83959,78586,4637,736,102,1439000000,10216.6,5.35,4.3,0.511466296038916,0,0.055229338129325,0.0557177703279142,"16734"
2020-05-03 00:00:00.000,"China",83964,78684,4637,643,103,1439000000,10216.6,5.35,4.3,0.44683808200139,3.47463516351059E-15,0.0552260492592063,0.0556522365310066,"16735"
2020-05-04 00:00:00.000,"China",83966,78792,4637,537,104,1439000000,10216.6,5.35,4.3,0.373175816539263,1.38985406540424E-15,0.0552247338208322,0.0555801939373599,"16736"
2020-05-05 00:00:00.000,"China",83968,78870,4637,461,105,1439000000,10216.6,5.35,4.3,0.320361362056984,1.38985406540424E-15,0.0552234184451219,0.0555282790664256,"16737"
2020-05-06 00:00:00.000,"China",83970,78929,4637,404,106,1439000000,10216.6,5.35,4.3,0.280750521195274,1.38985406540424E-15,0.055222103132071,0.0554890745039849,"16738"
2020-05-07 00:00:00.000,"China",83975,78977,4637,361,107,1439000000,10216.6,5.35,4.3,0.250868658790827,3.47463516351062E-15,0.0552188151235487,0.0554572200827613,"16739"
2020-05-08 00:00:00.000,"China",83976,78993,4637,346,108,1439000000,10216.6,5.35,4.3,0.240444753300903,6.94927032702124E-16,0.0552181575688292,0.0554466100681574,"16740"
2020-05-09 00:00:00.000,"China",83990,79127,4637,226,109,1439000000,10216.6,5.35,4.3,0.157053509381515,9.72897845782984E-15,0.0552089534468389,0.055357910319469,"16741"
2020-05-10 00:00:00.000,"China",84010,79167,4637,206,110,1439000000,10216.6,5.35,4.3,0.143154968728284,1.38985406540428E-14,0.0551958100226164,0.0553314877571476,"16742"
2020-05-11 00:00:00.000,"China",84011,79198,4637,176,111,1439000000,10216.6,5.35,4.3,0.122307157748436,6.94927032702141E-16,0.0551951530156765,0.0553110276137651,"16743"
2020-05-12 00:00:00.000,"China",84018,79222,4637,159,112,1439000000,10216.6,5.35,4.3,0.11049339819319,4.86448922891501E-15,0.0551905544050085,0.0552951978916992,"16744"
2020-05-13 00:00:00.000,"China",84024,79246,4637,141,113,1439000000,10216.6,5.35,4.3,0.0979847116052815,4.16956219621289E-15,0.0551866133485671,0.0552793772278054,"16745"
2020-05-14 00:00:00.000,"China",84029,79261,4637,131,114,1439000000,10216.6,5.35,4.3,0.0910354412786657,3.47463516351075E-15,0.0551833295647931,0.0552694939092708,"16746"
2020-05-15 00:00:00.000,"China",84038,79281,4637,120,115,1439000000,10216.6,5.35,4.3,0.0833912439193885,6.25434329431939E-15,0.0551774197386896,0.0552563216473224,"16747"
2020-05-16 00:00:00.000,"China",84044,79293,4638,113,116,1439000000,10216.6,5.35,4.3,0.0785267546907575,4.16956219621294E-15,0.0551853790871448,0.055259677592308,"16748"
2020-05-17 00:00:00.000,"China",84054,79306,4638,110,117,1439000000,10216.6,5.35,4.3,0.0764419735927728,6.94927032702162E-15,0.0551788136198158,0.0552511197941485,"16749"
2020-05-18 00:00:00.000,"China",84063,79310,4638,115,118,1439000000,10216.6,5.35,4.3,0.0799166087560806,6.2543432943195E-15,0.0551729060347596,0.0552484871587173,"16750"
2020-05-19 00:00:00.000,"China",84063,79310,4638,115,119,1439000000,10216.6,5.35,4.3,0.0799166087560806,0,0.0551729060347596,0.0552484871587173,"16751"
2020-05-20 00:00:00.000,"China",84063,79310,4638,115,120,1439000000,10216.6,5.35,4.3,0.0799166087560806,0,0.0551729060347596,0.0552484871587173,"16752"
2020-05-21 00:00:00.000,"China",84063,79310,4638,115,121,1439000000,10216.6,5.35,4.3,0.0799166087560806,0,0.0551729060347596,0.0552484871587173,"16753"
2020-05-22 00:00:00.000,"China",84081,79332,4638,111,122,1439000000,10216.6,5.35,4.3,0.0771369006254343,1.25086865886392E-14,0.0551610946587219,0.0552340121471954,"16754"
2020-05-23 00:00:00.000,"China",84084,79335,4638,111,123,1439000000,10216.6,5.35,4.3,0.0771369006254343,2.08478109810653E-15,0.055159126587698,0.0552320388696367,"16755"
2020-05-24 00:00:00.000,"China",84095,79343,4638,114,124,1439000000,10216.6,5.35,4.3,0.079221681723419,7.644197359724E-15,0.0551519115286283,0.0552267774853836,"16756"
2020-05-25 00:00:00.000,"China",84102,79352,4638,112,125,1439000000,10216.6,5.35,4.3,0.0778318276580959,4.8644892289153E-15,0.0551473211100806,0.055220859626146,"16757"
2020-05-26 00:00:00.000,"China",84103,79358,4638,107,126,1439000000,10216.6,5.35,4.3,0.074357192494788,6.94927032702186E-16,0.0551466653983806,0.0552169150911948,"16758"
2020-05-27 00:00:00.000,"China",84106,79367,4638,101,127,1439000000,10216.6,5.35,4.3,0.0701876302988186,2.08478109810656E-15,0.0551446983568354,0.0552109993452771,"16759"
2020-05-28 00:00:00.000,"China",84106,79371,4638,97,128,1439000000,10216.6,5.35,4.3,0.0674079221681723,0,0.0551446983568354,0.0552083705317287,"16760"
2020-05-29 00:00:00.000,"China",84123,79382,4638,103,129,1439000000,10216.6,5.35,4.3,0.0715774843641418,1.18137595559373E-14,0.0551335544381441,0.0552011425850988,"16761"
2020-05-30 00:00:00.000,"China",84128,79386,4638,104,130,1439000000,10216.6,5.35,4.3,0.0722724113968033,3.47463516351099E-15,0.0551302776721187,0.0551985147100828,"16762"
2020-05-31 00:00:00.000,"China",84146,79389,4638,119,131,1439000000,10216.6,5.35,4.3,0.0826963168867269,1.25086865886397E-14,0.0551184845387778,0.0551965439680103,"16763"
2020-06-01 00:00:00.000,"China",84154,79398,4638,118,132,1439000000,10216.6,5.35,4.3,0.0820013898540653,5.55941626161768E-15,0.0551132447655489,0.0551906325860346,"16764"
2020-06-02 00:00:00.000,"China",84161,79400,4638,123,133,1439000000,10216.6,5.35,4.3,0.0854760250173732,4.8644892289155E-15,0.0551086607811219,0.0551893191175421,"16765"
2020-06-03 00:00:00.000,"China",84160,79404,4638,118,134,1439000000,10216.6,5.35,4.3,0.0820013898540653,-6.94927032702213E-16,0.0551093155893536,0.0551866923681017,"16766"
2020-06-04 00:00:00.000,"China",84171,79415,4638,118,135,1439000000,10216.6,5.35,4.3,0.0820013898540653,7.6441973597244E-15,0.0551021135545497,0.0551794700962488,"16767"
2020-06-05 00:00:00.000,"China",84177,79420,4638,119,136,1439000000,10216.6,5.35,4.3,0.0826963168867269,4.16956219621333E-15,0.0550981859652874,0.05517618787028,"16768"
2020-06-06 00:00:00.000,"China",84186,79424,4638,124,137,1439000000,10216.6,5.35,4.3,0.0861709520500347,6.25434329432003E-15,0.0550922956311026,0.0551735623706312,"16769"
2020-06-07 00:00:00.000,"China",84191,79434,4638,119,138,1439000000,10216.6,5.35,4.3,0.0826963168867269,3.47463516351114E-15,0.0550890237673861,0.0551669997145304,"16770"
2020-06-08 00:00:00.000,"China",84195,79444,4638,113,139,1439000000,10216.6,5.35,4.3,0.0785267546907575,2.77970813080892E-15,0.0550864065562088,0.0551604386194429,"16771"
2020-06-09 00:00:00.000,"China",84198,79451,4638,109,140,1439000000,10216.6,5.35,4.3,0.0757470465601112,2.0847810981067E-15,0.0550844438110169,0.0551558467813864,"16772"
2020-06-10 00:00:00.000,"China",84209,79456,4638,115,141,1439000000,10216.6,5.35,4.3,0.0799166087560806,7.64419735972461E-15,0.055077248275125,0.0551525673650914,"16773"
2020-06-11 00:00:00.000,"China",84216,79464,4638,114,142,1439000000,10216.6,5.35,4.3,0.079221681723419,4.86448922891568E-15,0.055072670276432,0.0551473211100806,"16774"
2020-06-12 00:00:00.000,"China",84228,79472,4638,118,143,1439000000,10216.6,5.35,4.3,0.0820013898540653,8.33912439242695E-15,0.0550648240490098,0.0551420758530496,"16775"
2020-03-07 00:00:00.000,"US",403,7,17,379,1,331000000,65297.5,16.89,2.9,1.14501510574018,0,0.0421836228287841,0.708333333333333,"82282"
2020-03-08 00:00:00.000,"US",519,7,21,491,2,331000000,65297.5,16.89,2.9,1.4833836858006,3.50453172205988E-13,0.0404624277456647,0.75,"82283"
2020-03-09 00:00:00.000,"US",594,7,22,565,3,331000000,65297.5,16.89,2.9,1.70694864048338,2.2658610271944E-13,0.037037037037037,0.758620689655172,"82284"
2020-03-10 00:00:00.000,"US",782,8,28,746,4,331000000,65297.5,16.89,2.9,2.25377643504532,5.67975830817052E-13,0.0358056265984655,0.777777777777778,"82285"
2020-03-11 00:00:00.000,"US",1147,8,33,1106,5,331000000,65297.5,16.89,2.9,3.34138972809668,1.10271903323645E-12,0.028770706190061,0.804878048780488,"82286"
2020-03-12 00:00:00.000,"US",1586,12,43,1531,6,331000000,65297.5,16.89,2.9,4.62537764350453,1.32628398792176E-12,0.0271122320302648,0.781818181818182,"82287"
2020-03-13 00:00:00.000,"US",2219,12,51,2156,7,331000000,65297.5,16.89,2.9,6.51359516616314,1.91238670696146E-12,0.0229833258224425,0.80952380952381,"82288"
2020-03-14 00:00:00.000,"US",2978,12,58,2908,8,331000000,65297.5,16.89,2.9,8.78549848942598,2.29305135953725E-12,0.0194761584956347,0.828571428571429,"82289"
2020-03-15 00:00:00.000,"US",3212,12,70,3130,9,331000000,65297.5,16.89,2.9,9.45619335347432,7.06948640490244E-13,0.0217932752179328,0.853658536585366,"82290"
2020-03-16 00:00:00.000,"US",4679,17,97,4565,10,331000000,65297.5,16.89,2.9,13.7915407854985,4.43202416924694E-12,0.0207309254114127,0.850877192982456,"82291"
2020-03-17 00:00:00.000,"US",6512,17,134,6361,11,331000000,65297.5,16.89,2.9,19.2175226586103,5.53776435056212E-12,0.0205773955773956,0.887417218543046,"82292"
2020-03-18 00:00:00.000,"US",9169,105,194,8870,12,331000000,65297.5,16.89,2.9,26.797583081571,8.02719033254864E-12,0.0211582506271131,0.648829431438127,"82293"
2020-03-19 00:00:00.000,"US",13663,121,266,13276,13,331000000,65297.5,16.89,2.9,40.1087613293051,1.35770392754849E-11,0.0194686379272488,0.68733850129199,"82294"
2020-03-20 00:00:00.000,"US",20030,147,372,19511,14,331000000,65297.5,16.89,2.9,58.9456193353474,1.92356495479918E-11,0.018572141787319,0.716763005780347,"82295"
2020-03-21 00:00:00.000,"US",26025,176,475,25374,15,331000000,65297.5,16.89,2.9,76.6586102719033,1.81117824787654E-11,0.0182516810758886,0.729646697388633,"82296"
2020-03-22 00:00:00.000,"US",34898,178,596,34124,16,331000000,65297.5,16.89,2.9,103.093655589124,2.6806646528506E-11,0.0170783425984297,0.770025839793282,"82297"
2020-03-23 00:00:00.000,"US",46136,178,788,45170,17,331000000,65297.5,16.89,2.9,136.465256797583,3.39516616361522E-11,0.0170799375758627,0.815734989648033,"82298"
2020-03-24 00:00:00.000,"US",56755,348,1031,55376,18,331000000,65297.5,16.89,2.9,167.299093655589,3.20815710024797E-11,0.0181658003700115,0.747643219724438,"82299"
2020-03-25 00:00:00.000,"US",68837,361,1364,67112,19,331000000,65297.5,16.89,2.9,202.755287009063,3.65015105816092E-11,0.019814925112948,0.790724637681159,"82300"
2020-03-26 00:00:00.000,"US",86693,681,1783,84229,20,331000000,65297.5,16.89,2.9,254.468277945619,5.39456193494765E-11,0.0205668277715617,0.72362012987013,"82301"
2020-03-27 00:00:00.000,"US",105383,869,2305,102209,21,331000000,65297.5,16.89,2.9,308.788519637462,5.64652568155604E-11,0.0218725980471234,0.726212980466289,"82302"
2020-03-28 00:00:00.000,"US",125013,1072,2947,120994,22,331000000,65297.5,16.89,2.9,365.540785498489,5.93051359740602E-11,0.0235735483509715,0.733266981836278,"82303"
2020-03-29 00:00:00.000,"US",143912,2665,3571,137676,23,331000000,65297.5,16.89,2.9,415.939577039275,5.70966767619846E-11,0.024813775084774,0.57264271969211,"82304"
2020-03-30 00:00:00.000,"US",165987,5644,4284,156059,24,331000000,65297.5,16.89,2.9,471.477341389728,6.66918429337462E-11,0.0258092501219975,0.431506849315068,"82305"
2020-03-31 00:00:00.000,"US",192301,7024,5369,179908,25,331000000,65297.5,16.89,2.9,543.528700906344,7.94984894721681E-11,0.027919771608052,0.433228435407085,"82306"
2020-04-01 00:00:00.000,"US",224560,8474,6652,209434,26,331000000,65297.5,16.89,2.9,632.731117824773,9.74592145676297E-11,0.029622372639829,0.439772577019701,"82307"
2020-04-02 00:00:00.000,"US",256792,9001,8164,239627,27,331000000,65297.5,16.89,2.9,723.948640483384,9.7377643580078E-11,0.0317922676718901,0.475618992135159,"82308"
2020-04-03 00:00:00.000,"US",289087,9707,9595,269785,28,331000000,65297.5,16.89,2.9,815.060422960725,9.75679759160291E-11,0.033190700377395,0.497098746243913,"82309"
2020-04-04 00:00:00.000,"US",321477,14652,11158,295667,29,331000000,65297.5,16.89,2.9,893.253776435045,9.78549849892995E-11,0.0347085483564921,0.432313056954669,"82310"
2020-04-05 00:00:00.000,"US",351354,17448,12773,321133,30,331000000,65297.5,16.89,2.9,970.190332326284,9.02628399749674E-11,0.0363536490263381,0.422653122001257,"82311"
2020-04-06 00:00:00.000,"US",382747,19581,14544,348622,31,331000000,65297.5,16.89,2.9,1053.23867069486,9.4842900411785E-11,0.0379989915009131,0.426197802197802,"82312"
2020-04-07 00:00:00.000,"US",413516,21763,17119,374634,32,331000000,65297.5,16.89,2.9,1131.8247734139,9.29577040436239E-11,0.0413986399558905,0.440280849750527,"82313"
2020-04-08 00:00:00.000,"US",444731,23559,19279,401893,33,331000000,65297.5,16.89,2.9,1214.17824773414,9.43051360783698E-11,0.0433498002163105,0.450044353144404,"82314"
2020-04-09 00:00:00.000,"US",480667,25410,21482,433775,34,331000000,65297.5,16.89,2.9,1310.49848942598,1.08567975988474E-10,0.0446920633203444,0.458116523074298,"82315"
2020-04-10 00:00:00.000,"US",515081,28790,23676,462615,35,331000000,65297.5,16.89,2.9,1397.62839879154,1.03969788681429E-10,0.0459655859952124,0.451263675523196,"82316"
2020-04-11 00:00:00.000,"US",544183,31270,25803,487110,36,331000000,65297.5,16.89,2.9,1471.63141993958,8.79214502956053E-11,0.0474160346795104,0.452105198605295,"82317"
2020-04-12 00:00:00.000,"US",571440,32988,27677,510775,37,331000000,65297.5,16.89,2.9,1543.12688821752,8.23474321663342E-11,0.0484337813243735,0.456226819418116,"82318"
2020-04-13 00:00:00.000,"US",598380,43482,29686,525212,38,331000000,65297.5,16.89,2.9,1586.74320241692,8.13897282438126E-11,0.0496106153280524,0.405723813689044,"82319"
2020-04-14 00:00:00.000,"US",627205,47763,32120,547322,39,331000000,65297.5,16.89,2.9,1653.54078549849,8.70845923100299E-11,0.0512113264403186,0.402088053778651,"82320"
2020-04-15 00:00:00.000,"US",652611,52096,34732,565783,40,331000000,65297.5,16.89,2.9,1709.31419939577,7.67552871603968E-11,0.0532200652456057,0.400009213617727,"82321"
2020-04-16 00:00:00.000,"US",682626,54703,36875,591048,41,331000000,65297.5,16.89,2.9,1785.64350453172,9.06797584951673E-11,0.0540193312296924,0.402662211448164,"82322"
2020-04-17 00:00:00.000,"US",715656,58545,38985,618126,42,331000000,65297.5,16.89,2.9,1867.4501510574,9.97885198532153E-11,0.0544744961266307,0.399723162103968,"82323"
2020-04-18 00:00:00.000,"US",743588,64840,40958,637790,43,331000000,65297.5,16.89,2.9,1926.8580060423,8.43867071382143E-11,0.0550815774326643,0.387133972286811,"82324"
2020-04-19 00:00:00.000,"US",769684,70337,42929,656418,44,331000000,65297.5,16.89,2.9,1983.13595166163,7.88398793374072E-11,0.0557748374657652,0.379010470926845,"82325"
2020-04-20 00:00:00.000,"US",799512,72329,45158,682025,45,331000000,65297.5,16.89,2.9,2060.49848942598,9.01148038430449E-11,0.0564819539919351,0.384365929847558,"82326"
2020-04-21 00:00:00.000,"US",825429,75204,47672,702553,46,331000000,65297.5,16.89,2.9,2122.5166163142,7.8299093850847E-11,0.0577542102349203,0.387968358344998,"82327"
2020-04-22 00:00:00.000,"US",854288,77366,50132,726790,47,331000000,65297.5,16.89,2.9,2195.74018126888,8.71873114032721E-11,0.0586827861330137,0.393198324679603,"82328"
2020-04-23 00:00:00.000,"US",887858,80203,52588,755067,48,331000000,65297.5,16.89,2.9,2281.16918429003,1.01419939849083E-10,0.0592301922154218,0.396020814663644,"82329"
2020-04-24 00:00:00.000,"US",920185,99079,54776,766330,49,331000000,65297.5,16.89,2.9,2315.19637462236,9.7664652839485E-11,0.0595271602992876,0.356023528647103,"82330"
2020-04-25 00:00:00.000,"US",950581,100372,56487,793722,50,331000000,65297.5,16.89,2.9,2397.95166163142,9.18308159736937E-11,0.0594236577419494,0.360113222703192,"82331"
2020-04-26 00:00:00.000,"US",977082,106988,57886,812208,51,331000000,65297.5,16.89,2.9,2453.80060422961,8.00634443451014E-11,0.059243748221746,0.351092349309169,"82332"
2020-04-27 00:00:00.000,"US",1000785,111424,59394,829967,52,331000000,65297.5,16.89,2.9,2507.45317220544,7.16102721198383E-11,0.0593474122813591,0.347703403622569,"82333"
2020-04-28 00:00:00.000,"US",1025362,115936,61618,847808,53,331000000,65297.5,16.89,2.9,2561.35347432024,7.42507555170208E-11,0.0600938985450992,0.347038084188472,"82334"
2020-04-29 00:00:00.000,"US",1051800,120720,64036,867044,54,331000000,65297.5,16.89,2.9,2619.46827794562,7.98731120362856E-11,0.0608822970146416,0.346597674771049,"82335"
2020-04-30 00:00:00.000,"US",1081020,153947,66231,860842,55,331000000,65297.5,16.89,2.9,2600.73111782477,8.82779459076442E-11,0.0612671365932175,0.300806620098284,"82336"
2020-05-01 00:00:00.000,"US",1115946,164015,68140,883791,56,331000000,65297.5,16.89,2.9,2670.06344410876,1.05516616669942E-10,0.0610603022010026,0.293510800973488,"82337"
2020-05-02 00:00:00.000,"US",1143296,175382,69871,898043,57,331000000,65297.5,16.89,2.9,2713.12084592145,8.26283990769448E-11,0.0611136573555755,0.284893558896323,"82338"
2020-05-03 00:00:00.000,"US",1167593,180152,71061,916380,58,331000000,65297.5,16.89,2.9,2768.51963746224,7.34048340957915E-11,0.0608611048541744,0.282871507445873,"82339"
2020-05-04 00:00:00.000,"US",1191678,187180,72440,932058,59,331000000,65297.5,16.89,2.9,2815.88519637462,7.2764350715141E-11,0.0607882330629583,0.279023187735922,"82340"
2020-05-05 00:00:00.000,"US",1216209,189791,74682,951736,60,331000000,65297.5,16.89,2.9,2875.33534743202,7.41117827496538E-11,0.0614055643396818,0.282380432028978,"82341"
2020-05-06 00:00:00.000,"US",1240769,189910,76996,973863,61,331000000,65297.5,16.89,2.9,2942.18429003021,7.41993960485327E-11,0.0620550642383876,0.288476092706796,"82342"
2020-05-07 00:00:00.000,"US",1268180,195036,78925,994219,62,331000000,65297.5,16.89,2.9,3003.68277945619,8.28126891390374E-11,0.06223485625069,0.288088450545881,"82343"
2020-05-08 00:00:00.000,"US",1295019,198993,80688,1015338,63,331000000,65297.5,16.89,2.9,3067.48640483384,8.1084592462254E-11,0.062306421759063,0.288500112628316,"82344"
2020-05-09 00:00:00.000,"US",1320155,212534,82156,1025465,64,331000000,65297.5,16.89,2.9,3098.08157099698,7.59395773421511E-11,0.0622320863837958,0.278787878787879,"82345"
2020-05-10 00:00:00.000,"US",1339022,216169,83134,1039719,65,331000000,65297.5,16.89,2.9,3141.14501510574,5.70000002305869E-11,0.0620856117375219,0.277758659285072,"82346"
2020-05-11 00:00:00.000,"US",1358293,232733,84176,1041384,66,331000000,65297.5,16.89,2.9,3146.1752265861,5.82205440455606E-11,0.0619719014969524,0.265615681473231,"82347"
2020-05-12 00:00:00.000,"US",1381241,230287,85774,1065180,67,331000000,65297.5,16.89,2.9,3218.0664652568,6.93293054252582E-11,0.0620992281578667,0.271384321380999,"82348"
2020-05-13 00:00:00.000,"US",1401649,243430,87501,1070718,68,331000000,65297.5,16.89,2.9,3234.79758308157,6.16555893849532E-11,0.0624271839811536,0.264408592727789,"82349"
2020-05-14 00:00:00.000,"US",1428467,246414,89297,1092756,69,331000000,65297.5,16.89,2.9,3301.37764350453,8.10211483859095E-11,0.0625124696615323,0.265993667172062,"82350"
2020-05-15 00:00:00.000,"US",1453214,250747,90965,1111502,70,331000000,65297.5,16.89,2.9,3358.01208459215,7.47643507814157E-11,0.0625957360719068,0.266203703703704,"82351"
2020-05-16 00:00:00.000,"US",1477373,268376,92163,1116834,71,331000000,65297.5,16.89,2.9,3374.12084592145,7.29879157336265E-11,0.062383027170525,0.255625604996963,"82352"
2020-05-17 00:00:00.000,"US",1495736,272265,92984,1130487,72,331000000,65297.5,16.89,2.9,3415.36858006042,5.54773416404213E-11,0.0621660506934379,0.254577014584571,"82353"
2020-05-18 00:00:00.000,"US",1518126,283178,94211,1140737,73,331000000,65297.5,16.89,2.9,3446.33534743202,6.76435048419679E-11,0.0620574313331041,0.249638966689543,"82354"
2020-05-19 00:00:00.000,"US",1539133,289392,95667,1154074,74,331000000,65297.5,16.89,2.9,3486.62839879154,6.34652570926933E-11,0.0621564218296924,0.248447640491457,"82355"
2020-05-20 00:00:00.000,"US",1561830,294312,97168,1170350,75,331000000,65297.5,16.89,2.9,3535.80060422961,6.85709973024056E-11,0.0622141974478656,0.248206804945336,"82356"
2020-05-21 00:00:00.000,"US",1587596,298418,98353,1190825,76,331000000,65297.5,16.89,2.9,3597.6586102719,7.78429006754776E-11,0.0619508993471891,0.247883539875646,"82357"
2020-05-22 00:00:00.000,"US",1611253,350135,99570,1161548,77,331000000,65297.5,16.89,2.9,3509.2084592145,7.1471299441566E-11,0.0617966266005401,0.22141181441167,"82358"
2020-05-23 00:00:00.000,"US",1632364,361239,100659,1170466,78,331000000,65297.5,16.89,2.9,3536.15105740181,6.37794565078891E-11,0.0616645552094998,0.217924736630165,"82359"
2020-05-24 00:00:00.000,"US",1652431,366736,101298,1184397,79,331000000,65297.5,16.89,2.9,3578.23867069486,6.06253779461609E-11,0.0613024083910312,0.216432994184183,"82360"
2020-05-25 00:00:00.000,"US",1671104,379157,101890,1190057,80,331000000,65297.5,16.89,2.9,3595.33836858006,5.64138975657809E-11,0.0609716690283788,0.211808825333076,"82361"
2020-05-26 00:00:00.000,"US",1690754,384902,102567,1203285,81,331000000,65297.5,16.89,2.9,3635.30211480363,5.93655592156271E-11,0.0606634673051195,0.21040722589539,"82362"
2020-05-27 00:00:00.000,"US",1709303,391508,104029,1213766,82,331000000,65297.5,16.89,2.9,3666.9667673716,5.60392752138613E-11,0.0608604793883823,0.209931851708349,"82363"
2020-05-28 00:00:00.000,"US",1731625,399991,105130,1226504,83,331000000,65297.5,16.89,2.9,3705.4501510574,6.74380668180587E-11,0.0607117591857359,0.208128349444984,"82364"
2020-05-29 00:00:00.000,"US",1756098,406446,106263,1243389,84,331000000,65297.5,16.89,2.9,3756.46223564955,7.3936556283504E-11,0.060510859872285,0.20725791823432,"82365"
2020-05-30 00:00:00.000,"US",1779731,416461,107217,1256053,85,331000000,65297.5,16.89,2.9,3794.72205438066,7.13987919246847E-11,0.0602433738581842,0.204738407952979,"82366"
2020-05-31 00:00:00.000,"US",1798718,444758,107832,1246128,86,331000000,65297.5,16.89,2.9,3764.73716012085,5.73625380760696E-11,0.0599493639358699,0.195139253334298,"82367"
2020-06-01 00:00:00.000,"US",1816154,458231,108608,1249315,87,331000000,65297.5,16.89,2.9,3774.36555891239,5.26767374491513E-11,0.0598010961625501,0.19160290664545,"82368"
2020-06-02 00:00:00.000,"US",1837656,463868,109589,1264199,88,331000000,65297.5,16.89,2.9,3819.33232628399,6.49607254361797E-11,0.0596352092012869,0.191102384311291,"82369"
2020-06-03 00:00:00.000,"US",1857511,479258,110599,1267654,89,331000000,65297.5,16.89,2.9,3829.77039274924,5.99848945964429E-11,0.0595415047340231,0.187501377452501,"82370"
