date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,infected,removed,N,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,susceptible
2020-05-21 00:00:00.000,"China",84063,79310,4638,115,121,115,83948,"1439000000","10216.6","5.35","4.3","0.0799166087560806","1438915937"
2020-05-22 00:00:00.000,"China",84081,79332,4638,111,122,111,83970,"1439000000","10216.6","5.35","4.3","0.0771369006254343","1438915919"
2020-05-23 00:00:00.000,"China",84084,79335,4638,111,123,111,83973,"1439000000","10216.6","5.35","4.3","0.0771369006254343","1438915916"
2020-05-24 00:00:00.000,"China",84095,79343,4638,114,124,114,83981,"1439000000","10216.6","5.35","4.3","0.079221681723419","1438915905"
2020-05-25 00:00:00.000,"China",84102,79352,4638,112,125,112,83990,"1439000000","10216.6","5.35","4.3","0.0778318276580959","1438915898"
2020-05-26 00:00:00.000,"China",84103,79358,4638,107,126,107,83996,"1439000000","10216.6","5.35","4.3","0.074357192494788","1438915897"
2020-05-27 00:00:00.000,"China",84106,79367,4638,101,127,101,84005,"1439000000","10216.6","5.35","4.3","0.0701876302988186","1438915894"
2020-05-28 00:00:00.000,"China",84106,79371,4638,97,128,97,84009,"1439000000","10216.6","5.35","4.3","0.0674079221681723","1438915894"
2020-05-29 00:00:00.000,"China",84123,79382,4638,103,129,103,84020,"1439000000","10216.6","5.35","4.3","0.0715774843641418","1438915877"
2020-05-30 00:00:00.000,"China",84128,79386,4638,104,130,104,84024,"1439000000","10216.6","5.35","4.3","0.0722724113968033","1438915872"
2020-05-31 00:00:00.000,"China",84146,79389,4638,119,131,119,84027,"1439000000","10216.6","5.35","4.3","0.0826963168867269","1438915854"
2020-06-01 00:00:00.000,"China",84154,79398,4638,118,132,118,84036,"1439000000","10216.6","5.35","4.3","0.0820013898540653","1438915846"
2020-06-02 00:00:00.000,"China",84161,79400,4638,123,133,123,84038,"1439000000","10216.6","5.35","4.3","0.0854760250173732","1438915839"
2020-06-03 00:00:00.000,"China",84160,79404,4638,118,134,118,84042,"1439000000","10216.6","5.35","4.3","0.0820013898540653","1438915840"
2020-06-04 00:00:00.000,"China",84171,79415,4638,118,135,118,84053,"1439000000","10216.6","5.35","4.3","0.0820013898540653","1438915829"
2020-06-05 00:00:00.000,"China",84177,79420,4638,119,136,119,84058,"1439000000","10216.6","5.35","4.3","0.0826963168867269","1438915823"
2020-06-06 00:00:00.000,"China",84186,79424,4638,124,137,124,84062,"1439000000","10216.6","5.35","4.3","0.0861709520500347","1438915814"
2020-06-07 00:00:00.000,"China",84191,79434,4638,119,138,119,84072,"1439000000","10216.6","5.35","4.3","0.0826963168867269","1438915809"
2020-06-08 00:00:00.000,"China",84195,79444,4638,113,139,113,84082,"1439000000","10216.6","5.35","4.3","0.0785267546907575","1438915805"
2020-06-09 00:00:00.000,"China",84198,79451,4638,109,140,109,84089,"1439000000","10216.6","5.35","4.3","0.0757470465601112","1438915802"
2020-06-10 00:00:00.000,"China",84209,79456,4638,115,141,115,84094,"1439000000","10216.6","5.35","4.3","0.0799166087560806","1438915791"
2020-06-11 00:00:00.000,"China",84216,79464,4638,114,142,114,84102,"1439000000","10216.6","5.35","4.3","0.079221681723419","1438915784"
2020-06-12 00:00:00.000,"China",84228,79472,4638,118,143,118,84110,"1439000000","10216.6","5.35","4.3","0.0820013898540653","1438915772"
2020-03-01 00:00:00.000,"France",130,12,2,116,1,116,14,"65273000","40496.4","11.26","5.9","1.7771513489498","65272870"
2020-03-02 00:00:00.000,"France",191,12,3,176,2,176,15,"65273000","40496.4","11.26","5.9","2.69636756392383","65272809"
2020-03-03 00:00:00.000,"France",212,12,4,196,3,196,16,"65273000","40496.4","11.26","5.9","3.00277296891517","65272788"
2020-03-04 00:00:00.000,"France",288,12,4,272,4,272,16,"65273000","40496.4","11.26","5.9","4.16711350788228","65272712"
2020-03-05 00:00:00.000,"France",426,12,7,407,5,407,19,"65273000","40496.4","11.26","5.9","6.23534999157385","65272574"
2020-03-06 00:00:00.000,"France",616,12,9,595,6,595,21,"65273000","40496.4","11.26","5.9","9.11556079849249","65272384"
2020-03-07 00:00:00.000,"France",948,12,16,920,7,920,28,"65273000","40496.4","11.26","5.9","14.0946486296018","65272052"
2020-03-08 00:00:00.000,"France",1125,12,19,1094,8,1094,31,"65273000","40496.4","11.26","5.9","16.7603756530265","65271875"
2020-03-09 00:00:00.000,"France",1411,12,25,1374,9,1374,37,"65273000","40496.4","11.26","5.9","21.0500513229053","65271589"
2020-03-10 00:00:00.000,"France",1783,12,33,1738,10,1738,45,"65273000","40496.4","11.26","5.9","26.6266296937478","65271217"
2020-03-11 00:00:00.000,"France",2293,12,48,2233,11,2233,60,"65273000","40496.4","11.26","5.9","34.2101634672836","65270707"
2020-03-12 00:00:00.000,"France",2293,12,48,2233,12,2233,60,"65273000","40496.4","11.26","5.9","34.2101634672836","65270707"
2020-03-13 00:00:00.000,"France",3681,12,79,3590,13,3590,91,"65273000","40496.4","11.26","5.9","54.9997701959463","65269319"
2020-03-14 00:00:00.000,"France",4496,12,91,4393,14,4393,103,"65273000","40496.4","11.26","5.9","67.3019472063487","65268504"
2020-03-15 00:00:00.000,"France",4532,12,91,4429,15,4429,103,"65273000","40496.4","11.26","5.9","67.8534769353331","65268468"
2020-03-16 00:00:00.000,"France",6683,12,149,6522,16,6522,161,"65273000","40496.4","11.26","5.9","99.9188025676773","65266317"
2020-03-17 00:00:00.000,"France",7715,12,149,7554,17,7554,161,"65273000","40496.4","11.26","5.9","115.729321465231","65265285"
2020-03-18 00:00:00.000,"France",9124,12,149,8963,18,8963,161,"65273000","40496.4","11.26","5.9","137.315582246871","65263876"
2020-03-19 00:00:00.000,"France",10970,12,244,10714,19,10714,256,"65273000","40496.4","11.26","5.9","164.141375453863","65262030"
2020-03-20 00:00:00.000,"France",12758,12,451,12295,20,12295,463,"65273000","40496.4","11.26","5.9","188.362722718429","65260242"
2020-03-21 00:00:00.000,"France",14463,12,563,13888,21,13888,575,"65273000","40496.4","11.26","5.9","212.767913225989","65258537"
2020-03-22 00:00:00.000,"France",16758,2206,676,13876,22,13876,2882,"65273000","40496.4","11.26","5.9","212.584069982995","65256242"
2020-03-23 00:00:00.000,"France",20123,2206,862,17055,23,17055,3068,"65273000","40496.4","11.26","5.9","261.287209106369","65252877"
2020-03-24 00:00:00.000,"France",22372,3250,1102,18020,24,18020,4352,"65273000","40496.4","11.26","5.9","276.071269897201","65250628"
2020-03-25 00:00:00.000,"France",25334,3907,1333,20094,25,20094,5240,"65273000","40496.4","11.26","5.9","307.845510394803","65247666"
2020-03-26 00:00:00.000,"France",29252,4955,1697,22600,26,22600,6652,"65273000","40496.4","11.26","5.9","346.238107640219","65243748"
2020-03-27 00:00:00.000,"France",33047,5707,1996,25344,27,25344,7703,"65273000","40496.4","11.26","5.9","388.276929205031","65239953"
2020-03-28 00:00:00.000,"France",37692,5724,2314,29654,28,29654,8038,"65273000","40496.4","11.26","5.9","454.307293980666","65235308"
2020-03-29 00:00:00.000,"France",40295,7226,2608,30461,29,30461,9834,"65273000","40496.4","11.26","5.9","466.670752072067","65232705"
2020-03-30 00:00:00.000,"France",44649,7964,3026,33659,30,33659,10990,"65273000","40496.4","11.26","5.9","515.664976330183","65228351"
2020-03-31 00:00:00.000,"France",52278,9513,3526,39239,31,39239,13039,"65273000","40496.4","11.26","5.9","601.152084322767","65220722"
2020-04-01 00:00:00.000,"France",57122,11053,4778,41291,32,41291,15831,"65273000","40496.4","11.26","5.9","632.589278874879","65215878"
2020-04-02 00:00:00.000,"France",59228,12548,5387,41293,33,41293,17935,"65273000","40496.4","11.26","5.9","632.619919415378","65213772"
2020-04-03 00:00:00.000,"France",64452,14135,6509,43808,34,43808,20644,"65273000","40496.4","11.26","5.9","671.15039909304","65208548"
2020-04-04 00:00:00.000,"France",47378,15572,7562,24244,35,24244,23134,"65273000","40496.4","11.26","5.9","371.424631930507","65225622"
2020-04-05 00:00:00.000,"France",48233,16349,8081,23803,36,23803,24430,"65273000","40496.4","11.26","5.9","364.668392750448","65224767"
2020-04-06 00:00:00.000,"France",50887,17428,8914,24545,37,24545,26342,"65273000","40496.4","11.26","5.9","376.036033275627","65222113"
2020-04-07 00:00:00.000,"France",47396,19523,10330,17543,38,17543,29853,"65273000","40496.4","11.26","5.9","268.763500988157","65225604"
2020-04-08 00:00:00.000,"France",51251,21452,10874,18925,39,18925,32326,"65273000","40496.4","11.26","5.9","289.936114473059","65221749"
2020-04-09 00:00:00.000,"France",55035,23413,12214,19408,40,19408,35627,"65273000","40496.4","11.26","5.9","297.3358050036","65217965"
2020-04-10 00:00:00.000,"France",56600,25195,13199,18206,41,18206,38394,"65273000","40496.4","11.26","5.9","278.92084016362","65216400"
2020-04-11 00:00:00.000,"France",58045,26663,13835,17547,42,17547,40498,"65273000","40496.4","11.26","5.9","268.824782069156","65214955"
2020-04-12 00:00:00.000,"France",108791,27469,14396,66926,43,66926,41865,"65273000","40496.4","11.26","5.9","1025.32440672253","65164209"
2020-04-13 00:00:00.000,"France",111932,28001,14969,68962,44,68962,42970,"65273000","40496.4","11.26","5.9","1056.51647695065","65161068"
2020-04-14 00:00:00.000,"France",129380,28805,15712,84863,45,84863,44517,"65273000","40496.4","11.26","5.9","1300.12409418902","65143620"
2020-04-15 00:00:00.000,"France",132588,30955,17150,84483,46,84483,48105,"65273000","40496.4","11.26","5.9","1294.30239149419","65140412"
2020-04-16 00:00:00.000,"France",145166,32812,17903,94451,47,94451,50715,"65273000","40496.4","11.26","5.9","1447.01484534187","65127834"
2020-04-17 00:00:00.000,"France",147057,34420,18664,93973,48,93973,53084,"65273000","40496.4","11.26","5.9","1439.69175616258","65125943"
2020-04-18 00:00:00.000,"France",150863,35983,19305,95575,49,95575,55288,"65273000","40496.4","11.26","5.9","1464.23482910239","65122137"
2020-04-19 00:00:00.000,"France",151955,36578,19694,95683,50,95683,56272,"65273000","40496.4","11.26","5.9","1465.88941828934","65121045"
2020-04-20 00:00:00.000,"France",154402,37409,20241,96752,51,96752,57650,"65273000","40496.4","11.26","5.9","1482.26678718613","65118598"
2020-04-21 00:00:00.000,"France",157068,39181,20769,97118,52,97118,59950,"65273000","40496.4","11.26","5.9","1487.87400609747","65115932"
2020-04-22 00:00:00.000,"France",158868,40657,21313,96898,53,96898,61970,"65273000","40496.4","11.26","5.9","1484.50354664256","65114132"
2020-04-23 00:00:00.000,"France",157158,42088,21829,93241,54,93241,63917,"65273000","40496.4","11.26","5.9","1428.4773183399","65115842"
2020-04-24 00:00:00.000,"France",159969,43493,22219,94257,55,94257,65712,"65273000","40496.4","11.26","5.9","1444.04271291346","65113031"
2020-04-25 00:00:00.000,"France",161647,44594,22588,94465,56,94465,67182,"65273000","40496.4","11.26","5.9","1447.22932912537","65111353"
2020-04-26 00:00:00.000,"France",162280,44903,22830,94547,57,94547,67733,"65273000","40496.4","11.26","5.9","1448.48559128583","65110720"
2020-04-27 00:00:00.000,"France",165966,45513,23267,97186,58,97186,68780,"65273000","40496.4","11.26","5.9","1488.91578447444","65107034"
2020-04-28 00:00:00.000,"France",169098,46886,23634,98578,59,98578,70520,"65273000","40496.4","11.26","5.9","1510.24160066184","65103902"
2020-04-29 00:00:00.000,"France",167643,48228,24060,95355,60,95355,72288,"65273000","40496.4","11.26","5.9","1460.86436964748","65105357"
2020-04-30 00:00:00.000,"France",168861,49476,24349,95036,61,95036,73825,"65273000","40496.4","11.26","5.9","1455.97720343787","65104139"
2020-05-01 00:00:00.000,"France",169387,50212,24566,94609,62,94609,74778,"65273000","40496.4","11.26","5.9","1449.4354480413","65103613"
2020-05-02 00:00:00.000,"France",170179,50663,24763,94753,63,94753,75426,"65273000","40496.4","11.26","5.9","1451.64156695724","65102821"
2020-05-03 00:00:00.000,"France",170540,50885,24898,94757,64,94757,75783,"65273000","40496.4","11.26","5.9","1451.70284803824","65102460"
2020-05-04 00:00:00.000,"France",171102,51476,25204,94422,65,94422,76680,"65273000","40496.4","11.26","5.9","1446.57055750463","65101898"
2020-05-05 00:00:00.000,"France",172219,52842,25537,93840,66,93840,78379,"65273000","40496.4","11.26","5.9","1437.65416021939","65100781"
2020-05-06 00:00:00.000,"France",176355,54079,25812,96464,67,96464,79891,"65273000","40496.4","11.26","5.9","1477.85454935425","65096645"
2020-05-07 00:00:00.000,"France",177096,55191,25991,95914,68,95914,81182,"65273000","40496.4","11.26","5.9","1469.42840071699","65095904"
2020-05-08 00:00:00.000,"France",177627,55892,26233,95502,69,95502,82125,"65273000","40496.4","11.26","5.9","1463.11644937417","65095373"
2020-05-09 00:00:00.000,"France",178156,56148,26313,95695,70,95695,82461,"65273000","40496.4","11.26","5.9","1466.07326153233","65094844"
2020-05-10 00:00:00.000,"France",178405,56327,26383,95695,71,95695,82710,"65273000","40496.4","11.26","5.9","1466.07326153233","65094595"
2020-05-11 00:00:00.000,"France",178719,56835,26646,95238,72,95238,83481,"65273000","40496.4","11.26","5.9","1459.07189802828","65094281"
2020-05-12 00:00:00.000,"France",179472,57898,26994,94580,73,94580,84892,"65273000","40496.4","11.26","5.9","1448.99116020407","65093528"
2020-05-13 00:00:00.000,"France",179993,58786,27079,94128,74,94128,85865,"65273000","40496.4","11.26","5.9","1442.06639805126","65093007"
2020-05-14 00:00:00.000,"France",180635,59719,27430,93486,75,93486,87149,"65273000","40496.4","11.26","5.9","1432.23078455104","65092365"
2020-05-15 00:00:00.000,"France",181148,60562,27532,93054,76,93054,88094,"65273000","40496.4","11.26","5.9","1425.61242780323","65091852"
2020-05-16 00:00:00.000,"France",181563,60562,27630,93371,77,93371,88192,"65273000","40496.4","11.26","5.9","1430.46895347234","65091437"
2020-05-17 00:00:00.000,"France",181703,61327,28113,92263,78,92263,89440,"65273000","40496.4","11.26","5.9","1413.49409403582","65091297"
2020-05-18 00:00:00.000,"France",182147,61843,28242,92062,79,92062,90085,"65273000","40496.4","11.26","5.9","1410.41471971566","65090853"
2020-05-19 00:00:00.000,"France",182648,62678,28025,91945,80,91945,90703,"65273000","40496.4","11.26","5.9","1408.62224809646","65090352"
2020-05-20 00:00:00.000,"France",183130,63472,28136,91522,81,91522,91608,"65273000","40496.4","11.26","5.9","1402.14177378089","65089870"
2020-05-21 00:00:00.000,"France",183397,63976,28218,91203,82,91203,92194,"65273000","40496.4","11.26","5.9","1397.25460757128","65089603"
2020-05-22 00:00:00.000,"France",184153,64327,28366,91460,83,91460,92693,"65273000","40496.4","11.26","5.9","1401.19191702542","65088847"
2020-05-23 00:00:00.000,"France",184699,64665,28452,91582,84,91582,93117,"65273000","40496.4","11.26","5.9","1403.06098999586","65088301"
2020-05-24 00:00:00.000,"France",184260,64735,28372,91153,85,91153,93107,"65273000","40496.4","11.26","5.9","1396.4885940588","65088740"
2020-05-25 00:00:00.000,"France",184585,65317,28461,90807,86,90807,93778,"65273000","40496.4","11.26","5.9","1391.18778055245","65088415"
2020-05-26 00:00:00.000,"France",184840,65997,28598,90245,87,90245,94595,"65273000","40496.4","11.26","5.9","1382.57778867219","65088160"
2020-05-27 00:00:00.000,"France",185012,66702,28599,89711,88,89711,95301,"65273000","40496.4","11.26","5.9","1374.39676435892","65087988"
2020-05-28 00:00:00.000,"France",188355,67309,28666,92380,89,92380,95975,"65273000","40496.4","11.26","5.9","1415.28656565502","65084645"
2020-05-29 00:00:00.000,"France",188949,67921,28717,92311,90,92311,96638,"65273000","40496.4","11.26","5.9","1414.2294670078","65084051"
2020-05-30 00:00:00.000,"France",190744,68386,28774,93584,91,93584,97160,"65273000","40496.4","11.26","5.9","1433.7321710355","65082256"
2020-05-31 00:00:00.000,"France",190975,68473,28805,93697,92,93697,97278,"65273000","40496.4","11.26","5.9","1435.4633615737","65082025"
2020-06-01 00:00:00.000,"France",191382,68558,28837,93987,93,93987,97395,"65273000","40496.4","11.26","5.9","1439.90623994607","65081618"
