id,calc_latest_project_status.end_date,calc_latest_project_status.project_status_metadata.status_name,calc_latest_project_status.project_status_metadata.status_order,calc_latest_project_status.start_date,calc_latest_project_status.top_level_status,is_da,years_in_status
e7b7250b-2756-4e26-bb18-6a3bbf245af2,,"Entitled, not yet filed for permits",1,2013-05-01 00:00:00.000,entitled,FALSE,9
e7c5e0ba-729c-442f-bb28-013f1d77f879,,Completed,4,2001-12-24 00:00:00.000,completed_construction,FALSE,21
e7d47ac6-3d7b-4f1a-92d6-79ab6511bde0,,Under construction,3,2018-11-13 00:00:00.000,under_construction,FALSE,4
e7d4f99d-2c23-4448-b201-8389219ad02f,,Completed,4,2019-03-06 00:00:00.000,completed_construction,FALSE,3
e7e7ad40-05e4-47a9-b044-5795720fe1fb,,"Entitled, filed for permits",2,2016-12-01 00:00:00.000,filed_for_permits,FALSE,6
e7e93fc9-e09b-4d3f-aad5-9389bf78b7f6,,Completed,4,2005-07-19 00:00:00.000,completed_construction,FALSE,17
e7ea6344-b1c0-4da7-aadb-7fa66e284225,,Completed,4,1989-12-28 00:00:00.000,completed_construction,FALSE,33
e8036d26-acf4-49ed-b187-a1db85b1b4db,,"Entitled, not yet filed for permits",1,1992-03-03 00:00:00.000,entitled,FALSE,30
e8085323-c216-4e77-85af-232ab33857b0,,Completed,4,2012-12-28 00:00:00.000,completed_construction,FALSE,10
e80f1e50-92c5-4620-95b3-c9916f2ff8a3,,Under construction,3,2015-09-03 00:00:00.000,under_construction,FALSE,7
e80feb58-331b-4297-a0f2-03647cdc1f60,,"Entitled, filed for permits",2,2000-10-23 00:00:00.000,filed_for_permits,FALSE,22
e81bef8e-ec85-4ae1-b9e1-cfc8ac00f655,,Completed,4,2017-10-23 00:00:00.000,completed_construction,FALSE,5
e8203110-746a-4943-8efd-261b1e1f2c62,,Completed,4,2005-08-05 00:00:00.000,completed_construction,FALSE,17
e82fe339-2def-4bde-bd37-84bf92db416a,,"Entitled, not yet filed for permits",1,2012-09-06 00:00:00.000,entitled,FALSE,10
e848590f-ec18-4dd6-8019-c9313a666983,,Under construction,3,2018-08-08 00:00:00.000,under_construction,FALSE,4
e84bfa07-1c1c-4d9c-bacb-67d25effe5e1,,Completed,4,2004-12-20 00:00:00.000,completed_construction,FALSE,18
e851fc5b-28ff-4504-b55c-655337c7c666,,Completed,4,2018-08-17 00:00:00.000,completed_construction,FALSE,4
e8545af8-6e5f-4b90-9fc6-32084b7c33aa,,"Entitled, not yet filed for permits",1,2006-06-02 00:00:00.000,entitled,FALSE,16
e85a27be-9a31-4687-ad97-a1ac9a7b428f,,Under entitlement review,0,2018-12-11 00:00:00.000,under_entitlement_review,FALSE,4
e85b6adc-279a-4ed1-b400-8cfc1b61dc54,2018-11-09 00:00:00.000,"Entitled, not yet filed for permits",1,2018-11-09 00:00:00.000,entitled,FALSE,4
e860320d-9c3a-4cd6-9785-5651657fc90b,,Completed,4,2001-06-08 00:00:00.000,completed_construction,FALSE,21
e863c5e7-d7e5-49f7-9909-e60f3dae2b57,,Under construction,3,2019-03-20 00:00:00.000,under_construction,FALSE,3
e8681260-ed40-4952-872c-960e72ed5c6e,,"Entitled, not yet filed for permits",1,2016-11-01 00:00:00.000,entitled,FALSE,6
e87b4d02-42e0-463a-94f4-3573b60fe12d,,"Entitled, filed for permits",2,2018-05-24 00:00:00.000,filed_for_permits,FALSE,4
e87c2129-04d0-46e3-9285-2f37854f6936,,Completed,4,1993-01-27 00:00:00.000,completed_construction,FALSE,29
e887a842-0e6f-419f-8d43-a3ba9b993608,,Completed,4,2013-07-29 00:00:00.000,completed_construction,FALSE,9
e89741e9-8676-4283-91fb-b45a73179da6,,Completed,4,2019-06-26 00:00:00.000,completed_construction,FALSE,3
e89e2b9e-ef16-4398-9481-60bb3ee2ab0d,,Completed,4,2006-06-07 00:00:00.000,completed_construction,FALSE,16
e8a640f1-9916-47a3-9759-7a157f81d876,,Completed,4,1999-04-12 00:00:00.000,completed_construction,FALSE,23
e8ab8fd1-ee4c-4ad6-a1b1-a3115825582e,,Completed,4,2019-01-30 00:00:00.000,completed_construction,FALSE,3
e8b6f0ff-3a13-4bfb-9a29-c054f6d9dd0f,,"Entitled, not yet filed for permits",1,2006-05-30 00:00:00.000,entitled,FALSE,16
e8baef5c-0b00-4572-b1c8-157e8d2bf46e,,Completed,4,1997-08-29 00:00:00.000,completed_construction,FALSE,25
e8bd6642-1834-4410-a776-002e7a2c974b,,"Entitled, not yet filed for permits",1,1996-02-28 00:00:00.000,entitled,FALSE,26
e8fd517c-f825-4494-881b-db2815acb7f7,,Completed,4,2017-02-02 00:00:00.000,completed_construction,FALSE,5
e9013428-5032-49d3-839c-e9ce764b377a,,Completed,4,2002-08-29 00:00:00.000,completed_construction,FALSE,20
e908f319-40d7-451e-bef6-c44871284f55,,"Entitled, not yet filed for permits",1,2010-10-07 00:00:00.000,entitled,FALSE,12
e9112e3f-94b4-4dc4-8327-bb8986b684c7,,Completed,4,2019-09-24 00:00:00.000,completed_construction,FALSE,3
e913e1a6-0815-4e49-975c-cc0dcde54ff4,,"Entitled, filed for permits",2,2019-02-06 00:00:00.000,filed_for_permits,FALSE,3
e9140f8c-b57f-41a9-b013-2dd73d21ff31,,Completed,4,2019-11-13 00:00:00.000,completed_construction,FALSE,3
e91ae227-057e-4a6d-9837-271b031e69be,,"Entitled, not yet filed for permits",1,2014-11-07 00:00:00.000,entitled,FALSE,8
e91b402b-3c0a-407f-9697-438ac264ac8e,,Completed,4,1995-04-10 00:00:00.000,completed_construction,FALSE,27
e92ca6d6-765f-40b7-99ea-50ca82cfc6b9,,"Entitled, not yet filed for permits",1,2003-01-14 00:00:00.000,entitled,FALSE,19
e92e4284-18a4-406b-a0e6-560eaf4af37e,,Completed,4,2007-10-04 00:00:00.000,completed_construction,FALSE,15
e93868cf-b9b3-437e-a903-6564bd5be950,,"Entitled, not yet filed for permits",1,2005-03-08 00:00:00.000,entitled,FALSE,17
e938aca1-382e-4652-a498-879f0db8cd32,,Completed,4,2009-08-28 00:00:00.000,completed_construction,FALSE,13
e9533cf8-d8f2-4bf8-9e25-1ea3fdb2ee44,,Completed,4,2018-10-10 00:00:00.000,completed_construction,FALSE,4
e960fea5-d2ce-4c74-9988-b60d87af7dd9,,"Entitled, not yet filed for permits",1,2007-02-28 00:00:00.000,entitled,FALSE,15
e968a407-9887-4bc5-a5f2-2f550978176d,,"Entitled, not yet filed for permits",1,2018-01-18 00:00:00.000,entitled,FALSE,4
e96e69df-4a9f-4ff3-a7b8-b91f19b9804c,,Under construction,3,2018-12-31 00:00:00.000,under_construction,FALSE,4
e96ef286-9a51-4da5-a06f-1618e1561c25,,"Entitled, not yet filed for permits",1,2005-09-15 00:00:00.000,entitled,FALSE,17
e96ff385-ed72-441d-9cef-47fd1b2eff96,,Completed,4,1992-04-21 00:00:00.000,completed_construction,FALSE,30
e98d484c-ccaf-487a-8c8d-922dcdb6c384,,"Entitled, filed for permits",2,2019-07-11 00:00:00.000,filed_for_permits,FALSE,3
e98f1327-79ec-415f-a395-0756ae5bc112,,Completed,4,1995-10-16 00:00:00.000,completed_construction,FALSE,27
e990b63b-07d5-4df1-96b7-b2a96d05954b,,Under entitlement review,0,2020-01-07 00:00:00.000,under_entitlement_review,FALSE,2
e9a58c17-751d-4a3a-8891-398068d83c06,,Completed,4,2016-03-11 00:00:00.000,completed_construction,FALSE,6
e9ab8c54-0a77-4515-ae05-f587fb167329,,"Entitled, not yet filed for permits",1,2008-09-18 00:00:00.000,entitled,FALSE,14
e9bc9278-89cc-448b-8993-22b9a60302bd,,Completed,4,1990-06-29 00:00:00.000,completed_construction,FALSE,32
e9c9885e-fff9-4486-99b4-3164f5904f0a,,Under construction,3,2019-03-27 00:00:00.000,under_construction,FALSE,3
e9d21119-4d57-4b36-be7f-080bdb6d605b,,Completed,4,2018-09-08 00:00:00.000,completed_construction,FALSE,4
e9d2a4ef-562c-4a0d-bc3b-6df60829c0a4,,"Entitled, not yet filed for permits",1,2003-06-25 00:00:00.000,entitled,FALSE,19
e9d702e1-8678-4d2d-90c2-0e9cf23188f3,,"Entitled, not yet filed for permits",1,2005-09-02 00:00:00.000,entitled,FALSE,17
e9db4ac2-251c-4f19-9f62-91fec47d59fc,,"Entitled, not yet filed for permits",1,2003-04-10 00:00:00.000,entitled,FALSE,19
e9ea60d2-9385-441f-b20a-f3245d7b1109,,"Entitled, not yet filed for permits",1,2014-02-03 00:00:00.000,entitled,FALSE,8
e9efb938-f375-4f7d-bd5b-6ed1c49e6e83,,Completed,4,1994-04-05 00:00:00.000,completed_construction,FALSE,28
ea00275b-86ec-486a-8abf-ceb2668e56b7,,Under construction,3,2018-12-28 00:00:00.000,under_construction,FALSE,4
ea0057da-30a8-4dbe-86bb-eaad925d246d,,Under construction,3,2018-01-19 00:00:00.000,under_construction,FALSE,4
ea0721f2-62f8-492e-a7cc-5f7ee5d72e76,,Under construction,3,2019-03-12 00:00:00.000,under_construction,FALSE,3
ea0b6d2c-b1a5-4d23-8b7a-3e2094f7920b,,Completed,4,2005-01-28 00:00:00.000,completed_construction,FALSE,17
ea0c6ef7-9aed-4db6-b31c-7c7d2d40794f,,Completed,4,2016-09-28 00:00:00.000,completed_construction,FALSE,6
ea14904a-701e-4c2a-95bd-465066f6345d,,Under entitlement review,0,2015-07-06 00:00:00.000,under_entitlement_review,FALSE,7
ea1f1f3a-53bb-437b-ad10-4fa2424aff81,,Completed,4,2017-11-08 00:00:00.000,completed_construction,FALSE,5
ea1f36af-8c8a-417b-b55f-777ba85e671a,,Under construction,3,2019-11-22 00:00:00.000,under_construction,FALSE,3
ea2706f2-f9fc-4246-ae40-a4d33845bd10,,Under construction,3,2018-07-17 00:00:00.000,under_construction,FALSE,4
ea2ec6c7-60ca-41a1-ae65-21673b4d28b8,,"Entitled, not yet filed for permits",1,2003-01-29 00:00:00.000,entitled,FALSE,19
ea37e308-f2bf-4435-b722-ebf450d14eaf,,"Entitled, not yet filed for permits",1,2004-06-10 00:00:00.000,entitled,FALSE,18
ea3e321a-8877-4e95-ba49-bf0d4864b201,,Under construction,3,2019-12-13 00:00:00.000,under_construction,FALSE,3
ea40f411-b10b-4aa6-9e90-6271a55ac86b,,"Entitled, not yet filed for permits",1,2013-11-11 00:00:00.000,entitled,FALSE,9
ea435b6a-d493-4db1-bb8c-2580abb53cad,,Under entitlement review,0,2019-04-09 00:00:00.000,under_entitlement_review,FALSE,3
ea4fce1e-33db-4016-8ebe-041cb99d5dab,,Completed,4,1991-08-16 00:00:00.000,completed_construction,FALSE,31
ea5945e1-f64d-457e-8ee0-67ae74ea746b,,Completed,4,2019-03-18 00:00:00.000,completed_construction,FALSE,3
ea6c6511-7e24-4e87-a7ed-3d1337e3bdb6,,"Entitled, filed for permits",2,2017-06-09 00:00:00.000,filed_for_permits,FALSE,5
ea6db972-83b2-4841-a17b-14fe021a10d8,,"Entitled, filed for permits",2,2019-12-24 00:00:00.000,filed_for_permits,FALSE,3
ea738252-c32a-42e4-862c-8d687f20d1fe,,Completed,4,2001-01-12 00:00:00.000,completed_construction,FALSE,21
ea7822b4-612d-4a36-8ce4-c8e42f4a55ef,,"Entitled, not yet filed for permits",1,2013-10-21 00:00:00.000,entitled,FALSE,9
ea793f27-47f3-4334-8952-c430ae9debbd,,Under construction,3,2002-11-05 00:00:00.000,under_construction,FALSE,20
ea7aff25-3784-404c-b60a-cbb54440d5b1,,"Entitled, not yet filed for permits",1,2019-07-30 00:00:00.000,entitled,FALSE,3
ea7c4086-e7d6-4993-bebb-0fd646b1ff82,,Completed,4,2000-04-04 00:00:00.000,completed_construction,FALSE,22
ea822e9d-5e2f-42c5-ac0e-c08b89fa4a99,,Completed,4,2018-09-28 00:00:00.000,completed_construction,FALSE,4
ea86daa1-95ed-4635-859a-af57b007bc99,,"Entitled, not yet filed for permits",1,1992-02-27 00:00:00.000,entitled,FALSE,30
ea8bf8bf-2338-477b-99f0-91303514ec98,,Completed,4,2018-08-24 00:00:00.000,completed_construction,FALSE,4
ea8d411f-5398-4586-86e0-753d0a3d0259,,Completed,4,2018-06-28 00:00:00.000,completed_construction,FALSE,4
ea8fb1bf-fb1e-4b13-9b2a-574d2c266b85,,Completed,4,2017-11-27 00:00:00.000,completed_construction,FALSE,5
ea9a8c03-5f62-46c2-87dd-756827002eff,,Completed,4,1995-12-19 00:00:00.000,completed_construction,FALSE,27
eaa3afe2-4d61-424f-86c3-ba25d993f970,,"Entitled, filed for permits",2,2018-05-24 00:00:00.000,filed_for_permits,FALSE,4
eaaa5ede-6dbc-4025-b439-16a83ea969e4,,"Entitled, filed for permits",2,2017-07-25 00:00:00.000,filed_for_permits,FALSE,5
eab28009-5de3-4ebb-9dbc-1ff995a74bb8,,"Entitled, not yet filed for permits",1,2002-10-18 00:00:00.000,entitled,FALSE,20
eab917d4-2a4a-4457-9e51-8d41b1ab78d5,,"Entitled, not yet filed for permits",1,2003-09-24 00:00:00.000,entitled,FALSE,19
eabca905-f02d-457d-ab80-da3f55c8349c,,Completed,4,2001-08-31 00:00:00.000,completed_construction,FALSE,21
eabe0a1c-e376-4619-a77c-9d6b187f8dd6,,Completed,4,2005-02-25 00:00:00.000,completed_construction,FALSE,17
eac06162-0cdf-4e70-93ea-101d4042d500,,Completed,4,2015-03-17 00:00:00.000,completed_construction,FALSE,7
eac190e4-e210-474b-a182-aff1b2189178,,Completed,4,2019-04-18 00:00:00.000,completed_construction,FALSE,3
eacc5e23-585a-4b43-9b8b-a9d479a63a0f,,"Entitled, filed for permits",2,2019-06-26 00:00:00.000,filed_for_permits,FALSE,3
ead2f52a-6028-4a5d-a0fb-4263595bff81,,Completed,4,2003-05-14 00:00:00.000,completed_construction,FALSE,19
ead75ef2-3d62-4a94-aecd-7b4c4e5f1e72,,"Entitled, not yet filed for permits",1,2008-04-16 00:00:00.000,entitled,FALSE,14
ead92a7a-7195-4954-bb47-5f6074bae75d,,"Entitled, not yet filed for permits",1,1995-10-19 00:00:00.000,entitled,FALSE,27
eade738f-a189-4612-9902-258da9410879,,Completed,4,1988-07-29 00:00:00.000,completed_construction,FALSE,34
eae3639b-2662-4995-964f-8fb1ef44defe,,"Entitled, filed for permits",2,2018-06-20 00:00:00.000,filed_for_permits,FALSE,4
eaed28a9-4cb9-4e66-bdcf-b2e1f8f1a260,,"Entitled, not yet filed for permits",1,2009-07-16 00:00:00.000,entitled,FALSE,13
eaee72ea-ccfe-4a24-8211-7857bc5068d9,,"Entitled, not yet filed for permits",1,2013-12-04 00:00:00.000,entitled,FALSE,9
eaf2f465-8bbd-4f43-937d-a38c6704778d,,Completed,4,2015-12-18 00:00:00.000,completed_construction,FALSE,7
eaf61d3c-1e2b-4ebf-85e6-8f0f0d886134,,"Entitled, filed for permits",2,2019-09-13 00:00:00.000,filed_for_permits,FALSE,3
eb01747f-1497-4269-a229-0ca410e0ad1f,,"Entitled, filed for permits",2,2017-05-23 00:00:00.000,filed_for_permits,FALSE,5
eb19a009-f6ca-43b5-b5f7-ff62537f2955,,"Entitled, not yet filed for permits",1,2013-11-13 00:00:00.000,entitled,FALSE,9
eb2877d5-e3f0-4fe1-91da-e499d0cbcc19,,"Entitled, not yet filed for permits",1,2009-02-05 00:00:00.000,entitled,FALSE,13
eb30e9a1-8eec-4d74-9cd8-0a82390653a0,,"Entitled, filed for permits",2,2018-09-05 00:00:00.000,filed_for_permits,FALSE,4
eb37dc51-d5db-41f0-b731-65caa1a8ff9e,,"Entitled, filed for permits",2,2017-05-01 00:00:00.000,filed_for_permits,FALSE,5
eb3c62bd-201b-4e44-9e9e-e4ac7415b05d,,Completed,4,2008-11-07 00:00:00.000,completed_construction,FALSE,14
eb3ddada-468b-4562-bb0b-aefc1e9699ea,,Under construction,3,2018-07-26 00:00:00.000,under_construction,FALSE,4
eb40e99c-e4f3-47fb-bfd9-8149d522a203,,Under construction,3,2014-06-10 00:00:00.000,under_construction,FALSE,8
eb44c244-b473-41af-ac61-0ef2e7b6863a,,Completed,4,2019-07-08 00:00:00.000,completed_construction,FALSE,3
eb4a9c26-f1f5-4cd2-bd05-5c23ec7425f5,,Completed,4,2019-09-25 00:00:00.000,completed_construction,FALSE,3
eb4e5f0c-e111-4add-b878-24457c5fdeb7,,"Entitled, not yet filed for permits",1,2006-11-07 00:00:00.000,entitled,FALSE,16
eb50fe35-74cc-4885-ab7b-c8484174e468,,Completed,4,2000-12-19 00:00:00.000,completed_construction,FALSE,22
eb66daf4-89e5-4c27-9525-ed047e8b3dca,,"Entitled, not yet filed for permits",1,2003-09-30 00:00:00.000,entitled,FALSE,19
eb7ba97a-7b6a-4c62-9691-1d430126b0b5,,"Entitled, not yet filed for permits",1,2011-11-08 00:00:00.000,entitled,FALSE,11
eb81d877-18ad-415a-a419-019e528de8e5,,"Entitled, not yet filed for permits",1,2013-07-01 00:00:00.000,entitled,FALSE,9
eb9057dc-7301-4734-8889-d0930f0e5e52,,Completed,4,1990-09-04 00:00:00.000,completed_construction,FALSE,32
eb93ab60-1e09-4a6b-b0fc-3439bc85b723,,Completed,4,2007-12-19 00:00:00.000,completed_construction,FALSE,15
eb9d1a71-1c8d-4f04-b041-36f9305270f1,,Completed,4,2016-11-18 00:00:00.000,completed_construction,FALSE,6
ebae4191-5175-49ab-9613-9a922fa50349,,"Entitled, not yet filed for permits",1,2008-06-18 00:00:00.000,entitled,FALSE,14
ebaf02fe-22d6-4ec5-b5b3-ea05c390dbc9,,Completed,4,2019-10-10 00:00:00.000,completed_construction,FALSE,3
ebb35cd8-a831-47b2-88c1-1e5d65ae6adf,,Completed,4,2013-06-24 00:00:00.000,completed_construction,FALSE,9
ebbcde69-747f-4756-993c-4a957abb322d,,Completed,4,2007-10-12 00:00:00.000,completed_construction,FALSE,15
ebbde902-928b-40a4-95ce-371b27c8f142,,"Entitled, not yet filed for permits",1,2001-11-15 00:00:00.000,entitled,FALSE,21
ebc19c66-f482-4b7c-a347-14b8f6aff17b,,"Entitled, not yet filed for permits",1,2001-09-14 00:00:00.000,entitled,FALSE,21
ebc1c604-a2c4-4ab9-83b2-efe9f695105d,,"Entitled, not yet filed for permits",1,2018-04-11 00:00:00.000,entitled,FALSE,4
ebcaee3e-a254-4406-ba7b-a1e0bd92b171,,Completed,4,2017-08-22 00:00:00.000,completed_construction,FALSE,5
ebccde4b-618d-4c10-a5b0-ad1d682cff6c,,"Entitled, not yet filed for permits",1,2007-12-07 00:00:00.000,entitled,FALSE,15
ebd93a82-7d0e-41cf-9ede-7b6601107ad3,,"Entitled, not yet filed for permits",1,2013-06-24 00:00:00.000,entitled,FALSE,9
ebda52c9-6153-4ab1-a10d-4b807ccf871f,,Completed,4,2005-10-20 00:00:00.000,completed_construction,FALSE,17
ebe1822b-e921-4f21-a702-1160b82a24d9,,"Entitled, not yet filed for permits",1,2005-07-07 00:00:00.000,entitled,FALSE,17
ebe1d39f-e289-4fe0-863c-e1d201ab555f,,"Entitled, not yet filed for permits",1,2009-08-05 00:00:00.000,entitled,FALSE,13
ebe523e2-efd2-47ef-87ee-561c1e04f6a0,,"Entitled, filed for permits",2,2018-05-22 00:00:00.000,filed_for_permits,FALSE,4
ebe5534b-1d35-4ae3-b52c-5512982e97a8,2019-10-28 00:00:00.000,"Entitled, not yet filed for permits",1,2019-10-28 00:00:00.000,entitled,FALSE,3
ebeb5e09-985f-49e0-a818-d830aa892048,,"Entitled, filed for permits",2,2015-10-20 00:00:00.000,filed_for_permits,FALSE,7
ebed16fc-0c8c-4f28-9483-1b0708570ac4,,"Entitled, not yet filed for permits",1,2017-06-05 00:00:00.000,entitled,FALSE,5
ebef10e0-466e-437f-b780-3a9825851b93,,Under construction,3,2016-02-19 00:00:00.000,under_construction,FALSE,6
ebf3275a-0ca5-4953-b13f-30f88cae8f02,,Completed,4,2009-05-05 00:00:00.000,completed_construction,FALSE,13
ebf3753c-09ba-42cb-a0c1-cd64c006bba0,,Under construction,3,2004-03-01 00:00:00.000,under_construction,FALSE,18
ec050937-d014-4efc-a71c-67c09ee43266,,"Entitled, filed for permits",2,1993-06-17 00:00:00.000,filed_for_permits,FALSE,29
ec053cb9-1ab4-4713-953f-89d99af9fd26,,"Entitled, filed for permits",2,2014-10-02 00:00:00.000,filed_for_permits,FALSE,8
ec07be52-ef26-447a-9983-70388a36481d,,"Entitled, not yet filed for permits",1,2006-04-24 00:00:00.000,entitled,FALSE,16
ec19b2cf-f764-474a-9082-87068540e57f,,Under construction,3,2019-02-07 00:00:00.000,under_construction,FALSE,3
ec2d0bf6-f11d-491d-b3ca-01c4951c065b,,Completed,4,2008-07-23 00:00:00.000,completed_construction,FALSE,14
ec3dfa82-d64a-4562-a590-81bc4a213eb0,,"Entitled, filed for permits",2,2018-02-08 00:00:00.000,filed_for_permits,FALSE,4
ec423b9b-7e52-4355-a618-d60b8bd88014,,Under construction,3,2019-05-29 00:00:00.000,under_construction,FALSE,3
ec496358-ddc7-4e1a-b5e7-90639eeb13fb,,Completed,4,1997-06-26 00:00:00.000,completed_construction,FALSE,25
ec4bb454-e622-46b8-9909-0e6d8229ea9e,,Completed,4,2014-01-06 00:00:00.000,completed_construction,FALSE,8
ec58a4aa-3af8-4e9a-98e2-a963953cf33e,2020-01-28 00:00:00.000,"Entitled, not yet filed for permits",1,2020-01-28 00:00:00.000,entitled,FALSE,2
ec5ffd1c-2f7b-4a29-a9b1-5bf28d9b05e6,,Completed,4,2019-07-11 00:00:00.000,completed_construction,FALSE,3
ec637f30-d5c2-49ef-9bd6-bd6b47a346ee,,Completed,4,2019-07-23 00:00:00.000,completed_construction,FALSE,3
ec71fb2b-daec-4161-8659-d44eab9bf951,2015-10-14 00:00:00.000,"Entitled, not yet filed for permits",1,2015-10-14 00:00:00.000,entitled,FALSE,7
ec737435-5f7c-4221-8523-7e06e5a618a0,,Completed,4,1992-09-09 00:00:00.000,completed_construction,FALSE,30
ec7caccb-102c-4151-ab6f-ef6254b921c8,,Completed,4,2006-05-10 00:00:00.000,completed_construction,FALSE,16
ec8045b5-c0fd-41cb-8461-ba7d66e9b1de,,"Entitled, filed for permits",2,2019-12-30 00:00:00.000,filed_for_permits,FALSE,3
ec9b7019-3c8d-49c5-9f9a-31bc49b3bcd4,,Completed,4,2006-03-13 00:00:00.000,completed_construction,FALSE,16
eca2499c-4443-4ff5-8d70-be501c8ef64a,2020-01-23 00:00:00.000,Under entitlement review,0,2020-01-23 00:00:00.000,under_entitlement_review,FALSE,2
ecb4debc-a0cb-4517-9999-15d969eb7e3f,,"Entitled, filed for permits",2,2019-02-08 00:00:00.000,filed_for_permits,FALSE,3
ecc55d67-3e24-467e-b20d-52574477e1fd,,"Entitled, not yet filed for permits",1,2002-06-26 00:00:00.000,entitled,FALSE,20
ecc72693-4c79-47ca-aacf-967605ff4c79,,Under construction,3,2020-02-21 00:00:00.000,under_construction,FALSE,2
eccbca82-b0dd-4181-97dd-8df958be5cd3,,"Entitled, not yet filed for permits",1,2006-05-03 00:00:00.000,entitled,FALSE,16
ecd145f3-d8b3-408e-865a-154acbb594aa,,"Entitled, not yet filed for permits",1,2006-11-02 00:00:00.000,entitled,FALSE,16
ecd1a46f-fdb9-4b55-a73e-5fb8f025b072,,Completed,4,2004-05-12 00:00:00.000,completed_construction,FALSE,18
ecd255b4-7edb-451f-aebe-b05f9f2e0992,,"Entitled, filed for permits",2,2015-08-11 00:00:00.000,filed_for_permits,FALSE,7
ecd72df6-6ada-46b7-9773-37c586afa187,,Completed,4,2019-08-23 00:00:00.000,completed_construction,FALSE,3
ecd8ac60-21ec-4ede-8ab3-b8a8222ed4f2,,Completed,4,2014-06-25 00:00:00.000,completed_construction,FALSE,8
ecf5ed7a-90d2-4ec6-9299-2b6ffe487b99,,Completed,4,2004-01-08 00:00:00.000,completed_construction,FALSE,18
ecfded9a-b424-4d96-9d9b-0a8ea7c5876c,,"Entitled, not yet filed for permits",1,2018-06-12 00:00:00.000,entitled,FALSE,4
ed074c48-5461-4da2-8ce8-b8b2e7091557,,Under construction,3,2017-03-16 00:00:00.000,under_construction,FALSE,5
ed11cdf1-93ba-4626-b281-3563f6cae2b0,,Completed,4,2019-12-02 00:00:00.000,completed_construction,FALSE,3
ed1b8501-4573-431d-9025-40564b13ffc7,,"Entitled, filed for permits",2,2019-01-29 00:00:00.000,filed_for_permits,FALSE,3
ed20fdc8-0c1b-49da-97a0-64fe7c705a41,,"Entitled, not yet filed for permits",1,2000-09-27 00:00:00.000,entitled,FALSE,22
ed25bc41-806c-49d7-8e36-eb7197b1181e,,"Entitled, not yet filed for permits",1,2006-02-22 00:00:00.000,entitled,FALSE,16
ed2c144a-da63-4af8-844b-313f40391caf,,"Entitled, filed for permits",2,2015-11-09 00:00:00.000,filed_for_permits,FALSE,7
ed2c64b3-978b-4266-b45e-34913fa5e571,,Completed,4,2010-12-27 00:00:00.000,completed_construction,FALSE,12
ed33cbfe-f175-4687-8af0-321e11ec27a3,,Under construction,3,2018-10-11 00:00:00.000,under_construction,FALSE,4
ed3a80b0-c21b-4141-ae48-8bf3f00b8238,,Completed,4,1997-02-27 00:00:00.000,completed_construction,FALSE,25
ed59e105-1daa-4c42-ab9f-0e88895ee759,,Completed,4,2010-09-16 00:00:00.000,completed_construction,FALSE,12
ed5a15cc-78b9-4822-abf5-595093fa0645,,Completed,4,2016-08-18 00:00:00.000,completed_construction,FALSE,6
ed5fefde-29c4-4d64-81b3-df40c5be4374,,Under construction,3,2017-12-11 00:00:00.000,under_construction,FALSE,5
ed607fbb-edcf-479b-a4bd-897abaa09968,,Under construction,3,2018-10-12 00:00:00.000,under_construction,FALSE,4
ed797279-695e-422d-acc7-1e16b505253b,,"Entitled, filed for permits",2,2019-03-11 00:00:00.000,filed_for_permits,FALSE,3
ed79cf6a-db55-4d0a-9609-5eeae123a78a,,"Entitled, filed for permits",2,2019-10-18 00:00:00.000,filed_for_permits,FALSE,3
ed7d4ac1-3cbc-4a34-955e-cea7906f4cc6,,Completed,4,2017-01-30 00:00:00.000,completed_construction,FALSE,5
ed852c98-9244-4a15-a398-bc49c71b1a37,,"Entitled, not yet filed for permits",1,2016-07-05 00:00:00.000,entitled,FALSE,6
ed990204-e6dd-4620-944e-169e04ad88c7,,Under construction,3,2019-06-05 00:00:00.000,under_construction,FALSE,3
eda46e03-9a28-465a-9e23-ee2ec2480483,,"Entitled, filed for permits",2,2019-03-06 00:00:00.000,filed_for_permits,FALSE,3
eda652a0-8db6-4e4c-b9cc-a8601479ef06,,Under entitlement review,0,2019-07-18 00:00:00.000,under_entitlement_review,FALSE,3
eda67766-8ccd-4162-b556-87978ada658f,,"Entitled, filed for permits",2,1992-09-17 00:00:00.000,filed_for_permits,FALSE,30
edbee41e-e80b-4580-8e4d-99682d72f87a,,"Entitled, not yet filed for permits",1,1999-07-12 00:00:00.000,entitled,FALSE,23
edc81947-8050-48a7-805c-cf3ff713d4c3,,"Entitled, filed for permits",2,2019-05-13 00:00:00.000,filed_for_permits,FALSE,3
edd1c996-e0dc-4ea1-9cb1-0c6c835cc506,,Completed,4,2005-05-27 00:00:00.000,completed_construction,FALSE,17
edd5db10-7bf4-426d-94f4-ae5d5480564a,,Under construction,3,2019-11-20 00:00:00.000,under_construction,FALSE,3
ede60700-6645-43d3-b545-1c0ec6fabeb3,,"Entitled, not yet filed for permits",1,2007-10-16 00:00:00.000,entitled,FALSE,15
ede6f428-0f6d-46e7-9586-3c2ffb88bdcd,,Completed,4,2018-06-22 00:00:00.000,completed_construction,FALSE,4
edf975ae-986a-405e-9212-860ec5d6571a,,Completed,4,2011-12-01 00:00:00.000,completed_construction,FALSE,11
ee02e3be-af94-4834-ac02-76c9fcdc0ee4,,"Entitled, not yet filed for permits",1,2008-10-20 00:00:00.000,entitled,FALSE,14
