Region,Station Name,OS Grid Easting,OS Grid Northing,Estimated Passengers,Latitude,Longitude
"Yorkshire And The Humber","Cottingley",427274,430242,96596,53.801964319897394,-1.4624423994229403
"Yorkshire And The Humber","Cross Gates",436215,434430,542722,53.8353384084763,-1.3193153362423597
"Yorkshire And The Humber","Crossflatts",410300,440260,532202,53.899268475815,-1.72026592275666
"Yorkshire And The Humber","Crowle",478380,411000,28354,53.6036545086945,-0.68332191768275008
"Yorkshire And The Humber","Danby",470685,508410,6810,54.4803888974461,-0.7090600101151403
"Yorkshire And The Humber","Darnall",439170,387687,13158,53.414936352627194,-1.3118639017713205
"Yorkshire And The Humber","Darton",431100,410300,188776,53.621426998089994,-1.41873179587731
"Yorkshire And The Humber","Deighton",416490,419140,88694,53.7072265111635,-1.6393326787099598
"Yorkshire And The Humber","Denby Dale",422400,408500,186182,53.609228144452594,-1.5554312224103501
"Yorkshire And The Humber","Dewsbury",424325,421805,1699776,53.7276602982411,-1.5151296292009997
"Yorkshire And The Humber","Dodworth",431130,405400,46756,53.577484784419894,-1.4221837580643202
"Yorkshire And The Humber","Doncaster",457125,403175,3857370,53.544896103189494,-1.0204945525043403
"Yorkshire And The Humber","Dore & Totley",432380,381300,178580,53.3608484809197,-1.42198757383081
"Yorkshire And The Humber","Driffield",502700,457300,258610,54.0040215593793,-0.25670502565056008
"Yorkshire And The Humber","East Garforth",441565,433035,233934,53.8202626625546,-1.2368705668880198
"Yorkshire And The Humber","Eastrington",480034,429437,2376,53.767862683241,-0.63967959847051015
"Yorkshire And The Humber","Egton",480430,505380,12878,54.447722464353696,-0.55746210808941
"Yorkshire And The Humber","Elsecar",438080,400370,145194,53.529144800892894,-1.31836126668348
"Yorkshire And The Humber","Featherstone",442475,420480,59162,53.707291802601,-1.23329199712955
"Yorkshire And The Humber","Ferriby",498570,425560,51768,53.722389403387496,-0.35477958881824012
"Yorkshire And The Humber","Filey",511370,480690,120556,54.207947318095094,-0.094815602335480254
"Yorkshire And The Humber","Fitzwilliam",441475,415290,299142,53.661257907891695,-1.25323231133748
"Yorkshire And The Humber","Frizinghall",415305,436035,431058,53.859234987641095,-1.6450741891126706
"Yorkshire And The Humber","Garforth",440785,433540,661398,53.825167408902594,-1.2486317556101705
"Yorkshire And The Humber","Gargrave",393200,453600,29902,54.0258852164582,-1.9790591877572998
"Yorkshire And The Humber","Giggleswick",380275,462915,10936,54.114343970129596,-2.1762610015779
"Yorkshire And The Humber","Gilberdyke",483700,428700,62518,53.759187953704696,-0.5832494560441801
"Yorkshire And The Humber","Glaisdale",478330,505555,20140,54.4504975582379,-0.59059390785699017
"Yorkshire And The Humber","Glasshoughton",443530,423825,169894,53.7367584584375,-1.21401433223728
"Yorkshire And The Humber","Goldthorpe",445645,404390,61420,53.561533728498794,-1.1976054227634103
"Yorkshire And The Humber","Goole",474414,423753,293574,53.7200775636488,-0.73276635699617021
"Yorkshire And The Humber","Goxhill",509940,421310,14362,53.677417663197694,-0.1823771333962001
"Yorkshire And The Humber","Great Ayton",457405,510830,7322,54.509298299086595,-0.9176825412212
"Yorkshire And The Humber","Great Coates",523900,410420,11144,53.5711262259891,0.022400528752990034
"Yorkshire And The Humber","Grimsby Docks",527520,410357,4502,53.5682130827961,0.078444011726119811
"Yorkshire And The Humber","Grimsby Town",526800,409125,454166,53.557659282226396,0.0658945269314799
"Yorkshire And The Humber","Grosmont",482800,505270,13912,54.4453633684479,-0.5199864894067403
"Yorkshire And The Humber","Guiseley",418830,442230,1259200,53.9132386044994,-1.5851454588635603
"Yorkshire And The Humber","Habrough",514600,413560,33412,53.6051461357298,-0.11838353144467995
"Yorkshire And The Humber","Halifax",409760,424960,1948692,53.7622932361502,-1.7399898090566799
"Yorkshire And The Humber","Hammerton",447030,455825,25824,54.0218127059131,-1.1316178116406101
"Yorkshire And The Humber","Harrogate",430413,455336,1697926,54.0254712003934,-1.3930090696051005
"Yorkshire And The Humber","Hatfield & Stainforth",464745,410680,76744,53.608177878018495,-0.89542364342814018
"Yorkshire And The Humber","Headingley",426815,435820,409272,53.8521811662474,-1.4651732704128504
"Yorkshire And The Humber","Healing",521870,411040,8820,53.577980424728594,-0.0083814922795100166
"Yorkshire And The Humber","Hebden Bridge",399500,426800,795554,53.7830122057008,-1.8988961947735001
"Yorkshire And The Humber","Hellifield",385166,457229,26244,54.0615207501645,-2.1029590079423706
"Yorkshire And The Humber","Hensall",458560,422820,402,53.720186860247296,-0.98062307154044026
"Yorkshire And The Humber","Hessle",502925,425685,52676,53.7208835857301,-0.28684851805369993
"Yorkshire And The Humber","Honley",414590,412430,52050,53.6478768764163,-1.6739572489364702
"Yorkshire And The Humber","Hornbeam Park",431130,453860,388240,54.0119049251958,-1.3829576956355698
"Yorkshire And The Humber","Horsforth",424425,439115,1102610,53.882808284822396,-1.4999564029375305
"Yorkshire And The Humber","Horton In Ribblesdale",380370,472660,16722,54.201729333585995,-2.1684668853834905
"Yorkshire And The Humber","Howden",475215,430420,125768,53.7793536980687,-0.7138830805424301
"Yorkshire And The Humber","Huddersfield",414330,416910,5100976,53.6881618800031,-1.67466782267826
"Yorkshire And The Humber","Hull",509200,428800,2514004,53.7449161361347,-0.18581687737214025
"Yorkshire And The Humber","Hunmanby",510115,476660,24742,54.1726788171068,-0.11907220498301996
"Yorkshire And The Humber","Hutton Cranswick",502865,452220,42068,53.9584487995147,-0.2595676180120301
"Yorkshire And The Humber","Ilkley",411785,447640,1336554,53.964813076827994,-1.6914843555418901
"Yorkshire And The Humber","Keighley",406565,441310,1664604,53.9102557973535,-1.7780097081959
"Yorkshire And The Humber","Kildale",460480,509555,1630,54.496233767251894,-0.87002799815258
"Yorkshire And The Humber","Kirk Sandall",461426,407872,110646,53.5847611011258,-0.94953165465484
"Yorkshire And The Humber","Kirkstall Forge",424949,436449,150208,53.858669417374294,-1.4938638534781106
"Yorkshire And The Humber","Kirton Lindsey",493400,399600,290,53.493008131470994,-0.46164386606784014
"Yorkshire And The Humber","Kiveton Bridge",448890,382923,62430,53.3675372704842,-1.1655623689833199
"Yorkshire And The Humber","Kiveton Park",450715,382470,45934,53.3625753065925,-1.13775452648182
"Yorkshire And The Humber","Knaresborough",434805,457130,386072,54.039480422815,-1.3225250332962801
"Yorkshire And The Humber","Knottingley",449000,423600,155036,53.732040413877996,-1.1289272387105704
"Yorkshire And The Humber","Lealholm",476220,507880,16298,54.4725226637827,-0.62172140306098012
"Yorkshire And The Humber","Leeds",429870,433352,31107672,53.8286513760823,-1.41938260261721
"Yorkshire And The Humber","Lockwood",413270,415375,42524,53.674850663265595,-1.69232271779999
"Yorkshire And The Humber","Long Preston",383350,457900,11830,54.0682193937676,-2.1310940383756005
"Yorkshire And The Humber","Malton",478690,471360,369408,54.1440758824526,-0.61931439160823
"Yorkshire And The Humber","Marsden",404680,411849,157208,53.6468199913828,-1.8286460078940605
"Yorkshire And The Humber","Meadowhall",439121,391345,1874180,53.447750371130496,-1.3096268210020003
"Yorkshire And The Humber","Menston",417480,444050,645654,53.9301518416751,-1.6048997691627802
"Yorkshire And The Humber","Mexborough",447300,399600,200428,53.517790245795595,-1.17599632225261
"Yorkshire And The Humber","Micklefield",444450,432712,163900,53.8159573765982,-1.1920708943814704
"Yorkshire And The Humber","Mirfield",420410,419480,470862,53.7085593234011,-1.57796959816727
"Yorkshire And The Humber","Moorthorpe",446100,411160,253142,53.621987729129096,-1.1847803726506099
"Yorkshire And The Humber","Morley",427070,428250,352122,53.7841989452348,-1.4672131947431604
"Yorkshire And The Humber","Mytholmroyd",401323,425845,171958,53.773712812457,-1.8710914682164201
"Yorkshire And The Humber","Nafferton",505860,458450,37008,54.0123674212958,-0.20592050919250005
"Yorkshire And The Humber","New Clee",528500,410390,1236,53.5678678536568,0.093671091295939757
"Yorkshire And The Humber","New Holland",508350,424080,14254,53.7031949970106,-0.20412831885702998
"Yorkshire And The Humber","New Pudsey",421120,434290,850162,53.841032809289395,-1.55544802847497
"Yorkshire And The Humber","Normanton",438165,422830,235152,53.7304315237091,-1.2985003269381403
"Yorkshire And The Humber","Northallerton",436430,493200,715260,54.3619881973102,-1.26636227831509
"Yorkshire And The Humber","Outwood",432410,424430,399564,53.7474900751629,-1.3869380828901603
"Yorkshire And The Humber","Pannal",430710,451460,158824,53.9905876477135,-1.3915171132353104
"Yorkshire And The Humber","Penistone",425105,403275,164574,53.561172910646,-1.5174388904593803
"Yorkshire And The Humber","Pontefract Baghill",446100,421940,6450,53.7186026609834,-1.1755614889143198
"Yorkshire And The Humber","Pontefract Monkhill",446070,422730,261448,53.725697675122994,-1.17535134063142
"Yorkshire And The Humber","Pontefract Tanshelf",445070,422180,28420,53.721260658995796,-1.1914087786778698
"Yorkshire And The Humber","Poppleton",455940,453650,67734,53.9977835669201,-0.99370549532688024
"Yorkshire And The Humber","Ravensthorpe",422850,419950,38294,53.711689765020594,-1.5395722378236902
"Yorkshire And The Humber","Rawcliffe",468720,421900,342,53.706576931872696,-0.82320257219946
"Yorkshire And The Humber","Ribblehead",376560,478960,21398,54.259634981896795,-2.2246279171926098
"Yorkshire And The Humber","Rotherham Central",442590,393020,604032,53.461106259225296,-1.25452622640152
"Yorkshire And The Humber","Ruswarp",489030,509180,2686,54.4767006375699,-0.41706993340402
"Yorkshire And The Humber","Saltaire",413885,438047,902948,53.8778904473441,-1.6657797389889906
"Yorkshire And The Humber","Saltmarshe",478655,425715,2136,53.7352999860585,-0.66480490624793021
"Yorkshire And The Humber","Sandal And Agbrigg",434365,418635,274460,53.6946271138838,-1.3611763451575598
"Yorkshire And The Humber","Scarborough",503900,488300,990046,54.280746780540895,-0.20418850832571023
"Yorkshire And The Humber","Scunthorpe",489400,410800,417530,53.595621279309,-0.51240769209370018
"Yorkshire And The Humber","Seamer",503260,483940,147358,54.242121597768296,-0.21905745836395019
"Yorkshire And The Humber","Selby",461786,432235,650580,53.8028586328605,-0.92174751931786014
"Yorkshire And The Humber","Settle",381726,463478,141358,54.1188602041048,-2.1530341108870203
"Yorkshire And The Humber","Sheffield",435880,386953,9667514,53.4099052370485,-1.3633562001608102
"Yorkshire And The Humber","Shepley",419630,410280,74316,53.6264110476207,-1.5971489899790798
"Yorkshire And The Humber","Sherburn-In-Elmet",450640,433700,51986,53.821729031455796,-1.0945075436012601
"Yorkshire And The Humber","Shipley",415005,437445,1716332,53.8720081828315,-1.64870200430944
"Yorkshire And The Humber","Silkstone Common",429030,404340,39654,53.5689449804459,-1.45564570846338
"Yorkshire And The Humber","Skipton",398400,451400,1206556,54.004089651499896,-1.8988807144486497
"Yorkshire And The Humber","Slaithwaite",407930,414150,201862,53.6661154204943,-1.7763918244902799
"Yorkshire And The Humber","Sleights",486800,508120,4254,54.4685339766275,-0.45357142539491013
"Yorkshire And The Humber","Snaith",464250,422290,1660,53.7124574158973,-0.89246060636694
"Yorkshire And The Humber","South Elmsall",447430,411130,339584,53.6210633943905,-1.16412849976835
"Yorkshire And The Humber","South Milford",449482,432038,171600,53.8074176230799,-1.1140532085930905
"Yorkshire And The Humber","Sowerby Bridge",406235,423495,393214,53.750626913667695,-1.7960769605795397
"Yorkshire And The Humber","Stallingborough",520330,411590,10112,53.5838878907258,-0.031652454313660261
"Yorkshire And The Humber","Starbeck",432800,456000,199984,54.0303023263344,-1.3549651311810704
"Yorkshire And The Humber","Steeton & Silsden",403730,444875,838952,53.9434016628301,-1.8198693409303903
"Yorkshire And The Humber","Stocksmoor",418415,410870,20786,53.6322330807984,-1.6156033495784001
"Yorkshire And The Humber","Streethouse",439725,420132,21016,53.705500972275594,-1.2764325898972002
"Yorkshire And The Humber","Swinton (South Yorkshire)",446160,399060,393176,53.513509942665195,-1.1941323871177305
"Yorkshire And The Humber","Thirsk",441000,481570,235444,54.2555245192205,-1.2041108507767797
"Yorkshire And The Humber","Thorne North",468080,413770,175868,53.6340871658853,-0.84074254480942034
"Yorkshire And The Humber","Thorne South",469240,412370,83840,53.6209225424901,-0.8240163515496
"Yorkshire And The Humber","Thornton Abbey",510930,418840,1042,53.6546952959664,-0.16965207419426021
"Yorkshire And The Humber","Thurnscoe",445900,405600,69430,53.572253722322394,-1.1926193828653098
"Yorkshire And The Humber","Todmorden",393520,424160,624416,53.761693073675396,-1.99410680456801
"Yorkshire And The Humber","Ulceby",512490,414970,7872,53.619086098746095,-0.14960429077467996
"Yorkshire And The Humber","Ulleskelf",451803,439995,7480,53.8775508503024,-1.0707687197467104
"Yorkshire And The Humber","Wakefield Kirkgate",433880,420365,525910,53.710362755450795,-1.3673231175358698
"Yorkshire And The Humber","Wakefield Westgate",432718,420848,2476988,53.7152358137065,-1.3850412533756904
"Yorkshire And The Humber","Walsden",393200,422207,110600,53.744298910744796,-2.00042161842285
"Yorkshire And The Humber","Weeton",427600,447530,79064,53.956799644103995,-1.4434973150273098
"Yorkshire And The Humber","Whitby",489800,510800,138492,54.4907439633433,-0.40313434046452024
"Yorkshire And The Humber","Whitley Bridge",455670,422850,1236,53.7219450861514,-1.02562888414018
"Yorkshire And The Humber","Wombwell",438810,402455,216270,53.5474881173933,-1.3053198745478403
"Yorkshire And The Humber","Woodhouse",442850,385400,34542,53.3926787114468,-1.2568342568718904
"Yorkshire And The Humber","Woodlesford",436830,429080,345790,53.7870904553917,-1.3141430528081104
"Yorkshire And The Humber","Wressle",470990,431268,370,53.789267684486695,-0.77898998426969035
"Yorkshire And The Humber","York",459600,451700,9833864,53.978402457734795,-0.9380767826901
"South West","Ashchurch",392630,233390,101238,52.050481830178,-2.12994859530225
"South West","Avoncliff",380500,160100,20510,51.396926158499895,-2.3526125753211202
"South West","Avonmouth",351544,178168,123932,51.5680163539219,-2.7718725631432903
"South West","Axminster",329260,98225,399084,50.855820391075,-3.1332914561773197
"South West","Barnstaple",255561,132541,440404,51.1764822065241,-4.20347578296463
"South West","Bath Spa",375248,164353,6395694,51.4368255329735,-2.42789228018657
"South West","Bedminster",358800,171400,91822,51.5051646894702,-2.66758576278676
"South West","Bedwyn",428020,164586,116310,51.4192934890103,-1.6483170558925098
"South West","Bere Alston",244000,67400,39710,50.5921607483984,-4.38190008102613
"South West","Bere Ferrers",245230,63545,15704,50.5574188109846,-4.36455221080185
"South West","Bodmin Parkway",211030,64058,240996,50.563748365298196,-4.86053651125167
"South West","Bournemouth",409660,91970,2721504,50.7750811687947,-1.9647266784015303
"South West","Bradford-On-Avon",382522,160678,525968,51.401438219298896,-2.3224421210114405
"South West","Branksome",405760,91930,287516,50.776181510394,-2.0215083733316703
"South West","Bridgwater",330790,136975,346450,51.203496387363195,-3.09593704534902
"South West","Bristol Parkway",362474,179570,2324808,51.5774223440472,-2.60914332859696
"South West","Bristol Temple Meads",359700,172400,11350146,51.5138778083966,-2.6537756545376405
"South West","Bruton",368800,134800,41364,51.1735545480071,-2.53821890805599
"South West","Bugle",201670,59335,4766,50.521407097940596,-4.99632624813657
"South West","Calstock",243428,68775,37426,50.6045622216409,-4.3900290522790906
"South West","Cam & Dursley",375290,202160,188918,51.7761839121725,-2.40694132054322
"South West","Camborne",164830,39696,255658,50.343804807470995,-5.5282010373565305
"South West","Carbis Bay",152930,38745,234668,50.3343892660047,-5.69983731695791
"South West","Castle Cary",363490,133520,251974,51.16367445415,-2.6168556742300906
"South West","Causeland",224830,59110,1834,50.5188378537097,-4.6607236551614806
"South West","Chapelton",258075,126080,188,51.1181663863088,-4.1676306004895505
"South West","Cheltenham Spa",393242,222099,2400434,51.948937870966795,-2.1276290859943803
"South West","Chetnole",359778,107585,2998,50.9318990089456,-2.68368151648225
"South West","Chippenham",392080,173730,1890096,51.5152800407569,-2.1737145727143306
"South West","Christchurch",415300,93200,519332,50.7839598544293,-1.8818812874104305
"South West","Clifton Down",357600,174130,692122,51.5300267606736,-2.68403710213883
"South West","Coombe Junction Halt",223885,63619,156,50.559402119746494,-4.67410689344168
"South West","Copplestone",276700,103120,15262,50.909584305265994,-3.89936745100579
"South West","Cranbrook",299891,95461,104602,50.837069657349794,-3.56272614284224
"South West","Crediton",284005,99485,56006,50.8758621613477,-3.7935102382628703
"South West","Crewkerne",345320,108515,165210,50.944247220261,-2.89457430108678
"South West","Dawlish",296400,76700,535968,50.669133599950996,-3.6189340482892502
"South West","Dawlish Warren",297930,78660,188140,50.6864761024328,-3.596138566685
"South West","Dean",425695,127075,28520,51.0837503776484,-1.7080683497122404
"South West","Devonport",245755,55435,45492,50.4844934077855,-4.3580066772994
"South West","Digby and Sowton",296062,91520,630560,50.802340253439695,-3.6196968685525297
"South West","Dilton Marsh",385585,150000,20302,51.304555760788894,-2.2832084395292798
"South West","Dockyard",245398,55850,4432,50.4882519508503,-4.36312145489655
"South West","Dorchester South",369223,90053,440112,50.771672978736696,-2.5543841739469597
"South West","Dorchester West",368850,90240,158112,50.7734655735254,-2.5597223709420103
"South West","Eggesford",268230,111480,31628,50.9858130110351,-4.02147278538123
"South West","Exeter Central",291875,92995,2607502,50.816301922600594,-3.68033895857363
"South West","Exeter St. David's",291175,93320,2605166,50.8193374844019,-3.69046015509913
"South West","Exeter St. Thomas",291461,91965,250980,50.8071163748672,-3.6866520675640704
"South West","Exmouth",300002,81170,962014,50.708658168494196,-3.56528170624647
"South West","Exton",298043,86399,24886,50.755985530602594,-3.5922856386158104
"South West","Falmouth Docks",181777,32322,97532,50.2783338739607,-5.28319413500656
"South West","Falmouth Town",181130,32085,217262,50.2761825293495,-5.292507258921531
"South West","Feniton",309485,99355,71972,50.8702373178228,-3.4215169333930797
"South West","Filton Abbey Wood",361060,178595,1047756,51.5690929992018,-2.6305902997900406
"South West","Freshford",379130,160370,44732,51.399803616499696,-2.37269199800249
"South West","Frome",378450,147610,190848,51.2854860499625,-2.38960903811648
"South West","Gillingham (Dorset)",380980,126110,395018,51.0916539543776,-2.3639979322150797
"South West","Gloucester",383675,218580,1477988,51.920743690572394,-2.27268763929456
"South West","Gunnislake",242750,70830,56118,50.6230821993982,-4.39961758150292
"South West","Hamworthy",398730,91730,160042,50.7769479249869,-2.1239449992707904
"South West","Hayle",155970,37325,82714,50.321873351798395,-5.6557890709055494
"South West","Highbridge & Burnham",332200,147000,207186,51.293192356263795,-3.07122081233745
"South West","Holton Heath",394600,90200,30186,50.764678042893195,-2.1849307142353203
"South West","Honiton",316460,100340,376752,50.877660913220396,-3.3193581026716403
"South West","Ivybridge",264745,56570,56888,50.4928222312321,-4.08285930683913
"South West","Kemble",398519,197581,372686,51.7269873725488,-2.06388110793283
"South West","Keyham",245160,56715,7188,50.496044774388096,-4.36645542751065
"South West","Keynsham",365631,168890,454164,51.480581512909296,-2.5677362283951704
"South West","King's Nympton",266212,116910,6640,51.0348496124752,-4.04995180606008
"South West","Lapford",272655,107950,1498,50.9535296564767,-3.9574492948505204
"South West","Lawrence Hill",360881,173377,151626,51.5222991591572,-2.6358099804789505
"South West","Lelant",154770,37220,9618,50.3208346862467,-5.6730879142541
"South West","Lelant Saltings",154430,36640,145110,50.3155947874564,-5.6779177045244209
"South West","Liskeard",224760,63695,355356,50.5600471161415,-4.66141101121415
"South West","Looe",225390,53920,118308,50.4721690566847,-4.65298763240793
"South West","Lostwithiel",210660,59765,70348,50.525173032130496,-4.86603504578558
"South West","Luxulyan",204805,58070,2394,50.5100200701907,-4.95091292705399
"South West","Lydney",363420,201845,195532,51.7771106090937,-2.58390280791314
"South West","Lympstone Commando",298260,85720,61456,50.7498469028168,-3.58932023051237
"South West","Lympstone Village",298925,84156,107810,50.7356776084934,-3.5800886420129503
"South West","Maiden Newton",359950,97980,19904,50.845602740502194,-2.68568647737277
"South West","Melksham",390040,164540,74220,51.433520216381396,-2.20922521504027
"South West","Menheniot",228970,61260,4140,50.5379614494657,-4.6005545916247
"South West","Montpelier",359205,174540,102004,51.533237204722596,-2.6600647206091805
"South West","Morchard Road",275000,105100,12134,50.9276082698143,-3.9237747248754804
"South West","Moreton (Dorset)",377960,89090,58768,50.7602954124189,-2.42769480240423
"South West","Moreton-In-Marsh",420670,232690,268866,52.0332764608636,-1.7103892815842299
"South West","Nailsea & Backwell",347900,169200,507296,51.4885018229243,-2.82995007504743
"South West","Newcourt",296097,90524,114036,50.793385866619296,-3.6194666548757297
"South West","Newquay",181590,61770,108308,50.5429900784092,-5.28744276117354
"South West","Newton Abbot",286752,71200,1230876,50.621301951743796,-3.76055461129547
"South West","Newton St.Cyres",288040,98910,2468,50.870068415844194,-3.73473743395531
"South West","Okehampton",259220,94430,5000,50.8336482267988,-4.1563571537183606
"South West","Oldfield Park",373614,164533,305390,51.4389672094434,-2.4519444046549905
"South West","Paignton",288960,60600,672366,50.525713244829994,-3.7312175616920698
"South West","Par",207700,54100,190780,50.4743078945995,-4.90905836966803
"South West","Parkstone",403770,91485,236962,50.772921777574595,-2.0507358352480898
"South West","Parson Street",357849,170655,138996,51.498754263690294,-2.6820224941931405
"South West","Patchway",361060,180930,110632,51.5900564617618,-2.62943844198914
"South West","Penmere",179835,32360,197358,50.2786093271561,-5.31118820495534
"South West","Penryn",177900,34710,251950,50.2996576828509,-5.3392270143836305
"South West","Penzance",147588,30599,568836,50.2607100876348,-5.77571169627947
"South West","Perranwell",178080,39810,31504,50.345501166365395,-5.3369498847821495
"South West","Pewsey",416070,160370,247352,51.386359286824096,-1.82750078945692
"South West","Pilning",356620,184380,478,51.622339963771395,-2.69363699913401
"South West","Pinhoe",296413,94160,116626,50.8259976599095,-3.6138346973869204
"South West","Plymouth",247700,55300,2449094,50.4831181667119,-4.3298642560132006
"South West","Pokesdown",412440,92400,343164,50.7778830168252,-1.9240047659300004
"South West","Polsloe Bridge",294097,93483,125146,50.820313473198894,-3.6478018546154
"South West","Poole",401274,91089,1126936,50.7702781731444,-2.0872940687523798
"South West","Portsmouth Arms",263100,119320,444,51.0568702979254,-4.09511159848522
"South West","Quintrell Downs",184890,60405,2460,50.530821430462794,-5.23953891153544
"South West","Redland",358480,174550,88876,51.533540188982094,-2.67079929722364
"South West","Redruth",170040,42009,338326,50.3648939167783,-5.4531955317935994
"South West","Roche",199040,61460,4674,50.5405067916226,-5.03444483436198
"South West","Salisbury",413662,130153,2016038,51.116184361391,-1.8824200959745898
"South West","Saltash",243120,58720,82398,50.5142240272761,-4.39575106771623
"South West","Sampford Courtenay",262670,98535,188,50.870155019024295,-4.1052645909188605
"South West","Sandplace",224900,57000,1780,50.499871729597395,-4.65986038791012
"South West","Sea Mills",354961,175871,54484,51.5464219376792,-2.72230268964495
"South West","Severn Beach",354033,184781,292044,51.626686673401,-2.7318485639120302
"South West","Sherborne",364050,116190,221734,51.007908313429596,-2.61708833029967
"South West","Shirehampton",352929,176374,48700,51.5515176633203,-2.75217826427095
"South West","St.Andrew's Road",351776,179546,5516,51.5803239386198,-2.76779257525057
"South West","St.Austell",201611,52565,460788,50.4605624489432,-4.99721215449094
"South West","St.Budeaux Ferry Road",244685,58010,2680,50.5077207735905,-4.37316820734676
"South West","St.Budeaux Victoria Road",244645,58080,7968,50.5083530386637,-4.3737386657481405
"South West","St.Columb Road",191100,59560,1858,50.523360575756996,-5.14950670333016
"South West","St.Erth",154150,35730,261664,50.3073938286552,-5.68183792883124
"South West","St.Germans",236020,57480,57066,50.5035814811776,-4.49874805049851
"South West","St.Ives",151947,40127,752654,50.3467263016639,-5.71421215152884
"South West","St.James' Park",292682,93498,84214,50.8206867142002,-3.66843414463954
"South West","St.Keyne Wishing Well Halt",225102,61032,1302,50.5360991008072,-4.6566434162877
"South West","Stapleton Road",360765,174434,179780,51.531823487659295,-2.63700896618327
"South West","Starcross",297700,81900,125898,50.715625734931194,-3.5985619247343203
"South West","Stonehouse",380800,205280,153600,51.8023553510106,-2.32313517137636
"South West","Stroud",384950,205125,544270,51.7995455965455,-2.2613867815237905
"South West","Swindon",414964,185199,3625360,51.6095637069665,-1.8275505942138297
"South West","Taunton",322755,125460,1460750,51.1019329967751,-3.21832969588851
"South West","Teignmouth",294200,73100,694062,50.6371653513172,-3.65189445246211
"South West","Templecombe",370785,122540,114168,51.0628702748613,-2.51529937639467
"South West","Thornford",359390,112505,3448,50.9761891459928,-2.6870360145110403
"South West","Tisbury",394560,129060,227606,51.113485373466,-2.1632128528157004
"South West","Tiverton Parkway",304520,113960,504304,51.0024023127921,-3.4894992509758502
"South West","Topsham",296646,88419,249628,50.7743786299395,-3.6120597137916004
"South West","Torquay",290555,63505,513834,50.551558980923396,-3.7073494068942505
"South West","Torre",290360,64850,289444,50.5636752864338,-3.70982576823155
"South West","Totnes",280170,60920,700042,50.5299160027541,-3.85850855937127
"South West","Trowbridge",385160,157880,930134,51.3754304137778,-2.28506339714935
"South West","Truro",181667,44924,1205296,50.391591573144794,-5.2854386804675793
"South West","Umberleigh",260950,123800,34784,51.097367680504696,-4.1258271805255005
"South West","Upwey",367140,83280,49964,50.711489833399696,-2.5880114939369205
"South West","Wareham",391956,88144,339868,50.7471430605441,-2.2245592612901905
"South West","Warminster",387750,145300,365892,51.2616278937647,-2.25397129469608
"South West","Westbury",386200,152000,569372,51.3222975090723,-2.2730259189699202
"South West","Weston Milton",334465,161465,71900,51.4225437693352,-3.03196455552317
"South West","Weston-Super-Mare",332420,161030,1145068,51.4191403677995,-3.06236296355038
"South West","Weymouth",367960,79610,735352,50.678290201554596,-2.57788157335672
"South West","Whimple",304590,97368,59538,50.853334039595495,-3.49358984373566
"South West","Wool",384450,86910,190936,50.7386077752209,-2.33442041790712
"South West","Worle",336760,162500,322548,51.4312645547452,-2.99761754753329
"South West","Yate",370100,182500,385182,51.6013736889645,-2.49455029276836
"South West","Yatton",342500,166100,469210,51.4621137204402,-2.91121540201652
"South West","Yeoford",278325,98905,18156,50.8714844517978,-3.8765901288131204
"South West","Yeovil Junction",357050,114100,223710,50.991183180388795,-2.7205230511789598
"South West","Yeovil Pen Mill",357000,116300,136834,51.010952101177196,-2.7202321544350605
"South West","Yetminster",359745,110855,7618,50.9612706747946,-2.68262225610063
"West Midlands","Acocks Green",412400,283500,479544,52.4924513616567,-1.79980010049586
"West Midlands","Adderley Park",409880,287250,87066,52.5271103440061,-1.8353988916414599
"West Midlands","Albrighton",381900,304500,98972,52.6924268558585,-2.24921553746821
"West Midlands","Alvechurch",402300,272000,198042,52.393292014473694,-1.96020723203784
"West Midlands","Aston",408790,289600,553550,52.548628990845295,-1.8503216203942703
"West Midlands","Atherstone",430400,298000,148998,52.6148442232317,-1.5165508156978698
"West Midlands","Barnt Green",400610,273670,303468,52.4089252435029,-1.9846558707343602
"West Midlands","Bearley",417149,260721,1106,52.2861745877074,-1.7438148605331305
"West Midlands","Bedworth",436270,286952,91794,52.513144464460595,-1.4359462858515801
"West Midlands","Berkswell",424400,277600,323352,52.434514496658196,-1.6224543667909899
"West Midlands","Bermuda Park",435927,289412,28378,52.53535803699,-1.4392584860058397
"West Midlands","Bescot Stadium",400700,296140,153970,52.6104838250959,-1.96869531287882
"West Midlands","Bilbrook",387500,302900,129134,52.676073363247895,-2.1649937088982103
"West Midlands","Birmingham Bordesley",408400,286000,18182,52.516491014918294,-1.8586656092546399
"West Midlands","Birmingham International",418728,283685,6664422,52.491496574850494,-1.7038884944362698
"West Midlands","Birmingham Moor Street",407400,286800,6642412,52.5240664258913,-1.8732750038991401
"West Midlands","Birmingham New Street",406875,286659,43741712,52.523010195094095,-1.8813231469045197
"West Midlands","Birmingham Snow Hill",406950,287275,4443064,52.5285064444829,-1.87977382066879
"West Midlands","Blake Street",410600,300800,381956,52.648366125460896,-1.8152086895813797
"West Midlands","Blakedown",388065,278725,111770,52.458944323923994,-2.17117230409092
"West Midlands","Bloxwich",399320,302270,44198,52.6660107550494,-1.98566048493604
"West Midlands","Bloxwich North",398900,303075,41808,52.6733941403524,-1.9915222035589002
"West Midlands","Blythe Bridge",395600,341200,95570,53.0166918872916,-2.0170615875846405
