Symbol,PayDate,DividendPerShare,DivPerShare1,DivPerShare2,DivPerShare3,DivPerShare4,DivPerShare5
"XLV",2013-12-20 00:00:00.000,0.225,0.225,,,,
"XLV",2014-03-21 00:00:00.000,0.205,0.205,,,,
"XLV",2014-06-20 00:00:00.000,0.226,0.226,,,,
"XLV",2014-09-19 00:00:00.000,0.231,0.231,,,,
"XLV",2014-12-19 00:00:00.000,0.26,0.26,,,,
"XLV",2015-03-20 00:00:00.000,0.208,0.208,,,,
"XLV",2015-06-19 00:00:00.000,0.261,0.261,,,,
"XLV",2015-09-18 00:00:00.000,0.261,0.261,,,,
"XLV",2015-12-18 00:00:00.000,0.303,0.303,,,,
"XLV",2016-03-18 00:00:00.000,0.237,0.237,,,,
"XLV",2016-06-17 00:00:00.000,0.285,0.285,,,,
"XLV",2016-09-16 00:00:00.000,0.279,0.279,,,,
"XLV",2016-12-16 00:00:00.000,0.305,0.305,,,,
"XLV",2017-03-17 00:00:00.000,0.274,0.274,,,,
"XLV",2017-06-16 00:00:00.000,0.308,0.308,,,,
"XLV",2017-09-15 00:00:00.000,0.305,0.305,,,,
"XLV",2017-12-15 00:00:00.000,0.331,0.331,,,,
"XLV",2018-03-16 00:00:00.000,0.3,0.3,,,,
"XLV",2018-06-15 00:00:00.000,0.316,0.316,,,,
"XLV",2018-09-21 00:00:00.000,0.367,0.367,,,,
"XLV",2018-12-21 00:00:00.000,0.38,0.38,,,,
"XLV",2019-03-15 00:00:00.000,0.341,0.341,,,,
"XLV",2019-06-21 00:00:00.000,0.398,0.398,,,,
"XLV",2019-09-20 00:00:00.000,0.38,0.38,,,,
"XLV",2019-12-20 00:00:00.000,0.422,0.422,,,,
"XLV",2019-12-30 00:00:00.000,0.666,0.666,,,,
"XLV",2020-03-23 00:00:00.000,0.382,0.382,,,,
"XLV",2020-06-22 00:00:00.000,0.425,0.425,,,,
"XLV",2020-09-21 00:00:00.000,0.418,0.418,,,,
"XLV",2020-12-21 00:00:00.000,0.464,0.464,,,,
"XLI",2003-03-21 00:00:00.000,0.076,0.076,,,,
"XLI",2003-06-20 00:00:00.000,0.05,0.05,,,,
"XLI",2003-09-19 00:00:00.000,0.087,0.087,,,,
"XLI",2003-12-19 00:00:00.000,0.13,0.13,,,,
"XLI",2004-03-19 00:00:00.000,0.091,0.091,,,,
"XLI",2004-06-18 00:00:00.000,0.058,0.058,,,,
"XLI",2004-09-17 00:00:00.000,0.099,0.099,,,,
"XLI",2004-12-17 00:00:00.000,0.156,0.156,,,,
"XLI",2005-03-18 00:00:00.000,0.107,0.107,,,,
"XLI",2005-06-17 00:00:00.000,0.075,0.075,,,,
"XLI",2005-09-16 00:00:00.000,0.118,0.118,,,,
"XLI",2005-12-16 00:00:00.000,0.19,0.19,,,,
"XLI",2006-03-17 00:00:00.000,0.126,0.126,,,,
"XLI",2006-06-16 00:00:00.000,0.085,0.085,,,,
"XLI",2006-09-15 00:00:00.000,0.138,0.138,,,,
"XLI",2006-12-15 00:00:00.000,0.283,0.283,,,,
"XLI",2007-03-16 00:00:00.000,0.076,0.076,,,,
"XLI",2007-06-15 00:00:00.000,0.101,0.101,,,,
"XLI",2007-09-21 00:00:00.000,0.204,0.204,,,,
"XLI",2007-12-21 00:00:00.000,0.186,0.186,,,,
"XLI",2008-03-20 00:00:00.000,0.161,0.161,,,,
"XLI",2008-06-20 00:00:00.000,0.171,0.171,,,,
"XLI",2008-09-19 00:00:00.000,0.176,0.176,,,,
"XLI",2008-12-19 00:00:00.000,0.217,0.217,,,,
"XLI",2009-03-20 00:00:00.000,0.173,0.173,,,,
"XLI",2009-06-19 00:00:00.000,0.148,0.148,,,,
"XLI",2009-09-18 00:00:00.000,0.144,0.144,,,,
"XLI",2009-12-18 00:00:00.000,0.181,0.181,,,,
"XLI",2010-03-19 00:00:00.000,0.106,0.106,,,,
"XLI",2010-06-18 00:00:00.000,0.147,0.147,,,,
"XLI",2010-09-17 00:00:00.000,0.155,0.155,,,,
"XLI",2010-12-17 00:00:00.000,0.177,0.177,,,,
"XLI",2011-03-18 00:00:00.000,0.157,0.157,,,,
"XLI",2011-06-17 00:00:00.000,0.175,0.175,,,,
"XLI",2011-09-16 00:00:00.000,0.178,0.178,,,,
"XLI",2011-12-16 00:00:00.000,0.218,0.218,,,,
"XLI",2012-03-16 00:00:00.000,0.177,0.177,,,,
"XLI",2012-06-15 00:00:00.000,0.164,0.164,,,,
"XLI",2012-09-21 00:00:00.000,0.24,0.24,,,,
"XLI",2012-12-21 00:00:00.000,0.28,0.28,,,,
"XLI",2013-03-15 00:00:00.000,0.182,0.182,,,,
"XLI",2013-06-21 00:00:00.000,0.216,0.216,,,,
"XLI",2013-09-20 00:00:00.000,0.219,0.219,,,,
"XLI",2013-12-20 00:00:00.000,0.259,0.259,,,,
"XLI",2014-03-21 00:00:00.000,0.225,0.225,,,,
"XLI",2014-06-20 00:00:00.000,0.25,0.25,,,,
"XLI",2014-09-19 00:00:00.000,0.257,0.257,,,,
"XLI",2014-12-19 00:00:00.000,0.316,0.316,,,,
"XLI",2015-03-20 00:00:00.000,0.261,0.261,,,,
"XLI",2015-06-19 00:00:00.000,0.278,0.278,,,,
"XLI",2015-09-18 00:00:00.000,0.281,0.281,,,,
"XLI",2015-12-18 00:00:00.000,0.319,0.319,,,,
"XLI",2016-03-18 00:00:00.000,0.283,0.283,,,,
"XLI",2016-06-17 00:00:00.000,0.307,0.307,,,,
"XLI",2016-09-16 00:00:00.000,0.312,0.312,,,,
"XLI",2016-12-16 00:00:00.000,0.384,0.384,,,,
"XLI",2017-03-17 00:00:00.000,0.297,0.297,,,,
"XLI",2017-06-16 00:00:00.000,0.324,0.324,,,,
"XLI",2017-09-15 00:00:00.000,0.316,0.316,,,,
"XLI",2017-12-15 00:00:00.000,0.402,0.402,,,,
"XLI",2018-03-16 00:00:00.000,0.307,0.307,,,,
"XLI",2018-06-15 00:00:00.000,0.302,0.302,,,,
"XLI",2018-09-21 00:00:00.000,0.384,0.384,,,,
"XLI",2018-12-21 00:00:00.000,0.392,0.392,,,,
"XLI",2019-03-15 00:00:00.000,0.428,0.428,,,,
"XLI",2019-06-21 00:00:00.000,0.337,0.337,,,,
"XLI",2019-09-20 00:00:00.000,0.415,0.415,,,,
"XLI",2019-12-20 00:00:00.000,0.403,0.403,,,,
"XLI",2020-03-23 00:00:00.000,0.396,0.396,,,,
"XLI",2020-06-22 00:00:00.000,0.306,0.306,,,,
"XLI",2020-09-21 00:00:00.000,0.305,0.305,,,,
"XLI",2020-12-21 00:00:00.000,0.366,0.366,,,,
"XLP",2003-03-21 00:00:00.000,0.105,0.105,,,,
"XLP",2003-06-20 00:00:00.000,0.092,0.092,,,,
"XLP",2003-09-19 00:00:00.000,0.071,0.071,,,,
"XLP",2003-12-19 00:00:00.000,0.091,0.091,,,,
"XLP",2004-03-19 00:00:00.000,0.082,0.082,,,,
"XLP",2004-06-18 00:00:00.000,0.087,0.087,,,,
"XLP",2004-09-17 00:00:00.000,0.093,0.093,,,,
"XLP",2004-12-17 00:00:00.000,0.095,0.095,,,,
"XLP",2005-03-18 00:00:00.000,0.096,0.096,,,,
"XLP",2005-06-17 00:00:00.000,0.112,0.112,,,,
"XLP",2005-09-16 00:00:00.000,0.115,0.115,,,,
"XLP",2005-12-16 00:00:00.000,0.12,0.12,,,,
"XLP",2006-03-17 00:00:00.000,0.126,0.126,,,,
"XLP",2006-06-16 00:00:00.000,0.127,0.127,,,,
"XLP",2006-09-15 00:00:00.000,0.128,0.128,,,,
"XLP",2006-12-15 00:00:00.000,0.132,0.132,,,,
"XLP",2007-03-16 00:00:00.000,0.129,0.129,,,,
"XLP",2007-06-15 00:00:00.000,0.169,0.169,,,,
"XLP",2007-09-21 00:00:00.000,0.154,0.154,,,,
"XLP",2007-12-21 00:00:00.000,0.147,0.147,,,,
"XLP",2008-03-20 00:00:00.000,0.146,0.146,,,,
"XLP",2008-06-20 00:00:00.000,0.119,0.119,,,,
"XLP",2008-09-19 00:00:00.000,0.189,0.189,,,,
"XLP",2008-12-19 00:00:00.000,0.2,0.2,,,,
"XLP",2009-03-20 00:00:00.000,0.123,0.123,,,,
"XLP",2009-06-19 00:00:00.000,0.177,0.177,,,,
"XLP",2009-09-18 00:00:00.000,0.179,0.179,,,,
"XLP",2009-12-18 00:00:00.000,0.249,0.249,,,,
"XLP",2010-03-19 00:00:00.000,0.118,0.118,,,,
"XLP",2010-06-18 00:00:00.000,0.192,0.192,,,,
"XLP",2010-09-17 00:00:00.000,0.197,0.197,,,,
"XLP",2010-12-17 00:00:00.000,0.256,0.256,,,,
"XLP",2011-03-18 00:00:00.000,0.164,0.164,,,,
"XLP",2011-06-17 00:00:00.000,0.217,0.217,,,,
"XLP",2011-09-16 00:00:00.000,0.219,0.219,,,,
"XLP",2011-12-16 00:00:00.000,0.285,0.285,,,,
"XLP",2012-03-16 00:00:00.000,0.178,0.178,,,,
"XLP",2012-06-15 00:00:00.000,0.236,0.236,,,,
"XLP",2012-09-21 00:00:00.000,0.255,0.255,,,,
"XLP",2012-12-21 00:00:00.000,0.398,0.398,,,,
"XLP",2013-03-15 00:00:00.000,0.191,0.191,,,,
"XLP",2013-06-21 00:00:00.000,0.254,0.254,,,,
"XLP",2013-09-20 00:00:00.000,0.261,0.261,,,,
"XLP",2013-12-20 00:00:00.000,0.322,0.322,,,,
"XLP",2014-03-21 00:00:00.000,0.216,0.216,,,,
"XLP",2014-06-20 00:00:00.000,0.311,0.311,,,,
"XLP",2014-09-19 00:00:00.000,0.287,0.287,,,,
"XLP",2014-12-19 00:00:00.000,0.35,0.35,,,,
"XLP",2015-03-20 00:00:00.000,0.296,0.296,,,,
"XLP",2015-06-19 00:00:00.000,0.302,0.302,,,,
"XLP",2015-09-18 00:00:00.000,0.308,0.308,,,,
"XLP",2015-12-18 00:00:00.000,0.37,0.37,,,,
"XLP",2016-03-18 00:00:00.000,0.271,0.271,,,,
"XLP",2016-06-17 00:00:00.000,0.323,0.323,,,,
"XLP",2016-09-16 00:00:00.000,0.328,0.328,,,,
"XLP",2016-12-16 00:00:00.000,0.386,0.386,,,,
"XLP",2017-03-17 00:00:00.000,0.29,0.29,,,,
"XLP",2017-06-16 00:00:00.000,0.436,0.436,,,,
"XLP",2017-09-15 00:00:00.000,0.346,0.346,,,,
"XLP",2017-12-15 00:00:00.000,0.418,0.418,,,,
"XLP",2018-03-16 00:00:00.000,0.299,0.299,,,,
"XLP",2018-06-15 00:00:00.000,0.394,0.394,,,,
"XLP",2018-09-21 00:00:00.000,0.388,0.388,,,,
"XLP",2018-12-21 00:00:00.000,0.464,0.464,,,,
"XLP",2019-03-15 00:00:00.000,0.298,0.298,,,,
"XLP",2019-06-21 00:00:00.000,0.449,0.449,,,,
"XLP",2019-09-20 00:00:00.000,0.358,0.358,,,,
"XLP",2019-12-20 00:00:00.000,0.513,0.513,,,,
"XLP",2020-03-23 00:00:00.000,0.287,0.287,,,,
"XLP",2020-06-22 00:00:00.000,0.461,0.461,,,,
"XLP",2020-09-21 00:00:00.000,0.377,0.377,,,,
"XLP",2020-12-21 00:00:00.000,0.564,0.564,,,,
"XLU",2003-03-21 00:00:00.000,0.197,0.197,,,,
"XLU",2003-06-20 00:00:00.000,0.193,0.193,,,,
"XLU",2003-09-19 00:00:00.000,0.195,0.195,,,,
"XLU",2003-12-19 00:00:00.000,0.212,0.212,,,,
"XLU",2004-03-19 00:00:00.000,0.198,0.198,,,,
"XLU",2004-06-18 00:00:00.000,0.205,0.205,,,,
"XLU",2004-09-17 00:00:00.000,0.209,0.209,,,,
"XLU",2004-12-17 00:00:00.000,0.262,0.262,,,,
"XLU",2005-03-18 00:00:00.000,0.222,0.222,,,,
"XLU",2005-06-17 00:00:00.000,0.249,0.249,,,,
"XLU",2005-09-16 00:00:00.000,0.251,0.251,,,,
"XLU",2005-12-16 00:00:00.000,0.288,0.288,,,,
"XLU",2006-03-17 00:00:00.000,0.242,0.242,,,,
"XLU",2006-06-16 00:00:00.000,0.269,0.269,,,,
"XLU",2006-09-15 00:00:00.000,0.272,0.272,,,,
"XLU",2006-12-15 00:00:00.000,0.336,0.336,,,,
"XLU",2007-03-16 00:00:00.000,0.208,0.208,,,,
"XLU",2007-06-15 00:00:00.000,0.276,0.276,,,,
"XLU",2007-09-21 00:00:00.000,0.284,0.284,,,,
"XLU",2007-12-21 00:00:00.000,0.327,0.327,,,,
"XLU",2008-03-20 00:00:00.000,0.271,0.271,,,,
"XLU",2008-06-20 00:00:00.000,0.305,0.305,,,,
"XLU",2008-09-19 00:00:00.000,0.3,0.3,,,,
"XLU",2008-12-19 00:00:00.000,0.359,0.359,,,,
"XLU",2009-03-20 00:00:00.000,0.282,0.282,,,,
"XLU",2009-06-19 00:00:00.000,0.317,0.317,,,,
"XLU",2009-09-18 00:00:00.000,0.305,0.305,,,,
"XLU",2009-12-18 00:00:00.000,0.369,0.369,,,,
"XLU",2010-03-19 00:00:00.000,0.267,0.267,,,,
"XLU",2010-06-18 00:00:00.000,0.317,0.317,,,,
"XLU",2010-09-17 00:00:00.000,0.317,0.317,,,,
"XLU",2010-12-17 00:00:00.000,0.371,0.371,,,,
"XLU",2011-03-18 00:00:00.000,0.303,0.303,,,,
"XLU",2011-06-17 00:00:00.000,0.334,0.334,,,,
"XLU",2011-09-16 00:00:00.000,0.343,0.343,,,,
"XLU",2011-12-16 00:00:00.000,0.388,0.388,,,,
"XLU",2012-03-16 00:00:00.000,0.322,0.322,,,,
"XLU",2012-06-15 00:00:00.000,0.342,0.342,,,,
"XLU",2012-09-21 00:00:00.000,0.381,0.381,,,,
"XLU",2012-12-21 00:00:00.000,0.4,0.4,,,,
"XLU",2013-03-15 00:00:00.000,0.329,0.329,,,,
"XLU",2013-06-21 00:00:00.000,0.371,0.371,,,,
"XLU",2013-09-20 00:00:00.000,0.365,0.365,,,,
"XLU",2013-12-20 00:00:00.000,0.401,0.401,,,,
"XLU",2014-03-21 00:00:00.000,0.335,0.335,,,,
"XLU",2014-06-20 00:00:00.000,0.374,0.374,,,,
"XLU",2014-09-19 00:00:00.000,0.38,0.38,,,,
"XLU",2014-12-19 00:00:00.000,0.417,0.417,,,,
"XLU",2015-03-20 00:00:00.000,0.351,0.351,,,,
"XLU",2015-06-19 00:00:00.000,0.393,0.393,,,,
"XLU",2015-09-18 00:00:00.000,0.401,0.401,,,,
"XLU",2015-12-18 00:00:00.000,0.445,0.445,,,,
"XLU",2016-03-18 00:00:00.000,0.368,0.368,,,,
"XLU",2016-06-17 00:00:00.000,0.412,0.412,,,,
"XLU",2016-09-16 00:00:00.000,0.416,0.416,,,,
"XLU",2016-12-16 00:00:00.000,0.463,0.463,,,,
"XLU",2017-03-17 00:00:00.000,0.387,0.387,,,,
"XLU",2017-06-16 00:00:00.000,0.437,0.437,,,,
"XLU",2017-09-15 00:00:00.000,0.417,0.417,,,,
"XLU",2017-12-15 00:00:00.000,0.511,0.511,,,,
"XLU",2018-03-16 00:00:00.000,0.387,0.387,,,,
"XLU",2018-06-15 00:00:00.000,0.44,0.44,,,,
"XLU",2018-09-21 00:00:00.000,0.475,0.475,,,,
"XLU",2018-12-21 00:00:00.000,0.459,0.459,,,,
"XLU",2019-03-15 00:00:00.000,0.43,0.43,,,,
"XLU",2019-06-21 00:00:00.000,0.485,0.485,,,,
"XLU",2019-09-20 00:00:00.000,0.492,0.492,,,,
"XLU",2019-12-20 00:00:00.000,0.501,0.501,,,,
"XLU",2020-03-23 00:00:00.000,0.474,0.474,,,,
"XLU",2020-06-22 00:00:00.000,0.476,0.476,,,,
"XLU",2020-09-21 00:00:00.000,0.499,0.499,,,,
"XLU",2020-12-21 00:00:00.000,0.522,0.522,,,,
"XLY",2003-03-21 00:00:00.000,0.034,0.034,,,,
"XLY",2003-06-20 00:00:00.000,0.038,0.038,,,,
"XLY",2003-09-19 00:00:00.000,0.038,0.038,,,,
"XLY",2003-12-19 00:00:00.000,0.084,0.084,,,,
"XLY",2004-03-19 00:00:00.000,0.042,0.042,,,,
"XLY",2004-06-18 00:00:00.000,0.042,0.042,,,,
"XLY",2004-09-17 00:00:00.000,0.046,0.046,,,,
"XLY",2004-12-17 00:00:00.000,0.108,0.108,,,,
"XLY",2005-03-18 00:00:00.000,0.048,0.048,,,,
"XLY",2005-06-17 00:00:00.000,0.049,0.049,,,,
"XLY",2005-09-16 00:00:00.000,0.059,0.059,,,,
"XLY",2005-12-16 00:00:00.000,0.171,0.171,,,,
"XLY",2006-03-17 00:00:00.000,0.007,0.007,,,,
"XLY",2006-06-16 00:00:00.000,0.071,0.071,,,,
"XLY",2006-09-15 00:00:00.000,0.066,0.066,,,,
"XLY",2006-12-15 00:00:00.000,0.138,0.138,,,,
"XLY",2007-03-16 00:00:00.000,0.068,0.068,,,,
"XLY",2007-06-15 00:00:00.000,0.07,0.07,,,,
"XLY",2007-09-21 00:00:00.000,0.073,0.073,,,,
"XLY",2007-12-21 00:00:00.000,0.235,0.235,,,,
"XLY",2008-03-20 00:00:00.000,0.04,0.04,,,,
"XLY",2008-06-20 00:00:00.000,0.112,0.112,,,,
"XLY",2008-09-19 00:00:00.000,0.105,0.105,,,,
"XLY",2008-12-19 00:00:00.000,0.162,0.162,,,,
"XLY",2009-03-20 00:00:00.000,0.102,0.102,,,,
"XLY",2009-06-19 00:00:00.000,0.098,0.098,,,,
"XLY",2009-09-18 00:00:00.000,0.09,0.09,,,,
"XLY",2009-12-18 00:00:00.000,0.161,0.161,,,,
"XLY",2010-03-19 00:00:00.000,0.062,0.062,,,,
"XLY",2010-06-18 00:00:00.000,0.105,0.105,,,,
"XLY",2010-09-17 00:00:00.000,0.105,0.105,,,,
"XLY",2010-12-17 00:00:00.000,0.22,0.22,,,,
"XLY",2011-03-18 00:00:00.000,0.126,0.126,,,,
"XLY",2011-06-17 00:00:00.000,0.133,0.133,,,,
"XLY",2011-09-16 00:00:00.000,0.128,0.128,,,,
"XLY",2011-12-16 00:00:00.000,0.22,0.22,,,,
"XLY",2012-03-16 00:00:00.000,0.137,0.137,,,,
"XLY",2012-06-15 00:00:00.000,0.152,0.152,,,,
"XLY",2012-09-21 00:00:00.000,0.166,0.166,,,,
"XLY",2012-12-21 00:00:00.000,0.306,0.306,,,,
"XLY",2013-03-15 00:00:00.000,0.158,0.158,,,,
"XLY",2013-06-21 00:00:00.000,0.176,0.176,,,,
"XLY",2013-09-20 00:00:00.000,0.18,0.18,,,,
"XLY",2013-12-20 00:00:00.000,0.262,0.262,,,,
"XLY",2014-03-21 00:00:00.000,0.208,0.208,,,,
"XLY",2014-06-20 00:00:00.000,0.212,0.212,,,,
"XLY",2014-09-19 00:00:00.000,0.229,0.229,,,,
"XLY",2014-12-19 00:00:00.000,0.293,0.293,,,,
"XLY",2015-03-20 00:00:00.000,0.255,0.255,,,,
"XLY",2015-06-19 00:00:00.000,0.247,0.247,,,,
"XLY",2015-09-18 00:00:00.000,0.289,0.289,,,,
"XLY",2015-12-18 00:00:00.000,0.325,0.325,,,,
"XLY",2016-03-18 00:00:00.000,0.321,0.321,,,,
"XLY",2016-06-17 00:00:00.000,0.277,0.277,,,,
"XLY",2016-09-16 00:00:00.000,0.3,0.3,,,,
"XLY",2016-12-16 00:00:00.000,0.492,0.492,,,,
"XLY",2017-03-17 00:00:00.000,0.261,0.261,,,,
"XLY",2017-06-16 00:00:00.000,0.275,0.275,,,,
"XLY",2017-09-15 00:00:00.000,0.318,0.318,,,,
"XLY",2017-12-15 00:00:00.000,0.332,0.332,,,,
"XLY",2018-03-16 00:00:00.000,0.31,0.31,,,,
"XLY",2018-06-15 00:00:00.000,0.294,0.294,,,,
"XLY",2018-09-21 00:00:00.000,0.351,0.351,,,,
"XLY",2018-12-21 00:00:00.000,0.376,0.376,,,,
"XLY",2019-03-15 00:00:00.000,0.375,0.375,,,,
"XLY",2019-06-21 00:00:00.000,0.414,0.414,,,,
"XLY",2019-09-20 00:00:00.000,0.404,0.404,,,,
"XLY",2019-12-20 00:00:00.000,0.41,0.41,,,,
"XLY",2020-03-23 00:00:00.000,0.424,0.424,,,,
"XLY",2020-06-22 00:00:00.000,0.296,0.296,,,,
"XLY",2020-09-21 00:00:00.000,0.306,0.306,,,,
"XLY",2020-12-21 00:00:00.000,0.296,0.296,,,,
"RSP",2003-09-19 00:00:00.000,0.15425,0.15425,,,,
"RSP",2003-12-19 00:00:00.000,0.095,0.095,,,,
"RSP",2004-03-19 00:00:00.000,0.0835,0.0835,,,,
"RSP",2004-06-18 00:00:00.000,0.08925,0.08925,,,,
"RSP",2004-09-17 00:00:00.000,0.08725,0.08725,,,,
"RSP",2004-12-17 00:00:00.000,0.10825,0.10825,,,,
"RSP",2005-03-18 00:00:00.000,0.0885,0.0885,,,,
"RSP",2005-06-17 00:00:00.000,0.09475,0.09475,,,,
"RSP",2005-09-16 00:00:00.000,0.10725,0.10725,,,,
"RSP",2005-12-16 00:00:00.000,0.14525,0.14525,,,,
"RSP",2006-03-17 00:00:00.000,0.10575,0.10575,,,,
"RSP",2006-06-16 00:00:00.000,0.127,0.127,,,,
"RSP",2006-09-15 00:00:00.000,0.121,0.121,,,,
"RSP",2006-12-15 00:00:00.000,0.169,0.169,,,,
"RSP",2007-03-16 00:00:00.000,0.096,0.096,,,,
"RSP",2007-06-15 00:00:00.000,0.161,0.161,,,,
"RSP",2007-09-21 00:00:00.000,0.158,0.158,,,,
"RSP",2007-12-21 00:00:00.000,0.196,0.196,,,,
"RSP",2008-03-20 00:00:00.000,0.165,0.165,,,,
"RSP",2008-06-20 00:00:00.000,0.156,0.156,,,,
"RSP",2008-09-19 00:00:00.000,0.182,0.182,,,,
"RSP",2008-12-19 00:00:00.000,0.143,0.143,,,,
"RSP",2009-03-20 00:00:00.000,0.164,0.164,,,,
"RSP",2009-06-19 00:00:00.000,0.115,0.115,,,,
"RSP",2009-09-18 00:00:00.000,0.12,0.12,,,,
"RSP",2009-12-18 00:00:00.000,0.126,0.126,,,,
"RSP",2010-03-19 00:00:00.000,0.125,0.125,,,,
"RSP",2010-06-18 00:00:00.000,0.139,0.139,,,,
"RSP",2010-09-17 00:00:00.000,0.203,0.203,,,,
"RSP",2010-12-17 00:00:00.000,0.131,0.131,,,,
"RSP",2011-03-18 00:00:00.000,0.2,0.2,,,,
"RSP",2011-06-17 00:00:00.000,0.16,0.16,,,,
"RSP",2011-09-16 00:00:00.000,0.17,0.17,,,,
"RSP",2011-12-16 00:00:00.000,0.186,0.186,,,,
"RSP",2012-03-16 00:00:00.000,0.181,0.181,,,,
"RSP",2012-06-15 00:00:00.000,0.202,0.202,,,,
"RSP",2012-09-21 00:00:00.000,0.208,0.208,,,,
"RSP",2012-12-21 00:00:00.000,0.281,0.281,,,,
"RSP",2013-03-15 00:00:00.000,0.202,0.202,,,,
"RSP",2013-06-21 00:00:00.000,0.24,0.24,,,,
"RSP",2013-09-20 00:00:00.000,0.217,0.217,,,,
"RSP",2013-12-20 00:00:00.000,0.249,0.249,,,,
"RSP",2014-03-21 00:00:00.000,0.282,0.282,,,,
"RSP",2014-06-20 00:00:00.000,0.28,0.28,,,,
"RSP",2014-09-19 00:00:00.000,0.268,0.268,,,,
"RSP",2014-12-19 00:00:00.000,0.335,0.335,,,,
"RSP",2015-03-20 00:00:00.000,0.326,0.326,,,,
"RSP",2015-06-19 00:00:00.000,0.318,0.318,,,,
"RSP",2015-09-18 00:00:00.000,0.322,0.322,,,,
"RSP",2015-12-18 00:00:00.000,0.337,0.337,,,,
"RSP",2016-03-18 00:00:00.000,0.402,0.402,,,,
"RSP",2016-06-17 00:00:00.000,0.187,0.187,,,,
"RSP",2016-09-16 00:00:00.000,0.3,0.3,,,,
"RSP",2016-12-16 00:00:00.000,0.147,0.147,,,,
"RSP",2017-03-17 00:00:00.000,0.35,0.35,,,,
"RSP",2017-06-16 00:00:00.000,0.321,0.321,,,,
"RSP",2017-09-15 00:00:00.000,0.41,0.41,,,,
"RSP",2017-12-15 00:00:00.000,0.458,0.458,,,,
"RSP",2018-03-16 00:00:00.000,0.429,0.429,,,,
"RSP",2018-06-15 00:00:00.000,0.402,0.402,,,,
"RSP",2018-09-24 00:00:00.000,0.486,0.486,,,,
"RSP",2018-12-24 00:00:00.000,0.532,0.532,,,,
"RSP",2019-03-18 00:00:00.000,0.479,0.479,,,,
"RSP",2019-06-24 00:00:00.000,0.49,0.49,,,,
"RSP",2019-09-23 00:00:00.000,0.52,0.52,,,,
"RSP",2019-12-23 00:00:00.000,0.469,0.469,,,,
"RSP",2020-03-23 00:00:00.000,0.73,0.73,,,,
"RSP",2020-06-22 00:00:00.000,0.425,0.425,,,,
"RSP",2020-12-21 00:00:00.000,0.442,0.442,,,,
"VNQ",2004-12-22 00:00:00.000,1.27,1.27,,,,
"VNQ",2005-03-24 00:00:00.000,0.614,0.614,,,,
"VNQ",2005-06-27 00:00:00.000,0.644,0.644,,,,
"VNQ",2005-09-26 00:00:00.000,0.676,0.676,,,,
"VNQ",2005-12-27 00:00:00.000,1.627,1.627,,,,
"VNQ",2006-03-20 00:00:00.000,0.404,0.404,,,,
"VNQ",2006-06-26 00:00:00.000,0.678,0.678,,,,
"VNQ",2006-09-25 00:00:00.000,0.678,0.678,,,,
"VNQ",2006-12-22 00:00:00.000,1.494,1.494,,,,
"VNQ",2007-03-26 00:00:00.000,0.467,0.467,,,,
"VNQ",2007-06-25 00:00:00.000,0.892,0.892,,,,
"VNQ",2007-09-24 00:00:00.000,0.738,0.738,,,,
"VNQ",2007-12-20 00:00:00.000,1.014,1.014,,,,
"VNQ",2008-03-25 00:00:00.000,0.495,0.495,,,,
"VNQ",2008-06-24 00:00:00.000,0.798,0.798,,,,
"VNQ",2008-09-24 00:00:00.000,0.772,0.772,,,,
"VNQ",2008-12-24 00:00:00.000,0.935,0.935,,,,
"VNQ",2009-03-25 00:00:00.000,0.478,0.478,,,,
"VNQ",2009-06-24 00:00:00.000,0.485,0.485,,,,
"VNQ",2009-09-24 00:00:00.000,0.417,0.417,,,,
"VNQ",2009-12-24 00:00:00.000,0.584,0.584,,,,
"VNQ",2010-03-25 00:00:00.000,0.371,0.371,,,,
"VNQ",2010-06-24 00:00:00.000,0.463,0.463,,,,
"VNQ",2010-09-24 00:00:00.000,0.462,0.462,,,,
"VNQ",2010-12-27 00:00:00.000,0.595,0.595,,,,
"VNQ",2011-03-25 00:00:00.000,0.412,0.412,,,,
"VNQ",2011-06-24 00:00:00.000,0.499,0.499,,,,
"VNQ",2011-09-23 00:00:00.000,0.497,0.497,,,,
"VNQ",2011-12-23 00:00:00.000,0.642,0.642,,,,
"VNQ",2012-03-26 00:00:00.000,0.502,0.502,,,,
"VNQ",2012-06-25 00:00:00.000,0.519,0.519,,,,
"VNQ",2012-09-24 00:00:00.000,0.525,0.525,,,,
"VNQ",2012-12-24 00:00:00.000,0.797,0.797,,,,
"VNQ",2013-03-22 00:00:00.000,0.534,0.534,,,,
"VNQ",2013-06-24 00:00:00.000,0.631,0.631,,,,
"VNQ",2013-09-23 00:00:00.000,0.618,0.618,,,,
"VNQ",2013-12-24 00:00:00.000,1.008,1.008,,,,
"VNQ",2014-03-25 00:00:00.000,0.453,0.453,,,,
"VNQ",2014-06-24 00:00:00.000,0.695,0.695,,,,
"VNQ",2014-09-24 00:00:00.000,0.668,0.668,,,,
"VNQ",2014-12-22 00:00:00.000,1.103,1.103,,,,
"VNQ",2015-03-25 00:00:00.000,0.512,0.512,,,,
"VNQ",2015-06-26 00:00:00.000,0.762,0.762,,,,
"VNQ",2015-09-23 00:00:00.000,0.752,0.752,,,,
"VNQ",2015-12-23 00:00:00.000,1.098,1.098,,,,
"VNQ",2016-03-21 00:00:00.000,0.919,0.919,,,,
