Device Name,Device IP Addresses,Software ID,SIU PK,Software Name,Software Component Name,Related App Comp,Software Alias,Software Version,File Version,Installation Date,Installation Path,Device ID,Allowed License Count,Discovered License Count,License Consumption,Software Type
"WIN-JH5OC6VCC8C","10.10.0.13","28978","298743","KB3054169","","","","KB3054169","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","31308","298934","KB3148851","","","","KB3148851","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28964","298725","KB3038002","","","","KB3038002","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28998","298804","KB3091297","","","","KB3091297","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28979","298744","KB3054203","","","","KB3054203","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28981","298746","KB3054464","","","","KB3054464","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28982","298747","KB3055323","","","","KB3055323","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28955","298713","KB3024751","","","","KB3024751","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29021","298906","KB3139164","","","","KB3139164","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29024","298914","KB3140219","","","","KB3140219","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28986","298753","KB3060793","","","","KB3060793","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29181","298784","KB3082089","","","","KB3082089","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29018","298894","KB3134815","","","","KB3134815","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29012","298868","KB3123245","","","","KB3123245","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28969","298732","KB3045634","","","","KB3045634","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29020","298902","KB3138602","","","","KB3138602","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29019","298900","KB3137728","","","","KB3137728","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28988","298756","KB3063843","","","","KB3063843","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29037","298964","KB3172614","","","","KB3172614","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29039","298968","KB3173424","","","","KB3173424","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28957","298717","KB3030947","","","","KB3030947","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28960","298720","KB3033446","","","","KB3033446","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29010","298853","KB3115224","","","","KB3115224","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29016","298885","KB3133690","","","","KB3133690","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29011","298857","KB3121261","","","","KB3121261","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29026","298920","KB3145384","","","","KB3145384","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28973","298736","KB3045755","","","","KB3045755","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28971","298734","KB3045717","","","","KB3045717","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","28972","298735","KB3045719","","","","KB3045719","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29027","298922","KB3145432","","","","KB3145432","",,"","13291",,10,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","29025","298916","KB3140234","","","","KB3140234","",,"","13291",,10,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","31308","297482","KB3148851","","","","KB3148851","",,"","13293",,10,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","31275","297428","KB3068708","","","","KB3068708","",,"","13293",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29020","299770","KB3138602","","","","KB3138602","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28980","299713","KB3054256","","","","KB3054256","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29024","299774","KB3140219","","","","KB3140219","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29021","299771","KB3139164","","","","KB3139164","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29013","299761","KB3126434","","","","KB3126434","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29025","299775","KB3140234","","","","KB3140234","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28993","299729","KB3078405","","","","KB3078405","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28990","299725","KB3074228","","","","KB3074228","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28986","299720","KB3060793","","","","KB3060793","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29016","299766","KB3133690","","","","KB3133690","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29011","299757","KB3121261","","","","KB3121261","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29017","299767","KB3134179","","","","KB3134179","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29026","299776","KB3145384","","","","KB3145384","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28999","299742","KB3094486","","","","KB3094486","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28971","299703","KB3045717","","","","KB3045717","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28955","299687","KB3024751","","","","KB3024751","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28997","299738","KB3087137","","","","KB3087137","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29019","299769","KB3137728","","","","KB3137728","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28956","299688","KB3024755","","","","KB3024755","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29033","299784","KB3156059","","","","KB3156059","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29004","299750","KB3103616","","","","KB3103616","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29181","299733","KB3082089","","","","KB3082089","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28951","299679","KB3013791","","","","KB3013791","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28982","299715","KB3055323","","","","KB3055323","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28962","299694","KB3036612","","","","KB3036612","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29010","299756","KB3115224","","","","KB3115224","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28979","299712","KB3054203","","","","KB3054203","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29005","299751","KB3103696","","","","KB3103696","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29041","299794","KB3178539","","","","KB3178539","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29008","299754","KB3109976","","","","KB3109976","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28969","299701","KB3045634","","","","KB3045634","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29000","299743","KB3095701","","","","KB3095701","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28950","299677","KB3013172","","","","KB3013172","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28977","299709","KB3046737","","","","KB3046737","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28988","299722","KB3063843","","","","KB3063843","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28972","299704","KB3045719","","","","KB3045719","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28964","299697","KB3038002","","","","KB3038002","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29002","299746","KB3099834","","","","KB3099834","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29030","299780","KB3146751","","","","KB3146751","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29018","299768","KB3134815","","","","KB3134815","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29012","299759","KB3123245","","","","KB3123245","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28981","299714","KB3054464","","","","KB3054464","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28998","299739","KB3091297","","","","KB3091297","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28960","299692","KB3033446","","","","KB3033446","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28973","299705","KB3045755","","","","KB3045755","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29027","299777","KB3145432","","","","KB3145432","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29042","299795","KB3179574","","","","KB3179574","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29039","299792","KB3173424","","","","KB3173424","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29037","299790","KB3172614","","","","KB3172614","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29003","299747","KB3100473","","","","KB3100473","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28978","299711","KB3054169","","","","KB3054169","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","28957","299691","KB3030947","","","","KB3030947","",,"","6234",,10,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","29006","299752","KB3103709","","","","KB3103709","",,"","6234",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28926","287928","KB2977629","","","","KB2977629","",,"","14469",,57,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28890","287902","KB2931358","","","","KB2931358","",,"","14469",,57,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28894","287904","KB2933826","","","","KB2933826","",,"","14469",,57,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28916","287920","KB2971850","","","","KB2971850","",,"","14469",,57,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28888","287900","KB2928120","","","","KB2928120","",,"","14469",,57,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28882","287889","KB2959936","","","","KB2959936","",,"","14469",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28890","288069","KB2931358","","","","KB2931358","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28916","288090","KB2971850","","","","KB2971850","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28882","288061","KB2959936","","","","KB2959936","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28894","288072","KB2933826","","","","KB2933826","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28888","288067","KB2928120","","","","KB2928120","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28906","288082","KB2961072","","","","KB2961072","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28934","288105","KB2998527","","","","KB2998527","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28926","288098","KB2977629","","","","KB2977629","",,"","14139",,57,,"unmanaged"
"oracle-90115","10.90.11.5","28892","288070","KB2931366","","","","KB2931366","",,"","14139",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28882","287887","KB2959936","","","","KB2959936","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28888","287893","KB2928120","","","","KB2928120","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28934","287937","KB2998527","","","","KB2998527","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28890","287895","KB2931358","","","","KB2931358","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28894","287899","KB2933826","","","","KB2933826","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28916","287921","KB2971850","","","","KB2971850","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28906","287911","KB2961072","","","","KB2961072","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28892","287897","KB2931366","","","","KB2931366","",,"","14135",,57,,"unmanaged"
"oracle-90116","10.90.11.6","28926","287930","KB2977629","","","","KB2977629","",,"","14135",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28916","288008","KB2971850","","","","KB2971850","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28888","287985","KB2928120","","","","KB2928120","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28890","287987","KB2931358","","","","KB2931358","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28882","287978","KB2959936","","","","KB2959936","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28926","288016","KB2977629","","","","KB2977629","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28906","288000","KB2961072","","","","KB2961072","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28894","287990","KB2933826","","","","KB2933826","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28892","287988","KB2931366","","","","KB2931366","",,"","14137",,57,,"unmanaged"
"oracle-90117","10.90.11.7","28934","288023","KB2998527","","","","KB2998527","",,"","14137",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28894","288679","KB2933826","","","","KB2933826","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28882","288665","KB2959936","","","","KB2959936","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28892","288677","KB2931366","","","","KB2931366","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28890","288675","KB2931358","","","","KB2931358","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28926","288711","KB2977629","","","","KB2977629","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28934","288719","KB2998527","","","","KB2998527","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28888","288673","KB2928120","","","","KB2928120","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28906","288691","KB2961072","","","","KB2961072","",,"","10460",,57,,"unmanaged"
"qa-qds-90-10-24","10.90.10.24","28916","288701","KB2971850","","","","KB2971850","",,"","10460",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28890","289536","KB2931358","","","","KB2931358","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28882","289531","KB2959936","","","","KB2959936","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28894","289538","KB2933826","","","","KB2933826","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28926","289557","KB2977629","","","","KB2977629","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28906","289544","KB2961072","","","","KB2961072","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28916","289549","KB2971850","","","","KB2971850","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28892","289537","KB2931366","","","","KB2931366","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28888","289535","KB2928120","","","","KB2928120","",,"","10431",,57,,"unmanaged"
"qa-wds-90-10-21","10.90.10.21","28934","289566","KB2998527","","","","KB2998527","",,"","10431",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28906","289855","KB2961072","","","","KB2961072","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28882","289838","KB2959936","","","","KB2959936","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28890","289845","KB2931358","","","","KB2931358","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28892","289846","KB2931366","","","","KB2931366","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28894","289847","KB2933826","","","","KB2933826","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28916","289860","KB2971850","","","","KB2971850","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28888","289843","KB2928120","","","","KB2928120","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28926","287847","KB2977629","","","","KB2977629","",,"","14133",,57,,"unmanaged"
"qa-wds-90114","10.90.11.4","28934","289865","KB2998527","","","","KB2998527","",,"","14133",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28892","288481","KB2931366","","","","KB2931366","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28906","288488","KB2961072","","","","KB2961072","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28916","288493","KB2971850","","","","KB2971850","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28890","288480","KB2931358","","","","KB2931358","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28882","288475","KB2959936","","","","KB2959936","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28894","288482","KB2933826","","","","KB2933826","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28934","288502","KB2998527","","","","KB2998527","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28926","288498","KB2977629","","","","KB2977629","",,"","10454",,57,,"unmanaged"
"qa-wds-90-3-26","10.90.3.26","28888","288479","KB2928120","","","","KB2928120","",,"","10454",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28892","289374","KB2931366","","","","KB2931366","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28906","289386","KB2961072","","","","KB2961072","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28934","289403","KB2998527","","","","KB2998527","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28890","289373","KB2931358","","","","KB2931358","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28894","289376","KB2933826","","","","KB2933826","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28916","289394","KB2971850","","","","KB2971850","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28926","289399","KB2977629","","","","KB2977629","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28882","289364","KB2959936","","","","KB2959936","",,"","10430",,57,,"unmanaged"
"qa-wds-90415","10.90.4.15","28888","289371","KB2928120","","","","KB2928120","",,"","10430",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28916","288427","KB2971850","","","","KB2971850","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28894","288416","KB2933826","","","","KB2933826","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28906","288422","KB2961072","","","","KB2961072","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28926","288432","KB2977629","","","","KB2977629","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28890","288414","KB2931358","","","","KB2931358","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28888","288413","KB2928120","","","","KB2928120","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28882","288409","KB2959936","","","","KB2959936","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28892","288415","KB2931366","","","","KB2931366","",,"","10449",,57,,"unmanaged"
"qa-wds-90-7-4","10.90.7.4","28934","288436","KB2998527","","","","KB2998527","",,"","10449",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28916","289583","KB2971850","","","","KB2971850","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28882","289554","KB2959936","","","","KB2959936","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28906","289578","KB2961072","","","","KB2961072","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28890","289565","KB2931358","","","","KB2931358","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28926","289588","KB2977629","","","","KB2977629","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28892","289567","KB2931366","","","","KB2931366","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28894","289568","KB2933826","","","","KB2933826","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28888","289564","KB2928120","","","","KB2928120","",,"","10459",,57,,"unmanaged"
"s10-win-90611","10.90.6.11","28934","289596","KB2998527","","","","KB2998527","",,"","10459",,57,,"unmanaged"
"w12-wjump-3-90","10.42.3.90","28892","322888","KB2931366","","","","KB2931366","",,"","13648",,57,,"unmanaged"
"wds-901114","10.90.11.14","28916","287842","KB2971850","","","","KB2971850","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28894","287831","KB2933826","","","","KB2933826","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28892","287830","KB2931366","","","","KB2931366","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28888","287828","KB2928120","","","","KB2928120","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28906","287837","KB2961072","","","","KB2961072","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28934","287851","KB2998527","","","","KB2998527","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28890","287829","KB2931358","","","","KB2931358","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28926","289854","KB2977629","","","","KB2977629","",,"","14140",,57,,"unmanaged"
"wds-901114","10.90.11.14","28882","287824","KB2959936","","","","KB2959936","",,"","14140",,57,,"unmanaged"
"wds-901120","10.90.11.20","28906","287868","KB2961072","","","","KB2961072","",,"","14134",,57,,"unmanaged"
"wds-901120","10.90.11.20","28890","287860","KB2931358","","","","KB2931358","",,"","14134",,57,,"unmanaged"
"wds-901120","10.90.11.20","28934","287882","KB2998527","","","","KB2998527","",,"","14134",,57,,"unmanaged"
"wds-901120","10.90.11.20","28926","287878","KB2977629","","","","KB2977629","",,"","14134",,57,,"unmanaged"
"wds-901120","10.90.11.20","28892","287861","KB2931366","","","","KB2931366","",,"","14134",,57,,"unmanaged"
"wds-901120","10.90.11.20","28916","287873","KB2971850","","","","KB2971850","",,"","14134",,57,,"unmanaged"
