nadb_customertype_risk,_ownerid_value,nadb_riskratingindicatorid,_nadb_indicatormethodology_value,_owningbusinessunit_value,_modifiedby_value,modifiedon,_createdby_value,timezoneruleversionnumber,versionnumber,_nadb_projecttype_risk_value,nadb_domain,_createdonbehalfby_value,_owninguser_value,nadb_numberid,_owningteam_value,statuscode,utcconversiontimezonecode,importsequencenumber,_modifiedonbehalfby_value,statecode,nadb_indicatorname,nadb_factortype,createdon,overriddencreatedon
,"c7205e36-d6ee-42c5-8733-e670621cd834","f99a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005655,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Top 10 Loans to Total Loans, net of allowances","",1,,103,"",0,"5.24",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","fb9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005656,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Top 10 Loans to Equity","",1,,103,"",0,"5.25",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","fd9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005657,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Coverage Index (""ICOR"") = Allowances for Loan and Lease Losses (""ALLL"") to Past Due Loans","",1,,103,"",0,"5.26",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","ff9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005658,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Delinquency Rate (""IMOR"") = (Delinquencies / Total Loans)","",1,,103,"",0,"5.27",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","019b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005659,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Contractual DSCR = Interest Revenue net of OPEX / Interest Expense","",1,,103,"",0,"5.28",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","039b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005660,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Interest Coverage = EBIT / Interest Expense","",1,,103,"",0,"5.29",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","059b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005661,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Level of Integration","",1,,103,"",0,"5.3",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","079b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005662,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Guaranty Type","",1,,103,"",0,"5.30",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","099b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005663,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Debt Service Reserve Fund","",1,,103,"",0,"5.31",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","0b9b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005664,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Residual Value using S.L. Depreciation vs. Total Loan Exposure","",1,,103,"",0,"5.32",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","0d9b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005665,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Full Compliance with Contractual Conditions and Covenants","",1,,103,"",0,"5.33",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","0f9b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005666,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Payment Experience with NADB","",1,,103,"",0,"5.34",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","119b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005667,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","History of Support","",1,,103,"",0,"5.4",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","139b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005668,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Performance and Prospects","",1,,103,"",0,"5.5",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","159b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005669,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Business and Economic Environment","",1,,103,"",0,"5.6",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","179b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005670,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Development of Financial Markets","",1,,103,"",0,"5.7",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","199b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005671,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Regulatory Environment","",1,,103,"",0,"5.8",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","1b9b30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005672,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Competitive Position","",1,,103,"",0,"5.9",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","1d9b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005673,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Senior Lien Debt Service Coverage (x)","",1,,103,"",0,"4.1",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","1f9b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005675,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Full compliance with main contractual conditions and covenants","",1,,103,"",0,"4.10",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","219b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005676,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Average Net Revenues to Average Debt Service [3Y] (x)","",1,,103,"",0,"4.2",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","239b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005677,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Days Cash on Hand","",1,,103,"",0,"4.3",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","259b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005678,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Debt to Operating Revenues (x)","",1,,103,"",0,"4.4",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","279b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005679,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Receivables turnover (days)","",1,,103,"",0,"4.5",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","299b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005680,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Free Cash to Depreciation (%)","",1,,103,"",0,"4.6",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","2b9b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005681,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Borrower or Bond Issuance is currently rated by any credit rating agencies within the last 12 months","",1,,103,"",0,"4.7",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","2d9b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005682,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Payment Experience with NADB","",1,,103,"",0,"4.8",,2020-02-21 15:49:24.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","2f9b30ab-c154-ea11-a813-000d3a4ed0f6","16c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:24.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005683,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834"," Financial structure includes a debt service reserve fund (currently funded)","",1,,103,"",0,"4.9",,2020-02-21 15:49:24.000,
