Date,Item,Sales
2016-10-31 00:00:00.000,"T",228
2017-11-12 00:00:00.000,"T",203
2017-11-04 00:00:00.000,"T",455
2017-12-18 00:00:00.000,"T",475
2017-01-15 00:00:00.000,"T",322
2018-02-12 00:00:00.000,"T",405
2018-05-11 00:00:00.000,"T",208
2018-08-19 00:00:00.000,"T",420
2017-07-31 00:00:00.000,"T",116
2016-12-25 00:00:00.000,"T",273
2015-11-14 00:00:00.000,"T",487
2017-08-18 00:00:00.000,"T",454
2016-09-16 00:00:00.000,"T",206
2017-11-02 00:00:00.000,"T",290
2017-11-19 00:00:00.000,"T",119
2015-10-19 00:00:00.000,"T",360
2015-07-09 00:00:00.000,"T",404
2015-01-16 00:00:00.000,"T",425
2018-02-05 00:00:00.000,"T",195
2018-06-28 00:00:00.000,"T",367
2017-05-23 00:00:00.000,"T",380
2015-10-28 00:00:00.000,"T",166
2015-06-26 00:00:00.000,"T",288
2016-01-11 00:00:00.000,"T",397
2017-12-15 00:00:00.000,"T",342
2015-07-24 00:00:00.000,"T",106
2015-06-21 00:00:00.000,"T",445
2015-05-01 00:00:00.000,"T",487
2017-10-22 00:00:00.000,"T",471
2017-04-26 00:00:00.000,"T",135
2017-01-07 00:00:00.000,"T",147
2015-09-06 00:00:00.000,"T",202
2017-07-10 00:00:00.000,"T",164
2018-09-08 00:00:00.000,"T",302
2016-02-18 00:00:00.000,"T",276
2015-09-18 00:00:00.000,"T",140
2015-12-27 00:00:00.000,"T",289
2016-01-29 00:00:00.000,"T",239
2017-08-29 00:00:00.000,"T",481
2019-02-05 00:00:00.000,"T",185
2015-12-21 00:00:00.000,"T",211
2016-02-14 00:00:00.000,"I",220
2017-11-01 00:00:00.000,"I",169
2018-10-05 00:00:00.000,"I",492
2018-10-30 00:00:00.000,"I",257
2017-05-11 00:00:00.000,"I",160
2015-06-03 00:00:00.000,"I",130
2015-03-12 00:00:00.000,"I",427
2018-10-18 00:00:00.000,"I",305
2016-11-11 00:00:00.000,"I",306
2017-12-07 00:00:00.000,"I",267
2015-01-22 00:00:00.000,"I",300
2015-03-24 00:00:00.000,"I",357
2016-03-04 00:00:00.000,"I",151
2017-10-10 00:00:00.000,"I",259
2017-04-12 00:00:00.000,"I",357
2017-10-23 00:00:00.000,"I",264
2015-06-17 00:00:00.000,"I",447
2017-07-25 00:00:00.000,"I",452
2016-05-01 00:00:00.000,"I",206
2018-07-25 00:00:00.000,"I",349
2016-06-07 00:00:00.000,"I",165
2017-08-29 00:00:00.000,"I",403
2015-04-12 00:00:00.000,"I",120
2019-01-31 00:00:00.000,"I",288
2015-11-15 00:00:00.000,"I",477
2016-05-10 00:00:00.000,"I",490
2015-10-22 00:00:00.000,"I",267
2015-07-12 00:00:00.000,"I",441
2019-03-12 00:00:00.000,"I",294
2016-04-04 00:00:00.000,"I",281
2017-12-15 00:00:00.000,"I",277
2016-02-24 00:00:00.000,"I",481
2018-09-10 00:00:00.000,"I",147
2018-04-25 00:00:00.000,"I",286
2016-01-30 00:00:00.000,"I",383
2015-04-23 00:00:00.000,"I",348
2018-09-20 00:00:00.000,"I",117
2018-04-21 00:00:00.000,"I",120
2017-09-07 00:00:00.000,"I",266
2017-10-10 00:00:00.000,"I",312
2016-01-12 00:00:00.000,"I",167
2018-12-28 00:00:00.000,"I",383
2015-04-22 00:00:00.000,"I",195
2018-02-22 00:00:00.000,"I",134
2015-10-15 00:00:00.000,"I",114
2015-09-26 00:00:00.000,"I",402
2015-11-20 00:00:00.000,"I",300
2018-04-05 00:00:00.000,"I",352
2015-12-10 00:00:00.000,"I",367
2015-11-23 00:00:00.000,"I",282
2018-06-14 00:00:00.000,"I",117
2015-05-05 00:00:00.000,"I",337
2015-02-23 00:00:00.000,"I",372
2017-08-25 00:00:00.000,"I",197
2017-12-22 00:00:00.000,"I",276
2015-09-13 00:00:00.000,"I",420
2015-01-29 00:00:00.000,"I",326
2018-04-07 00:00:00.000,"I",435
2015-11-19 00:00:00.000,"I",424
2016-03-17 00:00:00.000,"I",380
2019-03-15 00:00:00.000,"I",234
2015-08-19 00:00:00.000,"I",330
2018-03-22 00:00:00.000,"I",236
2018-09-24 00:00:00.000,"I",410
2017-07-24 00:00:00.000,"I",406
2016-09-11 00:00:00.000,"I",444
2017-09-21 00:00:00.000,"I",209
2018-11-11 00:00:00.000,"I",152
2016-03-01 00:00:00.000,"I",142
2016-04-13 00:00:00.000,"I",495
2017-08-04 00:00:00.000,"I",299
