CO_MUNICIPIO,CO_UF,DS_REGIAO,IN_NECESSIDADE_ESPECIAL,SIGLA_UF,NO_MUNICIPIO,REDE,NOTA_IDEB,UF,NM_MUNICIPIO,NUM_POPULACAO,CO_MUNICIPIO_IBGE,VL_RECEITA_REALIZADA,VL_RECEITA_ORCADA,VL_DOTACAO_ATUALIZADA_EDUCACAO,VL_DESPESA_EMPENHADA_EDUCACAO,VL_DESPESA_LIQUIDADA_EDUCACAO,VL_DESPESA_PAGA_EDUCACAO,VL_DESPESA_ORCADA_EDUCACAO,VL_DESPESA_PAG_ED_CID,VL_RECEITA_CID,DS_INFRA,PERC_INFRA,DS_FORMACAO_DOCENTE,PERC_FORMACAO_DOCENTE
3127057,31,"SUDESTE",0,"MG","Fronteira dos Vales","Pública",3.5,"MG","Fronteira dos Vales",4733,312705,12694453.35,17121500,3338953.15,3288953.15,3188953.15,2667123.81,0,563.52,2682.12,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3127057,31,"SUDESTE",0,"MG","Fronteira dos Vales","Pública",3.5,"MG","Fronteira dos Vales",4733,312705,12694453.35,17121500,3338953.15,3288953.15,3188953.15,2667123.81,0,563.52,2682.12,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3127057,31,"SUDESTE",0,"MG","Fronteira dos Vales","Pública",3.5,"MG","Fronteira dos Vales",4733,312705,12694453.35,17121500,3338953.15,3288953.15,3188953.15,2667123.81,0,563.52,2682.12,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134202,31,"SUDESTE",0,"MG","Ituiutaba","Pública",3.5,"MG","Ituiutaba",104526,313420,294667295.15,414160032,62552996.62,54795992.2,54637277.95,52362918.16,0,500.96,2819.08,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3135100,31,"SUDESTE",0,"MG","Janaúba","Pública",3.5,"MG","Janaúba",71653,313510,170543511.27,201768959,40735142.34,40734439.64,40679669.06,36090851.42,0,503.69,2380.13,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3126505,31,"SUDESTE",0,"MG","Francisco Badaró","Pública",3.9,"MG","Francisco Badaró",10557,312650,16978666.98,26604150,3378598.45,3035783.16,3035734.76,3028670.34,0,286.89,1608.29,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_AREA_VERDE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132602,31,"SUDESTE",0,"MG","Itamarati de Minas","Pública",3.9,"MG","Itamarati de Minas",4362,313260,13760405.05,14571768.6,3652051.3,3541751.57,3468116.01,3260686.82,0,747.52,3154.61,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_AREA_VERDE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_LABORATORIO_CIENCIAS",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3134103,31,"SUDESTE",0,"MG","Itueta","Pública",3.9,"MG","Itueta",6120,313410,16100392.16,19739500,4804505.56,4079708.44,3889180.66,3871880.41,0,632.66,2630.78,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3143203,31,"SUDESTE",0,"MG","Monte Santo de Minas","Pública",3.9,"MG","Monte Santo de Minas",21949,314320,43215398.92,49500000,14214424.67,13201369.73,13084123.94,12500279.72,0,569.51,1968.9,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165404,31,"SUDESTE",0,"MG","Sapucaí-Mirim","Pública",3.9,"MG","Sapucaí-Mirim",6850,316540,16569429.28,19950000,7243895.5,5812066.91,5811896.91,5811896.91,0,848.45,2418.89,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
