COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,COD_PART,VEND_COMP,NUM_DOC,GERENTE,TIPO_PAG,CFOP,QTD,VL_ITEM,VL_DESC_ITEM,VL_ICMS_ITEM,VL_ICMS_ST_ITEM,VL_IPI_ITEM,VL_PIS_ITEM,VL_COFINS_ITEM,VL_ISS_ITEM,VL_COM_VEN,VL_COM_GER,VL_COM_GUIA,VL_CUSTO_ITEM,STATUS,DT_PREV,GUIA_REPR,NUM_SERIE_ITEM,TABELA_PRECO,QTD_PED,OUTRAS_DESP,VL_TOTAL_SIMPLES,DESP_CARTAO,HORA_E_S,TIPO_PED,PRAZO_PAG,CENTRO_CUSTO,DT_CANCELAMENTO,OBS_MOVI,ESTAMPA,VALOR_TOTAL_PEDIDO,CHAVE_MOVI,CODOPER
"2",2020-03-28 00:00:00.000,"25","ÚNICA","ÚNICA","28","VEND2","2020032828","GER2","Dinheiro","5102",49,1225,35,0,0,0,0,0,0,24.5,6.125,122.5,612.5,"0","","REP4","","TABELA2",49,14,122.5,0,"1300","Pronta Entrega",60,"2","","","ÚNICA",1225,847,"Venda Terceiros"
"3",2020-03-12 00:00:00.000,"11","ÚNICA","ÚNICA","36","VEND2","2020031236","GER2","Dinheiro","5102",40,440,10,0,0,0,0,0,0,8.8,2.2,44,246.4,"0","","REP2","","TABELA1",40,5,44,0,"1200","Pronta Entrega",60,"3","","","ÚNICA",440,874,"Venda Terceiros"
"2",2020-03-12 00:00:00.000,"27","ÚNICA","ÚNICA","16","VEND1","2020031216","GER1","Dinheiro","5102",47,1269,19,0,0,0,0,0,0,25.38,6.345,126.9,723.33,"0","","REP1","","TABELA3",47,15,126.9,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",1269,876,"Venda Terceiros"
"1",2020-03-15 00:00:00.000,"15","ÚNICA","ÚNICA","20","VEND3","2020031520","GER2","Dinheiro","5102",42,630,6,0,0,0,0,0,0,12.6,3.15,63,403.2,"0","","REP1","","TABELA1",42,18,63,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",630,883,"Venda Terceiros"
"3",2018-04-21 00:00:00.000,"18","ÚNICA","ÚNICA","19","VEND3","2018042119","GER1","Dinheiro","5102",42,756,16,0,0,0,0,0,0,15.12,3.78,75.6,309.96,"0","","REP3","","TABELA2",42,4,75.6,0,"1200","Pronta Entrega",0,"3","","","ÚNICA",756,972,"Venda Terceiros"
"3",2018-04-17 00:00:00.000,"6","ÚNICA","ÚNICA","30","VEND1","2018041730","GER1","Dinheiro","5102",43,258,26,0,0,0,0,0,0,5.16,1.29,25.8,95.46,"0","","REP4","","TABELA2",43,3,25.8,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",258,976,"Venda Terceiros"
"1",2018-04-22 00:00:00.000,"4","ÚNICA","ÚNICA","20","VEND1","2018042220","GER2","Dinheiro","5102",48,192,5,0,0,0,0,0,0,3.84,0.96,19.2,97.92,"0","","REP3","","TABELA1",48,4,19.2,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",192,979,"Venda Terceiros"
"1",2018-04-09 00:00:00.000,"25","ÚNICA","ÚNICA","24","VEND2","2018040924","GER2","Dinheiro","5102",41,1025,35,0,0,0,0,0,0,20.5,5.125,102.5,615,"0","","REP4","","TABELA1",41,1,102.5,0,"1300","Pronta Entrega",15,"1","","","ÚNICA",1025,1001,"Venda Terceiros"
"2",2018-04-16 00:00:00.000,"12","ÚNICA","ÚNICA","38","VEND4","2018041638","GER1","Dinheiro","5102",49,588,8,0,0,0,0,0,0,11.76,2.94,58.8,335.16,"0","","REP4","","TABELA1",49,3,58.8,0,"1200","Pronta Entrega",60,"2","","","ÚNICA",588,1009,"Venda Terceiros"
"3",2018-04-16 00:00:00.000,"18","ÚNICA","ÚNICA","38","VEND4","2018041638","GER1","Dinheiro","5102",40,720,2,0,0,0,0,0,0,14.4,3.6,72,439.2,"0","","REP3","","TABELA1",40,9,72,0,"1300","Pronta Entrega",30,"3","","","ÚNICA",720,1017,"Venda Terceiros"
"1",2018-04-14 00:00:00.000,"15","ÚNICA","ÚNICA","14","VEND3","2018041414","GER1","Dinheiro","5102",49,735,10,0,0,0,0,0,0,14.7,3.675,73.5,463.05,"0","","REP3","","TABELA2",49,12,73.5,0,"1300","Pronta Entrega",0,"1","","","ÚNICA",735,1026,"Venda Terceiros"
"1",2019-04-15 00:00:00.000,"10","ÚNICA","ÚNICA","14","VEND1","2019041514","GER2","Dinheiro","5102",45,450,39,0,0,0,0,0,0,9,2.25,45,238.5,"0","","REP4","","TABELA3",45,20,45,0,"1200","Pronta Entrega",45,"1","","","ÚNICA",450,1089,"Venda Terceiros"
"3",2019-04-22 00:00:00.000,"12","ÚNICA","ÚNICA","16","VEND5","2019042216","GER2","Dinheiro","5102",49,588,6,0,0,0,0,0,0,11.76,2.94,58.8,258.72,"0","","REP2","","TABELA2",49,7,58.8,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",588,1102,"Venda Terceiros"
"1",2019-04-20 00:00:00.000,"13","ÚNICA","ÚNICA","36","VEND3","2019042036","GER1","Dinheiro","5102",47,611,37,0,0,0,0,0,0,12.22,3.055,61.1,293.28,"0","","REP4","","TABELA3",47,4,61.1,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",611,1105,"Venda Terceiros"
"3",2020-04-15 00:00:00.000,"9","ÚNICA","ÚNICA","20","VEND3","2020041520","GER2","Dinheiro","5102",49,441,38,0,0,0,0,0,0,8.82,2.205,44.1,224.91,"0","","REP1","","TABELA1",49,17,44.1,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",441,1134,"Venda Terceiros"
"2",2020-04-12 00:00:00.000,"10","ÚNICA","ÚNICA","25","VEND2","2020041225","GER1","Dinheiro","5102",49,490,23,0,0,0,0,0,0,9.8,2.45,49,333.2,"0","","REP1","","TABELA1",49,20,49,0,"1300","Pronta Entrega",30,"2","","","ÚNICA",490,1140,"Venda Terceiros"
"3",2018-05-22 00:00:00.000,"27","ÚNICA","ÚNICA","16","VEND5","2018052216","GER2","Dinheiro","5102",41,1107,16,0,0,0,0,0,0,22.14,5.535,110.7,464.94,"0","","REP3","","TABELA2",41,19,110.7,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",1107,1161,"Venda Terceiros"
"2",2018-05-23 00:00:00.000,"12","ÚNICA","ÚNICA","16","VEND4","2018052316","GER1","Dinheiro","5102",49,588,8,0,0,0,0,0,0,11.76,2.94,58.8,317.52,"0","","REP3","","TABELA2",49,14,58.8,0,"1200","Pronta Entrega",60,"2","","","ÚNICA",588,1169,"Venda Terceiros"
"3",2018-05-12 00:00:00.000,"28","ÚNICA","ÚNICA","25","VEND2","2018051225","GER1","Dinheiro","5102",48,1344,28,0,0,0,0,0,0,26.88,6.72,134.4,577.92,"0","","REP4","","TABELA1",48,12,134.4,0,"1300","Pronta Entrega",0,"3","","","ÚNICA",1344,1256,"Venda Terceiros"
"2",2018-05-01 00:00:00.000,"26","ÚNICA","ÚNICA","32","VEND1","2018050132","GER1","Dinheiro","5102",40,1040,19,0,0,0,0,0,0,20.8,5.2,104,322.4,"0","","REP2","","TABELA2",40,5,104,0,"1300","Pronta Entrega",15,"2","","","ÚNICA",1040,1273,"Venda Terceiros"
"2",2019-05-25 00:00:00.000,"20","ÚNICA","ÚNICA","25","VEND2","2019052525","GER1","Dinheiro","5102",46,920,10,0,0,0,0,0,0,18.4,4.6,92,303.6,"0","","REP1","","TABELA1",46,17,92,0,"1200","Pronta Entrega",30,"2","","","ÚNICA",920,1314,"Venda Terceiros"
"3",2019-05-26 00:00:00.000,"5","ÚNICA","ÚNICA","29","VEND4","2019052629","GER1","Dinheiro","5102",48,240,32,0,0,0,0,0,0,4.8,1.2,24,103.2,"0","","REP3","","TABELA1",48,20,24,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",240,1319,"Venda Terceiros"
"2",2019-05-28 00:00:00.000,"27","ÚNICA","ÚNICA","28","VEND2","2019052828","GER2","Dinheiro","5102",48,1296,22,0,0,0,0,0,0,25.92,6.48,129.6,531.36,"0","","REP1","","TABELA1",48,5,129.6,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1296,1338,"Venda Terceiros"
"1",2019-05-13 00:00:00.000,"28","ÚNICA","ÚNICA","16","VEND3","2019051316","GER2","Dinheiro","5102",40,1120,24,0,0,0,0,0,0,22.4,5.6,112,750.4,"0","","REP4","","TABELA3",40,16,112,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",1120,1354,"Venda Terceiros"
"1",2019-05-15 00:00:00.000,"24","ÚNICA","ÚNICA","14","VEND1","2019051514","GER2","Dinheiro","5102",48,1152,18,0,0,0,0,0,0,23.04,5.76,115.2,771.84,"0","","REP4","","TABELA2",48,2,115.2,0,"1200","Pronta Entrega",60,"1","","","ÚNICA",1152,1359,"Venda Terceiros"
"3",2018-06-25 00:00:00.000,"2","ÚNICA","ÚNICA","30","VEND4","2018062530","GER1","Dinheiro","5102",44,88,39,0,0,0,0,0,0,1.76,0.44,8.8,49.28,"0","","REP2","","TABELA3",44,4,8.8,0,"1300","Pronta Entrega",45,"3","","","ÚNICA",88,1406,"Venda Terceiros"
"3",2018-06-11 00:00:00.000,"25","ÚNICA","ÚNICA","12","VEND2","2018061112","GER2","Dinheiro","5102",49,1225,11,0,0,0,0,0,0,24.5,6.125,122.5,710.5,"0","","REP1","","TABELA1",49,8,122.5,0,"1200","Pronta Entrega",45,"3","","","ÚNICA",1225,1431,"Venda Terceiros"
"2",2018-06-13 00:00:00.000,"22","ÚNICA","ÚNICA","15","VEND4","2018061315","GER1","Dinheiro","5102",41,902,32,0,0,0,0,0,0,18.04,4.51,90.2,460.02,"0","","REP3","","TABELA2",41,2,90.2,0,"1200","Pronta Entrega",0,"2","","","ÚNICA",902,1432,"Venda Terceiros"
"2",2019-06-22 00:00:00.000,"21","ÚNICA","ÚNICA","14","VEND2","2019062214","GER1","Dinheiro","5102",47,987,2,0,0,0,0,0,0,19.74,4.935,98.7,542.85,"0","","REP4","","TABELA3",47,3,98.7,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",987,1465,"Venda Terceiros"
"1",2019-06-15 00:00:00.000,"2","ÚNICA","ÚNICA","20","VEND3","2019061520","GER2","Dinheiro","5102",49,98,30,0,0,0,0,0,0,1.96,0.49,9.8,46.06,"0","","REP2","","TABELA3",49,15,9.8,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",98,1504,"Venda Terceiros"
"1",2019-06-12 00:00:00.000,"18","ÚNICA","ÚNICA","25","VEND2","2019061225","GER2","Dinheiro","5102",40,720,29,0,0,0,0,0,0,14.4,3.6,72,288,"0","","REP1","","TABELA1",40,12,72,0,"1300","Pronta Entrega",60,"1","","","ÚNICA",720,1509,"Venda Terceiros"
"1",2018-07-20 00:00:00.000,"10","ÚNICA","ÚNICA","36","VEND3","2018072036","GER2","Dinheiro","5102",45,450,40,0,0,0,0,0,0,9,2.25,45,193.5,"0","","REP3","","TABELA1",45,15,45,0,"1300","Pronta Entrega",30,"1","","","ÚNICA",450,1567,"Venda Terceiros"
"1",2018-07-30 00:00:00.000,"14","ÚNICA","ÚNICA","37","VEND4","2018073037","GER1","Dinheiro","5102",49,686,18,0,0,0,0,0,0,13.72,3.43,68.6,336.14,"0","","REP3","","TABELA2",49,18,68.6,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",686,1593,"Venda Terceiros"
"1",2018-07-07 00:00:00.000,"23","ÚNICA","ÚNICA","32","VEND4","2018070732","GER2","Dinheiro","5102",40,920,28,0,0,0,0,0,0,18.4,4.6,92,441.6,"0","","REP3","","TABELA3",40,8,92,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",920,1636,"Venda Terceiros"
"3",2018-07-04 00:00:00.000,"22","ÚNICA","ÚNICA","37","VEND5","2018070437","GER1","Dinheiro","5102",49,1078,31,0,0,0,0,0,0,21.56,5.39,107.8,733.04,"0","","REP1","","TABELA2",49,8,107.8,0,"1200","Pronta Entrega",45,"3","","","ÚNICA",1078,1642,"Venda Terceiros"
"3",2018-07-12 00:00:00.000,"17","ÚNICA","ÚNICA","25","VEND2","2018071225","GER2","Dinheiro","5102",40,680,29,0,0,0,0,0,0,13.6,3.4,68,326.4,"0","","REP3","","TABELA3",40,10,68,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",680,1645,"Venda Terceiros"
"3",2019-07-27 00:00:00.000,"21","ÚNICA","ÚNICA","20","VEND4","2019072720","GER1","Dinheiro","5102",47,987,25,0,0,0,0,0,0,19.74,4.935,98.7,315.84,"0","","REP1","","TABELA1",47,0,98.7,0,"1200","Pronta Entrega",0,"3","","","ÚNICA",987,1696,"Venda Terceiros"
"3",2019-07-23 00:00:00.000,"4","ÚNICA","ÚNICA","16","VEND4","2019072316","GER1","Dinheiro","5102",40,160,0,0,0,0,0,0,0,3.2,0.8,16,89.6,"0","","REP1","","TABELA2",40,12,16,0,"1300","Pronta Entrega",0,"3","","","ÚNICA",160,1705,"Venda Terceiros"
"2",2019-07-30 00:00:00.000,"25","ÚNICA","ÚNICA","37","VEND4","2019073037","GER1","Dinheiro","5102",42,1050,30,0,0,0,0,0,0,21,5.25,105,735,"0","","REP4","","TABELA3",42,13,105,0,"1300","Pronta Entrega",60,"2","","","ÚNICA",1050,1712,"Venda Terceiros"
"3",2019-07-29 00:00:00.000,"12","ÚNICA","ÚNICA","34","VEND3","2019072934","GER2","Dinheiro","5102",43,516,8,0,0,0,0,0,0,10.32,2.58,51.6,263.16,"0","","REP1","","TABELA1",43,15,51.6,0,"1200","Pronta Entrega",0,"3","","","ÚNICA",516,1715,"Venda Terceiros"
"1",2019-07-22 00:00:00.000,"8","ÚNICA","ÚNICA","16","VEND5","2019072216","GER2","Dinheiro","5102",44,352,32,0,0,0,0,0,0,7.04,1.76,35.2,112.64,"0","","REP4","","TABELA1",44,13,35.2,0,"1200","Pronta Entrega",45,"1","","","ÚNICA",352,1736,"Venda Terceiros"
"2",2019-07-22 00:00:00.000,"19","ÚNICA","ÚNICA","30","VEND3","2019072230","GER2","Dinheiro","5102",40,760,21,0,0,0,0,0,0,15.2,3.8,76,250.8,"0","","REP2","","TABELA2",40,19,76,0,"1300","Pronta Entrega",60,"2","","","ÚNICA",760,1755,"Venda Terceiros"
"3",2018-08-25 00:00:00.000,"7","ÚNICA","ÚNICA","25","VEND2","2018082525","GER1","Dinheiro","5102",47,329,10,0,0,0,0,0,0,6.58,1.645,32.9,105.28,"0","","REP1","","TABELA1",47,1,32.9,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",329,1790,"Venda Terceiros"
"1",2018-08-22 00:00:00.000,"17","ÚNICA","ÚNICA","16","VEND5","2018082216","GER1","Dinheiro","5102",47,799,32,0,0,0,0,0,0,15.98,3.995,79.9,287.64,"0","","REP2","","TABELA1",47,2,79.9,0,"1300","Pronta Entrega",15,"1","","","ÚNICA",799,1791,"Venda Terceiros"
"1",2018-08-28 00:00:00.000,"11","ÚNICA","ÚNICA","28","VEND2","2018082828","GER2","Dinheiro","5102",47,517,4,0,0,0,0,0,0,10.34,2.585,51.7,180.95,"0","","REP3","","TABELA1",47,16,51.7,0,"1300","Pronta Entrega",15,"1","","","ÚNICA",517,1822,"Venda Terceiros"
"2",2018-08-26 00:00:00.000,"21","ÚNICA","ÚNICA","29","VEND4","2018082629","GER1","Dinheiro","5102",49,1029,11,0,0,0,0,0,0,20.58,5.145,102.9,545.37,"0","","REP4","","TABELA2",49,14,102.9,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1029,1839,"Venda Terceiros"
"2",2018-08-27 00:00:00.000,"27","ÚNICA","ÚNICA","20","VEND4","2018082720","GER1","Dinheiro","5102",41,1107,24,0,0,0,0,0,0,22.14,5.535,110.7,564.57,"0","","REP1","","TABELA3",41,3,110.7,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1107,1849,"Venda Terceiros"
"3",2018-08-05 00:00:00.000,"24","ÚNICA","ÚNICA","40","VEND3","2018080540","GER1","Dinheiro","5102",46,1104,5,0,0,0,0,0,0,22.08,5.52,110.4,772.8,"0","","REP3","","TABELA2",46,2,110.4,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",1104,1864,"Venda Terceiros"
"1",2018-08-06 00:00:00.000,"11","ÚNICA","ÚNICA","18","VEND1","2018080618","GER1","Dinheiro","5102",44,484,33,0,0,0,0,0,0,9.68,2.42,48.4,232.32,"0","","REP1","","TABELA1",44,12,48.4,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",484,1865,"Venda Terceiros"
"1",2018-08-01 00:00:00.000,"12","ÚNICA","ÚNICA","26","VEND5","2018080126","GER2","Dinheiro","5102",40,480,8,0,0,0,0,0,0,9.6,2.4,48,259.2,"0","","REP3","","TABELA1",40,0,48,0,"1200","Pronta Entrega",0,"1","","","ÚNICA",480,1870,"Venda Terceiros"
"3",2018-08-05 00:00:00.000,"24","ÚNICA","ÚNICA","40","VEND3","2018080540","GER1","Dinheiro","5102",43,1032,26,0,0,0,0,0,0,20.64,5.16,103.2,361.2,"0","","REP2","","TABELA1",43,4,103.2,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",1032,1877,"Venda Terceiros"
"3",2019-08-28 00:00:00.000,"22","ÚNICA","ÚNICA","28","VEND2","2019082828","GER2","Dinheiro","5102",41,902,21,0,0,0,0,0,0,18.04,4.51,90.2,451,"0","","REP3","","TABELA1",41,7,90.2,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",902,1965,"Venda Terceiros"
"3",2019-08-22 00:00:00.000,"25","ÚNICA","ÚNICA","30","VEND3","2019082230","GER1","Dinheiro","5102",48,1200,9,0,0,0,0,0,0,24,6,120,384,"0","","REP2","","TABELA3",48,9,120,0,"1200","Pronta Entrega",60,"3","","","ÚNICA",1200,1992,"Venda Terceiros"
"2",2019-08-22 00:00:00.000,"17","ÚNICA","ÚNICA","16","VEND5","2019082216","GER1","Dinheiro","5102",45,765,25,0,0,0,0,0,0,15.3,3.825,76.5,298.35,"0","","REP3","","TABELA2",45,11,76.5,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",765,1997,"Venda Terceiros"
"2",2018-09-24 00:00:00.000,"13","ÚNICA","ÚNICA","23","VEND1","2018092423","GER2","Dinheiro","5102",43,559,0,0,0,0,0,0,0,11.18,2.795,55.9,307.45,"0","","REP1","","TABELA3",43,0,55.9,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",559,2042,"Venda Terceiros"
"2",2018-09-29 00:00:00.000,"14","ÚNICA","ÚNICA","34","VEND3","2018092934","GER1","Dinheiro","5102",46,644,11,0,0,0,0,0,0,12.88,3.22,64.4,367.08,"0","","REP2","","TABELA1",46,17,64.4,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",644,2051,"Venda Terceiros"
"2",2018-09-13 00:00:00.000,"18","ÚNICA","ÚNICA","16","VEND3","2018091316","GER1","Dinheiro","5102",42,756,6,0,0,0,0,0,0,15.12,3.78,75.6,226.8,"0","","REP1","","TABELA3",42,11,75.6,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",756,2083,"Venda Terceiros"
"2",2018-09-15 00:00:00.000,"7","ÚNICA","ÚNICA","14","VEND1","2018091514","GER2","Dinheiro","5102",49,343,13,0,0,0,0,0,0,6.86,1.715,34.3,109.76,"0","","REP3","","TABELA2",49,10,34.3,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",343,2084,"Venda Terceiros"
"1",2018-09-22 00:00:00.000,"1","ÚNICA","ÚNICA","30","VEND3","2018092230","GER1","Dinheiro","5102",48,48,32,0,0,0,0,0,0,0.96,0.24,4.8,31.2,"0","","REP4","","TABELA1",48,13,4.8,0,"1300","Pronta Entrega",60,"1","","","ÚNICA",48,2089,"Venda Terceiros"
"1",2018-09-12 00:00:00.000,"14","ÚNICA","ÚNICA","16","VEND1","2018091216","GER1","Dinheiro","5102",48,672,25,0,0,0,0,0,0,13.44,3.36,67.2,302.4,"0","","REP3","","TABELA3",48,9,67.2,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",672,2095,"Venda Terceiros"
"2",2019-09-27 00:00:00.000,"19","ÚNICA","ÚNICA","20","VEND4","2019092720","GER1","Dinheiro","5102",47,893,29,0,0,0,0,0,0,17.86,4.465,89.3,276.83,"0","","REP4","","TABELA3",47,6,89.3,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",893,2123,"Venda Terceiros"
"1",2019-09-22 00:00:00.000,"8","ÚNICA","ÚNICA","14","VEND2","2019092214","GER1","Dinheiro","5102",41,328,27,0,0,0,0,0,0,6.56,1.64,32.8,101.68,"0","","REP1","","TABELA3",41,2,32.8,0,"1200","Pronta Entrega",60,"1","","","ÚNICA",328,2129,"Venda Terceiros"
"1",2019-09-22 00:00:00.000,"13","ÚNICA","ÚNICA","30","VEND2","2019092230","GER2","Dinheiro","5102",40,520,22,0,0,0,0,0,0,10.4,2.6,52,338,"0","","REP3","","TABELA3",40,13,52,0,"1300","Pronta Entrega",15,"1","","","ÚNICA",520,2132,"Venda Terceiros"
"3",2019-09-13 00:00:00.000,"5","ÚNICA","ÚNICA","16","VEND3","2019091316","GER1","Dinheiro","5102",49,245,35,0,0,0,0,0,0,4.9,1.225,24.5,122.5,"0","","REP1","","TABELA3",49,20,24.5,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",245,2178,"Venda Terceiros"
"2",2018-10-15 00:00:00.000,"26","ÚNICA","ÚNICA","20","VEND3","2018101520","GER2","Dinheiro","5102",44,1144,32,0,0,0,0,0,0,22.88,5.72,114.4,800.8,"0","","REP3","","TABELA1",44,3,114.4,0,"1200","Pronta Entrega",0,"2","","","ÚNICA",1144,2266,"Venda Terceiros"
"2",2018-10-13 00:00:00.000,"2","ÚNICA","ÚNICA","16","VEND3","2018101316","GER2","Dinheiro","5102",43,86,37,0,0,0,0,0,0,1.72,0.43,8.6,49.02,"0","","REP1","","TABELA2",43,15,8.6,0,"1300","Pronta Entrega",0,"2","","","ÚNICA",86,2268,"Venda Terceiros"
"2",2019-10-22 00:00:00.000,"12","ÚNICA","ÚNICA","16","VEND5","2019102216","GER1","Dinheiro","5102",49,588,10,0,0,0,0,0,0,11.76,2.94,58.8,346.92,"0","","REP4","","TABELA3",49,4,58.8,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",588,2319,"Venda Terceiros"
"2",2019-10-27 00:00:00.000,"21","ÚNICA","ÚNICA","20","VEND4","2019102720","GER1","Dinheiro","5102",44,924,31,0,0,0,0,0,0,18.48,4.62,92.4,619.08,"0","","REP4","","TABELA2",44,1,92.4,0,"1200","Pronta Entrega",60,"2","","","ÚNICA",924,2339,"Venda Terceiros"
"2",2019-10-20 00:00:00.000,"12","ÚNICA","ÚNICA","36","VEND3","2019102036","GER2","Dinheiro","5102",42,504,2,0,0,0,0,0,0,10.08,2.52,50.4,352.8,"0","","REP3","","TABELA1",42,17,50.4,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",504,2365,"Venda Terceiros"
"1",2018-11-27 00:00:00.000,"9","ÚNICA","ÚNICA","20","VEND4","2018112720","GER1","Dinheiro","5102",42,378,11,0,0,0,0,0,0,7.56,1.89,37.8,154.98,"0","","REP3","","TABELA2",42,12,37.8,0,"1300","Pronta Entrega",0,"1","","","ÚNICA",378,2394,"Venda Terceiros"
"1",2018-11-30 00:00:00.000,"2","ÚNICA","ÚNICA","37","VEND4","2018113037","GER1","Dinheiro","5102",44,88,18,0,0,0,0,0,0,1.76,0.44,8.8,51.04,"0","","REP4","","TABELA3",44,19,8.8,0,"1200","Pronta Entrega",60,"1","","","ÚNICA",88,2410,"Venda Terceiros"
"3",2018-11-29 00:00:00.000,"6","ÚNICA","ÚNICA","34","VEND3","2018112934","GER1","Dinheiro","5102",46,276,11,0,0,0,0,0,0,5.52,1.38,27.6,157.32,"0","","REP1","","TABELA1",46,11,27.6,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",276,2419,"Venda Terceiros"
"3",2018-11-15 00:00:00.000,"2","ÚNICA","ÚNICA","14","VEND1","2018111514","GER2","Dinheiro","5102",49,98,39,0,0,0,0,0,0,1.96,0.49,9.8,35.28,"0","","REP1","","TABELA1",49,4,9.8,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",98,2445,"Venda Terceiros"
"1",2019-11-26 00:00:00.000,"13","ÚNICA","ÚNICA","29","VEND4","2019112629","GER1","Dinheiro","5102",41,533,33,0,0,0,0,0,0,10.66,2.665,53.3,223.86,"0","","REP3","","TABELA2",41,6,53.3,0,"1200","Pronta Entrega",0,"1","","","ÚNICA",533,2498,"Venda Terceiros"
"3",2019-11-15 00:00:00.000,"2","ÚNICA","ÚNICA","20","VEND3","2019111520","GER1","Dinheiro","5102",47,94,38,0,0,0,0,0,0,1.88,0.47,9.4,39.48,"0","","REP2","","TABELA3",47,15,9.4,0,"1200","Pronta Entrega",45,"3","","","ÚNICA",94,2530,"Venda Terceiros"
"1",2019-11-13 00:00:00.000,"1","ÚNICA","ÚNICA","16","VEND3","2019111316","GER2","Dinheiro","5102",46,46,39,0,0,0,0,0,0,0.92,0.23,4.6,26.22,"0","","REP1","","TABELA1",46,2,4.6,0,"1200","Pronta Entrega",30,"1","","","ÚNICA",46,2531,"Venda Terceiros"
"3",2018-12-27 00:00:00.000,"16","ÚNICA","ÚNICA","20","VEND4","2018122720","GER1","Dinheiro","5102",49,784,2,0,0,0,0,0,0,15.68,3.92,78.4,376.32,"0","","REP3","","TABELA1",49,13,78.4,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",784,2573,"Venda Terceiros"
"1",2018-12-29 00:00:00.000,"3","ÚNICA","ÚNICA","14","VEND2","2018122914","GER2","Dinheiro","5102",45,135,10,0,0,0,0,0,0,2.7,0.675,13.5,60.75,"0","","REP1","","TABELA1",45,12,13.5,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",135,2605,"Venda Terceiros"
"2",2018-12-20 00:00:00.000,"27","ÚNICA","ÚNICA","36","VEND3","2018122036","GER1","Dinheiro","5102",47,1269,37,0,0,0,0,0,0,25.38,6.345,126.9,469.53,"0","","REP4","","TABELA2",47,13,126.9,0,"1300","Pronta Entrega",0,"2","","","ÚNICA",1269,2640,"Venda Terceiros"
"1",2019-12-27 00:00:00.000,"7","ÚNICA","ÚNICA","20","VEND4","2019122720","GER1","Dinheiro","5102",44,308,21,0,0,0,0,0,0,6.16,1.54,30.8,104.72,"0","","REP4","","TABELA2",44,9,30.8,0,"1300","Pronta Entrega",30,"1","","","ÚNICA",308,2697,"Venda Terceiros"
"2",2019-12-22 00:00:00.000,"23","ÚNICA","ÚNICA","30","VEND3","2019122230","GER1","Dinheiro","5102",47,1081,31,0,0,0,0,0,0,21.62,5.405,108.1,670.22,"0","","REP1","","TABELA1",47,2,108.1,0,"1300","Pronta Entrega",30,"2","","","ÚNICA",1081,2699,"Venda Terceiros"
"2",2019-12-15 00:00:00.000,"17","ÚNICA","ÚNICA","20","VEND3","2019121520","GER2","Dinheiro","5102",41,697,3,0,0,0,0,0,0,13.94,3.485,69.7,362.44,"0","","REP4","","TABELA1",41,8,69.7,0,"1200","Pronta Entrega",0,"2","","","ÚNICA",697,2702,"Venda Terceiros"
"3",2019-12-12 00:00:00.000,"27","ÚNICA","ÚNICA","25","VEND2","2019121225","GER1","Dinheiro","5102",48,1296,0,0,0,0,0,0,0,25.92,6.48,129.6,388.8,"0","","REP4","","TABELA3",48,14,129.6,0,"1300","Pronta Entrega",45,"3","","","ÚNICA",1296,2714,"Venda Terceiros"
