COD_FILIAL,NUM_TIT,COD_PART,COD_CONTA,NUM_DOC,VEND_COMP,TIPO_PAG,DT_COMPETENCIA,NUM_PARC,DT_EMISSAO,DT_VENCIMENTO,DT_E_S,AG_CONTA,RECEBER_PAGAR,CENTRO_CUSTO,VL_ACRESCIMO,VL_DESCONTO,STATUS,VL_FINANCEIRO,OBS,FORNECEDOR_FIN,RENOGOCIADO,CHAVE_FINANCEIRO,GRUPO_ATI,CLASSIFICACAO,REC_PAG,SITUACAO_TITULO,PRAZO_FINANCEIRO,ATRASO_FINANCEIRO
"3","2019062032","32","Tres","2019062032","VEND5","Cartao Credito",2019-06-22 00:00:00.000,"3",2019-06-20 00:00:00.000,2019-06-22 00:00:00.000,2019-06-25 00:00:00.000,"2222-999900","1","3",,,"0",-1969,"","MARCA1","",396,"ATI19","","PAGAR","QUITADO DIA",2,3
"1","2018071136","36","Aluguel","2018071136","VEND1","Boleto",2018-07-14 00:00:00.000,"8",2018-07-11 00:00:00.000,2018-07-14 00:00:00.000,2018-07-15 00:00:00.000,"2222-999900","1","1",,,"0",-1813,"","MARCA1","",400,"ATI15","","PAGAR","QUITADO DIA",3,1
"1","2018071130","30","Juros","2018071130","VEND1","Cartao Credito",2018-07-13 00:00:00.000,"7",2018-07-11 00:00:00.000,2018-07-13 00:00:00.000,2018-07-17 00:00:00.000,"2222-999900","1","1",,,"0",-1166,"","MARCA1","",402,"ATI45","","PAGAR","QUITADO DIA",2,4
"2","2018071515","15","Cinco","2018071515","VEND3","Cartao Debito",2018-07-19 00:00:00.000,"5",2018-07-15 00:00:00.000,2018-07-19 00:00:00.000,2018-07-23 00:00:00.000,"2222-999900","1","2",,,"0",-1293,"","MARCA1","",405,"ATI20","","PAGAR","QUITADO DIA",4,4
"1","201807161","1","Frete","201807161","VEND1","Cheque",2018-07-18 00:00:00.000,"6",2018-07-16 00:00:00.000,2018-07-18 00:00:00.000,2018-07-21 00:00:00.000,"2222-999900","1","1",,,"0",-1890,"","MARCA1","",408,"ATI44","","PAGAR","QUITADO DIA",2,3
"2","2018071619","19","Juros","2018071619","VEND5","Dinheiro",2018-07-18 00:00:00.000,"7",2018-07-16 00:00:00.000,2018-07-18 00:00:00.000,2018-07-18 00:00:00.000,"2222-999900","1","2",,,"0",-1098,"","MARCA1","",409,"ATI45","","PAGAR","QUITADO DIA",2,0
"2","2018071715","15","Juros","2018071715","VEND3","Cartao Credito",2018-07-21 00:00:00.000,"7",2018-07-17 00:00:00.000,2018-07-21 00:00:00.000,2018-07-24 00:00:00.000,"2222-999900","1","2",,,"0",-1375,"","MARCA1","",412,"ATI45","","PAGAR","QUITADO DIA",4,3
"3","2018071831","31","Juros","2018071831","VEND2","Dinheiro",2018-07-19 00:00:00.000,"7",2018-07-18 00:00:00.000,2018-07-19 00:00:00.000,2018-07-19 00:00:00.000,"2222-999900","1","3",,,"0",-1730,"","MARCA1","",416,"ATI45","","PAGAR","QUITADO DIA",1,0
"3","201907134","4","Cinco","201907134","VEND2","Dinheiro",2019-07-19 00:00:00.000,"5",2019-07-13 00:00:00.000,2019-07-19 00:00:00.000,2019-07-20 00:00:00.000,"2222-999900","1","3",,,"0",-1658,"","MARCA1","",427,"ATI20","","PAGAR","QUITADO DIA",6,1
"3","2019071533","33","Tres","2019071533","VEND4","Dinheiro",2019-07-21 00:00:00.000,"3",2019-07-15 00:00:00.000,2019-07-21 00:00:00.000,2019-07-21 00:00:00.000,"2222-999900","1","3",,,"0",-1299,"","MARCA1","",429,"ATI19","","PAGAR","QUITADO DIA",6,0
"2","201907167","7","Tres","201907167","VEND5","Dinheiro",2019-07-22 00:00:00.000,"3",2019-07-16 00:00:00.000,2019-07-22 00:00:00.000,2019-07-25 00:00:00.000,"2222-999900","1","2",,,"0",-1624,"","MARCA1","",433,"ATI19","","PAGAR","QUITADO DIA",6,3
"2","201907212","2","Aluguel","201907212","VEND2","Boleto",2019-07-22 00:00:00.000,"8",2019-07-21 00:00:00.000,2019-07-22 00:00:00.000,2019-07-25 00:00:00.000,"2222-999900","1","2",,,"0",-1248,"","MARCA1","",441,"ATI15","","PAGAR","QUITADO DIA",1,3
"2","201808101","1","Juros","201808101","VEND2","Dinheiro",2018-08-17 00:00:00.000,"7",2018-08-10 00:00:00.000,2018-08-17 00:00:00.000,2018-08-20 00:00:00.000,"2222-999900","1","2",,,"0",-1409,"","MARCA1","",444,"ATI45","","PAGAR","QUITADO DIA",7,3
"3","2018081138","38","Juros","2018081138","VEND1","Boleto",2018-08-16 00:00:00.000,"7",2018-08-11 00:00:00.000,2018-08-16 00:00:00.000,2018-08-18 00:00:00.000,"2222-999900","1","3",,,"0",-1094,"","MARCA1","",445,"ATI45","","PAGAR","QUITADO DIA",5,2
"1","2018081128","28","Juros","2018081128","VEND1","Cartao Credito",2018-08-14 00:00:00.000,"7",2018-08-11 00:00:00.000,2018-08-14 00:00:00.000,2018-08-17 00:00:00.000,"2222-999900","1","1",,,"0",-1675,"","MARCA1","",447,"ATI45","","PAGAR","QUITADO DIA",3,3
"2","2018081521","21","Cinco","2018081521","VEND3","Cartao Debito",2018-08-17 00:00:00.000,"5",2018-08-15 00:00:00.000,2018-08-17 00:00:00.000,2018-08-22 00:00:00.000,"2222-999900","1","2",,,"0",-1669,"","MARCA1","",453,"ATI20","","PAGAR","QUITADO DIA",2,5
"3","201808161","1","Tres","201808161","VEND5","Dinheiro",2018-08-17 00:00:00.000,"3",2018-08-16 00:00:00.000,2018-08-17 00:00:00.000,2018-08-17 00:00:00.000,"2222-999900","1","3",,,"0",-1011,"","MARCA1","",455,"ATI19","","PAGAR","QUITADO DIA",1,0
"1","2019081321","21","Frete","2019081321","VEND1","Cheque",2019-08-15 00:00:00.000,"6",2019-08-13 00:00:00.000,2019-08-15 00:00:00.000,2019-08-18 00:00:00.000,"2222-999900","1","1",,,"0",-1315,"","MARCA1","",474,"ATI44","","PAGAR","QUITADO DIA",2,3
"1","2019081519","19","Cinco","2019081519","VEND3","Cartao Debito",2019-08-16 00:00:00.000,"5",2019-08-15 00:00:00.000,2019-08-16 00:00:00.000,2019-08-16 00:00:00.000,"2222-999900","1","1",,,"0",-1001,"","MARCA1","",477,"ATI20","","PAGAR","QUITADO DIA",1,0
"1","2019081630","30","Aluguel","2019081630","VEND1","Cheque",2019-08-20 00:00:00.000,"8",2019-08-16 00:00:00.000,2019-08-20 00:00:00.000,2019-08-22 00:00:00.000,"2222-999900","1","1",,,"0",-1687,"","MARCA1","",481,"ATI15","","PAGAR","QUITADO DIA",4,2
"2","2018091039","39","Cinco","2018091039","VEND1","Boleto",2018-09-11 00:00:00.000,"5",2018-09-10 00:00:00.000,2018-09-11 00:00:00.000,2018-09-13 00:00:00.000,"2222-999900","1","2",,,"0",-1121,"","MARCA1","",489,"ATI20","","PAGAR","QUITADO DIA",1,2
"2","201809137","7","Tres","201809137","VEND2","Dinheiro",2018-09-17 00:00:00.000,"3",2018-09-13 00:00:00.000,2018-09-17 00:00:00.000,2018-09-20 00:00:00.000,"2222-999900","1","2",,,"0",-1454,"","MARCA1","",495,"ATI19","","PAGAR","QUITADO DIA",4,3
"2","201809153","3","Tres","201809153","VEND5","Dinheiro",2018-09-20 00:00:00.000,"3",2018-09-15 00:00:00.000,2018-09-20 00:00:00.000,2018-09-24 00:00:00.000,"2222-999900","1","2",,,"0",-1929,"","MARCA1","",497,"ATI19","","PAGAR","QUITADO DIA",5,4
"1","201809182","2","Cinco","201809182","VEND2","Dinheiro",2018-09-22 00:00:00.000,"5",2018-09-18 00:00:00.000,2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"2222-999900","1","1",,,"0",-1517,"","MARCA1","",503,"ATI20","","PAGAR","QUITADO DIA",4,0
"2","2019091014","14","Aluguel","2019091014","VEND1","Boleto",2019-09-14 00:00:00.000,"8",2019-09-10 00:00:00.000,2019-09-14 00:00:00.000,2019-09-14 00:00:00.000,"2222-999900","1","2",,,"0",-1743,"","MARCA1","",508,"ATI15","","PAGAR","QUITADO DIA",4,0
"2","2019091515","15","Cinco","2019091515","VEND3","Cartao Debito",2019-09-20 00:00:00.000,"5",2019-09-15 00:00:00.000,2019-09-20 00:00:00.000,2019-09-24 00:00:00.000,"2222-999900","1","2",,,"0",-1967,"","MARCA1","",517,"ATI20","","PAGAR","QUITADO DIA",5,4
"3","2019092010","10","Aluguel","2019092010","VEND5","Cartao Debito",2019-09-21 00:00:00.000,"8",2019-09-20 00:00:00.000,2019-09-21 00:00:00.000,2019-09-21 00:00:00.000,"2222-999900","1","3",,,"0",-1532,"","MARCA1","",527,"ATI15","","PAGAR","QUITADO DIA",1,0
"2","2018101025","25","Aluguel","2018101025","VEND1","Boleto",2018-10-19 00:00:00.000,"8",2018-10-10 00:00:00.000,2018-10-19 00:00:00.000,2018-10-21 00:00:00.000,"2222-999900","1","2",,,"0",-1694,"","MARCA1","",529,"ATI15","","PAGAR","QUITADO DIA",9,2
"1","2018101327","27","Juros","2018101327","VEND1","Cheque",2018-10-15 00:00:00.000,"7",2018-10-13 00:00:00.000,2018-10-15 00:00:00.000,2018-10-16 00:00:00.000,"2222-999900","1","1",,,"0",-1570,"","MARCA1","",536,"ATI45","","PAGAR","QUITADO DIA",2,1
"2","2018101518","18","Aluguel","2018101518","VEND3","Cartao Credito",2018-10-17 00:00:00.000,"8",2018-10-15 00:00:00.000,2018-10-17 00:00:00.000,2018-10-21 00:00:00.000,"2222-999900","1","2",,,"0",-1638,"","MARCA1","",540,"ATI15","","PAGAR","QUITADO DIA",2,4
"2","2018101630","30","Aluguel","2018101630","VEND5","Dinheiro",2018-10-19 00:00:00.000,"8",2018-10-16 00:00:00.000,2018-10-19 00:00:00.000,2018-10-21 00:00:00.000,"2222-999900","1","2",,,"0",-1684,"","MARCA1","",542,"ATI15","","PAGAR","QUITADO DIA",3,2
"2","2018101836","36","Tres","2018101836","VEND5","Boleto",2018-10-20 00:00:00.000,"3",2018-10-18 00:00:00.000,2018-10-20 00:00:00.000,2018-10-20 00:00:00.000,"2222-999900","1","2",,,"0",-1232,"","MARCA1","",548,"ATI19","","PAGAR","QUITADO DIA",2,0
"3","2018111519","19","Juros","2018111519","VEND5","Dinheiro",2018-11-20 00:00:00.000,"7",2018-11-15 00:00:00.000,2018-11-20 00:00:00.000,2018-11-24 00:00:00.000,"2222-999900","1","3",,,"0",-1078,"","MARCA1","",564,"ATI45","","PAGAR","QUITADO DIA",5,4
"3","201811167","7","Cinco","201811167","VEND5","Dinheiro",2018-11-22 00:00:00.000,"5",2018-11-16 00:00:00.000,2018-11-22 00:00:00.000,2018-11-27 00:00:00.000,"2222-999900","1","3",,,"0",-1273,"","MARCA1","",568,"ATI20","","PAGAR","QUITADO DIA",6,5
"1","2018121025","25","Tres","2018121025","VEND1","Boleto",2018-12-13 00:00:00.000,"3",2018-12-10 00:00:00.000,2018-12-13 00:00:00.000,2018-12-16 00:00:00.000,"2222-999900","1","1",,,"0",-1448,"","MARCA1","",583,"ATI19","","PAGAR","QUITADO DIA",3,3
"1","2018121520","20","Aluguel","2018121520","VEND4","Dinheiro",2018-12-19 00:00:00.000,"8",2018-12-15 00:00:00.000,2018-12-19 00:00:00.000,2018-12-21 00:00:00.000,"2222-999900","1","1",,,"0",-1043,"","MARCA1","",592,"ATI15","","PAGAR","QUITADO DIA",4,2
"3","201812162","2","Cinco","201812162","VEND1","Cheque",2018-12-18 00:00:00.000,"5",2018-12-16 00:00:00.000,2018-12-18 00:00:00.000,2018-12-20 00:00:00.000,"2222-999900","1","3",,,"0",-1244,"","MARCA1","",594,"ATI20","","PAGAR","QUITADO DIA",2,2
"1","201912218","8","Tres","201912218","VEND2","Boleto",2019-12-22 00:00:00.000,"3",2019-12-21 00:00:00.000,2019-12-22 00:00:00.000,2019-12-23 00:00:00.000,"2222-999900","1","1",,,"0",-1236,"","MARCA1","",606,"ATI19","","PAGAR","QUITADO DIA",1,1
"2","201801125","5","Tres","201801125","VEND3","Dinheiro",2018-01-22 00:00:00.000,"3",2018-01-12 00:00:00.000,2018-01-22 00:00:00.000,2018-01-27 00:00:00.000,"2222-999900","1","2",,,"0",-1090,"","MARCA2","",26,"ATI19","","PAGAR","QUITADO DIA",10,5
"1","2019011116","16","Tres","2019011116","VEND5","Cartao Credito",2019-01-18 00:00:00.000,"3",2019-01-11 00:00:00.000,2019-01-18 00:00:00.000,2019-01-19 00:00:00.000,"2222-999900","1","1",,,"0",-1818,"","MARCA2","",42,"ATI19","","PAGAR","QUITADO DIA",7,1
"3","2018010815","15","Aluguel","2018010815","VEND4","Boleto",2018-01-17 00:00:00.000,"8",2018-01-08 00:00:00.000,2018-01-17 00:00:00.000,2018-01-17 00:00:00.000,"2222-999900","1","3",,,"0",-1567,"","MARCA2","",19,"ATI15","","PAGAR","QUITADO DIA",9,0
"2","2018011929","29","Aluguel","2018011929","VEND1","Dinheiro",2018-01-20 00:00:00.000,"8",2018-01-19 00:00:00.000,2018-01-20 00:00:00.000,2018-01-21 00:00:00.000,"2222-999900","1","2",,,"0",-1133,"","MARCA2","",35,"ATI15","","PAGAR","QUITADO DIA",1,1
"3","2018010313","13","Frete","2018010313","VEND3","Boleto",2018-01-11 00:00:00.000,"6",2018-01-03 00:00:00.000,2018-01-11 00:00:00.000,2018-01-11 00:00:00.000,"2222-999900","1","3",,,"0",-1878,"","MARCA2","",5,"ATI44","","PAGAR","QUITADO DIA",8,0
"1","2018010514","14","Frete","2018010514","VEND1","Cartao Debito",2018-01-12 00:00:00.000,"6",2018-01-05 00:00:00.000,2018-01-12 00:00:00.000,2018-01-12 00:00:00.000,"2222-999900","1","1",,,"0",-1322,"","MARCA2","",10,"ATI44","","PAGAR","QUITADO DIA",7,0
"3","2018011523","23","Frete","2018011523","VEND5","Cartao Debito",2018-01-22 00:00:00.000,"6",2018-01-15 00:00:00.000,2018-01-22 00:00:00.000,2018-01-25 00:00:00.000,"2222-999900","1","3",,,"0",-1303,"","MARCA2","",29,"ATI44","","PAGAR","QUITADO DIA",7,3
"2","2018010928","28","Cinco","2018010928","VEND2","Cheque",2018-01-11 00:00:00.000,"5",2018-01-09 00:00:00.000,2018-01-11 00:00:00.000,2018-01-15 00:00:00.000,"2222-999900","1","2",,,"0",-1572,"","MARCA2","",21,"ATI20","","PAGAR","QUITADO DIA",2,4
"3","2018011928","28","Cinco","2018011928","VEND4","Cheque",2018-01-22 00:00:00.000,"5",2018-01-19 00:00:00.000,2018-01-22 00:00:00.000,2018-01-26 00:00:00.000,"2222-999900","1","3",,,"0",-1653,"","MARCA2","",34,"ATI20","","PAGAR","QUITADO DIA",3,4
"2","201901104","4","Cinco","201901104","VEND1","Boleto",2019-01-19 00:00:00.000,"5",2019-01-10 00:00:00.000,2019-01-19 00:00:00.000,2019-01-23 00:00:00.000,"2222-999900","1","2",,,"0",-1005,"","MARCA2","",39,"ATI20","","PAGAR","QUITADO DIA",9,4
"2","2019011614","14","Cinco","2019011614","VEND1","Cheque",2019-01-22 00:00:00.000,"5",2019-01-16 00:00:00.000,2019-01-22 00:00:00.000,2019-01-23 00:00:00.000,"2222-999900","1","2",,,"0",-1441,"","MARCA2","",49,"ATI20","","PAGAR","QUITADO DIA",6,1
"3","2018010540","40","Juros","2018010540","VEND3","Cartao Debito",2018-01-06 00:00:00.000,"7",2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,2018-01-09 00:00:00.000,"2222-999900","1","3",,,"0",-1545,"","MARCA2","",9,"ATI45","","PAGAR","QUITADO DIA",1,3
"2","2018010717","17","Juros","2018010717","VEND1","Cartao Debito",2018-01-10 00:00:00.000,"7",2018-01-07 00:00:00.000,2018-01-10 00:00:00.000,2018-01-15 00:00:00.000,"2222-999900","1","2",,,"0",-1831,"","MARCA2","",16,"ATI45","","PAGAR","QUITADO DIA",3,5
"3","2018021231","31","Frete","2018021231","VEND4","Boleto",2018-02-22 00:00:00.000,"6",2018-02-12 00:00:00.000,2018-02-22 00:00:00.000,2018-02-23 00:00:00.000,"2222-999900","1","3",,,"0",-1393,"","MARCA2","",72,"ATI44","","PAGAR","QUITADO DIA",10,1
"2","2018021236","36","Tres","2018021236","VEND3","Cartao Debito",2018-02-13 00:00:00.000,"3",2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-16 00:00:00.000,"2222-999900","1","2",,,"0",-1403,"","MARCA2","",73,"ATI19","","PAGAR","QUITADO DIA",1,3
"2","2018021330","30","Frete","2018021330","VEND5","Cartao Credito",2018-02-16 00:00:00.000,"6",2018-02-13 00:00:00.000,2018-02-16 00:00:00.000,2018-02-19 00:00:00.000,"2222-999900","1","2",,,"0",-1681,"","MARCA2","",76,"ATI44","","PAGAR","QUITADO DIA",3,3
"3","201802135","5","Frete","201802135","VEND4","Dinheiro",2018-02-14 00:00:00.000,"6",2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-19 00:00:00.000,"2222-999900","1","3",,,"0",-1639,"","MARCA2","",80,"ATI44","","PAGAR","QUITADO DIA",1,5
"2","2018021413","13","Cinco","2018021413","VEND2","Cheque",2018-02-22 00:00:00.000,"5",2018-02-14 00:00:00.000,2018-02-22 00:00:00.000,2018-02-26 00:00:00.000,"2222-999900","1","2",,,"0",-1173,"","MARCA2","",84,"ATI20","","PAGAR","QUITADO DIA",8,4
"3","2018021411","11","Juros","2018021411","VEND4","Cartao Credito",2018-02-18 00:00:00.000,"7",2018-02-14 00:00:00.000,2018-02-18 00:00:00.000,2018-02-23 00:00:00.000,"2222-999900","1","3",,,"0",-1498,"","MARCA2","",87,"ATI45","","PAGAR","QUITADO DIA",4,5
"1","2018021635","35","Aluguel","2018021635","VEND3","Dinheiro",2018-02-17 00:00:00.000,"8",2018-02-16 00:00:00.000,2018-02-17 00:00:00.000,2018-02-21 00:00:00.000,"2222-999900","1","1",,,"0",-1040,"","MARCA2","",88,"ATI15","","PAGAR","QUITADO DIA",1,4
"3","201802178","8","Tres","201802178","VEND1","Dinheiro",2018-02-20 00:00:00.000,"3",2018-02-17 00:00:00.000,2018-02-20 00:00:00.000,2018-02-23 00:00:00.000,"2222-999900","1","3",,,"0",-1160,"","MARCA2","",89,"ATI19","","PAGAR","QUITADO DIA",3,3
"1","2018021716","16","Juros","2018021716","VEND3","Cartao Debito",2018-02-19 00:00:00.000,"7",2018-02-17 00:00:00.000,2018-02-19 00:00:00.000,2018-02-22 00:00:00.000,"2222-999900","1","1",,,"0",-1030,"","MARCA2","",91,"ATI45","","PAGAR","QUITADO DIA",2,3
"1","2019021031","31","Cinco","2019021031","VEND1","Boleto",2019-02-18 00:00:00.000,"5",2019-02-10 00:00:00.000,2019-02-18 00:00:00.000,2019-02-22 00:00:00.000,"2222-999900","1","1",,,"0",-1984,"","MARCA2","",100,"ATI20","","PAGAR","QUITADO DIA",8,4
"3","2019021117","17","Cinco","2019021117","VEND1","Cartao Credito",2019-02-17 00:00:00.000,"5",2019-02-11 00:00:00.000,2019-02-17 00:00:00.000,2019-02-22 00:00:00.000,"2222-999900","1","3",,,"0",-1358,"","MARCA2","",104,"ATI20","","PAGAR","QUITADO DIA",6,5
"1","2019021226","26","Frete","2019021226","VEND1","Cartao Credito",2019-02-18 00:00:00.000,"6",2019-02-12 00:00:00.000,2019-02-18 00:00:00.000,2019-02-23 00:00:00.000,"2222-999900","1","1",,,"0",-1974,"","MARCA2","",105,"ATI44","","PAGAR","QUITADO DIA",6,5
"3","2019021611","11","Tres","2019021611","VEND1","Cheque",2019-02-21 00:00:00.000,"3",2019-02-16 00:00:00.000,2019-02-21 00:00:00.000,2019-02-24 00:00:00.000,"2222-999900","1","3",,,"0",-1980,"","MARCA2","",112,"ATI19","","PAGAR","QUITADO DIA",5,3
"3","2020021915","15","Tres","2020021915","VEND3","Boleto",2020-02-20 00:00:00.000,"3",2020-02-19 00:00:00.000,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,"2222-999900","1","3",,,"0",-1791,"","MARCA2","",121,"ATI19","","PAGAR","QUITADO DIA",1,0
"3","2018031233","33","Aluguel","2018031233","VEND1","Cartao Debito",2018-03-20 00:00:00.000,"8",2018-03-12 00:00:00.000,2018-03-20 00:00:00.000,2018-03-20 00:00:00.000,"2222-999900","1","3",,,"0",-1493,"","MARCA2","",135,"ATI15","","PAGAR","QUITADO DIA",8,0
"2","2018031338","38","Juros","2018031338","VEND2","Cartao Debito",2018-03-18 00:00:00.000,"7",2018-03-13 00:00:00.000,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,"2222-999900","1","2",,,"0",-1862,"","MARCA2","",138,"ATI45","","PAGAR","QUITADO DIA",5,1
"3","2018031337","37","Frete","2018031337","VEND5","Cartao Debito",2018-03-18 00:00:00.000,"6",2018-03-13 00:00:00.000,2018-03-18 00:00:00.000,2018-03-22 00:00:00.000,"2222-999900","1","3",,,"0",-1071,"","MARCA2","",140,"ATI44","","PAGAR","QUITADO DIA",5,4
"1","201803146","6","Cinco","201803146","VEND2","Cheque",2018-03-19 00:00:00.000,"5",2018-03-14 00:00:00.000,2018-03-19 00:00:00.000,2018-03-23 00:00:00.000,"2222-999900","1","1",,,"0",-1113,"","MARCA2","",146,"ATI20","","PAGAR","QUITADO DIA",5,4
"1","2019031019","19","Tres","2019031019","VEND2","Dinheiro",2019-03-14 00:00:00.000,"3",2019-03-10 00:00:00.000,2019-03-14 00:00:00.000,2019-03-15 00:00:00.000,"2222-999900","1","1",,,"0",-1985,"","MARCA2","",159,"ATI19","","PAGAR","QUITADO DIA",4,1
"1","2020032026","26","Juros","2020032026","VEND5","Cartao Debito",2020-03-22 00:00:00.000,"7",2020-03-20 00:00:00.000,2020-03-22 00:00:00.000,2020-03-26 00:00:00.000,"2222-999900","1","1",,,"0",-1708,"","MARCA2","",179,"ATI45","","PAGAR","QUITADO DIA",2,4
"2","2018041131","31","Aluguel","2018041131","VEND5","Cheque",2018-04-14 00:00:00.000,"8",2018-04-11 00:00:00.000,2018-04-14 00:00:00.000,2018-04-16 00:00:00.000,"2222-999900","1","2",,,"0",-1605,"","MARCA2","",184,"ATI15","","PAGAR","QUITADO DIA",3,2
"2","2018041835","35","Cinco","2018041835","VEND4","Cartao Credito",2018-04-21 00:00:00.000,"5",2018-04-18 00:00:00.000,2018-04-21 00:00:00.000,2018-04-23 00:00:00.000,"2222-999900","1","2",,,"0",-1288,"","MARCA2","",196,"ATI20","","PAGAR","QUITADO DIA",3,2
"3","2018042029","29","Aluguel","2018042029","VEND4","Cheque",2018-04-22 00:00:00.000,"8",2018-04-20 00:00:00.000,2018-04-22 00:00:00.000,2018-04-27 00:00:00.000,"2222-999900","1","3",,,"0",-1400,"","MARCA2","",201,"ATI15","","PAGAR","QUITADO DIA",2,5
"3","2019041040","40","Aluguel","2019041040","VEND2","Dinheiro",2019-04-14 00:00:00.000,"8",2019-04-10 00:00:00.000,2019-04-14 00:00:00.000,2019-04-18 00:00:00.000,"2222-999900","1","3",,,"0",-1940,"","MARCA2","",204,"ATI15","","PAGAR","QUITADO DIA",4,4
"3","2019041722","22","Frete","2019041722","VEND2","Cheque",2019-04-19 00:00:00.000,"6",2019-04-17 00:00:00.000,2019-04-19 00:00:00.000,2019-04-24 00:00:00.000,"2222-999900","1","3",,,"0",-1839,"","MARCA2","",216,"ATI44","","PAGAR","QUITADO DIA",2,5
"2","201904208","8","Frete","201904208","VEND5","Cheque",2019-04-21 00:00:00.000,"6",2019-04-20 00:00:00.000,2019-04-21 00:00:00.000,2019-04-25 00:00:00.000,"2222-999900","1","2",,,"0",-1848,"","MARCA2","",222,"ATI44","","PAGAR","QUITADO DIA",1,4
"3","2020040112","12","Frete","2020040112","VEND3","Boleto",2020-04-03 00:00:00.000,"6",2020-04-01 00:00:00.000,2020-04-03 00:00:00.000,2020-04-04 00:00:00.000,"2222-999900","1","3",,,"0",-1669,"","MARCA2","",227,"ATI44","","PAGAR","QUITADO DIA",2,1
"3","2020040125","25","Juros","2020040125","VEND5","Cartao Credito",2020-04-04 00:00:00.000,"7",2020-04-01 00:00:00.000,2020-04-04 00:00:00.000,2020-04-09 00:00:00.000,"2222-999900","1","3",,,"0",-1473,"","MARCA2","",228,"ATI45","","PAGAR","QUITADO DIA",3,5
"3","2020040119","19","Frete","2020040119","VEND2","Cheque",2020-04-07 00:00:00.000,"6",2020-04-01 00:00:00.000,2020-04-07 00:00:00.000,2020-04-12 00:00:00.000,"2222-999900","1","3",,,"0",-1065,"","MARCA2","",230,"ATI44","","PAGAR","QUITADO DIA",6,5
"3","2020012240","40","Aluguel","2020012240","VEND3","Cartao Debito",2020-01-23 00:00:00.000,"8",2020-01-22 00:00:00.000,2020-01-23 00:00:00.000,,"2222-999900","1","3",,,"1",-1964,"","MARCA2","",240,"ATI15","","PAGAR","VENCIDO",1,71
"2","2020032131","31","Cinco","2020032131","VEND2","Boleto",2020-03-26 00:00:00.000,"5",2020-03-21 00:00:00.000,2020-03-26 00:00:00.000,,"2222-999900","1","2",,,"1",-1642,"","MARCA2","",283,"ATI20","","PAGAR","VENCIDO",5,8
"2","202003212","2","Frete","202003212","VEND5","Dinheiro",2020-03-25 00:00:00.000,"6",2020-03-21 00:00:00.000,2020-03-25 00:00:00.000,,"2222-999900","1","2",10,,"1",-1945,"","MARCA2","",284,"ATI44","","PAGAR","VENCIDO",4,9
"2","2020032224","24","Juros","2020032224","VEND3","Cartao Debito",2020-03-25 00:00:00.000,"7",2020-03-22 00:00:00.000,2020-03-25 00:00:00.000,,"2222-999900","1","2",,,"1",-1240,"","MARCA2","",288,"ATI45","","PAGAR","VENCIDO",3,9
"1","2018051123","23","Aluguel","2018051123","VEND1","Dinheiro",2018-05-15 00:00:00.000,"8",2018-05-11 00:00:00.000,2018-05-15 00:00:00.000,2018-05-20 00:00:00.000,"2222-999900","1","1",,,"0",-1346,"","MARCA2","",309,"ATI15","","PAGAR","QUITADO DIA",4,5
"1","201805113","3","Frete","201805113","VEND3","Boleto",2018-05-13 00:00:00.000,"6",2018-05-11 00:00:00.000,2018-05-13 00:00:00.000,2018-05-17 00:00:00.000,"2222-999900","1","1",,,"0",-1408,"","MARCA2","",310,"ATI44","","PAGAR","QUITADO DIA",2,4
"3","2018051240","40","Cinco","2018051240","VEND5","Cartao Debito",2018-05-13 00:00:00.000,"5",2018-05-12 00:00:00.000,2018-05-13 00:00:00.000,2018-05-15 00:00:00.000,"2222-999900","1","3",,,"0",-1121,"","MARCA2","",311,"ATI20","","PAGAR","QUITADO DIA",1,2
"3","2018051520","20","Juros","2018051520","VEND5","Boleto",2018-05-17 00:00:00.000,"7",2018-05-15 00:00:00.000,2018-05-17 00:00:00.000,2018-05-17 00:00:00.000,"2222-999900","1","3",,,"0",-1588,"","MARCA2","",318,"ATI45","","PAGAR","QUITADO DIA",2,0
"1","2019051125","25","Cinco","2019051125","VEND5","Cartao Credito",2019-05-16 00:00:00.000,"5",2019-05-11 00:00:00.000,2019-05-16 00:00:00.000,2019-05-21 00:00:00.000,"2222-999900","1","1",,,"0",-1999,"","MARCA2","",334,"ATI20","","PAGAR","QUITADO DIA",5,5
"2","201905198","8","Tres","201905198","VEND3","Boleto",2019-05-21 00:00:00.000,"3",2019-05-19 00:00:00.000,2019-05-21 00:00:00.000,2019-05-25 00:00:00.000,"2222-999900","1","2",,,"0",-1292,"","MARCA2","",348,"ATI19","","PAGAR","QUITADO DIA",2,4
"1","201806117","7","Aluguel","201806117","VEND5","Cartao Credito",2018-06-14 00:00:00.000,"8",2018-06-11 00:00:00.000,2018-06-14 00:00:00.000,2018-06-14 00:00:00.000,"2222-999900","1","1",,,"0",-1985,"","MARCA2","",354,"ATI15","","PAGAR","QUITADO DIA",3,0
