DT_E_S,ANO,NOME MES,MES,DIA,MES ANO,ANO MES,DIA SEMANA,DIAS CORRIDOS,NUM DIA SEMANA,DIA UTIL
2020-07-16 00:00:00.000,2020,"jul",7,16,"jul 2020","202007","qui",1,5,1
2020-07-17 00:00:00.000,2020,"jul",7,17,"jul 2020","202007","sex",1,6,1
2020-07-18 00:00:00.000,2020,"jul",7,18,"jul 2020","202007","sáb",1,7,0
2020-07-19 00:00:00.000,2020,"jul",7,19,"jul 2020","202007","dom",1,1,0
2020-07-20 00:00:00.000,2020,"jul",7,20,"jul 2020","202007","seg",1,2,1
2020-07-21 00:00:00.000,2020,"jul",7,21,"jul 2020","202007","ter",1,3,1
2020-07-22 00:00:00.000,2020,"jul",7,22,"jul 2020","202007","qua",1,4,1
2020-07-23 00:00:00.000,2020,"jul",7,23,"jul 2020","202007","qui",1,5,1
2020-07-24 00:00:00.000,2020,"jul",7,24,"jul 2020","202007","sex",1,6,1
2020-07-25 00:00:00.000,2020,"jul",7,25,"jul 2020","202007","sáb",1,7,0
2020-07-26 00:00:00.000,2020,"jul",7,26,"jul 2020","202007","dom",1,1,0
2020-07-27 00:00:00.000,2020,"jul",7,27,"jul 2020","202007","seg",1,2,1
2020-07-28 00:00:00.000,2020,"jul",7,28,"jul 2020","202007","ter",1,3,1
2020-07-29 00:00:00.000,2020,"jul",7,29,"jul 2020","202007","qua",1,4,1
2020-07-30 00:00:00.000,2020,"jul",7,30,"jul 2020","202007","qui",1,5,1
2020-07-31 00:00:00.000,2020,"jul",7,31,"jul 2020","202007","sex",1,6,1
2020-08-01 00:00:00.000,2020,"ago",8,1,"ago 2020","202008","sáb",1,7,0
2020-08-02 00:00:00.000,2020,"ago",8,2,"ago 2020","202008","dom",1,1,0
2020-08-03 00:00:00.000,2020,"ago",8,3,"ago 2020","202008","seg",1,2,1
2020-08-04 00:00:00.000,2020,"ago",8,4,"ago 2020","202008","ter",1,3,1
2020-08-05 00:00:00.000,2020,"ago",8,5,"ago 2020","202008","qua",1,4,1
2020-08-06 00:00:00.000,2020,"ago",8,6,"ago 2020","202008","qui",1,5,1
2020-08-07 00:00:00.000,2020,"ago",8,7,"ago 2020","202008","sex",1,6,1
2020-08-08 00:00:00.000,2020,"ago",8,8,"ago 2020","202008","sáb",1,7,0
2020-08-09 00:00:00.000,2020,"ago",8,9,"ago 2020","202008","dom",1,1,0
2020-08-10 00:00:00.000,2020,"ago",8,10,"ago 2020","202008","seg",1,2,1
2020-08-11 00:00:00.000,2020,"ago",8,11,"ago 2020","202008","ter",1,3,1
2020-08-12 00:00:00.000,2020,"ago",8,12,"ago 2020","202008","qua",1,4,1
2020-08-13 00:00:00.000,2020,"ago",8,13,"ago 2020","202008","qui",1,5,1
2020-08-14 00:00:00.000,2020,"ago",8,14,"ago 2020","202008","sex",1,6,1
2020-08-15 00:00:00.000,2020,"ago",8,15,"ago 2020","202008","sáb",1,7,0
2020-08-16 00:00:00.000,2020,"ago",8,16,"ago 2020","202008","dom",1,1,0
2020-08-17 00:00:00.000,2020,"ago",8,17,"ago 2020","202008","seg",1,2,1
2020-08-18 00:00:00.000,2020,"ago",8,18,"ago 2020","202008","ter",1,3,1
2020-08-19 00:00:00.000,2020,"ago",8,19,"ago 2020","202008","qua",1,4,1
2020-08-20 00:00:00.000,2020,"ago",8,20,"ago 2020","202008","qui",1,5,1
2020-08-21 00:00:00.000,2020,"ago",8,21,"ago 2020","202008","sex",1,6,1
2020-08-22 00:00:00.000,2020,"ago",8,22,"ago 2020","202008","sáb",1,7,0
2020-08-23 00:00:00.000,2020,"ago",8,23,"ago 2020","202008","dom",1,1,0
2020-08-24 00:00:00.000,2020,"ago",8,24,"ago 2020","202008","seg",1,2,1
2020-08-25 00:00:00.000,2020,"ago",8,25,"ago 2020","202008","ter",1,3,1
2020-08-26 00:00:00.000,2020,"ago",8,26,"ago 2020","202008","qua",1,4,1
2020-08-27 00:00:00.000,2020,"ago",8,27,"ago 2020","202008","qui",1,5,1
2020-08-28 00:00:00.000,2020,"ago",8,28,"ago 2020","202008","sex",1,6,1
2020-08-29 00:00:00.000,2020,"ago",8,29,"ago 2020","202008","sáb",1,7,0
2020-08-30 00:00:00.000,2020,"ago",8,30,"ago 2020","202008","dom",1,1,0
2020-08-31 00:00:00.000,2020,"ago",8,31,"ago 2020","202008","seg",1,2,1
2020-09-01 00:00:00.000,2020,"set",9,1,"set 2020","202009","ter",1,3,1
2020-09-02 00:00:00.000,2020,"set",9,2,"set 2020","202009","qua",1,4,1
2020-09-03 00:00:00.000,2020,"set",9,3,"set 2020","202009","qui",1,5,1
2020-09-04 00:00:00.000,2020,"set",9,4,"set 2020","202009","sex",1,6,1
2020-09-05 00:00:00.000,2020,"set",9,5,"set 2020","202009","sáb",1,7,0
2020-09-06 00:00:00.000,2020,"set",9,6,"set 2020","202009","dom",1,1,0
2020-09-07 00:00:00.000,2020,"set",9,7,"set 2020","202009","seg",1,2,0
2020-09-08 00:00:00.000,2020,"set",9,8,"set 2020","202009","ter",1,3,1
2020-09-09 00:00:00.000,2020,"set",9,9,"set 2020","202009","qua",1,4,1
2020-09-10 00:00:00.000,2020,"set",9,10,"set 2020","202009","qui",1,5,1
2020-09-11 00:00:00.000,2020,"set",9,11,"set 2020","202009","sex",1,6,1
2020-09-12 00:00:00.000,2020,"set",9,12,"set 2020","202009","sáb",1,7,0
2020-09-13 00:00:00.000,2020,"set",9,13,"set 2020","202009","dom",1,1,0
2020-09-14 00:00:00.000,2020,"set",9,14,"set 2020","202009","seg",1,2,1
2020-09-15 00:00:00.000,2020,"set",9,15,"set 2020","202009","ter",1,3,1
2020-09-16 00:00:00.000,2020,"set",9,16,"set 2020","202009","qua",1,4,1
2020-09-17 00:00:00.000,2020,"set",9,17,"set 2020","202009","qui",1,5,1
2020-09-18 00:00:00.000,2020,"set",9,18,"set 2020","202009","sex",1,6,1
2020-09-19 00:00:00.000,2020,"set",9,19,"set 2020","202009","sáb",1,7,0
2020-09-20 00:00:00.000,2020,"set",9,20,"set 2020","202009","dom",1,1,0
2020-09-21 00:00:00.000,2020,"set",9,21,"set 2020","202009","seg",1,2,1
2020-09-22 00:00:00.000,2020,"set",9,22,"set 2020","202009","ter",1,3,1
2020-09-23 00:00:00.000,2020,"set",9,23,"set 2020","202009","qua",1,4,1
2020-09-24 00:00:00.000,2020,"set",9,24,"set 2020","202009","qui",1,5,1
2020-09-25 00:00:00.000,2020,"set",9,25,"set 2020","202009","sex",1,6,1
2020-09-26 00:00:00.000,2020,"set",9,26,"set 2020","202009","sáb",1,7,0
2020-09-27 00:00:00.000,2020,"set",9,27,"set 2020","202009","dom",1,1,0
2020-09-28 00:00:00.000,2020,"set",9,28,"set 2020","202009","seg",1,2,1
2020-09-29 00:00:00.000,2020,"set",9,29,"set 2020","202009","ter",1,3,1
2020-09-30 00:00:00.000,2020,"set",9,30,"set 2020","202009","qua",1,4,1
2020-10-01 00:00:00.000,2020,"out",10,1,"out 2020","202010","qui",1,5,1
2020-10-02 00:00:00.000,2020,"out",10,2,"out 2020","202010","sex",1,6,1
2020-10-03 00:00:00.000,2020,"out",10,3,"out 2020","202010","sáb",1,7,0
2020-10-04 00:00:00.000,2020,"out",10,4,"out 2020","202010","dom",1,1,0
2020-10-05 00:00:00.000,2020,"out",10,5,"out 2020","202010","seg",1,2,1
2020-10-06 00:00:00.000,2020,"out",10,6,"out 2020","202010","ter",1,3,1
2020-10-07 00:00:00.000,2020,"out",10,7,"out 2020","202010","qua",1,4,1
2020-10-08 00:00:00.000,2020,"out",10,8,"out 2020","202010","qui",1,5,1
2020-10-09 00:00:00.000,2020,"out",10,9,"out 2020","202010","sex",1,6,1
2020-10-10 00:00:00.000,2020,"out",10,10,"out 2020","202010","sáb",1,7,0
2020-10-11 00:00:00.000,2020,"out",10,11,"out 2020","202010","dom",1,1,0
2020-10-12 00:00:00.000,2020,"out",10,12,"out 2020","202010","seg",1,2,0
2020-10-13 00:00:00.000,2020,"out",10,13,"out 2020","202010","ter",1,3,1
2020-10-14 00:00:00.000,2020,"out",10,14,"out 2020","202010","qua",1,4,1
2020-10-15 00:00:00.000,2020,"out",10,15,"out 2020","202010","qui",1,5,1
2020-10-16 00:00:00.000,2020,"out",10,16,"out 2020","202010","sex",1,6,1
2020-10-17 00:00:00.000,2020,"out",10,17,"out 2020","202010","sáb",1,7,0
2020-10-18 00:00:00.000,2020,"out",10,18,"out 2020","202010","dom",1,1,0
2020-10-19 00:00:00.000,2020,"out",10,19,"out 2020","202010","seg",1,2,1
2020-10-20 00:00:00.000,2020,"out",10,20,"out 2020","202010","ter",1,3,1
2020-10-21 00:00:00.000,2020,"out",10,21,"out 2020","202010","qua",1,4,1
2020-10-22 00:00:00.000,2020,"out",10,22,"out 2020","202010","qui",1,5,1
2020-10-23 00:00:00.000,2020,"out",10,23,"out 2020","202010","sex",1,6,1
2020-10-24 00:00:00.000,2020,"out",10,24,"out 2020","202010","sáb",1,7,0
2020-10-25 00:00:00.000,2020,"out",10,25,"out 2020","202010","dom",1,1,0
2020-10-26 00:00:00.000,2020,"out",10,26,"out 2020","202010","seg",1,2,1
2020-10-27 00:00:00.000,2020,"out",10,27,"out 2020","202010","ter",1,3,1
2020-10-28 00:00:00.000,2020,"out",10,28,"out 2020","202010","qua",1,4,1
2020-10-29 00:00:00.000,2020,"out",10,29,"out 2020","202010","qui",1,5,1
2020-10-30 00:00:00.000,2020,"out",10,30,"out 2020","202010","sex",1,6,1
2020-10-31 00:00:00.000,2020,"out",10,31,"out 2020","202010","sáb",1,7,0
2020-11-01 00:00:00.000,2020,"nov",11,1,"nov 2020","202011","dom",1,1,0
2020-11-02 00:00:00.000,2020,"nov",11,2,"nov 2020","202011","seg",1,2,0
2020-11-03 00:00:00.000,2020,"nov",11,3,"nov 2020","202011","ter",1,3,1
2020-11-04 00:00:00.000,2020,"nov",11,4,"nov 2020","202011","qua",1,4,1
2020-11-05 00:00:00.000,2020,"nov",11,5,"nov 2020","202011","qui",1,5,1
2020-11-06 00:00:00.000,2020,"nov",11,6,"nov 2020","202011","sex",1,6,1
2020-11-07 00:00:00.000,2020,"nov",11,7,"nov 2020","202011","sáb",1,7,0
2020-11-08 00:00:00.000,2020,"nov",11,8,"nov 2020","202011","dom",1,1,0
2020-11-09 00:00:00.000,2020,"nov",11,9,"nov 2020","202011","seg",1,2,1
2020-11-10 00:00:00.000,2020,"nov",11,10,"nov 2020","202011","ter",1,3,1
2020-11-11 00:00:00.000,2020,"nov",11,11,"nov 2020","202011","qua",1,4,1
2020-11-12 00:00:00.000,2020,"nov",11,12,"nov 2020","202011","qui",1,5,1
2020-11-13 00:00:00.000,2020,"nov",11,13,"nov 2020","202011","sex",1,6,1
2020-11-14 00:00:00.000,2020,"nov",11,14,"nov 2020","202011","sáb",1,7,0
2020-11-15 00:00:00.000,2020,"nov",11,15,"nov 2020","202011","dom",1,1,0
2020-11-16 00:00:00.000,2020,"nov",11,16,"nov 2020","202011","seg",1,2,1
2020-11-17 00:00:00.000,2020,"nov",11,17,"nov 2020","202011","ter",1,3,1
2020-11-18 00:00:00.000,2020,"nov",11,18,"nov 2020","202011","qua",1,4,1
2020-11-19 00:00:00.000,2020,"nov",11,19,"nov 2020","202011","qui",1,5,1
2020-11-20 00:00:00.000,2020,"nov",11,20,"nov 2020","202011","sex",1,6,1
2020-11-21 00:00:00.000,2020,"nov",11,21,"nov 2020","202011","sáb",1,7,0
2020-11-22 00:00:00.000,2020,"nov",11,22,"nov 2020","202011","dom",1,1,0
2020-11-23 00:00:00.000,2020,"nov",11,23,"nov 2020","202011","seg",1,2,1
2020-11-24 00:00:00.000,2020,"nov",11,24,"nov 2020","202011","ter",1,3,1
2020-11-25 00:00:00.000,2020,"nov",11,25,"nov 2020","202011","qua",1,4,1
2020-11-26 00:00:00.000,2020,"nov",11,26,"nov 2020","202011","qui",1,5,1
2020-11-27 00:00:00.000,2020,"nov",11,27,"nov 2020","202011","sex",1,6,1
2020-11-28 00:00:00.000,2020,"nov",11,28,"nov 2020","202011","sáb",1,7,0
2020-11-29 00:00:00.000,2020,"nov",11,29,"nov 2020","202011","dom",1,1,0
2020-11-30 00:00:00.000,2020,"nov",11,30,"nov 2020","202011","seg",1,2,1
2020-12-01 00:00:00.000,2020,"dez",12,1,"dez 2020","202012","ter",1,3,1
2020-12-02 00:00:00.000,2020,"dez",12,2,"dez 2020","202012","qua",1,4,1
2020-12-03 00:00:00.000,2020,"dez",12,3,"dez 2020","202012","qui",1,5,1
2020-12-04 00:00:00.000,2020,"dez",12,4,"dez 2020","202012","sex",1,6,1
2020-12-05 00:00:00.000,2020,"dez",12,5,"dez 2020","202012","sáb",1,7,0
2020-12-06 00:00:00.000,2020,"dez",12,6,"dez 2020","202012","dom",1,1,0
2020-12-07 00:00:00.000,2020,"dez",12,7,"dez 2020","202012","seg",1,2,1
2020-12-08 00:00:00.000,2020,"dez",12,8,"dez 2020","202012","ter",1,3,1
2020-12-09 00:00:00.000,2020,"dez",12,9,"dez 2020","202012","qua",1,4,1
2020-12-10 00:00:00.000,2020,"dez",12,10,"dez 2020","202012","qui",1,5,1
2020-12-11 00:00:00.000,2020,"dez",12,11,"dez 2020","202012","sex",1,6,1
2020-12-12 00:00:00.000,2020,"dez",12,12,"dez 2020","202012","sáb",1,7,0
2020-12-13 00:00:00.000,2020,"dez",12,13,"dez 2020","202012","dom",1,1,0
2020-12-14 00:00:00.000,2020,"dez",12,14,"dez 2020","202012","seg",1,2,1
2020-12-15 00:00:00.000,2020,"dez",12,15,"dez 2020","202012","ter",1,3,1
2020-12-16 00:00:00.000,2020,"dez",12,16,"dez 2020","202012","qua",1,4,1
2020-12-17 00:00:00.000,2020,"dez",12,17,"dez 2020","202012","qui",1,5,1
2020-12-18 00:00:00.000,2020,"dez",12,18,"dez 2020","202012","sex",1,6,1
2020-12-19 00:00:00.000,2020,"dez",12,19,"dez 2020","202012","sáb",1,7,0
2020-12-20 00:00:00.000,2020,"dez",12,20,"dez 2020","202012","dom",1,1,0
2020-12-21 00:00:00.000,2020,"dez",12,21,"dez 2020","202012","seg",1,2,1
2020-12-22 00:00:00.000,2020,"dez",12,22,"dez 2020","202012","ter",1,3,1
2020-12-23 00:00:00.000,2020,"dez",12,23,"dez 2020","202012","qua",1,4,1
2020-12-24 00:00:00.000,2020,"dez",12,24,"dez 2020","202012","qui",1,5,1
2020-12-25 00:00:00.000,2020,"dez",12,25,"dez 2020","202012","sex",1,6,0
2020-12-26 00:00:00.000,2020,"dez",12,26,"dez 2020","202012","sáb",1,7,0
2020-12-27 00:00:00.000,2020,"dez",12,27,"dez 2020","202012","dom",1,1,0
2020-12-28 00:00:00.000,2020,"dez",12,28,"dez 2020","202012","seg",1,2,1
2020-12-29 00:00:00.000,2020,"dez",12,29,"dez 2020","202012","ter",1,3,1
2020-12-30 00:00:00.000,2020,"dez",12,30,"dez 2020","202012","qua",1,4,1
2020-12-31 00:00:00.000,2020,"dez",12,31,"dez 2020","202012","qui",1,5,1
