SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
715,20170320,17636,3,"Clothing",21,"Jerseys",2017-03-20 00:00:00.000
741,20170323,17792,3,"Clothing",21,"Jerseys",2017-03-23 00:00:00.000
745,20170228,17884,3,"Clothing",21,"Jerseys",2017-02-28 00:00:00.000
770,20170331,18206,3,"Clothing",21,"Jerseys",2017-03-31 00:00:00.000
775,20170316,18214,3,"Clothing",21,"Jerseys",2017-03-16 00:00:00.000
808,20170316,18308,3,"Clothing",21,"Jerseys",2017-03-16 00:00:00.000
810,20170304,18317,3,"Clothing",21,"Jerseys",2017-03-04 00:00:00.000
824,20170301,18491,3,"Clothing",21,"Jerseys",2017-03-01 00:00:00.000
830,20170323,18636,3,"Clothing",21,"Jerseys",2017-03-23 00:00:00.000
890,20170401,19369,3,"Clothing",21,"Jerseys",2017-04-01 00:00:00.000
939,20170423,19782,3,"Clothing",21,"Jerseys",2017-04-23 00:00:00.000
944,20170319,19798,3,"Clothing",21,"Jerseys",2017-03-19 00:00:00.000
945,20170424,19801,3,"Clothing",21,"Jerseys",2017-04-24 00:00:00.000
951,20170409,19862,3,"Clothing",21,"Jerseys",2017-04-09 00:00:00.000
997,20170412,20264,3,"Clothing",21,"Jerseys",2017-04-12 00:00:00.000
1018,20170324,20616,3,"Clothing",21,"Jerseys",2017-03-24 00:00:00.000
1021,20170402,20627,3,"Clothing",21,"Jerseys",2017-04-02 00:00:00.000
1065,20170401,21295,3,"Clothing",21,"Jerseys",2017-04-01 00:00:00.000
1068,20170408,21366,3,"Clothing",21,"Jerseys",2017-04-08 00:00:00.000
1081,20170307,21564,3,"Clothing",21,"Jerseys",2017-03-07 00:00:00.000
1083,20170405,21666,3,"Clothing",21,"Jerseys",2017-04-05 00:00:00.000
1084,20170315,21671,3,"Clothing",21,"Jerseys",2017-03-15 00:00:00.000
1149,20170330,22400,3,"Clothing",21,"Jerseys",2017-03-30 00:00:00.000
1155,20170228,22503,3,"Clothing",21,"Jerseys",2017-02-28 00:00:00.000
1163,20170308,22615,3,"Clothing",21,"Jerseys",2017-03-08 00:00:00.000
1178,20170416,22847,3,"Clothing",21,"Jerseys",2017-04-16 00:00:00.000
1183,20170322,22914,3,"Clothing",21,"Jerseys",2017-03-22 00:00:00.000
1208,20170314,23097,3,"Clothing",21,"Jerseys",2017-03-14 00:00:00.000
1217,20170312,23114,3,"Clothing",21,"Jerseys",2017-03-12 00:00:00.000
1219,20170416,23121,3,"Clothing",21,"Jerseys",2017-04-16 00:00:00.000
1249,20170331,23419,3,"Clothing",21,"Jerseys",2017-03-31 00:00:00.000
1276,20170303,23651,3,"Clothing",21,"Jerseys",2017-03-03 00:00:00.000
1278,20170419,23655,3,"Clothing",21,"Jerseys",2017-04-19 00:00:00.000
1327,20170420,24362,3,"Clothing",21,"Jerseys",2017-04-20 00:00:00.000
1404,20170403,25123,3,"Clothing",21,"Jerseys",2017-04-03 00:00:00.000
1435,20170315,25537,3,"Clothing",21,"Jerseys",2017-03-15 00:00:00.000
1490,20170412,26441,3,"Clothing",21,"Jerseys",2017-04-12 00:00:00.000
1564,20170410,27259,3,"Clothing",21,"Jerseys",2017-04-10 00:00:00.000
1580,20170415,27380,3,"Clothing",21,"Jerseys",2017-04-15 00:00:00.000
1609,20170415,27843,3,"Clothing",21,"Jerseys",2017-04-15 00:00:00.000
1619,20170411,27907,3,"Clothing",21,"Jerseys",2017-04-11 00:00:00.000
1666,20170320,28350,3,"Clothing",21,"Jerseys",2017-03-20 00:00:00.000
1689,20170307,28602,3,"Clothing",21,"Jerseys",2017-03-07 00:00:00.000
1715,20170318,28932,3,"Clothing",21,"Jerseys",2017-03-18 00:00:00.000
1739,20170411,29083,3,"Clothing",21,"Jerseys",2017-04-11 00:00:00.000
1752,20170303,29176,3,"Clothing",21,"Jerseys",2017-03-03 00:00:00.000
1755,20170330,29179,3,"Clothing",21,"Jerseys",2017-03-30 00:00:00.000
1765,20170323,29304,3,"Clothing",21,"Jerseys",2017-03-23 00:00:00.000
1769,20170305,29343,3,"Clothing",21,"Jerseys",2017-03-05 00:00:00.000
1771,20170303,29360,3,"Clothing",21,"Jerseys",2017-03-03 00:00:00.000
1842,20170416,11241,3,"Clothing",21,"Jerseys",2017-04-16 00:00:00.000
1860,20170401,23948,3,"Clothing",21,"Jerseys",2017-04-01 00:00:00.000
1874,20170316,17293,3,"Clothing",21,"Jerseys",2017-03-16 00:00:00.000
1876,20170403,15665,3,"Clothing",21,"Jerseys",2017-04-03 00:00:00.000
1891,20170307,12356,3,"Clothing",21,"Jerseys",2017-03-07 00:00:00.000
1902,20170331,15425,3,"Clothing",21,"Jerseys",2017-03-31 00:00:00.000
1915,20170309,13508,3,"Clothing",21,"Jerseys",2017-03-09 00:00:00.000
1927,20170329,25513,3,"Clothing",21,"Jerseys",2017-03-29 00:00:00.000
1935,20170406,18623,3,"Clothing",21,"Jerseys",2017-04-06 00:00:00.000
1940,20170413,26369,3,"Clothing",21,"Jerseys",2017-04-13 00:00:00.000
2024,20170402,19179,3,"Clothing",21,"Jerseys",2017-04-02 00:00:00.000
2033,20170326,15827,3,"Clothing",21,"Jerseys",2017-03-26 00:00:00.000
2048,20170305,14879,3,"Clothing",21,"Jerseys",2017-03-05 00:00:00.000
2069,20170422,23899,3,"Clothing",21,"Jerseys",2017-04-22 00:00:00.000
2086,20170317,16596,3,"Clothing",21,"Jerseys",2017-03-17 00:00:00.000
2092,20170322,21862,3,"Clothing",21,"Jerseys",2017-03-22 00:00:00.000
2133,20170412,17204,3,"Clothing",21,"Jerseys",2017-04-12 00:00:00.000
2172,20170315,17162,3,"Clothing",21,"Jerseys",2017-03-15 00:00:00.000
2175,20170322,17816,3,"Clothing",21,"Jerseys",2017-03-22 00:00:00.000
2179,20170326,27116,3,"Clothing",21,"Jerseys",2017-03-26 00:00:00.000
2208,20170331,13781,3,"Clothing",21,"Jerseys",2017-03-31 00:00:00.000
2213,20170327,25723,3,"Clothing",21,"Jerseys",2017-03-27 00:00:00.000
2214,20170424,17957,3,"Clothing",21,"Jerseys",2017-04-24 00:00:00.000
2233,20170308,16948,3,"Clothing",21,"Jerseys",2017-03-08 00:00:00.000
2240,20170331,12068,3,"Clothing",21,"Jerseys",2017-03-31 00:00:00.000
2241,20170317,28094,3,"Clothing",21,"Jerseys",2017-03-17 00:00:00.000
2315,20170309,28529,3,"Clothing",21,"Jerseys",2017-03-09 00:00:00.000
2316,20170404,25473,3,"Clothing",21,"Jerseys",2017-04-04 00:00:00.000
2345,20170404,11402,3,"Clothing",21,"Jerseys",2017-04-04 00:00:00.000
2350,20170402,26407,3,"Clothing",21,"Jerseys",2017-04-02 00:00:00.000
2359,20170410,20467,3,"Clothing",21,"Jerseys",2017-04-10 00:00:00.000
2360,20170425,29384,3,"Clothing",21,"Jerseys",2017-04-25 00:00:00.000
2363,20170321,15270,3,"Clothing",21,"Jerseys",2017-03-21 00:00:00.000
2366,20170426,13763,3,"Clothing",21,"Jerseys",2017-04-26 00:00:00.000
2387,20170411,21132,3,"Clothing",21,"Jerseys",2017-04-11 00:00:00.000
2467,20170420,21053,3,"Clothing",21,"Jerseys",2017-04-20 00:00:00.000
2484,20170312,23880,3,"Clothing",21,"Jerseys",2017-03-12 00:00:00.000
2494,20170414,28167,3,"Clothing",21,"Jerseys",2017-04-14 00:00:00.000
2515,20170317,18766,3,"Clothing",21,"Jerseys",2017-03-17 00:00:00.000
2531,20170417,24043,3,"Clothing",21,"Jerseys",2017-04-17 00:00:00.000
2570,20170317,26871,3,"Clothing",21,"Jerseys",2017-03-17 00:00:00.000
2607,20170420,11420,3,"Clothing",21,"Jerseys",2017-04-20 00:00:00.000
2613,20170419,16485,3,"Clothing",21,"Jerseys",2017-04-19 00:00:00.000
2619,20170320,15650,3,"Clothing",21,"Jerseys",2017-03-20 00:00:00.000
2637,20170424,25383,3,"Clothing",21,"Jerseys",2017-04-24 00:00:00.000
2645,20170316,25928,3,"Clothing",21,"Jerseys",2017-03-16 00:00:00.000
2648,20170304,24000,3,"Clothing",21,"Jerseys",2017-03-04 00:00:00.000
2659,20170308,11683,3,"Clothing",21,"Jerseys",2017-03-08 00:00:00.000
2699,20170309,11181,3,"Clothing",21,"Jerseys",2017-03-09 00:00:00.000
2745,20170325,26995,3,"Clothing",21,"Jerseys",2017-03-25 00:00:00.000
26,20170326,11109,3,"Clothing",25,"Vests",2017-03-26 00:00:00.000
45,20170325,11316,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
57,20170401,11413,3,"Clothing",25,"Vests",2017-04-01 00:00:00.000
73,20170403,11510,3,"Clothing",25,"Vests",2017-04-03 00:00:00.000
76,20170302,11523,3,"Clothing",25,"Vests",2017-03-02 00:00:00.000
79,20170312,11613,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
108,20170303,11952,3,"Clothing",25,"Vests",2017-03-03 00:00:00.000
119,20170408,12002,3,"Clothing",25,"Vests",2017-04-08 00:00:00.000
123,20170417,12113,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
179,20170327,12677,3,"Clothing",25,"Vests",2017-03-27 00:00:00.000
189,20170404,12760,3,"Clothing",25,"Vests",2017-04-04 00:00:00.000
194,20170312,12785,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
230,20170317,13037,3,"Clothing",25,"Vests",2017-03-17 00:00:00.000
241,20170419,13110,3,"Clothing",25,"Vests",2017-04-19 00:00:00.000
242,20170325,13114,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
246,20170410,13143,3,"Clothing",25,"Vests",2017-04-10 00:00:00.000
256,20170416,13249,3,"Clothing",25,"Vests",2017-04-16 00:00:00.000
278,20170327,13562,3,"Clothing",25,"Vests",2017-03-27 00:00:00.000
286,20170406,13627,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
309,20170304,13918,3,"Clothing",25,"Vests",2017-03-04 00:00:00.000
345,20170324,14213,3,"Clothing",25,"Vests",2017-03-24 00:00:00.000
354,20170420,14228,3,"Clothing",25,"Vests",2017-04-20 00:00:00.000
389,20170405,14684,3,"Clothing",25,"Vests",2017-04-05 00:00:00.000
405,20170315,14964,3,"Clothing",25,"Vests",2017-03-15 00:00:00.000
464,20170302,15434,3,"Clothing",25,"Vests",2017-03-02 00:00:00.000
471,20170403,15465,3,"Clothing",25,"Vests",2017-04-03 00:00:00.000
473,20170313,15572,3,"Clothing",25,"Vests",2017-03-13 00:00:00.000
477,20170328,15578,3,"Clothing",25,"Vests",2017-03-28 00:00:00.000
487,20170406,15644,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
513,20170312,15793,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
516,20170311,15803,3,"Clothing",25,"Vests",2017-03-11 00:00:00.000
519,20170417,15832,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
521,20170325,15866,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
539,20170330,16176,3,"Clothing",25,"Vests",2017-03-30 00:00:00.000
541,20170311,16180,3,"Clothing",25,"Vests",2017-03-11 00:00:00.000
579,20170422,16562,3,"Clothing",25,"Vests",2017-04-22 00:00:00.000
587,20170402,16635,3,"Clothing",25,"Vests",2017-04-02 00:00:00.000
609,20170320,16706,3,"Clothing",25,"Vests",2017-03-20 00:00:00.000
613,20170407,16712,3,"Clothing",25,"Vests",2017-04-07 00:00:00.000
671,20170416,17227,3,"Clothing",25,"Vests",2017-04-16 00:00:00.000
690,20170427,17300,3,"Clothing",25,"Vests",2017-04-27 00:00:00.000
708,20170306,17400,3,"Clothing",25,"Vests",2017-03-06 00:00:00.000
738,20170424,17786,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
758,20170328,18092,3,"Clothing",25,"Vests",2017-03-28 00:00:00.000
781,20170307,18253,3,"Clothing",25,"Vests",2017-03-07 00:00:00.000
793,20170307,18281,3,"Clothing",25,"Vests",2017-03-07 00:00:00.000
872,20170301,19094,3,"Clothing",25,"Vests",2017-03-01 00:00:00.000
891,20170401,19369,3,"Clothing",25,"Vests",2017-04-01 00:00:00.000
920,20170313,19615,3,"Clothing",25,"Vests",2017-03-13 00:00:00.000
921,20170320,19617,3,"Clothing",25,"Vests",2017-03-20 00:00:00.000
962,20170331,19954,3,"Clothing",25,"Vests",2017-03-31 00:00:00.000
974,20170406,20157,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
1012,20170302,20460,3,"Clothing",25,"Vests",2017-03-02 00:00:00.000
1026,20170415,20694,3,"Clothing",25,"Vests",2017-04-15 00:00:00.000
1040,20170402,20916,3,"Clothing",25,"Vests",2017-04-02 00:00:00.000
1069,20170408,21366,3,"Clothing",25,"Vests",2017-04-08 00:00:00.000
1096,20170314,21831,3,"Clothing",25,"Vests",2017-03-14 00:00:00.000
1133,20170402,22198,3,"Clothing",25,"Vests",2017-04-02 00:00:00.000
1143,20170320,22251,3,"Clothing",25,"Vests",2017-03-20 00:00:00.000
1153,20170309,22479,3,"Clothing",25,"Vests",2017-03-09 00:00:00.000
1162,20170425,22603,3,"Clothing",25,"Vests",2017-04-25 00:00:00.000
1211,20170424,23098,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
1216,20170417,23103,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
1242,20170416,23378,3,"Clothing",25,"Vests",2017-04-16 00:00:00.000
1243,20170412,23415,3,"Clothing",25,"Vests",2017-04-12 00:00:00.000
1259,20170306,23528,3,"Clothing",25,"Vests",2017-03-06 00:00:00.000
1308,20170403,24167,3,"Clothing",25,"Vests",2017-04-03 00:00:00.000
1346,20170312,24501,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
1365,20170323,24781,3,"Clothing",25,"Vests",2017-03-23 00:00:00.000
1379,20170319,24895,3,"Clothing",25,"Vests",2017-03-19 00:00:00.000
1419,20170311,25300,3,"Clothing",25,"Vests",2017-03-11 00:00:00.000
1434,20170325,25533,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
1448,20170413,25793,3,"Clothing",25,"Vests",2017-04-13 00:00:00.000
1451,20170425,25907,3,"Clothing",25,"Vests",2017-04-25 00:00:00.000
1462,20170319,26073,3,"Clothing",25,"Vests",2017-03-19 00:00:00.000
1464,20170325,26129,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
1518,20170421,26700,3,"Clothing",25,"Vests",2017-04-21 00:00:00.000
1519,20170312,26701,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
1521,20170304,26730,3,"Clothing",25,"Vests",2017-03-04 00:00:00.000
1532,20170410,26802,3,"Clothing",25,"Vests",2017-04-10 00:00:00.000
1544,20170326,26967,3,"Clothing",25,"Vests",2017-03-26 00:00:00.000
1562,20170305,27146,3,"Clothing",25,"Vests",2017-03-05 00:00:00.000
1616,20170417,27890,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
1625,20170406,28034,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
1650,20170419,28215,3,"Clothing",25,"Vests",2017-04-19 00:00:00.000
1657,20170409,28304,3,"Clothing",25,"Vests",2017-04-09 00:00:00.000
1671,20170320,28397,3,"Clothing",25,"Vests",2017-03-20 00:00:00.000
1678,20170424,28505,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
1700,20170422,28716,3,"Clothing",25,"Vests",2017-04-22 00:00:00.000
1750,20170301,29135,3,"Clothing",25,"Vests",2017-03-01 00:00:00.000
1774,20170423,29366,3,"Clothing",25,"Vests",2017-04-23 00:00:00.000
1808,20170425,19310,3,"Clothing",25,"Vests",2017-04-25 00:00:00.000
1809,20170412,23958,3,"Clothing",25,"Vests",2017-04-12 00:00:00.000
1810,20170312,19174,3,"Clothing",25,"Vests",2017-03-12 00:00:00.000
1811,20170307,28384,3,"Clothing",25,"Vests",2017-03-07 00:00:00.000
1812,20170406,13812,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
1813,20170323,21522,3,"Clothing",25,"Vests",2017-03-23 00:00:00.000
1814,20170322,14971,3,"Clothing",25,"Vests",2017-03-22 00:00:00.000
1815,20170228,18132,3,"Clothing",25,"Vests",2017-02-28 00:00:00.000
1816,20170303,12866,3,"Clothing",25,"Vests",2017-03-03 00:00:00.000
1817,20170403,25476,3,"Clothing",25,"Vests",2017-04-03 00:00:00.000
1818,20170311,21357,3,"Clothing",25,"Vests",2017-03-11 00:00:00.000
2072,20170406,17740,3,"Clothing",25,"Vests",2017-04-06 00:00:00.000
2073,20170421,15017,3,"Clothing",25,"Vests",2017-04-21 00:00:00.000
2074,20170324,12632,3,"Clothing",25,"Vests",2017-03-24 00:00:00.000
2075,20170412,12718,3,"Clothing",25,"Vests",2017-04-12 00:00:00.000
2076,20170407,20910,3,"Clothing",25,"Vests",2017-04-07 00:00:00.000
2077,20170424,13773,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
2078,20170320,24095,3,"Clothing",25,"Vests",2017-03-20 00:00:00.000
2079,20170228,16439,3,"Clothing",25,"Vests",2017-02-28 00:00:00.000
2080,20170425,14689,3,"Clothing",25,"Vests",2017-04-25 00:00:00.000
2373,20170421,12639,3,"Clothing",25,"Vests",2017-04-21 00:00:00.000
2377,20170316,29450,3,"Clothing",25,"Vests",2017-03-16 00:00:00.000
2385,20170327,22800,3,"Clothing",25,"Vests",2017-03-27 00:00:00.000
2448,20170304,24000,3,"Clothing",25,"Vests",2017-03-04 00:00:00.000
2463,20170420,13851,3,"Clothing",25,"Vests",2017-04-20 00:00:00.000
2491,20170329,25974,3,"Clothing",25,"Vests",2017-03-29 00:00:00.000
2507,20170414,13761,3,"Clothing",25,"Vests",2017-04-14 00:00:00.000
2517,20170417,20046,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
2545,20170325,26995,3,"Clothing",25,"Vests",2017-03-25 00:00:00.000
2568,20170424,26913,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
2576,20170427,17084,3,"Clothing",25,"Vests",2017-04-27 00:00:00.000
2583,20170408,14144,3,"Clothing",25,"Vests",2017-04-08 00:00:00.000
2584,20170228,14923,3,"Clothing",25,"Vests",2017-02-28 00:00:00.000
2586,20170405,14152,3,"Clothing",25,"Vests",2017-04-05 00:00:00.000
2587,20170411,21132,3,"Clothing",25,"Vests",2017-04-11 00:00:00.000
2588,20170419,23973,3,"Clothing",25,"Vests",2017-04-19 00:00:00.000
2589,20170402,27807,3,"Clothing",25,"Vests",2017-04-02 00:00:00.000
2590,20170422,24153,3,"Clothing",25,"Vests",2017-04-22 00:00:00.000
2591,20170302,12631,3,"Clothing",25,"Vests",2017-03-02 00:00:00.000
2592,20170319,21081,3,"Clothing",25,"Vests",2017-03-19 00:00:00.000
2593,20170307,22377,3,"Clothing",25,"Vests",2017-03-07 00:00:00.000
2594,20170405,23756,3,"Clothing",25,"Vests",2017-04-05 00:00:00.000
2595,20170414,25539,3,"Clothing",25,"Vests",2017-04-14 00:00:00.000
2596,20170319,12552,3,"Clothing",25,"Vests",2017-03-19 00:00:00.000
2597,20170416,25574,3,"Clothing",25,"Vests",2017-04-16 00:00:00.000
2598,20170314,24124,3,"Clothing",25,"Vests",2017-03-14 00:00:00.000
2599,20170424,22814,3,"Clothing",25,"Vests",2017-04-24 00:00:00.000
2600,20170426,12830,3,"Clothing",25,"Vests",2017-04-26 00:00:00.000
2601,20170305,27926,3,"Clothing",25,"Vests",2017-03-05 00:00:00.000
2602,20170414,24116,3,"Clothing",25,"Vests",2017-04-14 00:00:00.000
2612,20170419,29235,3,"Clothing",25,"Vests",2017-04-19 00:00:00.000
2615,20170228,20045,3,"Clothing",25,"Vests",2017-02-28 00:00:00.000
2642,20170317,14399,3,"Clothing",25,"Vests",2017-03-17 00:00:00.000
2683,20170321,24287,3,"Clothing",25,"Vests",2017-03-21 00:00:00.000
2706,20170417,13061,3,"Clothing",25,"Vests",2017-04-17 00:00:00.000
2716,20170305,18150,3,"Clothing",25,"Vests",2017-03-05 00:00:00.000
2738,20170317,12466,3,"Clothing",25,"Vests",2017-03-17 00:00:00.000
2753,20170324,23908,3,"Clothing",25,"Vests",2017-03-24 00:00:00.000
2766,20170329,14136,3,"Clothing",25,"Vests",2017-03-29 00:00:00.000
28,20170324,11111,3,"Clothing",20,"Gloves",2017-03-24 00:00:00.000
48,20170417,11331,3,"Clothing",20,"Gloves",2017-04-17 00:00:00.000
121,20170330,12056,3,"Clothing",20,"Gloves",2017-03-30 00:00:00.000
210,20170426,12987,3,"Clothing",20,"Gloves",2017-04-26 00:00:00.000
213,20170321,12997,3,"Clothing",20,"Gloves",2017-03-21 00:00:00.000
223,20170321,13012,3,"Clothing",20,"Gloves",2017-03-21 00:00:00.000
253,20170425,13239,3,"Clothing",20,"Gloves",2017-04-25 00:00:00.000
326,20170311,14067,3,"Clothing",20,"Gloves",2017-03-11 00:00:00.000
351,20170324,14222,3,"Clothing",20,"Gloves",2017-03-24 00:00:00.000
357,20170330,14264,3,"Clothing",20,"Gloves",2017-03-30 00:00:00.000
398,20170405,14854,3,"Clothing",20,"Gloves",2017-04-05 00:00:00.000
414,20170330,15019,3,"Clothing",20,"Gloves",2017-03-30 00:00:00.000
428,20170330,15124,3,"Clothing",20,"Gloves",2017-03-30 00:00:00.000
456,20170313,15241,3,"Clothing",20,"Gloves",2017-03-13 00:00:00.000
458,20170415,15253,3,"Clothing",20,"Gloves",2017-04-15 00:00:00.000
565,20170420,16483,3,"Clothing",20,"Gloves",2017-04-20 00:00:00.000
581,20170420,16571,3,"Clothing",20,"Gloves",2017-04-20 00:00:00.000
595,20170413,16680,3,"Clothing",20,"Gloves",2017-04-13 00:00:00.000
599,20170303,16689,3,"Clothing",20,"Gloves",2017-03-03 00:00:00.000
612,20170407,16712,3,"Clothing",20,"Gloves",2017-04-07 00:00:00.000
624,20170407,16828,3,"Clothing",20,"Gloves",2017-04-07 00:00:00.000
631,20170412,16902,3,"Clothing",20,"Gloves",2017-04-12 00:00:00.000
636,20170423,16938,3,"Clothing",20,"Gloves",2017-04-23 00:00:00.000
660,20170410,17112,3,"Clothing",20,"Gloves",2017-04-10 00:00:00.000
692,20170425,17309,3,"Clothing",20,"Gloves",2017-04-25 00:00:00.000
718,20170413,17686,3,"Clothing",20,"Gloves",2017-04-13 00:00:00.000
722,20170414,17725,3,"Clothing",20,"Gloves",2017-04-14 00:00:00.000
768,20170325,18202,3,"Clothing",20,"Gloves",2017-03-25 00:00:00.000
785,20170314,18259,3,"Clothing",20,"Gloves",2017-03-14 00:00:00.000
788,20170405,18263,3,"Clothing",20,"Gloves",2017-04-05 00:00:00.000
800,20170426,18296,3,"Clothing",20,"Gloves",2017-04-26 00:00:00.000
817,20170317,18451,3,"Clothing",20,"Gloves",2017-03-17 00:00:00.000
818,20170308,18458,3,"Clothing",20,"Gloves",2017-03-08 00:00:00.000
822,20170321,18482,3,"Clothing",20,"Gloves",2017-03-21 00:00:00.000
828,20170420,18629,3,"Clothing",20,"Gloves",2017-04-20 00:00:00.000
886,20170302,19339,3,"Clothing",20,"Gloves",2017-03-02 00:00:00.000
888,20170301,19345,3,"Clothing",20,"Gloves",2017-03-01 00:00:00.000
933,20170413,19753,3,"Clothing",20,"Gloves",2017-04-13 00:00:00.000
934,20170301,19762,3,"Clothing",20,"Gloves",2017-03-01 00:00:00.000
954,20170326,19912,3,"Clothing",20,"Gloves",2017-03-26 00:00:00.000
987,20170328,20235,3,"Clothing",20,"Gloves",2017-03-28 00:00:00.000
1037,20170324,20835,3,"Clothing",20,"Gloves",2017-03-24 00:00:00.000
1082,20170415,21664,3,"Clothing",20,"Gloves",2017-04-15 00:00:00.000
1120,20170328,22005,3,"Clothing",20,"Gloves",2017-03-28 00:00:00.000
1127,20170404,22050,3,"Clothing",20,"Gloves",2017-04-04 00:00:00.000
1170,20170303,22630,3,"Clothing",20,"Gloves",2017-03-03 00:00:00.000
1171,20170316,22631,3,"Clothing",20,"Gloves",2017-03-16 00:00:00.000
1199,20170228,23076,3,"Clothing",20,"Gloves",2017-02-28 00:00:00.000
1207,20170228,23094,3,"Clothing",20,"Gloves",2017-02-28 00:00:00.000
1234,20170412,23343,3,"Clothing",20,"Gloves",2017-04-12 00:00:00.000
1248,20170331,23419,3,"Clothing",20,"Gloves",2017-03-31 00:00:00.000
1286,20170331,23730,3,"Clothing",20,"Gloves",2017-03-31 00:00:00.000
1290,20170331,23865,3,"Clothing",20,"Gloves",2017-03-31 00:00:00.000
1297,20170404,23967,3,"Clothing",20,"Gloves",2017-04-04 00:00:00.000
1310,20170405,24172,3,"Clothing",20,"Gloves",2017-04-05 00:00:00.000
1326,20170420,24362,3,"Clothing",20,"Gloves",2017-04-20 00:00:00.000
1333,20170423,24465,3,"Clothing",20,"Gloves",2017-04-23 00:00:00.000
1386,20170322,24963,3,"Clothing",20,"Gloves",2017-03-22 00:00:00.000
1423,20170228,25347,3,"Clothing",20,"Gloves",2017-02-28 00:00:00.000
1437,20170327,25558,3,"Clothing",20,"Gloves",2017-03-27 00:00:00.000
1438,20170327,25635,3,"Clothing",20,"Gloves",2017-03-27 00:00:00.000
1483,20170413,26400,3,"Clothing",20,"Gloves",2017-04-13 00:00:00.000
1489,20170315,26437,3,"Clothing",20,"Gloves",2017-03-15 00:00:00.000
1494,20170316,26482,3,"Clothing",20,"Gloves",2017-03-16 00:00:00.000
1498,20170406,26500,3,"Clothing",20,"Gloves",2017-04-06 00:00:00.000
1542,20170421,26953,3,"Clothing",20,"Gloves",2017-04-21 00:00:00.000
1561,20170318,27144,3,"Clothing",20,"Gloves",2017-03-18 00:00:00.000
1563,20170324,27180,3,"Clothing",20,"Gloves",2017-03-24 00:00:00.000
1571,20170316,27304,3,"Clothing",20,"Gloves",2017-03-16 00:00:00.000
1579,20170318,27377,3,"Clothing",20,"Gloves",2017-03-18 00:00:00.000
1665,20170320,28350,3,"Clothing",20,"Gloves",2017-03-20 00:00:00.000
1702,20170320,28735,3,"Clothing",20,"Gloves",2017-03-20 00:00:00.000
1733,20170307,29041,3,"Clothing",20,"Gloves",2017-03-07 00:00:00.000
1749,20170301,29135,3,"Clothing",20,"Gloves",2017-03-01 00:00:00.000
2253,20170403,12057,3,"Clothing",20,"Gloves",2017-04-03 00:00:00.000
2254,20170311,24498,3,"Clothing",20,"Gloves",2017-03-11 00:00:00.000
2255,20170408,11950,3,"Clothing",20,"Gloves",2017-04-08 00:00:00.000
2256,20170308,12949,3,"Clothing",20,"Gloves",2017-03-08 00:00:00.000
2257,20170418,18081,3,"Clothing",20,"Gloves",2017-04-18 00:00:00.000
2258,20170302,25017,3,"Clothing",20,"Gloves",2017-03-02 00:00:00.000
2259,20170415,20742,3,"Clothing",20,"Gloves",2017-04-15 00:00:00.000
2260,20170331,21378,3,"Clothing",20,"Gloves",2017-03-31 00:00:00.000
2261,20170421,29049,3,"Clothing",20,"Gloves",2017-04-21 00:00:00.000
2262,20170306,19821,3,"Clothing",20,"Gloves",2017-03-06 00:00:00.000
2263,20170318,21741,3,"Clothing",20,"Gloves",2017-03-18 00:00:00.000
2264,20170322,16614,3,"Clothing",20,"Gloves",2017-03-22 00:00:00.000
2265,20170405,11334,3,"Clothing",20,"Gloves",2017-04-05 00:00:00.000
2266,20170318,15041,3,"Clothing",20,"Gloves",2017-03-18 00:00:00.000
2267,20170304,18554,3,"Clothing",20,"Gloves",2017-03-04 00:00:00.000
2268,20170323,24035,3,"Clothing",20,"Gloves",2017-03-23 00:00:00.000
2269,20170301,20767,3,"Clothing",20,"Gloves",2017-03-01 00:00:00.000
2270,20170424,11872,3,"Clothing",20,"Gloves",2017-04-24 00:00:00.000
2271,20170313,27565,3,"Clothing",20,"Gloves",2017-03-13 00:00:00.000
