DATEKEY,YEAR,QUARTER,ORIGIN,ONLINE,REPORTING_CARRIER,FLIGHTS,PASSENGERS,TOTAL_SALES,MILES_FLOWN,KM_FLOWN,Walking-in
2019-06-30 00:00:00.000,2019,2,"EUG",1,"CP",297,420,107792,248006,399041.654,419
2019-06-30 00:00:00.000,2019,2,"HNL",1,"HA",5995,48644,10638260,18408422,29619150.998,48643
2019-06-30 00:00:00.000,2019,2,"BOS",1,"SY",246,611,102922,662209,1065494.281,610
2019-06-30 00:00:00.000,2019,2,"IND",1,"NK",777,2311,171065,1666313,2681097.617,2310
2019-06-30 00:00:00.000,2019,2,"DEN",1,"SY",203,752,84936,255062,410394.758,751
2019-06-30 00:00:00.000,2019,2,"MSY",1,"SY",75,154,25700,93986,151223.474,153
2019-06-30 00:00:00.000,2019,2,"HRL",1,"SY",38,132,22220,62880,101173.92,131
2019-06-30 00:00:00.000,2019,2,"DTW",1,"NK",8247,33007,3541181,16553129,26633984.561,33006
2019-06-30 00:00:00.000,2019,2,"BUR",1,"CP",97,148,35787,91200,146740.8,147
2019-06-30 00:00:00.000,2019,2,"ITO",1,"HA",1034,6889,1269677,2686842,4323128.778,6888
2019-06-30 00:00:00.000,2019,2,"MCI",1,"NK",1594,4399,439874,3030984,4876853.256,4398
2019-06-30 00:00:00.000,2019,2,"STS",1,"SY",29,85,13748,69652,112070.068,84
2019-06-30 00:00:00.000,2019,2,"ABQ",1,"CP",505,1094,303044,508149,817611.741,1093
2019-06-30 00:00:00.000,2019,2,"AUS",1,"SY",68,215,29622,107836,173508.124,214
2019-06-30 00:00:00.000,2019,2,"LAS",1,"QX",139,296,51960,160464,258186.576,295
2019-06-30 00:00:00.000,2019,2,"CRW",1,"NK",80,198,10440,63765,102597.885,197
2019-06-30 00:00:00.000,2019,2,"PVD",1,"SY",331,809,130859,789446,1270218.614,808
2019-06-30 00:00:00.000,2019,2,"ICT",1,"QX",171,256,95724,391630,630132.67,255
2019-06-30 00:00:00.000,2019,2,"TUL",1,"CP",159,282,97600,309665,498250.985,281
2019-06-30 00:00:00.000,2019,2,"SAV",1,"SY",33,82,13427,55865,89886.785,81
2019-06-30 00:00:00.000,2019,2,"MYR",1,"SY",51,123,16938,73556,118351.60399999999,122
2019-06-30 00:00:00.000,2019,2,"SEA",1,"HA",1426,3702,1937366,6935693,11159530.037,3701
2019-06-30 00:00:00.000,2019,2,"DEN",1,"NK",3027,12446,745369,5902937,9497825.633,12445
2019-06-30 00:00:00.000,2019,2,"PIT",1,"NK",1867,5805,660671,4208500,6771476.5,5804
2019-06-30 00:00:00.000,2019,2,"PSP",1,"SY",81,199,32581,129293,208032.437,198
2019-06-30 00:00:00.000,2019,2,"TUS",1,"SY",18,30,5023,25960,41769.64,29
2019-06-30 00:00:00.000,2019,2,"MSO",1,"CP",4,6,681,3692,5940.428,5
2019-06-30 00:00:00.000,2019,2,"FAI",1,"CP",40,45,9247,69963,112570.467,44
2019-06-30 00:00:00.000,2019,2,"BOI",1,"CP",110,154,29289,71816,115551.944,153
2019-06-30 00:00:00.000,2019,2,"RDM",1,"CP",166,263,52791,140214,225604.326,262
2019-06-30 00:00:00.000,2019,2,"PDX",1,"CP",554,1249,228547,436726,702692.134,1248
2019-06-30 00:00:00.000,2019,2,"RDU",1,"NK",1148,3553,204501,1699040,2733755.36,3552
2019-06-30 00:00:00.000,2019,2,"ORD",1,"NK",6773,31997,2732367,13082988,21050527.692,31996
2019-06-30 00:00:00.000,2019,2,"SFO",1,"HA",1400,3756,1801083,6001678,9656699.902,3755
2019-06-30 00:00:00.000,2019,2,"BIL",1,"CP",3,3,1136,1161,1868.049,2
2019-06-30 00:00:00.000,2019,2,"MSN",1,"SY",39,62,8977,73911,118922.799,61
2019-06-30 00:00:00.000,2019,2,"LAX",1,"QX",310,871,178053,454487,731269.583,870
2019-06-30 00:00:00.000,2019,2,"BNA",1,"SY",466,1415,220554,1037167,1668801.703,1414
2019-06-30 00:00:00.000,2019,2,"CLE",1,"NK",2928,10264,933214,5926898,9536378.882,10263
2019-06-30 00:00:00.000,2019,2,"LAX",1,"NK",6842,22608,2437009,18481776,29737177.584,22607
2019-06-30 00:00:00.000,2019,2,"AUS",1,"NK",2321,7322,480882,4192213,6745270.717,7321
2019-06-30 00:00:00.000,2019,2,"SAN",1,"QX",598,1266,279069,1021214,1643133.326,1265
2019-06-30 00:00:00.000,2019,2,"PHX",1,"QX",191,289,72009,300818,484016.162,288
2019-06-30 00:00:00.000,2019,2,"SEA",1,"SY",284,961,184633,670825,1079357.425,960
2019-06-30 00:00:00.000,2019,2,"OKC",1,"CP",274,492,191989,512736,824992.224,491
2019-06-30 00:00:00.000,2019,2,"SJC",1,"CP",1588,4536,894161,1214964,1954877.076,4535
2019-06-30 00:00:00.000,2019,2,"TUS",1,"CP",84,159,38943,63477,102134.493,158
2019-06-30 00:00:00.000,2019,2,"BUR",1,"NK",110,193,17260,132949,213914.941,192
2019-06-30 00:00:00.000,2019,2,"PDX",1,"SY",870,2828,442627,1936603,3115994.227,2827
2019-06-30 00:00:00.000,2019,2,"MFR",1,"CP",210,323,76794,183432,295142.088,322
2019-06-30 00:00:00.000,2019,2,"EUG",1,"QX",466,615,161714,308079,495699.111,614
2019-06-30 00:00:00.000,2019,2,"FCA",1,"CP",29,42,8366,41402,66615.818,41
2019-06-30 00:00:00.000,2019,2,"ELP",1,"CP",235,593,167825,285890,459997.01,592
2019-06-30 00:00:00.000,2019,2,"SNA",1,"CP",567,1289,365346,914659,1471686.331,1288
2019-06-30 00:00:00.000,2019,2,"SFO",1,"SY",562,2315,461643,1413544,2274392.296,2314
2019-06-30 00:00:00.000,2019,2,"STL",1,"SY",128,254,37969,225465,362773.185,253
2019-06-30 00:00:00.000,2019,2,"SBP",1,"QX",178,308,103169,255205,410624.845,307
2019-06-30 00:00:00.000,2019,2,"RNO",1,"QX",606,1284,325891,536619,863419.971,1283
2019-06-30 00:00:00.000,2019,2,"IAH",0,"G7",21,28,6924,40673,65442.856999999996,28
2019-06-30 00:00:00.000,2019,2,"SOW",0,"AA",6,6,2426,9495,15277.455,6
2019-06-30 00:00:00.000,2019,2,"ILM",0,"MQ",406,437,179424,1110535,1786850.815,437
2019-06-30 00:00:00.000,2019,2,"ISP",0,"F9",13,14,2756,27135,43660.215,14
2019-06-30 00:00:00.000,2019,2,"TPA",0,"F9",2,3,357,6033,9707.097,3
2019-06-30 00:00:00.000,2019,2,"SAV",0,"YV",336,361,147316,941304,1514558.136,361
2019-06-30 00:00:00.000,2019,2,"PQI",0,"EV",13,13,5445,27199,43763.191,13
2019-06-30 00:00:00.000,2019,2,"CVN",0,"EV",2,2,650,2806,4514.854,2
2019-06-30 00:00:00.000,2019,2,"SYR",0,"DL",800,821,445420,2095674,3371939.466,821
2019-06-30 00:00:00.000,2019,2,"SFO",0,"DL",3756,4018,1954417,11953414,19233043.126,4018
2019-06-30 00:00:00.000,2019,2,"LAS",0,"WN",222,246,83008,443660,713848.94,246
2019-06-30 00:00:00.000,2019,2,"BTR",0,"DL",43,43,23776,68969,110971.121,43
2019-06-30 00:00:00.000,2019,2,"BDL",0,"YX",510,601,246880,756032,1216455.488,601
2019-06-30 00:00:00.000,2019,2,"RIC",0,"DL",1115,1134,633923,2828619,4551247.971,1134
2019-06-30 00:00:00.000,2019,2,"CHA",0,"9E",879,899,428297,1552507,2497983.763,899
2019-06-30 00:00:00.000,2019,2,"BPT",0,"MQ",383,400,190403,798851,1285351.259,400
2019-06-30 00:00:00.000,2019,2,"BDL",0,"OH",643,704,302375,997749,1605378.141,704
2019-06-30 00:00:00.000,2019,2,"JFK",0,"DL",4363,4707,2732020,15333077,24670920.893,4707
2019-06-30 00:00:00.000,2019,2,"AUS",0,"F9",3,7,1378,8981,14450.429,7
2019-06-30 00:00:00.000,2019,2,"MHT",0,"9E",168,170,61379,300189,483004.101,170
2019-06-30 00:00:00.000,2019,2,"MSP",0,"EV",3,3,506,5855,9420.695,3
2019-06-30 00:00:00.000,2019,2,"LBB",0,"YV",1606,1703,873124,3254610,5236667.49,1703
2019-06-30 00:00:00.000,2019,2,"STT",0,"B6",115,121,43832,166475,267858.275,121
2019-06-30 00:00:00.000,2019,2,"BWI",0,"MQ",192,219,92562,355267,571624.603,219
2019-06-30 00:00:00.000,2019,2,"FAT",0,"AA",986,1016,575492,3285142,5285793.478,1016
2019-06-30 00:00:00.000,2019,2,"SAF",0,"G7",18,18,8117,26674,42918.466,18
2019-06-30 00:00:00.000,2019,2,"BGR",0,"AA",513,534,262957,1637986,2635519.474,534
2019-06-30 00:00:00.000,2019,2,"CHS",0,"YV",878,954,389018,2260773,3637583.7569999998,954
2019-06-30 00:00:00.000,2019,2,"LGB",0,"YV",517,559,208249,1219788,1962638.892,559
2019-06-30 00:00:00.000,2019,2,"CRP",0,"WN",7,14,5980,19267,31000.603,14
2019-06-30 00:00:00.000,2019,2,"HTS",0,"YX",4,4,2346,6318,10165.662,4
2019-06-30 00:00:00.000,2019,2,"ABQ",0,"AS",138,143,58210,398049,640460.841,143
2019-06-30 00:00:00.000,2019,2,"XNA",0,"G7",4,4,1158,11067,17806.803,4
2019-06-30 00:00:00.000,2019,2,"MFR",0,"CP",1112,1165,514608,3416638,5497370.542,1165
2019-06-30 00:00:00.000,2019,2,"RDU",0,"9E",1082,1291,483796,1508937,2427879.633,1291
2019-06-30 00:00:00.000,2019,2,"SDF",0,"YX",1973,2083,830908,3615115,5816720.035,2083
2019-06-30 00:00:00.000,2019,2,"PDX",0,"SY",21,28,10324,107796,173443.764,28
2019-06-30 00:00:00.000,2019,2,"DTW",0,"MQ",154,193,68360,192888,310356.792,193
2019-06-30 00:00:00.000,2019,2,"GEG",0,"AA",487,510,223614,1360321,2188756.489,510
2019-06-30 00:00:00.000,2019,2,"OWB",0,"DL",2,2,592,2826,4547.034,2
2019-06-30 00:00:00.000,2019,2,"EWR",0,"9E",376,414,190019,723702,1164436.518,414
2019-06-30 00:00:00.000,2019,2,"ABQ",0,"YX",237,248,115456,551155,886808.395,248
2019-06-30 00:00:00.000,2019,2,"STL",0,"OH",970,1163,497511,1489979,2397376.211,1163
2019-06-30 00:00:00.000,2019,2,"VPS",0,"YV",257,276,113525,583004,938053.436,276
2019-06-30 00:00:00.000,2019,2,"CID",0,"YX",179,184,80379,359748,578834.532,184
2019-06-30 00:00:00.000,2019,2,"LSE",0,"MQ",343,351,142306,654538,1053151.642,351
2019-06-30 00:00:00.000,2019,2,"BUF",0,"F9",2,6,323,4128,6641.952,6
2019-06-30 00:00:00.000,2019,2,"MKE",0,"WN",120,170,63174,287471,462540.839,170
2019-06-30 00:00:00.000,2019,2,"BNA",0,"AA",2530,2662,1143589,4423147,7116843.523,2662
2019-06-30 00:00:00.000,2019,2,"ATL",0,"EV",64,65,30165,155054,249481.886,65
2019-06-30 00:00:00.000,2019,2,"MQT",0,"MQ",242,247,115435,580714,934368.826,247
2019-06-30 00:00:00.000,2019,2,"SAV",0,"OH",1644,1769,665633,2744934,4416598.806,1769
2019-06-30 00:00:00.000,2019,2,"EWR",0,"EV",3080,3745,1726538,3573690,5750067.21,3745
2019-06-30 00:00:00.000,2019,2,"KOA",0,"AA",261,285,134372,1213951,1953247.159,285
2019-06-30 00:00:00.000,2019,2,"MKE",0,"AA",791,818,345239,2015054,3242221.886,818
2019-06-30 00:00:00.000,2019,2,"GUC",0,"G7",10,10,3883,9989,16072.301,10
2019-06-30 00:00:00.000,2019,2,"PHF",0,"9E",454,480,229232,940699,1513584.6909999999,480
2019-06-30 00:00:00.000,2019,2,"VPS",0,"OH",730,786,314282,1312890,2112440.01,786
2019-06-30 00:00:00.000,2019,2,"FLG",0,"YV",64,66,17438,75021,120708.789,66
2019-06-30 00:00:00.000,2019,2,"IND",0,"WN",128,141,48129,336318,541135.662,141
2019-06-30 00:00:00.000,2019,2,"ART",0,"AA",155,163,75721,441107,709741.163,163
2019-06-30 00:00:00.000,2019,2,"OTZ",0,"AS",20,20,11047,74262,119487.558,20
2019-06-30 00:00:00.000,2019,2,"IDA",0,"YX",9,9,5264,19997,32175.173,9
2019-06-30 00:00:00.000,2019,2,"PHL",0,"DL",1732,1811,865465,3625532,5833480.988,1811
2019-06-30 00:00:00.000,2019,2,"GRB",0,"9E",311,316,156865,656958,1057045.422,316
2019-06-30 00:00:00.000,2019,2,"SMF",0,"AS",741,900,306565,1537037,2473092.533,900
2019-06-30 00:00:00.000,2019,2,"DTW",0,"B6",21,22,13531,140473,226021.057,22
2019-06-30 00:00:00.000,2019,2,"CLT",0,"OH",2741,3459,1794287,3177516,5112623.244,3459
2019-06-30 00:00:00.000,2019,2,"BNA",0,"WN",312,342,125488,608000,978272,342
2019-06-30 00:00:00.000,2019,2,"DTW",0,"YX",1664,1904,692260,2630959,4233213.031,1904
2019-06-30 00:00:00.000,2019,2,"GRR",0,"DL",2142,2190,1127044,4316618,6945438.362,2190
2019-06-30 00:00:00.000,2019,2,"MCI",0,"EV",137,142,62178,235994,379714.346,142
2019-06-30 00:00:00.000,2019,2,"GEG",0,"WN",39,65,25347,115910,186499.19,65
2019-06-30 00:00:00.000,2019,2,"LNK",0,"9E",211,215,100342,458788,738189.892,215
2019-06-30 00:00:00.000,2019,2,"FSM",0,"YV",828,868,464104,1886701,3035701.909,868
2019-06-30 00:00:00.000,2019,2,"LAX",0,"HA",309,335,229288,1595492,2567146.628,335
2019-06-30 00:00:00.000,2019,2,"BGR",0,"YX",331,339,167790,705001,1134346.609,339
2019-06-30 00:00:00.000,2019,2,"IAD",0,"WN",14,14,4982,49970,80401.73,14
2019-06-30 00:00:00.000,2019,2,"ATL",0,"WN",204,246,75355,393218,632687.762,246
2019-06-30 00:00:00.000,2019,2,"TLH",0,"B6",8,8,2623,14241,22913.769,8
2019-06-30 00:00:00.000,2019,2,"RSW",0,"WN",19,25,6941,50144,80681.696,25
2019-06-30 00:00:00.000,2019,2,"TLH",0,"YX",139,150,63762,234822,377828.598,150
2019-06-30 00:00:00.000,2019,2,"CSG",0,"9E",611,658,349360,985939,1586375.851,658
2019-06-30 00:00:00.000,2019,2,"MSY",0,"B6",13,13,5512,25955,41761.595,13
2019-06-30 00:00:00.000,2019,2,"ATW",0,"G7",363,368,175910,657790,1058384.11,368
2019-06-30 00:00:00.000,2019,2,"FCA",0,"G7",8,8,4775,21784,35050.456,8
2019-06-30 00:00:00.000,2019,2,"KTN",0,"AS",211,227,107149,448710,721974.39,227
2019-06-30 00:00:00.000,2019,2,"ALB",0,"G7",253,257,139154,623831,1003744.079,257
2019-06-30 00:00:00.000,2019,2,"CMH",0,"YV",498,535,209057,1031255,1659289.295,535
2019-06-30 00:00:00.000,2019,2,"FLL",0,"B6",643,800,304713,1859622,2992131.798,800
2019-06-30 00:00:00.000,2019,2,"MYR",0,"9E",58,59,23263,84205,135485.845,59
2019-06-30 00:00:00.000,2019,2,"MSP",0,"9E",2082,2578,1322936,3472615,5587437.535,2578
2019-06-30 00:00:00.000,2019,2,"FAR",0,"YX",13,13,6803,29459,47399.531,13
2019-06-30 00:00:00.000,2019,2,"ABE",0,"OH",871,913,355492,1626568,2617147.912,913
2019-06-30 00:00:00.000,2019,2,"IND",0,"MQ",833,895,386829,1385234,2228841.506,895
2019-06-30 00:00:00.000,2019,2,"PIT",0,"YX",2621,3038,1270532,5120646,8239119.414,3038
2019-06-30 00:00:00.000,2019,2,"SLK",0,"AA",4,4,2049,12460,20048.14,4
2019-06-30 00:00:00.000,2019,2,"HNL",0,"AS",529,551,259871,2437894,3922571.446,551
2019-06-30 00:00:00.000,2019,2,"DAL",0,"WN",460,554,188172,967888,1557331.792,554
2019-06-30 00:00:00.000,2019,2,"SRQ",0,"B6",4,4,1751,8438,13576.742,4
2019-06-30 00:00:00.000,2019,2,"JAX",0,"EV",203,221,94524,405938,653154.242,221
2019-06-30 00:00:00.000,2019,2,"ECP",0,"OH",248,258,85019,414616,667117.144,258
2019-06-30 00:00:00.000,2019,2,"SEA",0,"CP",915,1073,347067,2066174,3324473.966,1073
2019-06-30 00:00:00.000,2019,2,"TRI",0,"DL",455,464,274336,1168975,1880880.775,464
2019-06-30 00:00:00.000,2019,2,"GRR",0,"YX",994,1074,422014,1778418,2861474.562,1074
2019-06-30 00:00:00.000,2019,2,"ORF",0,"YX",582,665,252403,993982,1599317.038,665
2019-06-30 00:00:00.000,2019,2,"MCI",0,"WN",276,343,129452,599459,964529.531,343
2019-06-30 00:00:00.000,2019,2,"SWF",0,"YX",83,83,36254,103952,167258.768,83
2019-06-30 00:00:00.000,2019,2,"SRQ",0,"YX",214,217,88427,399141,642217.869,217
2019-06-30 00:00:00.000,2019,2,"RDM",0,"QX",1676,1866,645295,4422601,7115965.009,1866
2019-06-30 00:00:00.000,2019,2,"COS",0,"DL",91,102,64969,239177,384835.793,102
2019-06-30 00:00:00.000,2019,2,"JAX",0,"WN",32,32,13318,79389,127736.901,32
2019-06-30 00:00:00.000,2019,2,"DEC",0,"MQ",3,3,1787,4286,6896.174,3
2019-06-30 00:00:00.000,2019,2,"SNA",0,"AA",2793,2885,1563396,8175569,13154490.521,2885
2019-06-30 00:00:00.000,2019,2,"JFK",0,"HA",111,115,134582,1078456,1735235.704,115
2019-06-30 00:00:00.000,2019,2,"GSP",0,"YV",409,434,171841,1025499,1650027.891,434
2019-06-30 00:00:00.000,2019,2,"BWI",0,"AA",3068,3435,1408888,5683863,9145335.567,3435
2019-06-30 00:00:00.000,2019,2,"PNS",0,"DL",685,707,385405,1249117,2009829.253,707
2019-06-30 00:00:00.000,2019,2,"SAT",0,"WN",207,295,108507,532853,857360.477,295
2019-06-30 00:00:00.000,2019,2,"HYA",0,"YX",3,3,834,2562,4122.258,3
2019-06-30 00:00:00.000,2019,2,"JST",0,"YX",3,3,1629,6694,10770.646,3
2019-06-30 00:00:00.000,2019,2,"FNT",0,"YX",2,2,760,2483,3995.147,2
2019-06-30 00:00:00.000,2019,2,"SFO",0,"CP",763,937,345368,2009708,3233620.172,937
2019-06-30 00:00:00.000,2019,2,"HYA",0,"B6",13,13,5237,12398,19948.382,13
2019-06-30 00:00:00.000,2019,2,"ATL",0,"9E",1036,1233,642198,1239347,1994109.323,1233
2019-06-30 00:00:00.000,2019,2,"STT",0,"AA",299,321,160679,810193,1303600.537,321
2019-06-30 00:00:00.000,2019,2,"LIT",0,"MQ",2471,2675,1277651,5550237,8930331.333,2675
2019-06-30 00:00:00.000,2019,2,"BOS",0,"B6",1884,2048,966777,5982243,9625428.987,2048
2019-06-30 00:00:00.000,2019,2,"PHX",0,"CP",874,956,415724,2105565,3387854.085,956
2019-06-30 00:00:00.000,2019,2,"CLT",0,"YV",970,1085,344449,2243867,3610382.003,1085
2019-06-30 00:00:00.000,2019,2,"DUJ",0,"OH",3,3,2224,4966,7990.294,3
2019-06-30 00:00:00.000,2019,2,"ILM",0,"9E",71,72,30010,105427,169632.043,72
2019-06-30 00:00:00.000,2019,2,"JAC",0,"G7",176,186,112303,462743,744553.487,186
2019-06-30 00:00:00.000,2019,2,"CMI",0,"MQ",1365,1490,754831,3073227,4944822.243,1490
2019-06-30 00:00:00.000,2019,2,"MOB",0,"MQ",7,7,3490,8134,13087.606,7
2019-06-30 00:00:00.000,2019,2,"GJT",0,"YV",43,44,16254,77764,125122.276,44
2019-06-30 00:00:00.000,2019,2,"MEM",0,"YX",1051,1167,518261,2111545,3397475.905,1167
2019-06-30 00:00:00.000,2019,2,"GSO",0,"OH",1785,1913,819396,2801143,4507039.087,1913
2019-06-30 00:00:00.000,2019,2,"FSD",0,"YX",14,14,6996,27870,44842.83,14
2019-06-30 00:00:00.000,2019,2,"SAT",0,"EV",14,14,5714,24754,39829.186,14
2019-06-30 00:00:00.000,2019,2,"AUS",0,"G7",129,137,54959,286973,461739.557,137
2019-06-30 00:00:00.000,2019,2,"ELP",0,"YX",191,217,94921,403692,649540.428,217
2019-06-30 00:00:00.000,2019,2,"LNY",0,"HA",67,98,28079,86049,138452.841,98
2019-06-30 00:00:00.000,2019,2,"MCI",0,"9E",350,395,167284,755633,1215813.497,395
2019-06-30 00:00:00.000,2019,2,"DTW",0,"AA",2167,2313,939352,4617229,7429121.461,2313
2019-06-30 00:00:00.000,2019,2,"BOI",0,"YV",184,187,112324,663993,1068364.737,187
2019-06-30 00:00:00.000,2019,2,"EWR",0,"MQ",278,357,148862,518936,834968.024,357
2019-06-30 00:00:00.000,2019,2,"BIS",0,"YV",388,395,186937,1117507,1798068.763,395
2019-06-30 00:00:00.000,2019,2,"BNA",0,"EV",209,215,82245,321168,516759.312,215
2019-06-30 00:00:00.000,2019,2,"DRO",0,"YX",91,91,58043,205102,330009.118,91
2019-06-30 00:00:00.000,2019,2,"YUM",0,"YV",308,329,133858,643201,1034910.409,329
2019-06-30 00:00:00.000,2019,2,"BGR",0,"MQ",17,17,5699,30877,49681.093,17
2019-06-30 00:00:00.000,2019,2,"BNA",0,"MQ",237,264,102303,309959,498724.031,264
2019-06-30 00:00:00.000,2019,2,"JAC",0,"AA",111,112,55397,275452,443202.268,112
2019-06-30 00:00:00.000,2019,2,"SAT",0,"MQ",3,3,819,5268,8476.212,3
2019-06-30 00:00:00.000,2019,2,"SIT",0,"AS",111,117,61313,266570,428911.13,117
2019-06-30 00:00:00.000,2019,2,"DLH",0,"MQ",95,100,34798,195683,314853.947,100
2019-06-30 00:00:00.000,2019,2,"CLE",0,"DL",1200,1236,595260,2737648,4404875.632,1236
2019-06-30 00:00:00.000,2019,2,"LAS",0,"CP",499,537,206549,958447,1542141.223,537
2019-06-30 00:00:00.000,2019,2,"CRP",0,"MQ",763,809,423805,1647344,2650576.496,809
2019-06-30 00:00:00.000,2019,2,"MIA",0,"YX",1199,1387,570065,2221359,3574166.631,1387
2019-06-30 00:00:00.000,2019,2,"CMH",0,"OH",919,985,384498,1228895,1977292.055,985
2019-06-30 00:00:00.000,2019,2,"LGA",0,"YX",5413,6755,2648603,7238564,11646849.476,6755
2019-06-30 00:00:00.000,2019,2,"MTJ",0,"YV",259,267,118975,644763,1037423.667,267
2019-06-30 00:00:00.000,2019,2,"LAX",0,"F9",1,4,1396,3814,6136.726,4
2019-06-30 00:00:00.000,2019,2,"GRI",0,"MQ",272,277,125845,670121,1078224.689,277
2019-06-30 00:00:00.000,2019,2,"BUF",0,"G7",231,238,114261,453806,730173.854,238
2019-06-30 00:00:00.000,2019,2,"PHX",0,"WN",471,506,190117,949868,1528337.612,506
2019-06-30 00:00:00.000,2019,2,"MRY",0,"YX",9,9,3767,22618,36392.362,9
2019-06-30 00:00:00.000,2019,2,"AZO",0,"MQ",380,388,149681,796065,1280868.585,388
2019-06-30 00:00:00.000,2019,2,"JAX",0,"9E",329,427,145421,625878,1007037.702,427
2019-06-30 00:00:00.000,2019,2,"CRP",0,"EV",496,513,282377,969091,1559267.419,513
2019-06-30 00:00:00.000,2019,2,"MKE",0,"MQ",7,7,3873,10749,17295.141,7
2019-06-30 00:00:00.000,2019,2,"TUL",0,"G7",34,34,14889,61348,98708.932,34
2019-06-30 00:00:00.000,2019,2,"SAT",0,"9E",275,292,149103,666172,1071870.748,292
2019-06-30 00:00:00.000,2019,2,"MAF",0,"EV",79,82,44613,183339,294992.451,82
2019-06-30 00:00:00.000,2019,2,"AGS",0,"OH",1112,1204,465032,1863459,2998305.531,1204
2019-06-30 00:00:00.000,2019,2,"MKE",0,"EV",118,137,55323,192511,309750.199,137
2019-06-30 00:00:00.000,2019,2,"GSO",0,"YV",142,144,63705,398548,641263.732,144
2019-06-30 00:00:00.000,2019,2,"MSO",0,"G7",88,89,36053,232833,374628.297,89
2019-06-30 00:00:00.000,2019,2,"DEN",0,"DL",2924,3187,1291688,6480082,10426451.938,3187
2019-06-30 00:00:00.000,2019,2,"MAF",0,"WN",16,18,8690,40237,64741.333,18
2019-06-30 00:00:00.000,2019,2,"LGA",0,"B6",178,183,75802,358521,576860.289,183
2019-06-30 00:00:00.000,2019,2,"SDP",0,"AS",10,20,18716,25846,41586.214,20
2019-06-30 00:00:00.000,2019,2,"HSV",0,"G7",506,528,310543,1745626,2808712.234,528
2019-06-30 00:00:00.000,2019,2,"HLN",0,"QX",133,146,48530,375499,604177.891,146
2019-06-30 00:00:00.000,2019,2,"CLL",0,"EV",445,456,194645,861299,1385830.091,456
2019-06-30 00:00:00.000,2019,2,"IND",0,"AA",2181,2288,1035940,4577903,7365845.927,2288
2019-06-30 00:00:00.000,2019,2,"LFT",0,"YV",864,901,456017,2024932,3258115.588,901
2019-06-30 00:00:00.000,2019,2,"SEA",0,"DL",5444,5852,2988072,17283009,27808361.481,5852
2019-06-30 00:00:00.000,2019,2,"MWA",0,"G7",2,2,1118,2164,3481.8759999999997,2
2019-06-30 00:00:00.000,2019,2,"GRB",0,"EV",100,102,43002,158558,255119.822,102
2019-06-30 00:00:00.000,2019,2,"MSP",0,"MQ",197,208,86945,254706,409821.95399999997,208
2019-06-30 00:00:00.000,2019,2,"GRB",0,"MQ",514,538,221622,995600,1601920.4,538
2019-06-30 00:00:00.000,2019,2,"STL",0,"YV",182,196,72017,305765,491975.885,196
2019-06-30 00:00:00.000,2019,2,"ORH",0,"OH",28,30,8956,32641,52519.369,30
2019-06-30 00:00:00.000,2019,2,"LNK",0,"EV",39,40,19205,64954,104510.986,40
2019-06-30 00:00:00.000,2019,2,"MHT",0,"DL",254,260,134924,731427,1176866.043,260
2019-06-30 00:00:00.000,2019,2,"SRQ",0,"AA",502,532,201092,831078,1337204.502,532
2019-06-30 00:00:00.000,2019,2,"ONT",0,"QX",54,57,17856,103544,166602.296,57
2019-06-30 00:00:00.000,2019,2,"MSY",0,"AA",2142,2263,918445,3741690,6020379.21,2263
2019-06-30 00:00:00.000,2019,2,"PSP",0,"YV",931,1008,415761,2269235,3651199.1149999998,1008
2019-06-30 00:00:00.000,2019,2,"HRL",0,"MQ",462,507,216077,962184,1548154.056,507
2019-06-30 00:00:00.000,2019,2,"SLK",0,"B6",9,9,3555,19907,32030.363,9
2019-06-30 00:00:00.000,2019,2,"SJC",0,"B6",23,27,12649,118965,191414.685,27
2019-06-30 00:00:00.000,2019,2,"COD",0,"YX",2,2,909,2217,3567.153,2
2019-06-30 00:00:00.000,2019,2,"TPA",0,"G7",141,149,47014,230292,370539.828,149
2019-06-30 00:00:00.000,2019,2,"TRI",0,"9E",11,11,6374,19296,31047.264,11
2019-06-30 00:00:00.000,2019,2,"PGV",0,"MQ",2,2,528,2582,4154.438,2
2019-06-30 00:00:00.000,2019,2,"IAD",0,"AA",537,565,280947,1671959,2690182.031,565
2019-06-30 00:00:00.000,2019,2,"FLL",0,"AA",2663,2852,1051430,4987515,8024911.635,2852
2019-06-30 00:00:00.000,2019,2,"DEN",0,"YX",682,779,368647,1183772,1904689.148,779
2019-06-30 00:00:00.000,2019,2,"CHA",0,"YV",232,239,100482,587431,945176.47899999993,239
2019-06-30 00:00:00.000,2019,2,"MEM",0,"AA",1914,2023,979452,4372769,7035785.3209999995,2023
2019-06-30 00:00:00.000,2019,2,"MCO",0,"AA",5358,5877,2062791,9596491,15440754.019,5877
2019-06-30 00:00:00.000,2019,2,"GSP",0,"DL",1051,1077,572667,2041748,3285172.532,1077
2019-06-30 00:00:00.000,2019,2,"MOT",0,"9E",40,41,20805,101688,163615.992,41
2019-06-30 00:00:00.000,2019,2,"MSY",0,"G7",59,59,27331,111608,179577.272,59
2019-06-30 00:00:00.000,2019,2,"DUT",0,"AS",221,363,328019,771428,1241227.652,363
2019-06-30 00:00:00.000,2019,2,"ABQ",0,"DL",634,659,327022,1476648,2375926.6319999998,659
2019-06-30 00:00:00.000,2019,2,"PIA",0,"YX",8,8,4018,11836,19044.124,8
