Date,Year,Quarter Of Year,Month Of Year,Day Of Month,Date Int,Month Name,Month & Year,Quarter & Year,Day In Week,Day Of Week Name,Week Ending,Week Number,Month n Year,Quarter n Year,Short Year,FY,Quarter,Day Type,Workday Number,Weekend Number,Is less Than Today,Week Number Adjusted,IsWorkday,Short Month,Short Day Of Week Name
2020-09-03 00:00:00.000,2020,3,9,3,20200903,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","Q3","Workday",3,,True,36,1,"Sep","Thu"
2020-09-04 00:00:00.000,2020,3,9,4,20200904,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","Q3","Weekend",,1,True,36,0,"Sep","Fri"
2020-09-05 00:00:00.000,2020,3,9,5,20200905,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","Q3","Weekend",,2,True,36,0,"Sep","Sat"
2021-09-01 00:00:00.000,2021,3,9,1,20210901,"September","Sep 2021","Q3 2021",3,"Wednesday",2021-09-04 00:00:00.000,36,20210900,20210300,"21","FY22","Q3","Workday",1,,True,36,1,"Sep","Wed"
2021-09-02 00:00:00.000,2021,3,9,2,20210902,"September","Sep 2021","Q3 2021",4,"Thursday",2021-09-04 00:00:00.000,36,20210900,20210300,"21","FY22","Q3","Workday",2,,True,36,1,"Sep","Thu"
2021-09-03 00:00:00.000,2021,3,9,3,20210903,"September","Sep 2021","Q3 2021",5,"Friday",2021-09-04 00:00:00.000,36,20210900,20210300,"21","FY22","Q3","Weekend",,1,True,36,0,"Sep","Fri"
2021-09-04 00:00:00.000,2021,3,9,4,20210904,"September","Sep 2021","Q3 2021",6,"Saturday",2021-09-04 00:00:00.000,36,20210900,20210300,"21","FY22","Q3","Weekend",,2,True,36,0,"Sep","Sat"
2010-09-26 00:00:00.000,2010,3,9,26,20100926,"September","Sep 2010","Q3 2010",0,"Sunday",2010-10-02 00:00:00.000,40,20100900,20100300,"10","FY11","Q3","Workday",18,,True,40,1,"Sep","Sun"
2010-09-27 00:00:00.000,2010,3,9,27,20100927,"September","Sep 2010","Q3 2010",1,"Monday",2010-10-02 00:00:00.000,40,20100900,20100300,"10","FY11","Q3","Workday",19,,True,40,1,"Sep","Mon"
2010-09-28 00:00:00.000,2010,3,9,28,20100928,"September","Sep 2010","Q3 2010",2,"Tuesday",2010-10-02 00:00:00.000,40,20100900,20100300,"10","FY11","Q3","Workday",20,,True,40,1,"Sep","Tue"
2010-09-29 00:00:00.000,2010,3,9,29,20100929,"September","Sep 2010","Q3 2010",3,"Wednesday",2010-10-02 00:00:00.000,40,20100900,20100300,"10","FY11","Q3","Workday",21,,True,40,1,"Sep","Wed"
2010-09-30 00:00:00.000,2010,3,9,30,20100930,"September","Sep 2010","Q3 2010",4,"Thursday",2010-10-02 00:00:00.000,40,20100900,20100300,"10","FY11","Q3","Workday",22,,True,40,1,"Sep","Thu"
2011-09-25 00:00:00.000,2011,3,9,25,20110925,"September","Sep 2011","Q3 2011",0,"Sunday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Workday",17,,True,40,1,"Sep","Sun"
2011-09-26 00:00:00.000,2011,3,9,26,20110926,"September","Sep 2011","Q3 2011",1,"Monday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Workday",18,,True,40,1,"Sep","Mon"
2011-09-27 00:00:00.000,2011,3,9,27,20110927,"September","Sep 2011","Q3 2011",2,"Tuesday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Workday",19,,True,40,1,"Sep","Tue"
2011-09-28 00:00:00.000,2011,3,9,28,20110928,"September","Sep 2011","Q3 2011",3,"Wednesday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Workday",20,,True,40,1,"Sep","Wed"
2011-09-29 00:00:00.000,2011,3,9,29,20110929,"September","Sep 2011","Q3 2011",4,"Thursday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Workday",21,,True,40,1,"Sep","Thu"
2011-09-30 00:00:00.000,2011,3,9,30,20110930,"September","Sep 2011","Q3 2011",5,"Friday",2011-10-01 00:00:00.000,40,20110900,20110300,"11","FY12","Q3","Weekend",,9,True,40,0,"Sep","Fri"
2012-09-01 00:00:00.000,2012,3,9,1,20120901,"September","Sep 2012","Q3 2012",6,"Saturday",2012-09-01 00:00:00.000,35,20120900,20120300,"12","FY13","Q3","Weekend",,1,True,35,0,"Sep","Sat"
2012-09-30 00:00:00.000,2012,3,9,30,20120930,"September","Sep 2012","Q3 2012",0,"Sunday",2012-10-06 00:00:00.000,40,20120900,20120300,"12","FY13","Q3","Workday",21,,True,40,1,"Sep","Sun"
2013-09-29 00:00:00.000,2013,3,9,29,20130929,"September","Sep 2013","Q3 2013",0,"Sunday",2013-10-05 00:00:00.000,40,20130900,20130300,"13","FY14","Q3","Workday",21,,True,40,1,"Sep","Sun"
2013-09-30 00:00:00.000,2013,3,9,30,20130930,"September","Sep 2013","Q3 2013",1,"Monday",2013-10-05 00:00:00.000,40,20130900,20130300,"13","FY14","Q3","Workday",22,,True,40,1,"Sep","Mon"
2014-09-28 00:00:00.000,2014,3,9,28,20140928,"September","Sep 2014","Q3 2014",0,"Sunday",2014-10-04 00:00:00.000,40,20140900,20140300,"14","FY15","Q3","Workday",20,,True,40,1,"Sep","Sun"
2014-09-29 00:00:00.000,2014,3,9,29,20140929,"September","Sep 2014","Q3 2014",1,"Monday",2014-10-04 00:00:00.000,40,20140900,20140300,"14","FY15","Q3","Workday",21,,True,40,1,"Sep","Mon"
2014-09-30 00:00:00.000,2014,3,9,30,20140930,"September","Sep 2014","Q3 2014",2,"Tuesday",2014-10-04 00:00:00.000,40,20140900,20140300,"14","FY15","Q3","Workday",22,,True,40,1,"Sep","Tue"
2015-09-27 00:00:00.000,2015,3,9,27,20150927,"September","Sep 2015","Q3 2015",0,"Sunday",2015-10-03 00:00:00.000,40,20150900,20150300,"15","FY16","Q3","Workday",19,,True,40,1,"Sep","Sun"
2015-09-28 00:00:00.000,2015,3,9,28,20150928,"September","Sep 2015","Q3 2015",1,"Monday",2015-10-03 00:00:00.000,40,20150900,20150300,"15","FY16","Q3","Workday",20,,True,40,1,"Sep","Mon"
2015-09-29 00:00:00.000,2015,3,9,29,20150929,"September","Sep 2015","Q3 2015",2,"Tuesday",2015-10-03 00:00:00.000,40,20150900,20150300,"15","FY16","Q3","Workday",21,,True,40,1,"Sep","Tue"
2015-09-30 00:00:00.000,2015,3,9,30,20150930,"September","Sep 2015","Q3 2015",3,"Wednesday",2015-10-03 00:00:00.000,40,20150900,20150300,"15","FY16","Q3","Workday",22,,True,40,1,"Sep","Wed"
2016-09-25 00:00:00.000,2016,3,9,25,20160925,"September","Sep 2016","Q3 2016",0,"Sunday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Workday",17,,True,40,1,"Sep","Sun"
2016-09-26 00:00:00.000,2016,3,9,26,20160926,"September","Sep 2016","Q3 2016",1,"Monday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Workday",18,,True,40,1,"Sep","Mon"
2016-09-27 00:00:00.000,2016,3,9,27,20160927,"September","Sep 2016","Q3 2016",2,"Tuesday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Workday",19,,True,40,1,"Sep","Tue"
2016-09-28 00:00:00.000,2016,3,9,28,20160928,"September","Sep 2016","Q3 2016",3,"Wednesday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Workday",20,,True,40,1,"Sep","Wed"
2016-09-29 00:00:00.000,2016,3,9,29,20160929,"September","Sep 2016","Q3 2016",4,"Thursday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Workday",21,,True,40,1,"Sep","Thu"
2016-09-30 00:00:00.000,2016,3,9,30,20160930,"September","Sep 2016","Q3 2016",5,"Friday",2016-10-01 00:00:00.000,40,20160900,20160300,"16","FY17","Q3","Weekend",,9,True,40,0,"Sep","Fri"
2017-09-01 00:00:00.000,2017,3,9,1,20170901,"September","Sep 2017","Q3 2017",5,"Friday",2017-09-02 00:00:00.000,35,20170900,20170300,"17","FY18","Q3","Weekend",,1,True,35,0,"Sep","Fri"
2017-09-02 00:00:00.000,2017,3,9,2,20170902,"September","Sep 2017","Q3 2017",6,"Saturday",2017-09-02 00:00:00.000,35,20170900,20170300,"17","FY18","Q3","Weekend",,2,True,35,0,"Sep","Sat"
2018-09-01 00:00:00.000,2018,3,9,1,20180901,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-01 00:00:00.000,35,20180900,20180300,"18","FY19","Q3","Weekend",,1,True,35,0,"Sep","Sat"
2018-09-30 00:00:00.000,2018,3,9,30,20180930,"September","Sep 2018","Q3 2018",0,"Sunday",2018-10-06 00:00:00.000,40,20180900,20180300,"18","FY19","Q3","Workday",21,,True,40,1,"Sep","Sun"
2019-09-29 00:00:00.000,2019,3,9,29,20190929,"September","Sep 2019","Q3 2019",0,"Sunday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20","Q3","Workday",21,,True,40,1,"Sep","Sun"
2019-09-30 00:00:00.000,2019,3,9,30,20190930,"September","Sep 2019","Q3 2019",1,"Monday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20","Q3","Workday",22,,True,40,1,"Sep","Mon"
2020-09-27 00:00:00.000,2020,3,9,27,20200927,"September","Sep 2020","Q3 2020",0,"Sunday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","Q3","Workday",19,,True,40,1,"Sep","Sun"
2020-09-28 00:00:00.000,2020,3,9,28,20200928,"September","Sep 2020","Q3 2020",1,"Monday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","Q3","Workday",20,,True,40,1,"Sep","Mon"
2020-09-29 00:00:00.000,2020,3,9,29,20200929,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","Q3","Workday",21,,True,40,1,"Sep","Tue"
2020-09-30 00:00:00.000,2020,3,9,30,20200930,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","Q3","Workday",22,,True,40,1,"Sep","Wed"
2021-09-26 00:00:00.000,2021,3,9,26,20210926,"September","Sep 2021","Q3 2021",0,"Sunday",2021-10-02 00:00:00.000,40,20210900,20210300,"21","FY22","Q3","Workday",18,,True,40,1,"Sep","Sun"
2021-09-27 00:00:00.000,2021,3,9,27,20210927,"September","Sep 2021","Q3 2021",1,"Monday",2021-10-02 00:00:00.000,40,20210900,20210300,"21","FY22","Q3","Workday",19,,True,40,1,"Sep","Mon"
2021-09-28 00:00:00.000,2021,3,9,28,20210928,"September","Sep 2021","Q3 2021",2,"Tuesday",2021-10-02 00:00:00.000,40,20210900,20210300,"21","FY22","Q3","Workday",20,,True,40,1,"Sep","Tue"
2021-09-29 00:00:00.000,2021,3,9,29,20210929,"September","Sep 2021","Q3 2021",3,"Wednesday",2021-10-02 00:00:00.000,40,20210900,20210300,"21","FY22","Q3","Workday",21,,True,40,1,"Sep","Wed"
2021-09-30 00:00:00.000,2021,3,9,30,20210930,"September","Sep 2021","Q3 2021",4,"Thursday",2021-10-02 00:00:00.000,40,20210900,20210300,"21","FY22","Q3","Workday",22,,True,40,1,"Sep","Thu"
2010-11-28 00:00:00.000,2010,4,11,28,20101128,"November","Nov 2010","Q4 2010",0,"Sunday",2010-12-04 00:00:00.000,49,20101100,20100400,"10","FY11","Q4","Workday",20,,True,49,1,"Nov","Sun"
2010-11-29 00:00:00.000,2010,4,11,29,20101129,"November","Nov 2010","Q4 2010",1,"Monday",2010-12-04 00:00:00.000,49,20101100,20100400,"10","FY11","Q4","Workday",21,,True,49,1,"Nov","Mon"
2010-11-30 00:00:00.000,2010,4,11,30,20101130,"November","Nov 2010","Q4 2010",2,"Tuesday",2010-12-04 00:00:00.000,49,20101100,20100400,"10","FY11","Q4","Workday",22,,True,49,1,"Nov","Tue"
2011-11-27 00:00:00.000,2011,4,11,27,20111127,"November","Nov 2011","Q4 2011",0,"Sunday",2011-12-03 00:00:00.000,49,20111100,20110400,"11","FY12","Q4","Workday",19,,True,49,1,"Nov","Sun"
2011-11-28 00:00:00.000,2011,4,11,28,20111128,"November","Nov 2011","Q4 2011",1,"Monday",2011-12-03 00:00:00.000,49,20111100,20110400,"11","FY12","Q4","Workday",20,,True,49,1,"Nov","Mon"
2011-11-29 00:00:00.000,2011,4,11,29,20111129,"November","Nov 2011","Q4 2011",2,"Tuesday",2011-12-03 00:00:00.000,49,20111100,20110400,"11","FY12","Q4","Workday",21,,True,49,1,"Nov","Tue"
2011-11-30 00:00:00.000,2011,4,11,30,20111130,"November","Nov 2011","Q4 2011",3,"Wednesday",2011-12-03 00:00:00.000,49,20111100,20110400,"11","FY12","Q4","Workday",22,,True,49,1,"Nov","Wed"
2012-11-01 00:00:00.000,2012,4,11,1,20121101,"November","Nov 2012","Q4 2012",4,"Thursday",2012-11-03 00:00:00.000,44,20121100,20120400,"12","FY13","Q4","Workday",1,,True,44,1,"Nov","Thu"
2012-11-02 00:00:00.000,2012,4,11,2,20121102,"November","Nov 2012","Q4 2012",5,"Friday",2012-11-03 00:00:00.000,44,20121100,20120400,"12","FY13","Q4","Weekend",,1,True,44,0,"Nov","Fri"
2012-11-03 00:00:00.000,2012,4,11,3,20121103,"November","Nov 2012","Q4 2012",6,"Saturday",2012-11-03 00:00:00.000,44,20121100,20120400,"12","FY13","Q4","Weekend",,2,True,44,0,"Nov","Sat"
2013-11-01 00:00:00.000,2013,4,11,1,20131101,"November","Nov 2013","Q4 2013",5,"Friday",2013-11-02 00:00:00.000,44,20131100,20130400,"13","FY14","Q4","Weekend",,1,True,44,0,"Nov","Fri"
2013-11-02 00:00:00.000,2013,4,11,2,20131102,"November","Nov 2013","Q4 2013",6,"Saturday",2013-11-02 00:00:00.000,44,20131100,20130400,"13","FY14","Q4","Weekend",,2,True,44,0,"Nov","Sat"
2014-11-01 00:00:00.000,2014,4,11,1,20141101,"November","Nov 2014","Q4 2014",6,"Saturday",2014-11-01 00:00:00.000,44,20141100,20140400,"14","FY15","Q4","Weekend",,1,True,44,0,"Nov","Sat"
2014-11-30 00:00:00.000,2014,4,11,30,20141130,"November","Nov 2014","Q4 2014",0,"Sunday",2014-12-06 00:00:00.000,49,20141100,20140400,"14","FY15","Q4","Workday",21,,True,49,1,"Nov","Sun"
2015-11-29 00:00:00.000,2015,4,11,29,20151129,"November","Nov 2015","Q4 2015",0,"Sunday",2015-12-05 00:00:00.000,49,20151100,20150400,"15","FY16","Q4","Workday",21,,True,49,1,"Nov","Sun"
2015-11-30 00:00:00.000,2015,4,11,30,20151130,"November","Nov 2015","Q4 2015",1,"Monday",2015-12-05 00:00:00.000,49,20151100,20150400,"15","FY16","Q4","Workday",22,,True,49,1,"Nov","Mon"
2016-11-27 00:00:00.000,2016,4,11,27,20161127,"November","Nov 2016","Q4 2016",0,"Sunday",2016-12-03 00:00:00.000,49,20161100,20160400,"16","FY17","Q4","Workday",19,,True,49,1,"Nov","Sun"
2016-11-28 00:00:00.000,2016,4,11,28,20161128,"November","Nov 2016","Q4 2016",1,"Monday",2016-12-03 00:00:00.000,49,20161100,20160400,"16","FY17","Q4","Workday",20,,True,49,1,"Nov","Mon"
2016-11-29 00:00:00.000,2016,4,11,29,20161129,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-12-03 00:00:00.000,49,20161100,20160400,"16","FY17","Q4","Workday",21,,True,49,1,"Nov","Tue"
2016-11-30 00:00:00.000,2016,4,11,30,20161130,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-12-03 00:00:00.000,49,20161100,20160400,"16","FY17","Q4","Workday",22,,True,49,1,"Nov","Wed"
2017-11-01 00:00:00.000,2017,4,11,1,20171101,"November","Nov 2017","Q4 2017",3,"Wednesday",2017-11-04 00:00:00.000,44,20171100,20170400,"17","FY18","Q4","Workday",1,,True,44,1,"Nov","Wed"
2017-11-02 00:00:00.000,2017,4,11,2,20171102,"November","Nov 2017","Q4 2017",4,"Thursday",2017-11-04 00:00:00.000,44,20171100,20170400,"17","FY18","Q4","Workday",2,,True,44,1,"Nov","Thu"
2017-11-03 00:00:00.000,2017,4,11,3,20171103,"November","Nov 2017","Q4 2017",5,"Friday",2017-11-04 00:00:00.000,44,20171100,20170400,"17","FY18","Q4","Weekend",,1,True,44,0,"Nov","Fri"
2017-11-04 00:00:00.000,2017,4,11,4,20171104,"November","Nov 2017","Q4 2017",6,"Saturday",2017-11-04 00:00:00.000,44,20171100,20170400,"17","FY18","Q4","Weekend",,2,True,44,0,"Nov","Sat"
2018-11-01 00:00:00.000,2018,4,11,1,20181101,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19","Q4","Workday",1,,True,44,1,"Nov","Thu"
2018-11-02 00:00:00.000,2018,4,11,2,20181102,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19","Q4","Weekend",,1,True,44,0,"Nov","Fri"
2018-11-03 00:00:00.000,2018,4,11,3,20181103,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-03 00:00:00.000,44,20181100,20180400,"18","FY19","Q4","Weekend",,2,True,44,0,"Nov","Sat"
2019-11-01 00:00:00.000,2019,4,11,1,20191101,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-02 00:00:00.000,44,20191100,20190400,"19","FY20","Q4","Weekend",,1,True,44,0,"Nov","Fri"
2019-11-02 00:00:00.000,2019,4,11,2,20191102,"November","Nov 2019","Q4 2019",6,"Saturday",2019-11-02 00:00:00.000,44,20191100,20190400,"19","FY20","Q4","Weekend",,2,True,44,0,"Nov","Sat"
2020-11-29 00:00:00.000,2020,4,11,29,20201129,"November","Nov 2020","Q4 2020",0,"Sunday",2020-12-05 00:00:00.000,49,20201100,20200400,"20","FY21","Q4","Workday",21,,True,49,1,"Nov","Sun"
2020-11-30 00:00:00.000,2020,4,11,30,20201130,"November","Nov 2020","Q4 2020",1,"Monday",2020-12-05 00:00:00.000,49,20201100,20200400,"20","FY21","Q4","Workday",22,,True,49,1,"Nov","Mon"
2021-11-28 00:00:00.000,2021,4,11,28,20211128,"November","Nov 2021","Q4 2021",0,"Sunday",2021-12-04 00:00:00.000,49,20211100,20210400,"21","FY22","Q4","Workday",20,,True,49,1,"Nov","Sun"
2021-11-29 00:00:00.000,2021,4,11,29,20211129,"November","Nov 2021","Q4 2021",1,"Monday",2021-12-04 00:00:00.000,49,20211100,20210400,"21","FY22","Q4","Workday",21,,True,49,1,"Nov","Mon"
2021-11-30 00:00:00.000,2021,4,11,30,20211130,"November","Nov 2021","Q4 2021",2,"Tuesday",2021-12-04 00:00:00.000,49,20211100,20210400,"21","FY22","Q4","Workday",22,,True,49,1,"Nov","Tue"
2010-11-01 00:00:00.000,2010,4,11,1,20101101,"November","Nov 2010","Q4 2010",1,"Monday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Workday",1,,True,45,1,"Nov","Mon"
2010-11-02 00:00:00.000,2010,4,11,2,20101102,"November","Nov 2010","Q4 2010",2,"Tuesday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Workday",2,,True,45,1,"Nov","Tue"
2010-11-03 00:00:00.000,2010,4,11,3,20101103,"November","Nov 2010","Q4 2010",3,"Wednesday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Workday",3,,True,45,1,"Nov","Wed"
2010-11-04 00:00:00.000,2010,4,11,4,20101104,"November","Nov 2010","Q4 2010",4,"Thursday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Workday",4,,True,45,1,"Nov","Thu"
2010-11-05 00:00:00.000,2010,4,11,5,20101105,"November","Nov 2010","Q4 2010",5,"Friday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2010-11-06 00:00:00.000,2010,4,11,6,20101106,"November","Nov 2010","Q4 2010",6,"Saturday",2010-11-06 00:00:00.000,45,20101100,20100400,"10","FY11","Q4","Weekend",,2,True,45,0,"Nov","Sat"
2011-11-01 00:00:00.000,2011,4,11,1,20111101,"November","Nov 2011","Q4 2011",2,"Tuesday",2011-11-05 00:00:00.000,45,20111100,20110400,"11","FY12","Q4","Workday",1,,True,45,1,"Nov","Tue"
2011-11-02 00:00:00.000,2011,4,11,2,20111102,"November","Nov 2011","Q4 2011",3,"Wednesday",2011-11-05 00:00:00.000,45,20111100,20110400,"11","FY12","Q4","Workday",2,,True,45,1,"Nov","Wed"
2011-11-03 00:00:00.000,2011,4,11,3,20111103,"November","Nov 2011","Q4 2011",4,"Thursday",2011-11-05 00:00:00.000,45,20111100,20110400,"11","FY12","Q4","Workday",3,,True,45,1,"Nov","Thu"
2011-11-04 00:00:00.000,2011,4,11,4,20111104,"November","Nov 2011","Q4 2011",5,"Friday",2011-11-05 00:00:00.000,45,20111100,20110400,"11","FY12","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2011-11-05 00:00:00.000,2011,4,11,5,20111105,"November","Nov 2011","Q4 2011",6,"Saturday",2011-11-05 00:00:00.000,45,20111100,20110400,"11","FY12","Q4","Weekend",,2,True,45,0,"Nov","Sat"
2012-11-04 00:00:00.000,2012,4,11,4,20121104,"November","Nov 2012","Q4 2012",0,"Sunday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Workday",2,,True,45,1,"Nov","Sun"
2012-11-05 00:00:00.000,2012,4,11,5,20121105,"November","Nov 2012","Q4 2012",1,"Monday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Workday",3,,True,45,1,"Nov","Mon"
2012-11-06 00:00:00.000,2012,4,11,6,20121106,"November","Nov 2012","Q4 2012",2,"Tuesday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Workday",4,,True,45,1,"Nov","Tue"
2012-11-07 00:00:00.000,2012,4,11,7,20121107,"November","Nov 2012","Q4 2012",3,"Wednesday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Workday",5,,True,45,1,"Nov","Wed"
2012-11-08 00:00:00.000,2012,4,11,8,20121108,"November","Nov 2012","Q4 2012",4,"Thursday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Workday",6,,True,45,1,"Nov","Thu"
2012-11-09 00:00:00.000,2012,4,11,9,20121109,"November","Nov 2012","Q4 2012",5,"Friday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Weekend",,3,True,45,0,"Nov","Fri"
2012-11-10 00:00:00.000,2012,4,11,10,20121110,"November","Nov 2012","Q4 2012",6,"Saturday",2012-11-10 00:00:00.000,45,20121100,20120400,"12","FY13","Q4","Weekend",,4,True,45,0,"Nov","Sat"
2013-11-03 00:00:00.000,2013,4,11,3,20131103,"November","Nov 2013","Q4 2013",0,"Sunday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Workday",1,,True,45,1,"Nov","Sun"
2013-11-04 00:00:00.000,2013,4,11,4,20131104,"November","Nov 2013","Q4 2013",1,"Monday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Workday",2,,True,45,1,"Nov","Mon"
2013-11-05 00:00:00.000,2013,4,11,5,20131105,"November","Nov 2013","Q4 2013",2,"Tuesday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Workday",3,,True,45,1,"Nov","Tue"
2013-11-06 00:00:00.000,2013,4,11,6,20131106,"November","Nov 2013","Q4 2013",3,"Wednesday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Workday",4,,True,45,1,"Nov","Wed"
2013-11-07 00:00:00.000,2013,4,11,7,20131107,"November","Nov 2013","Q4 2013",4,"Thursday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Workday",5,,True,45,1,"Nov","Thu"
2013-11-08 00:00:00.000,2013,4,11,8,20131108,"November","Nov 2013","Q4 2013",5,"Friday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Weekend",,3,True,45,0,"Nov","Fri"
2013-11-09 00:00:00.000,2013,4,11,9,20131109,"November","Nov 2013","Q4 2013",6,"Saturday",2013-11-09 00:00:00.000,45,20131100,20130400,"13","FY14","Q4","Weekend",,4,True,45,0,"Nov","Sat"
2014-11-02 00:00:00.000,2014,4,11,2,20141102,"November","Nov 2014","Q4 2014",0,"Sunday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Workday",1,,True,45,1,"Nov","Sun"
2014-11-03 00:00:00.000,2014,4,11,3,20141103,"November","Nov 2014","Q4 2014",1,"Monday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Workday",2,,True,45,1,"Nov","Mon"
2014-11-04 00:00:00.000,2014,4,11,4,20141104,"November","Nov 2014","Q4 2014",2,"Tuesday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Workday",3,,True,45,1,"Nov","Tue"
2014-11-05 00:00:00.000,2014,4,11,5,20141105,"November","Nov 2014","Q4 2014",3,"Wednesday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Workday",4,,True,45,1,"Nov","Wed"
2014-11-06 00:00:00.000,2014,4,11,6,20141106,"November","Nov 2014","Q4 2014",4,"Thursday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Workday",5,,True,45,1,"Nov","Thu"
2014-11-07 00:00:00.000,2014,4,11,7,20141107,"November","Nov 2014","Q4 2014",5,"Friday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Weekend",,2,True,45,0,"Nov","Fri"
2014-11-08 00:00:00.000,2014,4,11,8,20141108,"November","Nov 2014","Q4 2014",6,"Saturday",2014-11-08 00:00:00.000,45,20141100,20140400,"14","FY15","Q4","Weekend",,3,True,45,0,"Nov","Sat"
2015-11-01 00:00:00.000,2015,4,11,1,20151101,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Workday",1,,True,45,1,"Nov","Sun"
2015-11-02 00:00:00.000,2015,4,11,2,20151102,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Workday",2,,True,45,1,"Nov","Mon"
2015-11-03 00:00:00.000,2015,4,11,3,20151103,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Workday",3,,True,45,1,"Nov","Tue"
2015-11-04 00:00:00.000,2015,4,11,4,20151104,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Workday",4,,True,45,1,"Nov","Wed"
2015-11-05 00:00:00.000,2015,4,11,5,20151105,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Workday",5,,True,45,1,"Nov","Thu"
2015-11-06 00:00:00.000,2015,4,11,6,20151106,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2015-11-07 00:00:00.000,2015,4,11,7,20151107,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","Q4","Weekend",,2,True,45,0,"Nov","Sat"
