Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,MonthNo
1998-06-25 00:00:00.000,"1998",2,6,25,19980625,"June","Jun 1998","Q2 1998",3,"Thursday",1998-06-28 00:00:00.000,26,19980600,19980200,"98","FY99",6
1998-06-26 00:00:00.000,"1998",2,6,26,19980626,"June","Jun 1998","Q2 1998",4,"Friday",1998-06-28 00:00:00.000,26,19980600,19980200,"98","FY99",6
1998-06-27 00:00:00.000,"1998",2,6,27,19980627,"June","Jun 1998","Q2 1998",5,"Saturday",1998-06-28 00:00:00.000,26,19980600,19980200,"98","FY99",6
1998-06-28 00:00:00.000,"1998",2,6,28,19980628,"June","Jun 1998","Q2 1998",6,"Sunday",1998-06-28 00:00:00.000,26,19980600,19980200,"98","FY99",6
1998-06-29 00:00:00.000,"1998",2,6,29,19980629,"June","Jun 1998","Q2 1998",0,"Monday",1998-07-05 00:00:00.000,27,19980600,19980200,"98","FY99",6
1998-06-30 00:00:00.000,"1998",2,6,30,19980630,"June","Jun 1998","Q2 1998",1,"Tuesday",1998-07-05 00:00:00.000,27,19980600,19980200,"98","FY99",6
1995-02-01 00:00:00.000,"1995",1,2,1,19950201,"February","Feb 1995","Q1 1995",2,"Wednesday",1995-02-05 00:00:00.000,6,19950200,19950100,"95","FY96",2
1995-02-02 00:00:00.000,"1995",1,2,2,19950202,"February","Feb 1995","Q1 1995",3,"Thursday",1995-02-05 00:00:00.000,6,19950200,19950100,"95","FY96",2
1995-02-03 00:00:00.000,"1995",1,2,3,19950203,"February","Feb 1995","Q1 1995",4,"Friday",1995-02-05 00:00:00.000,6,19950200,19950100,"95","FY96",2
1995-02-04 00:00:00.000,"1995",1,2,4,19950204,"February","Feb 1995","Q1 1995",5,"Saturday",1995-02-05 00:00:00.000,6,19950200,19950100,"95","FY96",2
1995-02-05 00:00:00.000,"1995",1,2,5,19950205,"February","Feb 1995","Q1 1995",6,"Sunday",1995-02-05 00:00:00.000,6,19950200,19950100,"95","FY96",2
1995-02-06 00:00:00.000,"1995",1,2,6,19950206,"February","Feb 1995","Q1 1995",0,"Monday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-07 00:00:00.000,"1995",1,2,7,19950207,"February","Feb 1995","Q1 1995",1,"Tuesday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-08 00:00:00.000,"1995",1,2,8,19950208,"February","Feb 1995","Q1 1995",2,"Wednesday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-09 00:00:00.000,"1995",1,2,9,19950209,"February","Feb 1995","Q1 1995",3,"Thursday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-10 00:00:00.000,"1995",1,2,10,19950210,"February","Feb 1995","Q1 1995",4,"Friday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-11 00:00:00.000,"1995",1,2,11,19950211,"February","Feb 1995","Q1 1995",5,"Saturday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-12 00:00:00.000,"1995",1,2,12,19950212,"February","Feb 1995","Q1 1995",6,"Sunday",1995-02-12 00:00:00.000,7,19950200,19950100,"95","FY96",2
1995-02-13 00:00:00.000,"1995",1,2,13,19950213,"February","Feb 1995","Q1 1995",0,"Monday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-14 00:00:00.000,"1995",1,2,14,19950214,"February","Feb 1995","Q1 1995",1,"Tuesday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-15 00:00:00.000,"1995",1,2,15,19950215,"February","Feb 1995","Q1 1995",2,"Wednesday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-16 00:00:00.000,"1995",1,2,16,19950216,"February","Feb 1995","Q1 1995",3,"Thursday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-17 00:00:00.000,"1995",1,2,17,19950217,"February","Feb 1995","Q1 1995",4,"Friday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-18 00:00:00.000,"1995",1,2,18,19950218,"February","Feb 1995","Q1 1995",5,"Saturday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-19 00:00:00.000,"1995",1,2,19,19950219,"February","Feb 1995","Q1 1995",6,"Sunday",1995-02-19 00:00:00.000,8,19950200,19950100,"95","FY96",2
1995-02-20 00:00:00.000,"1995",1,2,20,19950220,"February","Feb 1995","Q1 1995",0,"Monday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-21 00:00:00.000,"1995",1,2,21,19950221,"February","Feb 1995","Q1 1995",1,"Tuesday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-22 00:00:00.000,"1995",1,2,22,19950222,"February","Feb 1995","Q1 1995",2,"Wednesday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-23 00:00:00.000,"1995",1,2,23,19950223,"February","Feb 1995","Q1 1995",3,"Thursday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-24 00:00:00.000,"1995",1,2,24,19950224,"February","Feb 1995","Q1 1995",4,"Friday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-25 00:00:00.000,"1995",1,2,25,19950225,"February","Feb 1995","Q1 1995",5,"Saturday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-26 00:00:00.000,"1995",1,2,26,19950226,"February","Feb 1995","Q1 1995",6,"Sunday",1995-02-26 00:00:00.000,9,19950200,19950100,"95","FY96",2
1995-02-27 00:00:00.000,"1995",1,2,27,19950227,"February","Feb 1995","Q1 1995",0,"Monday",1995-03-05 00:00:00.000,10,19950200,19950100,"95","FY96",2
1995-02-28 00:00:00.000,"1995",1,2,28,19950228,"February","Feb 1995","Q1 1995",1,"Tuesday",1995-03-05 00:00:00.000,10,19950200,19950100,"95","FY96",2
1996-02-01 00:00:00.000,"1996",1,2,1,19960201,"February","Feb 1996","Q1 1996",3,"Thursday",1996-02-04 00:00:00.000,5,19960200,19960100,"96","FY97",2
1996-02-02 00:00:00.000,"1996",1,2,2,19960202,"February","Feb 1996","Q1 1996",4,"Friday",1996-02-04 00:00:00.000,5,19960200,19960100,"96","FY97",2
1996-02-03 00:00:00.000,"1996",1,2,3,19960203,"February","Feb 1996","Q1 1996",5,"Saturday",1996-02-04 00:00:00.000,5,19960200,19960100,"96","FY97",2
1996-02-04 00:00:00.000,"1996",1,2,4,19960204,"February","Feb 1996","Q1 1996",6,"Sunday",1996-02-04 00:00:00.000,5,19960200,19960100,"96","FY97",2
1996-02-05 00:00:00.000,"1996",1,2,5,19960205,"February","Feb 1996","Q1 1996",0,"Monday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-06 00:00:00.000,"1996",1,2,6,19960206,"February","Feb 1996","Q1 1996",1,"Tuesday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-07 00:00:00.000,"1996",1,2,7,19960207,"February","Feb 1996","Q1 1996",2,"Wednesday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-08 00:00:00.000,"1996",1,2,8,19960208,"February","Feb 1996","Q1 1996",3,"Thursday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-09 00:00:00.000,"1996",1,2,9,19960209,"February","Feb 1996","Q1 1996",4,"Friday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-10 00:00:00.000,"1996",1,2,10,19960210,"February","Feb 1996","Q1 1996",5,"Saturday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-11 00:00:00.000,"1996",1,2,11,19960211,"February","Feb 1996","Q1 1996",6,"Sunday",1996-02-11 00:00:00.000,6,19960200,19960100,"96","FY97",2
1996-02-12 00:00:00.000,"1996",1,2,12,19960212,"February","Feb 1996","Q1 1996",0,"Monday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-13 00:00:00.000,"1996",1,2,13,19960213,"February","Feb 1996","Q1 1996",1,"Tuesday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-14 00:00:00.000,"1996",1,2,14,19960214,"February","Feb 1996","Q1 1996",2,"Wednesday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-15 00:00:00.000,"1996",1,2,15,19960215,"February","Feb 1996","Q1 1996",3,"Thursday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-16 00:00:00.000,"1996",1,2,16,19960216,"February","Feb 1996","Q1 1996",4,"Friday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-17 00:00:00.000,"1996",1,2,17,19960217,"February","Feb 1996","Q1 1996",5,"Saturday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-18 00:00:00.000,"1996",1,2,18,19960218,"February","Feb 1996","Q1 1996",6,"Sunday",1996-02-18 00:00:00.000,7,19960200,19960100,"96","FY97",2
1996-02-19 00:00:00.000,"1996",1,2,19,19960219,"February","Feb 1996","Q1 1996",0,"Monday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-20 00:00:00.000,"1996",1,2,20,19960220,"February","Feb 1996","Q1 1996",1,"Tuesday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-21 00:00:00.000,"1996",1,2,21,19960221,"February","Feb 1996","Q1 1996",2,"Wednesday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-22 00:00:00.000,"1996",1,2,22,19960222,"February","Feb 1996","Q1 1996",3,"Thursday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-23 00:00:00.000,"1996",1,2,23,19960223,"February","Feb 1996","Q1 1996",4,"Friday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-24 00:00:00.000,"1996",1,2,24,19960224,"February","Feb 1996","Q1 1996",5,"Saturday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-25 00:00:00.000,"1996",1,2,25,19960225,"February","Feb 1996","Q1 1996",6,"Sunday",1996-02-25 00:00:00.000,8,19960200,19960100,"96","FY97",2
1996-02-26 00:00:00.000,"1996",1,2,26,19960226,"February","Feb 1996","Q1 1996",0,"Monday",1996-03-03 00:00:00.000,9,19960200,19960100,"96","FY97",2
1996-02-27 00:00:00.000,"1996",1,2,27,19960227,"February","Feb 1996","Q1 1996",1,"Tuesday",1996-03-03 00:00:00.000,9,19960200,19960100,"96","FY97",2
1996-02-28 00:00:00.000,"1996",1,2,28,19960228,"February","Feb 1996","Q1 1996",2,"Wednesday",1996-03-03 00:00:00.000,9,19960200,19960100,"96","FY97",2
1996-02-29 00:00:00.000,"1996",1,2,29,19960229,"February","Feb 1996","Q1 1996",3,"Thursday",1996-03-03 00:00:00.000,9,19960200,19960100,"96","FY97",2
1997-02-01 00:00:00.000,"1997",1,2,1,19970201,"February","Feb 1997","Q1 1997",5,"Saturday",1997-02-02 00:00:00.000,5,19970200,19970100,"97","FY98",2
1997-02-02 00:00:00.000,"1997",1,2,2,19970202,"February","Feb 1997","Q1 1997",6,"Sunday",1997-02-02 00:00:00.000,5,19970200,19970100,"97","FY98",2
1997-02-03 00:00:00.000,"1997",1,2,3,19970203,"February","Feb 1997","Q1 1997",0,"Monday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-04 00:00:00.000,"1997",1,2,4,19970204,"February","Feb 1997","Q1 1997",1,"Tuesday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-05 00:00:00.000,"1997",1,2,5,19970205,"February","Feb 1997","Q1 1997",2,"Wednesday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-06 00:00:00.000,"1997",1,2,6,19970206,"February","Feb 1997","Q1 1997",3,"Thursday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-07 00:00:00.000,"1997",1,2,7,19970207,"February","Feb 1997","Q1 1997",4,"Friday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-08 00:00:00.000,"1997",1,2,8,19970208,"February","Feb 1997","Q1 1997",5,"Saturday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-09 00:00:00.000,"1997",1,2,9,19970209,"February","Feb 1997","Q1 1997",6,"Sunday",1997-02-09 00:00:00.000,6,19970200,19970100,"97","FY98",2
1997-02-10 00:00:00.000,"1997",1,2,10,19970210,"February","Feb 1997","Q1 1997",0,"Monday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-11 00:00:00.000,"1997",1,2,11,19970211,"February","Feb 1997","Q1 1997",1,"Tuesday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-12 00:00:00.000,"1997",1,2,12,19970212,"February","Feb 1997","Q1 1997",2,"Wednesday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-13 00:00:00.000,"1997",1,2,13,19970213,"February","Feb 1997","Q1 1997",3,"Thursday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-14 00:00:00.000,"1997",1,2,14,19970214,"February","Feb 1997","Q1 1997",4,"Friday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-15 00:00:00.000,"1997",1,2,15,19970215,"February","Feb 1997","Q1 1997",5,"Saturday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-16 00:00:00.000,"1997",1,2,16,19970216,"February","Feb 1997","Q1 1997",6,"Sunday",1997-02-16 00:00:00.000,7,19970200,19970100,"97","FY98",2
1997-02-17 00:00:00.000,"1997",1,2,17,19970217,"February","Feb 1997","Q1 1997",0,"Monday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-18 00:00:00.000,"1997",1,2,18,19970218,"February","Feb 1997","Q1 1997",1,"Tuesday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-19 00:00:00.000,"1997",1,2,19,19970219,"February","Feb 1997","Q1 1997",2,"Wednesday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-20 00:00:00.000,"1997",1,2,20,19970220,"February","Feb 1997","Q1 1997",3,"Thursday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-21 00:00:00.000,"1997",1,2,21,19970221,"February","Feb 1997","Q1 1997",4,"Friday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-22 00:00:00.000,"1997",1,2,22,19970222,"February","Feb 1997","Q1 1997",5,"Saturday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-23 00:00:00.000,"1997",1,2,23,19970223,"February","Feb 1997","Q1 1997",6,"Sunday",1997-02-23 00:00:00.000,8,19970200,19970100,"97","FY98",2
1997-02-24 00:00:00.000,"1997",1,2,24,19970224,"February","Feb 1997","Q1 1997",0,"Monday",1997-03-02 00:00:00.000,9,19970200,19970100,"97","FY98",2
1997-02-25 00:00:00.000,"1997",1,2,25,19970225,"February","Feb 1997","Q1 1997",1,"Tuesday",1997-03-02 00:00:00.000,9,19970200,19970100,"97","FY98",2
1997-02-26 00:00:00.000,"1997",1,2,26,19970226,"February","Feb 1997","Q1 1997",2,"Wednesday",1997-03-02 00:00:00.000,9,19970200,19970100,"97","FY98",2
1997-02-27 00:00:00.000,"1997",1,2,27,19970227,"February","Feb 1997","Q1 1997",3,"Thursday",1997-03-02 00:00:00.000,9,19970200,19970100,"97","FY98",2
1997-02-28 00:00:00.000,"1997",1,2,28,19970228,"February","Feb 1997","Q1 1997",4,"Friday",1997-03-02 00:00:00.000,9,19970200,19970100,"97","FY98",2
1998-02-01 00:00:00.000,"1998",1,2,1,19980201,"February","Feb 1998","Q1 1998",6,"Sunday",1998-02-01 00:00:00.000,5,19980200,19980100,"98","FY99",2
1998-02-02 00:00:00.000,"1998",1,2,2,19980202,"February","Feb 1998","Q1 1998",0,"Monday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-03 00:00:00.000,"1998",1,2,3,19980203,"February","Feb 1998","Q1 1998",1,"Tuesday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-04 00:00:00.000,"1998",1,2,4,19980204,"February","Feb 1998","Q1 1998",2,"Wednesday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-05 00:00:00.000,"1998",1,2,5,19980205,"February","Feb 1998","Q1 1998",3,"Thursday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-06 00:00:00.000,"1998",1,2,6,19980206,"February","Feb 1998","Q1 1998",4,"Friday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-07 00:00:00.000,"1998",1,2,7,19980207,"February","Feb 1998","Q1 1998",5,"Saturday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-08 00:00:00.000,"1998",1,2,8,19980208,"February","Feb 1998","Q1 1998",6,"Sunday",1998-02-08 00:00:00.000,6,19980200,19980100,"98","FY99",2
1998-02-09 00:00:00.000,"1998",1,2,9,19980209,"February","Feb 1998","Q1 1998",0,"Monday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-10 00:00:00.000,"1998",1,2,10,19980210,"February","Feb 1998","Q1 1998",1,"Tuesday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-11 00:00:00.000,"1998",1,2,11,19980211,"February","Feb 1998","Q1 1998",2,"Wednesday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-12 00:00:00.000,"1998",1,2,12,19980212,"February","Feb 1998","Q1 1998",3,"Thursday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-13 00:00:00.000,"1998",1,2,13,19980213,"February","Feb 1998","Q1 1998",4,"Friday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-14 00:00:00.000,"1998",1,2,14,19980214,"February","Feb 1998","Q1 1998",5,"Saturday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-15 00:00:00.000,"1998",1,2,15,19980215,"February","Feb 1998","Q1 1998",6,"Sunday",1998-02-15 00:00:00.000,7,19980200,19980100,"98","FY99",2
1998-02-16 00:00:00.000,"1998",1,2,16,19980216,"February","Feb 1998","Q1 1998",0,"Monday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-17 00:00:00.000,"1998",1,2,17,19980217,"February","Feb 1998","Q1 1998",1,"Tuesday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-18 00:00:00.000,"1998",1,2,18,19980218,"February","Feb 1998","Q1 1998",2,"Wednesday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-19 00:00:00.000,"1998",1,2,19,19980219,"February","Feb 1998","Q1 1998",3,"Thursday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-20 00:00:00.000,"1998",1,2,20,19980220,"February","Feb 1998","Q1 1998",4,"Friday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-21 00:00:00.000,"1998",1,2,21,19980221,"February","Feb 1998","Q1 1998",5,"Saturday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-22 00:00:00.000,"1998",1,2,22,19980222,"February","Feb 1998","Q1 1998",6,"Sunday",1998-02-22 00:00:00.000,8,19980200,19980100,"98","FY99",2
1998-02-23 00:00:00.000,"1998",1,2,23,19980223,"February","Feb 1998","Q1 1998",0,"Monday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1998-02-24 00:00:00.000,"1998",1,2,24,19980224,"February","Feb 1998","Q1 1998",1,"Tuesday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1998-02-25 00:00:00.000,"1998",1,2,25,19980225,"February","Feb 1998","Q1 1998",2,"Wednesday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1998-02-26 00:00:00.000,"1998",1,2,26,19980226,"February","Feb 1998","Q1 1998",3,"Thursday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1998-02-27 00:00:00.000,"1998",1,2,27,19980227,"February","Feb 1998","Q1 1998",4,"Friday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1998-02-28 00:00:00.000,"1998",1,2,28,19980228,"February","Feb 1998","Q1 1998",5,"Saturday",1998-03-01 00:00:00.000,9,19980200,19980100,"98","FY99",2
1995-03-01 00:00:00.000,"1995",1,3,1,19950301,"March","Mar 1995","Q1 1995",2,"Wednesday",1995-03-05 00:00:00.000,10,19950300,19950100,"95","FY96",3
1995-03-02 00:00:00.000,"1995",1,3,2,19950302,"March","Mar 1995","Q1 1995",3,"Thursday",1995-03-05 00:00:00.000,10,19950300,19950100,"95","FY96",3
1995-03-03 00:00:00.000,"1995",1,3,3,19950303,"March","Mar 1995","Q1 1995",4,"Friday",1995-03-05 00:00:00.000,10,19950300,19950100,"95","FY96",3
1995-03-04 00:00:00.000,"1995",1,3,4,19950304,"March","Mar 1995","Q1 1995",5,"Saturday",1995-03-05 00:00:00.000,10,19950300,19950100,"95","FY96",3
1995-03-05 00:00:00.000,"1995",1,3,5,19950305,"March","Mar 1995","Q1 1995",6,"Sunday",1995-03-05 00:00:00.000,10,19950300,19950100,"95","FY96",3
1995-03-06 00:00:00.000,"1995",1,3,6,19950306,"March","Mar 1995","Q1 1995",0,"Monday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-07 00:00:00.000,"1995",1,3,7,19950307,"March","Mar 1995","Q1 1995",1,"Tuesday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-08 00:00:00.000,"1995",1,3,8,19950308,"March","Mar 1995","Q1 1995",2,"Wednesday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-09 00:00:00.000,"1995",1,3,9,19950309,"March","Mar 1995","Q1 1995",3,"Thursday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-10 00:00:00.000,"1995",1,3,10,19950310,"March","Mar 1995","Q1 1995",4,"Friday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-11 00:00:00.000,"1995",1,3,11,19950311,"March","Mar 1995","Q1 1995",5,"Saturday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-12 00:00:00.000,"1995",1,3,12,19950312,"March","Mar 1995","Q1 1995",6,"Sunday",1995-03-12 00:00:00.000,11,19950300,19950100,"95","FY96",3
1995-03-13 00:00:00.000,"1995",1,3,13,19950313,"March","Mar 1995","Q1 1995",0,"Monday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-14 00:00:00.000,"1995",1,3,14,19950314,"March","Mar 1995","Q1 1995",1,"Tuesday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-15 00:00:00.000,"1995",1,3,15,19950315,"March","Mar 1995","Q1 1995",2,"Wednesday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-16 00:00:00.000,"1995",1,3,16,19950316,"March","Mar 1995","Q1 1995",3,"Thursday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-17 00:00:00.000,"1995",1,3,17,19950317,"March","Mar 1995","Q1 1995",4,"Friday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-18 00:00:00.000,"1995",1,3,18,19950318,"March","Mar 1995","Q1 1995",5,"Saturday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-19 00:00:00.000,"1995",1,3,19,19950319,"March","Mar 1995","Q1 1995",6,"Sunday",1995-03-19 00:00:00.000,12,19950300,19950100,"95","FY96",3
1995-03-20 00:00:00.000,"1995",1,3,20,19950320,"March","Mar 1995","Q1 1995",0,"Monday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-21 00:00:00.000,"1995",1,3,21,19950321,"March","Mar 1995","Q1 1995",1,"Tuesday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-22 00:00:00.000,"1995",1,3,22,19950322,"March","Mar 1995","Q1 1995",2,"Wednesday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-23 00:00:00.000,"1995",1,3,23,19950323,"March","Mar 1995","Q1 1995",3,"Thursday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-24 00:00:00.000,"1995",1,3,24,19950324,"March","Mar 1995","Q1 1995",4,"Friday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-25 00:00:00.000,"1995",1,3,25,19950325,"March","Mar 1995","Q1 1995",5,"Saturday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-26 00:00:00.000,"1995",1,3,26,19950326,"March","Mar 1995","Q1 1995",6,"Sunday",1995-03-26 00:00:00.000,13,19950300,19950100,"95","FY96",3
1995-03-27 00:00:00.000,"1995",1,3,27,19950327,"March","Mar 1995","Q1 1995",0,"Monday",1995-04-02 00:00:00.000,14,19950300,19950100,"95","FY96",3
1995-03-28 00:00:00.000,"1995",1,3,28,19950328,"March","Mar 1995","Q1 1995",1,"Tuesday",1995-04-02 00:00:00.000,14,19950300,19950100,"95","FY96",3
1995-03-29 00:00:00.000,"1995",1,3,29,19950329,"March","Mar 1995","Q1 1995",2,"Wednesday",1995-04-02 00:00:00.000,14,19950300,19950100,"95","FY96",3
1995-03-30 00:00:00.000,"1995",1,3,30,19950330,"March","Mar 1995","Q1 1995",3,"Thursday",1995-04-02 00:00:00.000,14,19950300,19950100,"95","FY96",3
1995-03-31 00:00:00.000,"1995",1,3,31,19950331,"March","Mar 1995","Q1 1995",4,"Friday",1995-04-02 00:00:00.000,14,19950300,19950100,"95","FY96",3
1996-03-01 00:00:00.000,"1996",1,3,1,19960301,"March","Mar 1996","Q1 1996",4,"Friday",1996-03-03 00:00:00.000,9,19960300,19960100,"96","FY97",3
1996-03-02 00:00:00.000,"1996",1,3,2,19960302,"March","Mar 1996","Q1 1996",5,"Saturday",1996-03-03 00:00:00.000,9,19960300,19960100,"96","FY97",3
1996-03-03 00:00:00.000,"1996",1,3,3,19960303,"March","Mar 1996","Q1 1996",6,"Sunday",1996-03-03 00:00:00.000,9,19960300,19960100,"96","FY97",3
1996-03-04 00:00:00.000,"1996",1,3,4,19960304,"March","Mar 1996","Q1 1996",0,"Monday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-05 00:00:00.000,"1996",1,3,5,19960305,"March","Mar 1996","Q1 1996",1,"Tuesday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-06 00:00:00.000,"1996",1,3,6,19960306,"March","Mar 1996","Q1 1996",2,"Wednesday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-07 00:00:00.000,"1996",1,3,7,19960307,"March","Mar 1996","Q1 1996",3,"Thursday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
