DW Unique Issue ID,JIRA Unique Issue ID,Issue Key,Story Points,Sprint ID,Resolution Date,Status,Sprint Name,Sprint Start Date,Sprint End Date,Sprint Complete Date,Sprint Status,Current Year,Reset Status,Sprint Completed Story Points,Committed Points,jira_proj_key_cd,issue_creation_dt,Display JIRA Sprint,Summary,Number of Sprints,AddedToSprintSP,Orig_Committed_SP,Added_SP,AddedToSprint,Sprint Modification,Added_DuringSprint,Base
166786,199774,"CF-1152",2,2180,2018-09-28 15:38:22.513,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 14:55:38.483,"CF Sprint 16","create deploy-aws-concourses pipeline on AWS central concourse",3,0,2,0,"","","",1
166784,199773,"CF-1151",2,2180,2018-09-28 15:38:00.780,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 14:50:47.533,"CF Sprint 16","create deploy-aws-sidecars pipeline on AWS central concourse",3,0,2,0,"","","",1
166784,199773,"CF-1151",2,2181,2018-09-28 15:38:00.780,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 14:50:47.533,"CF Sprint 17","create deploy-aws-sidecars pipeline on AWS central concourse",3,0,2,0,"","","",1
166764,199767,"CF-1150",2,2181,2018-09-21 15:13:15.826,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 14:10:44.480,"CF Sprint 17","pipeline central AWS concourse deployment",3,0,2,0,"","","",1
166764,199767,"CF-1150",2,2180,2018-09-21 15:13:15.826,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 14:10:44.480,"CF Sprint 16","pipeline central AWS concourse deployment",3,0,2,0,"","","",1
166739,199764,"CF-1149",2,2180,2018-09-21 15:08:24.210,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 13:45:39.650,"CF Sprint 16","pipeline central AWS sidecar bosh deployment",3,0,2,0,"","","",1
166739,199764,"CF-1149",2,2181,2018-09-21 15:08:24.210,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","To Do",0,2,"CF",2018-08-16 13:45:39.650,"CF Sprint 17","pipeline central AWS sidecar bosh deployment",3,0,2,0,"","","",1
153128,182549,"CF-995",3,1941,2018-07-13 12:34:12.880,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",3,3,"CF",2018-07-09 11:53:58.060,"CF Sprint 13","Foundrystats in NPE01 non-responsive with load",1,3,0,3,"Yes","","TRUE",0
149205,177753,"CF-943",1,1940,2018-07-18 14:14:16.676,"Done","CF Sprint 12",2018-06-25 22:00:50.000,2018-07-07 00:00:00.000,2018-07-09 16:41:57.000,"Closed","Yes","To Do",0,1,"CF",2018-06-26 14:18:52.036,"CF Sprint 12","Document deployment of sidecar bosh on AWS",2,1,0,1,"Yes","Added","TRUE",0
148283,176670,"CF-926",1,1892,2018-06-22 11:47:45.530,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",1,1,"CF",2018-06-22 11:47:18.640,"CF Sprint 11","Platform Metadata Aggregator Tech Debt",1,1,0,1,"Yes","Added","TRUE",0
148259,176919,"CF-922",8,1940,2018-07-05 10:12:24.930,"Done","CF Sprint 12",2018-06-25 22:00:50.000,2018-07-07 00:00:00.000,2018-07-09 16:41:57.000,"Closed","Yes","Done",8,8,"CF",2018-06-22 10:44:47.733,"CF Sprint 12","Apply pcf pipelines new AZs, new Networks against px-npe01b",1,8,0,8,"Yes","","TRUE",0
147606,175876,"CF-913",3,1941,2018-07-20 17:25:40.376,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",3,3,"CF",2018-06-21 08:55:19.090,"CF Sprint 13","Create Dogstatsd emitter module",1,3,0,3,"Yes","","TRUE",0
146329,174924,"CF-910",2,1892,2018-10-16 10:37:36.006,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","To Do",0,2,"CF",2018-06-18 16:46:10.233,"CF Sprint 11","create logger service in all sys-tmo orgs via bootstrap-pipeline",2,2,0,2,"Yes","Added","TRUE",0
146329,174924,"CF-910",2,2321,2018-10-16 10:37:36.006,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",2,2,"CF",2018-06-18 16:46:10.233,"CF Sprint 19","create logger service in all sys-tmo orgs via bootstrap-pipeline",2,2,0,2,"Yes","","TRUE",0
145487,174021,"CF-905",3,2321,2018-10-15 10:05:04.396,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-06-14 15:17:45.746,"CF Sprint 19","Configure Ops Manager to Tag Instances Properly",1,3,0,3,"Yes","","TRUE",0
145394,173187,"CF-901",2,2322,2018-10-31 15:13:46.323,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-06-14 11:09:41.526,"CF Sprint 20","Datadog nozzles to aw-stg01",1,2,0,2,"Yes","","TRUE",0
145393,173186,"CF-900",2,2322,2018-10-31 15:13:26.073,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-06-14 11:08:20.040,"CF Sprint 20","Install MySQL for PCF Tile in aw-stg01",1,2,0,2,"Yes","","TRUE",0
145396,173185,"CF-899",2,2322,2018-10-31 15:13:07.433,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-06-14 11:07:27.586,"CF Sprint 20","Install Spring Cloud Services Tile in aw-stg01",1,2,0,2,"Yes","","TRUE",0
145392,173184,"CF-898",2,2322,2018-10-31 15:12:52.713,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-06-14 11:06:43.600,"CF Sprint 20","Install RabbitMQ Tile in aw-stg01",1,2,0,2,"Yes","","TRUE",0
145360,173819,"CF-894",2,2058,2018-07-31 09:47:33.743,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",2,2,"CF",2018-06-14 10:32:31.156,"CF Sprint 14","Fix rabbitmq smoke-test script in the smoke-test pipeline",1,2,0,2,"Yes","","TRUE",0
145332,173087,"CF-891",3,1941,2018-07-20 17:25:26.753,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",3,3,"CF",2018-06-14 09:32:02.870,"CF Sprint 13","Package python metrics module as a library",1,3,0,3,"Yes","","TRUE",0
143105,170595,"CF-877",2,1892,2018-06-22 13:33:43.643,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-06-11 09:44:16.570,"CF Sprint 11","Chaos Toolkit Investigation and deep-dive",1,2,0,2,"Yes","","TRUE",0
143104,170594,"CF-876",2,1892,2018-06-22 13:34:03.486,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-06-11 09:42:49.663,"CF Sprint 11","Turbulence Opensource Architecture & workflow",1,2,0,2,"Yes","","TRUE",0
138343,165952,"CF-826",3,1819,2018-06-07 15:27:06.126,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","Done",3,3,"CF",2018-05-25 09:37:54.020,"CF Sprint 10","Write unit tests for cf-602(syslog-to-splunk-blackbox smoketest)",1,3,0,3,"Yes","","TRUE",0
132386,159395,"CF-732",3,1819,2018-06-08 08:48:40.623,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","Done",3,3,"CF",2018-05-04 11:51:24.823,"CF Sprint 10","[px-prd04] Upgrade px-prd04 to 1.12.x",1,3,0,3,"Yes","","TRUE",0
132385,159394,"CF-731",3,1819,2018-06-12 09:16:06.100,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","To Do",0,3,"CF",2018-05-04 11:50:52.790,"CF Sprint 10","[px-prd03] Upgrade px-prd03 to 1.12.x",1,3,0,3,"Yes","","TRUE",0
132259,159353,"CF-719",2,1721,2018-05-10 13:15:55.136,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-05-04 08:12:56.390,"CF Sprint 8","Investigate 403 issue in mysql smoke-tests jobs in smoke-test-pipeline",1,2,0,2,"Yes","Added","TRUE",0
131265,158427,"CF-715",2,1721,2018-05-08 16:30:03.000,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-05-01 17:01:15.436,"CF Sprint 8","[px-01] Craft and send out communication for foundation shutdown",1,2,0,2,"Yes","Added","TRUE",0
131257,158426,"CF-714",2,1721,2018-05-15 09:47:53.473,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","To Do",0,2,"CF",2018-05-01 16:25:24.626,"CF Sprint 8","Disable VIP's for px-01",2,2,0,2,"Yes","Added","TRUE",0
129816,157014,"CF-693",3,1721,2018-05-11 09:59:45.540,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",3,3,"CF",2018-04-26 12:36:15.313,"CF Sprint 8","[px-npe01] Upgrade px-npe01 to 1.12.21",1,3,0,3,"Yes","","TRUE",0
128470,155512,"CF-680",1,1721,2018-05-10 13:15:37.386,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",1,1,"CF",2018-04-20 10:55:57.796,"CF Sprint 8","Fix 403 issue in all the mysql smoke-tests jobs in smoke-test-pipeline",1,1,0,1,"Yes","","TRUE",0
126831,153772,"CF-643",5,1720,2018-04-27 12:00:17.386,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",5,5,"CF",2018-04-13 11:33:40.000,"CF Sprint 7","[tt-stg] in prep for upgrade to 2.0 determine appropriate 2.0 install levels",1,5,0,5,"Yes","","TRUE",0
126766,153647,"CF-629",5,2059,2018-08-16 14:15:58.623,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",5,5,"CF",2018-04-13 09:38:40.186,"CF Sprint 15","Deploy new log rotation configuration to all Production syslog bosh deployments",1,5,0,5,"Yes","","TRUE",0
125692,152510,"CF-610",3,1662,2018-04-25 09:18:34.036,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","To Do",0,3,"CF",2018-04-10 11:06:01.770,"CF Sprint 6","[tt-stg] upgrade foundation to 2.0",2,3,0,3,"Yes","Added","TRUE",0
125593,152276,"CF-609",1,1662,2018-04-12 09:44:18.003,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",1,1,"CF",2018-04-10 09:27:02.086,"CF Sprint 6","[gslb] create listener on GTM virtual appliance",1,1,0,1,"Yes","Added","TRUE",0
125232,152044,"CF-605",5,1662,2018-04-09 15:28:30.176,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",5,5,"CF",2018-04-09 11:39:23.596,"CF Sprint 6","19289341 - Intermittent Payment Failures#RCA Meeting",1,5,0,5,"Yes","Added","TRUE",0
124882,151541,"CF-602",5,1720,2018-05-25 10:27:12.563,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","To Do",0,5,"CF",2018-04-06 13:13:47.596,"CF Sprint 7","Syslog to Splunk blackbox test suite",3,5,0,5,"Yes","","TRUE",0
124800,151612,"CF-598",3,1662,2018-05-21 09:32:48.143,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","To Do",0,3,"CF",2018-04-06 10:54:44.700,"CF Sprint 6","[NPE region 1] set up confluence page defining network use in NPE region 1",4,3,0,3,"Yes","Added","TRUE",0
124753,151603,"CF-590",2,1662,2018-04-12 16:38:24.610,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-04-06 09:27:32.036,"CF Sprint 6","[SPIKE] Gremlin for PCF integration - Assessment",1,2,0,2,"Yes","Added","TRUE",0
123121,149770,"CF-579",5,1662,2018-04-13 13:09:41.606,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",5,5,"CF",2018-04-02 14:50:46.856,"CF Sprint 6","Create CF-Fetcher health API",1,5,0,5,"Yes","","TRUE",0
121958,148641,"CF-559",2,1621,2018-04-11 17:43:08.396,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",0,2,"CF",2018-03-28 09:22:28.963,"CF Sprint 5","Proposal for SpringOne",2,2,0,2,"Yes","Added","TRUE",0
121769,148121,"CF-558",8,1621,2018-04-13 12:05:28.263,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",0,8,"CF",2018-03-27 15:43:05.106,"CF Sprint 5","PCF Web App Documentation Page",2,8,0,8,"Yes","Added","TRUE",0
120701,146939,"CF-546",2,1621,2018-03-30 13:23:15.366,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-03-22 13:18:51.983,"CF Sprint 5","cf-stats v2 (aka: foundrystats) concourse develop pipeline",1,2,0,2,"Yes","Added","TRUE",0
120482,146812,"CF-543",2,1662,2018-04-12 10:26:23.200,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-21 16:14:51.326,"CF Sprint 6","Create a firewall request (source concourse-workers pool - dest all side car bosh director)",1,2,0,2,"Yes","","TRUE",0
119137,145474,"CF-524",2,1621,2018-03-20 14:12:49.160,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-03-19 13:00:28.266,"CF Sprint 5","Enrich existing metadata aggregator tags",1,2,0,2,"Yes","","TRUE",0
117866,144168,"CF-502",1,1534,2018-03-26 09:47:50.883,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","To Do",0,1,"CF",2018-03-13 13:52:28.943,"CF Sprint 4","[px-cde02/bosh] FW rules to ESXi hosts",2,1,0,1,"Yes","Added","TRUE",0
113586,139135,"CF-467",3,1621,2018-03-27 16:28:46.626,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",3,3,"CF",2018-02-22 10:40:13.883,"CF Sprint 5","Have ubuntu test vm autostart on server reboots",1,3,0,3,"Yes","","TRUE",0
112732,138056,"CF-455",2,1533,2018-03-16 13:22:53.340,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",2,2,"CF",2018-02-19 10:12:59.116,"CF Sprint 3","'cf-stats v2' fetch director data from the org-mgmt application",1,2,0,2,"Yes","","TRUE",0
112588,138012,"CF-451",3,1621,2018-04-13 13:32:08.300,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",0,3,"CF",2018-02-16 13:55:40.550,"CF Sprint 5","integrate bootstrap pipeline with application pipelines",2,3,0,3,"Yes","","TRUE",0
112580,138007,"CF-449",5,1621,2018-03-23 11:31:52.276,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",5,5,"CF",2018-02-16 13:50:33.950,"CF Sprint 5","create a pipeline to deploy cf-fetcher",1,5,0,5,"Yes","","TRUE",0
110555,135929,"CF-435",21,1510,2018-02-16 13:52:31.600,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",21,21,"CF",2018-02-08 13:27:39.603,"CF Sprint 2","cf-fetcher keeps its database up to date every 5 min on all foundations",1,21,0,21,"Yes","Added","TRUE",0
104802,130027,"CF-325",5,2059,2018-08-15 11:39:07.916,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",5,5,"CF",2018-01-11 09:36:53.996,"CF Sprint 15","Remote service client library",1,5,0,5,"Yes","","TRUE",0
103819,128747,"CF-218",5,1453,2018-02-02 13:20:50.686,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",5,5,"CF",2018-01-05 10:21:36.440,"CF Sprint 1","As a platform user and operator, it would be super useful to be able to ingest org and team repo data into CF reporting tools.",1,5,0,5,"Yes","","TRUE",0
189222,223952,"CF-1401",2,2322,2018-10-30 14:25:38.883,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-10-30 11:29:29.136,"CF Sprint 20","Write script to manually push javabuildpacks and do the buildpack shuffle.",1,2,0,2,"Yes","Added","TRUE",0
185447,219970,"CF-1363",2,2322,2018-10-25 16:32:27.803,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-10-17 15:41:07.196,"CF Sprint 20","cf-fetcher is reporting incorrect instance count",1,2,0,2,"Yes","","TRUE",0
184512,218993,"CF-1355",3,2321,2018-10-18 08:30:35.363,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-10-15 13:17:48.856,"CF Sprint 19","new NPE Cloudian cluster version problems",1,3,0,3,"Yes","","TRUE",0
183780,218518,"CF-1351",3,2322,2018-10-23 20:10:57.440,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-11 21:09:38.666,"CF Sprint 20","[Smoke-Tests] Create PAS smoke-test wrapper",1,3,0,3,"Yes","","TRUE",0
183778,218516,"CF-1350",5,2322,2018-10-27 11:12:16.623,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",5,5,"CF",2018-10-11 20:34:46.590,"CF Sprint 20","[Smoke-Tests] Create SCS smoke-test wrapper",1,5,0,5,"Yes","","TRUE",0
182001,216418,"CF-1306",3,2321,2018-10-12 13:57:35.070,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-10-08 11:44:33.796,"CF Sprint 19","Upgrade TT-STG02 to 2.0.20",1,3,0,3,"Yes","Added","TRUE",0
181999,216416,"CF-1304",3,2321,2018-10-10 14:47:01.113,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-10-08 11:42:37.006,"CF Sprint 19","Upgrade Px-STG02 to 2.0.20",1,3,0,3,"Yes","Added","TRUE",0
181905,216227,"CF-1302",3,2322,2018-10-23 16:02:11.006,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-08 10:31:57.736,"CF Sprint 20","[Smoke-Tests] Create mysql smoke-test wrapper",1,3,0,3,"Yes","","TRUE",0
181750,216104,"CF-1301",3,2322,2018-10-23 20:11:24.020,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-07 22:42:36.416,"CF Sprint 20","[Smoke-Tests] Create rabbitmq smoke-test wrapper",1,3,0,3,"Yes","","TRUE",0
181653,215865,"CF-1299",3,2321,2018-10-31 15:14:22.246,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","To Do",0,3,"CF",2018-10-05 13:44:12.226,"CF Sprint 19","[tt-cde] Create pcf-automation pipelines",2,3,0,3,"Yes","Added","TRUE",0
181652,215864,"CF-1298",3,2321,2018-10-17 14:07:04.976,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-10-05 13:43:16.006,"CF Sprint 19","[px-cde] Create pcf-automation pipelines",1,3,0,3,"Yes","Added","TRUE",0
181647,215863,"CF-1297",3,2321,2018-10-26 09:32:24.863,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","To Do",0,3,"CF",2018-10-05 13:41:40.456,"CF Sprint 19","[px-prd02] Create pcf-automation pipelines",2,3,0,3,"Yes","Added","TRUE",0
181239,215287,"CF-1294",2,2322,2018-10-23 20:10:46.470,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-10-04 10:06:26.046,"CF Sprint 20","[Smoke-Tests] Refactor PCC smoke test module",1,2,0,2,"Yes","","TRUE",0
181025,215427,"CF-1292",3,2321,2018-10-12 13:44:06.276,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-10-03 17:09:07.970,"CF Sprint 19","[px-npe01] Create pcf-automation pipelines",1,3,0,3,"Yes","Added","TRUE",0
180853,215095,"CF-1291",3,2322,2018-10-23 20:10:32.940,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-03 12:23:04.020,"CF Sprint 20","[Smoke-Tests] Create redis smoke-test wrapper",1,3,0,3,"Yes","","TRUE",0
180096,214422,"CF-1276",3,2322,2018-10-30 16:10:09.006,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-01 14:26:39.216,"CF Sprint 20","Create splunk app to monitor for events not generated from our service accounts",1,3,0,3,"Yes","","TRUE",0
179269,213434,"CF-1259",5,2321,2018-10-24 14:06:38.606,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","To Do",0,5,"CF",2018-09-27 13:40:17.166,"CF Sprint 19","[PCC] Create service_mapper.py template",1,5,0,5,"Yes","","TRUE",0
178311,212462,"CF-1252",3,2321,2018-10-08 08:54:07.850,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",3,3,"CF",2018-09-25 14:38:11.960,"CF Sprint 19","Foundrystats ""services"" api should have an option to report org metadata",1,3,0,3,"Yes","","TRUE",0
178088,212254,"CF-1251",2,2322,2018-10-23 16:05:18.173,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-09-25 09:51:04.810,"CF Sprint 20","Schema written to cluster",1,2,0,2,"Yes","","TRUE",0
176053,210409,"CF-1219",1,2271,2018-09-19 11:00:38.146,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",1,1,"CF",2018-09-18 13:44:45.756,"CF Sprint 18","cf-fetcher updates database on audit.app.start and audit.app.stop events",1,1,0,1,"Yes","Added","TRUE",0
168907,202449,"CF-1159",3,2181,2018-09-10 15:34:41.333,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","Done",3,3,"CF",2018-08-23 13:49:58.496,"CF Sprint 17","Add logging for routes",1,3,0,3,"Yes","","TRUE",0
168886,202446,"CF-1158",3,2180,2018-08-28 20:23:28.363,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",3,3,"CF",2018-08-23 13:39:05.296,"CF Sprint 16","Import logging module",1,3,0,3,"Yes","Added","TRUE",0
166052,199339,"CF-1136",3,2180,2018-08-29 10:49:05.056,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",3,3,"CF",2018-08-15 09:24:05.386,"CF Sprint 16","F5 API route documentation",1,3,0,3,"Yes","","TRUE",0
166045,199338,"CF-1135",3,2180,2018-08-29 14:33:51.250,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",3,3,"CF",2018-08-15 09:21:22.726,"CF Sprint 16","Use of common auth token",1,3,0,3,"Yes","","TRUE",0
