tweetid,hourofdate,latitude,longitude,tweet,usernumber,username,language,retweet,date,masterid
4825,2016-03-08 03:00:00.000,,,"fruits physiological disorders PPT Slides - https://t.co/eHMAiA5PDB  #powerpoint #slide #fruits #physiological #disorders",758049516,"PPT Search","en",0,1457437956000,4462
4826,2016-03-08 03:00:00.000,,,"latest ppt PowerPoint Slides - https://t.co/iepkv45qOg  #ppt #powerpoint #slide #latest #ppt",758049516,"PPT Search","en",0,1457437935000,4463
4827,2016-03-08 03:00:00.000,,,"aacr phase 1 slide presentation PowerPoint Slides - https://t.co/YpZvPG7NXS  #aacr #phase #1 #slide #presentation",758049516,"PPT Search","en",0,1457437914000,4464
4828,2016-03-08 03:00:00.000,,,"ppt on multi fuel engines PowerPoint Slides - https://t.co/8q3veRVlVz  #powerpoint #slide #ppt #on #multi #fuel #engines",758049516,"PPT Search","en",0,1457437894000,4465
4829,2016-03-08 03:00:00.000,,,"PET scan template PPT Templates - https://t.co/bRHUEwEQhZ  #powerpoint #slide #PET #scan #template",758049516,"PPT Search","en",0,1457437873000,4466
4840,2016-03-08 03:00:00.000,,,"sugar can industry ppt presentation Powerpoint Templates - https://t.co/sGwVxZZ1ld  #sugar #can #industry #ppt #presentation",758049516,"PPT Search","en",0,1457437493000,4476
4841,2016-03-08 03:00:00.000,,,"Laminate veneers ppt Powerpoint Templates - https://t.co/TEKBshIm08  #Laminate #veneers #ppt",758049516,"PPT Search","en",0,1457437472000,4477
4845,2016-03-08 03:00:00.000,,,"pressman system engineering Powerpoint Presentations - https://t.co/UsNgXwbEls  #pressman #system #engineering",758049516,"PPT Search","en",0,1457437328000,4481
4876,2016-03-08 03:00:00.000,,,"oidium Powerpoint Templates - https://t.co/JqMIoz32UG  #powerpoint #slide #oidium",758049516,"PPT Search","en",0,1457436583000,4511
4878,2016-03-08 03:00:00.000,,,"machine guarding Powerpoint Presentations - https://t.co/XPpPTZZqUp  #powerpoint #slide #machine #guarding",758049516,"PPT Search","en",0,1457436541000,4513
4879,2016-03-08 03:00:00.000,,,"the internet PPT Templates - https://t.co/z6s1lKLA52  #powerpoint #slide #the #internet",758049516,"PPT Search","en",0,1457436489000,4514
4898,2016-03-08 03:00:00.000,,,"fish aeromonas PowerPoint Slides - https://t.co/QqsvSb1dem  #powerpoint #slide #fish #aeromonas",758049516,"PPT Search","en",0,1457435556000,4530
4899,2016-03-08 03:00:00.000,,,"CONCRETE BLOCK Powerpoint Presentations - https://t.co/2wBt3LuhSV  #CONCRETE #BLOCK",758049516,"PPT Search","en",0,1457435536000,4531
4900,2016-03-08 03:00:00.000,,,"CONCERETE BLOCK PPT Slides - https://t.co/UXc2sMSs9W  #powerpoint #slide #CONCERETE #BLOCK",758049516,"PPT Search","en",0,1457435515000,4532
4901,2016-03-08 03:00:00.000,,,"BLOCK PowerPoint Slides - https://t.co/MafNz6PLjy  #powerpoint #slide #BLOCK",758049516,"PPT Search","en",0,1457435494000,4533
4903,2016-03-08 03:00:00.000,,,"methods of trade area analysis PowerPoint Slides - https://t.co/WIBHthBH6E  #methods #of #trade #area #analysis",758049516,"PPT Search","en",0,1457435474000,4535
4906,2016-03-08 03:00:00.000,,,"Performance Prism PPT Slides - https://t.co/oNtLHJTzmJ  #powerpoint #slide #Performance #Prism",758049516,"PPT Search","en",0,1457435440000,4538
4907,2016-03-08 03:00:00.000,,,"manufacturing engineering Powerpoint Templates - https://t.co/xNpMIcbAlG  #powerpoint #templates #manufacturing #engineering",758049516,"PPT Search","en",0,1457435432000,4539
4908,2016-03-08 03:00:00.000,,,"civil engineering drawing Powerpoint Presentations - https://t.co/whr9RVtygc  #powerpoint #slide #civil #engineering #drawing",758049516,"PPT Search","en",0,1457435419000,1298
4909,2016-03-08 03:00:00.000,,,"transformer basestocks PPT Templates - https://t.co/AtUiUcuzEJ  #powerpoint #templates #transformer #basestocks",758049516,"PPT Search","en",0,1457435411000,4540
4910,2016-03-08 03:00:00.000,,,"naphthenic oils PPT Slides - https://t.co/QTTGSJBUVU  #powerpoint #slide #naphthenic #oils",758049516,"PPT Search","en",0,1457435391000,4541
4911,2016-03-08 03:00:00.000,,,"aeromonas Powerpoint Templates - https://t.co/RRwdEQl1f5  #powerpoint #slide #aeromonas",758049516,"PPT Search","en",0,1457435370000,4542
4912,2016-03-08 03:00:00.000,,,"Mat earthing Powerpoint Templates - https://t.co/r9PzGqxRGx  #Mat #earthing",758049516,"PPT Search","en",0,1457435349000,4543
4915,2016-03-08 03:00:00.000,,,"fuel jet in combustor simulation PowerPoint Slides - https://t.co/ouLg2YmJ7G  #powerpoint #templates #fuel #jet #in #combustor #simulation",758049516,"PPT Search","en",0,1457435219000,4546
4916,2016-03-08 03:00:00.000,,,"Fidelity Lodge PPT Templates - https://t.co/0m0GtzW9Ag  #powerpoint #templates #Fidelity #Lodge",758049516,"PPT Search","en",0,1457435198000,4547
4917,2016-03-08 03:00:00.000,,,"measurement of stage Powerpoint Presentations - https://t.co/6b7Vxv3PkO  #ppt #powerpoint #slide #measurement #of #stage",758049516,"PPT Search","en",0,1457435178000,4548
4918,2016-03-08 03:00:00.000,,,"British Rail Powerpoint Templates - https://t.co/xXBa2VF971  #British #Rail",758049516,"PPT Search","en",0,1457435136000,4549
4919,2016-03-08 03:00:00.000,,,"Lodge of Fidelity PowerPoint Slides - https://t.co/e7futWvYoJ  #powerpoint #slide #Lodge #of #Fidelity",758049516,"PPT Search","en",0,1457435116000,4550
4920,2016-03-08 03:00:00.000,,,"cinc PowerPoint Slides - https://t.co/YnpAa52rzH  #powerpoint #slide #cinc",758049516,"PPT Search","en",0,1457435095000,4551
4922,2016-03-08 03:00:00.000,,,"zm Powerpoint Presentations - https://t.co/1KdawEPq8e  #powerpoint #slide #zm",758049516,"PPT Search","en",0,1457435053000,4553
4924,2016-03-08 03:00:00.000,,,"Ivy Hill Cemetery Powerpoint Templates - https://t.co/ZYMi74nlX6  #Ivy #Hill #Cemetery",758049516,"PPT Search","en",0,1457435033000,4555
4925,2016-03-08 03:00:00.000,,,"Fidelity Lodge 269 Powerpoint Presentations - https://t.co/yReyf7PkKC  #powerpoint #slide #Fidelity #Lodge #269",758049516,"PPT Search","en",0,1457434991000,4556
4926,2016-03-08 03:00:00.000,,,"TERATOME OVARIENS Powerpoint Presentations - https://t.co/xrq54QglGb  #powerpoint #slide #TERATOME #OVARIENS",758049516,"PPT Search","en",0,1457434971000,4557
4927,2016-03-08 03:00:00.000,,,"Fleet Admiral PowerPoint Slides - https://t.co/DL1m95DHP5  #powerpoint #slide #Fleet #Admiral",758049516,"PPT Search","en",0,1457434929000,4558
4934,2016-03-08 02:00:00.000,,,"ppt bone expansion Powerpoint Presentations - https://t.co/ZIf62bo8gj  #powerpoint #slide #ppt #bone #expansion",758049516,"PPT Search","en",0,1457434732000,4565
4936,2016-03-08 02:00:00.000,,,"fibroid uterus ppt 2010 Powerpoint Presentations - https://t.co/e5sbePT7HO  #fibroid #uterus #ppt #2010",758049516,"PPT Search","en",0,1457434690000,4567
4939,2016-03-08 02:00:00.000,,,"cloud hosting services and security PPT Slides - https://t.co/HzQjpj89PM  #powerpoint #slide #cloud #hosting #services #and #security",758049516,"PPT Search","en",0,1457434414000,4569
4940,2016-03-08 02:00:00.000,,,"securities in cloud hosting services Powerpoint Presentations - https://t.co/mod6Y1eoVu  #securities #in #cloud #hosting #services",758049516,"PPT Search","en",0,1457434393000,4570
4941,2016-03-08 02:00:00.000,,,"cloud hosting services PowerPoint Slides - https://t.co/vrOJh8APeM  #powerpoint #slide #cloud #hosting #services",758049516,"PPT Search","en",0,1457434372000,4571
4942,2016-03-08 02:00:00.000,,,"immunoendocrinology PPT Slides - https://t.co/KefPc28CsI  #powerpoint #templates #immunoendocrinology",758049516,"PPT Search","en",0,1457434352000,4572
4943,2016-03-08 02:00:00.000,,,"bugout Powerpoint Presentations - https://t.co/jmxRJeq8pr  #bugout",758049516,"PPT Search","en",0,1457434310000,4573
4944,2016-03-08 02:00:00.000,,,"bugout plan PPT Templates - https://t.co/BcC9OS6hu9  #powerpoint #slide #bugout #plan",758049516,"PPT Search","en",0,1457434290000,4574
4945,2016-03-08 02:00:00.000,,,"survival plan PPT Slides - https://t.co/bGIgjsdLXe  #powerpoint #slide #survival #plan",758049516,"PPT Search","en",0,1457434269000,4575
4975,2016-03-08 02:00:00.000,,,"induction motor slip ring Powerpoint Templates - https://t.co/JkUK6R3HSu  #powerpoint #slide #induction #motor #slip #ring",758049516,"PPT Search","en",0,1457433227000,4602
4976,2016-03-08 02:00:00.000,,,"tokamak configuration Powerpoint Templates - https://t.co/KdftrU8yOs  #tokamak #configuration",758049516,"PPT Search","en",0,1457433206000,4603
4979,2016-03-08 02:00:00.000,,,"tokamak Powerpoint Templates - https://t.co/VegRQD9fnh  #tokamak",758049516,"PPT Search","en",0,1457433186000,4606
4982,2016-03-08 02:00:00.000,,,"chronic inflamation Powerpoint Presentations - https://t.co/mjN907wIvs  #ppt #chronic #inflamation",758049516,"PPT Search","en",0,1457433144000,4609
4985,2016-03-08 02:00:00.000,,,"reward Powerpoint Presentations - https://t.co/fFq5VNxHxc  #powerpoint #slide #reward",758049516,"PPT Search","en",0,1457433103000,4612
4986,2016-03-08 02:00:00.000,,,"MORBIDITY RATE PPT Templates - https://t.co/1EA458n9Gi  #powerpoint #slide #MORBIDITY #RATE",758049516,"PPT Search","en",0,1457433082000,4613
4987,2016-03-08 02:00:00.000,,,"extrensic reward PPT Templates - https://t.co/MartPqCwMB  #powerpoint #templates #extrensic #reward",758049516,"PPT Search","en",0,1457433061000,4614
4989,2016-03-08 02:00:00.000,,,"GABA Powerpoint Presentations - https://t.co/t0N9a24DxL  #ppt #powerpoint #slide #GABA",758049516,"PPT Search","en",0,1457433041000,4616
4990,2016-03-08 02:00:00.000,,,"types of reward PowerPoint Slides - https://t.co/i5Wn34YpqI  #powerpoint #templates #types #of #reward",758049516,"PPT Search","en",0,1457433020000,4617
4992,2016-03-08 02:00:00.000,,,"hybrid power generation PPT Templates - https://t.co/RJDc0HCaDd  #powerpoint #slide #hybrid #power #generation",758049516,"PPT Search","en",0,1457432979000,4619
4993,2016-03-08 02:00:00.000,,,"resource allocation PPt PPT Slides - https://t.co/G8DdzcBHql  #powerpoint #slide #resource #allocation #PPt",758049516,"PPT Search","en",0,1457432958000,4620
4994,2016-03-08 02:00:00.000,,,"coriolis flowmeter filetype:ppt Powerpoint Templates - https://t.co/lzrZSH2EEh  #ppt #coriolis #flowmeter #filetype:ppt",758049516,"PPT Search","en",0,1457432937000,4621
4995,2016-03-08 02:00:00.000,,,"automobile engineering desings ppt Powerpoint Presentations - https://t.co/7onDfnV3fN  #automobile #engineering #desings #ppt",758049516,"PPT Search","en",0,1457432917000,4622
4996,2016-03-08 02:00:00.000,,,"Research in construction industry Powerpoint Templates - https://t.co/EBNdTaDpTh  #powerpoint #slide #Research #in #construction #industry",758049516,"PPT Search","en",0,1457432896000,4623
5009,2016-03-08 02:00:00.000,,,"testing coe PowerPoint Slides - https://t.co/bvloahrD4r  #powerpoint #slide #testing #coe",758049516,"PPT Search","en",0,1457432289000,4636
5010,2016-03-08 02:00:00.000,,,"automation testing coe Powerpoint Presentations - https://t.co/PwsonYWcn1  #powerpoint #slide #automation #testing #coe",758049516,"PPT Search","en",0,1457432268000,4637
5011,2016-03-08 02:00:00.000,,,"automation testing Powerpoint Templates - https://t.co/tUB2BZ7zUZ  #automation #testing",758049516,"PPT Search","en",0,1457432248000,4638
5012,2016-03-08 02:00:00.000,,,"software automation testing coe PPT Slides - https://t.co/fEldidAvvk  #powerpoint #slide #software #automation #testing #coe",758049516,"PPT Search","en",0,1457432227000,4639
5018,2016-03-08 02:00:00.000,,,"Pavlov and skinner theories PPT Slides - https://t.co/LgPnAbGG4Z  #ppt #powerpoint #slide #Pavlov #and #skinner #theories",758049516,"PPT Search","en",0,1457431892000,4645
5021,2016-03-08 02:00:00.000,,,"c   ppt hall PPT Templates - https://t.co/pqDioJZRW8  #powerpoint #slide #c # # #ppt #hall",758049516,"PPT Search","en",0,1457431862000,4648
5023,2016-03-08 02:00:00.000,,,"economic crisis 2011 pptx Powerpoint Templates - https://t.co/v2NyGdBLYJ  #powerpoint #slide #economic #crisis #2011 #pptx",758049516,"PPT Search","en",0,1457431820000,4650
5024,2016-03-08 02:00:00.000,,,"Pavlov and Skinner PPT Templates - https://t.co/11Bc16PEc7  #powerpoint #slide #Pavlov #and #Skinner",758049516,"PPT Search","en",0,1457431810000,4651
5026,2016-03-08 02:00:00.000,,,"iec short circuit calculations PowerPoint Slides - https://t.co/dGl6sdswU2  #powerpoint #slide #iec #short #circuit #calculations",758049516,"PPT Search","en",0,1457431789000,4653
5027,2016-03-08 02:00:00.000,,,"chapter 1 mis9 laudon PPT Slides - https://t.co/IdDqIvoLGu  #powerpoint #slide #chapter #1 #mis9 #laudon",758049516,"PPT Search","en",0,1457431768000,4654
5028,2016-03-08 02:00:00.000,,,"chapter 1 mis laudon Powerpoint Templates - https://t.co/hf750TrZjc  #ppt #powerpoint #templates #chapter #1 #mis #laudon",758049516,"PPT Search","en",0,1457431748000,4655
5034,2016-03-08 02:00:00.000,,,"orthodontic tips Powerpoint Presentations - https://t.co/B2bbdV64fB  #powerpoint #slide #orthodontic #tips",758049516,"PPT Search","en",0,1457431430000,4659
5035,2016-03-08 02:00:00.000,,,"orthodontic clinic Powerpoint Presentations - https://t.co/Js1In2ivBi  #orthodontic #clinic",758049516,"PPT Search","en",0,1457431409000,4660
5036,2016-03-08 02:00:00.000,,,"cleanroom.html Powerpoint Templates - https://t.co/3p5pKZchZC  #cleanroom.html",758049516,"PPT Search","en",0,1457431388000,4661
5038,2016-03-08 02:00:00.000,,,"orthodntic PowerPoint Slides - https://t.co/IolhHKRDHY  #ppt #orthodntic",758049516,"PPT Search","en",0,1457431368000,4663
5040,2016-03-08 02:00:00.000,,,"deep bite management Powerpoint Templates - https://t.co/1NyE3krJsG  #powerpoint #slide #deep #bite #management",758049516,"PPT Search","en",0,1457431347000,4664
5041,2016-03-08 02:00:00.000,,,"cctv for light rail transit Powerpoint Presentations - https://t.co/JxqX6onw5S  #powerpoint #slide #cctv #for #light #rail #transit",758049516,"PPT Search","en",0,1457431279000,4665
5044,2016-03-08 02:00:00.000,,,"design of stilling basin Powerpoint Presentations - https://t.co/xxVb0h8YO0  #powerpoint #slide #design #of #stilling #basin",758049516,"PPT Search","en",0,1457431259000,4668
5045,2016-03-08 02:00:00.000,,,"pla folding Powerpoint Presentations - https://t.co/V8bmP0Pkr5  #powerpoint #slide #pla #folding",758049516,"PPT Search","en",0,1457431238000,4669
5047,2016-03-08 02:00:00.000,,,"i love my india Powerpoint Presentations - https://t.co/yLQnwZfdXA  #ppt #i #love #my #india",758049516,"PPT Search","en",0,1457431224000,4671
5048,2016-03-08 02:00:00.000,,,"cctv for light rail PowerPoint Slides - https://t.co/OUhLyIk9tm  #cctv #for #light #rail",758049516,"PPT Search","en",0,1457431217000,4672
5050,2016-03-08 02:00:00.000,,,"As You Like It Powerpoint Templates - https://t.co/efeIrdYmHi  #powerpoint #slide #As #You #Like #It",758049516,"PPT Search","en",0,1457431204000,4674
5052,2016-03-08 01:00:00.000,,,"5s ppt PowerPoint Slides - https://t.co/AuovDO9CoC  #powerpoint #slide #5s #ppt",758049516,"PPT Search","en",0,1457431197000,4675
5053,2016-03-08 01:00:00.000,,,"email security Websense Powerpoint Templates - https://t.co/Y0kxKDKL0E  #powerpoint #slide #email #security #Websense",758049516,"PPT Search","en",0,1457431183000,4676
5054,2016-03-08 01:00:00.000,,,"soil formation Powerpoint Templates - https://t.co/2twHuKmBZE  #powerpoint #templates #soil #formation",758049516,"PPT Search","en",0,1457431176000,4677
5055,2016-03-08 01:00:00.000,,,"Jude THe Obscure Powerpoint Presentations - https://t.co/v7tLXiPlYr  #Jude #THe #Obscure",758049516,"PPT Search","en",0,1457431142000,4678
5057,2016-03-08 01:00:00.000,,,"antinomy of reason Powerpoint Templates - https://t.co/emTM3rAHof  #powerpoint #slide #antinomy #of #reason",758049516,"PPT Search","en",0,1457431100000,4680
5058,2016-03-08 01:00:00.000,,,"re application . ppt PPT Slides - https://t.co/RpH78zULyI  #powerpoint #slide #re #application #. #ppt",758049516,"PPT Search","en",0,1457431093000,4681
5064,2016-03-08 01:00:00.000,,,"switchyards in power systems PowerPoint Slides - https://t.co/2H0TCtoszs  #powerpoint #slide #switchyards #in #power #systems",758049516,"PPT Search","en",0,1457430854000,4687
5066,2016-03-08 01:00:00.000,,,"FERGUSON PowerPoint Slides - https://t.co/ZC0UjVZ5vd  #powerpoint #slide #FERGUSON",758049516,"PPT Search","en",0,1457430833000,4688
5068,2016-03-08 01:00:00.000,,,"Vibration theories Powerpoint Presentations - https://t.co/NNxr5wb519  #powerpoint #slide #Vibration #theories",758049516,"PPT Search","en",0,1457430813000,4690
5069,2016-03-08 01:00:00.000,,,"how to put belt on pulley Powerpoint Presentations - https://t.co/NkHTErqwvd  #powerpoint #slide #how #to #put #belt #on #pulley",758049516,"PPT Search","en",0,1457430792000,4691
5070,2016-03-08 01:00:00.000,,,"switchyards PowerPoint Slides - https://t.co/WutDfJfeQs  #ppt #switchyards",758049516,"PPT Search","en",0,1457430771000,4692
5071,2016-03-08 01:00:00.000,,,"vehicle regulation system PPT Slides - https://t.co/GK1JLcsMTa  #ppt #powerpoint #templates #vehicle #regulation #system",758049516,"PPT Search","en",0,1457430751000,4693
5072,2016-03-08 01:00:00.000,,,"Ms powerpoint PPT Templates - https://t.co/w6iQen39Jp  #Ms #powerpoint",758049516,"PPT Search","en",0,1457430730000,4694
5073,2016-03-08 01:00:00.000,,,"advanced power systems Powerpoint Templates - https://t.co/F924QBDnvu  #powerpoint #slide #advanced #power #systems",758049516,"PPT Search","en",0,1457430709000,4695
5086,2016-03-08 01:00:00.000,,,"merchant navy Powerpoint Presentations - https://t.co/ROOPWEKz7E  #powerpoint #slide #merchant #navy",758049516,"PPT Search","en",0,1457430230000,4707
5087,2016-03-08 01:00:00.000,,,"facial gunshot Powerpoint Presentations - https://t.co/0O0HTq8hbw  #facial #gunshot",758049516,"PPT Search","en",0,1457430209000,4708
5088,2016-03-08 01:00:00.000,,,"abc in facial gunshot wound Powerpoint Presentations - https://t.co/1uAI7hePfU  #abc #in #facial #gunshot #wound",758049516,"PPT Search","en",0,1457430168000,4709
5109,2016-03-08 01:00:00.000,,,"pearson level three leadership clawson PowerPoint Slides - https://t.co/InpVNxc4Oi  #pearson #level #three #leadership #clawson",758049516,"PPT Search","en",0,1457429287000,4726
5118,2016-03-08 01:00:00.000,,,"funny PPE PPT Slides - https://t.co/OLCTo2ivjU  #powerpoint #slide #funny #PPE",758049516,"PPT Search","en",0,1457428732000,4732
5119,2016-03-08 01:00:00.000,,,"congenital dislocation of hip PowerPoint Slides - https://t.co/o0XwVEB2qf  #powerpoint #slide #congenital #dislocation #of #hip",758049516,"PPT Search","en",0,1457428690000,4733
5120,2016-03-08 01:00:00.000,,,"how to win PowerPoint Slides - https://t.co/ii36rnMJHl  #how #to #win",758049516,"PPT Search","en",0,1457428649000,4734
5126,2016-03-08 01:00:00.000,,,"dsp application Powerpoint Presentations - https://t.co/Og1tJrnO6O  #ppt #dsp #application",758049516,"PPT Search","en",0,1457428283000,4739
5127,2016-03-08 01:00:00.000,,,"matlab helical Powerpoint Templates - https://t.co/8GCBMVSZkC  #powerpoint #slide #matlab #helical",758049516,"PPT Search","en",0,1457428221000,4740
5143,2016-03-08 00:00:00.000,,,"strategic grid PowerPoint Slides - https://t.co/5mWuPRSzsQ  #strategic #grid",758049516,"PPT Search","en",0,1457427548000,4754
5144,2016-03-08 00:00:00.000,,,"Overview on male Powerpoint Templates - https://t.co/3uYRmaN47e  #Overview #on #male",758049516,"PPT Search","en",0,1457427517000,4755
5149,2016-03-08 00:00:00.000,,,"content management system PPT Slides - https://t.co/uzUGhgGj9Q  #powerpoint #slide #content #management #system",758049516,"PPT Search","en",0,1457427130000,4760
5150,2016-03-08 00:00:00.000,,,"sociological foundation and education in PPT PowerPoint Slides - https://t.co/ga6rVgqzUM  #sociological #foundation #and #education #in #PPT",758049516,"PPT Search","en",0,1457427089000,4761
5151,2016-03-08 00:00:00.000,,,"security effectiveness audit PowerPoint Slides - https://t.co/Y5h0TYYwOV  #security #effectiveness #audit",758049516,"PPT Search","en",0,1457427068000,4762
5155,2016-03-08 00:00:00.000,,,"well pattern oilfield Powerpoint Templates - https://t.co/9g2GP5AA6x  #powerpoint #slide #well #pattern #oilfield",758049516,"PPT Search","en",0,1457426778000,4765
5156,2016-03-08 00:00:00.000,,,"smart well pattern Powerpoint Templates - https://t.co/7qdwu77foj  #powerpoint #slide #smart #well #pattern",758049516,"PPT Search","en",0,1457426736000,4766
5158,2016-03-08 00:00:00.000,,,"VIDEO for VAPOR COMPRESSION CYCLE Powerpoint Presentations - https://t.co/p9U7lEzDUU  #VIDEO #for #VAPOR #COMPRESSION #CYCLE",758049516,"PPT Search","en",0,1457426695000,4767
5159,2016-03-08 00:00:00.000,,,"colonic PowerPoint Slides - https://t.co/HGBKBqAR0Q  #powerpoint #slide #colonic",758049516,"PPT Search","en",0,1457426674000,4768
5161,2016-03-08 00:00:00.000,,,"ppt for VAPOR COMPRESSION CYCLE Powerpoint Templates - https://t.co/KHQ60DvCUX  #powerpoint #templates #ppt #for #VAPOR #COMPRESSION #CYCLE",758049516,"PPT Search","en",0,1457426654000,4770
5165,2016-03-08 00:00:00.000,,,"business policy nature Powerpoint Templates - https://t.co/r0WsGAli0i  #business #policy #nature",758049516,"PPT Search","en",0,1457426592000,4774
5166,2016-03-08 00:00:00.000,,,"ppt for compressor REPAIRS Powerpoint Templates - https://t.co/po0FU9SVJX  #powerpoint #slide #ppt #for #compressor #REPAIRS",758049516,"PPT Search","en",0,1457426571000,4775
5167,2016-03-08 00:00:00.000,,,"ppt for absorption system Powerpoint Templates - https://t.co/qPugo1e7C4  #ppt #powerpoint #slide #ppt #for #absorption #system",758049516,"PPT Search","en",0,1457426550000,4776
5168,2016-03-08 00:00:00.000,,,"types of resistor Powerpoint Templates - https://t.co/PkuyRMCytW  #powerpoint #slide #types #of #resistor",758049516,"PPT Search","en",0,1457426530000,4777
5177,2016-03-08 00:00:00.000,,,"power factor correction ppt Powerpoint Templates - https://t.co/8pgS9ZB7zV  #powerpoint #slide #power #factor #correction #ppt",758049516,"PPT Search","en",0,1457425980000,4783
5178,2016-03-08 00:00:00.000,,,"Water Storage Tanks PowerPoint Slides - https://t.co/p5Qckmq6Tl  #Water #Storage #Tanks",758049516,"PPT Search","en",0,1457425959000,4784
5179,2016-03-08 00:00:00.000,,,"power factor improvement ppt PPT Templates - https://t.co/8Wvyf0B8DZ  #powerpoint #slide #power #factor #improvement #ppt",758049516,"PPT Search","en",0,1457425939000,4785
5182,2016-03-08 00:00:00.000,,,"introduction propulsion systems PPT Templates - https://t.co/roOYpdP1m1  #powerpoint #slide #introduction #propulsion #systems",758049516,"PPT Search","en",0,1457425918000,4788
5184,2016-03-08 00:00:00.000,,,"radiotherapy in gynecology Powerpoint Templates - https://t.co/rZBzKQ53BL  #powerpoint #slide #radiotherapy #in #gynecology",758049516,"PPT Search","en",0,1457425897000,4790
5186,2016-03-08 00:00:00.000,,,"water distribution system Powerpoint Templates - https://t.co/bEnTY7fSwB  #ppt #powerpoint #templates #water #distribution #system",758049516,"PPT Search","en",0,1457425876000,4792
5188,2016-03-08 00:00:00.000,,,"water quality Powerpoint Presentations - https://t.co/6FVCeLP2gE  #ppt #powerpoint #templates #water #quality",758049516,"PPT Search","en",0,1457425856000,4794
5189,2016-03-08 00:00:00.000,,,"12 cbse physics PPT Templates - https://t.co/2kci64qjgL  #powerpoint #slide #12 #cbse #physics",758049516,"PPT Search","en",0,1457425835000,4795
5190,2016-03-08 00:00:00.000,,,"12 physics PPT Templates - https://t.co/iWktXpMI48  #powerpoint #slide #12 #physics",758049516,"PPT Search","en",0,1457425814000,4796
5192,2016-03-08 00:00:00.000,,,"open channel hydraulics PPT Templates - https://t.co/gc8wQLFac8  #powerpoint #slide #open #channel #hydraulics",758049516,"PPT Search","en",0,1457425794000,4797
5193,2016-03-08 00:00:00.000,,,"aneurysm Powerpoint Presentations - https://t.co/WXnBqiJMrW  #powerpoint #templates #aneurysm",758049516,"PPT Search","en",0,1457425773000,4798
5195,2016-03-08 00:00:00.000,,,"chf on pregnancy PowerPoint Slides - https://t.co/360Dy1WmaC  #chf #on #pregnancy",758049516,"PPT Search","en",0,1457425732000,4800
5197,2016-03-08 00:00:00.000,,,"thyriod and surgery Powerpoint Presentations - https://t.co/EiQo8v8Qzd  #powerpoint #slide #thyriod #and #surgery",758049516,"PPT Search","en",0,1457425691000,4801
5213,2016-03-08 00:00:00.000,,,"tumours PPT Templates - https://t.co/cwIPQzaQHx  #powerpoint #slide #tumours",758049516,"PPT Search","en",0,1457425088000,4809
5214,2016-03-08 00:00:00.000,,,"Surveying safety ppt PowerPoint Slides - https://t.co/rZsIjXKbnv  #Surveying #safety #ppt",758049516,"PPT Search","en",0,1457425068000,4810
5215,2016-03-08 00:00:00.000,,,"informatica 9 Powerpoint Presentations - https://t.co/pJ3277DEML  #ppt #informatica #9",758049516,"PPT Search","en",0,1457425047000,4811
5219,2016-03-08 00:00:00.000,,,"PPT ON interfacing of RAM with 8051 PPT Slides - https://t.co/Sp0kCvoH77  #powerpoint #slide #PPT #ON #interfacing #of #RAM #with #8051",758049516,"PPT Search","en",0,1457424816000,4815
5220,2016-03-08 00:00:00.000,,,"stock replenishment ppt Powerpoint Presentations - https://t.co/xGgx84WO9I  #powerpoint #templates #stock #replenishment #ppt",758049516,"PPT Search","en",0,1457424754000,4816
5221,2016-03-08 00:00:00.000,,,"Industrial fire rescue presentation PowerPoint Slides - https://t.co/QrRJRIMbYi  #powerpoint #slide #Industrial #fire #rescue #presentation",758049516,"PPT Search","en",0,1457424692000,4817
5224,2016-03-08 00:00:00.000,,,"boiler ppt slides PPT Slides - https://t.co/QEOujiBy12  #powerpoint #templates #boiler #ppt #slides",758049516,"PPT Search","en",0,1457424568000,4820
5225,2016-03-08 00:00:00.000,,,"emergency department case study ppt PowerPoint Slides - https://t.co/OQ122fvPLr  #powerpoint #slide #emergency #department #case #study #ppt",758049516,"PPT Search","en",0,1457424547000,4821
5229,2016-03-08 00:00:00.000,,,"tissues  ppt download PowerPoint Slides - https://t.co/ahaqWzSWj6  #tissues # #ppt #download",758049516,"PPT Search","en",0,1457424231000,4824
5230,2016-03-08 00:00:00.000,,,"hrm ppts free download Powerpoint Presentations - https://t.co/mOzGCtrWEi  #hrm #ppts #free #download",758049516,"PPT Search","en",0,1457424210000,4825
5231,2016-03-08 00:00:00.000,,,"ppt lectures on caisson foundations PowerPoint Slides - https://t.co/LQNjILxmH9  #ppt #ppt #lectures #on #caisson #foundations",758049516,"PPT Search","en",0,1457424190000,4826
5232,2016-03-08 00:00:00.000,,,"powerpoint on root cause analysis PPT Slides - https://t.co/Ea0WOY6szt  #ppt #powerpoint #slide #powerpoint #on #root #cause #analysis",758049516,"PPT Search","en",0,1457424169000,4827
5233,2016-03-08 00:00:00.000,,,"ppt of lipid chemistry Powerpoint Presentations - https://t.co/PfXUNRFCs9  #powerpoint #slide #ppt #of #lipid #chemistry",758049516,"PPT Search","en",0,1457424128000,4828
5239,2016-03-07 23:00:00.000,,,"green technology ppt Powerpoint Templates - https://t.co/RkeowfCo1D  #powerpoint #slide #green #technology #ppt",758049516,"PPT Search","en",0,1457423897000,4831
5244,2016-03-07 23:00:00.000,,,"patellofemoral Powerpoint Templates - https://t.co/3gA9kW77OT  #ppt #patellofemoral",758049516,"PPT Search","en",0,1457423551000,4835
