Month & Year,Is Weekday?,Date,Year,Half Year,Quarter,Month,Week,Day of Week,Is Workday?,Europe Season,North America Season,Asia Season,Month Number,Week Number,Month & Year Short
2009-05-01 00:00:00.000,True,2009-05-28 00:00:00.000,2009,"H1","Q2","May","Week 22","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2009"
2009-05-01 00:00:00.000,True,2009-05-29 00:00:00.000,2009,"H1","Q2","May","Week 22","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2009"
2007-11-01 00:00:00.000,True,2007-11-01 00:00:00.000,2007,"H2","Q4","November","Week 44","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-02 00:00:00.000,2007,"H2","Q4","November","Week 44","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-03 00:00:00.000,2007,"H2","Q4","November","Week 44","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-04 00:00:00.000,2007,"H2","Q4","November","Week 45","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-05 00:00:00.000,2007,"H2","Q4","November","Week 45","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-06 00:00:00.000,2007,"H2","Q4","November","Week 45","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-07 00:00:00.000,2007,"H2","Q4","November","Week 45","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-08 00:00:00.000,2007,"H2","Q4","November","Week 45","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-09 00:00:00.000,2007,"H2","Q4","November","Week 45","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-10 00:00:00.000,2007,"H2","Q4","November","Week 45","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-11 00:00:00.000,2007,"H2","Q4","November","Week 46","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-12 00:00:00.000,2007,"H2","Q4","November","Week 46","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-13 00:00:00.000,2007,"H2","Q4","November","Week 46","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-14 00:00:00.000,2007,"H2","Q4","November","Week 46","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-15 00:00:00.000,2007,"H2","Q4","November","Week 46","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-16 00:00:00.000,2007,"H2","Q4","November","Week 46","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-17 00:00:00.000,2007,"H2","Q4","November","Week 46","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-18 00:00:00.000,2007,"H2","Q4","November","Week 47","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-19 00:00:00.000,2007,"H2","Q4","November","Week 47","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-20 00:00:00.000,2007,"H2","Q4","November","Week 47","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-21 00:00:00.000,2007,"H2","Q4","November","Week 47","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-22 00:00:00.000,2007,"H2","Q4","November","Week 47","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-23 00:00:00.000,2007,"H2","Q4","November","Week 47","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-24 00:00:00.000,2007,"H2","Q4","November","Week 47","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2007"
2007-11-01 00:00:00.000,False,2007-11-25 00:00:00.000,2007,"H2","Q4","November","Week 48","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-26 00:00:00.000,2007,"H2","Q4","November","Week 48","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-27 00:00:00.000,2007,"H2","Q4","November","Week 48","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-28 00:00:00.000,2007,"H2","Q4","November","Week 48","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-29 00:00:00.000,2007,"H2","Q4","November","Week 48","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2007"
2007-11-01 00:00:00.000,True,2007-11-30 00:00:00.000,2007,"H2","Q4","November","Week 48","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2007"
2008-11-01 00:00:00.000,False,2008-11-01 00:00:00.000,2008,"H2","Q4","November","Week 44","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-02 00:00:00.000,2008,"H2","Q4","November","Week 45","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-03 00:00:00.000,2008,"H2","Q4","November","Week 45","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-04 00:00:00.000,2008,"H2","Q4","November","Week 45","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-05 00:00:00.000,2008,"H2","Q4","November","Week 45","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-06 00:00:00.000,2008,"H2","Q4","November","Week 45","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-07 00:00:00.000,2008,"H2","Q4","November","Week 45","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-08 00:00:00.000,2008,"H2","Q4","November","Week 45","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-09 00:00:00.000,2008,"H2","Q4","November","Week 46","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-10 00:00:00.000,2008,"H2","Q4","November","Week 46","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-11 00:00:00.000,2008,"H2","Q4","November","Week 46","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-12 00:00:00.000,2008,"H2","Q4","November","Week 46","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-13 00:00:00.000,2008,"H2","Q4","November","Week 46","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-14 00:00:00.000,2008,"H2","Q4","November","Week 46","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-15 00:00:00.000,2008,"H2","Q4","November","Week 46","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-16 00:00:00.000,2008,"H2","Q4","November","Week 47","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-17 00:00:00.000,2008,"H2","Q4","November","Week 47","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-18 00:00:00.000,2008,"H2","Q4","November","Week 47","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-19 00:00:00.000,2008,"H2","Q4","November","Week 47","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-20 00:00:00.000,2008,"H2","Q4","November","Week 47","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-21 00:00:00.000,2008,"H2","Q4","November","Week 47","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-22 00:00:00.000,2008,"H2","Q4","November","Week 47","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-23 00:00:00.000,2008,"H2","Q4","November","Week 48","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-24 00:00:00.000,2008,"H2","Q4","November","Week 48","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-25 00:00:00.000,2008,"H2","Q4","November","Week 48","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-26 00:00:00.000,2008,"H2","Q4","November","Week 48","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-27 00:00:00.000,2008,"H2","Q4","November","Week 48","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2008"
2008-11-01 00:00:00.000,True,2008-11-28 00:00:00.000,2008,"H2","Q4","November","Week 48","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-29 00:00:00.000,2008,"H2","Q4","November","Week 48","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2008"
2008-11-01 00:00:00.000,False,2008-11-30 00:00:00.000,2008,"H2","Q4","November","Week 49","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2008"
2009-11-01 00:00:00.000,False,2009-11-01 00:00:00.000,2009,"H2","Q4","November","Week 45","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-02 00:00:00.000,2009,"H2","Q4","November","Week 45","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-03 00:00:00.000,2009,"H2","Q4","November","Week 45","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-04 00:00:00.000,2009,"H2","Q4","November","Week 45","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-05 00:00:00.000,2009,"H2","Q4","November","Week 45","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-06 00:00:00.000,2009,"H2","Q4","November","Week 45","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-07 00:00:00.000,2009,"H2","Q4","November","Week 45","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-08 00:00:00.000,2009,"H2","Q4","November","Week 46","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-09 00:00:00.000,2009,"H2","Q4","November","Week 46","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-10 00:00:00.000,2009,"H2","Q4","November","Week 46","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-11 00:00:00.000,2009,"H2","Q4","November","Week 46","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-12 00:00:00.000,2009,"H2","Q4","November","Week 46","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-13 00:00:00.000,2009,"H2","Q4","November","Week 46","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-14 00:00:00.000,2009,"H2","Q4","November","Week 46","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-15 00:00:00.000,2009,"H2","Q4","November","Week 47","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-16 00:00:00.000,2009,"H2","Q4","November","Week 47","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-17 00:00:00.000,2009,"H2","Q4","November","Week 47","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-18 00:00:00.000,2009,"H2","Q4","November","Week 47","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-19 00:00:00.000,2009,"H2","Q4","November","Week 47","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-20 00:00:00.000,2009,"H2","Q4","November","Week 47","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-21 00:00:00.000,2009,"H2","Q4","November","Week 47","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-22 00:00:00.000,2009,"H2","Q4","November","Week 48","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-23 00:00:00.000,2009,"H2","Q4","November","Week 48","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-24 00:00:00.000,2009,"H2","Q4","November","Week 48","Tuesday","WorkDay","Holiday","Holiday","Holiday","11","2","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-25 00:00:00.000,2009,"H2","Q4","November","Week 48","Wednesday","WorkDay","Holiday","Holiday","Holiday","11","3","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-26 00:00:00.000,2009,"H2","Q4","November","Week 48","Thursday","WorkDay","Holiday","Holiday","Holiday","11","4","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-27 00:00:00.000,2009,"H2","Q4","November","Week 48","Friday","WorkDay","Holiday","Holiday","Holiday","11","5","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-28 00:00:00.000,2009,"H2","Q4","November","Week 48","Saturday","WeekEnd","Holiday","Holiday","Holiday","11","6","Nov 2009"
2009-11-01 00:00:00.000,False,2009-11-29 00:00:00.000,2009,"H2","Q4","November","Week 49","Sunday","WeekEnd","Holiday","Holiday","Holiday","11","7","Nov 2009"
2009-11-01 00:00:00.000,True,2009-11-30 00:00:00.000,2009,"H2","Q4","November","Week 49","Monday","WorkDay","Holiday","Holiday","Holiday","11","1","Nov 2009"
2007-01-01 00:00:00.000,True,2007-01-01 00:00:00.000,2007,"H1","Q1","January","Week 1","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-02 00:00:00.000,2007,"H1","Q1","January","Week 1","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-03 00:00:00.000,2007,"H1","Q1","January","Week 1","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-04 00:00:00.000,2007,"H1","Q1","January","Week 1","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-05 00:00:00.000,2007,"H1","Q1","January","Week 1","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-08 00:00:00.000,2007,"H1","Q1","January","Week 2","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-09 00:00:00.000,2007,"H1","Q1","January","Week 2","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-10 00:00:00.000,2007,"H1","Q1","January","Week 2","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-11 00:00:00.000,2007,"H1","Q1","January","Week 2","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-12 00:00:00.000,2007,"H1","Q1","January","Week 2","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-15 00:00:00.000,2007,"H1","Q1","January","Week 3","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-16 00:00:00.000,2007,"H1","Q1","January","Week 3","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-17 00:00:00.000,2007,"H1","Q1","January","Week 3","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-18 00:00:00.000,2007,"H1","Q1","January","Week 3","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-19 00:00:00.000,2007,"H1","Q1","January","Week 3","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-22 00:00:00.000,2007,"H1","Q1","January","Week 4","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-23 00:00:00.000,2007,"H1","Q1","January","Week 4","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-24 00:00:00.000,2007,"H1","Q1","January","Week 4","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-25 00:00:00.000,2007,"H1","Q1","January","Week 4","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-26 00:00:00.000,2007,"H1","Q1","January","Week 4","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-29 00:00:00.000,2007,"H1","Q1","January","Week 5","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-30 00:00:00.000,2007,"H1","Q1","January","Week 5","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2007"
2007-01-01 00:00:00.000,True,2007-01-31 00:00:00.000,2007,"H1","Q1","January","Week 5","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2007"
2008-01-01 00:00:00.000,True,2008-01-01 00:00:00.000,2008,"H1","Q1","January","Week 1","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-02 00:00:00.000,2008,"H1","Q1","January","Week 1","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-03 00:00:00.000,2008,"H1","Q1","January","Week 1","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-04 00:00:00.000,2008,"H1","Q1","January","Week 1","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-07 00:00:00.000,2008,"H1","Q1","January","Week 2","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-08 00:00:00.000,2008,"H1","Q1","January","Week 2","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-09 00:00:00.000,2008,"H1","Q1","January","Week 2","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-10 00:00:00.000,2008,"H1","Q1","January","Week 2","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-11 00:00:00.000,2008,"H1","Q1","January","Week 2","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-14 00:00:00.000,2008,"H1","Q1","January","Week 3","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-15 00:00:00.000,2008,"H1","Q1","January","Week 3","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-16 00:00:00.000,2008,"H1","Q1","January","Week 3","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-17 00:00:00.000,2008,"H1","Q1","January","Week 3","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-18 00:00:00.000,2008,"H1","Q1","January","Week 3","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-21 00:00:00.000,2008,"H1","Q1","January","Week 4","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-22 00:00:00.000,2008,"H1","Q1","January","Week 4","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-23 00:00:00.000,2008,"H1","Q1","January","Week 4","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-24 00:00:00.000,2008,"H1","Q1","January","Week 4","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-25 00:00:00.000,2008,"H1","Q1","January","Week 4","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-28 00:00:00.000,2008,"H1","Q1","January","Week 5","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-29 00:00:00.000,2008,"H1","Q1","January","Week 5","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-30 00:00:00.000,2008,"H1","Q1","January","Week 5","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2008"
2008-01-01 00:00:00.000,True,2008-01-31 00:00:00.000,2008,"H1","Q1","January","Week 5","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2008"
2009-01-01 00:00:00.000,True,2009-01-01 00:00:00.000,2009,"H1","Q1","January","Week 1","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-02 00:00:00.000,2009,"H1","Q1","January","Week 1","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-05 00:00:00.000,2009,"H1","Q1","January","Week 2","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-06 00:00:00.000,2009,"H1","Q1","January","Week 2","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-07 00:00:00.000,2009,"H1","Q1","January","Week 2","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-08 00:00:00.000,2009,"H1","Q1","January","Week 2","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-09 00:00:00.000,2009,"H1","Q1","January","Week 2","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-12 00:00:00.000,2009,"H1","Q1","January","Week 3","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-13 00:00:00.000,2009,"H1","Q1","January","Week 3","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-14 00:00:00.000,2009,"H1","Q1","January","Week 3","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-15 00:00:00.000,2009,"H1","Q1","January","Week 3","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-16 00:00:00.000,2009,"H1","Q1","January","Week 3","Friday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","5","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-19 00:00:00.000,2009,"H1","Q1","January","Week 4","Monday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","1","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-20 00:00:00.000,2009,"H1","Q1","January","Week 4","Tuesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","2","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-21 00:00:00.000,2009,"H1","Q1","January","Week 4","Wednesday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","3","Jan 2009"
2009-01-01 00:00:00.000,True,2009-01-22 00:00:00.000,2009,"H1","Q1","January","Week 4","Thursday","WorkDay","Holiday","Spring/Back to Business","Holiday","1","4","Jan 2009"
