id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,tipo_veiculo,tipo_envolvido,estado_fisico,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude
204168,452968,2019-04-18 00:00:00.000,"quinta-feira",1899-12-30 17:40:00.000,"MG","381",310,"ANTONIO DIAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.6627921,-42.96427856
205047,454756,2019-04-22 00:00:00.000,"segunda-feira",1899-12-30 20:20:00.000,"MG","381",446,"SABARA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.82950465,-43.84255613
206140,458752,2019-04-28 00:00:00.000,"domingo",1899-12-30 18:00:00.000,"MG","267",88,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-21.74628597,-43.26734226
210416,468369,2019-05-19 00:00:00.000,"domingo",1899-12-30 02:00:00.000,"MG","459",98,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-22.199377,-45.969555
211552,470754,2019-05-24 00:00:00.000,"sexta-feira",1899-12-30 18:00:00.000,"MG","40",126,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-17.68960868,-46.318039700000007
215602,478356,2019-05-12 00:00:00.000,"domingo",1899-12-30 19:22:00.000,"MG","40",552,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.06084086,-43.97716423
215602,478355,2019-05-12 00:00:00.000,"domingo",1899-12-30 19:22:00.000,"MG","40",552,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.06084086,-43.97716423
215603,478495,2019-06-14 00:00:00.000,"sexta-feira",1899-12-30 07:55:00.000,"MG","381",246,"SANTANA DO PARAISO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.45740746,-42.52499719
216136,479594,2019-06-16 00:00:00.000,"domingo",1899-12-30 14:45:00.000,"MG","50",190,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.85630175,-47.86944462
218428,486974,2019-06-27 00:00:00.000,"quinta-feira",1899-12-30 21:40:00.000,"MG","262",371,"JUATUBA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.97212126,-44.30817896
220012,488649,2019-07-05 00:00:00.000,"sexta-feira",1899-12-30 12:50:00.000,"MG","40",530,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.92064782,-44.0335681
222439,494436,2019-07-16 00:00:00.000,"terça-feira",1899-12-30 09:50:00.000,"MG","116",511,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.65371791,-42.11137522
227577,506323,2019-08-09 00:00:00.000,"sexta-feira",1899-12-30 09:10:00.000,"MG","365",467,"PATROCINIO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.90856613,-46.96707288
229279,509971,2019-08-17 00:00:00.000,"sábado",1899-12-30 09:00:00.000,"MG","381",327,"NOVA ERA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.75068486,-43.02519863
231952,515916,2019-08-30 00:00:00.000,"sexta-feira",1899-12-30 12:40:00.000,"MG","365",623,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.90466249,-48.28508377
233628,519646,2019-09-06 00:00:00.000,"sexta-feira",1899-12-30 17:30:00.000,"MG","381",500,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.02513493,-44.23112709
235180,522962,2019-09-13 00:00:00.000,"sexta-feira",1899-12-30 18:35:00.000,"MG","365",613,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.884602,-48.26594
236290,527209,2019-09-18 00:00:00.000,"quarta-feira",1899-12-30 12:20:00.000,"MG","365",621,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.9048022,-48.29052803
245554,546459,2019-10-27 00:00:00.000,"domingo",1899-12-30 18:00:00.000,"MG","40",512,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.78946999,-44.11290699
247161,550532,2019-11-04 00:00:00.000,"segunda-feira",1899-12-30 13:10:00.000,"MG","40",514,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.80151928,-44.10000333
251536,559243,2019-11-24 00:00:00.000,"domingo",1899-12-30 05:50:00.000,"MG","40",477,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.52130888,-44.26525586
255871,569922,2019-12-13 00:00:00.000,"sexta-feira",1899-12-30 23:30:00.000,"MG","40",617,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.55295397,-43.81450989
257277,574936,2019-12-19 00:00:00.000,"quinta-feira",1899-12-30 19:30:00.000,"MG","116",528,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.794033,-42.13731414
257880,574735,2019-12-22 00:00:00.000,"domingo",1899-12-30 00:30:00.000,"MG","365",168,"BURITIZEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-17.38542984,-44.98850414
258888,575668,2019-12-26 00:00:00.000,"quinta-feira",1899-12-30 10:45:00.000,"MG","262",11,"MARTINS SOARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.246508,-41.846962
266909,594924,2020-02-03 00:00:00.000,"segunda-feira",1899-12-30 13:00:00.000,"MG","116",414,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.88102703,-41.95910802
268618,610747,2020-02-11 00:00:00.000,"terça-feira",1899-12-30 14:39:00.000,"MG","50",70,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.85140204,-48.25345932
269621,603322,2020-02-16 00:00:00.000,"domingo",1899-12-30 14:10:00.000,"MG","381",452,"SABARA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.83832024,-43.8806931
277998,620398,2020-04-01 00:00:00.000,"quarta-feira",1899-12-30 18:30:00.000,"MG","381",493,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.97670801,-44.19962698
286601,638315,2020-05-27 00:00:00.000,"quarta-feira",1899-12-30 07:34:00.000,"MG","381",477,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.95854549,-44.03146505
287804,640865,2020-06-02 00:00:00.000,"terça-feira",1899-12-30 19:00:00.000,"MG","50",73,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.89384212,-48.25073004
288947,644544,2020-06-08 00:00:00.000,"segunda-feira",1899-12-30 18:10:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.885672,-48.263811
289864,644946,2020-06-13 00:00:00.000,"sábado",1899-12-30 20:40:00.000,"MG","381",4,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.98754573,-44.18083191
293250,652363,2020-04-02 00:00:00.000,"quinta-feira",1899-12-30 06:50:00.000,"MG","116",457,"ENGENHEIRO CALDAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.19307237,-42.0430721
300724,668196,2020-08-10 00:00:00.000,"segunda-feira",1899-12-30 17:40:00.000,"MG","116",411,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.86244705,-41.97405237
304030,677391,2020-08-28 00:00:00.000,"sexta-feira",1899-12-30 07:15:00.000,"MG","381",486,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.95644414,-44.13611598
304396,676546,2020-08-29 00:00:00.000,"sábado",1899-12-30 19:05:00.000,"MG","381",3,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.98431927,-44.16675568
304626,677310,2020-08-30 00:00:00.000,"domingo",1899-12-30 14:00:00.000,"MG","354",744,"POUSO ALTO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-22.24830992,-44.93522876
306438,680965,2020-09-07 00:00:00.000,"segunda-feira",1899-12-30 17:20:00.000,"MG","40",612,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.51778098,-43.83603641
306438,680961,2020-09-07 00:00:00.000,"segunda-feira",1899-12-30 17:20:00.000,"MG","40",612,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.51778098,-43.83603641
11505,27317,2017-02-12 00:00:00.000,"domingo",1899-12-30 19:10:00.000,"MG","40",524,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.88039177,-44.05139923
16215,37667,2017-03-01 00:00:00.000,"quarta-feira",1899-12-30 11:15:00.000,"MG","50",7,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.48574042,-48.04700286
31879,70879,2017-04-25 00:00:00.000,"terça-feira",1899-12-30 07:10:00.000,"MG","116",507,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.62181527,-42.1072032
47257,100707,2017-06-18 00:00:00.000,"domingo",1899-12-30 19:20:00.000,"MG","381",485,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.95583988,-44.10231707
48528,103424,2017-06-23 00:00:00.000,"sexta-feira",1899-12-30 18:30:00.000,"MG","116",412,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.86788,-41.97178
49536,106218,2017-06-27 00:00:00.000,"terça-feira",1899-12-30 08:10:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.89141,-48.25489
56479,121578,2017-07-23 00:00:00.000,"domingo",1899-12-30 10:02:00.000,"MG","40",119,"LAGOA GRANDE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-17.66185,-46.36643
69426,149964,2017-09-11 00:00:00.000,"segunda-feira",1899-12-30 11:15:00.000,"MG","381",826,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-22.22708,-45.93937
70891,153073,2017-09-17 00:00:00.000,"domingo",1899-12-30 08:50:00.000,"MG","40",523,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.8712,-44.057
76832,165599,2017-10-09 00:00:00.000,"segunda-feira",1899-12-30 07:58:00.000,"MG","50",42,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Amanhecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.6915,-48.1805
76832,165603,2017-10-09 00:00:00.000,"segunda-feira",1899-12-30 07:58:00.000,"MG","50",42,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Amanhecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.6915,-48.1805
102694,225067,2018-01-11 00:00:00.000,"quinta-feira",1899-12-30 15:00:00.000,"MG","381",313,"NOVA ERA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.65611689,-42.95825154
104525,227430,2018-01-19 00:00:00.000,"sexta-feira",1899-12-30 08:30:00.000,"MG","40",518,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.83498276,-44.08026248
111471,243627,2018-02-15 00:00:00.000,"quinta-feira",1899-12-30 13:05:00.000,"MG","262",34,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.2665,-42.0361
130252,281109,2018-03-17 00:00:00.000,"sábado",1899-12-30 15:20:00.000,"MG","50",139,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.4771,-48.0533
132451,286310,2018-05-06 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","381",500,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.002554,-44.21196
145788,317008,2018-07-10 00:00:00.000,"terça-feira",1899-12-30 19:50:00.000,"MG","262",440,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.87460589,-44.95411865
158358,346225,2018-09-09 00:00:00.000,"domingo",1899-12-30 16:00:00.000,"MG","365",14,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-16.858665,-43.979149
185193,408294,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 09:20:00.000,"MG","381",289,"JAGUARACU","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.61784247,-42.78972122
204758,454230,2019-04-21 00:00:00.000,"domingo",1899-12-30 18:15:00.000,"MG","381",550,"ITAGUARA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.32661215,-44.45627931
219464,487392,2019-07-02 00:00:00.000,"terça-feira",1899-12-30 15:00:00.000,"MG","365",612,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.90027966,-48.23979888
222249,493721,2019-06-28 00:00:00.000,"sexta-feira",1899-12-30 15:50:00.000,"MG","381",502,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.00823766,-44.21663806
224631,501048,2019-07-25 00:00:00.000,"quinta-feira",1899-12-30 22:00:00.000,"MG","381",502,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-20.03619694,-44.24586303
231531,514657,2019-08-28 00:00:00.000,"quarta-feira",1899-12-30 17:15:00.000,"MG","262",364,"JUATUBA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Anoitecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.98290644,-44.24492623
255997,568441,2019-12-14 00:00:00.000,"sábado",1899-12-30 12:10:00.000,"MG","40",511,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-19.78164295,-44.11733194
256359,569138,2019-12-15 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","365",610,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.93324276,-48.1844902
328930,731304,2020-12-19 00:00:00.000,"sábado",1899-12-30 13:34:00.000,"MG","50",14,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Feminino",1,0,0,0,-18.90970242,-48.17536181
3035,8235,2017-01-12 00:00:00.000,"quinta-feira",1899-12-30 05:50:00.000,"MG","365",627,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-18.9032966,-48.3689515
46653,99660,2017-06-16 00:00:00.000,"sexta-feira",1899-12-30 17:15:00.000,"MG","116",307,"ITAMBACURI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-18.0467,-41.6626
57065,122700,2017-07-12 00:00:00.000,"quarta-feira",1899-12-30 12:45:00.000,"MG","50",74,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-18.9097,-48.2247
132722,286759,2018-05-07 00:00:00.000,"segunda-feira",1899-12-30 21:30:00.000,"MG","354",745,"POUSO ALTO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Fatais","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-22.25557818,-44.9270077
181117,401144,2018-12-26 00:00:00.000,"quarta-feira",1899-12-30 17:15:00.000,"MG","381",492,"BETIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-19.9639,-44.1693
202891,449965,2019-04-12 00:00:00.000,"sexta-feira",1899-12-30 21:00:00.000,"MG","40",487,"CAPIM BRANCO","Homem","Falta de Atenção à Condução","Colisão traseira","Sem Vítimas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-19.601,-44.222
231084,514579,2019-08-25 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","40",552,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-20.06084086,-43.97716423
307679,683962,2020-09-13 00:00:00.000,"domingo",1899-12-30 13:35:00.000,"MG","50",152,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-19.58265703,-48.03133923
3038,7449,2017-01-12 00:00:00.000,"quinta-feira",1899-12-30 06:00:00.000,"MG","40",643,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Sem Vítimas","Amanhecer","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-20.76722948,-43.80659536
3073,6362,2017-01-12 00:00:00.000,"quinta-feira",1899-12-30 07:50:00.000,"MG","116",530,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão transversal","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-19.77950561,-42.13292241
12882,28155,2017-02-18 00:00:00.000,"sábado",1899-12-30 05:30:00.000,"MG","381",478,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Sem Vítimas","Amanhecer","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-19.96101617,-44.03714061
17179,38707,2017-03-05 00:00:00.000,"domingo",1899-12-30 11:15:00.000,"MG","381",449,"SABARA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-19.82587551,-43.83480191
29241,67333,2017-04-15 00:00:00.000,"sábado",1899-12-30 21:00:00.000,"MG","116",538,"SANTA RITA DE MINAS","Homem","Falta de Atenção à Condução","Colisão transversal","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-19.87809686,-42.13220015
32952,72277,2017-04-29 00:00:00.000,"sábado",1899-12-30 05:00:00.000,"MG","40",435,"PARAOPEBA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Não Informado",1,0,0,0,-19.22455869,-44.44447171
42259,89852,2017-06-01 00:00:00.000,"quinta-feira",1899-12-30 11:15:00.000,"MG","381",684,"RIBEIRAO VERMELHO","Homem","Falta de Atenção à Condução","Colisão lateral","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-21.16182732,-45.12174704
42754,93481,2017-06-02 00:00:00.000,"sexta-feira",1899-12-30 21:20:00.000,"MG","262",34,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão transversal","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Ignorado",1,0,0,0,-20.2555875,-42.030947
