Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,IsEndOfMonth,EndOfMonth Date,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Fiscal Year & Month
2021-12-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,22,"Wednesday",2,356,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2022,2,6,"6 2022"
2021-12-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,23,"Thursday",3,357,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2022,2,6,"6 2022"
2021-12-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,24,"Friday",4,358,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2022,2,6,"6 2022"
2021-12-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,25,"Saturday",5,359,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2022,2,6,"6 2022"
2021-12-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,26,"Sunday",6,360,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2022,2,6,"6 2022"
2021-12-27 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,27,"Monday",0,361,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,53,5,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,2,6,"6 2022"
2021-12-28 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,28,"Tuesday",1,362,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,53,5,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,2,6,"6 2022"
2021-12-29 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,29,"Wednesday",2,363,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,53,5,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,2,6,"6 2022"
2021-12-30 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,False,,31,30,"Thursday",3,364,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,53,5,2021-12-27 00:00:00.000,2022-01-02 00:00:00.000,2022,2,6,"6 2022"
2018-01-01 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,1,"Monday",0,1,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-02 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,2,"Tuesday",1,2,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-03 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,3,"Wednesday",2,3,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-04 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,4,"Thursday",3,4,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-05 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,5,"Friday",4,5,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-06 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,6,"Saturday",5,6,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-07 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,7,"Sunday",6,7,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,1,1,2018-01-01 00:00:00.000,2018-01-07 00:00:00.000,2018,3,7,"7 2018"
2018-01-08 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,8,"Monday",0,8,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-09 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,9,"Tuesday",1,9,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-10 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,10,"Wednesday",2,10,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-11 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,11,"Thursday",3,11,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-12 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,12,"Friday",4,12,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-13 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,13,"Saturday",5,13,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-14 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,14,"Sunday",6,14,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,2,2,2018-01-08 00:00:00.000,2018-01-14 00:00:00.000,2018,3,7,"7 2018"
2018-01-15 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,15,"Monday",0,15,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,16,"Tuesday",1,16,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,17,"Wednesday",2,17,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,18,"Thursday",3,18,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,19,"Friday",4,19,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,20,"Saturday",5,20,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,21,"Sunday",6,21,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,3,3,2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,2018,3,7,"7 2018"
2018-01-22 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,22,"Monday",0,22,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-23 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,23,"Tuesday",1,23,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-24 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,24,"Wednesday",2,24,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-25 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,25,"Thursday",3,25,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-26 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,26,"Friday",4,26,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-27 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,27,"Saturday",5,27,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-28 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,28,"Sunday",6,28,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,4,4,2018-01-22 00:00:00.000,2018-01-28 00:00:00.000,2018,3,7,"7 2018"
2018-01-29 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,29,"Monday",0,29,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,5,5,2018-01-29 00:00:00.000,2018-02-04 00:00:00.000,2018,3,7,"7 2018"
2018-01-30 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,2018-01-01 00:00:00.000,2018-01-31 00:00:00.000,False,,31,30,"Tuesday",1,30,"January",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,5,5,2018-01-29 00:00:00.000,2018-02-04 00:00:00.000,2018,3,7,"7 2018"
2018-03-01 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,1,"Thursday",3,60,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,9,1,2018-02-26 00:00:00.000,2018-03-04 00:00:00.000,2018,3,9,"9 2018"
2018-03-02 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,2,"Friday",4,61,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,9,1,2018-02-26 00:00:00.000,2018-03-04 00:00:00.000,2018,3,9,"9 2018"
2018-03-03 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,3,"Saturday",5,62,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,9,1,2018-02-26 00:00:00.000,2018-03-04 00:00:00.000,2018,3,9,"9 2018"
2018-03-04 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,4,"Sunday",6,63,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,9,1,2018-02-26 00:00:00.000,2018-03-04 00:00:00.000,2018,3,9,"9 2018"
2018-03-05 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,5,"Monday",0,64,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-06 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,6,"Tuesday",1,65,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-07 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,7,"Wednesday",2,66,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-08 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,8,"Thursday",3,67,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-09 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,9,"Friday",4,68,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-10 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,10,"Saturday",5,69,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-11 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,11,"Sunday",6,70,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,10,2,2018-03-05 00:00:00.000,2018-03-11 00:00:00.000,2018,3,9,"9 2018"
2018-03-12 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,12,"Monday",0,71,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-13 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,13,"Tuesday",1,72,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-14 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,14,"Wednesday",2,73,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-15 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,15,"Thursday",3,74,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,16,"Friday",4,75,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,17,"Saturday",5,76,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,18,"Sunday",6,77,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,11,3,2018-03-12 00:00:00.000,2018-03-18 00:00:00.000,2018,3,9,"9 2018"
2018-03-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,19,"Monday",0,78,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,20,"Tuesday",1,79,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,21,"Wednesday",2,80,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-22 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,22,"Thursday",3,81,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-23 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,23,"Friday",4,82,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-24 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,24,"Saturday",5,83,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-25 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,25,"Sunday",6,84,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,12,4,2018-03-19 00:00:00.000,2018-03-25 00:00:00.000,2018,3,9,"9 2018"
2018-03-26 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,26,"Monday",0,85,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,13,5,2018-03-26 00:00:00.000,2018-04-01 00:00:00.000,2018,3,9,"9 2018"
2018-03-27 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,27,"Tuesday",1,86,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,13,5,2018-03-26 00:00:00.000,2018-04-01 00:00:00.000,2018,3,9,"9 2018"
2018-03-28 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,28,"Wednesday",2,87,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,13,5,2018-03-26 00:00:00.000,2018-04-01 00:00:00.000,2018,3,9,"9 2018"
2018-03-29 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,29,"Thursday",3,88,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,13,5,2018-03-26 00:00:00.000,2018-04-01 00:00:00.000,2018,3,9,"9 2018"
2018-03-30 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,3,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,False,,31,30,"Friday",4,89,"March",1,2018-01-01 00:00:00.000,2018-03-31 00:00:00.000,13,5,2018-03-26 00:00:00.000,2018-04-01 00:00:00.000,2018,3,9,"9 2018"
2018-05-01 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,1,"Tuesday",1,121,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-02 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,2,"Wednesday",2,122,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-03 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,3,"Thursday",3,123,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-04 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,4,"Friday",4,124,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-05 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,5,"Saturday",5,125,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-06 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,6,"Sunday",6,126,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,18,1,2018-04-30 00:00:00.000,2018-05-06 00:00:00.000,2018,4,11,"11 2018"
2018-05-07 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,2018-05-01 00:00:00.000,2018-05-31 00:00:00.000,False,,31,7,"Monday",0,127,"May",2,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,19,2,2018-05-07 00:00:00.000,2018-05-13 00:00:00.000,2018,4,11,"11 2018"
