device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,start_time,end_time,last_updated,percent_value,base_value
16808,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.48,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.486,1.48,1
16808,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",11.06,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.490,11.06,1
16808,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.09,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.490,1.09,1
16808,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.32,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.493,1.32,1
16808,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.74,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.493,0.74,1
16808,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1048,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.200,1.02,1
16808,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1052,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.200,1.03,1
16808,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1048,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.203,1.02,1
16808,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1048,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.203,1.02,1
16808,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1048,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.203,1.02,1
16810,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",61.19,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.503,61.19,2
16810,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",76.32,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.506,76.32,2
16810,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",27.1,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.506,27.1,2
16810,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",57.76,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.506,57.76,2
16810,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",1.4,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.510,1.4,2
16810,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",5810,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.216,0.71,8
16810,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",5827,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.216,0.71,8
16810,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",5475.25,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.220,0.67,8
16810,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",5794,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.220,0.71,8
16810,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",5239,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.220,0.64,8
16844,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",81.86,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.520,81.86,2
16844,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",86.52,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.523,86.52,2
16844,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",28.85,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.523,28.85,2
16844,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",78.99,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.523,78.99,2
16844,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",7.64,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.526,7.64,2
16844,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",8126,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.233,0.99,8
16844,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",8129,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.233,0.99,8
16844,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",8125.79,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.236,0.99,8
16844,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",8126,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.236,0.99,8
16844,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",8125,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.236,0.99,8
16898,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",35.68,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.536,35.68,2
16898,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",35.68,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.540,35.68,2
16898,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",33.41,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.540,33.41,2
16898,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",35.68,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.543,35.68,2
16898,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",31.14,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 08:48:19.543,31.14,2
16898,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",3238,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.250,0.4,8
16898,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",3238,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.250,0.4,8
16898,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2983.5,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.253,0.36,8
16898,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",3238,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.253,0.4,8
16898,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",2729,3,"30 Days",2021-08-14 07:00:00.000,2021-09-13 07:00:00.000,2021-11-12 09:22:19.256,0.33,8
7564,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.24,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 08:48:19.603,1.24,4
7564,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",25.88,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 08:48:19.606,25.88,4
7564,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.34,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 08:48:19.606,0.34,4
7564,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.75,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 08:48:19.610,0.75,4
7564,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 08:48:19.610,0,4
7564,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2345.98,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 09:22:19.316,0.57,4
7564,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2355.59,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 09:22:19.316,0.58,4
7564,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2171,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 09:22:19.316,0.53,4
7564,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2306.47,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 09:22:19.320,0.56,4
7564,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1932.59,3,"30 Days",2021-09-13 07:00:00.000,2021-10-13 07:00:00.000,2021-11-12 09:22:19.320,0.47,4
11982,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",1.48,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.896,1.48,2
11982,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.5,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.896,1.5,2
11982,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.75,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.900,0.75,2
11982,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.48,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.900,1.48,2
11982,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.903,0,2
11982,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2040.23,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.073,0.5,4
11982,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2051.68,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.073,0.5,4
11982,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2028.15,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.076,0.5,4
11982,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2037.43,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.076,0.5,4
11982,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",2013.44,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.076,0.49,4
11988,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.880,0.99,2
11988,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.48,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.883,1.48,2
11988,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.31,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.883,0.31,2
11988,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.883,0.99,2
11988,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.886,0,2
11988,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",490.93,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.056,0.12,4
11988,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",491.88,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.056,0.12,4
11988,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",489.81,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.056,0.12,4
11988,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",490.82,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.060,0.12,4
11988,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",488.5,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.060,0.12,4
11995,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.94,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.913,2.94,1
11995,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",4.04,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.913,4.04,1
11995,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.04,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.913,1.04,1
11995,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",2,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.916,2,1
11995,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.916,0,1
11995,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1902.08,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.086,0.93,2
11995,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1906.06,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.090,0.93,2
11995,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1879.07,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.090,0.92,2
11995,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1886.84,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.093,0.92,2
11995,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",1867.52,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.093,0.91,2
11997,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.926,0.99,2
11997,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",29.28,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.926,29.28,2
11997,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.26,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.930,0.26,2
11997,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.930,0.99,2
11997,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.933,0,2
11997,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",515.97,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.103,0.13,4
11997,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",518.36,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.106,0.13,4
11997,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",500.28,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.106,0.12,4
11997,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",515.12,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.106,0.13,4
11997,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",490.25,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.110,0.12,4
13265,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.943,0.99,2
13265,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",43.43,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.943,43.43,2
13265,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.28,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.946,0.28,2
13265,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.946,0.99,2
13265,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.946,0,2
13265,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2474.36,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.120,0.6,4
13265,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2484.31,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.120,0.61,4
13265,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2343.35,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.123,0.57,4
13265,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2461.59,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.123,0.6,4
13265,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",2218.92,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.123,0.54,4
13275,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.976,0.99,2
13275,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.48,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.976,1.48,2
13275,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.24,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.976,0.24,2
13275,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.5,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.980,0.5,2
13275,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.980,0,2
13275,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",602.52,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.153,0.15,4
13275,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",603.8,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.153,0.15,4
13275,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",599.33,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.153,0.15,4
13275,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",601.98,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.156,0.15,4
13275,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",596.09,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.156,0.15,4
13277,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.960,0.99,1
13277,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.96,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.960,1.96,1
13277,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.42,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.960,0.42,1
13277,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.963,0.99,1
13277,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:45.963,0,1
13277,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",161.09,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.136,0.08,2
13277,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",162.35,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.136,0.08,2
13277,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",160.44,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.140,0.08,2
13277,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",161.03,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.140,0.08,2
13277,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",159.74,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.140,0.08,2
13278,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.020,0.99,2
13278,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",2,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.023,2,2
13278,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.28,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.023,0.28,2
13278,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.99,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.023,0.99,2
13278,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.026,0,2
13278,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",324.77,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.200,0.08,4
13278,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",325.58,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.200,0.08,4
13278,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",323.46,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.203,0.08,4
13278,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",324.56,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.203,0.08,4
13278,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",321.91,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 02:00:07.203,0.08,4
13279,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.49,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:08.103,0.49,2
13279,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.49,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:08.103,0.49,2
13279,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.08,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:08.103,0.08,2
13279,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.49,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:08.106,0.49,2
13279,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:08.106,0,2
13279,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",774.09,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:33.703,0.19,4
13279,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",775.71,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:33.706,0.19,4
13279,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",768.76,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:33.706,0.19,4
13279,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",773.59,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:33.710,0.19,4
13279,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",760.99,3,"30 Days",2021-09-03 02:00:00.000,2021-10-03 02:00:00.000,2021-10-03 02:00:33.710,0.19,4
13280,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.12,3,"30 Days",2021-10-13 02:00:00.000,2021-11-12 02:00:00.000,2021-11-12 01:59:46.036,4.12,2
