last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-09-09 15:46:45.740,15170,,,,"",,"i-0d149766b07325f82","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d149766b07325f82","","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.63.192/32","",,,,,"",""
2021-02-19 05:08:17.690,15171,,,,"",,"i-073722be5f9fc1ff4/d42-3641","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-073722be5f9fc1ff4","d42-3641","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.196.17/32 | 54.146.229.191/32","",,,,,"",""
2021-09-09 15:46:45.816,15172,,,,"",,"i-0264a12262e1734b7/Demo - WDS","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0264a12262e1734b7","Demo - WDS","t2.micro","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.250.45/32 | 54.197.143.1/32","",,,,,"",""
2021-09-09 15:46:45.900,15173,,,,"",,"i-0d8232ec96a27e7c3/Demo MA Standby","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d8232ec96a27e7c3","Demo MA Standby","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.77/32","",,,,,"",""
2021-02-19 05:08:17.800,15174,,,,"",,"i-00ff06710564dd45b/d42-3785","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-00ff06710564dd45b","d42-3785","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.207.83/32 | 54.196.152.160/32","",,,,,"",""
2021-09-09 15:46:46.050,15175,,,,"",,"i-0a1539d0f70ead9de/D42-ISOS","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a1539d0f70ead9de","D42-ISOS","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.250.102/32 | 35.175.57.117/32","",,,,,"",""
2021-02-19 05:08:17.870,15176,,,,"",,"i-0da4393dbbc55d635/d42-3899","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0da4393dbbc55d635","d42-3899","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.180/32 | 54.145.40.38/32","",,,,,"",""
2021-02-19 05:08:17.903,15177,,,,"",,"i-08bc28184250e5b84/d42-3938","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-08bc28184250e5b84","d42-3938","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.131/32 | 34.226.212.2/32","",,,,,"",""
2021-09-09 15:46:46.130,15178,,,,"",,"i-057d72faca3612463","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-057d72faca3612463","","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.19/32","",,,,,"",""
2021-09-09 15:46:46.210,15179,,,,"",,"i-03f6b8d24f5bd421e/d42-ma-pb","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-03f6b8d24f5bd421e","d42-ma-pb","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.51.69/32","",,,,,"",""
2021-09-09 15:46:46.286,15180,,,,"",,"i-04d039e92fdfefbdd/Partner demo","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-04d039e92fdfefbdd","Partner demo","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.250.156/32 | 54.234.188.169/32","",,,,,"",""
2021-09-09 15:46:46.363,15181,,,,"",,"i-0f7c8b5aff3d59e35/Partner remote collector","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f7c8b5aff3d59e35","Partner remote collector","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.80/32","",,,,,"",""
2021-09-09 15:46:46.443,15182,,,,"",,"i-03dbab111be47ce20/Partner WDS","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-03dbab111be47ce20","Partner WDS","t2.micro","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.99/32","",,,,,"",""
2021-02-19 05:08:18.123,15183,,,,"",,"i-02686ed5da0a0b1ac/d42-4041","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-02686ed5da0a0b1ac","d42-4041","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.206.173/32 | 54.242.48.82/32","",,,,,"",""
2021-02-19 05:08:18.196,15185,,,,"",,"i-0d9efba631b21b965/d42-4122","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0d9efba631b21b965","d42-4122","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"3.80.130.83/32","",,,,,"",""
2021-02-19 05:08:18.230,15186,,,,"",,"i-05fca43883350f038/d42-4136","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-05fca43883350f038","d42-4136","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.203.104/32 | 54.197.37.40/32","",,,,,"",""
2021-02-19 05:08:18.266,15187,,,,"",,"i-0f35c2c2523a04ccb/d42-4142","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0f35c2c2523a04ccb","d42-4142","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.202.238/32 | 3.95.215.109/32","",,,,,"",""
2021-02-19 05:08:18.300,15188,,,,"",,"i-0ac94696ef21ccf5c/d42-4165","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0ac94696ef21ccf5c","d42-4165","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.207.196/32 | 3.80.130.116/32","",,,,,"",""
2021-09-09 15:46:46.596,15189,,,,"",,"i-0769f032f2424ec0c/D42-Arcserve-Data","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0769f032f2424ec0c","D42-Arcserve-Data","t2.large","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.81/32","",,,,,"",""
2021-02-19 05:08:18.370,15190,,,,"",,"i-0cc6d6f32c6b4a2dc/d42-4190","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0cc6d6f32c6b4a2dc","d42-4190","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.163/32 | 3.85.210.203/32","",,,,,"",""
2021-02-19 05:08:18.406,15191,,,,"",,"i-03785cb5e4a36aa4e/d42-4192","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-03785cb5e4a36aa4e","d42-4192","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.107/32 | 54.205.54.12/32","",,,,,"",""
2021-02-19 05:08:18.443,15192,,,,"",,"i-0cec7b9f75e1413da/d42-4191","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0cec7b9f75e1413da","d42-4191","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.195.28/32 | 54.226.115.155/32","",,,,,"",""
2021-02-19 05:08:18.476,15193,,,,"",,"i-043754014f6ad8720/d42-4193","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-043754014f6ad8720","d42-4193","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.206.36/32 | 54.172.90.114/32","",,,,,"",""
2021-02-19 05:08:18.513,15194,,,,"",,"i-034532722af9ef1e9/d42-4194","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-034532722af9ef1e9","d42-4194","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.203.1/32 | 18.207.92.59/32","",,,,,"",""
2021-02-19 05:08:18.550,15195,,,,"",,"i-0245152ec29561996/d42-4195","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0245152ec29561996","d42-4195","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.206.254/32 | 54.172.26.142/32","",,,,,"",""
2021-02-19 05:08:18.586,15196,,,,"",,"i-029b113f89ba4a37a/d42-4196","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-029b113f89ba4a37a","d42-4196","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.57/32 | 54.197.140.122/32","",,,,,"",""
2021-02-19 05:08:18.623,15197,,,,"",,"i-08e4bcc51c49f25e2/d42-4198","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-08e4bcc51c49f25e2","d42-4198","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.191/32 | 54.92.223.227/32","",,,,,"",""
2021-02-19 05:08:18.660,15198,,,,"",,"i-0765d77a2b37429fd/d42-4199","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0765d77a2b37429fd","d42-4199","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.197.240/32 | 18.207.126.15/32","",,,,,"",""
2021-02-19 05:08:18.696,15199,,,,"",,"i-05898c536150b4eca/d42-3353","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-05898c536150b4eca","d42-3353","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.196.9/32 | 54.196.131.6/32","",,,,,"",""
2021-02-19 05:08:18.733,15200,,,,"",,"i-06d9a0608622a2a47/d42-4202","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-06d9a0608622a2a47","d42-4202","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.202.219/32 | 54.158.17.47/32","",,,,,"",""
2021-02-19 05:08:18.766,15201,,,,"",,"i-0b5ea45a7a4871a12/d42-4200","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0b5ea45a7a4871a12","d42-4200","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.201.195/32 | 52.23.156.182/32","",,,,,"",""
2021-02-19 05:08:18.803,15202,,,,"",,"i-08a6126e8bedd02de/d42-4204","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-08a6126e8bedd02de","d42-4204","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.171/32 | 54.172.118.183/32","",,,,,"",""
2021-02-19 05:08:18.840,15203,,,,"",,"i-0ae14b2f28a799720/d42-4205","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0ae14b2f28a799720","d42-4205","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.195.84/32 | 54.91.173.253/32","",,,,,"",""
2021-02-19 05:08:18.873,15204,,,,"",,"i-01fe74de59b973742/d42-4206","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-01fe74de59b973742","d42-4206","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.200.215/32 | 3.91.60.224/32","",,,,,"",""
2021-02-19 05:08:18.906,15205,,,,"",,"i-09701062aec533b15/d42-4207","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-09701062aec533b15","d42-4207","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.197.233/32 | 54.221.158.19/32","",,,,,"",""
2021-02-19 05:08:18.943,15206,,,,"",,"i-0a3aa3fd202890a96/d42-4208","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0a3aa3fd202890a96","d42-4208","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.228/32 | 3.88.167.115/32","",,,,,"",""
2021-02-19 05:08:18.976,15207,,,,"",,"i-08fa0b17bedad831a/d42-4209","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-08fa0b17bedad831a","d42-4209","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.193.233/32 | 54.221.122.168/32","",,,,,"",""
2021-02-19 05:08:19.046,15209,,,,"",,"i-0be95feaed7a3cb08/d42-4211","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0be95feaed7a3cb08","d42-4211","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.37/32 | 54.175.130.146/32","",,,,,"",""
2021-02-19 05:08:19.080,15210,,,,"",,"i-02802c5024bfe7184/d42-4212","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-02802c5024bfe7184","d42-4212","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.254/32 | 54.167.36.51/32","",,,,,"",""
2021-02-19 05:08:19.116,15211,,,,"",,"i-093102a9b19b5d495/d42-4214","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-093102a9b19b5d495","d42-4214","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.114/32 | 34.226.196.169/32","",,,,,"",""
2021-02-19 05:08:19.150,15212,,,,"",,"i-05e579d6e4637a44d/d42-4215","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-05e579d6e4637a44d","d42-4215","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.199.89/32","",,,,,"",""
2021-02-19 05:08:19.183,15213,,,,"",,"i-0c05bd009fb7089cc/d42-4216","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c05bd009fb7089cc","d42-4216","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.197.132/32 | 3.90.252.19/32","",,,,,"",""
2021-02-19 05:08:19.220,15214,,,,"",,"i-081d40ac93fa35d5e/d42-4217","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-081d40ac93fa35d5e","d42-4217","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.202.148/32 | 18.234.216.198/32","",,,,,"",""
2021-02-19 05:08:19.253,15215,,,,"",,"i-040fb4ff246aee89a/d42-4218","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-040fb4ff246aee89a","d42-4218","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.193.236/32 | 54.234.165.43/32","",,,,,"",""
2021-02-19 05:08:19.290,15216,,,,"",,"i-0e0e2878867e429a8/d42-4219","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0e0e2878867e429a8","d42-4219","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.201.156/32 | 3.93.45.71/32","",,,,,"",""
2021-02-19 05:08:19.326,15217,,,,"",,"i-02175826806c51731/d42-4220","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-02175826806c51731","d42-4220","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.192.167/32 | 54.175.115.111/32","",,,,,"",""
2021-02-19 05:08:19.360,15218,,,,"",,"i-0a235f9fb59a65215/d42-4221","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0a235f9fb59a65215","d42-4221","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.179/32 | 54.234.134.44/32","",,,,,"",""
2021-02-19 05:08:19.396,15219,,,,"",,"i-00f9c93a4053d88d3/d42-4222","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-00f9c93a4053d88d3","d42-4222","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.200.100/32 | 34.227.222.133/32","",,,,,"",""
2021-02-19 05:08:19.433,15220,,,,"",,"i-0257943bc68710bf9/d42-4223","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0257943bc68710bf9","d42-4223","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.201.111/32 | 52.23.201.103/32","",,,,,"",""
2021-02-19 05:08:19.466,15221,,,,"",,"i-0c3e36601f9236716/d42-4224","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c3e36601f9236716","d42-4224","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"100.26.31.108/32 | 10.10.206.74/32","",,,,,"",""
